50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e544a3fa-2bcf-4ce8-a18a-e6e32cdc31ee,925,,"[88.8, 51.3]",68323,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,73,Barcelona,217,['dae70af2-39dd-4efe-807e-755bfbcc3e82'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.847,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31bfc827-9428-437a-806d-29f1d4e1dc61,928,,"[15.0, 11.9]",68323,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Rodolfo Placente,25976.0,Left Back,74,Celta Vigo,209,"['28308289-5988-4b05-9de8-a1afdb286f3a', 'b2867fee-0f96-45aa-888e-e9c38dc7479a']",40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:40.384,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd2abe7e-b1a8-40e1-95cb-021c63af0015,934,,"[30.6, 14.9]",68323,21,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Left Wing,74,Celta Vigo,209,['f093eb08-2e79-4038-8f52-cf525e6a4dac'],46,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:46.076,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcc428f8-cde1-4655-84c8-18bff93907ce,940,,"[78.7, 49.9]",68323,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Núñez Tena,25982.0,Right Wing,75,Celta Vigo,209,['7092cff1-d871-4aeb-81cc-6398b82c6faa'],59,,,,,,,,,,,,,,,,,Celta Vigo,209,00:21:59.675,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d7b17cb-1d98-4aee-8435-5747a9550c6a,946,,"[43.6, 6.8]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,76,Barcelona,217,['52c711cf-9d3b-40f6-bf50-c81bb9adb35b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.545,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75d6174-bc3d-44a6-9866-0e53eb42d85c,949,,"[43.7, 53.8]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,76,Barcelona,217,['3728f8fe-dc9b-4d31-a7a1-9e734f39359b'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.028,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c7605e5-79a2-432d-87ff-1668f4f3b9e5,952,,"[84.0, 43.7]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,76,Barcelona,217,['eacec463-49d8-44b5-be27-d308d5fc643d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.598,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687291c-c78a-42e5-917e-d8fd2c06ba1a,955,,"[86.0, 52.7]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,76,Barcelona,217,['f9d3f965-a8d5-47e4-b7de-d8f90c3384e8'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.895,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c40c295-1299-4c9f-b783-28138ceb446d,957,,"[90.4, 70.6]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,76,Barcelona,217,['c7137fb5-e8b6-4469-bc2d-a8051ae5175b'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:22:26.327,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d6491e8-0027-45b1-9e8f-f9149033c87b,960,,"[38.2, 8.5]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Left Wing,76,Barcelona,217,"['5043b0e0-c483-47b2-89b4-dd52bae00f68', '691154f4-bc98-43eb-9c32-3e8e961f51c5']",27,,,,,,,,,,,,,,,,,Celta Vigo,209,00:22:27.433,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c1d12d-619e-4df5-9756-412541772cc0,964,,"[46.9, 68.3]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,76,Barcelona,217,['1bfd52a1-8ad7-4816-9d91-2e63e043996d'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.289,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2fc55ff-3ac9-4bc8-a89a-3d2e5568ba1e,967,,"[81.6, 7.5]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,76,Barcelona,217,['a0520598-5903-44e0-89d7-110f7af91148'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.871,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3516a74b-351e-4770-b696-d451973f7d73,970,,"[81.9, 40.7]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,76,Barcelona,217,['12300813-ba84-4c9f-81ae-b29df4f263fb'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.592,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcda53de-4320-4dc6-8537-91322cae7e34,972,,"[84.6, 56.4]",68323,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,76,Barcelona,217,['9d29c388-429a-47dd-aa98-cd8cfb4a479a'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.459,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea6dec6f-06b4-415a-81c1-a09a77c6c01c,979,,"[105.1, 41.0]",68323,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Barcelona,217,['06e79d90-3c1e-4f79-9420-4af2ca4439dd'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.498,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abce3c85-b4b3-4d5b-902d-73f015d3839f,985,,"[104.7, 58.7]",68323,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Barcelona,217,['5e9ea793-452e-48de-845c-abe454dcd6c5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.589,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b958348-ae79-464f-be43-bbf364f17f23,990,,"[43.9, 5.3]",68323,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Fernando Nelo,25988.0,Center Forward,77,Barcelona,217,['d7e7c967-86df-4db7-867d-4620f6975680'],30,,,,,,,,,,,,,,,,,Celta Vigo,209,00:24:30.448,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3ad94ff-6eae-4f22-bf03-e699fecad253,994,,"[100.3, 55.4]",68323,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Barcelona,217,['fedd42b6-2168-4ebd-83af-016e119e82ec'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.935,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b71c031-417f-4cb7-9578-23adc9e3b9ac,1008,,"[22.8, 11.0]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Fernando Nelo,25988.0,Center Forward,78,Barcelona,217,['f8b38c50-84a4-42bb-9572-046c2a9a93a3'],14,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:14.170,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fe5efa5-040f-4fdf-94fb-814c556f004e,1010,,"[100.0, 75.0]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,['f9bdd531-63b6-491a-baec-5f3d569293ac'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.176,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a39c8d7-77e2-4472-8121-21974c7ee814,1018,,"[57.5, 4.6]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,João Fernando Nelo,25988.0,Center Forward,80,Celta Vigo,209,['00a0824e-f05c-4c43-bfd7-71ce069ee7bc'],40,,,,,,,,,,,,,,,,,Celta Vigo,209,00:26:40.718,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8723903-4f0c-4a3d-b214-83dea1f23b32,1021,,"[86.5, 67.9]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['fab1e763-2190-4aec-ab5e-86879e4be820'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.429,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72b080d2-d9f8-4f3f-9649-fe5eb0afcaed,1025,,"[99.2, 72.5]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,81,Barcelona,217,['b8c0a1da-ec69-4f5e-8046-e182769953ac'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.575,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdafeabd-8118-4b41-b859-8c5f46898eb8,1028,,"[92.0, 63.3]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,81,Barcelona,217,['575f158c-fff3-479c-8502-b1133bd6f255'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:26:47.456,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679677f1-d54f-4855-8493-a8d3914aaf10,1031,,"[101.9, 55.5]",68323,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['d1f44703-6683-4766-b4e3-44ea3cae20fa'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.657,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5710c8-92a4-41b5-ab64-c5ac5ae52379,1042,,"[83.1, 13.8]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Left Wing,84,Celta Vigo,209,['dc59649f-ee82-4370-945e-035af986baed'],21,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:21.439,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef8810a1-0293-4651-b5a2-75c62bd38022,1044,,"[84.2, 3.2]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Rodolfo Placente,25976.0,Left Back,84,Celta Vigo,209,['b8ef68da-30da-4e6c-86f8-2ec202cea1fb'],22,,,,,,,,,,,,,,,,,Celta Vigo,209,00:27:22.220,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a772c9d0-dac3-4194-a774-1d6be1ea6ee4,1047,,"[44.4, 71.6]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,85,Barcelona,217,"['25b1c522-d8ec-4fe1-aa05-b5b6b0585c85', 'bd95de34-0bd1-4ad4-b437-03eff98c950d']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.952,Ball Receipt*,True,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ad0a42d-bb89-42d9-80c7-0b45c2d36c03,1052,,"[48.0, 4.8]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,86,Barcelona,217,['8be3bcdd-1f47-45c2-9aca-32f653aae930'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.535,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5c9133c-afa2-4585-84cf-cb086d59536b,1055,,"[38.3, 22.7]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,86,Barcelona,217,['91d42613-eb32-4945-92cf-ca7b0e0b2ac6'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:27:42.882,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833f9dd3-9f57-4d71-b02c-20a468f334ad,1058,,"[62.3, 5.5]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,86,Barcelona,217,['9f4398c2-ab16-4342-8675-9d17ffcf7313'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.472,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34f41a85-d267-4f3d-89a4-ddf5db9b8efb,1061,,"[68.0, 1.6]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,86,Barcelona,217,['81bad4c3-45df-4e32-947a-dff3fd97fe2a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:27:48.984,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0e21aa-58f4-40a0-a62b-7cdbcc35a053,1068,,"[39.0, 41.0]",68323,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,86,Barcelona,217,['ae60a526-03c6-4aa2-9229-f90f48fa82a2'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:27:57.570,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c5aac67-bc97-4d2b-a14e-4dde5312f928,1071,,"[43.6, 65.4]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,86,Barcelona,217,['f99fb7aa-6ca3-48be-a7b1-4b6383bbc2b5'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:28:00.799,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ef957de-b8c3-4807-9e57-89212449d9fb,1074,,"[93.4, 49.4]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,86,Barcelona,217,['912d7ced-d39a-4f20-bc02-efd92537aaef'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:28:06.214,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5b67dad-2100-45a0-a1df-05fab4e25ad9,1079,,"[84.7, 53.8]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,86,Barcelona,217,['96e19c8b-0b30-4b59-9afc-de5611c5e3b5'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:28:08.080,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77703fa6-f4b1-483d-b2f1-2d0c7fb251c4,1082,,"[78.4, 13.1]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,86,Barcelona,217,['ddd48792-c400-4f15-adf8-94e3a09bb4b9'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:28:11.449,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26f88a5f-030a-40a4-a056-05fb07050d4e,1085,,"[84.9, 22.0]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,86,Barcelona,217,['3ee22e8d-f879-488c-9b15-326d5d58dd91'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:28:17.182,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6898f516-ae35-415b-b766-557420beb390,1088,,"[99.4, 3.7]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,86,Barcelona,217,['3ec3a1f3-6db7-478b-b24a-90b6502b74dd'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:28:19.685,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a77013-e274-4646-a1e1-b0bfb4266182,1092,,"[111.4, 77.8]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,86,Barcelona,217,['c7e867e4-a233-4f3a-8e0a-fb5b6a49eb4d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:28:24.970,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839b315d-972e-4eb4-959e-9680982a5f29,1096,,"[41.6, 4.6]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,João Fernando Nelo,25988.0,Center Forward,87,Celta Vigo,209,['2447df8c-6eae-49a1-8b08-828816f9dfb0'],31,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:31.874,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d07e8e40-1237-419f-aa84-d9ce4aa8fd7e,1102,,"[89.5, 44.9]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,88,Celta Vigo,209,['b6be3ce5-247f-4eab-9291-a58372f22d51'],57,,,,,,,,,,,,,,,,,Celta Vigo,209,00:28:57.400,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b19e967b-00af-4a22-928e-4a4b6b6d1349,1105,,"[38.1, 30.8]",68323,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,88,Celta Vigo,209,['b1d2577d-b4dc-46b2-81e8-54ef4b42a720'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.475,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d55bfeb-a391-4568-874e-86aa68bc18d5,1109,,"[76.6, 71.2]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Domingo López Ruano,25984.0,Right Back,88,Celta Vigo,209,['fefd1be3-7e44-4fc4-9c66-14b51231ba14'],1,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:01.757,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480e407c-4690-43ca-aa5f-f274886cb4af,1112,,"[104.8, 38.9]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Fernando Nelo,25988.0,Center Forward,88,Celta Vigo,209,['d0c1dc1f-63d5-4ac4-98fc-9344784b9b6a'],4,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:04.922,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17eac546-10db-46a4-b739-cf6b8a2b14b5,1115,,"[94.6, 31.6]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Fernando Nelo,25988.0,Center Forward,88,Celta Vigo,209,['167eed88-4ac6-4c1a-92bc-de299cfd8240'],8,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:08.372,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854623cd-6f3c-4946-8a87-d10217adf402,1117,,"[52.2, 43.9]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,88,Celta Vigo,209,['cfa22959-7be7-4c52-afeb-15fc0d5f858f'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.789,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d93fb2-428b-450b-8c17-00c035643067,1119,,"[85.9, 10.6]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Left Wing,88,Celta Vigo,209,['db5b7c6f-3d06-4936-a447-a1e5d35eeb71'],11,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:11.509,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5263beed-b088-4efa-a107-e3aad54689a4,1122,,"[88.6, 30.4]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Néstor Fabián Canobbio Bentaberry,25980.0,Center Attacking Midfield,88,Celta Vigo,209,['2c609983-5346-4714-92da-ac78c3628cc9'],16,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:16.043,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88f5343b-f86d-4a40-a432-9f00f9d2f1d6,1126,,"[109.3, 24.4]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Josué Jiménez Silva,3064.0,Left Wing,88,Celta Vigo,209,['a2c78487-1f98-4b1e-8d55-8f82a5b916a3'],18,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:18.245,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8e33f2-c193-402d-8cfe-75bc306265f3,1129,,"[57.5, 48.1]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Núñez Tena,25982.0,Right Wing,89,Barcelona,217,['d720c1a9-bd1e-427d-b8f8-f426ff3daf59'],35,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:35.960,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8eb40dc-0c3f-4611-91f1-d6ec76046b08,1132,,"[70.2, 43.8]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,João Fernando Nelo,25988.0,Center Forward,89,Barcelona,217,['ae0bf8ea-6687-4090-9316-dbfe561eeff5'],37,,,,,,,,,,,,,,,,,Celta Vigo,209,00:29:37.947,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fae043-711a-40c0-86f2-a216bb2a7120,1134,,"[15.1, 50.6]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,89,Barcelona,217,['86f3c33f-1493-441d-a44a-31a02c131e03'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.945,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e5f7af-ddb5-4f16-b80e-53216e37fda3,1136,,"[28.2, 53.2]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,89,Barcelona,217,['942fc7e9-81b2-48d6-a06c-d79dd1da9274'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:29:44.726,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e35bb4d5-c4a4-419a-95e7-0a231ba45e7d,1138,,"[43.6, 34.1]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,89,Barcelona,217,['95bdd295-07ca-4c3a-b312-421e2a116184'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:29:46.599,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230a3581-f2e5-44cd-a872-28a9991da583,1140,,"[50.6, 14.0]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,89,Barcelona,217,['98df7123-60a0-4ce5-8f85-9aa213472d10'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:29:49.402,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c0470a-f198-4395-81d1-d4cfade5bc5c,1143,,"[63.7, 1.6]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,89,Barcelona,217,['92d697ed-60e7-45ab-8c77-cd93ecfd98dd'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:29:52.785,Ball Receipt*,,2005/2006
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42dead18-2e83-40f5-9ddc-df003cfec561,1146,,"[94.6, 22.8]",68323,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,89,Barcelona,217,['62024d0c-32d4-45d6-b287-91ed7c0a18da'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:29:58.294,Ball Receipt*,,2005/2006
