ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5039ab84-a78b-4f26-8b8a-16a67ccecae6,1171,,,"[62.8, 5.5]",69154,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,70,Racing Santander,1217,['2e47dcec-6d3e-4554-8ecd-43d7c702710a'],52,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:52.156,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d6a8d52-85f4-4c72-a7a2-41038477a794,1174,,,"[99.4, 56.8]",69154,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan José Expósito Ruíz,26066.0,Left Center Forward,70,Racing Santander,1217,['a79bc102-e87f-4c0c-bd9d-71d06f3bbcf4'],57,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:30:57.010,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a1d2aa9-3d01-4604-8ce2-ce2befb20b38,1179,,,"[52.0, 6.2]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,71,Barcelona,217,['3306cdc4-81d9-4677-8f22-b8aaaddb2e3e'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.458,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e1ed1f-3258-407a-a33d-068cf977aaed,1185,,,"[64.5, 61.3]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['917759ea-8ee1-4835-8dc3-aeab5ca0cb20'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:27.670,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0388ac9d-7d63-4403-9041-9b64b6cf1443,1187,,,"[58.2, 43.5]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,72,Barcelona,217,['a11b89e0-4707-4d80-9ea5-6a2c27594c57'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:31.108,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b67cc8df-a95e-4ef7-a1e7-0f5d4ee8e1d2,1190,,,"[54.3, 52.2]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Left Center Back,72,Barcelona,217,['d3f5b309-d916-471a-8276-2e6b23684c31'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.616,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9230ff2-2d27-4e1e-b8e4-2ed7415aa376,1193,,,"[84.0, 66.1]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['76e1becb-83b5-45d9-91e5-deaab07ce803'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:36.819,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0795b96a-1661-47a7-bfc1-2ff71e3a33a1,1196,,,"[93.3, 78.3]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juliano Haus Belletti,25863.0,Right Back,72,Barcelona,217,['ebe00c3e-c5cd-4e32-9bf3-54001819252a'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:38.589,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1fe5d9-978b-4f41-9605-30a022acc634,1200,,,"[93.7, 76.7]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['dbf864f1-62af-4e22-a4ea-231461c38dfa'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.190,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634265a6-dc9f-4660-a474-54cd2a3ae178,1203,,,"[98.1, 59.8]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Left Center Back,72,Barcelona,217,['c403e49d-7f97-4862-8e2d-d44a6c7f5069'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.163,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08cb6f2d-ae22-4b11-8a78-0d0b6d378046,1206,,,"[87.0, 74.1]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,72,Barcelona,217,['3a02c13d-eb31-492c-806b-c7ba69882614'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:47.747,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50db094e-c2bb-4be3-b369-670eeb40e7d1,1209,,,"[77.4, 41.7]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,72,Barcelona,217,['658e41a8-744a-44be-b75b-d90f0664b687'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.263,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784d8201-0a50-4c35-9998-e75f7e64110e,1212,,,"[83.1, 32.7]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,72,Barcelona,217,['6dc8e556-2499-4152-895b-278452ff0c63'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.445,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678de50b-8a68-4305-b9c4-c5531e583625,1215,,,"[76.7, 36.1]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,72,Barcelona,217,['2b0a41b3-8435-4743-851d-5dc2e096782b'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.954,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833c1e61-6f8b-43d1-b982-8e71e39bdd1c,1219,,,"[76.2, 45.8]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Left Center Back,72,Barcelona,217,['8a4b9256-84c3-4fa8-9c75-e000ab95e16d'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.966,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6470333-bbd9-4a98-bc35-0708cb1ba276,1222,,,"[82.0, 27.8]",69154,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,72,Barcelona,217,['f4b31a7f-2c51-4acb-a752-5c29e193b0ea'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:58.857,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa6e2532-20b1-4608-bd0e-3c1f028a8144,1225,,,"[108.0, 44.6]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Pedro Saviola Fernández,25962.0,Center Forward,72,Barcelona,217,['3394cb96-5fb4-4413-9098-5e6d8874dcd3'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.455,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744caa40-58e3-4177-ad44-d60dae0be021,1234,,,"[109.3, 50.9]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,72,Barcelona,217,['31e1e4c5-74ed-4c4b-8af2-ff74a36d01e6'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:20.879,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706dc4c6-c9e4-4180-a950-138fba26c9c0,1241,,,"[53.6, 21.4]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,73,Racing Santander,1217,['1845a5f1-e1ac-4df6-8093-40936b68fd0f'],29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:29.765,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbd94dec-f8af-4969-8ca8-23e48ad466c3,1243,,,"[50.1, 9.9]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,73,Racing Santander,1217,['10a08f8a-bcf6-4e6a-aa83-6acbf7281493'],30,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:30.857,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63a5f994-92db-4828-92eb-c5f4883b79c3,1246,,,"[67.1, 6.4]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,73,Racing Santander,1217,['360bad2e-e9db-494f-ab93-cf3210934ca7'],35,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:35.557,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7feada-5a5f-45e3-bc3f-b5c224e79964,1249,,,"[66.0, 4.5]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,73,Racing Santander,1217,['ba2396fc-5281-4a01-8fab-a5e323973b79'],38,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:38.680,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2694ce71-c538-4e7b-ac7c-32d822507629,1252,,,"[79.6, 14.4]",69154,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,73,Racing Santander,1217,['1a000625-287d-43be-9dcf-03cd1562b3ac'],41,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:32:41.181,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41c4a75e-da73-488e-99c1-0e57384914f4,1255,,,"[39.1, 41.0]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén González Rocha,26068.0,Right Center Back,73,Racing Santander,1217,['e8fec584-c756-490f-b5e3-a7c7e067f414'],12,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:12.319,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c920897-d5eb-4099-b857-def05d52c19e,1258,,,"[73.1, 72.9]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Ángel Balboa Osa,26419.0,Right Center Forward,73,Racing Santander,1217,['0565b5a7-bd6a-43fd-ae52-659157a4510b'],15,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:15.188,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921c15e0-98da-4326-a448-8c5d355a78f2,1260,,,"[64.5, 20.9]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,74,Barcelona,217,['8b838c1c-cd31-4ad9-8e73-4dd2c7178f26'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.115,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a161bab7-2396-4ee0-a15d-a8dbfd040f33,1263,,,"[99.9, 7.1]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Left Back,74,Barcelona,217,['d6b7a368-de2f-41fa-b494-9319d413e8c0'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:20.458,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f3964e1-ce3f-4ff9-b1d6-15fc67a8b9ed,1267,,,"[103.2, 26.2]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,74,Barcelona,217,['aa1a8ff2-0ed1-4e3c-9102-f78c1622118c'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:24.550,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06ad2b9-8efd-498d-a7c4-ea328656d4d7,1269,,,"[14.4, 64.7]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,75,Racing Santander,1217,['738b221d-d288-46f3-a8e6-f583cf3655ca'],25,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:25.443,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eee1540-81a2-4628-a1e6-2fd804ceef9b,1272,,,"[23.1, 54.3]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Sebastián Scaloni,26417.0,Right Midfield,75,Racing Santander,1217,"['1cd6bd23-7562-4830-9d6a-e132f21c2cca', 'd7678174-32a6-4dee-b3b5-18ca880de5e5']",26,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:33:26.521,Ball Receipt*,True,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cb949f2-f866-4f08-b73e-6028c12fb016,1276,,,"[85.9, 23.2]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,76,Barcelona,217,['6776f14d-eb8d-4607-8577-431fa8800646'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.600,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf52b732-01ba-48f2-8c17-19841e4be236,1279,,,"[87.3, 32.9]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,76,Barcelona,217,['3dd94052-a270-43df-94d2-89ddfc3dda50'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:30.473,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214a5673-c5b1-44c0-95a5-cecca4a1cf5d,1282,,,"[78.7, 40.3]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,76,Barcelona,217,['070278a8-94a4-4786-ad87-f109763a6ae9'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:31.671,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851275a9-820f-4c5f-b4de-59b785bcc700,1285,,,"[92.3, 28.8]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,76,Barcelona,217,['8844fc10-9eb4-474a-a496-c7d2bffbcd70'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:33.908,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71796ee7-e8f2-47ac-994b-e57d0934039c,1288,,,"[106.6, 58.5]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,76,Barcelona,217,['fd94da38-1f6c-4c56-bb74-e6d941b6bf05'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:38.810,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456f0085-2964-46af-b027-d0ef1fbfa153,1291,,,"[112.8, 45.6]",69154,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,76,Barcelona,217,['6c4b57ba-5354-42cd-a4ef-346737ba4050'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:41.127,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc912bde-08f1-477a-8d2c-e2ada820c6ae,1293,,,"[25.4, 14.5]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ezequiel Marcelo Garay,6891.0,Left Center Back,77,Racing Santander,1217,['9adc109b-3f6f-4e1a-b080-4397f82c7272'],5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:05.778,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974e6b82-caad-49ff-9d72-fdf79f9b047f,1295,,,"[88.3, 27.1]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan José Expósito Ruíz,26066.0,Left Center Forward,77,Racing Santander,1217,['827d46e1-06d1-414b-9a16-a05280b09311'],11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:34:11.828,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f0c9d15-ddf4-47fa-a532-25f513087454,1297,,,"[55.3, 74.4]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,78,Barcelona,217,['aa6b07cc-9882-4d4f-b448-3edd2e1e07d8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.753,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8289beed-b17e-46bf-93ce-8905c7eacf2d,1300,,,"[72.5, 76.7]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Wing,78,Barcelona,217,['4c5229ce-1024-46fa-b33f-f0510b09fb21'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.162,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30049e4b-c2cc-4050-ad68-1430e254b0a9,1304,,,"[64.5, 74.4]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juliano Haus Belletti,25863.0,Right Back,78,Barcelona,217,['029cc86f-e9a3-4c1c-ba92-ab1aa3e7c951'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.442,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b907b692-29e3-4611-8f2f-52fcef124162,1307,,,"[68.2, 49.0]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,78,Barcelona,217,['068e3f1a-a6dc-4e53-837d-6af8cec74e59'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.910,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3028898b-d48f-48b6-b3dc-cac28579b803,1310,,,"[97.9, 7.1]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,78,Barcelona,217,['cc986dcd-fc2a-4040-8442-2fd66138edea'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:28.143,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6b26ccc-a8f5-4c2b-ac53-a233906f9092,1313,,,"[112.4, 39.1]",69154,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Pedro Saviola Fernández,25962.0,Center Forward,78,Barcelona,217,['1d82e5c6-9d57-43e0-ad26-8745d0799d8f'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:31.802,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d91d32e9-5488-4f7e-93d9-6becbd382ad4,1327,,,"[94.4, 4.2]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anderson Luís de Souza,19757.0,Right Center Midfield,79,Barcelona,217,['c1308f28-67b0-4bfe-8a6f-5e220015db37'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.046,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61424a7-7c3f-4b25-9792-3f345263f63a,1330,,,"[74.1, 26.5]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Left Center Midfield,79,Barcelona,217,['510dea4e-161c-4195-8982-3b77567e5883'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.898,Ball Receipt*,,2006/2007
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622af394-3ce0-4f5f-a42b-2f37f889d291,1333,,,"[95.3, 41.0]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,79,Barcelona,217,['cf3bf80c-4e06-4455-89bc-e54aef0d7542'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:12.830,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29c77b51-44a7-4249-9ea1-3cef7965b869,1335,,,"[44.4, 7.5]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,80,Racing Santander,1217,['83b5be1c-4b00-43fe-8bf1-0c6a0151769a'],15,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:15.396,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97fd7ead-bd94-4e25-be5b-1374b43c6b01,1338,,,"[73.4, 21.4]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Javier Añino Bermúdez,26071.0,Right Defensive Midfield,80,Racing Santander,1217,['1064c8b6-ff26-4e7c-add9-db09183b7734'],21,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:21.749,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623f2901-0e50-4e04-9772-5c95b5f85718,1341,,,"[77.7, 5.3]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Serrano Rodriguez,26137.0,Left Midfield,80,Racing Santander,1217,['a908be2c-9445-4118-bac6-c4e24a032cc6'],24,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:24.028,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ccf4935-840f-48e8-89dd-590691b53b29,1344,,,"[68.7, 26.5]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Sebastián Scaloni,26417.0,Right Midfield,80,Racing Santander,1217,['f332d972-5082-4db4-8867-3885c8de4d97'],27,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:27.948,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52afd3ec-51ba-42b3-8f56-6bba3e10105f,1348,,,"[56.1, 71.6]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Pinillos Caro,25889.0,Right Back,80,Racing Santander,1217,['7042440e-1562-41be-8be0-0c871cef2809'],32,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:32.473,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ad713e6-e63b-466c-9fff-e5e6e2450e3f,1351,,,"[91.5, 76.9]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,80,Racing Santander,1217,['0d7a966a-2779-41d9-b0da-59dbc9ad38ee'],37,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:35:37.094,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8f0647-b44c-4b78-a06c-550d58cb568b,1360,,,"[38.0, 47.4]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,82,Barcelona,217,['b6976272-40b9-4a12-9b14-ab77aebb269a'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:49.860,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308d1557-8a1a-4908-ad0e-254436c71595,1362,,,"[77.3, 76.5]",69154,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Wing,82,Barcelona,217,['de832686-794e-4867-b365-4ca3ef08f80d'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:55.560,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81dfb521-da46-4f0d-942b-0c90e8e44d97,1366,,,"[93.5, 54.3]",69154,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Pedro Saviola Fernández,25962.0,Center Forward,82,Barcelona,217,['04b12864-a3a2-4c2c-a07a-fd57bef6fc5d'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:00.541,Ball Receipt*,,2006/2007
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591cd86a-42e7-4050-9478-71d554d10579,1369,,,"[76.9, 40.5]",69154,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,82,Barcelona,217,['dc1bb664-81fc-4892-a80e-0df8c7f5e351'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.202,Ball Receipt*,,2006/2007
