50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.584087,,,,,,,,,,,,,c039df81-3c43-4fca-bebf-1c44471d75a5,564,,"[106.1, 68.7]",69147,13,,,,,-1.4003357,,Right Foot,True,,"[112.4, 32.1]",,High Pass,,37.138256,,Incomplete,,Thierry Henry,15516.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,26,Barcelona,217,"['27356d20-c262-4d33-8ec0-20ed2938ed4c', 'cc4a7094-dc2a-4380-b3bf-226eea6d246b']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.751,Pass,,2008/2009
,,,,,,,,,,,,,,,1.059818,,,,,,,,,,,,,a53c8554-086a-4474-9c9e-ae682f167569,567,,"[120.0, 1.0]",69147,13,,,,,1.6995302,,Right Foot,,,"[116.0, 31.9]",,Low Pass,True,31.157824,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,27,Barcelona,217,['c818d011-a8a0-4c37-87fb-93bd7ba36c34'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.535,Pass,,2008/2009
,,,,,,,,,,,,,,,1.317913,,,,,,,,,,,,,5d0f936b-63b9-48df-8593-3804fffa9187,569,,"[75.5, 1.0]",69147,14,,,,,2.6660762,,,,,"[62.1, 7.9]",,Low Pass,,15.07216,,,,Carles Puyol i Saforcada,20125.0,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,28,Barcelona,217,['b55bcde4-c7d2-4525-8dcf-f5d055aec391'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.115,Pass,,2008/2009
,,,,,,,,,,,,,,,0.930795,,,,,,,,,,,,,dd5f051b-8fa4-4eeb-94e4-36bcef897271,572,,"[63.1, 11.4]",69147,14,,,,,1.2170932,,Right Foot,,,"[67.9, 24.4]",,Ground Pass,,13.85785,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,28,Barcelona,217,['6a07f353-b767-48f3-84ea-41cfb59bcd87'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:14:16.019,Pass,,2008/2009
,,,,,,,,,,,,,,,1.267522,,,,,,,,,,,,,9ad5d642-0d14-482e-82ae-db7b52827cf2,575,,"[67.7, 17.3]",69147,14,,,,,3.0488362,,Right Foot,,,"[59.1, 18.1]",,Ground Pass,,8.637129,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,28,Barcelona,217,['fd2842c7-a7e5-4028-b698-8d78fc98ce37'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:14:19.550,Pass,,2008/2009
,,,,,,,,,,,,,,,0.818171,,,,,,,,,,,,,f05efef0-8d8c-4385-a333-eb96b21aa750,578,,"[58.3, 18.8]",69147,14,,,,,-0.7588557,,Right Foot,,,"[64.1, 13.3]",,Ground Pass,,7.993122,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,28,Barcelona,217,['f4a46ec1-fbf2-482f-be09-345e025028c9'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.917,Pass,,2008/2009
,,,,,,,,,,,,,,,0.958431,,,,,,,,,,,,,68685ce5-b077-4488-8925-1e248f587b6f,581,,"[65.6, 11.4]",69147,14,,,,,-0.71106726,,Right Foot,,,"[75.7, 2.7]",,Ground Pass,,13.330417,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,28,Barcelona,217,['3dc1e652-e0da-4dd2-a31c-326ed00c65f0'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.557,Pass,,2008/2009
,,,,,,,,,,,,,,,3.687244,,,,,,,,,,,,,ce9af875-a3e9-4db8-b1b2-4a6cbb66c222,584,,"[75.7, 2.4]",69147,14,,,,,2.1506937,,Left Foot,,,"[60.7, 25.3]",,High Pass,,27.375355,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,28,Barcelona,217,['e501e73d-5107-4e82-8a6b-e6e7ea17d9ed'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.637,Pass,,2008/2009
,,,,,,,,,,,,,,,2.118676,,,,,,,,,,,,,187a971a-52f8-43c3-90c0-1e0d6bdef6c9,587,,"[64.4, 34.8]",69147,14,,,,,1.6918236,,Left Foot,,,"[61.7, 57.0]",,Ground Pass,,22.363586,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,28,Barcelona,217,['9859fe77-1eef-4914-8a1b-19f873e6bb34'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.081,Pass,,2008/2009
,,,,,,,,,,,,,,,1.324084,,,,,,,,,,,,,61dfb655-e780-4bbe-9235-805297e25892,590,,"[73.5, 59.4]",69147,14,,,,,-1.6795608,,Right Foot,,,"[71.6, 42.0]",,Ground Pass,,17.503428,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,28,Barcelona,217,['525cde53-e8cd-4bab-8d40-94960743e482'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.325,Pass,,2008/2009
,,,,,,,,,,,,,,,1.372799,,,,,,,,,,,,,0c3dd793-f6ba-4327-b483-19bbd3479892,593,,"[73.8, 40.7]",69147,14,,,,,-1.3742334,,Right Foot,,,"[78.4, 17.6]",,Ground Pass,,23.553556,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,28,Barcelona,217,['99e7ab73-45ba-4c30-a763-cbb8e4c76ab9'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:14:37.160,Pass,,2008/2009
,,,,,,,,,,,,,,,0.9671,,,,,,,,,,,,,bd49a049-6339-4aff-8535-f23da1907e61,596,,"[79.6, 22.7]",69147,14,,,,,0.50806284,,Right Foot,,,"[97.2, 32.5]",,Ground Pass,,20.144478,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,28,Barcelona,217,['96960801-37d5-4978-8304-12701ee6eb60'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.108,Pass,,2008/2009
,,,,,,,,,,,,,,,0.51205,,,,,,,,,,,,,58a474dd-e3e3-4793-8585-6e5db0571f02,599,,"[97.2, 32.5]",69147,14,,,,,-2.0282712,,Right Foot,,,"[94.0, 26.0]",,Ground Pass,,7.2449985,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,28,Barcelona,217,['7fd4977e-51c4-4a1f-b97b-519180941496'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.164,Pass,,2008/2009
,,,,,,,,,,,,,,,1.4482,,,,,,,,,,,,,650dc6bd-573f-4b5d-a716-b0d640458960,602,,"[94.5, 26.0]",69147,14,,,,,-0.04091283,ff5fc80a-f02f-45c8-9163-15f663955e36,Left Foot,,,"[111.6, 25.3]",,Ground Pass,,17.11432,,,,Thierry Henry,15516.0,True,,Through Ball,True,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,28,Barcelona,217,['656e80f6-b4dc-4976-bf23-ba68292fef51'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:14:43.125,Pass,,2008/2009
,,,,,,,,,,,,,,,3.2959,,,,,,,,,,,,,5c7eb7e6-5e1f-4cde-b734-ba5ed7b85190,606,,"[11.8, 53.0]",69147,14,,,,,-0.21644343,,Drop Kick,,,"[83.2, 37.3]",,High Pass,,73.10574,,Incomplete,,,,,,,,,1,From Keeper,Juan Pablo Colinas Ferreras,26228.0,Goalkeeper,29,CD Numancia de Soria,444,['cebe068f-0e08-4b4f-9ae3-ae93d0308478'],58,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:14:58.883,Pass,,2008/2009
,,,,,,,,,,,,,,,1.5645,,,,,,,,,,,,,cebe068f-0e08-4b4f-9ae3-ae93d0308478,607,,"[37.8, 43.7]",69147,15,,,,,-0.05429441,,Other,,,"[56.2, 42.7]",,Low Pass,,18.427155,,Incomplete,,,,,,,,Recovery,1,From Keeper,Daniel Alves da Silva,4324.0,Right Back,29,CD Numancia de Soria,444,"['5c7eb7e6-5e1f-4cde-b734-ba5ed7b85190', '77306409-3536-43e8-b3a1-ae25f3e00cbd']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:15:02.179,Pass,,2008/2009
,,,,,,,,,,,,,,,2.231907,,,,,,,,,,,,,77306409-3536-43e8-b3a1-ae25f3e00cbd,608,,"[64.8, 38.3]",69147,15,,,,,-2.117927,,Left Foot,,,"[42.2, 1.2]",,High Pass,,43.44157,,Out,,Domingo Cisma González,26238.0,,,,,Recovery,1,From Keeper,Juan Carlos,26239.0,Right Center Midfield,29,CD Numancia de Soria,444,"['34594a45-eeaa-4287-afc6-cc03cfb93143', 'cebe068f-0e08-4b4f-9ae3-ae93d0308478']",3,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:15:03.743,Pass,,2008/2009
,,,,,,,,,,,,,,,1.690719,,,,,,,,,,,,,ab3074c0-f3f7-4a94-a2b5-1c1d1dc512cf,610,,"[88.7, 80.0]",69147,15,,,,,-2.942152,,,,,"[69.9, 76.2]",,Low Pass,,19.180199,,,,Daniel Alves da Silva,4324.0,,,,,Throw-in,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,['2b6e97ea-b946-47f2-8f92-923b489a519b'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.165,Pass,,2008/2009
,,,,,,,,,,,,,,,0.959698,,,,,,,,,,,,,4ce53eb2-791c-480b-8dce-1598c7a6759c,613,,"[80.0, 68.0]",69147,15,,,,,0.51599157,,Right Foot,,,"[97.1, 77.7]",,Ground Pass,,19.659603,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,['ab1115f2-82d4-4065-a1e0-1991d9255349'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.216,Pass,,2008/2009
,,,,,,,,,,,,,,,1.17431,,,,,,,,,,,,,4dbaee45-b6c1-424b-9710-621eb4c8a31d,616,,"[95.2, 71.7]",69147,15,,,,,-2.4137225,,Right Foot,,,"[85.1, 62.7]",,Ground Pass,,13.528119,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,['d7e9d7a7-ff31-4031-8b05-0f3385c6c483'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.780,Pass,,2008/2009
,,,,,,,,,,,,,,,1.381448,,,,,,,,,,,,,31e5bab0-28d8-4757-8618-0db04f2e06a0,619,,"[83.7, 61.7]",69147,15,,,,,-1.6730031,,Right Foot,,,"[81.7, 42.2]",,Ground Pass,,19.602295,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,['27a6ac3d-d348-4208-a30c-3315c19e86d9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:15:22.212,Pass,,2008/2009
,,,,,,,,,,,,,,,0.908181,,,,,,,,,,,,,ba26a740-0fbe-4c5e-aa1e-30b3b2b61e12,622,,"[81.2, 46.8]",69147,15,,,,,1.7894653,,Right Foot,,,"[78.4, 59.4]",,Ground Pass,,12.907362,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,30,Barcelona,217,['f4e5a595-66c7-4b73-b16e-92007b09edaa'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.757,Pass,,2008/2009
,,,,,,,,,,,,,,,1.809975,,,,,,,,,,,,,eca8d3b4-9204-445d-be39-c68685893e79,625,,"[77.6, 59.4]",69147,15,,,,,-2.8598208,,Right Foot,,,"[62.4, 55.0]",,Ground Pass,,15.824033,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,['c5337888-a10a-4a67-9e9d-0f18a1c31801'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:15:28.386,Pass,,2008/2009
,,,,,,,,,,,,,,,1.542769,,,,,,,,,,,,,0850232f-d51e-4362-97d3-aea3b63a4bd8,628,,"[64.3, 54.1]",69147,15,,,,,-0.6371874,,Right Foot,,,"[97.4, 29.6]",,High Pass,,41.18082,,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,30,Barcelona,217,"['49a64853-f850-4a51-8aec-7a5ae0c4ba36', 'feb7b761-6508-4b91-b377-54270761b876']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:15:31.540,Pass,,2008/2009
,,,,,,,,,,,,,,,3.472174,,,,,,,,,,,,,94350891-b782-4146-a554-f0e896119739,634,,"[21.9, 44.8]",69147,15,,,,,0.056425396,,Right Foot,,,"[69.7, 47.5]",,High Pass,,47.876194,,Incomplete,,,,,,,,,1,From Throw In,Sergio Boris González Monteagudo,26241.0,Left Center Back,30,Barcelona,217,"['15314418-4636-4a62-80e8-9c85a0488c90', '35cb6cb4-732f-4368-8475-3f4bc94d9492']",37,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:15:37.558,Pass,True,2008/2009
,,,,,,,,,,,,,,,2.5122,,,,,,,,,,,,,15314418-4636-4a62-80e8-9c85a0488c90,635,,"[51.3, 33.5]",69147,15,,,,,1.456645,,Head,,,"[54.9, 64.9]",,High Pass,,31.605696,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,30,Barcelona,217,"['94350891-b782-4146-a554-f0e896119739', 'a6ca542c-44bb-427c-ab73-16800b1d4864']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.030,Pass,,2008/2009
,,,,,,,,,,,,,,,1.7061,,,,,,,,,,,,,5fa0db60-8d31-4b45-939b-07d4279dfd78,638,,"[53.9, 67.5]",69147,15,,,,True,-2.6779451,,,,,"[37.1, 59.1]",,High Pass,,18.78297,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,"['71083a04-a248-4013-8480-6840fc09cf25', '784ed718-9ac2-4c5a-b82b-27a930713261']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:15:43.543,Pass,True,2008/2009
,,,,,,,,,,,,,,,2.283775,,,,,,,,,,,,,73107fdc-debb-4593-90f6-4a7719bae5b2,641,,"[36.9, 59.1]",69147,15,,,,,0.5559512,,Right Foot,,,"[64.1, 76.0]",,High Pass,,32.022648,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,30,Barcelona,217,['b425fe20-5767-4191-bc3e-eabcf2cac653'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:15:45.501,Pass,,2008/2009
,,,,,,,,,,,,,,,1.196288,,,,,,,,,,,,,f17e7bc1-6fa4-43f3-a5d5-806cdf00ab66,645,,"[65.8, 67.0]",69147,15,,,,,-1.3180418,,Right Foot,,,"[69.7, 51.9]",,Ground Pass,,15.595512,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,30,Barcelona,217,"['0a8f143f-953d-4187-83ef-eac50b55e843', '117d8141-f85a-4df5-96f7-3bcceef589d5']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.324,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.727101,,,,,,,,,,,,,f7f606f2-66f9-4666-ad08-5b308ba539de,648,,"[70.2, 21.9]",69147,15,,,,,-1.168049,,Right Foot,,,"[77.4, 5.0]",,Ground Pass,,18.369812,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,['4a899cbe-05eb-416f-9016-ff9ad097c40f'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.079,Pass,,2008/2009
,,,,,,,,,,,,,,,1.3565,,,,,,,,,,,,,981c38fd-f304-473b-ac55-dd2a8a7fba98,651,,"[81.7, 5.8]",69147,15,,,,,2.2813346,,Left Foot,,,"[74.3, 14.4]",,Low Pass,,11.345484,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,30,Barcelona,217,['1eca781b-5738-4580-9982-72f076c9a376'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.729,Pass,,2008/2009
,,,,,,,,,,,,,,,1.4216,,,,,,,,,,,,,1c9ccbe3-868b-486f-9bb3-316f9676b692,655,,"[75.0, 15.2]",69147,16,,,,,1.2729933,,Right Foot,,,"[78.1, 25.3]",,Low Pass,,10.565037,,,,Samuel Eto''o Fils,19298.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,30,Barcelona,217,"['288f2523-d1bc-4d07-a9a5-9847dcb25f35', '63c05e02-031e-4279-9f5e-86290cb5f862']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.181,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.789151,,,,,,,,,,,,,fab304ec-6b50-44c3-b295-2e792e596765,658,,"[78.1, 25.3]",69147,16,,,,,2.1282275,,Right Foot,,,"[73.3, 33.0]",,Ground Pass,,9.073588,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,30,Barcelona,217,['23c7bfe0-04fc-48c1-96a5-393a117de3a0'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.985,Pass,,2008/2009
,,,,,,,,,,,,,,,0.7587,,,,,,,,,,,,,036877a8-0afc-4d95-a753-621fcda32266,661,,"[73.3, 32.8]",69147,16,,,,,-0.059928156,,Right Foot,,,"[93.3, 31.6]",,Ground Pass,,20.035967,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,30,Barcelona,217,['c55e0497-4ef5-4b7f-a615-8d43c3013bc1'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.681,Pass,,2008/2009
,,,,,,,,,,,,,,,0.9829,,,,,,,,,,,,,1d14b075-8ed8-4086-91bb-fa8986b12c55,664,,"[93.3, 31.6]",69147,16,,,,,-1.94513,b3af887e-59de-4fdf-bdb2-e24bae97b618,Right Foot,,,"[91.1, 26.0]",,Ground Pass,,6.0166435,,,,Samuel Eto''o Fils,19298.0,True,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,30,Barcelona,217,['fcc9ead4-9f50-4759-bd5b-66294477e41a'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:16:05.480,Pass,,2008/2009
,,,,,,,,,,,,,,,3.408824,,,,,,,,,,,,,f44911eb-7f1c-4ea3-bdcc-52f3f550a068,668,,"[7.0, 37.0]",69147,16,,,,,-0.38050637,,Right Foot,,,"[82.0, 7.0]",,High Pass,,80.77747,,Unknown,,,,,,,,Goal Kick,1,From Goal Kick,Juan Pablo Colinas Ferreras,26228.0,Goalkeeper,31,CD Numancia de Soria,444,,33,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:16:33.076,Pass,,2008/2009
,,,,,,,,,,,,,,,1.722416,,,,,,,,,,,,,1e6da8bc-7368-4825-a1dd-7b2ab7589a2a,671,,"[82.0, 7.0]",69147,17,,,,,0.9179497,,Left Foot,,,"[101.5, 32.5]",,High Pass,,32.101402,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,José Javier Barkero Saludes,26226.0,Center Attacking Midfield,32,CD Numancia de Soria,444,['93f8f4e1-b445-4d30-ba66-a9f73893807d'],6,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:17:06.765,Pass,,2008/2009
,,,,,,,,,,,,,,,2.700095,,,,,,,,,,,,,dd98cbd5-ef42-4952-a975-134543b5e523,675,,"[34.4, 59.3]",69147,17,,,,,-0.0039840424,,Right Foot,,,"[84.6, 59.1]",,Ground Pass,,50.200397,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,33,Barcelona,217,"['bcaaacb7-74e2-4e3c-b4cb-c43e6dd3f9ea', 'bf91450f-7bad-4923-851a-1e5980f8780b']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.033,Pass,True,2008/2009
,,,,,,,,,,,,,,,0.877991,,,,,,,,,,,,,b01a843c-6e26-46f9-b7fa-9a2ca1234f4e,679,,"[110.0, 76.4]",69147,17,,,,,-1.7414061,,Right Foot,True,,"[105.4, 49.7]",,High Pass,,27.093357,,Incomplete,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,33,Barcelona,217,['0a440b72-1bd1-4a50-8b93-5468277fb6d2'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.875,Pass,,2008/2009
,,,,,,,,,,,,,,,1.362564,,,,,,,,,,,,,b4474967-44bf-4e77-a993-359e2b29977b,683,,"[82.3, 64.2]",69147,17,,,,,-2.1001387,,Right Foot,,,"[73.7, 49.5]",,Ground Pass,,17.030855,,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,33,Barcelona,217,['18141b00-9931-4743-86fa-368f273ed6f8'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.321,Pass,,2008/2009
,,,,,,,,,,,,,,,1.899404,,,,,,,,,,,,,cb8b2939-f067-4fbf-967d-d1516d981a26,686,,"[74.1, 48.9]",69147,17,,,,,-1.8425885,,Right Foot,,,"[69.0, 30.6]",,Ground Pass,,18.997368,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,33,Barcelona,217,['ea583077-3ea1-419f-8a3c-b8257c57d050'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:17:28.763,Pass,,2008/2009
,,,,,,,,,,,,,,,1.555695,,,,,,,,,,,,,23853006-41ab-405b-9dba-2ba72e685934,689,,"[68.6, 27.9]",69147,17,,,,,-1.0093026,,Right Foot,,,"[84.2, 3.1]",,Ground Pass,,29.298464,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,33,Barcelona,217,['0125ac83-eb32-4e24-af02-2f1ab24c0908'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:17:31.225,Pass,,2008/2009
,,,,,,,,,,,,,,,2.67145,,,,,,,,,,,,,d45985f4-256a-4045-8f5e-94849a8a831d,692,,"[91.3, 5.2]",69147,17,,,,,1.1305089,,Right Foot,True,,"[111.7, 48.5]",,High Pass,,47.864914,,Incomplete,,,,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,33,Barcelona,217,['556f84fc-a32d-4997-b355-6d6a41ba82a6'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:17:36.411,Pass,,2008/2009
,,,,,,,,,,,,,,,0.791587,,,,,,,,,,,,,556f84fc-a32d-4997-b355-6d6a41ba82a6,693,,"[9.3, 32.5]",69147,17,,,,,2.130736,,Head,,,"[5.1, 39.2]",,High Pass,,7.9075913,,,,Juan Pablo Colinas Ferreras,26228.0,,,,,Recovery,1,Regular Play,Domingo Cisma González,26238.0,Left Back,33,Barcelona,217,"['7e96dd52-457c-4311-8d86-fcd0fd3c0653', 'd45985f4-256a-4045-8f5e-94849a8a831d']",39,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:17:39.082,Pass,,2008/2009
,,,,,,,,,,,,,,,3.234523,,,,,,,,,,,,,1548223a-e322-475b-b865-3de8f6f72a47,696,,"[8.7, 36.3]",69147,17,,,,,-0.25212687,,Drop Kick,,,"[100.7, 12.6]",,High Pass,,95.00363,,Pass Offside,,Gorka Brit Gallego,26236.0,,,,,,1,Regular Play,Juan Pablo Colinas Ferreras,26228.0,Goalkeeper,33,Barcelona,217,['86ca2577-9631-4f44-8753-512078ddc22e'],50,,,,,,,,,,,,,,,,,CD Numancia de Soria,444,00:17:50.811,Pass,,2008/2009
,,,,,,,,,,,,,,,1.891409,,,,,,,,,,,,,81fba572-313f-4740-8499-4bc297af4837,698,,"[24.1, 56.7]",69147,18,,,,,-0.29570433,,Right Foot,,,"[39.2, 52.1]",,Ground Pass,,15.78512,,,,Xavier Hernández Creus,20131.0,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,34,Barcelona,217,['daeb4819-62f2-4fb9-b503-bb2f9a07942f'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:18:05.766,Pass,,2008/2009
,,,,,,,,,,,,,,,1.338167,,,,,,,,,,,,,006b2ca5-25a5-40cf-a093-6f2999784607,701,,"[40.0, 51.4]",69147,18,,,,,1.9273286,,Right Foot,,,"[32.7, 71.0]",,Ground Pass,,20.915306,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,34,Barcelona,217,['9d5a84a7-6b7a-4ba0-b0eb-25c4a950f000'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:18:07.698,Pass,,2008/2009
,,,,,,,,,,,,,,,1.253579,,,,,,,,,,,,,5e19be9b-5ab3-48bd-9250-d800eab85772,704,,"[35.4, 76.9]",69147,18,,,,,-0.87605804,,Right Foot,,,"[51.4, 57.7]",,Ground Pass,,24.9928,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,34,Barcelona,217,['0dd605b0-78ea-49bb-ad5b-3be8b2d94606'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:18:10.185,Pass,,2008/2009
