50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09761708-0c93-4198-9f81-28ffc05d7477,2211,,"[112.3, 28.3]",9880,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Midfield,111,Barcelona,217,['5ad68188-f2a4-458a-94d2-f1a03e75a977'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.999,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ead09a4-4b1b-4614-bfc8-1d807f242e18,2216,,"[62.5, 70.0]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,111,Barcelona,217,['ed942845-f3f5-4743-b6e5-502e56dbfb54'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.614,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17b5948c-a937-43a7-b14a-f51fe1b6b85d,2219,,"[63.4, 61.1]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,111,Barcelona,217,['9da896b0-5709-486e-a421-38605fb56f7c'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.197,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc3a1d7-afbb-46de-b604-8ddd15d0ef7f,2222,,"[63.0, 45.5]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,111,Barcelona,217,['e2ae65e6-b4f2-4dda-8040-3b356f64e391'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.895,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e99f5d-03e9-463b-a407-6fae2506dd89,2225,,"[83.9, 49.3]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,111,Barcelona,217,['955dd9dd-5b0d-4379-b6df-32f0725bdf3d'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.961,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a874c09-abf2-418e-b645-487fcb96b368,2228,,"[106.0, 49.1]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,111,Barcelona,217,['6589ea8a-4550-49bb-962f-4a2f01d334b5'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.960,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ffbc4b2-1ca5-4104-9c0f-0a0192cd0efa,2234,,"[113.9, 46.6]",9880,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Samuel Yves Umtiti,5492.0,Left Center Back,112,Barcelona,217,['df969703-0dfb-4e25-a10c-a6747aeef922'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.548,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26d421e9-a4c1-49c3-9120-d070e1f138bd,2239,,"[48.4, 39.7]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,113,Valencia,207,['946c37de-0628-4660-8462-163ac48b8e23'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:06:35.168,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8340b9c5-5026-4a50-abfe-eab02a855716,2241,,"[28.8, 31.9]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gabriel Armando de Abreu,6746.0,Left Center Back,113,Valencia,207,['ebfc1f59-2e4d-42ff-910a-1bcbf59567bd'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:06:39.043,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71c6cf70-1afb-4760-924d-488dd597ae32,2243,,"[40.9, 42.4]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,113,Valencia,207,['c680b7cd-a37b-4a95-980e-e5877d7c6167'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:06:42.122,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51ab4842-0a5b-473b-a847-c3a696ff1282,2246,,"[76.9, 15.7]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,113,Valencia,207,['a4d15547-05f9-437a-a76a-a766ace480d1'],48,,,,,,,,,,,,,,,,,,Valencia,207,00:06:48.907,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48d31d0c-2566-43aa-b1e1-b2c5fef3bec4,2248,,"[108.2, 8.6]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Santiago Mina Lorenzo,6594.0,Left Center Forward,113,Valencia,207,['4d733322-fd88-4784-9a1a-aef0b117fe87'],52,,,,,,,,,,,,,,,,,,Valencia,207,00:06:52.157,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bfd1764-b92e-44f1-b4b1-845ef4d5338b,2251,,"[100.6, 5.4]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Luis Gayà Peña,6596.0,Left Back,113,Valencia,207,['bf22fcb4-1324-4175-9cc1-d2741fd8c968'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:06:54.231,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f92ec326-cd5c-435b-afc7-6cf4cfda80c3,2254,,"[113.2, 44.4]",9880,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Moreno Machado,5718.0,Right Center Forward,113,Valencia,207,['be8d66aa-773c-421e-a20e-285d12afbdf6'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:06:59.605,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb1bc846-1d6f-4595-8d34-abd49d9f9923,2257,,"[99.3, 45.1]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Midfield,113,Valencia,207,['07a62026-658a-4af3-bcbc-ca1f72c65421'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:07:03.789,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc7fef0d-4a5c-4226-bb05-457b3f4299aa,2267,,"[37.4, 6.3]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,114,Barcelona,217,"['5746b59a-e016-47ee-aeeb-16f7726c733f', 'b7b9a550-7322-4d15-86f3-3195524fb111']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.283,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2d5a097-b607-4765-aca1-6570c546734b,2276,,"[49.3, 31.7]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,115,Barcelona,217,['1c25c20f-a561-4873-b0dc-7d64d11ecfca'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.058,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7829eaeb-fbcd-47ff-aed2-47744886799c,2278,,"[60.0, 60.6]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,115,Barcelona,217,['426c3228-dee5-4734-8948-a88d5e9c91e9'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.187,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242c40ff-cb9b-4d47-bb3c-593ab8a5e3b8,2280,,"[90.7, 71.8]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,115,Barcelona,217,['01d961b8-51c7-43c0-9d2e-666b1d16c0b4'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.271,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b49805c-62c3-4d40-9dc9-ce782204a83e,2283,,"[110.2, 66.3]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Right Midfield,115,Barcelona,217,['1bcb17a4-25ca-4c4e-85ef-ddcc48340b61'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.451,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162aeae-d086-4576-ac83-97645c239c1d,2286,,"[89.8, 60.4]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,115,Barcelona,217,['816e2d22-243d-403d-9aeb-c852973fb05c'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.600,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1ae3e2a-dc06-4968-95a6-e1087fe384b9,2288,,"[97.6, 73.3]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,115,Barcelona,217,['9103b421-52fa-4ec7-bbff-66fe0a37a388'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.693,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee036ab5-b3a0-4860-9384-25c892316028,2291,,"[90.5, 66.9]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,115,Barcelona,217,['76a6b496-2ddb-46f0-b26f-e220773f6350'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:49.128,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1166a1f-f189-405e-804d-b2ccc895358f,2294,,"[102.4, 72.6]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,115,Barcelona,217,['fe3f1bde-3675-4ad8-b36e-238e5ce3bc9e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.558,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c27ffa3e-7dab-4acc-b1d4-7b5fb3328d85,2297,,"[90.2, 47.6]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,115,Barcelona,217,['968ef9be-82c4-40ed-812b-5c4c2e5bd622'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.482,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d0a49a5-ccea-4bf6-9a3f-19649c698ba6,2302,,"[99.5, 39.8]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,115,Barcelona,217,"['48819db1-a09f-430d-9948-3f5b33e73e20', '8b838b91-c1e0-4d1e-9e41-7bfbc703fc73']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.781,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e3f493a-89ad-45af-b54f-738e570592d6,2304,,"[97.2, 45.8]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,115,Barcelona,217,['5892c9a9-6164-4437-a558-01fc0e1dc647'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.466,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04fa87b5-2e7f-4d26-9559-9622755e45a6,2307,,"[99.5, 39.0]",9880,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,115,Barcelona,217,['97407968-adb3-4e3f-87bb-dd38d649122a'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:59.063,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967dc7d5-aeb0-46e3-ab68-9b07d8b8007e,2310,,"[112.1, 25.8]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['bd8f75aa-9281-4c86-abef-e8a523a7039f'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:01.484,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110b9d34-711f-41ec-8e7a-92ea982c4984,2315,,"[22.3, 74.4]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rúben Miguel Nunes Vezo,6592.0,Right Back,115,Barcelona,217,['fcdfbca3-c4f8-45ef-a84f-194e10032622'],5,,,,,,,,,,,,,,,,,,Valencia,207,00:08:05.660,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dc3bbfb-42b3-42fe-ae2d-4e298bd2c8b0,2320,,"[85.2, 12.6]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,115,Barcelona,217,['95149d78-4e60-4f34-8938-56dda714326e'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.198,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432ad9f4-5fdb-429d-8e06-b9c6f0a04b7b,2324,,"[77.9, 6.9]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,115,Barcelona,217,['03efbee8-04cf-48e2-b72e-bec3c61fdac9'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.295,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec766e0-8b7a-4238-b9e2-cea3006fd036,2328,,"[77.0, 17.8]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,115,Barcelona,217,['dab19eb8-dd60-40bc-9aac-b05e0f420603'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.033,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d488ae2f-7fc7-46fc-af95-b6ca562ddc38,2331,,"[89.8, 3.9]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,115,Barcelona,217,['618c5453-e5a2-40b8-b411-38792d92e634'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.666,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b921c847-5162-4fd1-8926-efef64646232,2334,,"[86.5, 25.8]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,115,Barcelona,217,['ffa8f118-2e26-45c6-b62d-d9af05ba1d4b'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:17.621,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b4f80f4-649a-456c-8468-2409dd744654,2338,,"[92.3, 26.0]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['126ca78b-8e2d-4c90-9429-dd52628dcac8'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.998,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aa7de01-921e-4cd3-9066-10d5270e8bed,2341,,"[104.1, 12.3]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,115,Barcelona,217,['b92d099c-656e-479f-9dd0-a26b3e449fda'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.135,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c56baa3-83dd-4392-b902-7eec3798e1c8,2344,,"[93.0, 20.9]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,115,Barcelona,217,['d53830a2-3df8-407a-918e-877eff4684f9'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.098,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a9dbfc3-fbfa-473f-b162-543d7458eaed,2347,,"[102.4, 22.5]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,115,Barcelona,217,['00064502-741c-4505-8d2a-5e2e7c0b7ad5'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:29.660,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e09ebb-2426-4de2-a58a-31bacaa32fa8,2352,,"[72.9, 44.3]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,115,Barcelona,217,['17817e78-384f-4564-b44d-2ea166f21f74'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.606,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34fa3db1-2353-42ba-9f6c-9dd924085ca6,2355,,"[78.7, 22.2]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,115,Barcelona,217,['b884bc90-0eee-464e-a07c-4f93ec94de86'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:35.005,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c565ee9c-29e0-45fc-ac10-e8d1806c13c3,2358,,"[97.6, 8.1]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['307bf956-a1fe-4796-9593-08955b23bf1f'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:37.491,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33a7380f-c3fd-434e-806e-8d94495c9468,2361,,"[90.3, 15.9]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,115,Barcelona,217,['13717908-ea93-41f3-848c-e1c04e24991f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.931,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,039c1c72-add6-4657-a7a0-38543066055e,2363,,"[117.8, 21.4]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,115,Barcelona,217,['6c0b939e-d01f-475c-953e-41dae81009ab'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:42.857,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a769f4-a470-43da-9968-f430a7cbfa81,2365,,"[110.0, 41.9]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Right Midfield,115,Barcelona,217,['aeaf1a71-ec31-46ad-aee4-5d0e9dffc2ad'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.056,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f438b4ba-3f4f-4536-956f-ce5340a4be51,2367,,"[1.7, 37.9]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,116,Valencia,207,['76db1bc6-6e04-4515-bb52-c61b0cca0e17'],45,,,,,,,,,,,,,,,,,,Valencia,207,00:08:45.197,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489125dc-fcd5-4e04-8320-d1b6cc1e9e32,2370,,"[17.0, 17.4]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Gayà Peña,6596.0,Left Back,116,Valencia,207,['13ebd205-4291-4664-9afe-57b9ea8cd61e'],49,,,,,,,,,,,,,,,,,,Valencia,207,00:08:49.460,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df5076ed-0bf8-43bf-a603-b1c4eba7ee3c,2373,,"[36.2, 3.1]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Midfield,116,Valencia,207,['05faae47-db25-4ed2-94de-d8cca55d2f48'],52,,,,,,,,,,,,,,,,,,Valencia,207,00:08:52.885,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c2d1dbe-1d93-464e-bdc5-f89ef0821bc1,2378,,"[29.6, 5.8]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Gayà Peña,6596.0,Left Back,116,Valencia,207,"['7e57bab7-aa24-4986-82e1-16257035f800', 'b3c05218-e577-4db9-8825-eb3a9fb2da8d']",55,,,,,,,,,,,,,,,,,,Valencia,207,00:08:55.641,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47422660-de27-40a4-87d8-96e6a0564459,2381,,"[23.6, 18.4]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,116,Valencia,207,['8c1ae63e-cfc7-46c9-934c-3a45a039e168'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:08:57.191,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd66858-c944-4ae3-aa1c-8a88782f4ed2,2383,,"[10.7, 5.4]",9880,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Armando de Abreu,6746.0,Left Center Back,116,Valencia,207,['27a93f92-368c-4824-8dcc-eb338ac4754e'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:08:59.248,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eeeb3a58-683d-4347-a4d9-54f0411b6cd3,2386,,"[20.4, 10.0]",9880,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,116,Valencia,207,['6c21dab2-9baa-4b5b-afa7-71e519bda591'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:09:01.438,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2251a4e9-3999-4d9c-8748-a7d9f8575115,2392,,"[60.7, 40.6]",9880,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,117,Valencia,207,['639ea142-fd67-4b7e-9f69-82e23bee7b5c'],36,,,,,,,,,,,,,,,,,,Valencia,207,00:09:36.315,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d09eb79-40d3-4701-bb2a-4dd8f5feda25,2396,,"[82.2, 43.2]",9880,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonçalo Manuel Ganchinho Guedes,4367.0,Left Midfield,117,Valencia,207,"['4eaf4ee6-7f9b-4390-b5c4-2137c560a3db', '67212834-dedb-4b90-b956-50e04c77e667']",38,,,,,,,,,,,,,,,,,,Valencia,207,00:09:38.243,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6b67f1f-6461-44c8-936d-f07b27000b7a,2398,,"[94.1, 47.8]",9880,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Mina Lorenzo,6594.0,Left Center Forward,117,Valencia,207,['68d2917a-bdf2-4da8-ba67-3036d0c3edc0'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:09:39.158,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f15b6a3-c170-4ac2-8601-92e022198da0,2402,,"[90.3, 34.0]",9880,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Defensive Midfield,117,Valencia,207,['9c723346-b6e8-4687-9b9e-813fec19a366'],43,,,,,,,,,,,,,,,,,,Valencia,207,00:09:43.202,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3407d531-8eac-4517-94da-e53f60d3b411,2404,,"[107.5, 15.9]",9880,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Gayà Peña,6596.0,Left Back,117,Valencia,207,['ac9e9229-f5e2-4507-b47c-42cda8b7b2a8'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:09:44.971,Ball Receipt*,,2017/2018
