bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,76b5a34a-1f1d-43be-a820-48e94ae6122f,1234,,"[27.8, 4.5]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,56,Barcelona,217,['10cccaa7-ed55-4db3-bf3a-6e267eeba7a3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:30:15.631,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,99a040c3-9913-45f6-bb6a-fdacb276981f,1237,,"[17.0, 12.0]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,56,Barcelona,217,['4588f619-5a96-42a8-a56c-6c0db88c821f'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.913,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,db6f789c-9ee0-4be7-820f-c14cfb1c6a2b,1240,,"[4.8, 33.1]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,56,Barcelona,217,['d194cc6a-1918-4b18-bd4b-f8cd2018298a'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:30:21.101,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,852851ee-9d95-496a-8275-99908ac5e1b6,1243,,"[12.5, 19.4]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,56,Barcelona,217,['98196fb2-c541-4bcb-bce5-3d7cf08abcea'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.918,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fbab061d-6fb1-44e0-b66b-adebbc475fff,1246,,"[21.1, 23.1]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,56,Barcelona,217,['1b84ab2f-977f-42ff-9f7a-7a04eff457b2'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:30:31.933,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4913ea9-bd66-480d-85c1-e9a7ce4673b9,1249,,"[33.4, 54.9]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,56,Barcelona,217,['b1de726c-7670-45b7-a3d8-680dd23b680b'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:30:36.978,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bdf9a2b0-6d69-4d42-8c42-e73e0b6bc834,1256,,"[47.0, 50.3]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,56,Barcelona,217,['e5bddefd-5dac-4d8b-88ae-84942ba73098'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:30:42.686,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,1c9b1521-7bc2-45b3-baab-c72f392505e7,1260,,"[61.7, 44.4]",16010,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,56,Barcelona,217,"['1873394d-8fb0-451b-a3e8-ebf50515bce6', '40e281a6-5ecc-488a-ace1-ee72e3e5e3a5']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:30:43.819,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,26742851-db60-4a95-9fa1-de1a41f735f5,1265,,"[60.7, 28.5]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,57,Barcelona,217,['047c7941-f8de-49a4-8236-b7d268f0b7ea'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:31:01.749,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,5b140fb8-833c-40f1-8870-db790fcdb5b7,1269,,"[70.0, 10.2]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,57,Barcelona,217,"['4f0f9146-e450-4f9f-9868-14ec5b55901a', 'f48c99fb-ed92-43a0-bf73-2b0fac391382']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:31:03.459,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7d893d8-87ec-4746-93c9-3763fd7e856a,1272,,"[56.8, 13.8]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,57,Barcelona,217,['6f1681c4-7dee-46ba-9d37-fb6b29aeccac'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:31:05.173,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,13b4078e-f6bb-4f59-ab75-4e4ca8d32cdb,1276,,"[43.1, 28.8]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,57,Barcelona,217,['d817526f-97b5-4de4-bf02-164441143482'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:31:08.096,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,17405929-7729-4b2f-9a29-28d3370913b1,1279,,"[55.0, 34.4]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,57,Barcelona,217,['72e6d7f1-ef18-413d-b609-cd054e7717eb'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:31:09.226,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,139cfcc0-38a3-43aa-bfe6-e782227d2593,1283,,"[74.0, 32.7]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,57,Barcelona,217,"['249d0965-4f1c-45d2-9cf2-0d83a1f80f19', '2c5a5c74-9a25-4b4a-8172-063ad28a136c']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:31:11.492,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,7d4ddffe-0bf9-422e-912c-fba11930301c,1286,,"[83.2, 42.7]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,57,Barcelona,217,['9f0cb466-d815-4f79-8af3-0f361ccbc9f7'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:31:12.527,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,dc672d02-5bf0-4de1-af24-6350b74ca466,1288,,"[44.8, 37.4]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,58,Athletic Club,215,['d6e50873-a46f-4c3f-9ac9-743c727efacd'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:13.257,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,655e5e65-093a-4515-b25d-3a005c0cb611,1295,,"[58.7, 29.5]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,58,Athletic Club,215,['4ce39c78-5bae-43c5-8003-a4f4bc903c38'],17,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:17.818,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8fa8ae0c-e3f2-430a-8778-192db0a5e70d,1298,,"[55.4, 15.1]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Midfield,58,Athletic Club,215,['5cbca504-e519-4657-8c88-5c08a5f9e688'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:19.204,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8224ee0d-f5d7-4f84-9226-38b18fb8a57c,1301,,"[105.6, 12.6]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,58,Athletic Club,215,['f57cc7e8-d380-4178-8ae5-6b75441cf186'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:24.630,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ecc9486-c202-447e-a102-551e620d59f3,1305,,"[100.3, 10.4]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yuri Berchiche Izeta,3023.0,Left Midfield,59,Athletic Club,215,"['4ea17b9e-bda2-4cb7-9953-213f5e681001', 'c7b37164-5ab3-4e57-bb25-5bc7166eadf1']",47,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:47.473,Ball Receipt*,True,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,1947d096-57f6-43cc-a09b-6993d0394879,1308,,"[106.4, 8.1]",16010,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Balenziaga Oruesagasti,6789.0,Left Back,59,Athletic Club,215,['2b25ab09-0f0d-4674-84a9-e0b9859509d0'],49,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:49.057,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,490cf603-9dc3-4ed6-a248-abbc03481d8a,1315,,"[18.4, 75.0]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,61,Barcelona,217,['421324e1-4c00-4266-9ecb-9c3568893175'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.413,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,693522b1-750d-417f-b929-43d77429cc3f,1317,,"[6.7, 55.5]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,61,Barcelona,217,['275492c7-ad58-46e8-96c8-b8d1f7593c08'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.262,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,75283a36-dd8e-4bb2-b75a-2b70e0b35cd5,1319,,"[13.9, 48.6]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,61,Barcelona,217,['2e20705e-724f-49b5-b980-afe596a10d23'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.295,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ce17560a-4db6-4398-a22e-331061491721,1322,,"[29.5, 16.6]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,61,Barcelona,217,['e1951ec4-cb34-4137-8e7d-2ee843b69700'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:32:23.200,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,76ecfa42-9252-4f07-ba1e-d2839cd3c348,1325,,"[45.3, 18.0]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,61,Barcelona,217,['f3024562-56c5-47d7-90df-cfa1b2c43e6a'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:32:25.098,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,91dcd1a3-2bbe-45d3-996a-bd65d12c7f84,1328,,"[30.9, 16.1]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,61,Barcelona,217,['78ff0e90-17fc-4bc1-b004-ef08e2bf459b'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:32:26.459,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,250f783a-ecbc-4f06-a352-fc9bce11fcaa,1332,,"[6.7, 38.9]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,61,Barcelona,217,['2c6a6392-7c05-4b3b-8ceb-86cbaef04b21'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.739,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a6a72ef2-8dee-4544-ac5e-5d36989842aa,1337,,"[21.2, 26.6]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,61,Barcelona,217,"['891a7a93-9e77-46a6-88b1-288b33785905', '8c6035c4-5109-4b28-b91f-bf41cdacf22e']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.640,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,4368a1fb-396d-4afb-b96c-9a59ba8a4c87,1340,,"[20.0, 12.8]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,61,Barcelona,217,['c53409f3-ad10-4ea5-ac8a-31cd05d7cfd1'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:32:37.552,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,fd263028-ddc1-4859-b6b2-642693153227,1343,,"[26.8, 25.2]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,61,Barcelona,217,['a7ae6ca8-a14d-405a-a2f3-82e0b6974bc3'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:32:38.607,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,30fc7872-3961-4386-85f0-ac938fb498e4,1346,,"[54.2, 45.3]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,61,Barcelona,217,['e055ec94-95cb-42ee-9195-5a0ff42261bc'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:32:45.081,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbfa714-5445-42be-bf45-3fba8bf1dfc4,1349,,"[64.2, 58.0]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,61,Barcelona,217,['4bef9d1b-8f83-454f-ae14-e796a2033d74'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.638,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,44c51880-8c91-43a3-bae8-ba3ad60d1891,1352,,"[82.6, 76.3]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,61,Barcelona,217,['365cb9da-1553-4bbf-81fc-2908b08cb6a9'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:32:50.134,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,8831603c-18cb-4630-8a2f-4605066f3428,1355,,"[72.0, 69.9]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,61,Barcelona,217,['14da8fcb-13e6-4d79-8c2e-2c3795fecd69'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:32:51.953,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,0599447d-72a2-4910-937a-b55c9c5b4a34,1358,,"[66.7, 53.3]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,61,Barcelona,217,['8bc3c1c2-b011-440d-a793-5973b29f5dad'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.442,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,cc66ce56-43ce-4936-aa5b-f59a2b929386,1361,,"[70.9, 23.3]",16010,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,61,Barcelona,217,['79f844b4-15a0-46d6-8c56-47ec6e87f16b'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.368,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c24eb5de-7aa2-4e5a-83cd-94f418ef2cbd,1364,,"[96.8, 24.5]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,61,Barcelona,217,['e5fdcf9f-7ab0-4865-9f4a-54ea90481c5c'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.687,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,d2d13590-9ec6-46ef-bdda-72aca64587df,1369,,"[22.6, 71.8]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Midfield,62,Athletic Club,215,['a1844502-0131-4965-8449-130515ed0e86'],3,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:03.116,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,a1807c5c-5559-4dcb-ae9c-9aa127b49afd,1373,,"[28.3, 70.6]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peru Nolaskoain Esnal,11744.0,Left Center Back,62,Athletic Club,215,['320b5aba-54cb-463e-a8d1-4c7b13ebe131'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:05.770,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3550eeaa-f4f9-4bf4-a250-70dda3d8e637,1377,,"[35.9, 77.3]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Midfield,62,Athletic Club,215,['8ef50123-c8ae-404a-8a44-c7b85a66bf9f'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:08.649,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,259c2849-922c-49b1-b009-51119fe9b76d,1379,,"[77.9, 2.4]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,63,Barcelona,217,['b281f68c-7f83-4321-9148-71cbcf978304'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:33:13.939,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd17a1d-ed8f-43c2-a639-98c0a7e78f70,1382,,"[93.1, 15.0]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Barcelona,217,['ed157302-955d-4ec2-bfa1-9e1c4e7109df'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:33:18.125,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ecbc0025-e443-4011-a336-c693f05976e0,1385,,"[91.4, 18.6]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,63,Barcelona,217,['430ecea6-14f6-4853-8111-aa75b20d5e4e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.780,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f270990b-f627-4af5-837d-5abe60310f4d,1392,,"[97.5, 9.7]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,63,Barcelona,217,['20dab176-c58d-4679-b301-c3c2dbbf0929'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.840,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,241685a0-d698-4a04-b51a-1dff958c74b3,1395,,"[91.7, 21.3]",16010,33,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,63,Barcelona,217,['fe678173-8248-4819-af9e-d97e7098f8e8'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.190,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,1afa9dc1-9f06-4074-94ea-19f9f3e12c11,1402,,"[72.2, 52.7]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,65,Barcelona,217,['9a42916f-4895-4917-a4f3-f6a6eaa45345'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:34:04.455,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9deaf64b-64a2-4c1a-81f4-6a0f786fb31e,1405,,"[98.6, 31.9]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['d6444ce7-fc5f-48bc-af98-e492340de93a'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:34:08.384,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,bf4c7a01-e397-4160-b72b-31390fa5d01b,1408,,"[11.4, 39.5]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,65,Barcelona,217,['0c443ef2-182f-47da-8bae-fb29e4101beb'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:34:16.435,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f80050c8-75a1-4de8-b3aa-04a7c82c669b,1411,,"[33.7, 68.5]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,65,Barcelona,217,['7177f411-65b3-41ff-b82b-7f84ce35187e'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:34:18.988,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,92e41601-ffc2-4cf9-9004-b580fb22db53,1414,,"[43.9, 65.6]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,65,Barcelona,217,['af35c1bf-cdf3-40e9-a740-ef421af8833c'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.396,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,3d4deaf6-633d-4154-a1c0-409193dfa33b,1417,,"[33.7, 53.9]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,65,Barcelona,217,['32edb4f7-bd45-4d7d-8593-d9eafeab5f1b'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:34:29.349,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,5535834e-2880-4de3-bf02-3b3f13936f7d,1420,,"[47.0, 18.6]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,65,Barcelona,217,['b5c54368-e31f-4ff4-a3b6-127459abe252'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.472,Ball Receipt*,,2018/2019
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e3a2b257-6318-4993-b9b1-6d62e4167de0,1423,,"[96.8, 18.8]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,65,Barcelona,217,['444ed4dc-e76c-4988-aca9-8f9597db55d5'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:34:38.771,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb086fc-d5ea-4713-ba7b-6ac77695e416,1427,,"[40.3, 78.5]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Midfield,66,Athletic Club,215,['d28b02db-1d63-408f-bd68-e73e3fb3a6a6'],42,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:42.075,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,73665bd3-010f-4d8c-8a19-a47b68c80453,1430,,"[83.9, 77.6]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,66,Athletic Club,215,['80fa9444-0b54-413b-8800-a756390ac029'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:47.153,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,f7b6a14f-d961-42f8-b5bc-b3bac36371b2,1434,,"[83.3, 73.2]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,66,Athletic Club,215,['d74295a5-11a7-407d-8913-9f22f3f6397a'],51,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:51.004,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,69d32699-bc27-4c1c-afe8-bb806b482d22,1437,,"[82.8, 77.7]",16010,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,66,Athletic Club,215,['e3c72a4f-961f-462a-a27b-93d2e6536449'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:34:52.381,Ball Receipt*,,2018/2019
