ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[52.8, 28.4]",,,,,,,,,,,,,,3.0687,,,,,,,,,,,,,,,,896a636d-f00f-454a-80ba-2ca332de5b56,2283,,"[44.1, 33.0]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,150,Barcelona,217,"['539b9fec-a6f4-4f3d-aa70-54dd94332d2a', 'f88d53f5-c682-4305-9a10-b4e830715eed']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.439,Carry,,2005/2006
,,,"[51.3, 4.3]",,,,,,,,,,,,,,3.7859,,,,,,,,,,,,,,,,6aa31fa6-673a-403b-a208-274cd0191f11,2286,,"[60.3, 7.9]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,150,Barcelona,217,"['2dc376ad-0305-4cdd-91b9-19ce06b60da2', '3fdde342-048e-4e8d-9009-4dd1b4c50b40', '59d24c5d-7e86-4110-b04f-5585229b3e75']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.961,Carry,True,2005/2006
,,,"[64.8, 75.2]",,,,,,,,,,,,,,0.8672,,,,,,,,,,,,,,,,28993a93-f41f-4c0f-b79a-4c19557c29b1,2291,,"[65.3, 76.2]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Castro Fernández,25977.0,Right Midfield,151,Deportivo Alavés,206,"['02c303d8-f703-4e00-89cd-3d266be8e760', '93a770c0-e3c8-4197-9d54-10605f0d98bd']",11,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:13:11.331,Carry,,2005/2006
,,,"[70.8, 52.6]",,,,,,,,,,,,,,2.428585,,,,,,,,,,,,,,,,ee84d6f8-fdd4-48f1-8b84-d48771cbfbed,2294,,"[75.5, 61.7]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodolfo Bodipo Díaz,25987.0,Left Center Forward,151,Deportivo Alavés,206,"['28d6c5bc-c3de-4fb2-bc69-9cf766d95180', '63280625-a252-463e-aee0-d1a507a93357', '83728ffc-779e-4d95-bd57-eb634355a726']",12,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:13:12.954,Carry,True,2005/2006
,,,"[75.9, 41.8]",,,,,,,,,,,,,,0.4351,,,,,,,,,,,,,,,,90411a42-66e3-4484-b4e9-023dc5cb38e9,2302,,"[75.9, 41.8]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,John Aloisi,25856.0,Right Center Forward,151,Deportivo Alavés,206,"['0156c122-231b-4480-8347-5d773ddcd171', '9b5d383a-b6fa-4e23-a0ac-49336cbc9b15']",17,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:13:17.658,Carry,,2005/2006
,,,"[21.9, 26.3]",,,,,,,,,,,,,,1.012,,,,,,,,,,,,,,,,3472a126-8821-45f9-8bd9-311f3140c9a7,2311,,"[21.5, 26.3]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,152,Barcelona,217,"['217f0eb6-d630-4bee-bab9-61bee43c0913', '78dd0414-fbc0-4718-a575-ed33bed4ea85']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.856,Carry,,2005/2006
,,,"[57.2, 65.5]",,,,,,,,,,,,,,5.3174,,,,,,,,,,,,,,,,870d6de4-eec4-43af-8c6a-e35899d10f81,2320,,"[35.9, 67.7]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,152,Barcelona,217,"['2cdd0794-03ce-48a5-99b5-6116816dfc7f', 'ff49f898-0c9c-4496-85fb-9952086c5b30']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:34.734,Carry,,2005/2006
,,,"[70.7, 51.3]",,,,,,,,,,,,,,2.6238,,,,,,,,,,,,,,,,1e4855a9-d08c-462e-b5a7-4b76d7073d25,2323,,"[69.9, 63.6]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,152,Barcelona,217,"['5fb5eebb-d7eb-444c-a902-82ffc421a05a', '9e7f8eb0-c777-4c42-bf31-420d49651f89', 'c71a5307-ef49-4040-be38-2beb0d8a65a0']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.109,Carry,True,2005/2006
,,,"[90.4, 15.1]",,,,,,,,,,,,,,0.468434,,,,,,,,,,,,,,,,2211639c-3309-4feb-9651-ee7d1c65c169,2327,,"[90.2, 15.2]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,152,Barcelona,217,"['4ea073b9-211b-48f9-b477-87d7e072969a', '5919e5da-eadf-4f5a-8792-7da824db69de', 'dc3ccedb-989e-4637-b0ee-f19e5e326f15']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:45.626,Carry,True,2005/2006
,,,"[82.0, 8.9]",,,,,,,,,,,,,,2.1223,,,,,,,,,,,,,,,,cdaa7113-2b3e-40ed-9b4f-28c61eb62df7,2334,,"[82.0, 15.8]",68324,58,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,153,Barcelona,217,"['0f008554-7ea2-4f63-932a-ee5e639316f3', '4642ebe7-4533-4e75-956c-9de3bba8e56a', 'f7be13e2-49bd-4fda-b045-3eaeb8e7e65a']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.364,Carry,True,2005/2006
,,,"[45.3, 67.8]",,,,,,,,,,,,,,2.274845,,,,,,,,,,,,,,,,e7221442-1cc2-4770-b52d-6713ab13f0e0,2338,,"[33.7, 69.5]",68324,59,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Eduardo Alonso Álvarez,25979.0,Right Back,154,Deportivo Alavés,206,"['3d9fb1c4-d652-49fc-9d04-690ef58ba680', '5806e242-bd2a-4abd-9ccc-5fc7af9c769c']",0,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:00.476,Carry,,2005/2006
,,,"[66.2, 77.7]",,,,,,,,,,,,,,0.977466,,,,,,,,,,,,,,,,f16eb3f9-bcc6-48c1-a372-3e1f246ccbbe,2342,,"[65.1, 75.8]",68324,59,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Rodolfo Bodipo Díaz,25987.0,Left Center Forward,154,Deportivo Alavés,206,"['0e87c4ad-a180-4cb3-a229-1382e3f038e8', '3d521f64-a928-43e5-b7af-54949685e224', 'cdc8a098-e876-4107-9ced-f9a81c288edb', 'fb85afb2-2508-467e-bc29-cb96c511c419']",4,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:04.578,Carry,True,2005/2006
,,,"[43.2, 12.2]",,,,,,,,,,,,,,3.5152,,,,,,,,,,,,,,,,ed34a5b1-2c12-4b04-b02e-7da795acb4b5,2354,,"[20.4, 13.2]",68324,59,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,156,Barcelona,217,"['0557d6e6-cf1d-46c5-96c8-8cec88be8bc5', 'ae516e97-2614-4c74-81fb-209c49bd058a']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:34.307,Carry,,2005/2006
,,,"[47.3, 5.2]",,,,,,,,,,,,,,0.5038,,,,,,,,,,,,,,,,77e66754-8e64-4bab-811f-fbf61a8931d7,2357,,"[49.4, 5.3]",68324,59,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,156,Barcelona,217,"['9e6bc8a9-15b1-44bb-b9ce-78e83b8f6a26', 'cccbda75-8605-49a8-8aa8-fef78fbc4655', 'e2b01ca1-97fe-4731-89d1-e78deec6d5f4']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.181,Carry,True,2005/2006
,,,"[66.1, 47.3]",,,,,,,,,,,,,,0.4982,,,,,,,,,,,,,,,,7b2e8b85-b42a-44f5-ab75-b4666f885bc3,2372,,"[65.1, 47.3]",68324,60,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,158,Barcelona,217,"['0b5a1554-4d8a-4a6f-965f-36a89c39e3a9', '8e59fa33-ac63-4a51-9f53-0b6b83fc9cb3', 'b3fd4cf8-78f1-4386-aa9b-80c8a1c4652a']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.024,Carry,True,2005/2006
,,,"[71.9, 48.9]",,,,,,,,,,,,,,1.1084,,,,,,,,,,,,,,,,03d1d33a-cbdf-4f1c-a487-0cb5a640e391,2375,,"[66.1, 47.3]",68324,60,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,158,Barcelona,217,"['4eb23287-2c6e-4fd4-8952-8d1077795a16', '8b56a108-0f00-4e94-b353-7105ebb84f49', '8e59fa33-ac63-4a51-9f53-0b6b83fc9cb3', 'b3fd4cf8-78f1-4386-aa9b-80c8a1c4652a']",37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:37.523,Carry,True,2005/2006
,,,"[13.0, 34.8]",,,,,,,,,,,,,,5.230836,,,,,,,,,,,,,,,,e3af84aa-9cc8-4cc0-aa8b-5272a9cab4e5,2380,,"[9.4, 30.7]",68324,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Costanzo,25974.0,Goalkeeper,159,Deportivo Alavés,206,"['40108b60-8044-43d2-83b7-d553b1c111db', '9d4cc008-c08f-431d-be47-308407320820']",41,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:41.192,Carry,,2005/2006
,,,"[47.2, 26.6]",,,,,,,,,,,,,,0.99556,,,,,,,,,,,,,,,,bf42a1dd-776c-4c5a-b9c4-86dabc99d24c,2389,,"[48.0, 28.0]",68324,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elton Giovanni Machado,25972.0,Left Center Midfield,159,Deportivo Alavés,206,"['0794fdf1-d84e-4017-9416-eb918ce69ff7', '0bdede60-8485-407c-bd43-8baa4f206ebb', '4f62e9b3-8524-4e51-99b0-01b1319da175']",55,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:15:55.115,Carry,True,2005/2006
,,,"[89.5, 77.6]",,,,,,,,,,,,,,3.2451,,,,,,,,,,,,,,,,a6221c78-124a-49da-ae5e-3106397371ae,2392,,"[68.2, 75.5]",68324,60,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,160,Barcelona,217,"['34e573c1-2a44-44d9-b5cb-a829c68f5797', '80b300df-5c39-43e8-a598-1b618c8cb5af', 'c5fa468f-f99e-4535-9ff9-9c1a0af50dee']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:57.172,Carry,True,2005/2006
,,,"[88.7, 77.9]",,,,,,,,,,,,,,1.2029,,,,,,,,,,,,,,,,3ca03f12-e0b5-4f2d-9f73-05d9ca3222c9,2396,,"[89.5, 77.6]",68324,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,160,Barcelona,217,"['2eb3da24-95c0-476e-9d04-189d20d7aa51', '63ace5af-45f2-4b4f-acd8-bffa826350b4', '80b300df-5c39-43e8-a598-1b618c8cb5af', 'c5fa468f-f99e-4535-9ff9-9c1a0af50dee', 'ea2e25bb-27c3-4265-9748-33562619703e']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.417,Carry,True,2005/2006
,,,"[88.7, 75.0]",,,,,,,,,,,,,,0.8768,,,,,,,,,,,,,,,,e3b5c8af-c2ad-4bef-9afe-ae4bbd3811e2,2400,,"[88.7, 77.9]",68324,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,160,Barcelona,217,"['2eb3da24-95c0-476e-9d04-189d20d7aa51', '76463f03-48c1-4638-af6d-460544e94ac2', '7fdffbcb-13cf-485e-a1e3-850691d43f44', 'ea2e25bb-27c3-4265-9748-33562619703e', 'f74d5f46-3cf0-46f1-8885-e9b8ef59f061']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.620,Carry,True,2005/2006
,,,"[81.0, 62.9]",,,,,,,,,,,,,,1.7355,,,,,,,,,,,,,,,,3d7019ff-306b-4ec1-98f2-577a80a0a904,2406,,"[73.8, 63.7]",68324,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mark van Bommel,19296.0,Right Center Midfield,160,Barcelona,217,"['dbcab3ac-6e91-4b58-acdb-56b750d6de8b', 'ff3baeba-3819-4252-a9a9-d2a9a0ab44a4']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.730,Carry,,2005/2006
,,,"[96.2, 63.4]",,,,,,,,,,,,,,1.849859,,,,,,,,,,,,,,,,5afa12cd-89a5-4dbe-bfec-3c682c47bc37,2412,,"[91.1, 69.0]",68324,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,160,Barcelona,217,"['271d675f-092d-4817-b4d3-9d32688bbd4f', 'a69193df-12db-40fc-9609-3dd305fcb2ae', 'c15f129e-7f4d-4a87-be4f-06d3edfb9efb']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.918,Carry,True,2005/2006
,,,"[102.3, 50.6]",,,,,,,,,,,,,,0.7022,,,,,,,,,,,,,,,,01c7f3da-e821-49ef-a69d-673aae843d39,2417,,"[102.3, 50.6]",68324,61,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Larsson,15743.0,Center Forward,160,Barcelona,217,"['5d5d4e2a-9589-4ce0-8579-bf12cbcf0572', '99eef9ee-e2e7-473e-b6ab-08ca3b3896f5']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:11.399,Carry,,2005/2006
,,,"[57.4, 29.9]",,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,3b681d6a-3810-48e5-949d-b8ded4bad9bb,2443,,"[55.9, 29.6]",68324,62,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ronaldo de Assis Moreira,25879.0,Left Wing,163,Barcelona,217,"['2d13aca6-7dd0-4613-b662-01692d990bb2', '55880add-cd43-4388-a962-39563960c5f8', '5970980b-8069-4cfc-87fd-18a2b42477e6']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.906,Carry,True,2005/2006
,,,"[76.4, 36.6]",,,,,,,,,,,,,,0.570542,,,,,,,,,,,,,,,,92815084-3082-4119-90b7-8a6389853be3,2452,,"[76.4, 36.1]",68324,62,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ronaldo de Assis Moreira,25879.0,Left Wing,163,Barcelona,217,"['46928fde-7852-4621-82bb-78e1c61f181a', '635041be-41a1-4137-88be-a37a52abe8d8', '9300383e-a0a9-4ff5-bbb1-5af5507334ba', '97d7bada-38c8-4461-8b47-3a0aabcb9a58']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:54.214,Carry,True,2005/2006
,,,"[52.8, 6.9]",,,,,,,,,,,,,,3.0899,,,,,,,,,,,,,,,,385263b3-25c4-4435-9de2-5aa4d0fae0b7,2458,,"[64.1, 8.4]",68324,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,164,Barcelona,217,"['28bbc505-969e-489f-b483-a4b5ead318f2', 'c227854d-cefc-426b-83c2-c519483ddab4', 'f862d60f-5825-4bfd-90c9-a32310cfc042']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.177,Carry,True,2005/2006
,,,"[23.4, 44.4]",,,,,,,,,,,,,,1.279771,,,,,,,,,,,,,,,,88a2a42e-bc15-41bb-9fcd-ab9465eec7e8,2462,,"[21.5, 37.3]",68324,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,164,Barcelona,217,"['3a473523-c87e-4889-9a13-faa27cef9fd1', '5cc38a3d-162a-472d-9c86-b2f3b40175cf']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.947,Carry,,2005/2006
,,,"[68.2, 63.9]",,,,,,,,,,,,,,5.917,,,,,,,,,,,,,,,,1d00ea4d-83e6-4f1a-b2c7-5cfae4bbd8d5,2465,,"[40.8, 60.5]",68324,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,164,Barcelona,217,"['1006192b-e70f-4e04-a168-e2e53e8b4f66', '6cc38795-38e5-4157-94b0-b8f9aa4d37aa', '808cbb55-0422-462c-9f1f-8f8b0746d092']",20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.501,Carry,True,2005/2006
,,,"[73.3, 77.7]",,,,,,,,,,,,,,0.99218,,,,,,,,,,,,,,,,70aa5e1f-4f97-4740-a227-0ce3e84c8546,2469,,"[73.0, 77.6]",68324,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,164,Barcelona,217,"['26a08e79-bacc-4cfd-99c3-3a52a4ccc3e9', 'd85d11a9-91d6-456c-975f-a2bf28068398']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.879,Carry,,2005/2006
,,,"[64.6, 74.5]",,,,,,,,,,,,,,1.6915,,,,,,,,,,,,,,,,1b13b6a0-4e8b-47c2-bc8e-c095f0ec28fb,2472,,"[64.6, 74.5]",68324,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,164,Barcelona,217,"['2ff6fa6c-b5f5-45bd-864b-8c1fbe05b3b4', 'e6428371-1db4-478a-b290-830b9ef88606']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.023,Carry,,2005/2006
,,,"[7.9, 41.3]",,,,,,,,,,,,,,8.431032,,,,,,,,,,,,,,,,56c9e032-2dab-416b-9058-c508927cafbc,2478,,"[3.6, 35.2]",68324,63,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Costanzo,25974.0,Goalkeeper,164,Barcelona,217,"['089a0ea5-7a9f-4164-b24b-b0b0cb552ffe', '47c7dfa2-26dd-4f3d-9e3a-7d5508f9dea7']",36,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:18:36.269,Carry,,2005/2006
,,,"[47.2, 52.5]",,,,,,,,,,,,,,0.4017,,,,,,,,,,,,,,,,85710d32-2b45-48d7-bc5c-1f566d060a75,2485,,"[46.5, 52.6]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,165,Barcelona,217,"['0daebf05-1c4d-464b-929c-5a7da72928e9', 'fe38ca39-a5f3-4dfa-b639-4cea5e20dd38']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.445,Carry,,2005/2006
,,,"[69.6, 14.4]",,,,,,,,,,,,,,1.0295,,,,,,,,,,,,,,,,aa0338f3-956f-4c6b-a4d2-3c40c9bdbab4,2492,,"[72.5, 15.0]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Aloisi,25856.0,Right Center Forward,166,Deportivo Alavés,206,"['24f27213-1c49-48cd-99a9-33ab8a40b9b2', '7ef1f51c-3002-4583-8565-a9954938dca9', 'aeae96da-a635-426b-98d4-d2e3106ec89d', 'e5e3f060-6c63-4c92-836e-8c3db8432a71']",13,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:19:13.374,Carry,True,2005/2006
,,,"[68.9, 11.1]",,,,,,,,,,,,,,0.7091,,,,,,,,,,,,,,,,c2f76190-7125-4938-95b4-3bc352da177a,2495,,"[69.6, 14.4]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,John Aloisi,25856.0,Right Center Forward,166,Deportivo Alavés,206,"['24f27213-1c49-48cd-99a9-33ab8a40b9b2', '65c815a7-e338-4c3d-880a-1434e6623fdb', 'e5e3f060-6c63-4c92-836e-8c3db8432a71']",14,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:19:14.403,Carry,True,2005/2006
,,,"[57.6, 4.4]",,,,,,,,,,,,,,0.239857,,,,,,,,,,,,,,,,116448fa-69ca-48e6-9608-4c7a3dd4874c,2498,,"[57.6, 4.4]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Coromina Pararols,25985.0,Left Back,166,Deportivo Alavés,206,"['10591606-c3a1-4ed8-8250-538911e4a2e3', 'a465571c-3c0f-4925-9f40-629b9c5a3ece']",16,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:19:16.246,Carry,,2005/2006
,,,"[68.4, 17.4]",,,,,,,,,,,,,,1.462744,,,,,,,,,,,,,,,,d3fbe550-4783-4cd0-966a-35d11c475f63,2501,,"[61.4, 13.2]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elton Giovanni Machado,25972.0,Left Center Midfield,166,Deportivo Alavés,206,"['4f088f43-7e43-48f3-b6ae-3b3e66ab84ef', '8413fd97-040d-46a4-9e0a-539069551a01', 'a291a7f1-a9eb-458c-960e-c69516416014']",17,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:19:17.778,Carry,True,2005/2006
,,,"[74.9, 34.0]",,,,,,,,,,,,,,0.0621,,,,,,,,,,,,,,,,82d60367-0a7c-4a61-8375-8d704d58aeac,2505,,"[74.9, 34.0]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Castro Fernández,25977.0,Right Midfield,166,Deportivo Alavés,206,"['01849f29-2396-401c-a9b2-34a7c2c28d98', '888325b6-1a5b-41fa-9363-5e64a5a47ce5']",19,,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:19:19.876,Carry,,2005/2006
,,,"[37.9, 52.6]",,,,,,,,,,,,,,0.5662,,,,,,,,,,,,,,,,709935e1-90f7-4569-b860-df2b87188397,2510,,"[37.8, 54.4]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,167,Barcelona,217,"['491dc402-9f78-461a-9d56-4050dd30319d', 'c9dfb53e-a7e8-4cc9-8126-18687994f80d']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.415,Carry,,2005/2006
,,,"[79.1, 77.6]",,,,,,,,,,,,,,7.0917,,,,,,,,,,,,,,,,13b534f0-56e5-41b4-a264-ecc6bee85ca2,2513,,"[42.6, 56.7]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,167,Barcelona,217,"['7521c4db-d739-45f9-9160-764268058e6a', '7cec117a-a1df-4324-910b-ef16e8343a03', '9dc50219-1df4-41f4-9333-5bb76e329303']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.081,Carry,True,2005/2006
,,,"[63.0, 75.9]",,,,,,,,,,,,,,0.4959,,,,,,,,,,,,,,,,e25809f0-13c6-42f0-9425-2ed231dee709,2517,,"[62.7, 75.9]",68324,64,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleguer Presas Renom,25873.0,Right Back,167,Barcelona,217,"['38c73adf-a8e9-465d-9097-c6bfdbc35816', 'cfe4980b-caf9-447e-aeb8-6b84503618cb']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.712,Carry,,2005/2006
,,,"[60.7, 62.7]",,,,,,,,,,,,,,0.001600001,,,,,,,,,,,,,,,,51d27827-372f-4730-800e-a48f4f9b5cdc,2520,,"[60.7, 62.7]",68324,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mark van Bommel,19296.0,Right Center Midfield,167,Barcelona,217,"['3231eb09-4035-4749-aad3-68dac2f6fcc4', 'a139ae47-545c-4799-bbb3-85df8b99cf63']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:00.853,Carry,,2005/2006
,,,"[48.2, 65.3]",,,,,,,,,,,,,,1.579837,,,,,,,,,,,,,,,,3a5fbe7d-2abf-4f62-ad78-da79fb6650a1,2523,,"[43.1, 67.5]",68324,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,167,Barcelona,217,"['76b82060-8bad-4d6e-ad43-ac5b15ac8c2a', 'ade49a54-ceee-4c2b-88e4-f17f94508dc7']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:02.572,Carry,,2005/2006
,,,"[53.8, 52.1]",,,,,,,,,,,,,,1.5149,,,,,,,,,,,,,,,,d0c4d1ad-1782-40df-99ad-c6c362537171,2526,,"[58.8, 46.2]",68324,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,167,Barcelona,217,"['035bb634-a3c0-4c77-be7d-82c4a21c2631', '09e9852c-b9ee-4454-9373-3be226378abd', '54be2525-34f4-4628-a104-7fac28ac99dd']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.388,Carry,True,2005/2006
,,,"[55.4, 62.9]",,,,,,,,,,,,,,4.4589,,,,,,,,,,,,,,,,88f1f3b3-c3cc-4681-839c-ac9087f65473,2530,,"[44.4, 61.4]",68324,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,167,Barcelona,217,"['1b076b22-96e0-4884-9f3b-6dd858cdb64a', '28589909-df28-4974-a8e9-43b940342017']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.033,Carry,,2005/2006
,,,"[66.0, 47.2]",,,,,,,,,,,,,,1.8715,,,,,,,,,,,,,,,,e48a9d6b-a5a8-4310-b086-2eeabb9e881d,2533,,"[59.3, 50.3]",68324,65,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,167,Barcelona,217,"['c24f8493-8c7e-4a48-9dae-19ec69381c16', 'ee73f76d-5e1b-499c-88a7-1ef888034647']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.654,Carry,,2005/2006
