50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[22.1, 53.6]",,,,,,,,,,,,,0.080011,,,,,,,,,,,,,,2a4103d7-3967-4093-b1f8-8ab70eeff2d6,177,,"[22.1, 53.6]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,14,Barcelona,217,"['08034835-04bd-4348-91fb-c57f6d5de631', 'a79aa798-3076-4736-a6e9-09a0c5d19b16']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.727,Carry,,2011/2012
,,,,,"[32.3, 74.6]",,,,,,,,,,,,,1.476884,,,,,,,,,,,,,,f9b554e4-96f4-42cb-84fb-d8485706fb12,180,,"[25.0, 74.3]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,"['5559c8c6-1ec3-4d70-b5f8-ab0de52fecbf', 'f861badd-5932-481d-bef8-16415abe3dc0']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.345,Carry,,2011/2012
,,,,,"[59.6, 39.0]",,,,,,,,,,,,,1.280604,,,,,,,,,,,,,,97b034c3-4bbc-46df-8972-14ec15ae5179,183,,"[52.5, 51.2]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,14,Barcelona,217,"['3430ccbf-0a1a-4c77-8bc5-eb3008e06c99', '5d6a923a-3eb5-4851-a309-24f423baea78']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.402,Carry,,2011/2012
,,,,,"[85.7, 12.2]",,,,,,,,,,,,,1.995718,,,,,,,,,,,,,,9a90864e-ad94-4786-ae86-7521f5bf4fee,186,,"[77.8, 14.7]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,14,Barcelona,217,"['930ea8ec-f34c-408d-bb26-fa95abaa6475', 'b2929145-f62d-4009-bc51-a941ba9c733f']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.346,Carry,,2011/2012
,,,,,"[115.5, 6.9]",,,,,,,,,,,,,2.223531,,,,,,,,,,,,,,89b866a0-8fa8-4124-afe0-a65916d01d0d,189,,"[104.6, 8.1]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Midfield,14,Barcelona,217,"['05dc8447-25cf-4169-bca5-3edacf882560', '87c976ed-3b53-4f89-89d1-35891d4478f9', 'cb31ad32-c67d-4473-8a33-69d43288eebb']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.457,Carry,True,2011/2012
,,,,,"[104.6, 14.1]",,,,,,,,,,,,,0.854527,,,,,,,,,,,,,,14613561-2b17-4de0-a296-0d6ab41f5b85,196,,"[99.2, 15.5]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,15,Barcelona,217,"['33d7390e-ab66-42ca-a983-f22731a16bb6', '6568b0bd-c6ff-480f-be70-7c063e546d6b', 'e21d36eb-3559-4596-be03-b556b26bad75']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.706,Carry,True,2011/2012
,,,,,"[79.5, 43.9]",,,,,,,,,,,,,3.04846,,,,,,,,,,,,,,7b13b528-3d5c-4f35-8273-0b0fd38969c2,200,,"[80.1, 43.7]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['756e8e2f-7227-4c92-869f-8379963a62d6', 'f84790a0-048a-4e20-a712-26be39fc8ada', 'fec2ba2b-ff90-44c3-b583-28927306a724']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.564,Carry,True,2011/2012
,,,,,"[83.2, 11.6]",,,,,,,,,,,,,1.579873,,,,,,,,,,,,,,782c9116-3ffd-47b8-bed5-9f8673a6363c,204,,"[78.9, 12.2]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,15,Barcelona,217,"['6a328802-205c-411f-93d5-dfbd94df8140', 'c36f7da8-65db-4a39-8b1c-6358da68268a']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.446,Carry,,2011/2012
,,,,,"[82.8, 20.8]",,,,,,,,,,,,,1.617983,,,,,,,,,,,,,,48d037d8-117e-47da-8bea-c04d03965ade,208,,"[87.4, 20.5]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,15,Barcelona,217,"['796b06b7-2ea3-4859-ab01-4554cc6b9cfb', 'c46a11f7-2903-478e-9b63-70a7c95a83e6', 'f8978e44-9fd8-4056-9384-deb093ba556c']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.925,Carry,True,2011/2012
,,,,,"[77.6, 32.6]",,,,,,,,,,,,,0.337573,,,,,,,,,,,,,,e962247d-0037-4501-aad4-e4404c46b6a9,211,,"[78.6, 33.6]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,15,Barcelona,217,"['3634f250-8ed2-4d39-b020-3f46da61e464', '37017d1c-7ab0-49cf-b41f-a6745648e0f6']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.310,Carry,,2011/2012
,,,,,"[90.2, 52.7]",,,,,,,,,,,,,1.18238,,,,,,,,,,,,,,cef5ee46-befa-4b47-87fc-6760fbad9ddd,214,,"[80.7, 51.9]",69314,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,"['3d603529-9860-4358-86cb-3dcbe0d11fdb', 'f06d6869-31a2-4fc0-ba05-cc75ed2ce46d']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.162,Carry,,2011/2012
,,,,,"[17.1, 39.0]",,,,,,,,,,,,,8.049783,,,,,,,,,,,,,,9966a73c-d696-4826-910d-a70cff2d0e95,220,,"[3.2, 41.6]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dudú Aouate,26146.0,Goalkeeper,17,Mallorca,1043,"['7d634576-79e6-472c-876e-1616126dcce4', 'b8452019-aa24-4478-8ce4-7f0e41b71fac']",25,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:25.145,Carry,,2011/2012
,,,,,"[44.3, 66.9]",,,,,,,,,,,,,4.076792,,,,,,,,,,,,,,ffc03c57-14d8-4853-aff7-556947bb301d,223,,"[22.2, 54.7]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,José Manuel Flores Moreno,26653.0,Right Center Back,17,Mallorca,1043,"['a581217d-5280-44b7-acd1-e454d01d9a75', 'effa12c0-cb28-4927-abcb-9e1758a74f08']",34,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:34.635,Carry,,2011/2012
,,,,,"[42.9, 40.4]",,,,,,,,,,,,,1.464865,,,,,,,,,,,,,,b815c2fa-449d-42a8-b191-eb47297a2d35,226,,"[35.3, 51.5]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iván Ramis Barrios,6778.0,Left Center Back,17,Mallorca,1043,"['b1a7f346-001e-4659-9553-3aa636145c3e', 'f525311b-b292-42db-8ada-d94aaa33b051']",40,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:40.750,Carry,,2011/2012
,,,,,"[72.1, 11.0]",,,,,,,,,,,,,1.4709,,,,,,,,,,,,,,df85866b-6990-434a-8b2b-649444e98b28,229,,"[79.6, 6.4]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Castro Irizábal,6740.0,Left Wing,17,Mallorca,1043,"['a664b59d-a41c-421b-8939-9c12d9eb28c2', 'fd6a4205-5f2d-4a05-9dcb-9e320b253e30']",44,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:44.777,Carry,,2011/2012
,,,,,"[61.8, 7.7]",,,,,,,,,,,,,1.04235,,,,,,,,,,,,,,199bc25d-a6dd-4115-90cd-ca729ca8cb05,232,,"[58.8, 7.4]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro Bigas Rigo,7907.0,Left Back,17,Mallorca,1043,"['96dacc0b-0c13-4a65-8838-8bfd8a4ef0bd', 'd424c551-a3cb-4de3-8b84-8f2059836cab']",47,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:47.339,Carry,,2011/2012
,,,,,"[47.7, 3.1]",,,,,,,,,,,,,2.603582,,,,,,,,,,,,,,09e00f15-91d1-4198-9a68-0d0dd825cf75,235,,"[38.5, 13.4]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Iván Ramis Barrios,6778.0,Left Center Back,17,Mallorca,1043,"['39f14572-4d6f-48e7-b64a-ef9911030aed', '7cd7b3e8-edf6-4a4e-a0ae-a5750423c8f2', '9a127d13-0008-42ce-af52-93caba9ae8ab']",50,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:50.211,Carry,True,2011/2012
,,,,,"[64.6, 16.6]",,,,,,,,,,,,,0.302,,,,,,,,,,,,,,1de82765-864a-42b6-aad0-66becc571951,240,,"[65.3, 17.4]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,João Victor de Albuquerque Bruno,26675.0,Right Defensive Midfield,17,Mallorca,1043,"['7f8bdb5f-a804-4df7-a216-6c92c2c6286a', 'b5791fc0-5201-4e22-b998-cc6ed3d94198', 'c500f58f-b819-41dc-84f9-62f63bbe5444']",53,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:53.818,Carry,True,2011/2012
,,,,,"[84.1, 15.9]",,,,,,,,,,,,,1.6657,,,,,,,,,,,,,,914707ca-e0d2-4a5b-8ad5-6dbf97ce354a,245,,"[77.7, 15.9]",69314,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Gonzalo Castro Irizábal,6740.0,Left Wing,17,Mallorca,1043,"['8d3ba951-b50e-4ec6-9abe-46cecca558c3', 'bafab468-7151-4182-910b-88a26a35d8ff']",56,,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:56.590,Carry,,2011/2012
,,,,,"[105.5, 7.8]",,,,,,,,,,,,,0.450088,,,,,,,,,,,,,,c86bf32e-17fd-4077-9108-ce0733d61013,248,,"[105.5, 8.1]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Pedro Bigas Rigo,7907.0,Left Back,17,Mallorca,1043,"['d0ac3784-e2a2-4310-82d9-f30c634cadc5', 'f74ffbde-8182-4421-9883-8ebb5351faab']",0,,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:00.087,Carry,,2011/2012
,,,,,"[55.7, 57.3]",,,,,,,,,,,,,4.139336,,,,,,,,,,,,,,70dfe0b6-e5b3-45aa-963a-4b80a7cbb6fe,258,,"[53.7, 53.2]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,18,Barcelona,217,"['202386ae-5003-44c2-8305-60e25591b7bd', '4eeaedbf-70b0-4594-b9fb-a8d179975c65', 'b846e11f-c524-4f88-9d3c-5dd955bc7709', 'fe272e4f-d99a-4a3d-8cfb-2772300d70df']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.442,Carry,True,2011/2012
,,,,,"[71.3, 47.2]",,,,,,,,,,,,,2.73867,,,,,,,,,,,,,,c28b40b9-4421-4315-b455-cdd24c8571fa,262,,"[55.7, 57.3]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,18,Barcelona,217,"['202386ae-5003-44c2-8305-60e25591b7bd', '48f3f9c7-7334-44ed-af10-8c4df76dfc8d', '4eeaedbf-70b0-4594-b9fb-a8d179975c65', '641866cb-9c67-4fdd-84b0-b3bde58f53fb', 'f523bfa8-405c-46f6-a3bd-52acbf3e67f5']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.581,Carry,True,2011/2012
,,,,,"[80.3, 37.9]",,,,,,,,,,,,,1.959091,,,,,,,,,,,,,,44aca07b-add0-4683-8c1d-6560d437d52e,266,,"[71.3, 47.2]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,18,Barcelona,217,"['0fc298ac-3cd3-4618-b791-9e576065bc46', '1f0a941b-7472-4ee1-8def-f411e1f07ea6', '641866cb-9c67-4fdd-84b0-b3bde58f53fb', 'e8d791b3-a565-4af0-b004-523082eea562', 'f523bfa8-405c-46f6-a3bd-52acbf3e67f5']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.320,Carry,True,2011/2012
,,,,,"[43.4, 34.1]",,,,,,,,,,,,,1.369304,,,,,,,,,,,,,,b3adb466-afb3-4509-9c33-14f6bd3195c0,271,,"[41.7, 38.1]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Victor de Albuquerque Bruno,26675.0,Right Defensive Midfield,19,Mallorca,1043,"['21665819-99e4-43cd-9764-16f3254627c0', '5a70950c-0eed-4e28-82a5-7f1104dd509f']",22,,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:22.014,Carry,,2011/2012
,,,,,"[50.7, 18.0]",,,,,,,,,,,,,1.102149,,,,,,,,,,,,,,c53b54b9-90d4-4a06-9c32-814c969241c5,274,,"[47.9, 18.7]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,19,Mallorca,1043,"['6b5967ba-44d6-4a42-8b9b-143787b48ae5', '7d559789-236e-4daa-ae3f-ecbe3b361c38', 'ffeeefd4-734d-40be-ad19-87ddba7b024a']",24,,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:24.661,Carry,True,2011/2012
,,,,,"[30.8, 22.1]",,,,,,,,,,,,,0.954,,,,,,,,,,,,,,5bde726b-1c3c-4f80-9385-6271bedd7260,278,,"[34.2, 21.9]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Back,19,Mallorca,1043,"['ac857ab7-ab8f-4612-8f90-c1c37f9d3575', 'b4680996-a434-4278-b032-e995f80ab112']",27,,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:27.398,Carry,,2011/2012
,,,,,"[12.2, 29.5]",,,,,,,,,,,,,0.115686,,,,,,,,,,,,,,e0092300-ec3f-4660-9c6b-a66a5d8a8b3a,281,,"[12.2, 31.6]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dudú Aouate,26146.0,Goalkeeper,19,Mallorca,1043,"['57d7b94c-a50c-4bd8-b4db-dc4451eb4e34', 'be6d9625-0a46-4dbc-a38f-ad6e49043db6']",30,,,,,,,,,,,,,,,,,,Mallorca,1043,00:06:30.227,Carry,,2011/2012
,,,,,"[70.8, 46.2]",,,,,,,,,,,,,4.941164,,,,,,,,,,,,,,f2123728-d4d8-4b69-a0be-f07329844212,286,,"[57.6, 67.2]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,20,Barcelona,217,"['667140fc-d6e5-4fd6-b68c-4568552a7cc5', '9368e3ef-b78b-415a-a88c-54018b19125f', 'b6dd378f-fa65-469f-965b-1fd8944c7518']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.166,Carry,True,2011/2012
,,,,,"[77.4, 5.2]",,,,,,,,,,,,,2.4462,,,,,,,,,,,,,,86b1efdb-9e6f-44be-bdb1-19b1fa90fe4b,290,,"[77.6, 5.5]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Midfield,20,Barcelona,217,"['a620659d-81eb-487e-a942-b65efc008773', 'ba5c6191-81f6-4876-89dd-6a2de0d1435e']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.923,Carry,,2011/2012
,,,,,"[111.0, 6.6]",,,,,,,,,,,,,2.587109,,,,,,,,,,,,,,36f365cd-c1ec-4033-b6b8-dcf525d25426,294,,"[105.0, 13.8]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,20,Barcelona,217,"['15793af3-49ba-4d7d-ba72-769b387a8cf7', '2e2a15a6-a9d1-4a9f-bf00-4ae6c681890e', '451179e7-3f58-42a5-b1c3-81f20beb4c18']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.249,Carry,True,2011/2012
,,,,,"[94.9, 19.0]",,,,,,,,,,,,,2.928473,,,,,,,,,,,,,,ced97b53-47d7-4b33-9058-a31296865ef8,297,,"[95.7, 9.5]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Midfield,20,Barcelona,217,"['5f6b9653-ea74-498c-b75f-50376d5f7904', '714a679d-0a33-426e-94b1-8085d19f2484', '9fd1b65c-5866-492d-83f3-6ada48280120']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:53.994,Carry,True,2011/2012
,,,,,"[91.7, 36.6]",,,,,,,,,,,,,1.558182,,,,,,,,,,,,,,e992a5e0-861a-43d9-a4f8-8e668d3f2085,301,,"[87.7, 41.6]",69314,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,20,Barcelona,217,"['5c811d4b-835b-40f0-a0a0-6baf43695051', '9cb3e465-b2ef-424c-ae7f-e7f6e02299fb', 'e2baead0-cacc-48a5-a493-f50d7d1614d9']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:58.220,Carry,True,2011/2012
,,,,,"[105.6, 23.5]",,,,,,,,,,,,,0.640717,,,,,,,,,,,,,,c8c5e23b-08d6-4141-93e3-5694de6e6a48,308,,"[103.8, 24.0]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Villa Sánchez,12737.0,Center Forward,20,Barcelona,217,"['69a20afd-e5b8-4f7d-88e3-c192caa1f61d', 'b1e0d647-28bb-4ed3-ac2f-94060a5494f8', 'ea01d9cd-e426-445b-b089-2280b9fb3e5c']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.487,Carry,True,2011/2012
,,,,,"[93.8, 3.5]",,,,,,,,,,,,,0.891793,,,,,,,,,,,,,,8dd2188f-009b-4e97-91ef-04b78db05590,316,,"[98.8, 2.7]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,21,Barcelona,217,"['7abd97ba-b7c0-44d4-b73e-324c5d95cfdb', 'aec591c3-831f-43fa-ab97-523ce58ce319']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:14.351,Carry,,2011/2012
,,,,,"[65.2, 49.8]",,,,,,,,,,,,,4.400688,,,,,,,,,,,,,,4985ae61-1b3a-4b47-904c-9a28c1611466,320,,"[33.9, 39.1]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Castro Irizábal,6740.0,Left Wing,21,Barcelona,217,"['3a6382cc-03c0-47da-a874-54d0d44906be', 'b8c75dad-918d-4063-8649-c9570b53c57e', 'ee2a2207-0a31-4d29-aab8-46e24dbcaa0c']",17,,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:17.357,Carry,True,2011/2012
,,,,,"[50.7, 22.9]",,,,,,,,,,,,,3.915129,,,,,,,,,,,,,,7d2afd7b-ad64-43c1-a5ab-9b7990865d2a,328,,"[48.6, 11.7]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,21,Barcelona,217,"['299b5e3d-6be6-43a7-902b-d25bdd228c18', '8973b572-e5e3-44af-9b1c-c2188717e174']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.316,Carry,,2011/2012
,,,,,"[67.5, 18.1]",,,,,,,,,,,,,2.954871,,,,,,,,,,,,,,54d05762-db2a-489d-b89f-a03e2becc157,331,,"[63.2, 9.9]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,21,Barcelona,217,"['3a5f9513-f73f-4774-bd2f-79975ed1c0f6', '6b0d1259-f765-47a6-8488-6ec4f39e1975']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.162,Carry,,2011/2012
,,,,,"[68.8, 50.9]",,,,,,,,,,,,,2.119645,,,,,,,,,,,,,,4b485849-1e7a-4bf2-b170-513f18d26bdd,334,,"[65.0, 41.2]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,21,Barcelona,217,"['2b2252b3-2fea-4211-83e2-d1ac586b15de', 'a058dae5-2dd6-4ca6-bb4f-351bd8c2870c']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:42.338,Carry,,2011/2012
,,,,,"[76.7, 66.1]",,,,,,,,,,,,,1.204654,,,,,,,,,,,,,,0cc409d6-0667-4267-b1ff-056c92171227,337,,"[70.7, 63.9]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['724fb5f3-2bc2-488e-a6c9-9835f73411ea', '8e4304d0-0d55-4930-a689-00b8f6cb4b12']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.135,Carry,,2011/2012
,,,,,"[85.9, 74.0]",,,,,,,,,,,,,1.762854,,,,,,,,,,,,,,07c3e526-9628-4968-9ee6-1d84e9572439,340,,"[89.2, 72.6]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Isaac Cuenca López,26776.0,Right Midfield,21,Barcelona,217,"['0c66e2a2-e0e3-4cc1-b7d2-3fa36605cf84', '51f02363-0f09-402e-b22f-79ac1f0aeba3', 'c0949042-2f25-4fbc-8e2c-a8038254e7c7']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.480,Carry,True,2011/2012
,,,,,"[78.5, 72.5]",,,,,,,,,,,,,3.083373,,,,,,,,,,,,,,a6a57336-a11c-40f8-8390-f766e0dc0c74,344,,"[72.7, 72.6]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,21,Barcelona,217,"['1e2846ce-4312-4ee4-a2d0-b6a4009c6df5', '97ef3690-d3f2-4aaf-b738-c87ee820c7e2']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.021,Carry,,2011/2012
,,,,,"[76.8, 29.7]",,,,,,,,,,,,,3.0514,,,,,,,,,,,,,,fa19d92c-b424-41a9-ad2c-26ef9f43df4d,347,,"[69.9, 20.1]",69314,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Left Defensive Midfield,21,Barcelona,217,"['61d8b02b-e18f-408c-acfc-e70efb5e283a', 'a50a9500-65a2-4dfb-b256-3a50ec5c8fa9', 'acc85a64-ebff-433c-8ac4-bba7c5a8a522']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.049,Carry,True,2011/2012
,,,,,"[83.8, 60.0]",,,,,,,,,,,,,2.336325,,,,,,,,,,,,,,abc864be-48d2-4053-bbd5-de274899bba0,355,,"[77.4, 58.0]",69314,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,22,Barcelona,217,"['49197691-f0ec-44cd-8486-f8a17b0a87fd', 'eef8a262-58d7-4e22-ab9d-90053dd2324b']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.474,Carry,,2011/2012
,,,,,"[110.7, 72.1]",,,,,,,,,,,,,0.216062,,,,,,,,,,,,,,6d5bdaca-0a2b-41b9-a74c-7d4045e989b5,358,,"[110.7, 72.1]",69314,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Right Midfield,22,Barcelona,217,"['6d9909c4-f464-447a-a2fb-a843595f032e', 'e3a93504-4c32-4547-ad71-6e4e719c1cd1']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:15.367,Carry,,2011/2012
,,,,,"[90.4, 39.1]",,,,,,,,,,,,,0.851546,,,,,,,,,,,,,,62d807a2-ac65-430e-a64c-709ce34d44cc,364,,"[90.2, 41.9]",69314,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,22,Barcelona,217,"['609c17f6-af4a-4d0f-84b8-699ce3164985', '66bf311b-2f0c-4e36-9ba7-eb3f441c97ea', 'aea88e9f-d200-49cb-9f1d-150271eea9e3']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.883,Carry,True,2011/2012
,,,,,"[83.6, 30.1]",,,,,,,,,,,,,1.217631,,,,,,,,,,,,,,61ed66a2-8a7f-4584-b049-6582d4c156a6,370,,"[86.4, 29.5]",69314,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,22,Barcelona,217,"['3bdbac34-ddb4-4a2c-9d87-f4381b791483', 'a80d725c-420c-41e5-aa83-8f12e4750424']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:23.339,Carry,,2011/2012
,,,,,"[82.9, 48.6]",,,,,,,,,,,,,2.093943,,,,,,,,,,,,,,95262642-95de-43f5-8e61-3e1ce80e52dd,373,,"[78.6, 54.8]",69314,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,22,Barcelona,217,"['683bd578-6f09-4984-97be-add1673b66dc', 'e1c7296c-584f-4663-8517-7860e8d4d72a']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:25.584,Carry,,2011/2012
