50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9bc8a39-4bdd-4e64-85d7-e84826d4dd9c,2904,,"[54.9, 23.6]",266741,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,135,Barcelona,217,['195bcc12-78a5-4979-a641-98069fa5feaf'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.188,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83920d88-8cd0-430c-9644-80b7467cb27a,2910,,"[57.9, 36.5]",266741,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Right Center Forward,135,Barcelona,217,['936d37c4-2cd9-4014-8bea-9e115b0a9212'],3,,,,,,,,,,,,,,,,,Levante UD,221,00:31:03.577,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d619dce2-b6ec-4fd0-905e-4515b8ad7236,2918,,"[68.3, 27.5]",266741,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,137,Barcelona,217,['5660b6c4-8426-45dc-a1ea-e69dc19a122c'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.226,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b704d4c-09eb-4dde-ac2c-14e9a39a945c,2920,,"[75.8, 4.1]",266741,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,137,Barcelona,217,['35d9adfe-33a9-4137-847c-5104ac4a1a89'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.375,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684c0d29-ab5c-48b7-b212-daa424709bc2,2923,,"[72.9, 14.0]",266741,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,137,Barcelona,217,['5b78e543-68f7-4e25-b771-852c9447d02d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.827,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9e6d23-3415-4667-85e0-5b6aff036f98,2926,,"[55.4, 50.7]",266741,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,137,Barcelona,217,['fb38125e-bad3-4b0e-84f4-e9fa434e4913'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:32:03.166,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ab45c40-3a47-40b7-9d86-aa485c6f2d1c,2929,,"[108.8, 12.2]",266741,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,137,Barcelona,217,['7ee7a76f-b2e6-4b83-84c0-4f60dbb8b6d8'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.256,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98db2f43-d78c-4f31-8b66-fef6f63da976,2936,,"[71.1, 10.3]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,David Remeseiro Salgueiro,6691.0,Left Midfield,138,Levante UD,221,['f2c7b360-ac86-48f3-bf82-1a8a4f7550d5'],13,,,,,,,,,,,,,,,,,Levante UD,221,00:33:13.954,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d81ed017-e6af-4305-baac-4fc92d0daf4b,2939,,"[54.9, 64.4]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,139,Barcelona,217,['06e9a98a-a6c2-4755-aed1-eb6450ff1421'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.783,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47190843-0717-4888-8569-62faffc77eec,2941,,"[57.1, 57.7]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Barcelona,217,['6b665e24-d9f2-405c-904a-3c6e0c19a23a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:33:15.642,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6fb633a-32cf-49ce-ba05-871ab4534c97,2944,,"[52.8, 59.4]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,139,Barcelona,217,['f4add106-7391-40dd-83dd-57465e4db578'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.013,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3208fe3-e3f4-4b13-acaf-8bb797ed90fd,2946,,"[47.6, 51.0]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,139,Barcelona,217,['8c2f814a-d6a3-4a77-9906-ae1c71f84d4e'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.063,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab35696e-c014-4f84-ae00-021b9db9c926,2951,,"[69.0, 4.4]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Remeseiro Salgueiro,6691.0,Left Midfield,140,Levante UD,221,['18694948-9a63-4813-8008-81560ddbc250'],21,,,,,,,,,,,,,,,,,Levante UD,221,00:33:21.475,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50a3fcf5-6e2c-462e-a349-99931299aaf9,2955,,"[53.2, 7.4]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,140,Levante UD,221,['fdebbb0d-49ab-4322-89c6-a21520045a01'],23,,,,,,,,,,,,,,,,,Levante UD,221,00:33:23.850,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c53359-cfd1-4164-8324-dac8b965284a,2958,,"[69.3, 6.8]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Barral Torres,26248.0,Right Center Forward,140,Levante UD,221,['bf1850ef-35c1-409c-9c12-35dd86eb5ed7'],26,,,,,,,,,,,,,,,,,Levante UD,221,00:33:26.952,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981e560f-3b8e-4729-b4b1-484163a20243,2961,,"[62.8, 16.2]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José María Martín-Bejarano Serrano,23970.0,Left Defensive Midfield,140,Levante UD,221,['592d362c-815a-4a7f-b03f-4c41494b0928'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:33:28.364,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0c5daaa-e754-441c-bbb5-a51acd7c7101,2964,,"[64.2, 39.8]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simão Mate,27122.0,Right Defensive Midfield,140,Levante UD,221,['c786f51c-34ce-4ff0-a06f-7af7cb4f46c1'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:33:32.971,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214d032f-1a92-4383-a748-a92a2598d921,2967,,"[56.0, 62.8]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,140,Levante UD,221,['edefdc29-b76a-4043-8a31-f720f42fde05'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:33:34.461,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e848fb50-74db-4080-aab3-bd9d5c84a103,2970,,"[48.5, 45.5]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Ramis Barrios,6778.0,Left Center Back,140,Levante UD,221,['6a416b85-cbc0-4d27-a8ed-3bb0a68ad213'],42,,,,,,,,,,,,,,,,,Levante UD,221,00:33:42.925,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27612dfe-d7e2-46e4-9352-24cd4bb488f4,2973,,"[51.2, 25.8]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio García Aranda,6784.0,Left Back,140,Levante UD,221,['6b90e7b7-32b2-4287-a167-963d6ab8eb69'],44,,,,,,,,,,,,,,,,,Levante UD,221,00:33:44.467,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81aa8fce-b021-478f-9348-5d05a9ac4fd1,2976,,"[93.6, 1.4]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Remeseiro Salgueiro,6691.0,Left Midfield,140,Levante UD,221,['f50ecb17-afcd-44f8-b735-b60e2815a92f'],49,,,,,,,,,,,,,,,,,Levante UD,221,00:33:49.940,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3287b88-eb54-4bcb-a836-5b03172d206e,2978,,"[14.4, 66.9]",266741,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,141,Barcelona,217,['0df3eebe-c39b-4022-8e06-830ff2645e7e'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.055,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db2b60a0-dc73-444d-a798-01efc12926b6,2981,,"[13.8, 31.2]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,141,Barcelona,217,['943ba695-0cfa-44d6-9a7f-d7d58a15e410'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.797,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f65f5e-f492-4c2d-b9f0-4a24656cfc33,2984,,"[42.5, 8.2]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,141,Barcelona,217,['48e70749-7dbf-4886-8183-fb2b72af788b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.141,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9e92174-91f8-4fe7-b50d-ed2412187fbb,2987,,"[56.7, 17.5]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,141,Barcelona,217,['a2e24cff-ee71-443a-a0d3-2e1e46553c95'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.662,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4a3dac0-392b-430d-9b4e-5cd315caae4c,2990,,"[71.5, 2.7]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,141,Barcelona,217,['d6e69fc3-3c6c-405d-8391-74604963e308'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.827,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a379bba-6c98-4a59-a879-0617ea9b6254,2992,,"[63.3, 3.9]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,141,Barcelona,217,['6c6813d7-97f3-49e7-8f71-4ff6b4f0897e'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:34:10.508,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e64c104-5014-4070-b9cb-2d064b863af0,2995,,"[57.1, 11.6]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,141,Barcelona,217,['f712d0d6-5423-49c6-8b27-e87561f7ea46'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:34:15.527,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3314c0-6e26-4473-bbeb-0a246ee6b7d3,2998,,"[49.6, 30.4]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,141,Barcelona,217,['12c7a0eb-a57e-4db7-a010-1d3101d58c8b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:34:17.194,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d9d2787-1aec-44a4-9ca4-ab35ec9278de,3001,,"[83.1, 76.3]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Barcelona,217,['b7cd08a3-92c3-46da-8bdc-ae41ed388a48'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.947,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62864c29-1f4a-4d68-bb03-bcbe03d29993,3004,,"[46.6, 59.3]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,142,Barcelona,217,['8da79623-3fdd-4b42-98b5-637310ece66a'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:34:32.805,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5724cb4-10dd-469d-9dc3-74474174398f,3007,,"[43.7, 49.4]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,['5f8b1571-ac9a-4f76-ac34-173c91c5c369'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.913,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccb7d6c-29cc-4070-ad38-0e0d34f9b4ef,3010,,"[52.5, 12.1]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,142,Barcelona,217,['0797ef9a-f426-4e5b-b9bc-e7d88075d879'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.818,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695af291-5a51-4bfa-91c9-3d76435e97de,3014,,"[53.5, 34.4]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,['8eb928f6-df4b-4307-8707-5009806ec069'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.283,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d2bb977-90e4-4ded-a7c6-f8a204cbf2ed,3017,,"[56.8, 65.3]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,142,Barcelona,217,['78ca67c8-7c0a-4719-bcd7-d1aee96aa95c'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:34:46.717,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd6cdbea-7aa6-4fa7-adfe-f4099437ac1a,3020,,"[58.7, 54.5]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,142,Barcelona,217,['69af9e57-272c-4c22-b6de-3359a7c01efe'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:34:50.589,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b87e9cb5-6d5c-4bf4-b561-cd67df539b8d,3023,,"[91.3, 5.4]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,142,Barcelona,217,['845a7dc9-6568-4675-be2a-0e444bd09353'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.153,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4055c0-01b1-40af-81e0-ff359b75eb02,3026,,"[110.7, 9.4]",266741,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,142,Barcelona,217,['ca1e4b2e-9d4f-4eba-ba7f-7844d41cfa9a'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:34:58.560,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78c2e7e5-93aa-4f89-b57e-77d0df221123,3029,,"[100.2, 6.5]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,142,Barcelona,217,['674b1e9b-29af-4f12-884e-2c4f709f3d0e'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:35:01.220,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea813cfc-e18b-459c-aeeb-dd632c8287a9,3033,,"[97.5, 22.8]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,142,Barcelona,217,"['4e5ae3bd-e693-4a0c-bac6-f817492be2cb', '73f1dcaf-777b-492e-95d2-704e4e326867']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:35:03.610,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25928515-2779-420f-b337-5b60d41e4dcb,3038,,"[37.0, 27.2]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Casadesús Castaño,23791.0,Left Center Forward,143,Levante UD,221,['2eb7826b-394a-4cea-94f8-4b0cc8337c43'],6,,,,,,,,,,,,,,,,,Levante UD,221,00:35:06.506,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6813e7c8-16a8-4bfb-a2b2-35b2ecd1ea80,3042,,"[36.8, 28.5]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Remeseiro Salgueiro,6691.0,Left Midfield,143,Levante UD,221,['fdbf7ef1-997e-4a0f-a540-1902818e94c4'],10,,,,,,,,,,,,,,,,,Levante UD,221,00:35:10.067,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3513372-a372-4fe5-97a8-bb5580bc1943,3052,,"[46.9, 20.2]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,145,Barcelona,217,['f0163996-e443-42cc-a543-35f624c89592'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:35:26.875,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4434f1de-4673-4a25-a7fd-df24abe95a4e,3055,,"[54.7, 41.4]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,145,Barcelona,217,['849348f9-27d4-4377-ba85-f2c3325a26f0'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:35:31.088,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b34e75b-0ca5-4339-b4f5-f6cfa7605c85,3058,,"[60.0, 33.3]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,145,Barcelona,217,['0e224ea7-aef6-4a30-9e61-d4296ad5d320'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:35:34.836,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d736400-9276-4d9d-9d3c-0821ea6a0045,3061,,"[82.6, 3.6]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,145,Barcelona,217,['89f973e1-7b56-4ed9-91b0-f32276181363'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:35:38.172,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2767b03-ca33-4060-9ad3-5679b894bfc8,3064,,"[70.5, 21.3]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,145,Barcelona,217,['b8ce549f-db2a-4096-b4c0-ebdbefbefba4'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.036,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d845eb3a-0eb1-4f18-8657-26eb02d5d0ae,3067,,"[68.6, 60.1]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,145,Barcelona,217,['9cfe39c8-90de-4f8e-8b43-6b42de96c4bc'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:35:45.462,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7389b0d7-7f8c-486a-8203-3375c1d73ed0,3070,,"[83.9, 71.4]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,['c1e833ed-b05f-453f-b9b6-b89f734daa59'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.832,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50ea6ebc-3d7d-4a4f-8278-8bc7ddf6cf53,3073,,"[103.4, 70.6]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,145,Barcelona,217,['0f5e3e34-0a6f-4249-ab54-78a300170df2'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:35:48.861,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07ebbdc-1f83-4998-9b66-a34d4babe46b,3078,,"[97.5, 68.5]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,145,Barcelona,217,['afe366d3-14c1-47ee-94d1-f1ea37d91a63'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:35:52.716,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df09e466-b2e1-41fd-9422-24424c0e9339,3082,,"[94.9, 59.9]",266741,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,145,Barcelona,217,['bf842db5-7dc7-4c99-911d-72f9386a8f32'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:35:54.307,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,039a0458-e615-471f-ae05-de90f62b8f2d,3088,,"[97.0, 68.2]",266741,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,146,Barcelona,217,['603a2f1a-2b19-422c-9a69-03f9d0f02700'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:36:06.924,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0054e221-e55f-4848-a96c-c2c346992ae6,3090,,"[105.1, 72.7]",266741,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,146,Barcelona,217,['f69c5998-248a-44ba-a4a5-c43e6f5c1138'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:36:07.860,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f49729-3223-4bfe-a5fa-d381fe40338c,3092,,"[105.4, 65.3]",266741,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,146,Barcelona,217,['af00360f-13a7-4e0f-b802-90e43fd8569f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:36:08.767,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90bfffc5-028f-444d-a7e0-924978affa3d,3094,,"[98.9, 56.4]",266741,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,146,Barcelona,217,['fb90aaa4-2743-4865-afbb-cd20a60e608c'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:36:10.349,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4adf48d4-4378-4619-b135-eccb541b0ca4,3101,,"[13.2, 14.1]",266741,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio García Aranda,6784.0,Left Back,146,Barcelona,217,"['b08ca5a8-c826-4ee9-99f2-3d3f001fb365', 'eed70a80-676b-4936-b207-3af16125a7ca']",15,,,,,,,,,,,,,,,,,Levante UD,221,00:36:15.112,Ball Receipt*,True,2014/2015
