50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.4556,,,,,,,,,,,,,,515c3362-4e00-44ac-863e-0566c6edf95d,457,,"[38.1, 8.5]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Baraja Vegas,20129.0,Right Center Midfield,20,Barcelona,217,"['8c9f6a3e-9ef3-4544-98f0-daece9535595', 'b81defef-fa20-4809-8b67-283872b6bec0']",14,,,,,,,,,,,,,,,,,,,Valencia,207,00:08:14.553,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.411562,,,,,,,,,,,,,,e5c3a679-0ca1-4a25-952a-2fc668bc7bd9,466,,"[42.6, 28.5]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,20,Barcelona,217,"['04506f73-aa2b-44a0-a96f-e61b14034969', '1ab68d42-aa8e-4006-a88f-152f3ffc3f6e', '1e1ef97e-0887-4dcc-bc43-fbe86dc53b08', '776be26f-2b88-4c24-a155-19f1f9657b2d', 'e4363678-c98c-49c0-84ba-e976ad60841c']",24,,,,,,,,,,,,,,,,,,,Valencia,207,00:08:24.775,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.442267,,,,,,,,,,,,,,36b844fb-0d48-4101-b4f7-482cf402ddcd,481,,"[37.6, 58.4]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,20,Barcelona,217,"['aca5525e-b7cd-45b1-83d2-9b21f3fb70af', 'ef4bc81f-c73d-4ba4-abaf-22819e3bc277']",34,,,,,,,,,,,,,,,,,,,Valencia,207,00:08:34.502,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.653332,,,,,,,,,,,,,,d20d2271-61bd-4a9e-a43f-9297d8d53c76,486,,"[65.8, 41.2]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,21,Valencia,207,"['022d7a0f-3811-4d20-b500-834d2814d636', '3bcb8240-633c-475d-bcf2-5de6b824e011', 'd7230c37-42fe-4eea-9184-243da28fcb8c']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.272,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.162716,,,,,,,,,,,,,,740ea911-8417-41bc-8c46-3ec7484e7516,490,,"[62.7, 32.7]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,21,Valencia,207,['022d7a0f-3811-4d20-b500-834d2814d636'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.847,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.934437,,,,,,,,,,,,,,e3eea659-7625-4d76-9eb1-c47a3ae11ce0,498,,"[57.4, 15.1]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,21,Valencia,207,"['425fa0b2-db1c-47f6-b718-64b714ddc22c', 'ca01a505-2824-4ca5-a539-f3d6fc6aabb2']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.807,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.430265,,,,,,,,,,,,,,31d1f89b-c78b-4e8d-880c-27c01d68b2c6,500,,"[42.4, 4.5]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,21,Valencia,207,"['a86fdb42-818e-4e88-b1fd-7201decbc715', 'dcfcbe10-edad-4fe8-b304-5e2a20eabb63']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.008,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.5191,,,,,,,,,,,,,,a4508e05-f32f-4579-88d9-e76688df5a19,506,,"[76.7, 72.8]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,22,Barcelona,217,"['801ed6af-1cd3-46d4-a04b-fb01864a00a6', 'fda2e71f-2aaa-48d3-b9cf-89eaae2743e6']",49,,,,,,,,,,,,,,,,,,,Valencia,207,00:08:49.263,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.253892,,,,,,,,,,,,,,17c031fa-c27e-4ea3-9d88-1c6e90a4153c,510,,"[64.6, 71.7]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,22,Barcelona,217,['4ae98f33-37ce-422e-ba7f-24cea7bf28dc'],50,,,,,,,,,,,,,,,,,,,Valencia,207,00:08:50.687,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.6492,,,,,,,,,,,,,,ec19271b-577c-4f57-80ee-711b6d660ca8,520,,"[42.8, 3.9]",69251,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,22,Barcelona,217,['88fbf96a-9890-47b2-937a-ee953ea8216e'],59,,,,,,,,,,,,,,,,,,,Valencia,207,00:08:59.921,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.821011,,,,,,,,,,,,,,68b5c374-9171-4a77-93fc-dd482fc2127d,524,,"[46.9, 26.5]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,22,Barcelona,217,['2e7278ef-8bf2-411b-a6e9-14ff8f416909'],3,,,,,,,,,,,,,,,,,,,Valencia,207,00:09:03.043,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.503674,,,,,,,,,,,,,,b6bf947e-2678-4dd8-8d58-63670715a653,531,,"[38.1, 73.1]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,23,Barcelona,217,['4f598796-8585-4e78-938e-d6afd43bec6a'],18,,,,,,,,,,,,,,,,,,,Valencia,207,00:09:18.917,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.2455,,,,,,,,,,,,,,4f907e72-a7f4-44f9-bb79-ff526a424c46,541,,"[37.5, 20.2]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,23,Barcelona,217,['59c0c295-2f08-4593-90de-c77b2892870a'],25,,,,,,,,,,,,,,,,,,,Valencia,207,00:09:25.759,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,2.431239,,,,,,,,,,,,,,8b30a9c0-2d69-4354-bfd5-61378f36f831,548,,"[61.0, 76.6]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,24,Valencia,207,"['b4902bb5-dddb-45f2-ac37-a694fc8f45e5', 'd2082bf5-5032-40b3-abcb-e0cc45773382']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:30.503,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,5.062112,,,,,,,,,,,,,,3269d01b-8589-45c6-ba35-4066ae19cc91,550,,"[28.5, 78.1]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Valencia,207,"['3bd67b51-0169-4071-aefa-3a860aa65b31', '8a25db0c-d94b-4f36-808a-a98adedbcc0e', 'ed06c548-a988-48fd-adf5-d1720a05ebd7']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:34.554,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.678862,,,,,,,,,,,,,,68b3044a-8993-42f1-b229-6193e709aec2,556,,"[48.4, 74.7]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,24,Valencia,207,"['9c9aed33-7ec7-41b9-b448-1a40f21062ba', 'be9c0971-61af-43e5-a663-0794559de3dc']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.105,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.403599,,,,,,,,,,,,,,a0f41098-29d7-4a62-a5a7-3495dc96fafe,560,,"[47.0, 64.3]",69251,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Valencia,207,"['121b0925-2e10-4e07-b1bf-09a53208147b', '36eafa99-646d-475a-b2ed-0da398b80925']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.389,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.4419,,,,,,,,,,,,,,aff2ac06-fddb-41f2-988c-1c8f431c0fe6,569,,"[95.0, 50.9]",69251,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,26,Barcelona,217,"['16d97d56-eefe-4b4d-90eb-8fc50dfa748b', '8720680a-5973-43ec-a6b4-f4078bc29e04']",5,,,,,,,,,,,,,,,,,,,Valencia,207,00:10:05.977,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.491677,,,,,,,,,,,,,,9bfccae9-977c-4b57-9f09-4cbb4c2be678,578,,"[55.4, 27.5]",69251,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,27,Valencia,207,"['6c463dba-c035-493d-85b7-ae8561f55fd7', '73db9fb3-759a-4c63-b854-dfa5862e5872']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.873,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.446258,,,,,,,,,,,,,,33cb5a2d-d933-49b4-8d7f-91aea733bdc5,585,,"[45.5, 4.3]",69251,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,27,Valencia,207,"['15f0835c-0832-4673-87a6-2b4b4f675bb9', '5c9030ca-30fc-4734-91a1-765350b77fb7']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.921,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.234197,,,,,,,,,,,,,,a7702511-b87f-4050-b01f-ae022a86fd9f,592,,"[31.3, 19.5]",69251,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,27,Valencia,207,['4c52ffca-15fc-4fa5-af96-5e863d218110'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.898,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.7651,,,,,,,,,,,,,,4513bd1c-cbe8-47b0-9de4-1303a04a48af,621,,"[82.0, 65.4]",69251,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,31,Barcelona,217,['83c0c24c-56cb-4510-b054-96c560be5a4d'],9,,,,,,,,,,,,,,,,,,,Valencia,207,00:12:09.665,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.410871,,,,,,,,,,,,,,b363cd47-915c-445f-ae5a-faa0cecaa7b4,642,,"[102.0, 33.0]",69251,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,32,Barcelona,217,['f6878037-a933-4ffc-94e0-383499fbf533'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.690,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.077749,,,,,,,,,,,,,,09bf52e1-71ec-4264-b762-046f941d5c00,652,,"[37.0, 77.5]",69251,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,33,Valencia,207,"['df0b935d-07d8-4ae0-af06-0ff72f3c47e7', 'f3c9960e-95b5-4eb6-9ee8-72fca055780d']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.376,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.994376,,,,,,,,,,,,,,83e74356-abaa-417c-b1df-8080e5629371,663,,"[39.5, 61.1]",69251,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Marchena López,20127.0,Left Center Midfield,34,Barcelona,217,['1cdf7df3-d4e6-4ccc-ab73-5cf951e7f7fd'],14,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:14.743,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.638152,,,,,,,,,,,,,,4bf44b51-7b6a-421f-8051-620912b930e0,665,,"[41.0, 28.4]",69251,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,34,Barcelona,217,"['5d7d257b-9113-46aa-9e78-e4f5f54bd661', '6f775238-dfa2-49e5-b20d-c0c79479ef52', '9995aa7a-0ff7-4872-9f0d-3fd233da5f94']",19,,,,,,,,,,,,,,,,,,,Valencia,207,00:13:19.093,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.192596,,,,,,,,,,,,,,0e817fc2-237c-4874-ad66-2114a2d59cb8,695,,"[64.8, 47.5]",69251,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,35,Valencia,207,['bb6a251c-6465-44c6-93f9-f6675f4502b7'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:58.076,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.111552,,,,,,,,,,,,,,e2da7a39-265a-49f3-be88-74a5c81687cf,699,,"[53.3, 49.4]",69251,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Valencia,207,['123e7826-69f2-4c1b-b3f6-5867a20786fd'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.430,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.629855,,,,,,,,,,,,,,1463fbe8-6403-4267-9262-289af9698f81,702,,"[79.3, 29.8]",69251,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,35,Valencia,207,['4f57a3ac-4e5c-4df1-bd00-f63878c3a857'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:02.172,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.352673,,,,,,,,,,,,,,d1ab71b6-f410-46ab-9672-78a64b0f6862,724,,"[6.4, 58.6]",69251,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,36,Barcelona,217,"['57ececa8-0d0b-4e9a-95a5-7a29ac31eaf5', 'eb8b98aa-d5da-4bce-aaf1-5be6465351cd']",32,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:32.766,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.221539,,,,,,,,,,,,,,0b488360-7b11-4345-aef0-3ee9346d06e9,726,,"[11.3, 43.9]",69251,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Back,36,Barcelona,217,"['0ae7fe4c-cf34-4905-8d6c-f661f96a8e94', '765f14b7-70b4-48ee-b395-9b6dbf3f564f']",35,,,,,,,,,,,,,,,,,,,Valencia,207,00:14:35.517,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.359432,,,,,,,,,,,,,,f86a9e55-ca6a-4a83-a026-1ea90d5e736f,741,,"[43.9, 7.0]",69251,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,37,Valencia,207,['10319ebb-980f-43a3-8fc9-d0db918c9fe2'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.374,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.954725,,,,,,,,,,,,,,74191103-6b79-4086-9261-e36ab68db3fd,750,,"[3.1, 5.3]",69251,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,37,Valencia,207,"['54c79e82-3cbe-45e9-b0fa-bb6a74d2a44d', 'da85085c-b4e8-4072-9773-90af2c7f822e']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.739,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.797472,,,,,,,,,,,,,,e7245fb6-9a3d-4ac8-a281-bf7d1fbdb175,754,,"[113.3, 69.7]",69251,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pablo Hernández Domínguez,4711.0,Right Wing,37,Valencia,207,,26,,,,,,,,,,,,,,,,,,,Valencia,207,00:15:26.455,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.7006,,,,,,,,,,,,,,d98760b9-e97d-404b-a1f7-08b7f0f392d0,801,,"[54.0, 5.3]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,43,Barcelona,217,"['5dcdea13-5695-4f3b-8574-dc886130a14f', '976640a4-4c99-4c7e-8554-b7d81c365516', 'ba3f364e-fc53-43e1-8df9-dc4a2fa16cb8']",12,,,,,,,,,,,,,,,,,,,Valencia,207,00:18:12.089,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.1584,,,,,,,,,,,,,,732e1ef5-ecaa-433d-affa-53242ec358bb,807,,"[57.4, 1.9]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,43,Barcelona,217,['6d668193-c467-476f-92e3-476811602266'],13,,,,,,,,,,,,,,,,,,,Valencia,207,00:18:13.522,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.4863,,,,,,,,,,,,,,4ee87559-592d-4885-8f92-b97da6c617a6,810,,"[76.9, 9.9]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,43,Barcelona,217,['6a70d05c-ffe8-41e1-b9f1-428274e5486e'],16,,,,,,,,,,,,,,,,,,,Valencia,207,00:18:16.407,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.399309,,,,,,,,,,,,,,6acfc885-6fec-4f88-b68a-596c2d1a1330,815,,"[25.8, 61.2]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Valencia,207,,42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:42.589,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.864441,,,,,,,,,,,,,,04b6f9a0-00db-4900-b50f-f4033d52d83f,823,,"[74.9, 13.7]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Baraja Vegas,20129.0,Right Center Midfield,45,Barcelona,217,"['0b7cde64-2681-4ad0-bfae-e596d4f3d2a6', '59db5e7e-b3e7-406f-a61e-a06541e8d5bf']",46,,,,,,,,,,,,,,,,,,,Valencia,207,00:18:46.703,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.133874,,,,,,,,,,,,,,b2acfd26-ee1e-41ec-a8a2-750483208958,826,,"[81.0, 14.0]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,45,Barcelona,217,['0b7cde64-2681-4ad0-bfae-e596d4f3d2a6'],47,,,,,,,,,,,,,,,,,,,Valencia,207,00:18:47.407,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,3.621548,,,,,,,,,,,,,,d8e844ac-d76d-4cdb-9ebd-1742f702d324,833,,"[65.5, 70.4]",69251,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,45,Barcelona,217,['c4babd50-3f3a-4177-ae2a-18b52d47f200'],54,,,,,,,,,,,,,,,,,,,Valencia,207,00:18:54.014,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.327169,,,,,,,,,,,,,,92cf2de4-7e4e-4646-9b42-5fa443332c1b,844,,"[9.5, 47.4]",69251,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Valencia,207,"['62f7da43-59a4-4456-8d03-2b4209c16952', 'e4705f82-64d1-4554-8581-6938105b4434']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.134,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.247315,,,,,,,,,,,,,,0b30cd23-450d-4291-8372-2061b29ce9bf,847,,"[114.5, 52.4]",69251,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pablo Hernández Domínguez,4711.0,Right Wing,47,Valencia,207,"['0b31de3d-1f1e-4455-8413-9d577a7ca3c0', '68f3c1ae-1499-4c63-9275-85df7aa205c3']",14,,,,,,,,,,,,,,,,,,,Valencia,207,00:19:14.890,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.112106,,,,,,,,,,,,,,a34bcbe5-ca1f-44cf-b0ff-ed4e85e680d7,856,,"[111.0, 22.6]",69251,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,49,Valencia,207,"['0983795b-6989-431e-ade3-30a528f11e9b', '9d9b094c-79b8-44f7-b5d8-b28c31df72c6', 'a6181050-1ccb-4d2a-821c-a0f04db1c9a6']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:49.730,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.371972,,,,,,,,,,,,,,d03f1f84-d98a-4ee9-a090-16fbb93a0754,863,,"[84.2, 5.8]",69251,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,49,Valencia,207,,55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:55.304,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.097576,,,,,,,,,,,,,,acaacbfb-5561-404b-81f7-d89e6bb6bcfd,878,,"[73.8, 2.9]",69251,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Left Wing,51,Barcelona,217,['32846555-02d6-4723-b129-74cf2e8da47f'],40,,,,,,,,,,,,,,,,,,,Valencia,207,00:20:40.441,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.895612,,,,,,,,,,,,,,23877223-14ef-4067-bf23-1b939d53a88c,882,,"[54.5, 6.2]",69251,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,51,Barcelona,217,['65961271-64c9-4a21-8d5f-e195c02b78e0'],43,,,,,,,,,,,,,,,,,,,Valencia,207,00:20:43.347,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.284843,,,,,,,,,,,,,,09619063-b367-4a63-bac3-cc3b1010b10e,883,,"[56.9, 17.1]",69251,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Left Wing,51,Barcelona,217,['9e60f2d7-58f6-42cd-949c-773fde57b245'],46,,,,,,,,,,,,,,,,,,,Valencia,207,00:20:46.090,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.774765,,,,,,,,,,,,,,fde9fc57-7e5a-4221-840e-745890b32a60,890,,"[29.6, 68.3]",69251,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,52,Barcelona,217,['8ebbd9cc-d2bb-41c7-9e1a-50183ebf61bd'],9,,,,,,,,,,,,,,,,,,,Valencia,207,00:21:09.889,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.504158,,,,,,,,,,,,,,6a3e62dd-47df-4911-9bb1-3463faf93f28,895,,"[22.1, 58.4]",69251,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,52,Barcelona,217,"['307b0aa8-ec95-489e-8cf5-50b1a2b9cfd7', '94c54198-f54f-4b45-9fce-1853a72e32f0', 'fe8b9fbb-d0ca-43db-bd56-7e4cc5a119f1']",11,,,,,,,,,,,,,,,,,,,Valencia,207,00:21:11.679,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.012412,,,,,,,,,,,,,,cc4af06f-94eb-4204-adf2-b8812e6b8726,901,,"[43.3, 59.8]",69251,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,52,Barcelona,217,"['4509731e-87b8-4e7a-909d-ad8043ec5dbf', 'e2b4308e-d9a3-45c3-8bf8-9556275c1587']",14,,,,,,,,,,,,,,,,,,,Valencia,207,00:21:14.965,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.6306,,,,,,,,,,,,,,6ebf0b4e-a94a-4e58-a828-a2aabc814aaf,946,,"[46.4, 54.2]",69251,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,55,Barcelona,217,"['1b5f1352-1ad4-4b01-b284-b7bf1575f6a7', 'ca8217e6-6bc5-4c58-b77d-f4a44b1ebc8c', 'd7212d69-0e9f-435b-bcf9-deff9c26ddcc']",3,,,,,,,,,,,,,,,,,,,Valencia,207,00:23:03.016,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.4563,,,,,,,,,,,,,,4717091c-b99c-4a2c-87cc-ac901c6175fd,950,,"[37.8, 50.0]",69251,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Marchena López,20127.0,Left Center Midfield,55,Barcelona,217,"['1aca9a2e-2b8b-40fe-8243-4bd17134b322', '69bd8103-a6ba-4cd6-b165-99ccef7e08e0', 'd7212d69-0e9f-435b-bcf9-deff9c26ddcc', 'fe5dae23-f19b-452d-9063-f657c5e79381']",3,,,,,,,,,,,,,,,,,,,Valencia,207,00:23:03.671,Pressure,,2008/2009
