50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[56.4, 37.7]",,,,,,,,,,,,1.818043,,,,,,,,,,,,,1b8b0307-f103-4a6a-90c7-4b230c7302d1,462,,"[57.3, 40.7]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Ignacio Peleteiro Ramallo,9462.0,Left Center Midfield,22,Deportivo Alavés,206,"['0de7e6bc-a0bd-4fd5-aff0-7721d807ebb7', '31dc9565-e4f3-43df-b8ee-2f760d6a96c1', 'bffab026-2586-4281-a8e0-64c0ab6e59aa']",22,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:22.975,Carry,True,2020/2021
,,,,,"[63.7, 48.2]",,,,,,,,,,,,0.216247,,,,,,,,,,,,,3421fa58-5474-46ab-b5f0-1ddbc3c98642,468,,"[63.7, 48.2]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,23,Barcelona,217,"['4c4fb40c-c08b-4d51-b570-ee925bbbaa7a', '9be9f557-0082-431d-be25-159b972a34f0']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:25.428,Carry,,2020/2021
,,,,,"[73.5, 51.6]",,,,,,,,,,,,0.90644,,,,,,,,,,,,,40d04a7c-48c1-41c8-b808-bf58c0ef056b,471,,"[76.1, 51.2]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,23,Barcelona,217,"['1af28254-2706-4657-94e0-491bd0cd3965', '26fab06f-1dfd-415e-a6ab-a0eddd2ec10a', '8971e3eb-38c1-4ae5-88e2-391183f66f0d']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.491,Carry,True,2020/2021
,,,,,"[67.1, 52.9]",,,,,,,,,,,,3.574482,,,,,,,,,,,,,d3c4ed9c-b36d-4606-b267-d4e2c2a94a0e,475,,"[73.5, 51.6]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,23,Barcelona,217,"['074da050-fba5-4488-9a45-1c637865df3c', '26fab06f-1dfd-415e-a6ab-a0eddd2ec10a', '7b21ec0a-589a-4e7d-b57a-333120df9dcc', '8971e3eb-38c1-4ae5-88e2-391183f66f0d', 'c26028b6-55f3-4ab4-b8f8-1f83796590d4']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.398,Carry,True,2020/2021
,,,,,"[85.2, 65.8]",,,,,,,,,,,,1.411761,,,,,,,,,,,,,a98f0d7a-2f8f-43bc-bb4a-6315267ba268,479,,"[78.1, 65.5]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,23,Barcelona,217,"['48c76897-957d-4518-97c1-c30e6b364a75', 'cd608580-1e37-4f09-8307-fda2c8aa4333']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.420,Carry,,2020/2021
,,,,,"[100.3, 72.0]",,,,,,,,,,,,1.293697,,,,,,,,,,,,,9deff24a-91f6-48b7-bb1d-701e080928e4,482,,"[96.4, 76.7]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,23,Barcelona,217,"['4c3c989c-2c4d-4c1a-bbff-129737434243', 'ca9774ea-c3a9-434b-930f-2cfc56556ec5']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:34.806,Carry,,2020/2021
,,,,,"[93.7, 57.9]",,,,,,,,,,,,1.269006,,,,,,,,,,,,,62edc184-313c-44d2-87ba-0a42d222f429,485,,"[93.7, 57.5]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,23,Barcelona,217,"['80d9b96c-ffae-432d-b557-8c3823f0413b', 'fb562b74-68fd-4d5b-ab91-0ff0311552ab']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.697,Carry,,2020/2021
,,,,,"[85.2, 28.3]",,,,,,,,,,,,1.290295,,,,,,,,,,,,,614d6df0-c46d-4abe-adf5-a08c2470a47d,490,,"[82.4, 32.7]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,23,Barcelona,217,"['3dfa4d5c-54bf-4dad-9887-30c68b75a563', '3e069962-2740-4469-a6d1-a36b3d056fd9']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.752,Carry,,2020/2021
,,,,,"[107.3, 23.4]",,,,,,,,,,,,2.984468,,,,,,,,,,,,,759a8a8c-e16d-4990-8e53-cfc486cb19ae,493,,"[98.8, 21.3]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,23,Barcelona,217,"['2da0ecc8-1c6d-4bf8-bb58-29ede951d4c7', '8bfcc5fb-560c-4f50-8317-1b1ca9bd813d']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:42.919,Carry,,2020/2021
,,,,,"[36.9, 54.7]",,,,,,,,,,,,2.500915,,,,,,,,,,,,,854ba0a5-8024-4894-ad89-31b866dba5f3,498,,"[29.2, 58.6]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,24,Deportivo Alavés,206,"['2d38aed6-2924-4cba-b250-49c51a17f580', 'a96a2bde-c641-453f-9bdf-10096980f6ef', 'f91036bd-767b-4b3d-ab5e-fcce88f3a980']",48,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:48.374,Carry,True,2020/2021
,,,,,"[48.7, 73.9]",,,,,,,,,,,,1.990923,,,,,,,,,,,,,820f06f0-c00b-4aaf-80d8-d90ab55febc1,502,,"[49.2, 74.5]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,24,Deportivo Alavés,206,"['0c05fa1c-801c-47c4-ac89-40110d5e9d16', '4d56308a-355c-4770-b54f-5f8c2ce20d94']",53,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:53.788,Carry,,2020/2021
,,,,,"[28.9, 73.4]",,,,,,,,,,,,2.879997,,,,,,,,,,,,,87bbacd0-33f0-4ab7-a643-2e352781ef27,505,,"[34.4, 67.5]",3773386,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,24,Deportivo Alavés,206,"['e5ca4932-e60a-4fe1-9e31-a9785e676bc3', 'fd2b1e1f-6430-47ec-8332-61af17ee06ac']",57,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:10:57.156,Carry,,2020/2021
,,,,,"[67.8, 69.5]",,,,,,,,,,,,0.852827,,,,,,,,,,,,,f06ff9f9-a8e0-46e8-815c-2cd65c990f6d,511,,"[68.9, 69.3]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,24,Deportivo Alavés,206,"['2203e9cd-d0ac-4787-8f44-cda3aaeeb60b', '50458c57-6fd2-4bef-b05c-12f7c1adad96', 'b1871ba6-8b07-4c99-95a2-a5ce2ebc3af2']",3,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:03.064,Carry,True,2020/2021
,,,,,"[16.0, 43.8]",,,,,,,,,,,,0.608087,,,,,,,,,,,,,3fbb68f6-db3c-4880-add3-f7afe5ec967e,515,,"[16.0, 43.8]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Norberto Murara Neto,6590.0,Goalkeeper,25,Barcelona,217,"['6b8a2924-7762-496c-972a-0605a66bca89', 'bf8750a4-4210-4d36-b96e-701899270463']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:07.789,Carry,,2020/2021
,,,,,"[50.8, 47.8]",,,,,,,,,,,,7.626333,,,,,,,,,,,,,c07b199e-c253-4be2-8f44-dbf5af43f387,518,,"[34.8, 42.2]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,25,Barcelona,217,"['106889ef-07ae-4ef4-9f05-17530f4d240d', 'cdce0524-9406-42fb-8f9c-1f222527b2e3']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:09.704,Carry,,2020/2021
,,,,,"[48.7, 18.5]",,,,,,,,,,,,1.489756,,,,,,,,,,,,,b5cbafef-dd8f-4526-b5ed-d03156a6de9d,521,,"[48.7, 19.6]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,25,Barcelona,217,"['2fbccfa3-c9cf-4674-b4e4-913ff9d6320c', '874e6085-b67f-4c77-8b3a-e53cb1a8c66a']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.950,Carry,,2020/2021
,,,,,"[62.0, 5.3]",,,,,,,,,,,,1.161417,,,,,,,,,,,,,77f2e8ac-64e5-4fc4-83a8-8a18a3143fe0,524,,"[62.0, 5.3]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,25,Barcelona,217,"['e4e9cf90-8e15-43ed-8518-ba8dbbe6f162', 'f249e6ef-87c7-4de8-a8b3-e4280fdaad5b']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.443,Carry,,2020/2021
,,,,,"[62.7, 61.6]",,,,,,,,,,,,2.659037,,,,,,,,,,,,,1957b86d-5683-45a0-80ca-766e8191a889,528,,"[52.2, 62.3]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Center Midfield,26,Deportivo Alavés,206,"['203281fa-97d1-4c75-8785-5d7f0f8372e4', 'b4fe2277-aaa9-4c80-a154-d9e40bd45c40', 'dcfa0c51-03a2-41d3-88a1-3a550c8ec714']",23,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:23.374,Carry,True,2020/2021
,,,,,"[57.7, 69.7]",,,,,,,,,,,,0.859521,,,,,,,,,,,,,19babae5-96e5-4f53-b376-e0c22e8c1efa,532,,"[57.1, 70.1]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,26,Deportivo Alavés,206,"['c5b3ed8b-d317-43ef-aed6-329f01eb418b', 'ca22d819-5a1b-4ab9-8cd2-3850e5dc9b6f', 'd8dea927-2a8d-4159-8ed7-7243dfee65ba']",26,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:26.830,Carry,True,2020/2021
,,,,,"[42.5, 65.2]",,,,,,,,,,,,0.433527,,,,,,,,,,,,,15b92d31-9488-422c-ac4d-2cf1b94d52cc,536,,"[42.2, 66.1]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,26,Deportivo Alavés,206,"['34c690c8-c649-4045-aa4b-f4fc2660dc22', 'abb8d43e-c261-4e14-aaba-c8fbcd549520']",28,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:28.971,Carry,,2020/2021
,,,,,"[46.0, 56.4]",,,,,,,,,,,,1.375174,,,,,,,,,,,,,313759e8-84ce-4b35-81fa-40a865fd5fdd,539,,"[48.7, 55.4]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,26,Deportivo Alavés,206,"['3a67d1e6-d8e0-43ab-aa71-51dd8727fb86', '6be05d81-8348-408d-8e72-77bad655f08c']",30,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:30.308,Carry,,2020/2021
,,,,,"[31.3, 54.6]",,,,,,,,,,,,4.359998,,,,,,,,,,,,,6075126a-0372-4ed9-a80d-823d450ac175,542,,"[32.5, 54.4]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Laguardia Cisneros,6615.0,Right Center Back,26,Deportivo Alavés,206,"['0814a893-6f46-499f-a18b-2dfce1b1d88e', 'eef25ba9-c6f2-493b-88d9-c5d526dd3a26']",32,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:32.729,Carry,,2020/2021
,,,,,"[26.5, 34.7]",,,,,,,,,,,,1.544676,,,,,,,,,,,,,6f8d2cc8-cca9-48f3-91bb-3f8deaafbfc1,545,,"[26.5, 34.7]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Grégoire Claude Lejeune,3093.0,Left Center Back,26,Deportivo Alavés,206,"['17382d9c-2b85-45ae-9afc-2af4437f3bf9', '1b30f43c-6fa0-4d75-a26e-f314e227e31b']",38,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:38.155,Carry,,2020/2021
,,,,,"[39.4, 1.3]",,,,,,,,,,,,1.148326,,,,,,,,,,,,,3ee6c072-6f1d-4711-857b-4bda266f3e24,548,,"[41.0, 2.3]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,26,Deportivo Alavés,206,"['210c2b33-4c9f-4e62-b2b4-35bc4e331cd6', '8256f5d5-7d52-407e-87ca-551799b024b3']",41,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:11:41.209,Carry,,2020/2021
,,,,,"[14.3, 43.2]",,,,,,,,,,,,1.289805,,,,,,,,,,,,,06b43fe6-a96b-486a-abdc-2b9ca05c1bb4,554,,"[9.5, 45.6]",3773386,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Norberto Murara Neto,6590.0,Goalkeeper,27,Barcelona,217,"['59ebc637-350e-4741-afe5-05eeef1256d1', 'a6ef4a77-6ca6-4a7d-88f8-8f886a78f10a']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.807,Carry,,2020/2021
,,,,,"[42.1, 24.5]",,,,,,,,,,,,1.420286,,,,,,,,,,,,,e1ec5c67-14ae-4967-861a-609ca04e3fc0,557,,"[34.4, 25.4]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,27,Barcelona,217,"['61d39064-d9a6-4538-9e8c-806e104eb280', '91d3ad5d-a127-40d6-8fab-debd7c7913ea']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:01.830,Carry,,2020/2021
,,,,,"[46.7, 22.7]",,,,,,,,,,,,1.186995,,,,,,,,,,,,,d8b0a6d8-a937-4f25-ae61-495803d8ae87,562,,"[46.6, 23.4]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,27,Barcelona,217,"['960ebb59-ee56-4054-85ed-64cb39a17c15', '9772325c-bddc-432a-b8d9-fa91b5139963']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:05.470,Carry,,2020/2021
,,,,,"[61.0, 45.6]",,,,,,,,,,,,3.660356,,,,,,,,,,,,,4448a2e4-d81d-4d7e-a319-713ab1e4dfb9,565,,"[53.3, 37.0]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,27,Barcelona,217,"['22cda492-d375-48e9-9c90-68f166f884d4', '37b0b380-4728-43a3-8f0d-ecb98893fc67', 'b1581a82-b602-4574-a8d2-b65d7cc1792d']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:07.781,Carry,True,2020/2021
,,,,,"[64.8, 21.9]",,,,,,,,,,,,2.618796,,,,,,,,,,,,,08dc415f-61e5-4e3a-8379-bb3c34810575,571,,"[57.5, 25.9]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,27,Barcelona,217,"['92f50ac4-2f1c-4221-9a5f-92b4911c26a6', 'fbffc917-4593-4dd7-8e3a-b4877b2612bf']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.755,Carry,,2020/2021
,,,,,"[108.6, 28.0]",,,,,,,,,,,,0.97467,,,,,,,,,,,,,2cff5be5-9f29-449e-a30f-d9d3a1ba756e,574,,"[104.8, 24.5]",3773386,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,27,Barcelona,217,"['0094a407-83d6-4390-b9a8-6ab990a2ad14', 'c5341577-e1ca-4742-98fb-dc745cbbe103']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:18.859,Carry,,2020/2021
,,,,,"[35.1, 16.4]",,,,,,,,,,,,0.36061,,,,,,,,,,,,,1b704f9e-524e-4ebc-86f6-0d52a9eb8b69,585,,"[35.1, 16.7]",3773386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,29,Barcelona,217,"['1461e955-1dba-4d4f-8290-559dc886ce05', '374469fb-4ebc-4fd1-bf7d-5c755e2fb2e8']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.958,Carry,,2020/2021
,,,,,"[49.4, 26.9]",,,,,,,,,,,,6.110853,,,,,,,,,,,,,40b59314-ae16-46bb-be56-fa883fe7f985,588,,"[29.2, 24.1]",3773386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,29,Barcelona,217,"['1eadc6e2-1977-4d49-b411-873284c7a59b', '45ef8e7c-30b5-40e9-9fed-21d2b99f75a5']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.857,Carry,,2020/2021
,,,,,"[15.4, 72.0]",,,,,,,,,,,,3.828037,,,,,,,,,,,,,42d85865-3009-49c4-81ae-f80c1cddb5cf,594,,"[28.8, 71.1]",3773386,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joaquín Navarro Jiménez,6923.0,Right Back,30,Deportivo Alavés,206,"['673a09af-dc6d-4ac7-8080-05de0bc0805a', 'b493b027-fc79-43eb-8dd3-2b7a6cc5e457', 'dabbcfd0-31aa-449a-b80b-be706bd75f0c']",34,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:13:34.782,Carry,True,2020/2021
,,,,,"[79.7, 59.1]",,,,,,,,,,,,1.129678,,,,,,,,,,,,,a5ae6d0b-5576-4d62-a3b9-a01e21d628e5,605,,"[84.2, 60.0]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Ignacio Peleteiro Ramallo,9462.0,Left Center Midfield,32,Deportivo Alavés,206,"['3c3b3db7-6d94-47b7-9da1-badc308af7a1', 'ae965366-06cb-475c-89cf-e7795fa5080d', 'bde8b00f-f01b-4b73-9d4f-942c16a28b1a']",23,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:14:23.662,Carry,True,2020/2021
,,,,,"[56.4, 52.6]",,,,,,,,,,,,4.958897,,,,,,,,,,,,,164e8ee6-32b1-457a-bf29-d327a82314b3,609,,"[40.4, 21.0]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,33,Barcelona,217,"['0b02010d-ea40-4e32-8aec-5c5613b5fa47', '398054fb-6ab4-472c-9dac-353e6b729c99', '99b95019-f5d6-4afa-807a-cd2bd0178805']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:24.792,Carry,True,2020/2021
,,,,,"[71.4, 8.0]",,,,,,,,,,,,0.973887,,,,,,,,,,,,,88c7e4d3-bb59-4a74-9f1d-db8b4da349aa,618,,"[70.9, 8.4]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,"['2f0cb19b-85c0-4a98-9b0a-a2b17948a81c', 'de25cfdb-d466-4b10-a415-940e1ceb85f3']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:52.336,Carry,,2020/2021
,,,,,"[63.4, 19.2]",,,,,,,,,,,,0.598921,,,,,,,,,,,,,2d241412-2ca0-4a69-8781-2d12a13e047a,621,,"[64.0, 16.8]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,34,Barcelona,217,"['0e943572-234e-48e9-91d3-f015ca90eac1', '203d2878-cd6d-4ad5-b5f3-3617591fe608']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.301,Carry,,2020/2021
,,,,,"[54.2, 43.2]",,,,,,,,,,,,1.159547,,,,,,,,,,,,,8d3f4021-ffcd-4962-a3f4-d0e34cec18db,624,,"[53.8, 38.2]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,"['4608adca-df20-414f-8a73-d64a70e9ae77', '88258d2e-474b-4428-8f89-ddd2346a7bc8']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:56.107,Carry,,2020/2021
,,,,,"[52.3, 59.5]",,,,,,,,,,,,1.629185,,,,,,,,,,,,,b6c07724-0823-43f5-a0e9-9f05e56c5ff8,627,,"[52.6, 59.1]",3773386,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,34,Barcelona,217,"['bb071045-3eee-4dc4-878f-a6f69f46e9c4', 'f632494b-7bbf-400d-ad28-89f990dd4cea']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.294,Carry,,2020/2021
,,,,,"[53.6, 45.4]",,,,,,,,,,,,2.920917,,,,,,,,,,,,,6ff4d31f-af14-4f82-bce0-ab8f43c68d84,630,,"[46.6, 51.2]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,"['530c77b7-e3b8-4481-85bb-e3bb5914733d', 'a233f741-16fb-465a-a80f-fd48d31107d0']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:01.452,Carry,,2020/2021
,,,,,"[63.0, 27.6]",,,,,,,,,,,,2.876633,,,,,,,,,,,,,890dbff5-bde7-4ec0-89f4-53d79d76bce5,633,,"[61.9, 37.7]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Defensive Midfield,34,Barcelona,217,"['430c0f7a-0ac0-420d-8748-84fb4586dd41', '532e1fb7-9ee5-48cd-b1ce-c38b3e0d3928']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:05.095,Carry,,2020/2021
,,,,,"[107.6, 1.8]",,,,,,,,,,,,6.69128,,,,,,,,,,,,,9486fc28-1e2d-46fe-8ed1-0116e681ee88,636,,"[70.9, 20.5]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,34,Barcelona,217,"['09fe67f1-786a-402b-955a-6ea1c3358e85', 'a232f46a-3498-4d69-8c0b-0d81297a3511', 'be29e684-cdfd-4aab-907b-1bb6506bf53a']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.196,Carry,True,2020/2021
,,,,,"[95.7, 6.2]",,,,,,,,,,,,0.066449,,,,,,,,,,,,,0b47243b-9356-43d3-95d3-11e9c1d24897,642,,"[95.7, 6.0]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,35,Barcelona,217,"['7210d344-991a-4109-8f5f-84a56c9cece5', '8bd8c5f5-b491-48b3-9afc-8b9a508286e6']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:38.300,Carry,,2020/2021
,,,,,"[99.0, 15.0]",,,,,,,,,,,,0.492008,,,,,,,,,,,,,2e85e1bb-e6e2-4772-9c8c-58bc65534c3a,648,,"[99.0, 13.6]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Center Forward,35,Barcelona,217,"['1639427c-29f6-46cc-aa87-67391b492017', '9138a596-a219-4cfc-81f5-0ad23dd0f552', 'cbc0c592-c89a-407c-90ec-dc12e11650ab']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:39.784,Carry,True,2020/2021
,,,,,"[92.3, 14.4]",,,,,,,,,,,,0.224138,,,,,,,,,,,,,dc598929-6a8c-4384-a772-4fcbe870b8fd,651,,"[92.2, 14.4]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,35,Barcelona,217,"['335e6e37-6b7b-4c0f-b9dd-bab250ce35bb', '5160086f-5c55-45cc-bdf5-843fe8c2af73']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.124,Carry,,2020/2021
,,,,,"[80.7, 16.3]",,,,,,,,,,,,0.796692,,,,,,,,,,,,,9b47831e-01dc-4801-81ae-a82ea7cf8c8e,654,,"[83.3, 16.8]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,35,Barcelona,217,"['5be8eec5-0336-400e-920e-2288893e9ee9', '97941c4d-8821-4193-8ecd-82a860ac5b1e', 'c370e9a9-e229-4813-bd8a-f8fc9599d891']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.084,Carry,True,2020/2021
,,,,,"[71.3, 37.6]",,,,,,,,,,,,1.563898,,,,,,,,,,,,,ece5e5d5-712e-4fc9-aca2-01bae1080473,658,,"[68.2, 32.9]",3773386,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,35,Barcelona,217,"['6d6b59b8-fdda-4a26-8e41-77a93da95e92', 'a9b46288-2c3d-4f50-868a-f0e7e8c58b0e', 'b0ac372b-9432-42c2-a125-dcb670b9e4fd']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.773,Carry,True,2020/2021
