50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09cae4cc-edd7-49ce-8099-010767629363,998,,"[44.0, 14.0]",16120,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,32,Barcelona,217,['2e4468c2-430b-481e-a311-024c191b6e89'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:39.985,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c61398-361f-440f-a5cf-97491a744fb3,1001,,"[35.0, 27.0]",16120,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,32,Barcelona,217,['b1006788-37f5-4913-9a90-6f60f0029a3d'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:43.914,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf75d33-23cf-42d4-a112-8d60de9dd872,1005,,"[110.0, 18.0]",16120,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,32,Barcelona,217,['56ab2bf1-b6be-4853-9eba-b72c1e633fdd'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:50.315,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc8f064-b61d-4fb6-82e2-91da9e669f80,1009,,"[99.0, 7.0]",16120,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,['8c09e561-2c10-40b4-8d1d-082413c588c0'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:55.400,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267f08c7-91e5-4c7f-9123-56a3e604103d,1013,,"[99.0, 19.0]",16120,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,32,Barcelona,217,['51b7f438-901f-438d-af95-68bdaa05a86d'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:56.695,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a9f4bffb-8346-47d5-a00f-af10274df798,1017,,"[88.0, 59.0]",16120,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,32,Barcelona,217,['361dbea7-6f36-4de0-a894-8492a3d006c6'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.950,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe8249b-ee92-463b-a9fb-a9730ec8a37a,1021,,"[87.0, 10.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Luis Rodríguez Díaz,6611.0,Right Center Forward,32,Barcelona,217,['58f8126c-788a-43b2-966e-2dd979964d1b'],6,,,,,,,,,,,,,,,,,,Getafe,216,00:24:06.110,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654dd27a-3ec3-4444-bbfa-51e5737603b3,1023,,"[7.0, 56.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,32,Barcelona,217,['07aa4c6a-8360-4f8b-8b4f-0491da500157'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:08.177,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d0677b8-c573-42e3-beef-23f6fabb5ca0,1026,,"[35.0, 29.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,32,Barcelona,217,['4cb6f6fc-315f-402b-af9c-a1e86cdf555d'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:13.608,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27eddcc-e0c0-49e4-b399-1579d83d2dd5,1030,,"[52.0, 75.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,32,Barcelona,217,['7be7a446-dcbf-47c5-9ba7-4bcd2a617e65'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.500,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c2703c-8336-4ccf-8533-d92b2b3a2893,1033,,"[46.0, 62.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,32,Barcelona,217,['695fbe72-9cec-40f4-975d-6332b1901889'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.042,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10878584-aad4-4801-809d-8b1d58dd0f68,1036,,"[46.0, 52.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,32,Barcelona,217,['95972461-513c-4152-a093-44d9602a1bd5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.818,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9487fe8a-2428-4705-8ca9-39f4e1a100c6,1039,,"[30.0, 51.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,32,Barcelona,217,['78f75ecc-510b-445e-a725-c0897725e648'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.191,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf705aa9-c7e9-44ec-adef-06e7296d0fa8,1042,,"[37.0, 23.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,32,Barcelona,217,['42ccd2e2-4728-4628-9b4f-fac05c300c4e'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.086,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38590c24-f49f-4a9d-b0bc-b52b0ae8eca2,1045,,"[63.0, 4.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,['e3d0de8d-d930-42e9-873b-7bfc2b8d5664'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:31.860,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d67adc-b7d0-4e53-80d8-0c8ee5348c39,1048,,"[67.0, 18.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,32,Barcelona,217,['fdd9ff54-b4ce-427b-8fbf-fa215395ebc2'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.646,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570f2c9-c597-412c-8e3b-f7f6637befa1,1051,,"[113.0, 20.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,32,Barcelona,217,['857da928-4f33-4ac8-8ea4-a36d2f16ee79'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.381,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb3edb5-0dec-4727-9e9b-a534ea684746,1055,,"[113.0, 40.0]",16120,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,32,Barcelona,217,['7356d000-b937-446a-a9b4-11b772bf2e90'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.864,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ec92459-b55e-4b4d-bcfd-b334fbfa8ff2,1058,,"[110.0, 4.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,33,Barcelona,217,['d5f4d93f-b282-4de0-8d5f-2126f9213db2'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:12.653,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a804806e-81c8-4e22-9dfc-15cc210a553d,1062,,"[93.0, 17.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,33,Barcelona,217,['81ea47ce-79f2-4b4d-8c02-77d4aa4f2bd5'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.047,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feed2840-1047-43f7-9547-55ec1f38e1da,1065,,"[103.0, 10.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ousmane Dembélé,5477.0,Left Wing,33,Barcelona,217,['a19299dc-4409-4885-a001-c48e0f97350c'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:18.510,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e5eb39a-7edc-41e4-99de-100b70e162c3,1068,,"[88.0, 44.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,33,Barcelona,217,['e7906d2d-7d01-4c9d-97d9-711b3523379d'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.866,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d977d66a-c951-49cd-8e0c-343784d35ded,1072,,"[118.0, 24.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,33,Barcelona,217,['53b8ffa7-e6c2-48e6-a675-948138a5c21a'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.861,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c820f4c-79fd-4d8d-8775-9a72bdb1030c,1075,,"[112.0, 38.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gerard Piqué Bernabéu,5213.0,Right Center Back,33,Barcelona,217,['f56422f9-d711-4e28-a566-ca57fa7a453f'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.615,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553d8c48-b18e-4555-ad80-f532b5f8c191,1080,,"[106.0, 21.0]",16120,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,34,Barcelona,217,['c76fdbfd-c975-4d6d-ae88-f4460c8c2aa5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:58.896,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007e3a30-81a2-41c5-b40d-5e62504fa032,1085,,"[29.0, 34.0]",16120,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,34,Barcelona,217,['b4f47fa2-6547-420d-9751-c0588fec7c0c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.648,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7750fb-9178-46f4-baff-6d16a24f115b,1088,,"[69.0, 74.0]",16120,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,34,Barcelona,217,['c7b8ee88-f7dd-4db4-8471-2f51ee0fff68'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.408,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f0b2d41-98a7-43de-a081-7262c88a47ed,1094,,"[33.0, 66.0]",16120,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,36,Barcelona,217,['497121ca-300e-4fe8-b386-591cf41eb829'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:52.782,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c375df0-8ffd-4891-9ca7-ea2228c09b31,1096,,"[32.0, 39.0]",16120,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,36,Barcelona,217,['efa8e52a-3576-4e91-87ed-aaa0d2f6a68a'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:54.970,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c0cd24c-9978-48bd-86aa-66757f2cbc3e,1098,,"[33.0, 20.0]",16120,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,36,Barcelona,217,['adc29bab-d1f3-48b0-8cf4-a6ba4656dd0a'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.701,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721eae84-4ba5-4e64-a9bc-7e7108a9aed9,1101,,"[29.0, 27.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,36,Barcelona,217,['0187f624-a970-49cb-8db5-7684730143d6'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.220,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f56d1048-96a5-49ce-95f4-4afdad1eeb87,1105,,"[98.0, 4.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,36,Barcelona,217,"['13ba0efb-959f-4147-8fcc-489018b41291', '7f9197b5-2733-4bb8-a289-3abda1e1c370']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:11.746,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09c4c2b-562e-4ac9-ac4b-9cc3cef5ac40,1108,,"[94.0, 14.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['37e64862-0957-44e3-a11a-65ebb2ef8309'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:14.162,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759c7a54-e391-4ac7-affc-5b9f2c6dc084,1110,,"[90.0, 16.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,36,Barcelona,217,['64c6366d-2636-46bf-9701-c809e41e7e13'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:16.091,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2eb2c59-f77f-42e3-a7c9-b775bd566946,1113,,"[83.0, 35.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,['08e2c3e9-4765-4d20-98ca-e21a076970f0'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:17.821,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d2c92945-c60c-4a95-8a73-906669e32ed7,1116,,"[105.0, 17.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['28fb3623-3a09-46ca-a690-50de17755c19'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:22.046,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4332dd5f-d849-42b0-aecf-c2f1c81b9c15,1121,,"[78.0, 67.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jaime Mata Arnaiz,11550.0,Left Center Forward,36,Barcelona,217,['3dffe943-f950-4fae-80e7-19b6e629ccec'],38,,,,,,,,,,,,,,,,,,Getafe,216,00:27:38.141,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4376f779-b4e7-43d8-911a-18ee4793fe29,1124,,"[42.0, 4.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,36,Barcelona,217,['dfc757ba-3c00-48f2-b049-bb4f4a46c510'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.326,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a2f5028-9ff3-4bf5-9ddc-b9bca57feb0e,1127,,"[25.0, 5.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Center Defensive Midfield,36,Barcelona,217,['6d722eab-b704-4240-84a9-3bfc3c3f6897'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:40.623,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e60dbd03-186c-4ad7-93e6-a3b81039dc80,1130,,"[6.0, 38.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,36,Barcelona,217,['f7baf2f9-d046-4522-bd23-6f52bc61650a'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:44.785,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706e2a0e-1474-497f-aff9-832a16413348,1133,,"[17.0, 59.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,36,Barcelona,217,['c0f2bd94-f346-4128-b3d9-07c2c69ee892'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.961,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4671ac75-ca61-4c3b-827c-fb53bcfc90a8,1136,,"[46.0, 76.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,36,Barcelona,217,['4bc65188-7db0-4693-8457-309d4539ab7e'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:52.456,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bb4cd0e-6ba8-4733-9675-26948178551c,1139,,"[54.0, 49.0]",16120,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,['4cf29803-2b8f-4f25-b39d-6170596a8b38'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.465,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af92f2a-0e2c-43db-88b3-2cd95325408e,1144,,"[64.0, 72.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,36,Barcelona,217,['e7c6edc3-ba2c-4dd6-a4b6-43986768adfb'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:02.579,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fcceeba-bba4-43c4-893e-3ad3f578df28,1147,,"[65.0, 61.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,['268d0d53-ef01-482d-8b3a-81670cf440cb'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.683,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e106c1b5-1d7d-4e86-b99d-75f899b3a8fc,1151,,"[105.0, 10.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,36,Barcelona,217,"['1d499660-7b8c-4bf6-b27f-230dcda862ea', 'e6256069-f6e3-4922-b9ae-a52e27bd2a75']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:09.873,Ball Receipt*,True,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250a4ec6-68be-46de-9bb5-41c5dfc12a05,1154,,"[95.0, 23.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ousmane Dembélé,5477.0,Left Wing,36,Barcelona,217,['6da69e89-013a-4fcc-ad4a-c956993be4dc'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:12.160,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e1de55-c33a-4fc3-bd15-15dd604e4ae8,1158,,"[102.0, 29.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['c8e84928-1ce1-45e0-a432-e9ff0ca69146'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:14.399,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b6a292b6-af12-420b-9ca4-f7655b63868f,1164,,"[82.0, 3.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jaime Mata Arnaiz,11550.0,Left Center Forward,37,Getafe,216,['a4d913ea-9a0e-4c0c-8d67-b2d8e1d52f4b'],53,,,,,,,,,,,,,,,,,,Getafe,216,00:28:53.865,Ball Receipt*,,2018/2019
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2f56f804-a65a-4bc1-8768-4b930ceb4518,1167,,"[80.0, 23.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francisco Portillo Soler,6873.0,Left Midfield,37,Getafe,216,['8fd04481-1b3f-4817-a7c3-e968b8473142'],57,,,,,,,,,,,,,,,,,,Getafe,216,00:28:57.254,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd415aa-115c-488d-b383-a2100dd36fd0,1169,,"[51.0, 59.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arthur Henrique Ramos de Oliveira Melo,11392.0,Left Center Midfield,38,Barcelona,217,['c734813d-8529-44ae-9a3b-ad29264afa81'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:57.870,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6494b0eb-d564-4e2c-8fcb-915aad2045dd,1171,,"[50.0, 70.0]",16120,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,38,Barcelona,217,['0367b90e-36e4-4baa-ace3-f78652b8821a'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:58.759,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4626e03-b204-4b82-a47d-a82340be29c5,1174,,"[38.0, 54.0]",16120,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,['404408ff-12d7-411f-8d15-eb8b393d5b54'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:01.026,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,057ec0b9-8b98-4539-8171-c35c7559a3a3,1177,,"[35.0, 34.0]",16120,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['9c2a5836-3968-4acf-a27d-c70a02c9d9e2'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:03.559,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d4888d-6014-4c2c-8e31-f42c947a070a,1180,,"[42.0, 18.0]",16120,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,38,Barcelona,217,['3a062b2d-4bab-43af-b5c5-707aee486e64'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:06.648,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b92a422-8416-4bf9-893c-962fdf725e8d,1184,,"[31.0, 20.0]",16120,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,38,Barcelona,217,['d32dbd0f-638f-416e-b230-f54baee0dd1c'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:09.553,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e405713-4295-432e-85d9-cf123e891c4c,1187,,"[28.0, 31.0]",16120,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Center Defensive Midfield,38,Barcelona,217,['0117b323-086c-447b-b815-ff4dba873e3e'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:11.386,Ball Receipt*,,2018/2019
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290c9a6b-2891-449e-8c43-412f61177d05,1190,,"[39.0, 66.0]",16120,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,38,Barcelona,217,['53d74094-5dc5-4e98-883d-da28af66cc73'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:29:15.531,Ball Receipt*,,2018/2019
