bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.21148,,,,,,,,,,,,,72d6629e-1b5a-40a2-9e1f-a4855eb36aac,1787,,"[30.0, 37.4]",69172,49,,,,-1.6498764,,Left Foot,,,"[27.9, 10.9]",,Ground Pass,,26.583076,,,,Oscar López Hernández,26486.0,,,,,,2,Regular Play,Fernando Varela Ramos,26201.0,Right Back,115,Real Betis,218,['d0dac5ef-17f2-450a-94e3-fa513c5d7cee'],3,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:03.311,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.019452,,,,,,,,,,,,,99e8c42e-a110-448c-8810-24b1dda3b10c,1791,,"[27.2, 3.3]",69172,49,,,,0.2678142,,Left Foot,,,"[65.1, 13.7]",,High Pass,,39.301018,,Incomplete,,Robert de Pinho de Souza,26450.0,,,,,,2,Regular Play,Oscar López Hernández,26486.0,Left Back,115,Real Betis,218,"['174e1277-5376-47b2-ab1b-401bb1b6633d', '777388e8-1f8d-4b0a-83e7-54ac4cf682c0', 'f6a3e286-2c33-4f4e-ae0e-e85cafd9fe57']",6,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:06.872,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.7965,,,,,,,,,,,,,174e1277-5376-47b2-ab1b-401bb1b6633d,1793,,"[55.9, 67.3]",69172,49,,,True,-0.09516621,,,,,"[77.9, 65.2]",,High Pass,,22.1,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Recovery,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,115,Real Betis,218,"['35a86c8d-fe7b-417f-b73b-dc44a2230df3', '5d5c6f55-73ef-4b72-8d24-b46f45cf9973', '99e8c42e-a110-448c-8810-24b1dda3b10c', 'f1df5fdb-313b-4a9e-bb86-62117ea03cb9']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.892,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.876039,,,,,,,,,,,,,35a86c8d-fe7b-417f-b73b-dc44a2230df3,1796,,"[43.1, 15.8]",69172,49,,,,1.2132305,,Head,,,"[46.5, 24.9]",,Low Pass,,9.714422,,,,Alberto Rivera Pizarro,25893.0,,,,,Recovery,2,Regular Play,Luís Eduardo Schmidt,26456.0,Center Attacking Midfield,115,Real Betis,218,"['174e1277-5376-47b2-ab1b-401bb1b6633d', '17d9850f-a19d-49ab-93fd-709241e2c705']",10,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:10.688,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.9224,,,,,,,,,,,,,38e2e67c-7547-4aa0-8238-90776529ee12,1798,,"[46.5, 24.9]",69172,49,,,,-2.3504143,,Head,,,"[37.9, 16.2]",,High Pass,,12.233151,,Incomplete,,Luís Eduardo Schmidt,26456.0,,,,,,2,Regular Play,Alberto Rivera Pizarro,25893.0,Left Defensive Midfield,115,Real Betis,218,"['a481fb38-5a1c-4633-a58e-e23072cffc33', 'f8c5102c-2ae8-4b84-9ed3-35fd71d07744']",11,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:11.644,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.409386,,,,,,,,,,,,,9e984abc-958d-470e-9761-8ab9e5bd8d3c,1803,,"[95.7, 71.3]",69172,49,,,,-1.0167365,,Right Foot,,,"[104.3, 57.4]",,Low Pass,,16.345335,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,115,Real Betis,218,['5e322cca-21cd-4c87-9526-35a770508d01'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.097,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.1137,,,,,,,,,,,,,95a1c6f9-2b95-436d-83c1-1a745d4b7ba0,1809,,"[2.5, 23.7]",69172,49,,,,-1.0347563,,Left Foot,,,"[14.5, 3.5]",,Low Pass,,23.495531,,Incomplete,,Oscar López Hernández,26486.0,,,,,,2,Regular Play,Juan Alberto Andreu Alvarado,26453.0,Right Center Back,115,Real Betis,218,"['224cbaa2-e315-4d2e-a317-98bfcadd72e7', '836ad3ae-6a5b-4d05-b03c-c08140897f5a']",18,,,,,,,,,,,,,,,,,,Real Betis,218,00:04:18.559,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.5355,,,,,,,,,,,,,ac27ab1a-6640-42f4-82b8-709c45284a40,1814,,"[104.8, 69.4]",69172,49,,,,0.18311082,,Left Foot,,,"[107.5, 69.9]",,Ground Pass,,2.745906,,Incomplete,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,"['53f1ba70-d162-4210-9f3c-0aa806f36afb', '89519376-abe6-45d1-bc52-10b64b92bd71', 'a7b46edf-be30-492d-8c3b-c1b6d6e4ee4e']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.212,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.600213,,,,,,,,,,,,,01ee3c53-d365-4c9c-8d4d-beafa20724c5,1817,,"[96.3, 67.1]",69172,49,,,,-2.4853418,,Left Foot,,,"[78.9, 53.7]",,Ground Pass,,21.961784,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,['5f59c4f9-4da4-460a-8695-b5d1a554112e'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.297,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.464394,,,,,,,,,,,,,65becc83-308f-4d82-9d5e-bbe3ecf27544,1820,,"[77.6, 49.5]",69172,49,,,,-2.5172863,,Right Foot,,,"[59.0, 36.1]",,Ground Pass,,22.924223,,,,Oleguer Presas Renom,25873.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Barcelona,217,['cb20da29-d858-4b24-9d49-cb5a22321870'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.981,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.395286,,,,,,,,,,,,,d8fc80ce-b699-43c9-9a5b-4dd895b01580,1824,,"[59.8, 35.7]",69172,49,,,,-1.1971444,,Right Foot,,,"[68.7, 13.0]",,Ground Pass,,24.38237,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,116,Barcelona,217,['131576c2-6482-4041-967e-266e2e220ccf'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.526,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.12,,,,,,,,,,,,,18c48926-c77b-4b3e-ae18-fb9008d9e70b,1828,,"[70.4, 10.3]",69172,49,,,,0.09671227,,Left Foot,,,"[83.8, 11.6]",,Ground Pass,,13.462912,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,116,Barcelona,217,"['2942bb4f-da7e-4291-90ba-598d6fc1caf0', 'cc6460e3-e81e-489e-bb7b-e0f483f589d1']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.001,Pass,True,2005/2006
,,,,,,,,,,,,,,,,1.554588,,,,,,,,,,,,,76b789c1-f199-4492-8ae8-00bcc04c4995,1831,,"[78.0, 12.2]",69172,49,,,,2.1178734,,Right Foot,,,"[71.3, 23.2]",,Ground Pass,,12.879829,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['8219502c-07ab-42e3-8e1d-c107d311691c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.723,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.318757,,,,,,,,,,,,,755c53e8-2cac-46de-bfaa-38cf168b207a,1835,,"[70.8, 27.9]",69172,49,,,,1.1673169,,Right Foot,,,"[78.1, 45.0]",,Ground Pass,,18.59301,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Barcelona,217,['a508fbdf-6a4b-4ace-ab43-500a071a576e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.602,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.262911,,,,,,,,,,,,,a194e495-fed7-48df-b1f7-3034ac645bb1,1842,,"[86.5, 42.9]",69172,49,,,,-2.43687,,Right Foot,,,"[73.8, 32.1]",,Ground Pass,,16.671232,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,['620dd2c7-e545-4a92-91ed-9c4e3ea98ff1'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:47.222,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.872021,,,,,,,,,,,,,74d940ed-1541-4059-888d-d8bae16d49bf,1845,,"[75.5, 24.3]",69172,49,,,,-1.6931764,,Left Foot,,,"[73.2, 5.6]",,Ground Pass,,18.840914,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Barcelona,217,['b517c7bb-bee3-4b6f-8137-6b61239793a4'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.565,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.224395,,,,,,,,,,,,,571da6c2-76dc-4042-a202-cc172841ae2c,1848,,"[73.2, 5.6]",69172,49,,,,1.6207547,,Left Foot,,,"[72.3, 23.6]",,Low Pass,,18.022486,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,116,Barcelona,217,['b319e504-5119-4938-ab7e-455ee1ee5801'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.477,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.613753,,,,,,,,,,,,,bb2fe5e5-6e74-4188-9006-0169bc84d47f,1852,,"[78.1, 36.2]",69172,49,,,,1.5330784,,Right Foot,,,"[78.5, 46.8]",,Ground Pass,,10.607545,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Barcelona,217,['ca79d7c2-66ae-441f-9a24-96b8de2dca3f'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.930,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.895553,,,,,,,,,,,,,fb1e09d5-f705-4ccd-8d4a-5a9cdf0c8a2d,1855,,"[78.5, 46.8]",69172,49,,,,-1.8811837,,Right Foot,,,"[75.1, 36.2]",,Ground Pass,,11.131936,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,116,Barcelona,217,['bbffbf14-1e19-45c2-9266-c3a480e6fef7'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.583,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.177848,,,,,,,,,,,,,6c6233f5-9b4d-40d7-b755-f7719b27a163,1858,,"[74.2, 34.5]",69172,49,,,,-0.93271035,,Right Foot,,,"[80.8, 25.6]",,Ground Pass,,11.080162,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,116,Barcelona,217,['f6de7718-08b5-4be5-9cdf-01b76ecd8ef0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.705,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.005976,,,,,,,,,,,,,50d4720e-827f-4fd5-acf4-45d4cdc1edf9,1861,,"[80.8, 25.6]",69172,49,,,,2.500809,,Right Foot,,,"[74.9, 30.0]",,Ground Pass,,7.3600273,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,['7a110523-20ee-4834-b6ce-c0ca5dba8eff'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.923,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.484952,,,,,,,,,,,,,9bf1bc63-2dae-4b23-a01b-35e3243eefa7,1864,,"[74.9, 30.0]",69172,50,,,,-0.7853982,,Right Foot,,,"[80.4, 24.5]",,Ground Pass,,7.7781744,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['ce182a07-6bc5-462b-86ba-053ebb73bcc4'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.969,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.4692,,,,,,,,,,,,,2eea7aed-c9fd-42bd-ab93-cf6902e2a324,1867,,"[80.4, 24.5]",69172,50,,,,2.4770973,,Right Foot,,,"[74.4, 29.2]",,Ground Pass,,7.62168,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,['6a937765-e37e-4824-a10c-d8a3f1d1fe97'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.574,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.369072,,,,,,,,,,,,,4687ee42-abaa-4436-8b35-9698c428de5b,1871,,"[74.5, 29.0]",69172,50,,,,-1.4932821,,Right Foot,,,"[76.1, 8.4]",,Ground Pass,,20.662043,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['9d0e8365-ee69-4c6f-9d76-31852ec20935'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.123,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.939625,,,,,,,,,,,,,fc56d836-70ae-45d1-b53f-9d1907c3fe9b,1875,,"[74.0, 6.7]",69172,50,,,,2.6094904,,Left Foot,,,"[50.9, 20.3]",,Ground Pass,,26.806156,,,,Oleguer Presas Renom,25873.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,116,Barcelona,217,"['25917583-1817-42c2-b774-fb5c7664a925', '9e4a73aa-0a11-4e73-a991-11c4240fb403']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.089,Pass,True,2005/2006
,,,,,,,,,,,,,,,,2.89105,,,,,,,,,,,,,180f907c-a694-4914-bd2a-69fee64535a1,1878,,"[43.7, 25.5]",69172,50,,,,1.6847079,,Right Foot,,,"[41.0, 49.1]",,Ground Pass,,23.753946,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Left Center Back,116,Barcelona,217,['50225b40-7abe-432e-92c0-108b86020479'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.148,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.630957,,,,,,,,,,,,,1bd04a08-a57a-4ec6-b146-609686c819f7,1882,,"[42.0, 55.2]",69172,50,,,,0.983811,,Right Foot,,,"[57.1, 77.9]",,Ground Pass,,27.263529,,,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,116,Barcelona,217,['dc6fe6a5-542c-4d77-8728-9024a4b992ca'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.302,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.282598,,,,,,,,,,,,,98b90bdc-5c5e-4337-ad79-bb9dd6a01f78,1885,,"[55.0, 78.1]",69172,50,,,,-0.6361886,,Right Foot,,,"[63.8, 71.6]",,Ground Pass,,10.940292,,,,Samuel Eto''o Fils,19298.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,116,Barcelona,217,['ab479711-0833-4f86-9867-813e09e2e877'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.174,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.112203,,,,,,,,,,,,,94575a50-f145-4371-ab22-8cc76267da9a,1889,,"[64.7, 69.6]",69172,50,,,,2.852412,,Right Foot,,,"[52.6, 73.2]",,Ground Pass,,12.624183,,,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,116,Barcelona,217,['b83e8924-a4ee-4e52-98bb-73caf1264078'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.907,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.065707,,,,,,,,,,,,,6588f113-d14f-44ee-88d3-9a2465e54d14,1893,,"[52.2, 73.0]",69172,50,,,,-2.5139632,,Right Foot,,,"[42.0, 65.6]",,Ground Pass,,12.601587,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,116,Barcelona,217,['e16bcffa-5739-4126-bcff-37864a7e92f7'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.099,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.5438,,,,,,,,,,,,,232d6065-504b-4f65-8ddf-66a5b66d8997,1896,,"[49.7, 64.5]",69172,50,,,,-1.2163119,,Right Foot,,,"[71.5, 5.6]",,High Pass,,62.804855,,,,Ronaldo de Assis Moreira,25879.0,,True,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,116,Barcelona,217,['f62db2b3-351e-4228-a687-4ea799b0a986'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.747,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.383816,,,,,,,,,,,,,985590f2-8963-4f16-8749-7fd4153897e9,1900,,"[72.1, 4.4]",69172,50,,,,2.782822,,Right Foot,,,"[64.9, 7.1]",,Low Pass,,7.6896033,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['59560368-c038-4fab-8a6b-f222a0154e22'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.330,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.365566,,,,,,,,,,,,,ab2f6714-ce9f-4eda-be85-2fe76cb6528c,1903,,"[64.9, 7.1]",69172,50,,,,0.38633722,,Left Foot,,,"[70.8, 9.5]",,Ground Pass,,6.369458,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,116,Barcelona,217,['b382d164-4e08-4de0-a2c1-f8f3ca5eae0c'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.794,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.047471,,,,,,,,,,,,,43f5bb0c-6798-4007-bc31-d8c4f969d9ff,1906,,"[68.5, 10.9]",69172,50,,,,1.5980005,,Right Foot,,,"[68.1, 25.6]",,Ground Pass,,14.705441,,,,Anderson Luís de Souza,19757.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['53863372-68e3-4288-9c66-847c7bdd0359'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.200,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.863526,,,,,,,,,,,,,07abffdf-ea0f-4825-98e0-fc508245857f,1909,,"[68.1, 23.9]",69172,50,,,,-1.5152978,,Left Foot,,,"[68.7, 13.1]",,Ground Pass,,10.816654,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,['9aa835a9-7766-4c2a-836e-70528bcbcef3'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.287,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.3532,,,,,,,,,,,,,b14882f3-2659-47f1-9bc9-c119e085d89c,1912,,"[69.1, 13.9]",69172,50,,,,1.2687986,,Right Foot,,,"[89.1, 78.1]",,High Pass,,67.24314,,,,Samuel Eto''o Fils,19298.0,,True,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['5a6c7f66-7d5e-42a4-8665-0841a827d12f'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.231,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.1812,,,,,,,,,,,,,ebb382b5-124b-4d4c-8350-1fb5f218d88b,1915,,"[90.3, 74.9]",69172,50,,,,-0.77282023,,Left Foot,,,"[106.4, 59.2]",,High Pass,,22.487774,,,,Juliano Haus Belletti,25863.0,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Right Wing,116,Barcelona,217,['830dfe6f-2089-474d-acef-16f9bf54c566'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.094,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.8261,,,,,,,,,,,,,cce5bdb8-7c14-4be1-87d2-433cacaedcef,1918,,"[112.0, 58.8]",69172,50,,,,-1.2751268,,Right Foot,True,,"[117.3, 41.4]",,Low Pass,,18.189283,,Incomplete,,Henrik Larsson,15743.0,,,,,,2,Regular Play,Juliano Haus Belletti,25863.0,Right Back,116,Barcelona,217,"['abc34c70-81f0-4c65-9820-771cdc38010e', 'cd89071c-1598-497c-8a23-c6729295eac0']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.770,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.567768,,,,,,,,,,,,,bd55af10-e40c-41a6-967c-5d309dd822b0,1924,,"[100.7, 31.3]",69172,50,,,,-1.426642,,Right Foot,,,"[101.6, 25.1]",,Ground Pass,,6.264982,,,,Ronaldo de Assis Moreira,25879.0,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,116,Barcelona,217,['e9b113de-24ff-43cc-a416-cbde6777b62d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.203,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.5041,,,,,,,,,,,,,52a78cab-8129-4ea4-8954-68dd98f3f087,1928,,"[101.2, 25.3]",69172,50,,,,0.98681784,,Right Foot,,,"[108.8, 36.8]",,High Pass,,13.784411,,,,Henrik Larsson,15743.0,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,116,Barcelona,217,['0893987d-5976-4717-be3a-798204a622cc'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.552,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.033892,,,,,,,,,,,,,55f1f59b-73e7-43e1-b689-93f50766e4bc,1935,,"[10.1, 48.9]",69172,50,,,,1.0091728,,Right Foot,,,"[21.3, 66.7]",,Ground Pass,,21.030455,,,,Joaquín Sánchez Rodríguez,6651.0,,,,,,2,Regular Play,Antonio Baltasar Doblas Santana,26484.0,Goalkeeper,117,Real Betis,218,['ecd6a48a-378a-4349-a10c-e2267424583a'],46,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:46.397,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.805224,,,,,,,,,,,,,18163298-5b0b-4a85-8e9c-e4e2ad3862ca,1938,,"[21.3, 69.6]",69172,50,,,,0.19332226,,Right Foot,,,"[40.2, 73.3]",,High Pass,,19.258764,,,,Fernando Varela Ramos,26201.0,,,,,,2,Regular Play,Joaquín Sánchez Rodríguez,6651.0,Right Wing,117,Real Betis,218,['63ac98c8-98ed-4acb-b5ca-e5b11f204f83'],49,,,,,,,,,,,,,,,,,,Real Betis,218,00:05:49.482,Pass,,2005/2006
,,,,,,,,,,,,,,,,0.617848,,,,,,,,,,,,,06c49dd9-54f3-49ec-a0f6-4bedee59a66a,1942,,"[59.9, 80.0]",69172,51,True,,,-0.30731112,,,,,"[76.6, 74.7]",,Low Pass,,17.520845,,,,Arturo García Muñoz,26464.0,,,,,Throw-in,2,From Throw In,Fernando Varela Ramos,26201.0,Right Back,118,Real Betis,218,['740d0b15-4713-4e26-806e-fb2e000bd72a'],23,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:23.434,Pass,,2005/2006
,,,,,,,,,,,,,,,,2.409869,,,,,,,,,,,,,e7390da5-1d7f-47d6-8b4b-6717d6ace477,1944,,"[76.6, 74.7]",69172,51,True,,,-0.10778955,,Right Foot,,,"[103.4, 71.8]",,High Pass,,26.956446,,Pass Offside,,Daniel Martín Alexandre,26485.0,,,,,,2,From Throw In,Arturo García Muñoz,26464.0,Right Center Midfield,118,Real Betis,218,['dbc75c1b-06e8-4581-a300-77a7ba136b0a'],24,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:24.526,Pass,,2005/2006
,,,,,,,,,,,,,,,,3.1684,,,,,,,,,,,,,b0332c50-219f-4835-a64d-4a3348b55629,1946,,"[16.2, 12.8]",69172,51,,,,0.42070857,,Right Foot,,,"[64.7, 34.5]",,High Pass,,53.13323,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,Free Kick,2,From Free Kick,Oleguer Presas Renom,25873.0,Left Center Back,119,Barcelona,217,"['04bf1aa5-f87e-4e48-bb79-f63416a75633', '3527996e-af0d-491d-a887-b710fa4e417f']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.132,Pass,,2005/2006
,,,,,,,,,,,,,,,,1.7271,,,,,,,,,,,,,04bf1aa5-f87e-4e48-bb79-f63416a75633,1949,,"[56.3, 46.5]",69172,51,,,True,0.8027375,,,,,"[73.3, 64.1]",,High Pass,,24.469572,,Incomplete,,Alberto Rivera Pizarro,25893.0,,,,,Recovery,2,From Free Kick,Arturo García Muñoz,26464.0,Right Center Midfield,119,Barcelona,217,"['53666546-4c22-46cd-bca4-deb30e14e1d0', '93e2d68f-9aac-4830-84de-61d09cb29032', '9a9922cd-8780-46e3-9f98-8da5df3d9439', 'b0332c50-219f-4835-a64d-4a3348b55629']",40,,,,,,,,,,,,,,,,,,Real Betis,218,00:06:40.301,Pass,True,2005/2006
,,,,,,,,,,,,,,,,0.66766,,,,,,,,,,,,,53666546-4c22-46cd-bca4-deb30e14e1d0,1951,,"[47.7, 16.9]",69172,51,,,,0.40328148,,Head,,,"[55.2, 20.1]",,Low Pass,,8.15414,,,,Anderson Luís de Souza,19757.0,,,,,Recovery,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,119,Barcelona,217,"['04bf1aa5-f87e-4e48-bb79-f63416a75633', 'de082ee7-ddf2-463b-8554-8f62160cbe20']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:42.028,Pass,,2005/2006
