ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[84.8, 36.1]",,,,,,,,,,,,1.148547,,,,,,,,,,,,,c124b1a3-0af6-427f-ae2e-686c4d97700e,454,,"[79.0, 29.5]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,23,Barcelona,217,"['b6b83e47-47f8-4cb7-9025-a1e0774e1170', 'ddb83fe3-9d93-4b29-9bd6-6cfdc7b95897']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:09:07.702,Carry,,2009/2010
,,,,"[75.3, 16.0]",,,,,,,,,,,,3.665103,,,,,,,,,,,,,a0cbc420-3649-48ad-8095-dd604bef3bad,462,,"[63.9, 17.3]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,23,Barcelona,217,"['2bbae750-2b73-4113-abb7-29f5b74e2799', '583ce66b-ea2f-440d-8302-bd6aeebe9de0']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.255,Carry,,2009/2010
,,,,"[83.7, 43.2]",,,,,,,,,,,,2.276238,,,,,,,,,,,,,36f41f93-62ca-4f2b-b250-0114a422579e,465,,"[76.1, 39.3]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,23,Barcelona,217,"['8da03146-81cb-45a4-80a0-574435a70196', 'b3639bcc-5545-4f08-8219-bac8f7c7755f']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:09:18.991,Carry,,2009/2010
,,,,"[60.7, 24.8]",,,,,,,,,,,,1.5277,,,,,,,,,,,,,09fc4626-8fe9-4d1b-8c94-82686acb3af8,474,,"[57.4, 29.3]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Left Defensive Midfield,24,Real Madrid,220,"['3247859a-d98e-4644-a8ac-d59217c09d1f', '6366c6c9-2c83-4781-bfd9-98920edcf5bf', '845d3105-98bb-4d38-83d4-201ff3b9bd15']",48,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:48.933,Carry,True,2009/2010
,,,,"[51.6, 16.0]",,,,,,,,,,,,1.7708,,,,,,,,,,,,,f9b263d1-84f2-4486-89fe-269d7ec7c802,478,,"[52.7, 9.2]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Álvaro Arbeloa Coca,20215.0,Left Back,24,Real Madrid,220,"['99c2a29e-600b-4265-802d-440f15f9073a', 'c6569d6d-00f2-450e-96df-f49943244991', 'f4bb1d41-1ba8-4f07-986c-0d2fd658a03a']",51,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:51.679,Carry,True,2009/2010
,,,,"[53.4, 24.6]",,,,,,,,,,,,0.5815,,,,,,,,,,,,,81fd7f1a-ab4d-4e90-b035-7e23fcce3995,481,,"[53.4, 24.6]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xabier Alonso Olano,20133.0,Left Defensive Midfield,24,Real Madrid,220,"['9e46f9b0-1fbb-4cca-88f1-ca8c3050e38c', 'a0d0be6b-d0da-44b4-ab3c-689436191b1f', 'a690a374-670a-4ec4-aac7-54bd2cc00e8c']",54,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:54.223,Carry,True,2009/2010
,,,,"[32.5, 28.8]",,,,,,,,,,,,1.6959,,,,,,,,,,,,,308d6dcf-b4ef-42cf-8c97-4621c4ef97f4,485,,"[39.5, 26.1]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Left Center Back,24,Real Madrid,220,"['03337238-696d-4e33-8af6-555a073855f4', 'a0fbd544-f89e-4a2a-b0a6-d3ab79db3336']",55,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:55.657,Carry,,2009/2010
,,,,"[13.5, 35.8]",,,,,,,,,,,,3.2826,,,,,,,,,,,,,511ae57b-5532-499f-9ab0-fa46a599df87,488,,"[11.6, 34.1]",69262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iker Casillas Fernández,11179.0,Goalkeeper,24,Real Madrid,220,"['5dff20a5-ab97-46e6-900d-7e92f97b6570', 'c88996c4-8673-4213-bac3-cdd724d25b41']",59,,,,,,,,,,,,,,,,,Real Madrid,220,00:09:59.162,Carry,,2009/2010
,,,,"[65.5, 46.3]",,,,,,,,,,,,0.7859,,,,,,,,,,,,,a89de4d0-b638-40b7-b197-ec7174e93956,491,,"[65.5, 46.3]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lassana Diarra,3181.0,Right Defensive Midfield,24,Real Madrid,220,"['09462005-d1ef-4409-ac08-539b66a0fbb7', '616ec7cd-6de6-474a-aabf-21c6fc5a080c']",4,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:04.977,Carry,,2009/2010
,,,,"[78.3, 74.1]",,,,,,,,,,,,1.6352,,,,,,,,,,,,,547d8331-8c09-4389-8553-06c614a94d18,496,,"[65.0, 71.2]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Ramos García,5201.0,Right Back,24,Real Madrid,220,"['42fe9fb5-eb31-4a62-87b3-4ff2161be614', '59418ef2-3fda-4e4f-8c85-f24aa6efdabd']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:08.374,Carry,,2009/2010
,,,,"[59.5, 68.6]",,,,,,,,,,,,0.894309,,,,,,,,,,,,,073bfd1b-fdd6-4303-8c12-93ae29cca4bf,501,,"[55.7, 73.0]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,25,Barcelona,217,"['1d94ff93-bc45-4fd3-93bf-0ce4fce2e153', '83105ca7-5ea3-46f4-8935-47f59fcdb450', 'cc2b5ba5-a708-4430-a50b-6550b3d4a809']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.015,Carry,True,2009/2010
,,,,"[34.3, 58.6]",,,,,,,,,,,,0.274992,,,,,,,,,,,,,4b1ae66d-83f3-445a-b4bc-3a64875c2da2,509,,"[36.7, 57.2]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,"['8471059d-9eae-4165-afff-1bb1d2663077', 'b8dc003b-c2ac-4bf6-be5a-2355bda60b06', 'fb52028c-edae-495c-b716-e2109bf88d7f']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:10:28.801,Carry,True,2009/2010
,,,,"[37.0, 63.2]",,,,,,,,,,,,0.825988,,,,,,,,,,,,,eba60a41-3b3d-439b-bc75-6a5799d59497,512,,"[34.3, 58.6]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,"['32e576b2-cb40-4b91-aab4-44136a77d622', 'b8dc003b-c2ac-4bf6-be5a-2355bda60b06', 'fb52028c-edae-495c-b716-e2109bf88d7f']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:10:29.076,Carry,True,2009/2010
,,,,"[33.1, 71.5]",,,,,,,,,,,,0.428298,,,,,,,,,,,,,9251addc-5ce2-4af1-bb19-768555d547cd,516,,"[33.9, 67.9]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,25,Barcelona,217,"['283e88f7-7a6b-4c03-acc0-84025283cfbe', '380f1d40-02fb-4ef3-95e3-42ff7fec8d91', 'd6e04842-04eb-4c41-b4b5-1e5c91194395']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.655,Carry,True,2009/2010
,,,,"[40.5, 75.0]",,,,,,,,,,,,0.025182,,,,,,,,,,,,,0e6f0368-bc79-47ac-8a59-ea4ab164486a,520,,"[42.7, 74.2]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,25,Barcelona,217,"['2d278999-09ad-4aac-9ec6-780154d82ca2', '921fb806-f1f8-47fb-9eca-0e46d0ce4522', 'b2d4c4f5-1f57-4fb6-85c2-731b006ff428']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.244,Carry,True,2009/2010
,,,,"[48.9, 67.1]",,,,,,,,,,,,0.969772,,,,,,,,,,,,,14190c63-0b67-4468-8379-9ba3cd4f3ea1,526,,"[49.3, 67.5]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,26,Barcelona,217,"['971e54c5-fee5-4328-8cc1-c61db70daa0d', 'd58bf2d9-bea4-4281-8bc2-c586e7de57ae']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:10:43.287,Carry,,2009/2010
,,,,"[51.3, 76.6]",,,,,,,,,,,,0.199958,,,,,,,,,,,,,ee9bdc50-5b67-4f74-b1c6-9f811ca0f37e,529,,"[52.8, 76.5]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,26,Barcelona,217,"['c70c4159-ab57-47f9-bfa6-7ea1f6e4ecf8', 'cf550605-4b9e-4e1e-827e-e301e40f18cf']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.683,Carry,,2009/2010
,,,,"[50.2, 63.5]",,,,,,,,,,,,0.565683,,,,,,,,,,,,,fcfbdca4-cfb5-4104-b960-0cce682cb35c,533,,"[49.3, 65.8]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['5b23f96c-2a0e-45b4-be78-938fb2b776fd', 'b4583d50-3778-4159-9f91-a11f6324f046', 'c903b52f-cb5f-4c85-af64-5eebab636277']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.255,Carry,True,2009/2010
,,,,"[80.4, 28.0]",,,,,,,,,,,,2.7952,,,,,,,,,,,,,0e72ba2e-7d6d-4cf4-b1c3-f3994675e379,538,,"[76.0, 17.9]",69262,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Wing,27,Real Madrid,220,"['a4224ac1-9f3e-4669-90fd-ee97f2bcb1db', 'accbe1d5-8bf6-4c3d-a240-514388aa563f', 'e7fcca57-3a67-4de2-b714-37faf425740b']",48,,,,,,,,,,,,,,,,,Real Madrid,220,00:10:48.894,Carry,True,2009/2010
,,,,"[35.4, 75.2]",,,,,,,,,,,,0.272801,,,,,,,,,,,,,68dcdab2-5db7-4934-a259-d784eed064ca,556,,"[31.6, 74.2]",69262,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,30,Barcelona,217,"['00c01db7-6b01-4909-a5af-09c26ccca95d', '5a5db205-9bff-4b82-8e26-f4bca5818bbc', 'a4bdb624-cf78-4b65-a6a4-395017f52261']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:11:58.323,Carry,True,2009/2010
,,,,"[41.6, 69.8]",,,,,,,,,,,,0.657328,,,,,,,,,,,,,f1feab13-8d0f-4ad1-95bb-09ee1a13fda0,559,,"[39.5, 68.0]",69262,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,30,Barcelona,217,"['503b75b2-ed1c-451e-a73c-7c8735ff0a94', '65d6388b-34c5-48ba-97a7-148ead45c0e5']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.612,Carry,,2009/2010
,,,,"[69.7, 22.7]",,,,,,,,,,,,0.5564,,,,,,,,,,,,,9d5adba5-26da-4c31-942a-7cf5b9ad4590,563,,"[69.8, 23.0]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lassana Diarra,3181.0,Right Defensive Midfield,31,Real Madrid,220,"['2772f349-73f2-4bbe-aa5f-d2f2874c8481', '928be975-b0a8-4dd3-ab07-084715718cfd']",1,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:01.558,Carry,,2009/2010
,,,,"[78.3, 59.4]",,,,,,,,,,,,2.4886,,,,,,,,,,,,,30b12a42-76e2-4fbf-af7d-8d9b01ff9d83,570,,"[62.8, 47.1]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,31,Real Madrid,220,"['00ab7a42-8d8c-4199-b4bf-19f0cc1edef9', '94c5c7f7-fec4-4bd0-8c2b-cdee7a9ac28a', 'ffa4f92f-4d4b-47f9-8556-1d562caa7556']",5,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:05.728,Carry,True,2009/2010
,,,,"[87.3, 55.4]",,,,,,,,,,,,2.6495,,,,,,,,,,,,,d96e848f-4cce-4c48-ac82-3a36b194d1d0,573,,"[78.3, 59.4]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Right Back,31,Real Madrid,220,"['00ab7a42-8d8c-4199-b4bf-19f0cc1edef9', 'cda83bee-0413-4776-8544-547b0e6df594', 'ffa4f92f-4d4b-47f9-8556-1d562caa7556']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:12:08.217,Carry,True,2009/2010
,,,,"[70.3, 10.9]",,,,,,,,,,,,0.160033,,,,,,,,,,,,,2658bc7e-3fb1-4660-ab3b-a1bf365c3cbf,580,,"[71.8, 10.4]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Center Forward,32,Barcelona,217,"['49f4c08c-553d-4044-95c0-90d511145c95', 'd38bd3e9-af14-41c7-a0e3-926f3bf94ac6']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.878,Carry,,2009/2010
,,,,"[71.9, 2.4]",,,,,,,,,,,,0.488803,,,,,,,,,,,,,d9a2daaa-e1c9-4468-973f-b2dd4b3a59a4,583,,"[69.4, 2.9]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,32,Barcelona,217,"['787c82ab-8514-4603-a4db-101739b59a7a', 'bdd888c0-7cba-45fd-aa72-553769a59c31', 'ddf6ee39-a025-497c-89b6-d706816da54c']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:12:42.773,Carry,True,2009/2010
,,,,"[83.6, 12.0]",,,,,,,,,,,,2.45256,,,,,,,,,,,,,c582da19-85c1-4090-9a6d-6b6d5146fb33,587,,"[67.6, 11.7]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Center Forward,32,Barcelona,217,"['0317504e-8ab8-4904-b433-0a538dd56d6e', '90632f3b-4a05-43dc-ab65-ce6f033f86ca', 'd6867e02-3771-48ef-ae73-4f0c249a8762']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.329,Carry,True,2009/2010
,,,,"[83.9, 9.3]",,,,,,,,,,,,0.120049,,,,,,,,,,,,,60c88ead-6f3f-47bd-b034-673c3330d9ed,594,,"[83.9, 9.3]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Center Forward,33,Barcelona,217,"['ed13f5c2-4a88-4d34-b44d-d2e87bb69323', 'ef0948ac-fd03-44cb-a722-07f4b43a6cc6']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.395,Carry,,2009/2010
,,,,"[85.3, 3.7]",,,,,,,,,,,,0.119981,,,,,,,,,,,,,0e6ae04c-060b-4541-9f9d-1b4ef0a42fbc,597,,"[85.3, 3.7]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,33,Barcelona,217,"['2f2137e5-f608-4c12-a182-e44639b0989e', 'bef64c38-865d-4a4e-8972-28c6175e2097']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.315,Carry,,2009/2010
,,,,"[67.3, 7.8]",,,,,,,,,,,,1.003009,,,,,,,,,,,,,24f2d3e2-f97d-4f33-b72d-b621fc565a21,600,,"[68.7, 6.2]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,33,Barcelona,217,"['5aed54f4-d0d3-40e8-a9f3-f30e08f46e21', '880c00ca-de7d-4438-af2a-e03d0a58d720']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:12:55.451,Carry,,2009/2010
,,,,"[63.0, 18.2]",,,,,,,,,,,,0.661277,,,,,,,,,,,,,7fa143b4-d4db-45f3-accd-09b5448fd87c,603,,"[65.5, 15.8]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,33,Barcelona,217,"['652fcc19-eb65-4a98-976a-6cff530d50dc', '9a187040-6412-4e3f-8fc1-70d4a3e28997']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:12:57.420,Carry,,2009/2010
,,,,"[74.2, 39.0]",,,,,,,,,,,,2.775295,,,,,,,,,,,,,fe86e3d8-d569-4090-a5fe-8824ddcd23e3,606,,"[64.6, 34.7]",69262,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,33,Barcelona,217,"['83c0a751-266c-40b8-aefb-247185068f20', 'c9b42dc6-6a92-4b23-a49c-4ab6532f515b']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:12:59.353,Carry,,2009/2010
,,,,"[72.6, 55.6]",,,,,,,,,,,,1.261239,,,,,,,,,,,,,037cac0a-a7bb-4e58-b623-c19af2248ced,610,,"[72.1, 55.2]",69262,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,33,Barcelona,217,"['27054c4c-6b7f-4c8b-87b0-063a9c743faf', 'ae6b9717-4774-47a7-8ff2-4135d44e6d53', 'ce6815c0-90c0-479b-90f3-61c9b126c822']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.179,Carry,True,2009/2010
,,,,"[62.5, 54.9]",,,,,,,,,,,,6.032882,,,,,,,,,,,,,677e34e5-894f-4c04-86c9-1b936161079f,624,,"[52.6, 62.3]",69262,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,35,Barcelona,217,"['848d0ec4-dca4-4292-99eb-3af8e0752476', '943d7404-4faa-47ba-8a6e-932f09a980e4', 'a049756b-d409-4f6a-a984-f88a7c9ed0bb']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:13:43.454,Carry,True,2009/2010
,,,,"[63.6, 11.8]",,,,,,,,,,,,0.864583,,,,,,,,,,,,,69c210de-49aa-4d42-a0c2-40ef99a792a6,628,,"[66.2, 11.0]",69262,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,35,Barcelona,217,"['011020ba-2945-4494-bfac-d3892c0543c6', '06d7c0f9-863f-496d-834f-ee2f53630521']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:13:51.606,Carry,,2009/2010
,,,,"[78.8, 2.9]",,,,,,,,,,,,0.709076,,,,,,,,,,,,,cb531062-ef77-401b-92ae-ced91b67a286,631,,"[73.5, 5.9]",69262,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Center Midfield,35,Barcelona,217,"['82124766-6e99-4e0c-8f9b-19e4e921cbd5', 'f5aa68ea-4815-432c-8b7b-a1b77afac58b']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:13:54.408,Carry,,2009/2010
,,,,"[86.8, 16.6]",,,,,,,,,,,,1.920457,,,,,,,,,,,,,e124f140-fd76-42c3-9ab2-ca46e5371f3a,634,,"[77.7, 16.0]",69262,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Center Forward,35,Barcelona,217,"['4468e8f1-1b0a-4643-89bf-ce9b6ce7008c', '63061e94-b2c5-4afe-b58f-74da43ae9802']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:13:56.071,Carry,,2009/2010
,,,,"[83.9, 35.1]",,,,,,,,,,,,1.401137,,,,,,,,,,,,,886cb49d-2fa5-4576-8c70-2cb4d71e3374,637,,"[83.9, 34.3]",69262,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,35,Barcelona,217,"['31cb248d-36d3-4fbe-8cba-a6404fce5895', '35d0c799-b10f-41ae-895c-62d1339639cd', '6b8e8437-3938-4734-bf7c-5e666fa51c2e']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:13:59.198,Carry,True,2009/2010
,,,,"[97.6, 54.3]",,,,,,,,,,,,3.125759,,,,,,,,,,,,,0b522dae-3b5e-4b24-8f76-3c6218e19cd7,641,,"[95.5, 57.0]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,35,Barcelona,217,"['057cce6c-11d6-4760-957f-0593b6cf56f4', '8d453db5-911a-4340-9bd3-13e5838e4c90']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.824,Carry,,2009/2010
,,,,"[24.7, 25.4]",,,,,,,,,,,,1.4994,,,,,,,,,,,,,f3d5d1e3-0626-4761-8338-b2cf0d43ea97,644,,"[23.4, 26.7]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Wing,36,Real Madrid,220,"['8898d9ba-a18d-4c21-a0dd-44b9bac04a59', '92f500f9-358f-4bee-a538-8a7495b71cd1']",4,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:04.950,Carry,,2009/2010
,,,,"[49.7, 5.8]",,,,,,,,,,,,1.0506,,,,,,,,,,,,,f6d8e8ae-af94-4fcb-841b-091631bccc4a,647,,"[43.8, 18.6]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Wing,36,Real Madrid,220,"['af860cd5-36af-4fc8-945d-562dd133ecc7', 'e1745f34-3055-4ae8-8de7-87c46020bf0b']",8,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:08.667,Carry,,2009/2010
,,,,"[77.6, 9.0]",,,,,,,,,,,,0.25093,,,,,,,,,,,,,17bd7ef3-a8c2-4a9d-98c0-69a52b69664e,650,,"[77.6, 9.0]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Izecson dos Santos Leite,26712.0,Center Attacking Midfield,36,Real Madrid,220,"['4d2ab0b4-5ca8-4826-b2b4-6db49961ca6b', '605a1306-0926-4a72-a72e-b1fcb187370f']",11,,,,,,,,,,,,,,,,,Real Madrid,220,00:14:11.589,Carry,,2009/2010
,,,,"[43.4, 74.4]",,,,,,,,,,,,1.06617,,,,,,,,,,,,,59191fab-c027-4314-9226-a9a329b8feb4,653,,"[43.4, 72.0]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,37,Barcelona,217,"['31a8ce3f-c6b0-40af-9c0f-f4d42a9a8863', '521f1b55-5cec-4e9a-b755-cfc56a4acbe4']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:14:11.840,Carry,,2009/2010
,,,,"[66.0, 61.9]",,,,,,,,,,,,2.46469,,,,,,,,,,,,,f1bd11ff-2aad-48f9-aa98-4bb5267e4276,656,,"[54.1, 65.1]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,"['414f752f-dae4-4271-a362-10c4c0a9dbf6', 'f2922562-cdc8-4293-b796-61fbb0c1a93b']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.213,Carry,,2009/2010
,,,,"[72.2, 71.7]",,,,,,,,,,,,1.718707,,,,,,,,,,,,,ad9c16a8-aa46-4ea4-9d43-bf130a9d0030,660,,"[70.2, 73.3]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['56ac7953-ba15-4130-b7c7-9b4d9c32f3b9', '85973b59-9cb8-4f12-aa03-f691958eb8eb', '8be420bc-9de0-437e-b84a-0c9cde8d230f', 'ddf51e78-0fd5-4860-9113-4d8bffc7c387']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.799,Carry,True,2009/2010
,,,,"[65.4, 51.9]",,,,,,,,,,,,1.740956,,,,,,,,,,,,,691776db-61e8-41da-bbcc-2edd91aa3ff2,664,,"[65.9, 59.6]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,37,Barcelona,217,"['9b686893-4c49-4ed8-a63d-9f2bfb867875', 'b5c8dca8-ce08-48a8-8dcc-a9bf9e14d734']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.067,Carry,,2009/2010
,,,,"[78.0, 13.1]",,,,,,,,,,,,2.280311,,,,,,,,,,,,,e124df73-e249-4fc1-827b-318ad2bfc5fe,667,,"[74.3, 9.9]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,37,Barcelona,217,"['13b4a957-d796-4c3c-84c2-1749c24b05ad', '420b7d60-cdb6-43f8-8f0d-52eda83d0f2b', 'a8fc2436-6296-4675-a09f-2981abcea82b']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:14:25.396,Carry,True,2009/2010
,,,,"[79.0, 19.0]",,,,,,,,,,,,2.73348,,,,,,,,,,,,,ee401c77-a919-4ffc-90bb-fc1bcb8ae1da,671,,"[80.2, 23.0]",69262,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,37,Barcelona,217,"['4f53da25-dc82-48cc-a333-d4f1f832c9d6', '944f3287-cb28-4894-9d19-7d78d9141a36', 'c6a2a39b-6d37-4dd2-82ca-43df1f55bb74']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.334,Carry,True,2009/2010
