50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30cbe034-dc87-4c54-9e88-31f2bce19073,3293,,"[52.0, 8.5]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,144,Barcelona,217,['a237b54c-2cdd-40f2-b7ad-f55ddb042d63'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:32.289,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,220f1030-7766-4a00-8242-c46541934866,3297,,"[43.7, 15.8]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,145,Barcelona,217,['8ed76588-b3cd-403c-a348-85c66d2e305b'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:39.670,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba4eb1f1-7ccb-4ce9-8cbc-8df8893c82a6,3299,,"[53.1, 24.1]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,145,Barcelona,217,['6b06347a-5077-487f-984e-c6d5eab9eb5a'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.898,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d0b4a0b-140e-4f9b-aaf1-d4fc98fbfd44,3302,,"[40.7, 60.9]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,145,Barcelona,217,['88999acd-4577-44e5-a05f-8a27c9a9cd15'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:44.842,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88cd6888-6c6a-4f71-a0cc-97055395f89e,3305,,"[50.7, 48.7]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,145,Barcelona,217,['e4f9837c-c47a-46f7-9905-545446995b86'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:52.897,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1af9ffa-451d-4d51-8eb6-ebcf1569c521,3308,,"[54.2, 22.2]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,145,Barcelona,217,['caddfaa6-8694-42dc-9f48-2cf4826e1e47'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.295,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c75e1549-5a7e-4eca-9947-7bc59150e20d,3311,,"[74.7, 7.0]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,145,Barcelona,217,['94a8f3b4-6bb8-4bd1-98ef-d982952445e9'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:57.717,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2fbe3c6-930e-4358-b859-e6df0b75c779,3314,,"[85.4, 19.0]",9870,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,145,Barcelona,217,['a54f9428-0f46-4d50-9b9f-917e11395c2d'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:59.471,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78903106-efff-49b0-847e-ee6b2298a080,3322,,"[61.9, 18.8]",9870,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,146,Leganés,205,['2937c9a3-433e-4aae-a783-1ea9545aa75d'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.776,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e187aac3-b6a6-424b-9e13-a95259beed17,3324,,"[88.8, 47.0]",9870,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,146,Leganés,205,['560e579d-e0b0-4b09-b3df-4f21dfd62100'],52,,,,,,,,,,,,,,,,,,Leganés,205,00:32:52.174,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb9d1337-2554-4f78-b8b9-a76b06e69c77,3327,,"[34.7, 23.5]",9870,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,147,Barcelona,217,['9926f687-979e-470d-b3c9-4bc95c71445f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:54.216,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,58e2339c-eeb9-4dd3-aa76-5af781e35711,3332,,"[61.6, 4.4]",9870,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,147,Barcelona,217,['e05b0a63-f51b-44c1-8f6b-b1ab95c15018'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:56.786,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,672fe2ed-dd47-4958-b007-36a92d41cff5,3336,,"[52.9, 8.9]",9870,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,148,Barcelona,217,"['5cafdda1-14c7-4b02-a8dd-36c2b1d1fe0e', '6ea320ed-d59d-401e-92a1-2aa139754ab4']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:10.943,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4febf13b-75f3-4085-aeac-be98be81b449,3342,,"[73.0, 65.2]",9870,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,149,Leganés,205,['ea197a60-cc06-4d56-b14c-5dfcfe0d9b63'],16,,,,,,,,,,,,,,,,,,Leganés,205,00:33:16.079,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,def3953d-0b0a-4ca4-a460-717eedd6188e,3346,,"[80.3, 51.1]",9870,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Midfield,149,Leganés,205,"['2797fb92-91b8-4890-89cc-96399a575d98', '6b05e939-2ed6-4a7b-9a00-c880604aa0b1']",18,,,,,,,,,,,,,,,,,,Leganés,205,00:33:18.883,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7df38355-00c9-46e6-a323-21b2a6e41498,3349,,"[93.7, 70.3]",9870,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Right Midfield,149,Leganés,205,['d8dd39c3-9230-425f-a5c6-94f6ff776e41'],22,,,,,,,,,,,,,,,,,,Leganés,205,00:33:22.437,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cba1d76a-b3b9-46a9-b50c-7ff78071a7aa,3354,,"[76.0, 77.8]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,150,Barcelona,217,['1066422b-cffe-4a4c-9aaf-63805ae36bf2'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.600,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd54b4b0-6070-4e1d-b62d-44d89bf396b1,3360,,"[63.1, 25.0]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,152,Barcelona,217,['56323417-4cbc-41ff-8654-1fceddc48645'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.331,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d20233d-f1ed-471f-8f43-7ff9b53c2a7d,3362,,"[67.2, 16.6]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,152,Barcelona,217,['be25294d-003c-4481-940a-0b1b7130de77'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:41.019,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e86217c-27b8-4b1b-8757-c10835a18e45,3365,,"[76.6, 39.7]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,152,Barcelona,217,['4e1dd74e-3722-4ba5-b2c6-121a948826c1'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:42.547,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6c1a96-5084-4b9f-b174-a8a94b1aab73,3371,,"[18.2, 53.0]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Brašanac,6604.0,Right Center Forward,153,Leganés,205,['a9c290f4-92e5-4fe9-bc2f-9acf122a600c'],49,,,,,,,,,,,,,,,,,,Leganés,205,00:34:49.854,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7c6ea2-2fae-4621-b4fb-21201f68f0d8,3374,,"[23.4, 45.9]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Right Defensive Midfield,153,Leganés,205,['4df150c8-5451-4e7b-96b7-effa7087117a'],53,,,,,,,,,,,,,,,,,,Leganés,205,00:34:53.690,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4ec929-7e20-400e-90d0-a9aa1175804a,3377,,"[51.6, 42.3]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Brašanac,6604.0,Right Center Forward,153,Leganés,205,['d5395253-8ff4-4b36-b667-292c586a4d85'],56,,,,,,,,,,,,,,,,,,Leganés,205,00:34:56.427,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d344336d-ee08-4e5c-bae3-ffff547959ee,3380,,"[62.1, 69.7]",9870,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nabil El Zhar,6608.0,Right Midfield,153,Leganés,205,['8c0c47c1-48ad-4fb0-9494-e2e27f41a099'],58,,,,,,,,,,,,,,,,,,Leganés,205,00:34:58.486,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f03fdd43-3c0e-4b7d-93d8-8a7463a51b08,3383,,"[79.6, 57.0]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Right Defensive Midfield,153,Leganés,205,['b0504f77-0c56-4b97-82f8-b4e714524cd4'],1,,,,,,,,,,,,,,,,,,Leganés,205,00:35:01.942,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b0df3e5-c6a9-4883-b29d-b54763653c1b,3386,,"[68.9, 50.4]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,153,Leganés,205,['82e20e23-a498-41f4-b04c-b324b25afe72'],5,,,,,,,,,,,,,,,,,,Leganés,205,00:35:05.238,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5e1c45-24a1-4881-9104-c48c82267873,3389,,"[83.3, 36.9]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Beauvue,6600.0,Left Center Forward,153,Leganés,205,['5abdcb92-c4e7-44e6-a0c8-a1a6b99e10f3'],7,,,,,,,,,,,,,,,,,,Leganés,205,00:35:07.463,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d3a84999-50eb-4f46-9a40-df90ca7c8bd1,3392,,"[82.8, 48.7]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Brašanac,6604.0,Right Center Forward,153,Leganés,205,['71d845d6-1d54-4c05-ae4d-c995060eec98'],8,,,,,,,,,,,,,,,,,,Leganés,205,00:35:08.670,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e2dd93-6afb-4451-b468-d0a7dcaa6b7b,3399,,"[64.2, 43.4]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,155,Barcelona,217,['4c96390f-4b74-49ed-a9d1-ace86888de78'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:16.168,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c107dd6d-404c-419b-ba80-407422c69f9b,3402,,"[88.8, 65.2]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,155,Barcelona,217,['5bb86d61-b805-4b57-87c3-0ea63778f031'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:21.066,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fab49e4-f9ae-4013-b2bf-ad03a260f960,3405,,"[111.3, 37.6]",9870,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,155,Barcelona,217,['830aaa41-9bed-4288-b037-68ce1ab9ae41'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:35:24.475,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1f757fac-305c-4efc-b963-5aadc6ee377c,3411,,"[85.6, 58.1]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Darko Brašanac,6604.0,Right Center Forward,156,Leganés,205,['04d07050-c752-41f4-836b-c135e81e2c85'],9,,,,,,,,,,,,,,,,,,Leganés,205,00:36:09.982,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc707fb-59e0-4b78-ac21-2e1a7721bed6,3415,,"[40.5, 16.9]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,157,Barcelona,217,"['cfa0ce7f-c4b4-443f-87d5-5d092c459ec9', 'e7f92e0d-ddff-4243-85d2-b8cd381f0e4f']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:11.383,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b89f1e73-12f5-4236-b8e7-55c5fc9e6fb3,3418,,"[28.7, 32.3]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,['fee5cd1d-7d29-4a29-b5dd-bd02c11744e0'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:14.471,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,179bd0ec-effd-4414-93e2-eb568d9e2b62,3421,,"[36.2, 55.6]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,157,Barcelona,217,['a066ef12-fab2-4859-961f-69fa28a7531c'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.537,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe3b8e15-b76f-4630-a42d-a294560b6def,3425,,"[47.7, 68.0]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,157,Barcelona,217,['5fd412a9-65f8-405a-9c5a-8aedc59f00f4'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.392,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,697af8ea-5e77-491b-9036-d473a4211147,3431,,"[57.2, 17.0]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,158,Leganés,205,['3d58e939-768f-480d-a7d5-0adedf52ca96'],23,,,,,,,,,,,,,,,,,,Leganés,205,00:36:23.585,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35462d25-7918-408c-83f6-37572413df5b,3434,,"[70.6, 4.9]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Carnero,6601.0,Left Back,158,Leganés,205,['3e6d2323-4f09-4c55-aa34-63e4afcb970e'],28,,,,,,,,,,,,,,,,,,Leganés,205,00:36:28.206,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698b433-928e-43b5-a67b-14491a40b955,3437,,"[85.4, 1.6]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián Omar Ramos Suárez,6607.0,Left Midfield,158,Leganés,205,['e59523ec-cc85-4b1a-849f-3abfb58ca971'],32,,,,,,,,,,,,,,,,,,Leganés,205,00:36:32.884,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2fa795-0cb0-4d19-8b40-e9d70b254609,3443,,"[35.8, 74.2]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,159,Barcelona,217,['9005a056-c957-4acd-bfdf-aa54c6c5648b'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.540,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0e6371a-6825-44b6-843e-b112a4e7334b,3446,,"[42.6, 70.3]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,159,Barcelona,217,['13a02bb5-7664-4806-87a2-c9620a2a6220'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.483,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522a677-1fbf-4987-a2b9-1ee031e99dd7,3449,,"[53.9, 49.8]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,159,Barcelona,217,['08b9ed8a-57b1-48ea-b2b2-2056b0c2592f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.922,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d43566d-368a-48bd-ab66-102f0c850915,3453,,"[42.0, 71.8]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Defensive Midfield,159,Barcelona,217,['054b6333-57bb-42fc-bb95-b5193b9b732e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:46.250,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b4ffff-8a9f-494e-9270-aec60cc49e7e,3457,,"[57.6, 63.7]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,159,Barcelona,217,"['3627b953-c7ec-4ceb-bd02-99dd51f9d9a5', 'f132b79f-0a2c-4b3d-9c81-256ef4b2a023']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:47.917,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0baf9198-5ce6-4a54-9295-477d9da2b44b,3460,,"[50.7, 65.0]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,159,Barcelona,217,['5d158544-b626-4a10-9f68-2c57b6d9eb83'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:48.809,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e5c1da8e-1707-4034-9bf2-e0e090e13d1f,3463,,"[85.2, 19.0]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,159,Barcelona,217,['65aa1ffb-7828-441c-aa5e-6d92ab64e5bb'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:52.724,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350e6e2-2861-4c44-aa02-e85216015830,3466,,"[21.9, 45.7]",9870,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Unai Bustinza Martínez,6598.0,Right Center Back,160,Leganés,205,"['83393b95-0c74-4890-a502-0f395f845703', 'ec7f8ab4-5a36-4f0b-8236-03539c25333c']",54,,,,,,,,,,,,,,,,,,Leganés,205,00:36:54.842,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,677f5cec-1f80-43fa-9ec3-213abb19a965,3471,,"[82.4, 28.4]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,161,Leganés,205,['b2e6fe3a-c2e1-4488-a90c-345749943bf8'],23,,,,,,,,,,,,,,,,,,Leganés,205,00:37:23.434,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f91c5ae2-45b1-42f8-864e-4dcf7376eb76,3474,,"[95.9, 35.9]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Ángel Guerrero Martín,6602.0,Right Center Forward,161,Leganés,205,['9132d421-e793-4290-909a-e6b82166857a'],24,,,,,,,,,,,,,,,,,,Leganés,205,00:37:24.517,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f604855e-f8b0-4ec2-956f-4e6f596ce9aa,3477,,"[97.1, 30.0]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Beauvue,6600.0,Left Center Forward,161,Leganés,205,['854e64b1-57a4-4ee4-96d7-b354251e621f'],26,,,,,,,,,,,,,,,,,,Leganés,205,00:37:26.602,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1f4b649-d3c2-4f6d-a0ac-d22d5d679eea,3481,,"[13.1, 60.5]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,162,Barcelona,217,['418eb226-7357-4ce6-81aa-7935784fe880'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.549,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e15493-6fe8-4e82-9a77-f7bce4a6b5ef,3483,,"[26.8, 76.7]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,162,Barcelona,217,['63c9e3ee-fec3-40fd-80bc-669f13590019'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:56.853,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e19d6da-fae5-4f91-baf4-58ffa86235a7,3486,,"[25.3, 66.5]",9870,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivan Rakitić,5470.0,Right Defensive Midfield,162,Barcelona,217,['22e6d4e1-9563-4f8d-958c-20ab899c390f'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.941,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3cde0af-5f62-4668-b9ed-471318fffe0e,3489,,"[35.5, 74.8]",9870,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,162,Barcelona,217,['f37e0ceb-c00d-457f-b4fd-0997d87eb6b5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.143,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf7d4568-a155-4ab9-a11c-eba8efd8715a,3493,,"[52.7, 77.6]",9870,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ousmane Dembélé,5477.0,Right Midfield,162,Barcelona,217,['83edf401-5749-46cb-b86e-685be2adebf4'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.544,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cfecc9e-c728-441b-b4f1-b49bc3b41f8a,3498,,"[49.5, 60.9]",9870,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,162,Barcelona,217,['6f417c4b-090f-4c86-83d8-10412c57d7fd'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:04.989,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae2511f3-f39c-4a9a-a67a-72b53ba7e543,3506,,"[65.5, 17.5]",9870,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darko Brašanac,6604.0,Right Defensive Midfield,163,Leganés,205,['45dea67c-199f-4211-b07d-5d3e52eb5824'],8,,,,,,,,,,,,,,,,,,Leganés,205,00:38:08.689,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c888009-ca56-4fc5-b56e-404289e11784,3508,,"[55.0, 8.1]",9870,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl García Carnero,6601.0,Left Back,163,Leganés,205,['fb667b3b-3e95-45da-b993-ed9ee36670af'],9,,,,,,,,,,,,,,,,,,Leganés,205,00:38:09.758,Ball Receipt*,,2017/2018
