ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e1fbd6-6202-4e9e-be95-bd3730d4dee5,1517,,"[52.6, 25.7]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,48,Barcelona,217,['bd3036dd-6d40-4df7-895d-7ac2058cca55'],4,,,,,,,,,,,,,,,,Barcelona,217,00:31:04.410,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b84ecc-9964-4e68-9048-7e55f9398c68,1520,,"[73.7, 40.6]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['d20aaf6e-a826-4667-a270-119ee0c16bdd'],10,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.190,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263ddff-ada7-4b83-8ae3-51c390813244,1523,,"[70.7, 61.3]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,48,Barcelona,217,['ef7060a3-3f27-487b-ad6c-c6f718be9eb5'],13,,,,,,,,,,,,,,,,Barcelona,217,00:31:13.445,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a82ed4a-21a0-4aa6-be70-f94848b20ad5,1526,,"[71.5, 75.0]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,48,Barcelona,217,['ab46fe14-a578-471d-a0ec-6de248aeb54b'],15,,,,,,,,,,,,,,,,Barcelona,217,00:31:15.682,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dd5d298-4b31-44eb-8293-a194e551fdf3,1529,,"[76.2, 66.1]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,48,Barcelona,217,['c9463874-ee8d-434c-826f-61f059051f5e'],17,,,,,,,,,,,,,,,,Barcelona,217,00:31:17.757,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cc74331-a942-4bd5-9125-be88203a240f,1532,,"[49.9, 59.9]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,48,Barcelona,217,['4d68bc50-a07c-44fc-9cd4-2ae68b7f980e'],20,,,,,,,,,,,,,,,,Barcelona,217,00:31:20.511,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bad76d5-dc72-46a2-b317-716fbaa953f9,1535,,"[66.6, 34.2]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,['25f28b0d-2a18-41e2-bdd3-b7fcdf9c7afe'],29,,,,,,,,,,,,,,,,Barcelona,217,00:31:29.363,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79ac42f2-b7e4-4f0a-8601-9db5f1a635fd,1538,,"[48.8, 20.8]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,48,Barcelona,217,['3a553e13-8b07-4b95-957b-eb7f788a88d7'],31,,,,,,,,,,,,,,,,Barcelona,217,00:31:31.394,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,daccfe3d-194b-4fae-9fb3-e32839bf2872,1541,,"[61.0, 4.9]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,['04700ddf-3332-4e60-b755-464218ba6dd9'],35,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.054,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,134d1b5f-53b5-4b45-8780-2cb80bfbfd51,1544,,"[52.9, 17.2]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,48,Barcelona,217,['eb65e2c8-40d1-4ef5-8fa6-03ad03cde9ae'],37,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.423,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec63e4bb-a6a5-4025-b31a-06ca8c51b015,1547,,"[76.3, 2.8]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,48,Barcelona,217,['224d1d47-339e-4c3b-b74d-fb40c0b19e41'],42,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.044,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba795b2-02ca-4135-8932-7788e3a62c90,1551,,"[92.7, 21.4]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,['598cb1c5-5d18-4ceb-ade5-7a84533bf9dc'],46,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.182,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,46efceb1-d73e-4811-a621-17e5453ecd46,1555,,"[55.6, 63.3]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Riera Magem,27243.0,Center Forward,48,Barcelona,217,['339383cd-44ff-4490-aaff-b83d8b32b485'],50,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:31:50.836,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af62e9f2-61ba-47c3-a7fa-55e7ad206898,1561,,"[74.3, 6.4]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,48,Barcelona,217,['4b089315-17db-4093-9b14-575ec6904599'],54,,,,,,,,,,,,,,,,Barcelona,217,00:31:54.046,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cce7171-a2e2-40cb-8a70-0eaf02337b36,1565,,"[73.8, 22.8]",266230,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,"['854a4c47-b97c-4249-afcb-a2d164d644a6', 'ad8b6632-679a-4bba-a010-0de29aa45194']",55,,,,,,,,,,,,,,,,Barcelona,217,00:31:55.130,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68945701-1f68-4054-914f-5bfcc81a70c6,1570,,"[78.6, 49.8]",266230,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,['f101b6ef-b9de-4249-a646-e7acdd714f13'],7,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.979,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2be060ed-38dd-4a37-baea-437d4845b270,1574,,"[106.3, 20.9]",266230,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,49,Barcelona,217,"['a78c8b7e-4990-4bb0-9e83-296890b809e1', 'df188a9f-ed69-4ba6-b89d-e59f1ce43070']",11,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.928,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc5b562-d88c-4b5e-aa98-71bae36a8316,1577,,"[108.5, 30.2]",266230,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,49,Barcelona,217,['0132af56-9de7-43f6-9693-8aba5492d232'],14,,,,,,,,,,,,,,,,Barcelona,217,00:32:14.251,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,219185a9-39f6-46cd-8fc6-6b2961ee14f8,1590,,"[51.0, 42.3]",266230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,50,RC Deportivo La Coruña,219,['34007c4b-d6f0-40cf-a057-97a4b36b6846'],25,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:25.023,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0fd7c8-19ad-4d20-b5a5-bac0005301ac,1592,,"[93.4, 40.3]",266230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,50,RC Deportivo La Coruña,219,['556391f9-8556-47c1-a581-1b8ea6086c90'],26,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:26.589,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30fb8975-c31e-4761-aef5-9acc06073dd3,1596,,"[106.8, 60.6]",266230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Francisco Moreno Fuertes,6738.0,Right Back,50,RC Deportivo La Coruña,219,['bd223a88-fea1-4aa8-b46b-5325c96302f8'],29,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:29.362,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2451b5b-371a-4ca1-801c-155c1d48f6d3,1599,,"[109.1, 43.7]",266230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Juan Isaac Cuenca López,26776.0,Right Wing,50,RC Deportivo La Coruña,219,['499a71b1-d817-4e20-a3e2-47c9162782df'],30,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:33:30.037,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68709ce1-8cb8-4220-99ba-18833ee66626,1603,,"[33.8, 57.7]",266230,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,['843976a9-d1a1-4a47-b8fa-19e8638b8de6'],58,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.695,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c007bfad-af5b-4d82-b383-1a6f2f30a796,1606,,"[48.8, 33.2]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['ddbcd54d-18fd-4317-82d5-e98d7f965ae2'],2,,,,,,,,,,,,,,,,Barcelona,217,00:34:02.145,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b56680-b4a0-4c26-9759-fcf44139d1e5,1609,,"[58.7, 64.6]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,51,Barcelona,217,['bd5ffa6c-e396-4219-8ab7-f6a224d77464'],7,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.385,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6c90c2f-301f-48f7-8116-fa069aef39c9,1612,,"[77.6, 77.9]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,['fbdd2cb0-df1b-4bf9-8c3b-3019279ac371'],9,,,,,,,,,,,,,,,,Barcelona,217,00:34:09.413,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,20ce0e5d-d4ad-4cfc-888e-ca18761df2ce,1615,,"[68.2, 63.8]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,51,Barcelona,217,['91ad6d22-6ca7-47e1-839c-aa005dccb0e3'],11,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.068,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,075821eb-b142-4687-b1d5-fb5ac824e3d9,1618,,"[83.7, 61.9]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,51,Barcelona,217,['118c7d7b-5ac2-49b0-849e-aa38bdfc0235'],13,,,,,,,,,,,,,,,,Barcelona,217,00:34:13.360,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5b9cf7-34ef-4856-b0d1-7a1ef9b61265,1621,,"[71.0, 75.2]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,['4317dcec-9950-48d6-84ef-77c443ee2475'],14,,,,,,,,,,,,,,,,Barcelona,217,00:34:14.779,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2854635-cfb0-49db-888a-e7114f14d412,1624,,"[65.8, 41.7]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['0152e8db-de86-4268-ab54-b3e3a227f96f'],18,,,,,,,,,,,,,,,,Barcelona,217,00:34:18.468,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9243e1-e85b-47ff-99f5-51c57b3ae6fd,1627,,"[81.8, 43.0]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,51,Barcelona,217,['13a09329-5377-4ef7-8afb-430ee0616d8a'],20,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.306,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b87ad6-af85-4bc5-aa96-0b13060c3819,1630,,"[74.4, 3.5]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,51,Barcelona,217,['f8afa977-3493-41ca-85b2-b54dec5275de'],22,,,,,,,,,,,,,,,,Barcelona,217,00:34:22.097,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b3b378-1fb3-4454-aacd-58d2ec464733,1633,,"[88.4, 5.8]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,51,Barcelona,217,['9d486340-a40c-445f-a14c-ee3ee02ed5e8'],25,,,,,,,,,,,,,,,,Barcelona,217,00:34:25.315,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9935e5-4c35-4174-912a-2a03b54f6c70,1640,,"[78.6, 15.6]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,['d367f1a7-8b2a-41c9-8b18-abc0aa5d0d41'],34,,,,,,,,,,,,,,,,Barcelona,217,00:34:34.246,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eb7ae9c-0535-436b-91af-4bfb2a8ec56f,1643,,"[79.5, 29.5]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['2bb9fb83-e120-44ab-9299-59a210c63e62'],36,,,,,,,,,,,,,,,,Barcelona,217,00:34:36.400,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cce5a6e5-75c0-4980-bda3-9bbb5eba806b,1646,,"[106.9, 55.8]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,['9b1cdb3f-5235-48ae-b796-5ac94a3b269b'],39,,,,,,,,,,,,,,,,Barcelona,217,00:34:39.611,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,156cd477-57d1-4801-b59d-4aa515c9c1a1,1649,,"[25.5, 19.9]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,52,RC Deportivo La Coruña,219,"['540cd7f8-97e3-46ce-9a7b-0ff8ac2974c2', '89c65db7-3ca1-42bf-9fc0-5ad7be0f7681']",41,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:41.014,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90c474d0-cd6f-47f9-98e5-ea3522563ecb,1652,,"[28.4, 28.4]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Medunjanin,12358.0,Left Defensive Midfield,52,RC Deportivo La Coruña,219,['bb74a5c2-722d-40de-92c2-e550960e9bbe'],41,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:34:41.641,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01dd0a1c-4d13-4b48-97c9-456535027ad9,1663,,"[102.3, 55.3]",266230,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['23adcf63-4ed2-4618-86f2-2898fc8ef2dc'],47,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.743,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8880a9-0ef8-406b-860b-235bd3aca5dc,1669,,"[69.9, 27.6]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oriol Riera Magem,27243.0,Center Forward,54,RC Deportivo La Coruña,219,['dfa29fde-1732-4815-9470-b8022c9f15ba'],21,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:21.172,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc01d9ae-0e76-457d-9663-fe429c266c1e,1673,,"[73.2, 46.0]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,54,RC Deportivo La Coruña,219,['bf55c24d-fb58-48c3-9969-f38c3f008a81'],23,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:23.848,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e19a694-2ba7-4c08-a897-ac7b1a31208b,1683,,"[98.1, 20.5]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,55,Barcelona,217,['e0f8fc05-10d8-46be-9a74-8a3c4c514eb0'],32,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.149,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fcca50-a7cd-4cae-a457-e9d7aad06120,1688,,"[64.3, 77.0]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Riera Magem,27243.0,Center Forward,56,RC Deportivo La Coruña,219,['cd4deb80-b0a7-4d1c-be46-35d8b5288ac5'],41,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:41.280,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d21b19f2-692f-4b4e-8a9b-0215fa9d3a08,1692,,"[52.3, 56.8]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,56,RC Deportivo La Coruña,219,"['07eceae2-5535-477b-b0f0-fb0a68c586d1', '7115d9cd-03d1-4df3-b607-e64508364aa1']",45,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:45.449,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9320ae35-daaf-4173-abfd-ffa61b894fa7,1696,,"[65.1, 47.3]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Ricardo Neves Abreu Cavaleiro,18243.0,Left Wing,56,RC Deportivo La Coruña,219,['18031ce9-d997-4203-9159-cc2a8eb57f7e'],48,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:48.118,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a126398-74f6-45f9-af0e-0c639c672dd0,1702,,"[86.1, 77.0]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oriol Riera Magem,27243.0,Center Forward,56,RC Deportivo La Coruña,219,['b8c91fbf-d2c2-4c59-b458-a234cdca26cc'],52,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:52.772,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,af45aaa3-20f2-4a52-afc2-d57fe05aef5f,1705,,"[72.8, 52.1]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,56,RC Deportivo La Coruña,219,['3a34ac00-1d29-4d98-adf4-30cc127588e7'],55,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:55.622,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da02451f-6ade-4dcd-b850-57b69884fced,1709,,"[55.2, 39.5]",266230,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sidnei Rechel da Silva Júnior,6777.0,Left Center Back,56,RC Deportivo La Coruña,219,['c40185f6-d4c7-4b77-99a8-2bbe8cc5d913'],58,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:35:58.912,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,25bf94fb-cc92-4be3-a884-7422b7beebd2,1712,,"[51.2, 52.0]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,56,RC Deportivo La Coruña,219,['55dcf132-3f3c-45e5-9358-090b80aa9ee4'],1,,,,,,,,,,,,,,,,Barcelona,217,00:36:01.531,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef36771a-bab7-4bf0-8dcb-e86cfc33616a,1715,,"[80.5, 40.6]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,56,RC Deportivo La Coruña,219,['ae2a65de-0395-4658-9e71-bfaeb334de60'],3,,,,,,,,,,,,,,,,Barcelona,217,00:36:03.959,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c40f2efa-0841-445b-9a71-1cde65cc6652,1717,,"[52.3, 52.2]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,57,RC Deportivo La Coruña,219,['c2dcf8d8-949b-4ebc-b2ee-9ab7ea0420e9'],24,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:24.467,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,857e0b31-b104-4e79-8a17-5a42b5f63ed7,1720,,"[43.8, 73.4]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Francisco Moreno Fuertes,6738.0,Right Back,57,RC Deportivo La Coruña,219,['802c1c32-a3b1-453c-b135-7335c38a4ab8'],27,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:27.732,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1eb42f-a7c7-4996-8722-d6b7aff5cada,1723,,"[58.5, 76.3]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,57,RC Deportivo La Coruña,219,['c11016cc-8233-4294-8a53-09d6ab5f865b'],30,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:30.344,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e3d886-ccc8-4221-88cf-033128f96bac,1727,,"[62.4, 74.4]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Isaac Cuenca López,26776.0,Right Wing,57,RC Deportivo La Coruña,219,['703a00f8-e93f-4d81-8fd4-ef5e66ac00ce'],34,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:34.266,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8c915f2-f6c2-4920-b666-57593a00ae13,1730,,"[61.0, 72.4]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Domínguez Lamas,24234.0,Center Attacking Midfield,57,RC Deportivo La Coruña,219,['3be86b1c-4461-4c23-b0f9-2c077d233232'],36,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:36:36.555,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17b9cc42-3948-43e8-b52a-673724cb9df2,1732,,"[58.3, 15.6]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,58,Barcelona,217,['d489d341-ec34-4cbc-9f19-a1126bed4eab'],37,,,,,,,,,,,,,,,,Barcelona,217,00:36:37.685,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e967a45b-4567-4cb5-aaad-03c6bd9dc550,1735,,"[55.5, 38.3]",266230,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,58,Barcelona,217,['216e611a-4934-46a2-83e9-531e799b0986'],40,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.093,Ball Receipt*,,2014/2015
