50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97652c86-b61d-42a5-bd7e-2681c9ebab96,801,,,"[55.6, 46.2]",267596,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Center Forward,34,Leganés,205,"['2f6e49d6-1c85-438c-a6cc-d178b7a867d8', '63f962b2-a16b-44be-a226-b8a6df8989a2']",55,,,,,,,,,,,,,,,,Leganés,205,00:15:55.457,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf9d5bd-5913-4f5d-9ad3-0a394425677f,804,,,"[48.2, 54.6]",267596,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Martín Romo García Adámez,24704.0,Right Center Midfield,34,Leganés,205,['b7b50320-8627-44db-b964-1550badc62e6'],57,,,,,,,,,,,,,,,,Leganés,205,00:15:57.459,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1057cc69-8835-49ae-a650-65e51e88b635,807,,,"[95.9, 43.9]",267596,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Right Midfield,34,Leganés,205,['19e70bf8-3557-4bf6-99c8-dfef873a7128'],1,,,,,,,,,,,,,,,,Leganés,205,00:16:01.215,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dfe0219-84af-4bdf-befd-8572dc218eeb,817,,,"[117.2, 72.4]",267596,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Appelt Pires,6597.0,Left Center Midfield,35,Leganés,205,['03c3698b-108f-4d26-a9eb-1b4edae9e348'],31,,,,,,,,,,,,,,,,Leganés,205,00:16:31.530,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a30a118-d8b7-4028-a339-bbe3202d0b35,822,,,"[111.3, 76.9]",267596,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Román Triguero,6914.0,Right Back,35,Leganés,205,"['89cfc6e4-d58f-412c-98a1-2f7d1f5c8939', 'c8dd3d06-ab59-424d-8d73-35452212ed6a']",35,,,,,,,,,,,,,,,,Leganés,205,00:16:35.354,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a099caf7-d6e9-4b96-8c18-33385175b874,827,,,"[31.1, 58.9]",267596,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Right Center Back,36,Barcelona,217,['231ff9f0-06e1-4df4-a8f3-2dba3a64e567'],46,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.514,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5728f52a-822d-4621-baf3-4df2e666d284,829,,,"[45.4, 42.1]",267596,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,36,Barcelona,217,['69eded15-980b-41eb-9e3b-9b211f52611b'],53,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.772,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738a03f2-3071-4845-abfb-98e7a1d27385,832,,,"[51.1, 25.9]",267596,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jérémy Mathieu,10609.0,Left Center Back,36,Barcelona,217,['80d81b12-b1ff-4569-809a-f462ad7a8331'],56,,,,,,,,,,,,,,,,Barcelona,217,00:16:56.358,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79a61f56-f365-43c6-bbb7-79558c5f35d4,835,,,"[68.1, 25.3]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,36,Barcelona,217,['67e3ae06-aa9a-4f9e-99b6-cdcb862b8ca1'],0,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.214,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a943cdc7-e797-4e89-9ff9-44a502008782,838,,,"[52.5, 36.7]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,36,Barcelona,217,['2421f968-52f5-4f6a-bc97-54d08bae714a'],2,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.421,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bd843eb-941f-4c21-b1cb-f15423d7a04f,841,,,"[51.9, 60.2]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Samuel Yves Umtiti,5492.0,Right Center Back,36,Barcelona,217,['b96ab9d6-2e95-4e73-8bbf-0793db8725b0'],5,,,,,,,,,,,,,,,,Barcelona,217,00:17:05.019,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b045e0e-ae9a-4851-8570-4b8e0e61210e,844,,,"[78.8, 48.0]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,36,Barcelona,217,['ea5dd88f-0baf-42fe-b6d6-3cf07f9cbc72'],11,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.452,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8906c1c1-080b-4d48-999a-7655d7568c90,851,,,"[43.6, 29.8]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Center Midfield,37,Leganés,205,['b32b8989-7f33-4107-af5a-c8d085797677'],15,,,,,,,,,,,,,,,,Leganés,205,00:17:15.157,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14b55c6d-6682-46c8-9914-e173fcea7ce3,855,,,"[29.1, 32.1]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dimitrios Siovas,6603.0,Left Center Back,37,Leganés,205,['9ccac9f5-5372-4fc6-aaf6-a98d995b1ebc'],18,,,,,,,,,,,,,,,,Leganés,205,00:17:18.742,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27801d52-8c78-4400-850e-2ff40cc1faca,858,,,"[29.7, 46.4]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Maximiliano Mantovani,6833.0,Right Center Back,37,Leganés,205,"['182a86c6-1154-4f37-9006-1f4163e97dd8', 'ccbae9a9-fb7e-4cb1-9161-2255d803658f']",20,,,,,,,,,,,,,,,,Leganés,205,00:17:20.141,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f98d6eb-e465-4e2b-a9fa-5514e618d27e,860,,,"[8.1, 44.5]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iago Herrerín Buisán,6662.0,Goalkeeper,37,Leganés,205,"['182a86c6-1154-4f37-9006-1f4163e97dd8', 'e48b2730-ba9e-4570-aff8-c9e948410915']",21,,,,,,,,,,,,,,,,Leganés,205,00:17:21.988,Ball Receipt*,True,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac74bb77-87d1-430c-be37-9284fe95ddad,866,,,"[43.0, 11.3]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Rico Salguero,6895.0,Left Back,37,Leganés,205,['856d9fdb-b216-49f6-822c-741b04aef566'],27,,,,,,,,,,,,,,,,Leganés,205,00:17:27.181,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48b9a9bb-87ef-43a0-b5b5-eda607bbc78d,868,,,"[88.7, 72.0]",267596,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,37,Leganés,205,['36f6edcd-3ee0-4a2c-b7ba-f2cde2cfd0c0'],29,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.819,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81c39d2c-394f-4aad-a2a7-03aa53c8a718,870,,,"[42.6, 18.2]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Szymanowski,6875.0,Left Midfield,38,Leganés,205,['78ff6d5c-d784-4d95-a684-4ff4ef18ae2f'],4,,,,,,,,,,,,,,,,Leganés,205,00:18:04.140,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f837952c-ec6b-4878-8b9b-ebc0eda799a6,873,,,"[52.7, 71.5]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,39,Barcelona,217,['d0016437-1cf4-4c1d-b366-b6c9cae81948'],8,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.025,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efddc1d6-6b53-4650-aa72-2c59758f9123,875,,,"[63.7, 76.4]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,39,Barcelona,217,['da71af89-f4a9-439e-ae93-32f51fa887d8'],9,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.708,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ab89bf-7b67-4776-b356-045fa45f4af5,878,,,"[76.3, 77.4]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,39,Barcelona,217,['b8f104ab-a299-4bc5-8847-e69317ae27e5'],12,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.662,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2480cd-fbdc-4d0f-a487-fbd38b3f6b13,880,,,"[67.5, 76.4]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,39,Barcelona,217,['d6490995-4e72-4982-8e12-6c85555b7ebe'],13,,,,,,,,,,,,,,,,Barcelona,217,00:18:13.757,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2ec334b-a3d4-4d4e-b7c9-db4835bdedb8,883,,,"[56.1, 58.7]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,39,Barcelona,217,['181008f2-feb7-4ebc-bada-0da27b8fbb48'],16,,,,,,,,,,,,,,,,Barcelona,217,00:18:16.246,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac29132c-2534-4374-9961-f69517711785,886,,,"[52.1, 33.7]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,39,Barcelona,217,['81cef851-71fd-42d0-b276-082ef37e4d8c'],19,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.218,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dea802f-80bd-4baf-a854-5b4b3973e22f,889,,,"[64.5, 4.7]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,39,Barcelona,217,['34f0d8d0-98ea-4371-99cf-0d0bb93cb579'],22,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.933,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214939dd-c0e8-4fb8-9494-88a261445679,892,,,"[76.7, 4.9]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,39,Barcelona,217,['a150aaaf-2fd2-4969-88ee-da5f849a7aee'],24,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.598,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8476bff1-cc88-41e7-826c-94c57d6ad419,895,,,"[75.2, 2.4]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,39,Barcelona,217,['962ff7e3-751a-4d10-997c-70ead8c3522b'],25,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.372,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97f154c7-4b2a-45f9-b1cf-57503376e54f,901,,,"[99.0, 25.3]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Center Midfield,39,Barcelona,217,['49703cbd-4a73-45b5-8936-205f5dddde3f'],29,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.686,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3fcbea-29fd-4abd-a934-810901d98c12,904,,,"[109.3, 3.5]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,40,Barcelona,217,['366f6171-757d-4448-bd84-00f0a99d2d8c'],52,,,,,,,,,,,,,,,,Barcelona,217,00:18:52.768,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,038c6903-b257-447a-a3dd-9800caa3a8f7,907,,,"[103.0, 5.8]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,40,Barcelona,217,['ee74b6c9-6261-4f1a-9638-3ecafd48d602'],54,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.684,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eca731d0-0aa2-4ee3-aeda-5650ce00e4af,910,,,"[114.5, 22.2]",267596,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Digne,6849.0,Left Back,40,Barcelona,217,"['6cb8964a-2f07-497b-881c-a7dd96e8fd54', 'cdcc7cbf-bd9d-42fb-b425-90629984d0a1']",56,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.324,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a9ebf0-e2c0-4f5d-9cc7-c0f858f8eac0,916,,,"[69.3, 20.5]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,40,Barcelona,217,['f157cd78-2211-4fbe-8559-f2b747543079'],5,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.496,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c433e981-d67b-48e3-adbc-70cb38182552,918,,,"[15.8, 30.4]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marc-André ter Stegen,20055.0,Goalkeeper,40,Barcelona,217,['69c0d65d-d2ac-4d51-952b-53191a2e5451'],8,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.557,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cadb8bf7-b3c0-4ef2-a122-0368eafc7eda,921,,,"[39.1, 56.6]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,40,Barcelona,217,['ed8786fb-e460-452d-a32c-163078354082'],12,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.349,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aac8fc00-b11b-4048-bd92-ea14e5c03361,924,,,"[44.5, 41.1]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Right Center Back,40,Barcelona,217,['db743aff-c52f-4e91-88f6-818b0a5c5e55'],18,,,,,,,,,,,,,,,,Barcelona,217,00:19:18.912,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d3c84c8-c4f2-449b-bae5-35db35a77f1f,927,,,"[49.6, 24.1]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jérémy Mathieu,10609.0,Left Center Back,40,Barcelona,217,['6de2e179-9466-41eb-ab75-b9c892faa10b'],22,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.419,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686aa963-4d61-4ed4-8ffe-ab71acd67f76,930,,,"[44.5, 45.3]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Samuel Yves Umtiti,5492.0,Right Center Back,40,Barcelona,217,['a3843303-0d91-495b-a949-28eb93fa0e58'],24,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.518,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8acd509-5063-4f77-85b2-6c71bf21ace5,933,,,"[50.0, 63.4]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,40,Barcelona,217,['0a4140b2-48f5-49a6-95e7-e17b80a0577d'],26,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.747,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89247b8f-309f-449b-b790-025218cb054b,936,,,"[98.8, 71.8]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,['8d12d819-9a48-43c4-a565-39b4a144ff4b'],31,,,,,,,,,,,,,,,,Barcelona,217,00:19:31.840,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4caac1d3-f0cb-444c-8008-03f7229639ad,938,,,"[37.9, 6.9]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Szymanowski,6875.0,Left Midfield,41,Leganés,205,['b5335313-3c6b-4ede-8274-fda28afc2990'],33,,,,,,,,,,,,,,,,Leganés,205,00:19:33.798,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d169258c-c4b1-4be0-a64a-bd42618359cb,942,,,"[47.4, 5.4]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Center Midfield,41,Leganés,205,"['c170df93-3548-474c-a2c7-433a14259539', 'c18be88d-9690-4e47-84ae-2c49a3600373']",35,,,,,,,,,,,,,,,,Leganés,205,00:19:35.483,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,008253e9-4702-41b5-8dc7-91e69fe2e796,945,,,"[68.2, 28.9]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Guerrero Martín,6602.0,Center Forward,41,Leganés,205,['b968827a-9151-4606-b6fe-002d1dc9eb45'],38,,,,,,,,,,,,,,,,Leganés,205,00:19:38.012,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e53a98ca-3c60-42cc-a02f-c4c6060f9147,948,,,"[76.8, 19.9]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Szymanowski,6875.0,Left Midfield,41,Leganés,205,['43c00b62-7c75-4c1c-898c-c4743da700da'],39,,,,,,,,,,,,,,,,Leganés,205,00:19:39.564,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e13b645-ed48-4e9c-8f92-3ae16d33c9ab,950,,,"[14.9, 41.7]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,42,Barcelona,217,['e8435510-8adc-4736-8089-78a7dfb2aad3'],42,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.094,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5911975-a9bb-48bf-8c4c-0c4293474899,952,,,"[30.0, 33.7]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,42,Barcelona,217,['fa256e60-2523-4386-9c7a-2e94feee87e4'],43,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.722,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab5ad1c-f50f-42c1-8adb-60d004cdd06e,955,,,"[49.4, 7.5]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,42,Barcelona,217,['7052b522-b41e-4c51-aab9-ea992920e50f'],48,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.418,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39350fd3-e09f-46cc-af16-7b271ec23b05,958,,,"[63.5, 4.3]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,42,Barcelona,217,['0d6878cd-34b3-4a91-bce6-c19406e40dcc'],50,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.354,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389a8ce-ad39-425d-8379-3e7a5e5b261f,961,,,"[53.2, 59.4]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,42,Barcelona,217,['387ec068-fb7a-4d95-9f16-1261e5dabf83'],56,,,,,,,,,,,,,,,,Barcelona,217,00:19:56.064,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7547aae6-34c2-46b5-8ef3-ea5b41f480c5,964,,,"[64.7, 74.9]",267596,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,['f9cfa40b-93df-45e7-b4c9-f62cc3d20545'],58,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.438,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cead2dc5-76ca-4813-8847-27bae35e1374,967,,,"[77.8, 59.8]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,42,Barcelona,217,['35ac0f0e-9f36-475f-83e9-44c6a8128e79'],2,,,,,,,,,,,,,,,,Barcelona,217,00:20:02.548,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a31323d1-3463-4752-9e7d-182e8a2c327f,969,,,"[68.7, 62.7]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,42,Barcelona,217,['7df0998d-2fbf-4bc4-b78d-68722eddf5f2'],3,,,,,,,,,,,,,,,,Barcelona,217,00:20:03.700,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d20d0aa4-5693-431a-bc0b-799d1d29c6c2,972,,,"[79.6, 77.2]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,['ce587a50-35e5-45de-ad68-fbb756e88420'],6,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.093,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f33951-d59a-43bb-bb9c-ca7492e30e4f,975,,,"[108.9, 51.6]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,42,Barcelona,217,['ab70e028-d3be-4f95-a118-74fb303f23a1'],10,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.350,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd3327fd-3516-4481-b623-33971e5ba389,978,,,"[43.9, 70.1]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Center Defensive Midfield,44,Barcelona,217,['1b83ed20-9bfd-499a-a8f0-033755823b23'],39,,,,,,,,,,,,,,,,Barcelona,217,00:20:39.388,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6270cb9-4abd-4f0d-8326-b9082788cd48,980,,,"[51.1, 76.4]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,44,Barcelona,217,['81d3d1b9-4629-43a4-89c2-a43203d6075a'],40,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.577,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd7b026-2c6d-4edb-bd17-c955dc0cdf81,983,,,"[64.9, 76.2]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,44,Barcelona,217,['a3374207-6b79-4738-b475-f3b28ea12611'],40,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.870,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a12bc53d-bfa2-441f-9702-8aab0b8fbce5,985,,,"[72.2, 5.4]",267596,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Szymanowski,6875.0,Left Midfield,44,Barcelona,217,['aa21335a-d74f-4899-bb1b-ac77cc36bdf6'],41,,,,,,,,,,,,,,,,Leganés,205,00:20:41.266,Ball Receipt*,,2016/2017
