bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.552608,,,,,,,,,,,,,cfb6ff6e-13b7-4921-b3fa-d19cd4b24bbe,2329,,"[70.6, 18.3]",70286,49,,,,-2.6288517,,Left Foot,,,"[57.1, 10.7]",,Ground Pass,,15.492256,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,105,Barcelona,217,['b6de20ec-ba7e-44a3-95d1-54d314a15c6c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.504,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.049224,,,,,,,,,,,,,3e6b8216-8453-4ed7-b023-52f0de8e4a82,2332,,"[55.6, 11.4]",70286,49,,,,2.5251713,,Right Foot,,,"[33.3, 27.2]",,Ground Pass,,27.33002,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,105,Barcelona,217,['7a11deda-807d-4c74-b481-33e33a9b85bd'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.323,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.598813,,,,,,,,,,,,,40adefd6-4a0a-4287-9d85-81c692fa4b58,2335,,"[34.6, 27.5]",70286,49,,,,1.3478961,,Right Foot,,,"[43.1, 65.0]",,Ground Pass,,38.451267,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,105,Barcelona,217,['ad151661-0199-40f9-be79-cb32f8f1c5cf'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.621,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.040166,,,,,,,,,,,,,ce58b68f-e961-463f-bbc3-304019505654,2338,,"[58.3, 70.5]",70286,49,,,,-2.115447,,Right Foot,,,"[52.0, 60.1]",,Ground Pass,,12.159359,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,105,Barcelona,217,['4272ef6d-a1ca-4b9d-9173-f542b33e377e'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.577,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.921086,,,,,,,,,,,,,40e62ec9-11fa-46f2-beb8-ee35b69cc2f5,2341,,"[52.2, 58.8]",70286,49,,,,-1.0566502,,Right Foot,,,"[58.3, 48.0]",,Ground Pass,,12.403628,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,105,Barcelona,217,['9e12e4b3-71cf-4965-ac07-0f17422788ff'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.218,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.061672,,,,,,,,,,,,,e70889d4-e99f-475d-a21e-f1e636ad16f8,2348,,"[83.1, 58.6]",70286,49,,,,0.65550303,,Left Foot,,,"[108.2, 77.9]",,Ground Pass,,31.662281,,,Pass Offside,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,105,Barcelona,217,['8e3dec81-07fe-435d-89c8-db28215532d7'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.547,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.6048,,,,,,,,,,,,,2d73727e-e580-4692-ae61-d9daf6f5ebaa,2350,,"[20.3, 4.2]",70286,50,True,,,1.8991693,,Left Foot,,,"[12.6, 26.8]",,Ground Pass,,23.87572,,,,,Diego Alves Carreira,25144.0,,,,,,Free Kick,2,From Free Kick,David Albelda Aliqués,20128.0,Left Center Midfield,106,Valencia,207,['679329d6-d05d-43c0-b7e5-f3328bf1de39'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:05:12.182,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3091,,,,,,,,,,,,,83d20ecb-b184-4c53-8b1e-c860c00c1479,2352,,"[17.1, 22.6]",70286,50,,,,-0.83535653,,Left Foot,,,"[32.3, 5.8]",,Ground Pass,,22.655684,,,,,Víctor Ruíz Torre,6752.0,,,,,,,2,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,106,Valencia,207,['7e775acd-8ff8-4ff7-aec2-458ba8331b35'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:05:16.904,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.1796,,,,,,,,,,,,,9970ec7e-aecf-47e8-a800-7cf2bd5e41ce,2355,,"[26.4, 5.6]",70286,50,,,,0.61895245,,Right Foot,,,"[41.0, 16.0]",,Ground Pass,,17.925402,,,,,Alberto Facundo Costa,26728.0,,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,106,Valencia,207,['f8cc18cf-6f71-4f78-9343-3235d84c448f'],19,,,,,,,,,,,,,,,,,,Valencia,207,00:05:19.744,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.5186,,,,,,,,,,,,,32b9f74f-a2d7-4e73-b91f-e2a93a46d0b5,2359,,"[39.5, 19.6]",70286,50,,,,2.0216942,,Right Foot,,,"[28.8, 41.7]",,Ground Pass,,24.554022,,,,,Víctor Ruíz Torre,6752.0,,,,,,,2,From Free Kick,Alberto Facundo Costa,26728.0,Right Center Midfield,106,Valencia,207,"['09e6bfd7-043c-4995-8a78-4995e88e6d3b', 'b9f0d0ee-403f-4c51-b521-708f8e5a290c']",21,,,,,,,,,,,,,,,,,,Valencia,207,00:05:21.531,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.6396,,,,,,,,,,,,,e34dd6e9-29e0-4fc5-b36c-d27e3bee644d,2363,,"[28.1, 39.6]",70286,50,,,,-0.37349716,,Right Foot,,,"[42.9, 33.8]",,Ground Pass,,15.895911,,,,,Alberto Facundo Costa,26728.0,,,,,,,2,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,106,Valencia,207,"['0b8a098e-70a2-45cd-b6fa-5a08fb9cd761', 'eaa72d89-5c7c-4403-91af-401140ac0f36']",23,,,,,,,,,,,,,,,,,,Valencia,207,00:05:23.073,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.9261,,,,,,,,,,,,,70b76045-d171-47c5-bb6a-2220d852fdbc,2366,,"[46.1, 39.1]",70286,50,,,,0.50939035,,Left Foot,,,"[57.2, 45.3]",,Ground Pass,,12.714166,,,,,Sofiane Feghouli,18724.0,,,,,,,2,From Free Kick,Alberto Facundo Costa,26728.0,Right Center Midfield,106,Valencia,207,['06e1d653-72be-42e8-ac53-a7c8c8820ff7'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:05:25.694,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.7386,,,,,,,,,,,,,4e9396cc-d09b-4900-a7a5-ba8327f0000e,2369,,"[56.7, 47.2]",70286,50,,,,1.1420183,,Right Foot,,,"[66.3, 68.2]",,Ground Pass,,23.090258,,,,,João Pedro da Silva Pereira,20138.0,,,,,,,2,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,106,Valencia,207,['017ddca8-22a3-444c-8ad3-3262edc5df33'],27,,,,,,,,,,,,,,,,,,Valencia,207,00:05:27.120,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7443,,,,,,,,,,,,,615aea78-fa01-478c-8d8f-be494b3e8c03,2372,,"[94.5, 63.9]",70286,50,,,,0.87427235,,Right Foot,,,"[99.1, 69.4]",,Ground Pass,,7.170077,,,,,Sofiane Feghouli,18724.0,,,,,,,2,From Free Kick,João Pedro da Silva Pereira,20138.0,Right Back,106,Valencia,207,['71d0204f-8c59-4337-bb64-e5fb3c0ac04a'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:05:33.741,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.534,,,,,,,,,,,,,665c81f0-1ab1-452f-bbe7-d51a72ec40fc,2375,,"[112.0, 71.1]",70286,50,,,,-1.5149884,,Right Foot,True,,"[114.0, 35.3]",,High Pass,,35.855824,,,Incomplete,,José Andrés Guardado Hernández,5563.0,,,,,,,2,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,106,Valencia,207,"['39f5ee4f-1022-40f5-a6ad-ff7def29b6c6', 'c4a6c464-2e83-4c63-8f95-9c672fa19ba0']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:05:37.396,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.4035,,,,,,,,,,,,,8722185c-eab0-4937-a323-8109b36803eb,2378,,"[120.0, 1.0]",70286,51,,,,1.7423877,,Left Foot,,,"[113.9, 36.2]",,High Pass,,35.72464,,,Incomplete,True,,,,,,Outswinging,,Corner,2,From Corner,Alberto Facundo Costa,26728.0,Right Center Midfield,107,Valencia,207,['a600d58c-ebf0-4b59-9dba-cf0eb681190e'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:06:12.452,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.1909,,,,,,,,,,,,,61296dff-7381-426e-9fb8-cce822b2b1c7,2381,,"[90.0, 43.4]",70286,51,,,,-0.32175055,,Right Foot,,,"[92.7, 42.5]",,Low Pass,,2.8460498,,,Incomplete,,,,,,,,,Recovery,2,From Corner,Sofiane Feghouli,18724.0,Right Wing,107,Valencia,207,['d2c45498-4430-48c8-981d-cab1ab0e9da5'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:06:16.390,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.243993,,,,,,,,,,,,,72f6d447-c9e3-4330-9c46-c69ccc54a047,2383,,"[36.9, 25.3]",70286,51,,,,-0.5981146,,Right Foot,,,"[57.3, 11.4]",,Ground Pass,,24.685421,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,Recovery,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,108,Barcelona,217,['b121023f-0cd0-41d8-b1cb-f950bcd15f91'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.964,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.121619,,,,,,,,,,,,,c0d66101-bec2-40e7-9ae0-58d18f1d7fae,2386,,"[93.1, 18.4]",70286,51,,,,1.7383643,,Right Foot,,,"[89.7, 38.5]",,Ground Pass,,20.385534,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,108,Barcelona,217,['781fa991-0195-4618-a6a2-b151e6224b8b'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.259,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.227481,,,,,,,,,,,,,1bf855d0-f796-425f-86b2-131ee0945ae4,2389,,"[89.7, 38.5]",70286,51,,,,-1.350434,,Left Foot,,,"[92.5, 26.0]",,Ground Pass,,12.809762,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,108,Barcelona,217,['ae397b13-4a07-4d57-9fe7-58eb6fac78e5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.500,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.355452,,,,,,,,,,,,,a8afcbf0-1f53-40ba-97d5-e577471cb504,2392,,"[95.4, 25.1]",70286,51,,,,0.07771204,,Right Foot,,,"[119.8, 27.0]",,Ground Pass,,24.473864,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,108,Barcelona,217,['6f1c52f1-bb47-4c49-b466-cdb402081ee9'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.028,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.499,,,,,,,,,,,,,e935a184-37e3-480b-8325-dd3d8e19a6c7,2395,,"[119.2, 27.0]",70286,51,,,,2.5829933,,Right Foot,,,"[116.0, 29.0]",,Ground Pass,,3.7735925,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,108,Barcelona,217,"['37839cf7-1294-40d2-96e8-166272484ebe', 'd844ed6a-03fe-4a9c-af8f-3852b3837bf2']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.519,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.5726,,,,,,,,,,,,,1ba05925-6a51-41b9-a361-8993f0ddf7c7,2401,,"[18.6, 54.0]",70286,51,,,,-0.319238,,Left Foot,,,"[42.5, 46.1]",,Ground Pass,,25.17181,,,Incomplete,,Sofiane Feghouli,18724.0,,,,,,,2,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,108,Barcelona,217,"['4cf060a1-4161-4fa1-ae1d-a960dec18a42', '8efe1514-5d4c-4dc8-9bdc-645d5aacc693']",38,,,,,,,,,,,,,,,,,,Valencia,207,00:06:38.582,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.205232,,,,,,,,,,,,,4cf060a1-4161-4fa1-ae1d-a960dec18a42,2403,,"[78.5, 34.9]",70286,51,,,,0.26481733,,Right Foot,,,"[90.3, 38.1]",,Ground Pass,,12.226201,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,108,Barcelona,217,"['1ba05925-6a51-41b9-a361-8993f0ddf7c7', 'f8ae50a4-75b9-464b-98d9-beecb578815b']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.155,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.262401,,,,,,,,,,,,,0e890f61-6c26-4ca6-907d-f7ac69d6816e,2406,,"[90.3, 38.1]",70286,51,,,,2.1800458,,Right Foot,,,"[77.6, 56.3]",,Ground Pass,,22.193016,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,108,Barcelona,217,['5278b217-5f5f-41a3-b637-6594ea4d851d'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.440,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.271505,,,,,,,,,,,,,ae6ae6a1-57f2-452a-a59f-60829c8876f4,2409,,"[78.0, 54.4]",70286,51,,,,-0.7638188,,Right Foot,,,"[85.1, 47.6]",,Ground Pass,,9.831073,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,108,Barcelona,217,['d1c07c40-3d52-48c0-ab3d-d5caab77896b'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:43.461,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.798475,,,,,,,,,,,,,6f564135-0c3f-481c-b2de-dcd055bc23cc,2412,,"[85.0, 48.4]",70286,51,,,,0.6644954,,Right Foot,,,"[91.0, 53.1]",,Ground Pass,,7.62168,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,108,Barcelona,217,['66c25d4d-9e20-44f0-a478-d4fd9a1d9edd'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.918,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.297585,,,,,,,,,,,,,2cc525b7-9548-4c82-993d-3ef450cd0ad1,2415,,"[85.0, 48.4]",70286,51,,,,2.9689112,,Left Foot,,,"[76.4, 49.9]",,Ground Pass,,8.729834,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,['ab943c50-af93-47e9-afe8-85fefec99347'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.865,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.228006,,,,,,,,,,,,,6c4df210-f0a6-48f6-8c97-f1cf99cdc6fd,2418,,"[76.4, 49.9]",70286,51,,,,1.1964628,,Right Foot,,,"[81.9, 63.9]",,Ground Pass,,15.041609,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,108,Barcelona,217,['330faf76-0349-4d94-afe6-4e64268f0792'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.202,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.39561,,,,,,,,,,,,,c68151bf-74d4-4fd0-81a1-a8ab100405cf,2421,,"[81.2, 62.2]",70286,51,,,,-1.4555202,,Right Foot,,,"[83.4, 43.2]",,Ground Pass,,19.126944,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,108,Barcelona,217,['f9c7f831-b22a-401c-b7aa-78559f52afe1'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.638,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.969682,,,,,,,,,,,,,6c7803c0-b523-4dd5-a140-65a5fd30a293,2425,,"[85.0, 42.5]",70286,51,,,,-1.3258177,,Left Foot,,,"[92.2, 13.7]",,Ground Pass,,29.686361,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,"['67729b8c-2381-450e-a25b-8eeabe1a1ad4', 'b22584cb-bed9-4ce1-8bc6-92fa49df5a3f']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:54.552,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.058327,,,,,,,,,,,,,65086679-c679-4dca-987a-4072c0b740a6,2428,,"[101.6, 16.4]",70286,51,,,,2.2920623,,Left Foot,,,"[96.5, 22.2]",,Ground Pass,,7.7233415,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,108,Barcelona,217,['b796fdc0-367f-468e-a1f9-7558005119e1'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:57.941,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.744887,,,,,,,,,,,,,178eddd4-6b02-475f-8510-01255880b36f,2431,,"[92.3, 21.3]",70286,52,,,,1.7053943,,Right Foot,,,"[91.0, 30.9]",,Ground Pass,,9.687621,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,108,Barcelona,217,['cd5b6595-7876-488e-9bc4-cbf39926bcb2'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:00.240,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.349055,,,,,,,,,,,,,97a9f0d1-e8c7-467c-874e-5c3f7fda3f40,2434,,"[91.0, 30.9]",70286,52,,,,-0.5273909,,Left Foot,,,"[100.1, 25.6]",,Ground Pass,,10.530907,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,108,Barcelona,217,['e75a2970-4f4f-4420-accb-2f72710975f5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.025,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0676,,,,,,,,,,,,,8673c6a0-b989-462f-aa1f-58d07481d576,2437,,"[99.7, 25.3]",70286,52,,,,-3.0934372,,Left Foot,,,"[91.4, 24.9]",,Ground Pass,,8.309633,True,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,108,Barcelona,217,"['774e2c80-3f93-4df5-9021-dc25b5e5a9c7', 'f3edfc21-e2ac-4d6f-babd-4ee23497f634']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:01.646,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.430907,,,,,,,,,,,,,e0c89214-077b-45dd-96e7-0f49af96bd79,2441,,"[29.4, 56.1]",70286,52,,,,-1.0548234,,Right Foot,,,"[42.9, 32.3]",,Ground Pass,,27.3622,,,,,Jonas Gonçalves Oliveira,17083.0,,,,,,,2,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,109,Valencia,207,['8f2b93aa-abd0-4099-8ea5-e5e690ebdc87'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:07:03.661,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2883,,,,,,,,,,,,,f4ea5f6a-f36b-4bbf-b424-b0ca21c33c5b,2445,,"[49.3, 41.4]",70286,52,,,,1.2546116,,Right Foot,,,"[54.6, 57.6]",,Ground Pass,,17.04494,,,,,João Pedro da Silva Pereira,20138.0,,,,,,,2,Regular Play,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,109,Valencia,207,['7c1ceb5a-9a98-419f-92ea-dba331f56d77'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:07:08.608,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,8d01d61f-a65e-447e-b6da-7e81bc134e35,2448,,"[83.9, 65.8]",70286,52,,,,0.71883,,Right Foot,,,"[91.9, 72.8]",,Ground Pass,,10.630146,,,,,Sofiane Feghouli,18724.0,,,,,,,2,Regular Play,João Pedro da Silva Pereira,20138.0,Right Back,109,Valencia,207,['c0ce24e3-ef7a-4246-890f-43eabd7ef444'],14,,,,,,,,,,,,,,,,,,Valencia,207,00:07:14.383,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.3489,,,,,,,,,,,,,c408bfe7-2930-4ef4-ba30-1f769ae94e50,2451,,"[91.9, 71.8]",70286,52,,,,-2.1604939,,Right Foot,,,"[82.8, 58.2]",,Ground Pass,,16.36368,,,,,Jonas Gonçalves Oliveira,17083.0,,,,,,,2,Regular Play,Sofiane Feghouli,18724.0,Right Wing,109,Valencia,207,['7dbe38ac-53af-4437-af21-f88d63c3da02'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:07:16.966,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.8451,,,,,,,,,,,,,65ca84a3-dcf0-449c-9c90-46c68c5a7ee7,2455,,"[81.7, 57.4]",70286,52,,,,0.57296616,,Right Foot,,,"[87.9, 61.4]",,Ground Pass,,7.378347,,,,,João Pedro da Silva Pereira,20138.0,,,,,,,2,Regular Play,Jonas Gonçalves Oliveira,17083.0,Center Attacking Midfield,109,Valencia,207,"['52a72f26-4fa0-4478-a52a-bd4708accae8', '68914005-3bc7-4c2e-bd6c-b353f605253f']",19,,,,,,,,,,,,,,,,,,Valencia,207,00:07:19.051,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.8539,,,,,,,,,,,,,ce508ae1-945e-4a34-bd5c-37b72be204cd,2458,,"[84.3, 66.7]",70286,52,,,,0.95054686,,Right Foot,,,"[90.8, 75.8]",,Ground Pass,,11.1830225,,,,,Sofiane Feghouli,18724.0,,,,,,,2,Regular Play,João Pedro da Silva Pereira,20138.0,Right Back,109,Valencia,207,['7326277f-b61e-430d-9d98-77fa25c38b1d'],20,,,,,,,,,,,,,,,,,,Valencia,207,00:07:20.632,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.2561,,,,,,,,,,,,,12330bb8-4008-49e4-82af-b93fcfdbbd5c,2461,,"[98.9, 77.7]",70286,52,,,,-1.4312141,,Right Foot,,,"[102.3, 53.5]",,Ground Pass,,24.437675,,,Incomplete,,Jonas Gonçalves Oliveira,17083.0,,,,,,,2,Regular Play,Sofiane Feghouli,18724.0,Right Wing,109,Valencia,207,"['127f4067-8160-4762-9a32-76c72ba577aa', '4df48a21-6adc-4626-bd94-f2925fe7998a']",23,,,,,,,,,,,,,,,,,,Valencia,207,00:07:23.151,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.455588,,,,,,,,,,,,,127f4067-8160-4762-9a32-76c72ba577aa,2463,,"[18.7, 27.5]",70286,52,,,,-0.847266,,Right Foot,,,"[24.0, 21.5]",,Low Pass,,8.005623,,,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,110,Barcelona,217,"['12330bb8-4008-49e4-82af-b93fcfdbbd5c', '61f5f677-b117-4d3b-b709-db05c7eaf14a']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:24.408,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.409941,,,,,,,,,,,,,9d15bbec-7788-4536-8e79-d475d3f4e1fb,2466,,"[23.4, 21.3]",70286,52,,,,1.1991956,,Right Foot,,,"[28.7, 34.9]",,Ground Pass,,14.596232,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,['c9befaed-dcd3-4e95-b41c-545ce8c7e240'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.551,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.547128,,,,,,,,,,,,,0c864561-96eb-4307-b480-c3dbc810ac37,2469,,"[60.0, 58.4]",70286,52,,,,0.7626173,,Right Foot,,,"[80.2, 77.7]",,Ground Pass,,27.937967,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,110,Barcelona,217,['fd1406b2-4cc9-4638-86ea-a84b01dd45df'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.691,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.663706,,,,,,,,,,,,,fffaa6f3-7a91-45a6-bc63-38919bc7d59f,2472,,"[80.4, 77.5]",70286,52,,,,-1.648253,,Left Foot,,,"[77.8, 44.0]",,Ground Pass,,33.600742,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,110,Barcelona,217,['5db28850-6ae6-47e1-b2b2-df38970ab65a'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:38.401,Pass,,2012/2013
