50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.9372,,,,,,,,,,,,,d0aa1ac5-4c82-48ce-b1fd-456e98bf10a8,3136,,"[86.3, 50.5]",266299,77,,,,-1.1332866,,Right Foot,,,,"[89.2, 44.3]",,Low Pass,,6.844706,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,149,Barcelona,217,['f72bed77-006d-4c9f-8329-557c9beae19e'],15,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.699,Pass,,2016/2017
,,,,,,,,,,,,,,,1.3281,,,,,,,,,,,,,b689fe9c-ad93-4c09-9ac9-0a1bc567409b,3139,,"[90.9, 44.5]",266299,77,,,,1.4405849,,Right Foot,,,,"[92.0, 52.9]",,Low Pass,,8.471718,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,['0f223fdb-b894-459e-bf26-c61713e28803'],17,,,,,,,,,,,,,,,,Barcelona,217,00:32:17.679,Pass,,2016/2017
,,,,,,,,,,,,,,,3.0594,,,,,,,,,,,,,1e7a9c2e-e2c3-4663-9b25-e142400f32c2,3141,,"[28.2, 30.8]",266299,77,,,,0.3527443,,Right Foot,,,,"[84.7, 51.6]",,High Pass,,60.207058,,,Iago Aspas Juncal,5217.0,,,,,,Free Kick,2,From Free Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,150,Celta Vigo,209,['c3b61200-c81e-4064-87b1-6b76055f5baf'],53,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:53.089,Pass,,2016/2017
,,,,,,,,,,,,,,,1.2922,,,,,,,,,,,,,dbe3dffc-19b4-4900-bcea-fc6050859d7a,3144,,"[85.2, 51.5]",266299,77,,,True,0.30865088,,,,,,"[99.0, 55.9]",,High Pass,,14.484474,Incomplete,,Jozabed Sánchez Ruiz,6852.0,,,,,,,2,From Free Kick,Iago Aspas Juncal,5217.0,Center Forward,150,Celta Vigo,209,"['93ec4191-4943-44dd-9354-d8855219896e', 'b4388c59-f295-437a-b881-015380c2bc8b', 'e3b6f57c-7ed3-4b56-a030-869ac841c1a1']",56,,,,,,,,,,,,,,,,Celta Vigo,209,00:32:56.188,Pass,True,2016/2017
,,,,,,,,,,,,,,,2.641105,,,,,,,,,,,,,33cdcff8-d325-4996-8bb6-857a751e5a4c,3151,,"[92.6, 67.8]",266299,78,,,True,2.2173095,,,,,,"[88.6, 73.1]",,Low Pass,,6.64003,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,Recovery,2,From Free Kick,Hugo Mallo Novegil,6805.0,Right Wing Back,150,Celta Vigo,209,"['756bd034-c4fe-4350-8f63-1e581afaba4f', 'd8125025-ae40-44a5-9d76-f6052eed039a']",4,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:04.286,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.67753,,,,,,,,,,,,,f89bb798-171a-4ba0-9aef-15ffd1830263,3155,,"[88.6, 73.5]",266299,78,,,,-1.3876855,,Right Foot,,,,"[93.1, 49.2]",,Ground Pass,,24.713154,,,Iago Aspas Juncal,5217.0,,,,,,,2,From Free Kick,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,150,Celta Vigo,209,"['1fff543e-d253-4c9e-9ced-e25ce1ecf68c', 'fd4ab389-5b8a-47a8-97a0-40066c96563f']",7,,,,,,,,,,,,,,,,Celta Vigo,209,00:33:07.134,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.257149,,,,,,,,,,,,,065fe35f-e17a-4200-86fd-aead0bb3ee0f,3163,,"[7.0, 36.1]",266299,79,,,,0.8406923,,Right Foot,,,,"[19.8, 50.4]",,Ground Pass,,19.191925,,,Gerard Piqué Bernabéu,5213.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,152,Barcelona,217,['224de6af-3142-4e31-9f2b-c57c3f32cc61'],20,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.085,Pass,,2016/2017
,,,,,,,,,,,,,,,1.295821,,,,,,,,,,,,,cfa35237-68ec-4951-aaa3-d9dfc47cd8cd,3165,,"[19.8, 50.4]",266299,79,,,,-2.3381243,,Right Foot,,,,"[3.5, 33.5]",,Low Pass,,23.479778,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,152,Barcelona,217,['d3478ade-fdc8-4533-980d-3e701c2784cc'],21,,,,,,,,,,,,,,,,Barcelona,217,00:34:21.342,Pass,,2016/2017
,,,,,,,,,,,,,,,2.886974,,,,,,,,,,,,,87ad2d00-f7b9-4ad4-a963-10836129af5f,3168,,"[6.4, 32.8]",266299,79,,,,-0.5252207,,Left Foot,,,,"[43.5, 11.3]",,High Pass,,42.8796,,,Denis Suárez Fernández,6609.0,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,152,Barcelona,217,['465b2921-1def-414e-a339-df56d2875d77'],24,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.390,Pass,,2016/2017
,,,,,,,,,,,,,,,0.8474,,,,,,,,,,,,,707e6371-8fc3-43e8-8766-3057e62cf912,3172,,"[85.7, 80.0]",266299,79,,,,-1.6902252,,,,,,"[84.8, 72.5]",,Low Pass,,7.553807,,,Iago Aspas Juncal,5217.0,,,,,,Throw-in,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Wing Back,153,Celta Vigo,209,['555aa8b9-d0e7-4ff1-85d9-fa6a94fe1e5f'],43,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:43.170,Pass,,2016/2017
,,,,,,,,,,,,,,,1.546177,,,,,,,,,,,,,17455695-75f7-4de5-8158-2f12497e0599,3176,,"[82.5, 73.5]",266299,79,,,,-2.1600125,,Left Foot,,,,"[69.8, 54.5]",,Ground Pass,,22.853664,,,Facundo Sebastián Roncaglia,6830.0,,,,,,,2,From Throw In,Iago Aspas Juncal,5217.0,Center Forward,153,Celta Vigo,209,['745a6cfb-3b4d-4cae-946c-30fbfd774c70'],44,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:44.873,Pass,,2016/2017
,,,,,,,,,,,,,,,2.185647,,,,,,,,,,,,,df8882c6-adf5-4eaf-bab9-f2a5dbe1f77b,3179,,"[71.2, 51.9]",266299,79,,,,-1.5314078,,Right Foot,,,,"[72.8, 11.3]",,High Pass,,40.631516,,,Jonathan Castro Otto,6802.0,,,True,,,,2,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Center Back,153,Celta Vigo,209,['f39c54f9-8e39-41a7-90d3-2cdbcd7c7e0e'],47,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:47.378,Pass,,2016/2017
,,,,,,,,,,,,,,,1.269848,,,,,,,,,,,,,fe20e39d-5994-45ca-a041-bb5ca3fc3891,3182,,"[72.8, 11.3]",266299,79,,,,-0.77933764,,Right Foot,,,,"[81.1, 3.1]",,Ground Pass,,11.667476,,,Pione Sisto Ifolo Emirmija,5516.0,,,,,,,2,From Throw In,Jonathan Castro Otto,6802.0,Left Wing Back,153,Celta Vigo,209,['beae27ed-29d9-4261-94e4-a60e61e5a595'],50,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:50.959,Pass,,2016/2017
,,,,,,,,,,,,,,,1.268159,,,,,,,,,,,,,3a216b30-462a-4e9a-b627-8acf2044eb5e,3185,,"[90.3, 4.6]",266299,79,,,,2.9020097,,Right Foot,,,,"[77.2, 7.8]",,Ground Pass,,13.485177,,,Jonathan Castro Otto,6802.0,,,,,,,2,From Throw In,Pione Sisto Ifolo Emirmija,5516.0,Left Center Midfield,153,Celta Vigo,209,['b1936d1b-b0fb-4303-b323-2ff385928e5e'],56,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:56.847,Pass,,2016/2017
,,,,,,,,,,,,,,,1.416981,,,,,,,,,,,,,5f09e737-d14a-4098-928d-95a3fc2877e6,3188,,"[76.2, 8.6]",266299,79,,,,1.5707964,,Right Foot,,,,"[76.2, 22.7]",,Ground Pass,,14.1,,,Facundo Sebastián Roncaglia,6830.0,,,,,,,2,From Throw In,Jonathan Castro Otto,6802.0,Left Wing Back,153,Celta Vigo,209,['ec4c16bf-ea11-4c60-a83a-10b3e0feebc0'],58,,,,,,,,,,,,,,,,Celta Vigo,209,00:34:58.830,Pass,,2016/2017
,,,,,,,,,,,,,,,1.360699,,,,,,,,,,,,,ee05ff0a-4442-483e-b969-1061cccb952d,3191,,"[75.1, 23.6]",266299,80,,,,3.0235007,,Right Foot,,,,"[51.5, 26.4]",,Ground Pass,,23.765522,,,Gustavo Daniel Cabral Cáceres,6794.0,,,,,,,2,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Center Back,153,Celta Vigo,209,['f720849b-5cf1-4360-a4cd-e996d4248df5'],0,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:00.791,Pass,,2016/2017
,,,,,,,,,,,,,,,1.597964,,,,,,,,,,,,,44b57fa8-0752-439e-a678-f59fb5497a65,3194,,"[51.1, 26.4]",266299,80,,,,1.9115148,,Right Foot,,,,"[43.3, 48.4]",,Ground Pass,,23.341808,,,Sergi Gómez Solà,6804.0,,,,,,,2,From Throw In,Gustavo Daniel Cabral Cáceres,6794.0,Center Back,153,Celta Vigo,209,['931887d9-0bd9-4d0a-8c07-b6aab7c1bb18'],3,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:03.056,Pass,,2016/2017
,,,,,,,,,,,,,,,0.9941,,,,,,,,,,,,,a82a82f9-9adb-4cc0-a44c-1fe423a8266a,3197,,"[49.5, 52.7]",266299,80,,,,1.0812924,,Right Foot,,,,"[61.7, 75.6]",,Ground Pass,,25.947062,,,Hugo Mallo Novegil,6805.0,,,,,,,2,From Throw In,Sergi Gómez Solà,6804.0,Right Center Back,153,Celta Vigo,209,['577d0097-ea72-4aab-8dc8-171ea69214b5'],6,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:06.408,Pass,,2016/2017
,,,,,,,,,,,,,,,1.8794,,,,,,,,,,,,,cf5bced6-bd7c-4684-a896-7489ece7e94b,3201,,"[56.1, 71.0]",266299,80,,,,-0.9533904,,Left Foot,,,,"[70.3, 51.0]",,Ground Pass,,24.52835,,,Nemanja Radoja,6796.0,,,,,,,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Wing Back,153,Celta Vigo,209,['08024b9b-1206-41c5-b4d7-6bd1e976a3db'],9,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:09.814,Pass,,2016/2017
,,,,,,,,,,,,,,,0.461843,,,,,,,,,,,,,be0c686c-2911-4694-96af-690efd77abd3,3204,,"[69.8, 50.2]",266299,80,,,,0.39479113,e150b486-b2aa-4f0f-ab7f-4852941b39b5,Right Foot,,,,"[75.8, 52.7]",,Ground Pass,,6.5,,,Iago Aspas Juncal,5217.0,True,,,,,,2,From Throw In,Nemanja Radoja,6796.0,Right Center Midfield,153,Celta Vigo,209,['5cef4487-9153-4bf3-8973-a0a9c0f4079c'],11,,,,,,,,,,,,,,,,Celta Vigo,209,00:35:11.733,Pass,,2016/2017
,,,,,,,,,,,,,,,1.601209,,,,,,,,,,,,,1face5af-e3da-4d28-be95-eb8215d159f5,3210,,"[14.6, 50.4]",266299,80,True,,,1.0062269,,Keeper Arm,,,,"[18.4, 56.4]",,Ground Pass,,7.1021123,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,155,Barcelona,217,['a14333e5-d070-43fb-b2ce-dd34830d2735'],22,,,,,,,,,,,,,,,,Barcelona,217,00:35:22.354,Pass,,2016/2017
,,,,,,,,,,,,,,,1.500357,,,,,,,,,,,,,89f89410-9969-46db-bf16-eeb5818eb7c8,3212,,"[18.3, 56.1]",266299,80,,,,1.6663132,,Right Foot,,,,"[16.7, 72.8]",,Ground Pass,,16.776472,,,Samuel Yves Umtiti,5492.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,156,Barcelona,217,['25122a5a-4b2a-457c-b644-4e0fb1d42c56'],23,,,,,,,,,,,,,,,,Barcelona,217,00:35:23.977,Pass,,2016/2017
,,,,,,,,,,,,,,,1.571717,,,,,,,,,,,,,76c8d103-83f6-41b3-b80e-6e0848657e09,3216,,"[13.9, 70.6]",266299,80,,,,-1.9622015,,Left Foot,,,,"[3.5, 45.4]",,Ground Pass,,27.261694,,,Marc-André ter Stegen,20055.0,,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Right Center Back,157,Barcelona,217,"['b1c8f6b4-bde4-4ad3-b877-04f94da5d47c', 'b2ed9ead-e241-46e3-9494-b48d97e849cf']",29,,,,,,,,,,,,,,,,Barcelona,217,00:35:29.286,Pass,True,2016/2017
,,,,,,,,,,,,,,,1.85881,,,,,,,,,,,,,f100c2af-97f3-4777-ada9-95829798f1f7,3220,,"[4.3, 33.2]",266299,80,,,,-0.40265465,,Left Foot,,,,"[36.7, 19.4]",,High Pass,,35.216473,,,Andrés Iniesta Luján,5216.0,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,158,Barcelona,217,['0daf3caa-367c-4c7f-a5a3-fc790e367c41'],32,,,,,,,,,,,,,,,,Barcelona,217,00:35:32.790,Pass,,2016/2017
,,,,,,,,,,,,,,,1.323601,,,,,,,,,,,,,e1526e48-d0e4-4591-bde1-8862a6af4615,3224,,"[42.1, 29.5]",266299,80,,,,0.70020545,,Right Foot,,,,"[61.8, 46.1]",,Low Pass,,25.761406,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,159,Barcelona,217,['3420a42a-ec9a-48cb-8049-d3e7ec1685fb'],37,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.912,Pass,,2016/2017
,,,,,,,,,,,,,,,0.633129,,,,,,,,,,,,,24b95aad-dfae-47b0-95aa-2b91f8b860ef,3227,,"[62.7, 50.4]",266299,80,,,,0.36886206,,Left Foot,,,,"[74.6, 55.0]",,Low Pass,,12.758135,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Barcelona,217,"['02b23065-c779-4502-9434-7c50fe04e3d8', '183704ae-a647-453b-9d78-01492f6c8c10']",41,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.859,Pass,,2016/2017
,,,,,,,,,,,,,,,0.897995,,,,,,,,,,,,,0f31f235-310f-4473-966a-7535ea7ab283,3235,,"[81.9, 56.8]",266299,80,,,,0.7594972,,Left Foot,,,,"[91.8, 66.2]",,Ground Pass,,13.65174,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,160,Barcelona,217,['dce5f7ad-dcb3-4d97-8f2f-fda8512cdcfe'],44,,,,,,,,,,,,,,,,Barcelona,217,00:35:44.888,Pass,,2016/2017
,,,,,,,,,,,,,,,1.783,,,,,,,,,,,,,1efb4ef7-2530-49a0-99c9-3f34325a92cf,3238,,"[98.9, 58.8]",266299,80,,,,-0.3529904,1eeb08d7-07e0-4ff5-aef0-8903cc204021,Left Foot,,,,"[116.0, 52.5]",,Ground Pass,,18.223612,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,160,Barcelona,217,['9577eccd-70bb-4347-81df-c512e3f7f259'],47,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.135,Pass,,2016/2017
,,,,,,,,,,,,,,,3.038088,,,,,,,,,,,,,d844996e-9b91-4496-b9a9-fe0d77acc0db,3242,,"[6.0, 36.0]",266299,81,,,,0.40105408,,Right Foot,,,,"[50.1, 54.7]",,Low Pass,,47.90094,,,Jozabed Sánchez Ruiz,6852.0,,,,,,Goal Kick,2,From Goal Kick,Sergio Álvarez Conde,6884.0,Goalkeeper,161,Celta Vigo,209,['bd680af0-09df-4292-a4e7-c1ea78a723b9'],15,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:15.324,Pass,,2016/2017
,,,,,,,,,,,,,,,1.0608,,,,,,,,,,,,,f04b74f0-27c3-4c48-b498-1bae78005a0b,3245,,"[79.7, 68.8]",266299,81,,,,-2.3194764,,Right Foot,,,,"[67.9, 56.1]",,Ground Pass,,17.3358,,,Marcelo Alfonso Díaz Rojas,27341.0,,,,,,,2,From Goal Kick,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,161,Celta Vigo,209,['299d67b5-3fea-4183-b383-0a23c38f4a58'],24,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:24.275,Pass,,2016/2017
,,,,,,,,,,,,,,,1.723967,,,,,,,,,,,,,b108432a-684a-4dab-ae78-fcc86817e8c8,3248,,"[68.4, 55.2]",266299,81,,,,-1.549523,,Right Foot,,,,"[69.2, 17.6]",,Ground Pass,,37.60851,,,Jonathan Castro Otto,6802.0,,,,,,,2,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Center Defensive Midfield,161,Celta Vigo,209,['59ab5438-6511-43b4-8e90-59d13ce496b3'],26,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:26.314,Pass,,2016/2017
,,,,,,,,,,,,,,,1.206529,,,,,,,,,,,,,08cdebf4-1096-4875-8538-14404966b54b,3251,,"[76.2, 15.8]",266299,81,,,,-0.6769814,,Right Foot,,,,"[92.5, 2.7]",,Ground Pass,,20.911718,,,Pione Sisto Ifolo Emirmija,5516.0,,,,,,,2,From Goal Kick,Jonathan Castro Otto,6802.0,Left Wing Back,161,Celta Vigo,209,['b99399ab-f1cb-4329-917d-8b075e784c03'],29,,,,,,,,,,,,,,,,Celta Vigo,209,00:36:29.843,Pass,,2016/2017
,,,,,,,,,,,,,,,3.169551,,,,,,,,,,,,,349efdf8-f10e-4ee2-b4eb-2615e737c786,3256,,"[7.0, 44.1]",266299,82,,,,0.6202495,,Right Foot,,,,"[43.4, 70.1]",,High Pass,,44.73209,,,Rafael Alcântara do Nascimento,6998.0,,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,162,Barcelona,217,['15ac68de-b56e-484c-8fbe-d049de3f7765'],12,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.645,Pass,,2016/2017
,,,,,,,,,,,,,,,1.237091,,,,,,,,,,,,,71dbefe3-fd56-4b85-ba60-1a59da812db2,3262,,"[41.3, 69.4]",266299,82,,,,2.0591302,,Left Foot,,,,"[37.9, 75.8]",,Ground Pass,,7.2470684,,,Samuel Yves Umtiti,5492.0,,,,,,Free Kick,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,163,Barcelona,217,['e6b5cf6b-3c70-4a59-9db6-65528ff8dc71'],33,,,,,,,,,,,,,,,,Barcelona,217,00:37:33.574,Pass,,2016/2017
,,,,,,,,,,,,,,,0.765393,,,,,,,,,,,,,006a1892-b08a-476f-97f1-356dc284bbdb,3265,,"[37.9, 75.8]",266299,82,,,,-1.7818897,,Left Foot,,,,"[36.1, 67.4]",,Ground Pass,,8.5906925,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Right Center Back,163,Barcelona,217,['ff1a8c17-6a6c-443b-8533-d37e27dd1d59'],35,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.569,Pass,,2016/2017
,,,,,,,,,,,,,,,1.1912,,,,,,,,,,,,,729dc9cc-6b11-4bf4-9640-21e89e1c340e,3268,,"[35.8, 69.6]",266299,82,,,,0.36886206,,Right Foot,,,,"[47.7, 74.2]",,Ground Pass,,12.758135,,,Rafael Alcântara do Nascimento,6998.0,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,163,Barcelona,217,['7f8fb3fa-4963-432c-b853-dc9905cf8b4f'],37,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.601,Pass,,2016/2017
,,,,,,,,,,,,,,,0.2956,,,,,,,,,,,,,26c39fa8-1993-4beb-8c83-10148079855a,3272,,"[48.1, 77.0]",266299,82,,,,-3.0676537,,Left Foot,,,,"[42.7, 76.6]",,Ground Pass,,5.4147944,Incomplete,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,163,Barcelona,217,"['0ebe1ee6-3a89-4460-803c-971e4b272f09', '2e122664-622e-4298-9b85-6cadce603e57', '7b68bb57-279d-4128-a870-968e63d95ae5']",39,,,,,,,,,,,,,,,,Barcelona,217,00:37:39.642,Pass,True,2016/2017
,,,,,,,,,,,,,,,0.9107,,,,,,,,,,,,,082bd5b1-0fac-4448-82f4-1a0c209f1fdd,3275,,"[48.0, 80.0]",266299,82,,,,-1.2331741,,,,,,"[51.3, 70.6]",,High Pass,,9.962429,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,2,From Throw In,Samuel Yves Umtiti,5492.0,Right Center Back,164,Barcelona,217,['1a2b5c1b-81b7-4c41-b004-f2cd82ad0ceb'],48,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.937,Pass,,2016/2017
,,,,,,,,,,,,,,,1.1889,,,,,,,,,,,,,1b72af15-f76e-47a6-b45d-cf7a543edef8,3277,,"[50.8, 70.6]",266299,82,,,,2.4997096,,Right Foot,,,,"[40.9, 78.0]",,Low Pass,,12.360016,,,Samuel Yves Umtiti,5492.0,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Defensive Midfield,164,Barcelona,217,['022c89f1-ee62-4188-bc90-34d4547c9342'],49,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.848,Pass,,2016/2017
,,,,,,,,,,,,,,,2.768652,,,,,,,,,,,,,7b996f25-a3cc-46dc-bfe5-00aa9d3fe8ae,3280,,"[27.6, 73.3]",266299,82,,,,-2.2655346,,Left Foot,,,,"[4.6, 45.7]",,Ground Pass,,35.927147,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Right Center Back,164,Barcelona,217,['85833b6e-2840-4819-91f4-b7a9c582faa0'],53,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.176,Pass,,2016/2017
,,,,,,,,,,,,,,,1.714928,,,,,,,,,,,,,f23d99e0-789d-4098-b016-9d47b474a00d,3283,,"[4.7, 36.4]",266299,82,,,,-1.218684,,Left Foot,,,,"[14.4, 10.0]",,Ground Pass,,28.12561,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['97710c93-a1e3-437f-9ff0-0d8c7c5a987b'],57,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.306,Pass,,2016/2017
,,,,,,,,,,,,,,,1.545986,,,,,,,,,,,,,d1d710ef-84dd-4eef-9db5-e8ab4ba5a3be,3286,,"[14.9, 4.0]",266299,83,,,,0.72938204,,Left Foot,,,,"[37.5, 24.2]",,Low Pass,,30.311714,,,Denis Suárez Fernández,6609.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,164,Barcelona,217,['219ed4a2-6be5-4c55-9c6b-5b2fda507009'],0,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.665,Pass,,2016/2017
,,,,,,,,,,,,,,,1.071207,,,,,,,,,,,,,3e8795ed-46cf-4a49-b927-d6b95f45db36,3292,,"[93.5, 64.6]",266299,83,,,,-0.8919696,,Right Foot,,,,"[103.1, 52.7]",,Ground Pass,,15.289539,,,Iago Aspas Juncal,5217.0,,,,,,Recovery,2,From Throw In,Jozabed Sánchez Ruiz,6852.0,Center Attacking Midfield,164,Barcelona,217,['b6294426-0e6c-4a00-a864-e069d0411f1b'],4,,,,,,,,,,,,,,,,Celta Vigo,209,00:38:04.506,Pass,,2016/2017
,,,,,,,,,,,,,,,1.598862,,,,,,,,,,,,,57f40e62-d3cd-4dd5-ba8e-a8f4fbca5842,3300,,"[14.6, 39.2]",266299,83,,,,1.2490457,,Keeper Arm,,,,"[18.8, 51.8]",,Ground Pass,,13.281567,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['f6c480b2-57d9-4085-af4f-08e8a5db9036'],18,,,,,,,,,,,,,,,,Barcelona,217,00:38:18.129,Pass,,2016/2017
,,,,,,,,,,,,,,,1.5645,,,,,,,,,,,,,cbe1b5b1-aa56-4755-8f95-83d2c3006380,3302,,"[19.8, 52.5]",266299,83,,,,-2.3516283,,Right Foot,,,,"[8.9, 41.5]",,Ground Pass,,15.4858,,,Marc-André ter Stegen,20055.0,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,164,Barcelona,217,['89a30ce4-a489-4035-bf5c-01acca2679a8'],19,,,,,,,,,,,,,,,,Barcelona,217,00:38:19.728,Pass,,2016/2017
,,,,,,,,,,,,,,,1.144193,,,,,,,,,,,,,1cc7efc7-df9c-4969-b912-6f19dd17f9ff,3304,,"[8.9, 41.5]",266299,83,,,,-1.0804489,,Right Foot,,,,"[16.0, 28.2]",,Ground Pass,,15.076471,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['e0780aae-f7ab-44e2-bccd-2ff6cac5071b'],21,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.293,Pass,,2016/2017
,,,,,,,,,,,,,,,1.839386,,,,,,,,,,,,,7785797a-828a-46eb-9c71-33768fc72c8e,3307,,"[19.4, 25.0]",266299,83,,,,-0.69719225,,Left Foot,,,,"[35.4, 11.6]",,Ground Pass,,20.870073,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Center Back,164,Barcelona,217,['136e33ea-f99c-42d9-9568-6d30bc134402'],23,,,,,,,,,,,,,,,,Barcelona,217,00:38:23.254,Pass,,2016/2017
