bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[76.1, 48.8]",,,,,,,,,,,,0.1291,,,,,,,,,,,,59e431d0-c24f-4e9d-9b15-cfd9155d6527,468,,"[76.1, 48.8]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,23,Espanyol,214,"['35d88f8f-825c-4e1e-989f-024ea379872d', 'e89c4059-d17c-424a-aa5d-7a1532c802ea']",53,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:53.870,Carry,,2015/2016
,,,,"[76.2, 51.2]",,,,,,,,,,,,0.8345,,,,,,,,,,,,691c4857-3a6c-4ef3-9532-cd53621d8364,471,,"[74.7, 55.0]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Sánchez Mata,6758.0,Left Center Midfield,23,Espanyol,214,"['2bad015a-51b9-4492-802e-47a9bf10b38b', 'bbb120f1-c997-407b-ab92-bd2dd4622c04']",54,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:54.695,Carry,,2015/2016
,,,,"[84.2, 52.8]",,,,,,,,,,,,0.6917,,,,,,,,,,,,4872e10c-f5e8-4c86-a33d-146268323ccc,476,,"[84.8, 48.5]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,23,Espanyol,214,"['4f09a326-8609-4260-957c-03b8f2fb94d3', '6af45001-9368-4c66-98a5-357b54faf391', 'a2c003e8-25ab-499a-9951-a22bec87de1f', 'c7ba2211-15f1-4e14-a954-4d3d18139ae4']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:57.148,Carry,True,2015/2016
,,,,"[80.0, 51.9]",,,,,,,,,,,,1.2759,,,,,,,,,,,,f380051b-f939-41a7-8248-cc8d3f094d9d,479,,"[84.2, 52.8]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,23,Espanyol,214,"['2a137d35-f901-48b6-873c-24246c85426f', '6af45001-9368-4c66-98a5-357b54faf391', 'c7ba2211-15f1-4e14-a954-4d3d18139ae4', 'e3d41111-01dc-4ccf-94dc-ff5a10350e64']",57,,,,,,,,,,,,,,,,,,Espanyol,214,00:11:57.840,Carry,True,2015/2016
,,,,"[41.5, 33.4]",,,,,,,,,,,,0.693355,,,,,,,,,,,,c464af7c-c850-4285-8bf8-03096fea365e,485,,"[40.1, 31.7]",265958,11,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,24,Barcelona,217,"['86b298c2-f5c6-4bd6-997c-084225b4990c', 'b6672d36-3e4a-4bc5-b658-282fa7444309', 'd1028085-f64b-4422-9677-b4e166a8aee1', 'fba5ddd8-db68-48d9-b63c-647b5ff8d7c6']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:59.939,Carry,True,2015/2016
,,,,"[107.1, 10.6]",,,,,,,,,,,,0.876186,,,,,,,,,,,,fa395cf0-e6d7-414e-a0ba-b0ac68650afa,492,,"[102.3, 10.6]",265958,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,25,Barcelona,217,"['8124ea54-d5d5-4adf-b41d-8ec49eda2e95', 'cca0790a-7d81-4011-a1fd-d5fdf16e65e1']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:23.151,Carry,,2015/2016
,,,,"[107.1, 35.4]",,,,,,,,,,,,0.678713,,,,,,,,,,,,7f7d0ee6-b446-4913-bdbf-8b22e45085e9,495,,"[106.7, 31.7]",265958,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,25,Barcelona,217,"['8a378f42-0d97-4baa-a94d-15ffc20c7084', 'fe919028-6f68-4cc4-9397-2cb63009743f']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.876,Carry,,2015/2016
,,,,"[81.6, 27.2]",,,,,,,,,,,,1.460763,,,,,,,,,,,,b133601b-5bb7-468f-99a0-3935a9a2ed92,500,,"[84.0, 26.2]",265958,12,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,25,Barcelona,217,"['51875ac1-8ffd-4c81-ad23-4ea9b241c359', 'a8456dca-aea8-4e61-ac39-6c2d1a2a8182', 'e800d394-8c09-4ed3-b082-730ffb671c46']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.127,Carry,True,2015/2016
,,,,"[62.4, 78.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,3d59ab59-2aec-4892-8383-c21940a86efe,506,,"[62.4, 78.7]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Hernán Arsenio Pérez González,6838.0,Right Wing,26,Espanyol,214,"['223f6897-8252-4235-9dcf-b997c46efa1d', 'bcb955ee-96ff-4a9b-9381-f7f191d997cf']",3,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:03.133,Carry,,2015/2016
,,,,"[50.4, 7.2]",,,,,,,,,,,,1.439109,,,,,,,,,,,,6eb1ca80-9b6d-4bae-9953-cfd6f12fc206,509,,"[50.5, 9.0]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,27,Barcelona,217,"['03617644-b007-4755-a5f8-57b3a234e34c', '22e53022-8ff4-4b6e-95cd-9e9d773e75ac', '5026847c-b78f-4691-8db5-c0b6a19bc5a2']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.814,Carry,True,2015/2016
,,,,"[46.6, 2.1]",,,,,,,,,,,,0.5059,,,,,,,,,,,,02b5d404-022e-4dbd-bc8b-d9cf7249e243,514,,"[45.6, 1.9]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,27,Barcelona,217,"['0c206dd9-eb78-4162-bd62-e5f5eb0a071f', '757f9ee2-aa85-4046-a270-2d3662056298', 'd6693df6-d727-46dd-ac24-8d802b5753a9']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:06.000,Carry,True,2015/2016
,,,,"[60.9, 4.8]",,,,,,,,,,,,1.310757,,,,,,,,,,,,64b86bf5-8106-4d2a-a5e0-68d3b7d3a697,518,,"[61.9, 4.8]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,27,Barcelona,217,"['33d64171-f171-45d1-b7e7-08d106589780', '6084d545-3650-4872-b3e3-7b98f2ac1c61', 'a31ba6d0-362f-4fe6-bb00-ed5fa5793254', 'ca8c8326-f250-48d7-97cd-867b0dd66345']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:07.763,Carry,True,2015/2016
,,,,"[56.4, 18.8]",,,,,,,,,,,,1.2203,,,,,,,,,,,,4b5c4015-e822-4b66-bf42-b49facdbac84,525,,"[55.0, 24.5]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,28,Barcelona,217,"['1f454a55-3172-466d-8268-fabd602a52c2', 'feb81cc6-ae52-4e92-90be-df87a8b582bd']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:33.753,Carry,,2015/2016
,,,,"[91.9, 4.8]",,,,,,,,,,,,3.394203,,,,,,,,,,,,c653d936-7a0e-40a4-bdad-5859e90255fb,530,,"[85.2, 3.3]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,28,Barcelona,217,"['802c2307-ad2b-4480-9ff9-66498324a529', 'dc15513a-a20f-471d-9c07-9892c13f493c']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:38.506,Carry,,2015/2016
,,,,"[26.5, 67.4]",,,,,,,,,,,,1.5413,,,,,,,,,,,,26e118b3-afa5-4e66-94ac-ca9206d64592,534,,"[27.7, 59.4]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Papa Kouly Diop,6867.0,Center Defensive Midfield,29,Espanyol,214,"['17afdf04-b13a-4ef1-a8c6-c7fab0a26b90', 'd34e8efb-ab69-4950-87b3-3b6e6dc07b90']",42,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:42.936,Carry,,2015/2016
,,,,"[20.7, 76.0]",,,,,,,,,,,,0.12,,,,,,,,,,,,966ab5bc-8c66-46d2-a78f-e0751f610d0e,537,,"[21.0, 76.0]",265958,13,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier López Rodríguez,6791.0,Right Back,29,Espanyol,214,"['2a4a14bf-aa61-47d2-b426-80aba5b07b4b', '632ff094-0380-4fac-a937-4783d2900f67']",45,,,,,,,,,,,,,,,,,,Espanyol,214,00:13:45.302,Carry,,2015/2016
,,,,"[36.6, 76.0]",,,,,,,,,,,,2.3585,,,,,,,,,,,,762df969-69d6-4b12-9220-681da252925a,546,,"[40.3, 76.7]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felipe Salvador Caicedo Corozo,7781.0,Center Forward,30,Espanyol,214,"['1a08a485-022c-4584-bd44-3ea54a474c42', '3c7e8005-3a16-4f79-b439-e656c4cd13af', 'a9e926d8-1dd3-41e3-bce3-c25c2865020c']",2,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:02.966,Carry,True,2015/2016
,,,,"[33.7, 67.3]",,,,,,,,,,,,0.234,,,,,,,,,,,,260df88a-14dd-41d4-bb1f-0fa0882f0ade,550,,"[33.7, 67.3]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Left Center Midfield,30,Espanyol,214,"['27ccd9c6-87cb-4226-95ff-3122fa4cca67', 'dd897adc-dc34-40f9-9890-b1a05df36a1e']",5,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:05.599,Carry,,2015/2016
,,,,"[94.7, 2.7]",,,,,,,,,,,,2.255185,,,,,,,,,,,,d565cb41-093b-4998-8f05-85eca0893c0c,555,,"[83.2, 9.4]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,30,Espanyol,214,"['286e145b-e759-475c-a287-13decfc24f86', '3a0bae83-175f-4881-a891-7db3a1423428', '7586ce92-98c4-40bb-bcaa-509d763634a1']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.806,Carry,True,2015/2016
,,,,"[22.1, 77.4]",,,,,,,,,,,,2.9177,,,,,,,,,,,,bac4d876-a2ea-4034-a3be-e93bc382107a,559,,"[25.4, 77.4]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Left Center Midfield,30,Espanyol,214,"['758bf6af-96bc-46fd-8755-85f7ecc11fd0', 'ca5dc00d-bd97-43ed-b708-e327907b68d7']",10,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:10.061,Carry,,2015/2016
,,,,"[32.7, 67.1]",,,,,,,,,,,,0.7409,,,,,,,,,,,,7e26861f-e21e-4f47-b170-97d05801e3a0,562,,"[31.3, 70.5]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,30,Espanyol,214,"['01ea535a-9884-4cd6-8fec-937d38ed66d0', '29a46946-3820-4d64-be01-de5916bbb30b']",13,,,,,,,,,,,,,,,,,,Espanyol,214,00:14:13.808,Carry,,2015/2016
,,,,"[94.7, 25.1]",,,,,,,,,,,,0.208519,,,,,,,,,,,,c8bd3d21-0074-4e7a-84d9-945c21415aae,567,,"[94.7, 25.1]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,31,Barcelona,217,"['4913432f-a9ae-4bce-8e55-689e64ea9b09', '5861e28a-b14a-40fc-8c15-29bf7e0374f5']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.308,Carry,,2015/2016
,,,,"[98.0, 21.0]",,,,,,,,,,,,0.28991,,,,,,,,,,,,ae6975bf-adc3-46aa-b646-6f654a5c15a9,570,,"[97.1, 21.2]",265958,14,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,31,Barcelona,217,"['15e4798c-8857-454a-90f3-c333e57907b7', 'c25c6f16-7fd7-4e28-9b44-733f8efa0f8b', 'e6c6a160-5d84-4e3f-89ea-704d06fb4496']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:18.386,Carry,True,2015/2016
,,,,"[9.0, 38.3]",,,,,,,,,,,,0.3576,,,,,,,,,,,,1ebd3a98-5386-4d24-ace0-b1fc130d0b6d,581,,"[7.6, 38.9]",265958,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,34,Barcelona,217,"['009ea28b-4cb0-4527-a75c-1bf0c75fc4fd', '291b986e-3f0b-442f-8157-6c058f549bdd', '2afb2eca-98bc-4a3a-ab31-71cc110a0eb1']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:46.692,Carry,True,2015/2016
,,,,"[22.2, 58.0]",,,,,,,,,,,,2.6659,,,,,,,,,,,,a431fb95-0c41-4fea-9e87-ded93d46447b,584,,"[12.3, 56.9]",265958,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,34,Barcelona,217,"['45ed9cc5-ac68-47c3-84a4-711578d7594d', 'd926cd28-2321-4177-9bd0-7d28c2315f94', 'f6184a2e-9540-4cef-ab6d-0a5cc47b9c8a']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.425,Carry,True,2015/2016
,,,,"[39.1, 74.5]",,,,,,,,,,,,0.9071,,,,,,,,,,,,5eb76e40-d850-481e-bdad-3a7283eba552,588,,"[37.8, 74.5]",265958,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,34,Barcelona,217,"['e671f131-efce-407b-ab33-f0ecd9d8fb67', 'ed063d1d-844b-40ae-9b3e-41f4171b4607']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.844,Carry,,2015/2016
,,,,"[64.6, 36.8]",,,,,,,,,,,,1.136589,,,,,,,,,,,,c05d6f93-7497-418c-80a9-9a01057eee16,591,,"[61.1, 39.3]",265958,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,34,Barcelona,217,"['4b4cbf03-2c77-4428-949a-3d8a4489701c', '60d58c3d-dd6f-4a42-a850-ee3d51272c1d']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:56.811,Carry,,2015/2016
,,,,"[31.3, 73.6]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,b97b726d-5223-4a50-bec3-4b01b8bfddeb,597,,"[30.6, 74.4]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,35,Espanyol,214,"['074ed070-9231-48da-b026-3a4654218069', '49190aa1-e924-4777-b7b3-3390999f201d']",21,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:21.484,Carry,,2015/2016
,,,,"[23.0, 78.2]",,,,,,,,,,,,1.1223,,,,,,,,,,,,69b9dfa7-bcad-4b77-a793-a9e426c0e995,600,,"[20.7, 77.8]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,35,Espanyol,214,"['2468efe5-3ece-4734-a8aa-7de96afbaeef', '86d0d50c-5e01-440e-bb5e-e93f29710074', 'da909a10-f878-4a41-aaa9-f877321fa2b1']",22,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:22.419,Carry,True,2015/2016
,,,,"[70.7, 67.7]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,8653fb79-daf4-4396-8ecf-c093d124f482,608,,"[70.7, 67.7]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,36,Espanyol,214,"['100dfe0d-f6a5-4766-bf6a-ead4c710a76a', 'dce5db60-47a3-494a-be10-38308af8f16c']",44,,,,,,,,,,,,,,,,,,Espanyol,214,00:16:44.990,Carry,,2015/2016
,,,,"[53.8, 35.4]",,,,,,,,,,,,0.8276,,,,,,,,,,,,e0debe24-527d-4b07-a131-26ea7a7d4781,611,,"[55.0, 37.6]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['d447fe14-588d-4180-a443-29a3b0dfdbe0', 'e0dcd362-4785-46bf-9831-3ab2dc16c1f7']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:46.666,Carry,,2015/2016
,,,,"[66.7, 40.9]",,,,,,,,,,,,2.1191,,,,,,,,,,,,d7fe0dd0-d534-4426-93de-46833463a143,614,,"[67.5, 35.7]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['62c2f717-7191-4ae3-955c-0126a6eddac5', '62c638df-33c7-45ed-8e66-aa05e112f7e4']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:49.113,Carry,,2015/2016
,,,,"[104.2, 19.6]",,,,,,,,,,,,5.6369,,,,,,,,,,,,79dc5c45-9968-46d6-98ec-da8a0c4e59f8,617,,"[96.0, 16.6]",265958,16,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,37,Barcelona,217,"['1b979c2e-d50b-44db-b84a-78cec596cf1d', '28bcfb33-1b7d-4417-bd74-40f9019c5697']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:53.659,Carry,,2015/2016
,,,,"[92.4, 27.3]",,,,,,,,,,,,0.768299,,,,,,,,,,,,f4a3d6d1-ec03-4764-b810-de96f2ee0fc0,620,,"[92.4, 27.3]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['30d2366d-5d0e-4395-b527-ae2f9d53ae0c', '46c5f6bd-48b7-4b43-a581-f11e44fdb972']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:00.288,Carry,,2015/2016
,,,,"[86.0, 34.7]",,,,,,,,,,,,0.972183,,,,,,,,,,,,d5fc96ae-1092-4829-b327-78200ed42f0b,623,,"[86.0, 34.7]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['482e2c1c-f107-4d80-9d30-b488a332514b', 'e9970ba1-f0d0-46a6-9745-47a441b466a1']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:01.833,Carry,,2015/2016
,,,,"[82.1, 69.7]",,,,,,,,,,,,0.4384,,,,,,,,,,,,9a24e079-4f45-4746-843f-5099fa8a2df5,626,,"[83.2, 65.5]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,"['47ca00ab-e935-479a-b257-b0a733114f8d', '86743600-720c-4944-8670-a5f91d414ec7']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:04.823,Carry,,2015/2016
,,,,"[86.3, 61.0]",,,,,,,,,,,,0.105301,,,,,,,,,,,,2a49c68c-216b-4d4b-81b7-f81465949e6e,629,,"[86.3, 61.0]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,37,Barcelona,217,"['1ce8fdc6-4c83-401f-ac73-560db5dea49e', '27aa7254-67e3-48c4-bf28-3e9d6a82fe52']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:06.384,Carry,,2015/2016
,,,,"[82.5, 66.5]",,,,,,,,,,,,0.039985,,,,,,,,,,,,7bdd7bce-15dd-461f-9d38-bd00ee71193f,632,,"[82.5, 66.5]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,"['17bacaf1-ee18-46fa-888a-1e8c3492bcc8', 'b2dae8d7-2499-48c2-b665-c0f8d7a14d9a']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:07.302,Carry,,2015/2016
,,,,"[82.8, 54.2]",,,,,,,,,,,,1.127144,,,,,,,,,,,,b667301a-a1d4-424a-ae41-2d89cc63e732,635,,"[80.6, 54.8]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,37,Barcelona,217,"['5d40f454-369f-43d6-88c3-7ef91ba7acb1', '69a2985c-93ad-4946-9936-492e7a876b92']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:08.505,Carry,,2015/2016
,,,,"[97.4, 31.0]",,,,,,,,,,,,1.595,,,,,,,,,,,,cc81f3d9-1a91-4a4e-a4c2-f44d02d61645,638,,"[91.2, 25.9]",265958,17,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,37,Barcelona,217,"['5a468129-c77a-4a21-b93a-313e2736dce3', 'cc1671e8-6937-4d92-aeb4-ea65eb47e223', 'd1612856-295c-479a-adc3-0ca2f8bc0ede']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:11.683,Carry,True,2015/2016
,,,,"[57.1, 15.2]",,,,,,,,,,,,0.696734,,,,,,,,,,,,957aa0ef-60ef-4cfb-b6f2-98843a11c4ab,652,,"[61.9, 11.0]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,41,Barcelona,217,"['56223568-3af3-4d82-b18b-fcee80d071d8', 'e0d4a321-7172-4c56-bf6b-e10e37a5eb6f', 'e102f416-bd25-4bc5-857d-c81f897359a6']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:01.653,Carry,True,2015/2016
,,,,"[64.3, 53.8]",,,,,,,,,,,,6.8208,,,,,,,,,,,,883b78ec-f100-4012-86c9-ec64e2f8b011,656,,"[51.6, 43.3]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,"['75cb3f5d-970d-4f93-ac55-9a3720cc6bc5', '8db545dc-c61b-432d-a59e-95314b6cef53']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:04.023,Carry,,2015/2016
,,,,"[71.9, 66.8]",,,,,,,,,,,,1.2814,,,,,,,,,,,,8df135fc-f51a-4530-8888-4023b2964c9e,659,,"[70.5, 64.0]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,41,Barcelona,217,"['5d52fc9b-9676-4ebf-9356-c5cf6b1f180e', 'ea8439ab-29bf-41c3-b5ca-9976fdf352e8']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.247,Carry,,2015/2016
,,,,"[69.5, 58.6]",,,,,,,,,,,,1.4753,,,,,,,,,,,,ed5ccf9f-732a-4c93-9705-97b48e85a378,662,,"[66.9, 59.3]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,41,Barcelona,217,"['0cb73135-7a5f-400f-a5cb-db81d141e7cd', '9c5dd175-d9f7-459c-9850-f44ba88e4e4f']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.939,Carry,,2015/2016
,,,,"[70.2, 8.0]",,,,,,,,,,,,0.571071,,,,,,,,,,,,02251a33-e3ef-4b75-b9d1-61744853e571,665,,"[74.0, 7.6]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,41,Barcelona,217,"['4581b0f2-bb33-4a67-bf6e-8241a6942b4c', 'c351b5f0-fe00-42dc-b0df-27e0e0a30662']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:19.598,Carry,,2015/2016
,,,,"[61.5, 23.8]",,,,,,,,,,,,2.4208,,,,,,,,,,,,cbb38378-4679-479b-8000-3e5c52061975,670,,"[61.1, 19.6]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,41,Barcelona,217,"['682113e1-6485-41ba-88d2-a6e3942aa071', '9daaa8e1-3bcb-4f7f-a3ca-ef0dc252d327']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.851,Carry,,2015/2016
,,,,"[44.7, 61.5]",,,,,,,,,,,,1.0575,,,,,,,,,,,,6a7c78f3-05dc-476e-adb1-d7e2e71842e3,676,,"[37.5, 60.1]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Alberto Cañas Ruiz Herrera,18407.0,Right Center Midfield,42,Espanyol,214,"['49cd5542-801f-448c-b57c-e7bc1332916b', 'c953182c-5cd7-4ab8-8920-af6e94c44dd1', 'fbff7c58-4428-41e3-b756-7b1e158331e7']",25,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:25.980,Carry,True,2015/2016
,,,,"[45.2, 56.0]",,,,,,,,,,,,0.3261,,,,,,,,,,,,7e043e38-f84c-466b-9fee-a7e57201058c,680,,"[44.2, 53.9]",265958,19,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Left Center Midfield,42,Espanyol,214,"['62987dbd-38c0-4bc3-ae29-f5b7b20e9559', '746b064a-dd26-4713-a757-061528cad8e2', 'ea7ef5e8-8518-417a-84b2-3821b58d6cf1']",27,,,,,,,,,,,,,,,,,,Espanyol,214,00:19:27.759,Carry,True,2015/2016
