50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,e07d5c82-4c63-449e-8967-5bcbd086ba30,2053,,,"[56.5, 75.5]",68358,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Moya Castillo,26173.0,Right Center Back,131,Recreativo Huelva,1220,['1ea83e86-9216-4877-8e35-4864b70421c2'],50,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:08:50.804,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,9889bdd9-d61b-4672-a752-4d4d393f69e1,2056,,,"[44.8, 60.4]",68358,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iago Bouzón Amodeo,26168.0,Right Back,131,Recreativo Huelva,1220,['7aab3287-6ad1-4cd0-9ef6-5ede426a2dca'],56,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:08:56.654,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ef485e29-f301-4157-8fa7-b1946589b62b,2059,,,"[69.1, 41.5]",68358,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,131,Recreativo Huelva,1220,['8b3eaf64-18bd-46f9-8a9d-cf084c1a1aa9'],58,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:08:58.557,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,ddfa3843-c920-4cbb-a8df-6272a407a29d,2064,,,"[45.2, 60.2]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,131,Recreativo Huelva,1220,['73f78022-4692-4e60-806c-8d9ec23bea82'],3,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:09:03.344,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f33872f-f791-44ce-b1d4-d40af9417f0f,2068,,,"[56.5, 42.3]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,131,Recreativo Huelva,1220,"['03e97353-56df-456d-a685-0156b8aaed20', '6f4a9152-1844-4ed2-88fe-1a6162d6dae7']",5,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:09:05.071,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca57450-992e-4261-b811-4553da8134a6,2071,,,"[67.7, 54.3]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,131,Recreativo Huelva,1220,['1fa8cea3-d98b-400a-b3c8-fd8b3baf3f72'],6,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:09:06.384,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,86313c7a-7e7c-4ed5-bc73-cd0c8261b899,2082,,,"[3.6, 51.8]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,132,Barcelona,217,['2b1443e1-53ae-419d-9514-a02fb58d47d1'],41,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:09:41.210,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c6d77d9b-8cf7-40fb-b559-2a1feeab8ae7,2088,,,"[65.9, 18.0]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['0e8b6cd7-819b-411b-9aed-ebba0fd413be'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.739,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,7749b906-88b7-4ec7-9e28-202927e80feb,2094,,,"[55.6, 26.6]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,132,Barcelona,217,['0c5673c7-1bc0-432f-a883-cbe811660c4b'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.071,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1259d8b-e200-4401-8faf-79ea1fd9e08c,2097,,,"[64.4, 61.3]",68358,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['8a7e2113-7b3c-4f38-a209-d7d34dd55cc5'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.996,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,c45820e2-4c96-4343-b4dd-18c6b3672415,2113,,,"[50.3, 13.4]",68358,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,134,Barcelona,217,['3fa0ba1e-5eff-4396-859a-01389800ecb8'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.098,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,ef243a16-a050-4d1b-9baf-07f93fbd2a4d,2116,,,"[106.7, 20.7]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Santiago Ezquerro Marín,25949.0,Left Wing,134,Barcelona,217,['f609e813-41de-4a2e-835f-5ab9ba739517'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:11:07.186,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,24f86704-7cba-470b-8f57-bf4b839af847,2118,,,"[63.9, 60.8]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Camuñas Gallego,26169.0,Right Midfield,135,Recreativo Huelva,1220,['81899b19-1173-4e66-9d0b-ed55bdf172e4'],25,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:25.464,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,9bbe5498-054b-47e4-9a6d-984ad9ef7f17,2122,,,"[37.6, 73.0]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Moya Castillo,26173.0,Right Center Back,135,Recreativo Huelva,1220,"['85d70f2e-9b6d-4d86-b358-6796ef882b71', 'c3ec3eb3-20b3-4293-a307-5e1427c0e095']",29,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:29.459,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,5d58335f-064d-4ef8-bd59-3b25ede300c9,2125,,,"[5.7, 49.5]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,135,Recreativo Huelva,1220,['6f7da917-2164-4ce5-8d47-b5dd885d29e6'],32,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:32.316,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,589b04a1-4844-4a93-825f-56d59f1daf15,2128,,,"[51.9, 56.6]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,135,Recreativo Huelva,1220,['c3142a47-2481-4255-a0b4-af6be992cc0b'],37,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:37.371,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,af93ec2a-6aef-45e0-bad5-39acf3c56b6a,2131,,,"[62.9, 32.1]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,135,Recreativo Huelva,1220,['ccc49fed-2266-4fab-a78a-c751459adab9'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.238,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,a94665ee-6943-486a-9776-bbb9cb0efc2c,2136,,,"[62.2, 76.0]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Camuñas Gallego,26169.0,Right Midfield,135,Recreativo Huelva,1220,['a97968a3-25a5-4ce7-ad88-ba074e52fa68'],41,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:41.716,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,58a8bacb-1b43-4949-90b4-7f257b3fbd74,2139,,,"[63.3, 52.0]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,135,Recreativo Huelva,1220,['19343569-0bcf-48d0-a852-639e75904540'],45,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:45.555,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,eda8a358-1f3b-44df-87dc-8d054c4db2f0,2142,,,"[80.3, 61.9]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Javier Camuñas Gallego,26169.0,Right Midfield,135,Recreativo Huelva,1220,['8c567611-86db-422f-b1fe-cc737a3f97c7'],48,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:48.104,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,12806d0e-a849-45b8-859b-9a1aa4bf9956,2145,,,"[108.4, 46.3]",68358,56,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florent Sinama-Pongolle,26083.0,Center Forward,135,Recreativo Huelva,1220,['6dc13a74-9c53-499f-8205-de339f7b0717'],52,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:11:52.256,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,75a743db-c202-400d-b254-f40fd8f6b002,2155,,,"[34.9, 10.4]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hipólito Fernández Serrano,26172.0,Left Back,135,Recreativo Huelva,1220,['c94f8e76-a6eb-4435-885a-addff2290edc'],13,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:13.325,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,42c63f5c-50fb-448b-a3c1-031318d26f53,2158,,,"[46.7, 23.4]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Jesús Vázquez Muñoz,26077.0,Left Defensive Midfield,135,Recreativo Huelva,1220,['c4693a68-4329-4e5c-a0aa-1a4f43cb2217'],14,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:14.494,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,71970b26-e6ad-4b6e-b617-b6209944d4ac,2161,,,"[63.0, 4.1]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aitor Tornavaca Fernández,26078.0,Left Midfield,135,Recreativo Huelva,1220,['c67ca642-7cea-4a40-bb97-f6bf22e61218'],16,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:16.736,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,7637c776-9b2d-46a4-bb32-44baea680bcc,2164,,,"[83.8, 25.3]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florent Sinama-Pongolle,26083.0,Center Forward,135,Recreativo Huelva,1220,['0432ac9a-7582-4954-b6f1-c29c2c8ceb1a'],19,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:19.051,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,04aace8a-bd55-487b-a9f7-e2be52f9a984,2168,,,"[88.5, 41.3]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,135,Recreativo Huelva,1220,"['604bd097-fa50-47a5-899b-c915adda8338', '72180934-7197-4e4e-87d6-3b01ea20bbdd']",20,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:20.102,Ball Receipt*,True,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c10cc1bb-732e-4bbc-a2b1-cc4776808ca2,2171,,,"[92.5, 26.6]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florent Sinama-Pongolle,26083.0,Center Forward,135,Recreativo Huelva,1220,['adb06610-9996-4fdb-bf2d-99b2e4cdee12'],21,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:12:21.413,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,057058e1-4572-4285-9f0d-b297f8eef0a9,2173,,,"[41.7, 50.8]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,136,Barcelona,217,['d6b5e4e4-1097-45da-ba8b-1218a58f99f0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.704,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,6beb19fb-e3fb-4d93-978b-bab709ccab6b,2179,,,"[42.8, 29.1]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,137,Barcelona,217,['7ace24d6-c36e-4af0-a4b2-8d7ff8032ea1'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.622,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef171aad-f903-45a2-ac29-40df07fba382,2181,,,"[51.6, 9.6]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,137,Barcelona,217,['12d8f150-1379-4b53-8524-1e35541a8446'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.811,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,71553d9f-f58a-4ea5-a0fd-d28295a0cac5,2184,,,"[55.8, 26.8]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['bd8e55f5-13aa-44be-b109-8eec5a87057d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.059,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,82ce3468-4175-4dba-a1e2-b9708159a8a5,2188,,,"[53.9, 34.0]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,137,Barcelona,217,"['696c3af4-9163-4948-b3f9-76bb25f0bf6d', 'c0fd72f2-fbc1-4e6c-b3a9-fa1045c61d15']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:12:45.019,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,444978e0-251e-4774-9534-cd34ffbfcd0a,2191,,,"[47.2, 69.7]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,137,Barcelona,217,['ac89e674-fff1-43dd-9f7d-a09fb1efc801'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:12:49.443,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed07d92e-e1e2-4ca4-a675-c3e885db9585,2194,,,"[40.5, 24.7]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,137,Barcelona,217,['a32e6292-c251-4f60-adf5-d7886f2acea7'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.669,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,b31a5d8e-546f-492f-8777-f6619845f1da,2197,,,"[55.0, 16.3]",68358,57,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['69ab322d-dddb-4afa-941f-55cd9f1cbef4'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:12:58.664,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a144d23-40e4-411e-a10e-2d0d9da0e975,2201,,,"[63.2, 26.4]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Santiago Ezquerro Marín,25949.0,Left Wing,137,Barcelona,217,['3ba8adcd-e6ba-4ff1-a829-ba492635d001'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:13:00.670,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,831b682c-5123-46ea-8f55-9d2679712682,2204,,,"[68.4, 19.7]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,137,Barcelona,217,['db62a25a-7ddd-4e47-981e-36d501b4f9a9'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.296,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,697bc4e8-fdab-44d8-ada4-d954e53d9417,2207,,,"[93.0, 31.9]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,137,Barcelona,217,['fb05a9e5-ad5a-4d61-8fd7-414fa284a47e'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.114,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,a34f7346-68e4-4ea5-9d51-69e0a90fd087,2211,,,"[49.8, 74.7]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Eduardo Moya Castillo,26173.0,Right Center Back,138,Recreativo Huelva,1220,['31ea696d-c199-458c-b5f2-c3ba56091908'],7,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:07.598,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,6c6057af-b472-48d8-a646-e726fde90d30,2222,,,"[36.5, 54.4]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,139,Barcelona,217,['868298ee-e171-40fd-a9ad-6734e657d0e8'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:13:18.053,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,9ba62464-d9a2-48ee-80a5-7cd64eb5d010,2225,,,"[51.8, 72.9]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,139,Barcelona,217,['63007d45-d505-48b3-a6c0-062a417707b1'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:13:23.181,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,b68926e5-9bd7-4196-a4fa-7e7c2e503bd6,2229,,,"[75.2, 53.1]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,140,Recreativo Huelva,1220,['d59c76a6-87fb-40e2-9439-ff9c4330ae25'],30,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:30.454,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef24f1c3-93c4-4ba4-8668-9f161b5400f0,2231,,,"[72.1, 64.8]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Camuñas Gallego,26169.0,Right Midfield,140,Recreativo Huelva,1220,['e5506c5f-2e5f-4473-b21a-eb244fadde25'],31,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:31.654,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,c5eb3006-0564-46fb-8857-454446455888,2234,,,"[66.4, 41.5]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,140,Recreativo Huelva,1220,['98cebc57-3fb2-4ee7-b309-e8b114651edb'],34,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:34.079,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,9b53c9bc-9938-44ab-89d3-8f49e8226407,2237,,,"[88.1, 5.4]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aitor Tornavaca Fernández,26078.0,Left Midfield,140,Recreativo Huelva,1220,['b6920b0a-2b0e-46b3-a986-1f7ceaf6bd52'],37,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:37.091,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef35dabe-fe18-437b-8ea5-89eed11f778b,2241,,,"[70.4, 24.3]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto Luis Gaspar de Deus Severo,15656.0,Left Center Back,140,Recreativo Huelva,1220,['f4314243-00f7-401e-a290-c372ca1f6156'],42,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:42.261,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,0e44efb2-df40-4cc0-b557-91a2ff82db53,2244,,,"[98.8, 28.0]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Sinama-Pongolle,26083.0,Center Forward,140,Recreativo Huelva,1220,['65eb5106-8c2c-4df2-b65d-3f8531b903dc'],44,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:44.806,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8a340e-94cc-4602-91aa-05ac1e1fb3cd,2248,,,"[95.0, 21.5]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Jesús Vázquez Muñoz,26077.0,Left Defensive Midfield,140,Recreativo Huelva,1220,"['55d8dc5a-2c5f-49e8-ac60-dc52ad31b886', 'cabe24ca-8aa7-448b-9199-2a16b3b8b466']",46,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:46.382,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,f73b8c36-600f-421c-ba6f-451fda9dc9f2,2251,,,"[105.1, 44.2]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,140,Recreativo Huelva,1220,['717627b0-325f-4d2b-b443-4108c016e4fa'],47,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:47.836,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,cf9324d9-3418-44f3-81f7-26fccd9b8dc9,2253,,,"[111.6, 36.7]",68358,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florent Sinama-Pongolle,26083.0,Center Forward,140,Recreativo Huelva,1220,['96a462e6-c63f-49c1-9bd3-f0d257bca5dc'],48,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:13:48.703,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,9819f24f-d3e7-463d-bf15-6cc22ba35c95,2274,,,"[40.5, 30.8]",68358,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,143,Recreativo Huelva,1220,['030debd1-ab8e-438c-863e-84761ecf6ee8'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:14:50.798,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,e6de549d-b1a0-436a-9404-35fc03335a66,2277,,,"[79.0, 74.9]",68358,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Camuñas Gallego,26169.0,Right Midfield,143,Recreativo Huelva,1220,['c2b7a8df-108c-401f-b158-b0abf98abec8'],51,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:14:51.784,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,f2edcd20-3ed7-400c-a470-1af68dcef294,2284,,,"[77.1, 70.1]",68358,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Jorge Neto Martins,26171.0,Right Defensive Midfield,144,Recreativo Huelva,1220,['e3d7e7af-6436-4363-82c4-3b1a60fae6ec'],9,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:15:09.244,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,e87910bc-d9fe-45ff-b1b0-1dbc9425b223,2288,,,"[88.5, 61.0]",68358,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Gastón Ruben Rodríguez,25426.0,Center Attacking Midfield,144,Recreativo Huelva,1220,['841d98c9-179d-40cb-8eb5-efea6d95dcdb'],10,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:15:10.244,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,8fb23a25-78d2-48cd-b040-880c5d4044ad,2290,,,"[46.3, 5.8]",68358,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago Ezquerro Marín,25949.0,Left Wing,145,Barcelona,217,['381522c4-1b7d-4471-8c4c-7cfa1aad5a92'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:15:11.654,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,03061ade-8b3e-4632-a2f4-f8cf7dae6930,2293,,,"[34.6, 9.4]",68358,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,145,Barcelona,217,['25137438-3deb-493c-a84d-e02bdf2bd324'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:15:13.161,Ball Receipt*,,2007/2008
