ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,"[51.5, 50.3]",,,,,,,,,,0.1424,,,,,,,,,,,,,e195020d-af18-48fe-bd1d-3a7ffc14b052,1354,,,"[50.1, 49.0]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,98,Barcelona,217,"['0716a123-b3fd-451a-8481-88f2b3de50c9', '62282cad-51eb-4af7-9db7-e7d48fa42c7d']",10,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.053,Carry,,2009/2010
,,"[53.9, 10.2]",,,,,,,,,,1.501844,,,,,,,,,,,,,f7e52be0-ecec-44b5-a784-8f6cde349b29,1357,,,"[52.1, 13.8]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dmytro Chygrynskiy,18608.0,Left Center Back,98,Barcelona,217,"['6201c38e-452b-4d53-a835-c4dec8ee368c', 'beae6824-9fc6-402e-92cf-9e9b9f743346']",12,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.363,Carry,,2009/2010
,,"[62.0, 12.3]",,,,,,,,,,1.7896,,,,,,,,,,,,,0e6e3371-271e-4d4c-8fcb-38d7cace106f,1360,,,"[66.5, 7.0]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,98,Barcelona,217,"['66395b99-b2f1-4c0a-8ced-81edb55dafd2', '95987bff-9ac5-4575-94a3-b88f1a596aa4']",15,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.240,Carry,,2009/2010
,,"[69.4, 55.7]",,,,,,,,,,2.332389,,,,,,,,,,,,,77c3740c-82b4-4d83-a000-d2b76e6e8220,1363,,,"[55.7, 52.5]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,98,Barcelona,217,"['8b213df7-a4c4-4659-8658-5365a4c53492', 'fa2eda44-f77e-4cf9-b98e-51b54163dc19']",19,,,,,,,,,,,,,,,,Barcelona,217,00:41:19.362,Carry,,2009/2010
,,"[80.2, 75.2]",,,,,,,,,,0.620467,,,,,,,,,,,,,a08e3fde-6a2e-4743-a88e-e4d2b5afc193,1366,,,"[80.9, 75.2]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,98,Barcelona,217,"['349a380d-bfa4-4639-a737-3c078e53818d', '35459d70-03d1-4fb0-a9de-05b453368bed']",22,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.925,Carry,,2009/2010
,,"[85.5, 58.3]",,,,,,,,,,0.08,,,,,,,,,,,,,f7e84953-5a47-417e-8308-1f3396c46f36,1369,,,"[85.5, 58.3]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,98,Barcelona,217,"['2642aa33-e536-40dd-b897-73a351cf37b3', '446388e0-3fd3-4be2-8bf4-11a389771b41']",24,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.406,Carry,,2009/2010
,,"[67.5, 52.2]",,,,,,,,,,2.362933,,,,,,,,,,,,,7c5872f1-6d22-4dda-a912-f65c8c7ff5b2,1372,,,"[69.4, 52.4]",69267,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,98,Barcelona,217,"['0504f43c-dc59-4fe1-ac5c-12e60f29ba57', '4619b8d1-4ed2-4231-8e02-4df590440147']",26,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.440,Carry,,2009/2010
,,"[56.1, 39.8]",,,,,,,,,,0.2146,,,,,,,,,,,,,242e045c-7b76-43f9-8253-82ca7cafd42b,1388,,,"[57.6, 39.0]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,100,Barcelona,217,"['1a43c28d-cf38-44f9-af53-0eafe4b737ec', 'e4ee86c3-d92d-4fd7-a85c-e0c9bcb1b815', 'f0ec58cc-09ca-4b95-96f3-e5cdab59c5a2']",27,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.230,Carry,True,2009/2010
,,"[69.4, 73.3]",,,,,,,,,,1.106981,,,,,,,,,,,,,dcb4129c-3755-4589-9b5b-351245035eb2,1392,,,"[73.4, 71.8]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,100,Barcelona,217,"['8fd4f966-581f-41bd-8c92-87eb8fa71a35', 'c47a7ded-ad52-45db-9ce7-6d39217d1315', 'f17894c7-d440-4b69-9dcc-38a2f8aee3eb']",29,,,,,,,,,,,,,,,,Barcelona,217,00:42:29.488,Carry,True,2009/2010
,,"[58.5, 65.1]",,,,,,,,,,0.404002,,,,,,,,,,,,,ecb2ac9f-bda2-41ad-93c5-2c361c511ee6,1396,,,"[60.1, 66.4]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,"['147d9dac-f0bb-472a-9e3e-d4fcd544ec5e', '3c6b499f-5825-4802-8da7-bcc4f2d0f73e', '43dd4545-b3d0-4a0f-a351-559e0335b74e', '731ac2ce-9a0c-459a-8dda-61937642e1fa']",31,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.501,Carry,True,2009/2010
,,"[58.5, 65.8]",,,,,,,,,,0.04,,,,,,,,,,,,,2dd9b877-1bc0-4ccf-a51a-94a117e9c50c,1399,,,"[58.5, 65.1]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,100,Barcelona,217,"['3c6b499f-5825-4802-8da7-bcc4f2d0f73e', '43dd4545-b3d0-4a0f-a351-559e0335b74e', '66c1379b-169e-4b19-917b-7f3938a6ad0a', '731ac2ce-9a0c-459a-8dda-61937642e1fa']",31,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.905,Carry,True,2009/2010
,,"[49.9, 56.7]",,,,,,,,,,0.04,,,,,,,,,,,,,64818741-2d29-432b-a7fd-706be76dc4bb,1402,,,"[49.9, 56.7]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,100,Barcelona,217,"['b826226b-f547-4958-9569-b8a2aa873b9c', 'da773666-f866-4e6b-bb75-d19552932eb0']",33,,,,,,,,,,,,,,,,Barcelona,217,00:42:33.474,Carry,,2009/2010
,,"[55.8, 40.1]",,,,,,,,,,1.4405,,,,,,,,,,,,,598c3443-48de-4cbf-b011-78b111dc6d44,1406,,,"[56.4, 33.9]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,101,Xerez,1219,"['0034850f-9cc8-465b-9391-0ad66035f61f', '4116a200-556e-47eb-9937-6fad57458921']",35,,,,,,,,,,,,,,,,Xerez,1219,00:42:35.141,Carry,,2009/2010
,,"[63.6, 54.8]",,,,,,,,,,0.04,,,,,,,,,,,,,10518f65-5540-420a-9133-ada17fa1cd8b,1410,,,"[68.1, 53.8]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,101,Xerez,1219,"['14ba4fd1-75ac-4757-9ec0-aeef22743892', 'b8d11969-99b4-4bbb-a9b2-e6c96e7b07a7', 'c976b455-1199-4a0c-a717-1c03c3ca84bf']",37,,,,,,,,,,,,,,,,Xerez,1219,00:42:37.840,Carry,True,2009/2010
,,"[73.2, 74.4]",,,,,,,,,,1.933,,,,,,,,,,,,,e833c2eb-02f6-485a-ae97-22d4b6673158,1413,,,"[64.7, 71.4]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,101,Xerez,1219,"['1ec24768-4add-4125-9e3e-1134b800d85c', 'dc5ac8dd-2613-466b-b51b-def4e4686044', 'eca94886-4b2f-4e8a-88d9-772ce1d2d5a1']",39,,,,,,,,,,,,,,,,Xerez,1219,00:42:39.780,Carry,True,2009/2010
,,"[78.8, 74.0]",,,,,,,,,,0.3432,,,,,,,,,,,,,3f88d1a6-1ff9-40f3-b7ea-b9910b56f8e2,1417,,,"[73.2, 74.4]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,101,Xerez,1219,"['68c4838d-583e-446a-909b-d015a27eaae3', 'da1319ed-d84a-41aa-8667-513109454769', 'e00467a3-b7f8-4202-b63c-c619177c95df', 'eca94886-4b2f-4e8a-88d9-772ce1d2d5a1']",41,,,,,,,,,,,,,,,,Xerez,1219,00:42:41.713,Carry,True,2009/2010
,,"[89.1, 67.2]",,,,,,,,,,2.325071,,,,,,,,,,,,,3a9d89bb-e9aa-4d29-be46-8bfb7fb662dc,1420,,,"[78.8, 74.0]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,101,Xerez,1219,"['2273db15-4d28-4151-83da-ce4f20be78d7', '74895bb3-13ad-4939-a0ce-3bec46f60b93', 'da1319ed-d84a-41aa-8667-513109454769', 'e00467a3-b7f8-4202-b63c-c619177c95df']",42,,,,,,,,,,,,,,,,Xerez,1219,00:42:42.056,Carry,True,2009/2010
,,"[86.1, 63.9]",,,,,,,,,,2.009929,,,,,,,,,,,,,796c0a81-739f-4452-924a-f2e1684466f3,1423,,,"[89.1, 67.2]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,101,Xerez,1219,"['2273db15-4d28-4151-83da-ce4f20be78d7', '74895bb3-13ad-4939-a0ce-3bec46f60b93', '80f7b089-51ad-43d9-b0d9-97a8e21c4ef5']",44,,,,,,,,,,,,,,,,Xerez,1219,00:42:44.381,Carry,True,2009/2010
,,"[95.7, 75.1]",,,,,,,,,,2.133731,,,,,,,,,,,,,dbb775bb-7e72-45ec-951d-74570d53f2f8,1426,,,"[98.2, 77.9]",69267,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,101,Xerez,1219,"['33e7fdaf-75e1-4810-84a8-59ad5e395684', '9239d2d9-0e86-4080-8885-096c45fb13c2']",47,,,,,,,,,,,,,,,,Xerez,1219,00:42:47.267,Carry,,2009/2010
,,"[112.9, 75.7]",,,,,,,,,,0.617721,,,,,,,,,,,,,207bb10f-6d9e-4c66-853d-d5c85f2c5f11,1438,,,"[113.9, 74.2]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,105,Barcelona,217,"['84776867-6db5-4389-84eb-beabfb9ccb1a', 'b78556b8-e899-486b-b510-05fd5dd70afd']",7,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.933,Carry,,2009/2010
,,"[62.8, 72.0]",,,,,,,,,,0.08,,,,,,,,,,,,,93b783da-7632-47ed-b4c9-6ad77b44a828,1448,,,"[63.3, 72.5]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,107,Barcelona,217,"['5d84abeb-616a-4b05-b05c-758066ce9ee5', '730007ec-b2a1-4e69-ba8d-74b2711db302']",31,,,,,,,,,,,,,,,,Barcelona,217,00:43:31.226,Carry,,2009/2010
,,"[58.8, 77.1]",,,,,,,,,,0.4902,,,,,,,,,,,,,86bcb960-dba4-43b9-8c1e-e4ad450c5098,1451,,,"[60.3, 76.0]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,107,Barcelona,217,"['693130d8-f8d1-4a12-854d-51cc3ef1d1d8', 'e13fa763-fb1c-4d95-a519-7f843588b911']",32,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.169,Carry,,2009/2010
,,"[45.9, 67.7]",,,,,,,,,,1.228168,,,,,,,,,,,,,95611367-9b2b-48d9-bfbe-587b12de2163,1454,,,"[45.0, 69.8]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,107,Barcelona,217,"['7367308e-4a7e-4102-b146-4d4e13d64a52', 'bb7a3a39-085d-4be4-97e5-41cec05efb06']",33,,,,,,,,,,,,,,,,Barcelona,217,00:43:33.849,Carry,,2009/2010
,,"[48.8, 29.7]",,,,,,,,,,2.044449,,,,,,,,,,,,,0ccb939a-5e1e-4b62-8546-24b5594ce219,1457,,,"[42.1, 34.3]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dmytro Chygrynskiy,18608.0,Left Center Back,107,Barcelona,217,"['69870418-0a63-4966-9ba4-5f181016a894', 'c89db198-5669-4650-80ec-e1f29fa7ac11']",36,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.721,Carry,,2009/2010
,,"[62.8, 4.7]",,,,,,,,,,2.59051,,,,,,,,,,,,,89eb9018-1bf9-4453-a905-0a4b19b4e964,1460,,,"[52.8, 4.5]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['47f1d106-cd56-49b9-beba-e373bf626df3', 'c992bb98-7591-4194-9d01-b2854de0d2ca']",40,,,,,,,,,,,,,,,,Barcelona,217,00:43:40.782,Carry,,2009/2010
,,"[67.3, 24.9]",,,,,,,,,,2.37815,,,,,,,,,,,,,fcdb0004-341b-46c8-85f7-a293c70ff408,1463,,,"[63.0, 25.6]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,107,Barcelona,217,"['c30b9f30-e0df-46c2-9317-f2769187abf4', 'f1732673-3dea-4667-8156-6af8cb38f918']",44,,,,,,,,,,,,,,,,Barcelona,217,00:43:44.422,Carry,,2009/2010
,,"[64.3, 45.8]",,,,,,,,,,1.263355,,,,,,,,,,,,,76c9c259-1e54-45f9-aeae-1c5f0563e8f6,1466,,,"[63.3, 43.0]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,107,Barcelona,217,"['80d10c9e-99e8-49fd-b5d3-df9eb469f418', 'fc9f6ae1-2814-4799-849d-5480b8bf23ad']",48,,,,,,,,,,,,,,,,Barcelona,217,00:43:48.746,Carry,,2009/2010
,,"[85.3, 76.0]",,,,,,,,,,2.183231,,,,,,,,,,,,,88dc855f-8a92-45c0-a17b-0e5888723e69,1469,,,"[66.7, 76.0]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,107,Barcelona,217,"['548faba9-47f2-4d0e-b45f-cbf9100cd58c', 'dfdb7bdc-d4ff-4f75-a1c2-a14163eda3d2']",51,,,,,,,,,,,,,,,,Barcelona,217,00:43:51.541,Carry,,2009/2010
,,"[77.7, 64.5]",,,,,,,,,,2.707056,,,,,,,,,,,,,ca218d1b-03c2-4c2e-bc3a-91c728a40b4a,1472,,,"[80.7, 69.6]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,107,Barcelona,217,"['910c9c77-63e0-46fc-98d7-28aefdab6d40', 'd47a39bc-f1c8-4ad4-a365-a950f6b3dad4']",54,,,,,,,,,,,,,,,,Barcelona,217,00:43:54.650,Carry,,2009/2010
,,"[63.6, 48.9]",,,,,,,,,,1.959434,,,,,,,,,,,,,4a6fab4c-9f26-47d1-87e2-ebfbdabb1dc6,1475,,,"[65.9, 52.4]",69267,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,107,Barcelona,217,"['270d33dc-c79f-498d-86eb-d3a14a88f83e', '36a1da95-c09e-46b0-939a-b589ec89705a']",58,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.610,Carry,,2009/2010
,,"[81.2, 3.9]",,,,,,,,,,1.547189,,,,,,,,,,,,,8d225dac-f3a3-41be-8afb-2db1bd12f172,1478,,,"[72.2, 1.8]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['8b8eac5d-d25b-4a6b-a80d-9efc54c4fa41', 'c3545af5-0ee9-4583-8a1a-64c8ecef3831']",3,,,,,,,,,,,,,,,,Barcelona,217,00:44:03.719,Carry,,2009/2010
,,"[93.6, 3.9]",,,,,,,,,,1.008223,,,,,,,,,,,,,aaa09c1a-4769-4ecc-a302-3b71db5daf2c,1481,,,"[93.6, 3.5]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Center Forward,107,Barcelona,217,"['60d1a2f7-4e4d-467b-a3ee-20c0433d8f73', 'd7b5780b-b41b-4ea3-b599-6b0a2daa8533']",6,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.957,Carry,,2009/2010
,,"[85.3, 5.0]",,,,,,,,,,0.337,,,,,,,,,,,,,cdf93b8d-3bb9-4294-96da-0f4de00314d6,1484,,,"[84.7, 4.7]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,107,Barcelona,217,"['13fa552b-1adc-4af7-bc29-446ee24bb472', 'ffb0200e-d3fa-4612-a441-1ae9b94fc34e']",9,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.187,Carry,,2009/2010
,,"[94.1, 14.2]",,,,,,,,,,0.654,,,,,,,,,,,,,9a77683f-d010-4706-b7fb-92c7618dc9e1,1488,,,"[94.0, 14.4]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,107,Barcelona,217,"['6b6eebd2-d97e-4c73-a5f8-477f12620d42', '7380494a-51cc-4277-a435-e1fc75274365', 'cd06159b-1ef8-4fed-bc87-f7a4ad8deb83']",10,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.569,Carry,True,2009/2010
,,"[96.6, 43.1]",,,,,,,,,,0.9703,,,,,,,,,,,,,2752699a-c78f-431b-b4f7-a1a9ed4ce9f9,1495,,,"[94.7, 44.6]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Bojan Krkíc Pérez,4913.0,Left Wing,108,Barcelona,217,"['107dbc9b-5db2-46de-b341-4d956b2a1e1f', '3d7eef39-2f22-4856-ae11-a4198c2f79a3', '8fbbd3e3-540a-41c2-9825-695a6f00fcef']",35,,,,,,,,,,,,,,,,Barcelona,217,00:44:35.044,Carry,True,2009/2010
,,"[105.0, 39.8]",,,,,,,,,,0.6076,,,,,,,,,,,,,1022a1fc-858e-4e44-a4f1-8bd6b4eb0074,1501,,,"[104.8, 39.1]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Seydou Kéita,20169.0,Left Center Midfield,108,Barcelona,217,"['2b637372-4871-44dc-8071-16cd7d0a877c', 'f19c887e-09ab-4000-b9bd-846c11f11d68']",36,,,,,,,,,,,,,,,,Barcelona,217,00:44:36.789,Carry,,2009/2010
,,"[28.5, 40.4]",,,,,,,,,,2.2892,,,,,,,,,,,,,729596e0-c459-41b0-b179-842165f76004,1504,,,"[24.2, 48.6]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,109,Xerez,1219,"['5c7335a1-1f78-419e-a960-e61d14fc9e3d', 'bcf10d89-18ca-46de-8a2b-2eda060b79bd']",38,,,,,,,,,,,,,,,,Xerez,1219,00:44:38.283,Carry,,2009/2010
,,"[56.4, 33.1]",,,,,,,,,,2.06265,,,,,,,,,,,,,84fe8c1d-178b-415e-9287-6ef9570ba97c,1508,,,"[41.1, 27.4]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,109,Xerez,1219,"['417663e1-26f7-4156-922e-61e71fa2aef0', '474ffc0e-43fb-4a18-8d73-e3b7266732a1', '7a5b26a7-292b-41ad-89ad-4802e4872a67', 'ee510507-1c43-402b-9b38-fadec4c14579']",41,,,,,,,,,,,,,,,,Xerez,1219,00:44:41.935,Carry,True,2009/2010
,,"[74.3, 24.0]",,,,,,,,,,0.004800001,,,,,,,,,,,,,cb81ef4c-648b-413a-abb2-66b472e673e0,1512,,,"[74.3, 23.8]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Calvo Sobrado,26608.0,Center Attacking Midfield,109,Xerez,1219,"['387df65f-3426-46ff-b639-0633d912920d', '845fa0cb-4ed6-49bb-a441-2a2517395726']",46,,,,,,,,,,,,,,,,Xerez,1219,00:44:46.375,Carry,,2009/2010
,,"[40.6, 43.0]",,,,,,,,,,1.458089,,,,,,,,,,,,,d8743d3b-e1e1-43ec-8731-e53fecdeeeb7,1518,,,"[39.5, 47.7]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,110,Barcelona,217,"['7a4903c3-c9f3-4bd7-b427-23f25b46d10f', 'fe4bf582-7445-4233-ae42-4998ef44a5d9']",51,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.324,Carry,,2009/2010
,,"[67.5, 37.8]",,,,,,,,,,1.909291,,,,,,,,,,,,,bd5ad76e-0c1e-442e-aa16-f125032564d9,1523,,,"[56.1, 37.7]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,110,Barcelona,217,"['2d2c4f64-af64-4ded-959a-a8aa627aa9cd', 'b98bdf18-61fd-4681-a0a6-2fc044914489', 'cc60b971-5b31-47b4-9756-da23878423bc']",54,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.598,Carry,True,2009/2010
,,"[73.4, 42.0]",,,,,,,,,,1.2546,,,,,,,,,,,,,264e7a59-6d69-4371-aacc-e76a0b0520ed,1526,,,"[67.5, 37.8]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,110,Barcelona,217,"['2d2c4f64-af64-4ded-959a-a8aa627aa9cd', 'b52c1b86-fa35-454a-adad-3c63a2200124', 'cc60b971-5b31-47b4-9756-da23878423bc', 'f422635b-322a-427a-8089-40e466c36821']",56,,,,,,,,,,,,,,,,Barcelona,217,00:44:56.507,Carry,True,2009/2010
,,"[77.4, 48.9]",,,,,,,,,,1.344367,,,,,,,,,,,,,417948cf-b979-44bc-96c5-b38a0196e227,1529,,,"[73.4, 42.0]",69267,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,110,Barcelona,217,"['9abf62b0-0e0c-4385-a33b-878efa76acea', 'b52c1b86-fa35-454a-adad-3c63a2200124', 'f422635b-322a-427a-8089-40e466c36821']",57,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.762,Carry,True,2009/2010
,,"[34.1, 29.4]",,,,,,,,,,1.9875,,,,,,,,,,,,,5e8c9e97-1efa-4759-b565-7a9d1eb23386,1533,,,"[34.2, 26.6]",69267,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,111,Xerez,1219,"['ce37ee34-1967-4155-852e-f02fc0bf920c', 'd3b03d70-a449-4a6c-a0cc-b4dd708662c7']",0,,,,,,,,,,,,,,,,Xerez,1219,00:45:00.220,Carry,,2009/2010
,,"[46.4, 4.4]",,,,,,,,,,3.253494,,,,,,,,,,,,,0a711032-4b26-471e-9db4-422d27f094d5,1538,,,"[44.8, 13.8]",69267,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,111,Xerez,1219,"['5385135e-80bb-40ad-a219-9f88bb0d5d43', 'ac45ad65-03b6-4f21-8473-73185ca02489', 'c7ef3eae-16b5-4505-8328-e4c1fe4713b1']",3,,,,,,,,,,,,,,,,Xerez,1219,00:45:03.876,Carry,True,2009/2010
,,"[53.9, 65.1]",,,,,,,,,,0.859098,,,,,,,,,,,,,d0f7c7b5-e3a4-4b1b-8817-b03d152619fb,1542,,,"[52.1, 66.6]",69267,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,111,Xerez,1219,"['9ba2d401-fac8-43dd-b754-24052b708eed', 'b4efa694-e934-4c51-aa92-c279518090a6']",9,,,,,,,,,,,,,,,,Barcelona,217,00:45:09.365,Carry,,2009/2010
,,"[65.2, 53.8]",,,,,,,,,,1.341695,,,,,,,,,,,,,2f3083cf-e47d-47d3-a548-5f4f44845864,1545,,,"[56.6, 54.3]",69267,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,111,Xerez,1219,"['12ca36c5-42c7-4adf-9297-b9303abe8e79', '5206da9e-ff9d-4308-92cb-abaf300c0667']",11,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.156,Carry,,2009/2010
,,"[42.4, 36.0]",,,,,,,,,,0.8396,,,,,,,,,,,,,199ba15b-cff1-4e12-a70b-409321956d74,1549,,,"[40.5, 36.8]",69267,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Andrés Gioda,26610.0,Right Center Back,111,Xerez,1219,"['1d905541-db3a-4710-8579-494be13525b8', 'f02adcf0-4b7e-4a05-9753-3408781eeb7e']",13,,,,,,,,,,,,,,,,Xerez,1219,00:45:13.614,Carry,,2009/2010
,,"[40.8, 20.5]",,,,,,,,,,0.216031,,,,,,,,,,,,,67dde40a-5b8d-4946-ac5f-fdf0d239daeb,1552,,,"[40.1, 20.7]",69267,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,111,Xerez,1219,"['b31c16a3-76c5-4807-8b77-6bf97f7f884d', 'b56a577d-daa0-4f5f-a79c-65c17135f056']",15,,,,,,,,,,,,,,,,Xerez,1219,00:45:15.309,Carry,,2009/2010
