50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e1ee593-1c18-4824-85b4-d9a8f83124d2,2075,,,"[53.6, 4.2]",70259,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,84,Barcelona,217,['d0422cb8-e8fb-49aa-b903-5f5a476ea5e5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.374,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b82c8ece-6a49-4e79-888c-ec242176dcb0,2078,,,"[54.3, 28.7]",70259,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,84,Barcelona,217,['084a3fe0-9ebb-460b-84b7-f0fe590c0158'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.722,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,94975d15-d117-4f9f-8c8d-73ec10f028fc,2084,,,"[29.7, 28.1]",70259,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,84,Barcelona,217,['4468d86a-6ced-46eb-8b40-36dedb67c0b8'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.298,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7392913c-f9e4-4e78-91ea-d5d71267c917,2089,,,"[94.9, 32.2]",70259,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,85,Real Sociedad,210,"['233ac832-c6e5-4b2e-b792-31411a6e37c0', '8432faaf-b289-497f-a8db-b89b20e0e273']",33,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:04:33.422,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fd98ef6-110c-4c53-9189-b39f0b4d330b,2095,,,"[10.4, 67.2]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,86,Barcelona,217,['2d41a736-a044-4f8d-8c48-6783634418be'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.490,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4c37834-af61-4ac7-84dc-9c4ecb10e3ae,2097,,,"[5.1, 49.8]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,86,Barcelona,217,['7d88725a-75e1-48f2-8e4c-b0827ced1c31'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.312,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76d61fe9-d115-4c0f-b7b3-d4765762e669,2101,,,"[6.9, 75.8]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,86,Barcelona,217,['16a3bc65-b840-4150-81e9-1f9265916199'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.714,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e74f0406-13cf-4eb4-8faa-ab5396f0a5f3,2105,,,"[45.8, 79.7]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,86,Barcelona,217,['d1cf82b1-9175-4b0a-8d81-8105ef6f2736'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.468,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29a6e9de-2659-4279-92fc-c68dc8c7d3f9,2107,,,"[79.5, 14.2]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Center Midfield,87,Real Sociedad,210,['afd8f1c0-33fb-4242-ab3b-1baf7e6684c9'],34,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:34.196,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029d28cf-81ce-49d9-8c93-8db9a9fc4ece,2110,,,"[33.6, 29.3]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel González de Martín Martínez,16622.0,Right Center Back,87,Real Sociedad,210,"['2f57e42c-c792-42d6-9c25-781eccf57f9d', '3292743c-5226-4f5a-ae28-12326ded8fee']",38,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:38.310,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c6a44a-1751-4bd0-93a2-9d6b0d138d86,2112,,,"[11.9, 45.9]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,87,Real Sociedad,210,['5bfa6f72-a412-49cb-80ea-1113328831ee'],40,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:05:40.881,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dba06180-22f8-4384-a89b-04600aeee85b,2117,,,"[10.8, 44.0]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,88,Barcelona,217,['e4fd54b8-7b46-4eb8-b3a0-111d6d8d96b0'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.029,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10a2c7bb-dd56-4c6d-b58e-332bd22164cc,2120,,,"[21.5, 28.8]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,88,Barcelona,217,['3bbd0c87-579f-4d6c-aab2-f7bbbdbbff2d'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.344,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51b9272a-ef0f-48d7-af50-3dd8ee606ec1,2124,,,"[35.6, 31.2]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,"['535abe31-fae9-4f41-8f2b-538111173c06', 'a8e82f4a-734b-43a3-b20a-d8016d9ccdc2']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.662,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c7ad5fe-3667-471b-b244-b513ed904e4d,2127,,,"[31.8, 5.2]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,88,Barcelona,217,['23e5fe7a-1794-4196-b656-55243a417e36'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.373,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cd0b4a7-b309-4b8e-be78-a2465fbf4eb5,2130,,,"[39.6, 28.1]",70259,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,['86236d06-a320-4148-8b1e-31ea2352e394'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.092,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676ef835-aa48-420e-9747-79520084835c,2133,,,"[64.8, 57.5]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,['6a754ed8-7390-480b-bd3e-bbeb19e08538'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.962,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78299e35-19dd-41aa-a4db-15ccbd03b432,2136,,,"[80.9, 48.8]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,['88f74e2a-83fc-4282-90d5-3bd68e4e7dcf'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.344,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf600e82-e8ae-4a6f-bc3c-596272dc915a,2139,,,"[77.1, 57.7]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,88,Barcelona,217,['bc6407d7-a940-476b-992a-67f2b2345b5b'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.521,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef40323-4fa1-4945-8f23-73497cddb7d5,2142,,,"[100.3, 78.5]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,88,Barcelona,217,['74b9cdf4-4350-429e-b001-edb987205cf3'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:15.067,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,048a2fc4-79d0-4c41-a5cc-c3c88eaf1397,2146,,,"[85.7, 60.8]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,88,Barcelona,217,['b4bf5459-3307-409f-9519-f2bacb3c284d'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.823,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faa415ce-3d56-4922-a082-1f3d7d87c51a,2149,,,"[80.9, 35.2]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,['81911378-d262-41da-b84f-a0bbaaf5c9f5'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.339,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8aaefa61-fde8-449a-8103-3727036faa37,2152,,,"[92.0, 30.3]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,88,Barcelona,217,['62c821d9-1f6f-4907-a030-e27980526426'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.528,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94b60e1-364c-42fc-822d-ccff8d0eb72a,2155,,,"[102.7, 9.8]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,88,Barcelona,217,['c9218f87-8208-49a5-912d-5a505b072063'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.560,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c67efaca-7b10-4747-8695-f5f09db0cffd,2159,,,"[95.9, 22.3]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,88,Barcelona,217,['8b72b4da-8e2b-470b-9980-7a2634e7fd03'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.436,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b864e5c0-75db-4bfa-b245-e205816bd560,2162,,,"[98.1, 6.0]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,88,Barcelona,217,['f1942c85-f85a-4a28-b5be-1ce135a395e0'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.575,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c22f6e20-d28c-44a8-a5a0-7e26dd51eb80,2165,,,"[95.6, 25.2]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,88,Barcelona,217,['93e11627-65e6-4428-9adb-2015073e7018'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.526,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19ae9229-b618-469e-b052-eaa0479144fb,2168,,,"[88.8, 49.5]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,['4d0183ff-f522-46e2-b586-df4fd020ac1b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.923,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c3a7cc-114e-4adf-afa2-a0c2e2ee8c71,2171,,,"[100.3, 37.1]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,88,Barcelona,217,['39f2df25-77c3-4b53-8749-bd65e1735506'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:37.726,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b3c5d78-105b-458c-85e0-07fbdc81463b,2174,,,"[96.3, 36.7]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,['b0752908-92d1-4197-8734-f9d8e7437ae7'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.290,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4043748-87d6-40f3-8703-be271e73bb14,2176,,,"[101.9, 41.2]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,88,Barcelona,217,['084966da-5cd7-459f-ad87-1efa456a8d4c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.972,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96088be5-19c5-46a4-b781-5924de9436bc,2178,,,"[106.2, 32.6]",70259,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,88,Barcelona,217,['a2ab55c2-8d2a-4a7e-ae46-41e1f981255f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.639,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6887fba1-7da6-4ea9-b6e0-73177cc510e2,2184,,,"[73.9, 66.1]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Xabier Prieto Argarate,6690.0,Right Wing,89,Real Sociedad,210,['6f8a651a-8843-4f5b-a4d8-a8f4e03ce900'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:07:10.952,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5adb592-1fea-497b-a5be-3266f65a5748,2189,,,"[13.3, 15.9]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,90,Barcelona,217,['d7492e02-5b7c-45a0-bf73-83fe0080b917'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:16.255,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a86cfad6-704a-4626-a941-ba739bcfb015,2192,,,"[38.2, 32.8]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,90,Barcelona,217,['18785adf-aad7-4688-a506-a33c819cb42b'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.760,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518bfe2e-9080-4eae-b9a2-43fd021545d1,2195,,,"[53.6, 78.0]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,90,Barcelona,217,['8932b5d4-8b3f-4e30-83a1-ed2e13bc211f'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.533,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b87bae9-8942-4723-bf7e-7a4e09fec826,2198,,,"[77.7, 69.0]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,90,Barcelona,217,['11497bcb-9237-4586-b6c4-4b98f20fda6a'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.446,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed35e783-b1bc-437e-8151-a3410e2deebe,2201,,,"[70.2, 52.7]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,90,Barcelona,217,['d7d1c2e8-6d64-4a1e-af42-7542bb474979'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.891,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14953272-ba1f-4e1d-a801-a5eebc03a984,2204,,,"[69.9, 32.0]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,['06f86e48-3fef-458a-be48-c6f86bb5200d'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.515,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af967236-018d-43f0-86dd-5222da8dada7,2207,,,"[94.2, 24.0]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,90,Barcelona,217,['fa44f719-e6a5-4c53-a70d-8c1668a07dc3'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.676,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d961d894-fe38-4b94-bad7-8e8fbb11573a,2210,,,"[79.8, 19.4]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,['b53bc1c4-c1bc-4691-8444-48a4009bf54d'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:40.337,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f470ce45-0a33-4317-b575-c8bc488ac56e,2213,,,"[65.2, 25.4]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,['0512e997-fa5e-431c-af39-2781a2b26680'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:45.950,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ebd1a0-2bfe-4f53-8c8c-ba2ba543aaa0,2216,,,"[56.3, 33.0]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,90,Barcelona,217,['4094052e-dbfc-4507-9947-8da65bd50ea5'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.258,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb6de660-78aa-4e50-a3d1-45811d76ae00,2219,,,"[71.3, 6.3]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,['0724fe78-ef94-4693-b53d-bc5cc9ff87c6'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.563,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cdfe574-d9e1-4e78-a09d-17397c651db4,2222,,,"[85.2, 23.4]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,90,Barcelona,217,['04f49bf6-8473-4698-baa2-7d08e95ece3d'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:52.729,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d5f9cbc-903e-4931-8fb3-bdb9d10557a9,2225,,,"[77.1, 19.2]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,90,Barcelona,217,['be3f2ad5-8c80-40d6-a36c-e8581a43465e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.627,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaf389f6-27f0-4560-a761-7d1f083ce17e,2228,,,"[57.4, 57.7]",70259,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,90,Barcelona,217,['aa3cb019-dd8a-47c3-b34a-ef8b3be4cdc5'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:59.127,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb978f3-2183-4e5c-81d0-7c85290ed1e6,2231,,,"[65.6, 34.4]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,['05c06cb9-6679-4222-b52c-8e94d613f1ed'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.116,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab0c25e-80a2-42d2-b938-aee119afaa9b,2234,,,"[80.6, 49.1]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,90,Barcelona,217,['a512fea6-1971-47b6-aa9c-4aef4df57655'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:06.650,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dddec04-2aef-4671-9f1e-56bec9e4f1ef,2238,,,"[89.6, 34.2]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,90,Barcelona,217,['d2024e85-aaf4-419a-a5bb-6b5eccfff133'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.736,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160a0b45-a590-4953-a647-13bc1a0af924,2240,,,"[25.4, 45.8]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Ansotegi Gorostola,26764.0,Left Center Back,91,Real Sociedad,210,['51235626-5f96-4170-96ae-75920ce30704'],9,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:09.542,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c448edea-a815-4c28-8c87-70fc5e52f930,2242,,,"[36.2, 51.9]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Elustondo Urkola,12191.0,Center Defensive Midfield,91,Real Sociedad,210,['1e9db616-5b69-4dad-a4eb-601f41d813d6'],10,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:10.604,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76efffa4-e9a9-4f7d-b4ef-aa6b87bb9915,2245,,,"[36.5, 33.0]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Center Midfield,91,Real Sociedad,210,['88aa1234-49dd-475c-b7a7-fd575b4c4f7d'],12,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:12.492,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e69df787-5c65-4c74-8422-26fd68d1e90e,2248,,,"[41.4, 13.2]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Castro Irizábal,6740.0,Left Wing,91,Real Sociedad,210,['f063ce47-2251-427a-bdfe-b47b9934e476'],13,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:13.934,Ball Receipt*,,2012/2013
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c61df0ae-1174-43ef-8945-6e4afe60f2a2,2251,,,"[62.8, 2.1]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,91,Real Sociedad,210,['d90effde-4bae-4bc0-9f30-b4cdb95527c0'],17,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:08:17.742,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37703da8-89d3-46b1-89c0-5b35cdd5a643,2256,,,"[59.5, 73.3]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,92,Barcelona,217,['c6ae0526-0d35-41df-b704-7a9acb2a34e6'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:20.533,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffbf3758-c270-4573-bec7-a709c77bc966,2259,,,"[66.8, 55.2]",70259,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,92,Barcelona,217,['61d10d5d-a0b7-4568-b688-1c5bad0bf15c'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.780,Ball Receipt*,,2012/2013
