50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[23.0, 31.0]",,,,,,,,,,,,5.039544,,,,,,,,,,,,,2d5f2e53-0ce0-438f-b761-59bdb99f9074,1767,,"[19.3, 36.6]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Víctor Ruíz Torre,6752.0,Left Center Back,80,Villarreal,222,"['47fdf4f4-8702-4ad3-a1db-ef5cc1bb6a91', 'c9f0bc50-0b05-44be-bd95-a4ae5e15bc15', 'd578c771-404f-482b-82ab-e8240aa42202']",34,,,,,,,,,,,,,,,,Villarreal,222,00:39:34.092,Carry,True,2016/2017
,,,,,"[90.6, 12.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,5f57ff13-7ced-4853-8b0a-8c693dfb5ebe,1771,,"[86.2, 9.8]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexandre Rodrigues da Silva,25351.0,Left Center Forward,80,Villarreal,222,"['16e13c9f-9728-406d-843b-a35be2278006', '7da324c7-60bf-4ac1-bc77-a99e3f5577a4']",42,,,,,,,,,,,,,,,,Villarreal,222,00:39:42.245,Carry,,2016/2017
,,,,,"[11.4, 36.0]",,,,,,,,,,,,2.4508,,,,,,,,,,,,,ed2a6df0-2ec1-4cd4-ac1d-a5e57e4ccd23,1775,,"[6.8, 40.6]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,"['4e19315a-11cf-4d05-a319-2f60650d7533', '646009e2-fa5e-4fe1-813f-e5469cf0a947', 'd08764c3-c1e2-4219-a405-952c3ae7478f']",45,,,,,,,,,,,,,,,,Barcelona,217,00:39:45.372,Carry,True,2016/2017
,,,,,"[23.0, 53.7]",,,,,,,,,,,,0.8569,,,,,,,,,,,,,63fd6366-ee94-4488-a34b-e33921313bfc,1780,,"[24.2, 54.0]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,81,Barcelona,217,"['080abe7f-72e4-4780-9a75-26d016d4e8a2', '1ffe10a9-4679-4fcd-aed5-18360c778093', '7ac9c600-4434-4399-b3db-5dc024c5ef47']",48,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.623,Carry,True,2016/2017
,,,,,"[32.3, 73.2]",,,,,,,,,,,,1.206956,,,,,,,,,,,,,244f54ea-763b-4f8e-b959-7172cd3efa7c,1783,,"[32.8, 75.1]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,81,Barcelona,217,"['36d4ed69-3f2b-4aa2-8cde-fa5ebd7aaaea', 'a00ad443-d3fd-4e02-9f92-52c1467ebc1b', 'e8f5488e-192d-485e-b0a2-15059e7165d3']",50,,,,,,,,,,,,,,,,Barcelona,217,00:39:50.903,Carry,True,2016/2017
,,,,,"[48.8, 72.7]",,,,,,,,,,,,2.29018,,,,,,,,,,,,,c2422c5c-ce86-423f-85ca-41b028ffa9ab,1788,,"[42.0, 64.3]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,81,Barcelona,217,"['6a35f3ec-5850-40cd-9283-4c09de7773c5', '87c16ec8-152f-4b04-84d9-f5c6ff70d564', 'a2943acd-5401-4fc0-b58e-103ff98619db', 'f8537027-86fa-4c21-9860-324731a5069c']",53,,,,,,,,,,,,,,,,Barcelona,217,00:39:53.475,Carry,True,2016/2017
,,,,,"[56.2, 71.6]",,,,,,,,,,,,1.84352,,,,,,,,,,,,,208fa9b0-03aa-4fa0-876e-4a14d9b8701d,1792,,"[48.8, 72.7]",266477,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,81,Barcelona,217,"['6a35f3ec-5850-40cd-9283-4c09de7773c5', '6cab75af-ff6d-47c5-8a08-e38bdc2d18d0', '87c16ec8-152f-4b04-84d9-f5c6ff70d564', '92acdbbb-f43b-4f1f-968d-4dd1c2210fd4', 'ecbb730d-58a1-451e-8e59-a713f048a967']",55,,,,,,,,,,,,,,,,Barcelona,217,00:39:55.766,Carry,True,2016/2017
,,,,,"[40.2, 59.1]",,,,,,,,,,,,2.3848,,,,,,,,,,,,,931b7584-4955-4bf8-872f-f928af6e05e2,1798,,"[34.2, 67.0]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Barcelona,217,"['1fb6e9fd-423a-4191-a529-73d767408c34', 'c7ba67c9-ab10-4860-a34a-889abb68bfab']",7,,,,,,,,,,,,,,,,Barcelona,217,00:40:07.745,Carry,,2016/2017
,,,,,"[47.5, 22.2]",,,,,,,,,,,,0.8866,,,,,,,,,,,,,c2167e7b-ff21-41f1-ba9a-acd8553af122,1801,,"[42.3, 21.6]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,82,Barcelona,217,"['1c4d1282-743b-492b-a748-75b1b38448de', '829ed30f-19d2-45a0-8df2-b8b19d7de413']",13,,,,,,,,,,,,,,,,Barcelona,217,00:40:13.049,Carry,,2016/2017
,,,,,"[62.9, 15.5]",,,,,,,,,,,,2.4076,,,,,,,,,,,,,c439894a-25e5-490c-a462-6724339e5895,1804,,"[58.2, 20.9]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,82,Barcelona,217,"['1ac4d4ee-b3cd-4e25-af22-a4d1cc8cbbad', '52cebb94-e60e-49ec-a7d1-e2b4cc16e703']",15,,,,,,,,,,,,,,,,Barcelona,217,00:40:15.135,Carry,,2016/2017
,,,,,"[71.0, 1.6]",,,,,,,,,,,,0.0708,,,,,,,,,,,,,aed5c8b0-b58b-48cf-9357-962768170de4,1807,,"[69.9, 1.6]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,82,Barcelona,217,"['0f269246-01f4-47e2-8b47-6074790378c0', '39584a72-6e96-4824-a5c7-66ae6fe51706']",19,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.182,Carry,,2016/2017
,,,,,"[11.9, 77.9]",,,,,,,,,,,,4.472942,,,,,,,,,,,,,c6404c1c-6597-4b6c-b9e0-fb783350e0d5,1813,,"[36.1, 72.2]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,83,Villarreal,222,"['2111a71e-625a-40ac-a548-f379978a4f5d', '9530f1f7-17e6-4956-bbb6-85dd0fd6cfc8', '9894ad61-4c95-4fcf-95f1-c4c710d0fee0']",20,,,,,,,,,,,,,,,,Villarreal,222,00:40:20.817,Carry,True,2016/2017
,,,,,"[8.4, 52.0]",,,,,,,,,,,,1.797838,,,,,,,,,,,,,704b1417-c8c0-4c83-b71e-3c1ef93ba7ed,1817,,"[5.9, 49.4]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,83,Villarreal,222,"['080aa08a-9d11-43f6-8ff5-58bc22c0075b', '862b659a-b6ff-4e5a-9735-4f79e6df81ce', 'c6d6f373-e6d8-4b37-bc1e-7a7ce0bf8546']",27,,,,,,,,,,,,,,,,Villarreal,222,00:40:27.337,Carry,True,2016/2017
,,,,,"[85.7, 71.4]",,,,,,,,,,,,0.0775,,,,,,,,,,,,,ec670a2b-e37a-4550-803f-326af5de9acc,1824,,"[85.7, 71.4]",266477,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Rodrigues da Silva,25351.0,Left Center Forward,84,Villarreal,222,"['4cc0750e-6ec3-47e6-a2f9-03fa57fa4650', '57797af9-0447-4f3d-808d-7b4d0299b3f1']",55,,,,,,,,,,,,,,,,Villarreal,222,00:40:55.115,Carry,,2016/2017
,,,,,"[79.7, 76.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,e570b45c-055e-47fc-97cc-effa9ea0f23e,1834,,"[80.9, 77.3]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Gaspar Pérez Martínez,6772.0,Right Back,84,Villarreal,222,"['436c6be0-4e86-4432-9fc0-c9ae1ca20a52', 'b5984fda-5c37-4095-9204-4269da4b2252']",4,,,,,,,,,,,,,,,,Villarreal,222,00:41:04.408,Carry,,2016/2017
,,,,,"[100.9, 77.1]",,,,,,,,,,,,4.073578,,,,,,,,,,,,,78b7db5c-210b-4757-b8d7-0006403427bd,1837,,"[86.5, 74.1]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexandre Rodrigues da Silva,25351.0,Left Center Forward,84,Villarreal,222,"['0645590c-37b8-479e-955b-6ed7f6a44ab7', '35990295-74ce-4dd5-af2b-459430781f7f', 'f6224738-5567-4c41-a337-657a89540972']",6,,,,,,,,,,,,,,,,Villarreal,222,00:41:06.008,Carry,True,2016/2017
,,,,,"[85.7, 56.5]",,,,,,,,,,,,0.040017,,,,,,,,,,,,,a31addbb-ce9e-4e99-ac5c-8f422bfbfdde,1843,,"[85.4, 59.2]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Center Midfield,85,Villarreal,222,"['d0cbd05b-2266-46c3-9aad-2b64bd1671fb', 'f6be4bfd-9e17-4f3f-a2e3-07096f895e19']",22,,,,,,,,,,,,,,,,Villarreal,222,00:41:22.692,Carry,,2016/2017
,,,,,"[78.6, 68.8]",,,,,,,,,,,,0.63361603,,,,,,,,,,,,,e4862b1c-ba58-4a4e-a045-6925280b1b9e,1846,,"[75.6, 70.4]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Trigueros Muñoz,6771.0,Right Center Midfield,85,Villarreal,222,"['68043d7c-163e-458c-9ad6-81cf25ef9b95', 'ac8a4216-ab9e-40dd-be25-f1289ada0cf9']",24,,,,,,,,,,,,,,,,Villarreal,222,00:41:24.293,Carry,,2016/2017
,,,,,"[89.4, 53.0]",,,,,,,,,,,,0.1373,,,,,,,,,,,,,55d2b211-a3c4-4778-b2b3-43727c2ae4df,1850,,"[88.4, 57.0]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan dos Santos Ramírez,6357.0,Right Midfield,85,Villarreal,222,"['1428f4ee-a134-4e98-8140-7b48bc2cf7d5', '98529042-cd1c-4557-87c2-967b51823509', 'd7786834-8bbf-4ced-a394-1563237bee76']",25,,,,,,,,,,,,,,,,Villarreal,222,00:41:25.994,Carry,True,2016/2017
,,,,,"[80.9, 48.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,0533403f-5d59-4387-bf8c-3ab5c870d753,1856,,"[80.5, 48.4]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Center Midfield,85,Villarreal,222,"['2eb8f31c-4084-443c-b32f-c4d7f280038e', '6cc9be7f-4d37-453f-8688-7b8b5e640f34', 'b889dd76-1658-4ce5-9d10-8957161f9e97']",28,,,,,,,,,,,,,,,,Villarreal,222,00:41:28.752,Carry,True,2016/2017
,,,,,"[46.6, 35.2]",,,,,,,,,,,,3.035652,,,,,,,,,,,,,22dde8c8-5cf4-4851-afcd-982230aa3cb0,1861,,"[38.4, 48.5]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,85,Villarreal,222,"['61581429-c5b1-4564-a2c7-772273584cdf', 'c12f754e-7cc6-49b2-a3ee-d7fc98831180', 'd9276067-8ea5-42c5-a821-abf707bcfd27']",29,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.930,Carry,True,2016/2017
,,,,,"[52.3, 23.7]",,,,,,,,,,,,0.602019,,,,,,,,,,,,,e2ab1737-ce6c-47eb-bdc5-da0d08dcc747,1868,,"[49.7, 27.3]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jaume Vicent Costa Jordá,6828.0,Left Back,85,Villarreal,222,"['2f20787a-43fb-4da3-a29d-c060ce4040e1', '85a55d11-40bb-4b13-ac0f-372b10d6b1f8']",37,,,,,,,,,,,,,,,,Villarreal,222,00:41:37.137,Carry,,2016/2017
,,,,,"[56.9, 35.0]",,,,,,,,,,,,2.699096,,,,,,,,,,,,,604cf06d-b488-463c-9b4e-08b00d2f577a,1871,,"[55.4, 38.0]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bruno Soriano Llido,22819.0,Left Center Midfield,85,Villarreal,222,"['af29b4bd-61ee-4439-be1d-5195e6cd0c3b', 'b1e2ed32-9f28-4871-8beb-7910ee7afb58']",38,,,,,,,,,,,,,,,,Villarreal,222,00:41:38.661,Carry,,2016/2017
,,,,,"[74.0, 30.2]",,,,,,,,,,,,0.985233,,,,,,,,,,,,,ab224e7b-b8db-495e-9a45-8cc973e61f35,1874,,"[72.4, 32.3]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Soriano,6759.0,Left Midfield,85,Villarreal,222,"['72d2b1fe-9de7-4d80-a4f5-68a680a7e432', 'db8c31d7-5659-4954-aedd-aa9206fe6e23']",42,,,,,,,,,,,,,,,,Villarreal,222,00:41:42.111,Carry,,2016/2017
,,,,,"[36.0, 22.8]",,,,,,,,,,,,2.1576,,,,,,,,,,,,,ae6a7040-0d64-49f1-aa97-7eb70458a384,1881,,"[33.5, 27.1]",266477,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,86,Barcelona,217,"['1da54b9d-b9dd-44d6-bdd6-3d72e8898711', 'b7116383-403c-47b2-98ef-41c408d8bf23']",58,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.342,Carry,,2016/2017
,,,,,"[41.5, 28.7]",,,,,,,,,,,,4.4145,,,,,,,,,,,,,4ac44137-d3d2-46c9-92e0-d3d29f69995d,1886,,"[33.9, 19.5]",266477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,86,Barcelona,217,"['206b41d8-8090-4a3d-8839-11f3909afa9b', '2f5a4775-4533-4e9d-8abd-b131f8ca85b2']",2,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.899,Carry,,2016/2017
,,,,,"[54.0, 65.9]",,,,,,,,,,,,2.0307,,,,,,,,,,,,,292d1015-4ce4-4fe0-97f5-5bd0c8d95626,1889,,"[49.5, 66.4]",266477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,86,Barcelona,217,"['07a55249-fabb-4b13-98a1-698857c5ed7f', 'e9796538-1b93-4320-bc8b-205c7ad4e3db']",9,,,,,,,,,,,,,,,,Barcelona,217,00:42:09.314,Carry,,2016/2017
,,,,,"[70.0, 52.4]",,,,,,,,,,,,2.0,,,,,,,,,,,,,8bfe1358-9f7d-429c-a8b9-8bd29a534fff,1892,,"[64.8, 58.1]",266477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Right Center Midfield,86,Barcelona,217,"['48fb395f-ed0b-4658-a23f-f215c4df7239', '5d1369b3-490e-4bd4-8cb3-3fb60da08e4c']",13,,,,,,,,,,,,,,,,Barcelona,217,00:42:13.067,Carry,,2016/2017
,,,,,"[72.0, 6.2]",,,,,,,,,,,,0.84,,,,,,,,,,,,,0ab19edb-2ac5-42ac-b77e-c56bb596bd76,1895,,"[64.0, 6.0]",266477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,86,Barcelona,217,"['82f9e671-af9e-4207-a032-ab48831fee02', 'a5788642-4e74-4727-88bd-607a600efee8']",17,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.170,Carry,,2016/2017
,,,,,"[96.3, 8.1]",,,,,,,,,,,,1.8354,,,,,,,,,,,,,d5c29314-02f0-4d5f-9615-ff9a185d9dba,1898,,"[90.6, 4.6]",266477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,86,Barcelona,217,"['0b7157a2-54f7-4976-b6d7-b1b3ab433b55', '32ee99b5-7ff9-4a45-8df3-ba4ebe3e9dfd']",19,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.615,Carry,,2016/2017
,,,,,"[117.6, 24.7]",,,,,,,,,,,,1.065296,,,,,,,,,,,,,6e9bb921-8204-4094-bd8a-5113690c0bdf,1901,,"[111.2, 26.9]",266477,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,86,Barcelona,217,"['46e0b1ec-0abc-4d7f-9989-678156092423', 'cab38fc0-701c-4865-b849-b599978c7897', 'dec24b8d-e804-457b-b025-94c9f8357491']",22,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.520,Carry,True,2016/2017
,,,,,"[23.2, 32.8]",,,,,,,,,,,,2.1348,,,,,,,,,,,,,8d4206b5-cac4-4367-a4c7-b6dc34432f4d,1921,,"[13.8, 33.1]",266477,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,91,Barcelona,217,"['0e7fb4aa-465c-4d9b-beff-a021a51c47e1', '3c5f3db3-fc68-4fa2-b3cf-09d8e3e39142']",56,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.183,Carry,,2016/2017
,,,,,"[39.6, 53.2]",,,,,,,,,,,,2.5948,,,,,,,,,,,,,45abfa2c-1d70-446a-8450-1127ac8f4146,1924,,"[30.9, 47.7]",266477,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,"['788bfe6c-680a-490e-9e44-8a859d790bff', 'dcd5413f-3fbe-4dca-980e-ce048a0cff9f']",59,,,,,,,,,,,,,,,,Barcelona,217,00:43:59.918,Carry,,2016/2017
,,,,,"[63.2, 70.3]",,,,,,,,,,,,1.9574,,,,,,,,,,,,,49b7e7ec-f341-48ed-9cd8-2912576c87ef,1927,,"[49.3, 74.1]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,91,Barcelona,217,"['80e26ccc-9bf4-46e2-9a02-8d08b018b1da', 'f89e6ea5-4053-4a3d-a61e-798490a2430b']",4,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.513,Carry,,2016/2017
,,,,,"[70.2, 75.5]",,,,,,,,,,,,0.582,,,,,,,,,,,,,2160535d-c319-4075-92c5-6f5eafd5ccd8,1931,,"[75.7, 77.9]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,91,Barcelona,217,"['213ad347-c80f-4d6a-b67a-2b672368d57e', '7eb75d9c-19f4-48ff-9e73-4e05b241af56', 'b7cc50d8-e432-4cd4-9557-cd7fda82e577']",7,,,,,,,,,,,,,,,,Barcelona,217,00:44:07.363,Carry,True,2016/2017
,,,,,"[57.0, 64.8]",,,,,,,,,,,,1.8214,,,,,,,,,,,,,18317af5-3723-45d2-8266-7da31293924a,1934,,"[58.8, 67.8]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,91,Barcelona,217,"['1a9b9e87-286a-4bfa-99fa-07de565ede5a', '86d52cc3-db84-4bec-b238-de18595d22d7']",9,,,,,,,,,,,,,,,,Barcelona,217,00:44:09.213,Carry,,2016/2017
,,,,,"[77.0, 27.1]",,,,,,,,,,,,5.4459,,,,,,,,,,,,,16925d8d-644e-4a03-8f9c-83863d809c92,1937,,"[48.3, 23.3]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,91,Barcelona,217,"['11c09f61-da4a-4d4b-9b06-557a2da03d6e', 'e85706cc-45df-4fa0-b5dc-6861d496d5c8']",14,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.323,Carry,,2016/2017
,,,,,"[80.8, 50.2]",,,,,,,,,,,,0.9506,,,,,,,,,,,,,fbe5c604-a7e2-425f-b09b-e04d08d12a8e,1940,,"[79.1, 49.6]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Right Center Midfield,91,Barcelona,217,"['2a2a8003-618d-4e1d-8467-59ff1f3a1bf5', 'd5209501-5840-44df-83cb-73c9670fcc61']",20,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.806,Carry,,2016/2017
,,,,,"[90.9, 59.1]",,,,,,,,,,,,2.1516,,,,,,,,,,,,,8fb058b6-6c4c-4065-ba12-7b66b1f4e2f7,1943,,"[86.4, 62.4]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,91,Barcelona,217,"['dacc4918-1d3f-4a2e-a827-af561ba51ef0', 'f117351e-996b-453f-b55d-999966582e8e']",23,,,,,,,,,,,,,,,,Barcelona,217,00:44:23.469,Carry,,2016/2017
,,,,,"[86.2, 12.5]",,,,,,,,,,,,1.1284,,,,,,,,,,,,,27066cee-eaa7-4bf6-912d-b0211dd3e6ae,1946,,"[83.8, 9.5]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,91,Barcelona,217,"['23a4e371-5869-4d32-a882-a5ddd13491da', '6bd6eabf-7253-40d6-9041-804ef37ee5d6']",28,,,,,,,,,,,,,,,,Barcelona,217,00:44:28.050,Carry,,2016/2017
,,,,,"[84.6, 23.9]",,,,,,,,,,,,1.5917,,,,,,,,,,,,,a9f75e83-28b0-4a99-afb0-9b90c05680aa,1949,,"[84.6, 26.0]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,91,Barcelona,217,"['7c1a147b-be6e-40f0-9feb-ad5df6693292', 'cc5a1e34-596f-4f72-86cf-35799c2bf446']",30,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.227,Carry,,2016/2017
,,,,,"[93.9, 28.7]",,,,,,,,,,,,0.0724,,,,,,,,,,,,,f93f2d10-3ece-4000-a568-5ddf976cce79,1956,,"[93.5, 29.1]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,91,Barcelona,217,"['143a1a80-7bc6-475d-8e3c-dc9b33d809b3', '1e5be075-0be5-4603-b7de-c9436ef12e06', '54bd20ea-27c9-4516-bd62-042a9daf4f0c']",33,,,,,,,,,,,,,,,,Barcelona,217,00:44:33.976,Carry,True,2016/2017
,,,,,"[109.9, 14.3]",,,,,,,,,,,,0.504202,,,,,,,,,,,,,5909140b-363a-4f0d-a585-325d7e1cbe62,1963,,"[110.7, 13.9]",266477,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,91,Barcelona,217,"['33aaed26-361b-4beb-81fe-0bfa50dc0b43', 'cb8a2235-5f24-4fdb-b3db-9747c57f1f80']",38,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.094,Carry,,2016/2017
,,,,,"[51.7, 40.1]",,,,,,,,,,,,2.1839,,,,,,,,,,,,,38b04900-494f-4068-9fe7-b13624e434d3,1975,,"[47.3, 40.1]",266477,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,93,Barcelona,217,"['914243dd-4235-4b3a-b957-8b21b594513c', 'd37e9b2d-54fb-4122-a5e5-383cc165f92f']",1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.704,Carry,,2016/2017
,,,,,"[55.7, 26.5]",,,,,,,,,,,,0.6099,,,,,,,,,,,,,73d2f5a0-d875-41f8-88f7-70bed0cd8f1a,1978,,"[55.1, 28.3]",266477,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,93,Barcelona,217,"['48ffc305-fa5e-44f0-a282-399561b7d9da', 'eefc926c-b9e4-41fc-a24e-b48a6f5c4786']",5,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.635,Carry,,2016/2017
,,,,,"[65.6, 4.0]",,,,,,,,,,,,1.3582,,,,,,,,,,,,,4efdb864-b6e0-4249-b50f-1225affe0697,1981,,"[67.9, 4.5]",266477,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,93,Barcelona,217,"['16f87803-a68f-41f2-b324-0cb77eee6541', 'ddd3b1fc-2729-4287-877e-53c00f1c638b', 'f7645cdd-78f4-47c6-b45e-248e519497a2']",7,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.884,Carry,True,2016/2017
,,,,,"[54.1, 7.2]",,,,,,,,,,,,0.7497,,,,,,,,,,,,,889f97fd-2367-4080-bf59-b6e08d854bb1,1985,,"[53.6, 3.8]",266477,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lucas Digne,6849.0,Left Back,93,Barcelona,217,"['d31a2245-66f1-42b2-b5b8-f33caf349339', 'e18782fa-c9f1-4707-97ba-bcbdafb07ffb']",11,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.389,Carry,,2016/2017
