50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.352644,,,,,,,,,,,,,696fb890-8bf3-4bc7-a7c4-dc4638143276,2631,,,"[54.8, 77.3]",3825637,72,,,,,-0.12637214,,Right Foot,,,"[79.2, 74.2]",,Ground Pass,,24.596138,,,,,Sergio Enrich Ametller,6700.0,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Back,171,Eibar,322,['f84b1e94-9603-42a6-a4ca-5e9cb255891b'],13,,,,,,,,,,,,,,,,,Eibar,322,00:27:13.662,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.675284,,,,,,,,,,,,,049eb062-88c6-44e2-ad09-ea617811c084,2637,,,"[84.4, 72.2]",3825637,72,,,,,-0.8571312,,Right Foot,,,"[99.9, 54.3]",,High Pass,,23.67826,,,Incomplete,,Borja González Tomás,6566.0,,,,,Free Kick,2,From Free Kick,Sergio Gontán Gallardo,6742.0,Right Wing,172,Eibar,322,"['1b3a236d-89c7-4203-a48d-1adbf1fa7cb4', '3c7d5652-4508-47bb-a07d-f074e41862c9']",43,,,,,,,,,,,,,,,,,Eibar,322,00:27:43.883,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.179595,,,,,,,,,,,,,9f27ef54-5896-4e51-88eb-54c5c50065f1,2643,,,"[7.0, 44.1]",3825637,72,,True,,,-0.42393342,,Right Foot,,,"[68.6, 16.3]",,High Pass,,67.58254,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Goal Kick,2,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,173,Barcelona,217,['77dac6f1-8afe-4d3b-8f1a-08f193c07055'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:27:53.576,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.921138,,,,,,,,,,,,,3d9f1a2e-7e36-4c90-a5da-a85ca54224e1,2646,,,"[69.4, 16.2]",3825637,72,,,,True,0.67037034,fb36be7f-d526-4906-ae7c-19a29899b8bd,,,,"[83.4, 27.3]",,Low Pass,,17.86645,,,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,2,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,173,Barcelona,217,"['9d412140-dd62-4a85-811f-3fc96eae77e1', 'f263aa27-1285-49bb-930b-e0eeece6721c']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.755,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,3.272541,,,,,,,,,,,,,3e9f2ad8-af21-4aff-846d-b7ce5ed36f50,2650,,,"[6.0, 36.0]",3825637,73,,True,,,0.29500893,,Right Foot,,,"[70.5, 55.6]",,High Pass,,67.41224,,,,,Sergio Enrich Ametller,6700.0,,,,,Goal Kick,2,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,174,Eibar,322,['4da728e0-ccf5-4426-9e89-475e58772942'],27,,,,,,,,,,,,,,,,,Eibar,322,00:28:27.255,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.063671,,,,,,,,,,,,,21652354-a5d1-438e-b115-e13f281db31d,2652,,,"[70.3, 55.5]",3825637,73,,,,True,0.32175055,,,,,"[70.9, 55.7]",,High Pass,,0.6324555,,,Incomplete,,Borja González Tomás,6566.0,,,,,,2,From Goal Kick,Sergio Enrich Ametller,6700.0,Center Attacking Midfield,174,Eibar,322,"['43ccece3-ae90-4333-98fa-a30f9d1c79ea', '5a7e775f-9ad3-4b62-8487-9da9e25de970', '8b258858-3480-4b32-aab3-84ca9e4abdb4']",30,,,,,,,,,,,,,,,,,Eibar,322,00:28:30.528,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,3.389372,,,,,,,,,,,,,ac1bd02a-7e95-4876-808a-fda7d00639cb,2659,,,"[79.2, 43.2]",3825637,73,,,,,0.8179953,,Right Foot,,,"[105.9, 71.7]",,High Pass,,39.05304,,,,,Sergio Gontán Gallardo,6742.0,,,,,,2,From Goal Kick,Borja González Tomás,6566.0,Center Forward,174,Eibar,322,"['86f9de4f-ae4c-4e7d-a4eb-dddb7c55e86d', 'b04f8dbe-5396-467d-b4e4-15a41e5ca80c']",32,,,,,,,,,,,,,,,,,Eibar,322,00:28:32.019,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.379689,,,,,,,,,,,,,65ac3f38-3f63-476f-a60d-a5a86683ddc3,2663,,,"[110.5, 69.8]",3825637,73,,,,,-1.4732052,,Right Foot,True,,"[113.3, 41.2]",,High Pass,,28.736736,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,2,From Goal Kick,Sergio Gontán Gallardo,6742.0,Right Wing,174,Eibar,322,"['1c8a28c1-6c30-4e9e-a29f-cb54bc949f4a', '9816e493-9414-4415-b5a9-e1744da380e2', 'fb4e916c-83ba-4c0c-9571-ae9467d84988']",37,,,,,,,,,,,,,,,,,Eibar,322,00:28:37.052,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,4.244801,,,,,,,,,,,,,aefbc6a1-8997-4914-9e08-3652c183879e,2666,,,"[19.2, 8.0]",3825637,73,,,,,0.1533192,,Left Foot,,,"[86.5, 18.4]",,High Pass,,68.09882,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,2,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,174,Eibar,322,"['5c057279-e34e-491e-b4c0-70bdd3c2d115', '984d3a55-d4e4-48e2-bc9b-d06a023a5b21']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:28:41.841,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.962794,,,,,,,,,,,,,984d3a55-d4e4-48e2-bc9b-d06a023a5b21,2668,,,"[33.6, 61.7]",3825637,73,,,,,0.9272952,,Head,,,"[39.0, 68.9]",,High Pass,,9.0,,,,,Ander Capa Rodríguez,6699.0,,,,,Recovery,2,From Goal Kick,Mauro Javier Dos Santos,6837.0,Right Center Back,174,Eibar,322,"['aefbc6a1-8997-4914-9e08-3652c183879e', 'b61e2709-9c3c-434b-9ae8-a15d40b3929b']",46,,,,,,,,,,,,,,,,,Eibar,322,00:28:46.086,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.968214,,,,,,,,,,,,,c716d349-8af1-4c26-a3ed-2715788893e3,2670,,,"[39.0, 68.9]",3825637,73,,,,,-2.121012,,Head,,,"[27.1, 49.5]",,High Pass,,22.758955,,,,,Aleksandar Pantić,27239.0,,,,,,2,From Goal Kick,Ander Capa Rodríguez,6699.0,Right Back,174,Eibar,322,['a48b5783-5e9a-4942-a20a-9b644320e5d4'],47,,,,,,,,,,,,,,,,,Eibar,322,00:28:47.048,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.915576,,,,,,,,,,,,,16e0f3ee-7649-41e3-8aba-2755213e63d8,2672,,,"[27.1, 49.5]",3825637,73,,,,,0.26984915,,Right Foot,,,"[50.6, 56.0]",,High Pass,,24.38237,,,Incomplete,,Eddy Silvestre Pascual İsrafilov,23799.0,,,,,,2,From Goal Kick,Aleksandar Pantić,27239.0,Left Center Back,174,Eibar,322,"['23f44308-b896-4089-b6b8-744159e2382c', 'c7e42481-7fef-4e3f-b812-8f465c43441a']",49,,,,,,,,,,,,,,,,,Eibar,322,00:28:49.017,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.534634,,,,,,,,,,,,,23f44308-b896-4089-b6b8-744159e2382c,2675,,,"[69.5, 24.1]",3825637,73,,,,True,0.71323454,,,,,"[78.4, 31.8]",,High Pass,,11.768602,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,175,Barcelona,217,"['16e0f3ee-7649-41e3-8aba-2755213e63d8', 'c9437104-c2b3-40e3-a5a1-c505a04aa028', 'd680dc13-ad20-46c3-92e7-a546c2653905']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:28:51.932,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.777621,,,,,,,,,,,,,900776ed-d591-4f42-91f0-a58e2f125519,2683,,,"[6.0, 36.0]",3825637,75,,,,,-0.48921022,,Right Foot,,,"[61.6, 6.4]",,High Pass,,62.988255,,,Incomplete,,David Juncà Reñé,6776.0,,,,,Goal Kick,2,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,177,Eibar,322,"['3b710b4b-b459-4ca9-a076-a236f68b81a8', '6d7a543f-665e-41d8-99f1-919d87841eb0']",38,,,,,,,,,,,,,,,,,Eibar,322,00:30:38.261,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.261673,,,,,,,,,,,,,65e0146c-9783-4a43-b991-cfe922d51ee1,2687,,,"[53.2, 0.1]",3825637,75,,,,,0.22321142,,,,,"[69.5, 3.8]",,High Pass,,16.714664,,,,,Sergio Enrich Ametller,6700.0,,,,,Throw-in,2,From Throw In,David Juncà Reñé,6776.0,Left Back,178,Eibar,322,['6914a06f-5d73-4d10-ae1c-e8916f63ebd3'],56,,,,,,,,,,,,,,,,,Eibar,322,00:30:56.280,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.129972,,,,,,,,,,,,,6551eac5-b632-4975-9c37-4bf67209302b,2689,,,"[69.5, 3.5]",3825637,75,,,,,0.35677665,,Head,,,"[80.5, 7.6]",,High Pass,,11.73925,,,Incomplete,,Borja González Tomás,6566.0,,,,,,2,From Throw In,Sergio Enrich Ametller,6700.0,Center Attacking Midfield,178,Eibar,322,"['386aa725-9ea7-4793-aac8-dad0c94ae63e', 'd3dec1e0-75bd-4433-b91b-018dfae108e9']",57,,,,,,,,,,,,,,,,,Eibar,322,00:30:57.541,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.222534,,,,,,,,,,,,,386aa725-9ea7-4793-aac8-dad0c94ae63e,2691,,,"[39.6, 72.5]",3825637,75,,,,,0.008403163,,Head,,,"[51.5, 72.6]",,High Pass,,11.90042,,,,,Ivan Rakitić,5470.0,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,179,Barcelona,217,"['6551eac5-b632-4975-9c37-4bf67209302b', '9a365182-f5f5-4455-914c-967e4d67e583']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:30:58.671,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.716098,,,,,,,,,,,,,e5133927-b2f8-417a-9ec8-21fab1a307bb,2693,,,"[51.3, 72.6]",3825637,75,,,,,-1.7599953,,Head,,,"[49.5, 63.2]",,Low Pass,,9.570789,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,179,Barcelona,217,['8fb6a195-dde9-47b6-a713-709c12f8a87c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:30:59.929,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.045739,,,,,,,,,,,,,bd256744-e993-4f15-abe5-3bf90ec2fd4b,2695,,,"[49.5, 63.2]",3825637,76,,,,,0.6160944,,Head,,,"[63.2, 72.9]",,Low Pass,,16.786304,,,,,Munir El Haddadi Mohamed,6616.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,179,Barcelona,217,['77013713-61e1-455c-8573-338975bf1db8'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:31:00.645,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.363937,,,,,,,,,,,,,997f6d38-b4f0-41e4-9c40-d4ba22646359,2708,,,"[45.5, 70.0]",3825637,76,,,,,0.007448652,,Right Foot,,,"[99.2, 70.4]",,Ground Pass,,53.70149,,,Incomplete,,Sergio Gontán Gallardo,6742.0,,,,,Recovery,2,Regular Play,Eddy Silvestre Pascual İsrafilov,23799.0,Left Defensive Midfield,180,Eibar,322,"['200c8ddc-df4b-4a1d-86b3-2ba2d3d33c5d', 'd707914c-d577-412e-b7c6-7afd61c7df18']",13,,,,,,,,,,,,,,,,,Eibar,322,00:31:13.427,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.681529,,,,,,,,,,,,,e6cfe4f2-0e3e-4727-a35f-64a0792431c3,2711,,,"[105.2, 80.0]",3825637,76,,,,,-1.5707964,,,,,"[105.2, 73.1]",,Low Pass,,6.9,,,,,Sergio Gontán Gallardo,6742.0,,,,,Throw-in,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,181,Eibar,322,['b4945e39-2518-456a-b663-6c1246a853d6'],32,,,,,,,,,,,,,,,,,Eibar,322,00:31:32.007,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.991035,,,,,,,,,,,,,844d50b3-c94b-4b50-9fb5-9ade954e9a04,2713,,,"[105.2, 73.1]",3825637,76,,,,,0.83082145,,Right Foot,,,"[109.4, 77.7]",,Low Pass,,6.228965,,,,,Ander Capa Rodríguez,6699.0,,,,,,2,From Throw In,Sergio Gontán Gallardo,6742.0,Right Wing,181,Eibar,322,['e8e03adc-0c50-4daa-b106-8aa192762dce'],32,,,,,,,,,,,,,,,,,Eibar,322,00:31:32.689,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.054869,,,,,,,,,,,,,47d5f174-cdc5-407a-b533-49aa29b43a67,2716,,,"[110.9, 77.2]",3825637,76,,,,,-1.8692952,,Right Foot,,,"[110.1, 74.6]",,Low Pass,,2.720294,,,Incomplete,,Borja González Tomás,6566.0,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Back,181,Eibar,322,"['04e29e9b-ee12-4343-80ec-e49133521cc1', '554a517b-f082-4765-8145-8a03223f8cc2']",34,,,,,,,,,,,,,,,,,Eibar,322,00:31:34.429,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.747837,,,,,,,,,,,,,a52f9b2b-dba3-4245-8f2a-f21a038b9518,2720,,,"[83.0, 26.0]",3825637,76,,,,,-0.7478731,,Left Foot,,,"[98.2, 11.9]",,Low Pass,,20.732824,,,,,Takashi Inui,5687.0,,,,,Recovery,2,From Throw In,David Juncà Reñé,6776.0,Left Back,181,Eibar,322,['d46f1708-0b7a-4ad1-b7fd-e46db678ec39'],39,,,,,,,,,,,,,,,,,Eibar,322,00:31:39.295,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.175051,,,,,,,,,,,,,9753e488-3bb8-41e3-b354-b13765dfe5f2,2724,,,"[118.4, 14.4]",3825637,76,,,,,1.8424798,,Left Foot,,,"[114.5, 28.4]",,Ground Pass,,14.533066,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,2,From Throw In,Takashi Inui,5687.0,Left Wing,181,Eibar,322,"['0d5f8b52-d9f8-42b3-bf6a-d84383b47b26', '3f05a4b9-6f53-40f3-ae00-3f25c5fab290', 'ade08b4b-7e6b-4f8c-a96a-38371752ae69']",44,,,,,,,,,,,,,,,,,Eibar,322,00:31:44.868,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.691861,,,,,,,,,,,,,a0e21911-e6a3-4837-8fff-6c024eed8781,2729,,,"[65.3, 68.0]",3825637,76,,,,,-0.7779909,,Right Foot,,,"[92.5, 41.2]",,Ground Pass,,38.184814,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,182,Barcelona,217,"['a6d55f67-72fd-4148-9a46-bd5731e7e38f', 'fdb252c8-8440-42de-8bd1-0358c59b9ffc']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:31:53.032,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.108669,,,,,,,,,,,,,de8fbd63-360e-4af2-95df-8d0ebcbc7636,2733,,,"[16.8, 48.4]",3825637,77,,True,,,0.88312507,,Keeper Arm,,,"[21.4, 54.0]",,Ground Pass,,7.2470684,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,183,Barcelona,217,['bcbd4525-5b08-4053-a81f-fab91b649255'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.773,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.095983,,,,,,,,,,,,,067a1757-f115-4442-81bd-bcbf803a90fb,2735,,,"[23.3, 52.7]",3825637,77,,,,,-1.0245484,,Right Foot,,,"[34.0, 35.1]",,Ground Pass,,20.59733,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,183,Barcelona,217,['6f8a8ade-205e-469c-bc66-c9e8618674fd'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:32:07.737,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.302136,,,,,,,,,,,,,5feb441a-1fa6-409f-9b20-6bedd899544f,2738,,,"[34.0, 35.2]",3825637,77,,,,,-1.3236601,,Right Foot,,,"[39.5, 13.4]",,Ground Pass,,22.483105,,,,,Jérémy Mathieu,10609.0,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,183,Barcelona,217,['0c240bea-7481-418a-a82f-458343926e50'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:32:12.498,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.140372,,,,,,,,,,,,,f764b8d7-a5fa-4d49-a3a5-613abcdcbb88,2741,,,"[47.0, 13.4]",3825637,77,,,,,1.3625209,,Left Foot,,,"[51.1, 32.8]",,Ground Pass,,19.828514,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,183,Barcelona,217,['ec4c6ca1-241a-4138-adaf-eadc92d0f953'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:32:15.598,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.787161,,,,,,,,,,,,,6bb7f967-8436-4183-a880-bd0cf4abd19c,2744,,,"[52.3, 37.5]",3825637,77,,,,,1.8907386,,Right Foot,,,"[46.8, 54.1]",,Ground Pass,,17.487425,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,183,Barcelona,217,['ffd30d73-92bc-4201-8b10-a00d22c001a9'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:32:18.260,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.855721,,,,,,,,,,,,,41d78d32-9add-44c5-a45d-d7878bf68f6f,2747,,,"[48.0, 54.0]",3825637,77,,,,,-0.09232934,,Right Foot,,,"[58.8, 53.0]",,Ground Pass,,10.846197,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,183,Barcelona,217,['6b15b795-266b-4159-bc02-761f72406c5d'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:32:20.087,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.102009,,,,,,,,,,,,,ce24b432-8329-4d8d-96c1-a0a83a90ffde,2750,,,"[61.6, 56.4]",3825637,77,,,,,1.009355,,Right Foot,,,"[75.5, 78.5]",,Ground Pass,,26.107853,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,183,Barcelona,217,['9176d692-edc2-410b-bfd7-0283f56adc07'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:32:21.921,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.373207,,,,,,,,,,,,,e5b131c9-ea41-42c4-8f17-d5733c108a98,2753,,,"[93.9, 71.1]",3825637,77,,,,,0.47018346,,Right Foot,,,"[106.1, 77.3]",,Ground Pass,,13.685028,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,183,Barcelona,217,['9bd65b91-ab24-491b-bfba-ff5681d760d4'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:32:29.374,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.999365,,,,,,,,,,,,,e19e483e-d586-46b0-98fa-a14a70bd8de1,2756,,,"[103.7, 78.8]",3825637,77,,,,,-2.9456115,,Left Foot,,,"[90.1, 76.1]",,Ground Pass,,13.865424,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,183,Barcelona,217,['f2129443-7d41-44ec-9174-13b9fd910b67'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:32:31.620,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.188499,,,,,,,,,,,,,25f621eb-31a8-47e4-a286-da49ff4886ab,2759,,,"[86.9, 73.3]",3825637,77,,,,,0.56548387,,Right Foot,,,"[92.1, 76.6]",,Ground Pass,,6.158734,,,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,183,Barcelona,217,['bba8affe-1871-4276-80ed-2e3264a46353'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.047,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.258272,,,,,,,,,,,,,4b179943-be84-4c2e-9294-0d1b146732c2,2763,,,"[91.6, 76.3]",3825637,77,,,,,-1.819759,,Right Foot,,,"[90.1, 70.4]",,Ground Pass,,6.0876927,,,Injury Clearance,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,183,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.266,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.250959,,,,,,,,,,,,,41b50e7d-19b1-4d46-ac1d-c55529f1a547,2766,,,"[90.8, 73.7]",3825637,78,,True,,,-1.368255,,Right Foot,,,"[93.1, 62.5]",,Ground Pass,,11.4337225,,,,,Daniel Alves da Silva,4324.0,,,,,Free Kick,2,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,184,Barcelona,217,['2a5374f6-e02c-4f89-8b93-e901a4ec9a19'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:33:04.624,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.454438,,,,,,,,,,,,,5441a2cb-bbfe-411e-bd7e-476618d7068a,2768,,,"[93.4, 62.5]",3825637,78,,True,,,-0.7761818,,Left Foot,True,,"[115.3, 41.0]",,High Pass,,30.689737,,,Incomplete,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,184,Barcelona,217,['63177032-32dd-4107-8734-6fcb0ad1cd6e'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.290,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.243472,,,,,,,,,,,,,f05180e3-bbea-4cfd-bb3b-542bb94d3606,2770,,,"[16.0, 42.6]",3825637,78,,,,,1.3667784,,Keeper Arm,,,"[18.4, 54.2]",,Ground Pass,,11.8456745,,,,,Gonzalo Escalante,6712.0,,,,,,2,From Keeper,Asier Riesgo Unamuno,10763.0,Goalkeeper,185,Eibar,322,['37f5409f-71b6-4747-9a12-9dd381fec234'],15,,,,,,,,,,,,,,,,,Eibar,322,00:33:15.477,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.299004,,,,,,,,,,,,,7dc96fdf-8860-47cd-a11b-b81bb5dfbaa5,2774,,,"[22.9, 55.0]",3825637,78,,,,,-0.19739556,,Right Foot,,,"[70.9, 45.4]",,High Pass,,48.95059,,,,,Borja González Tomás,6566.0,,,,,,2,From Keeper,Gonzalo Escalante,6712.0,Right Defensive Midfield,185,Eibar,322,"['af7c4b59-90ba-44a1-9c5b-675138a3a517', 'cebf73ad-5fb3-4636-9169-7377094b061d']",18,,,,,,,,,,,,,,,,,Eibar,322,00:33:18.552,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.347517,,,,,,,,,,,,,c53347d0-1ff0-47fd-9c15-ac8b877538da,2776,,,"[70.6, 45.0]",3825637,78,,,,,0.83480847,,Head,,,"[87.9, 64.1]",,High Pass,,25.770138,,,Incomplete,,Sergio Enrich Ametller,6700.0,,,,,,2,From Keeper,Borja González Tomás,6566.0,Center Forward,185,Eibar,322,"['90084e8f-a2c3-48b9-a5da-def5c519ba7c', 'fca946f2-6214-4a46-bb1d-60cf92594cb9']",20,,,,,,,,,,,,,,,,,Eibar,322,00:33:20.891,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.279798,,,,,,,,,,,,,fca946f2-6214-4a46-bb1d-60cf92594cb9,2778,,,"[32.2, 16.0]",3825637,78,,,,,0.08550529,,Left Foot,,,"[60.2, 18.4]",,High Pass,,28.102669,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,186,Barcelona,217,"['1e2a3b7c-badd-4712-bff4-4c6791aed181', 'c53347d0-1ff0-47fd-9c15-ac8b877538da']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:33:23.239,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.459183,,,,,,,,,,,,,752fdbfd-5dfb-4b37-a1cd-327bc26b9b05,2782,,,"[58.1, 19.9]",3825637,78,,,,,1.3385762,,Right Foot,,,"[61.6, 34.7]",,Ground Pass,,15.208221,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,186,Barcelona,217,['0a170976-7984-4e26-aadd-8c8c26f1f3d0'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:33:27.094,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.373281,,,,,,,,,,,,,2cf17697-c756-4a75-8e35-5a8624044f76,2785,,,"[62.6, 36.9]",3825637,78,,,,,0.08858336,,Right Foot,,,"[93.0, 39.6]",,Low Pass,,30.519667,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,186,Barcelona,217,"['2a6ed998-4451-4bd6-a3c8-f49abdd66014', 'c13f3ffe-da79-4ee7-b81c-b92c7af5d147']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:33:28.657,Pass,,2015/2016
