50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19e33c8d-3c4a-4246-8103-a27e9c230a69,2515,,,"[89.3, 37.1]",69230,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,149,Osasuna,422,['7cd3e628-d5e0-445c-aaf8-e96ad4c7a6a5'],30,,,,,,,,,,,,,,,,,Osasuna,422,00:12:30.051,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2af6ca97-f4b7-44b0-85e7-6b6f92c011f7,2520,,,"[71.1, 57.8]",69230,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,151,Barcelona,217,['bbbd383f-af2c-4be0-b35f-1bc1b946cde8'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:12:50.200,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a2fafe-8b79-4c58-b015-cf14503a9a75,2523,,,"[52.3, 56.4]",69230,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,151,Barcelona,217,['420c98c6-cfab-44eb-8c55-5dae5ef7c7f0'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:12:53.336,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bce53d0f-8830-476a-a742-fdf26e56844b,2526,,,"[57.8, 43.7]",69230,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,151,Barcelona,217,['1f816641-9fa9-4d17-b7bb-7bba89a0dd15'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:12:54.515,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837a7aab-34c5-44df-9e8d-f8e244c5cff4,2529,,,"[46.0, 30.2]",69230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,151,Barcelona,217,['ec555540-8752-4cde-9da1-f321faaa2bab'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:13:01.167,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090d4ef-c57a-4e1e-a1e9-b24536c7a566,2532,,,"[70.5, 22.9]",69230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,151,Barcelona,217,['f4640070-866d-488f-8143-fe0b723024cf'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:13:03.587,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e70be08-f009-4e88-b420-186daa86d2ba,2535,,,"[86.6, 3.3]",69230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,151,Barcelona,217,['6b3acf03-4ffa-468e-b372-efc38a86c406'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.958,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d35336fe-2839-4020-89c3-6d59a7723a26,2549,,,"[95.0, 36.4]",69230,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,151,Barcelona,217,['e89a3c1d-0da5-4abc-b5ca-81ca99f31172'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.652,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d98828fe-8dbd-4e2c-8a1e-ec2981097633,2555,,,"[23.1, 32.7]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,153,Barcelona,217,['a73983df-04cf-477f-8dbd-a14785f930cd'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.758,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfbfc4f9-e1b6-4264-a50d-5156933f6818,2557,,,"[18.4, 62.9]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,153,Barcelona,217,['124b7560-6c78-4c25-9c3a-58b320176559'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:14:10.719,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8639125-9c27-4939-8257-20f46961678b,2560,,,"[33.3, 43.1]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,153,Barcelona,217,['e050b19f-c2c6-4b08-8874-b59b267520a3'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:14:14.720,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562e9f3-8ddc-479a-97e6-4118ce28ba27,2563,,,"[54.5, 24.9]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,153,Barcelona,217,['0417dbfb-3af2-4dc8-b0bb-f2a4853ea113'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.528,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9e56bd5-123b-46d2-a41b-19c759724ea3,2566,,,"[94.5, 4.7]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,153,Barcelona,217,['c250ba98-2078-4135-ac58-d87b1933c967'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:14:23.119,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02a756e4-4011-4a92-b26f-55974617d2d4,2569,,,"[101.5, 13.7]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,153,Barcelona,217,['32d52dc5-f38b-4f37-863b-0d7731f3cdbe'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.265,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22fcbc6c-f67d-4306-a783-e6d23767879d,2572,,,"[82.7, 14.7]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Samuel Eto''o Fils,19298.0,Center Forward,153,Barcelona,217,['0c7ac17c-43a4-4651-b521-f0b551d711d2'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:14:39.565,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348785c4-bd80-4d2c-ba1a-887991f3abb5,2577,,,"[91.7, 34.7]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Seydou Kéita,20169.0,Left Center Midfield,153,Barcelona,217,['086af618-7862-4651-b5c0-c942e2cb8bae'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:14:44.858,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ef3f9aa-9245-4d23-b446-9ba5ccd362d4,2590,,,"[69.1, 7.9]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier García Portillo,26050.0,Right Defensive Midfield,154,Osasuna,422,['6a769336-5316-4fbd-b289-b5d374ace4ac'],54,,,,,,,,,,,,,,,,,Osasuna,422,00:14:54.099,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812acbe1-3364-4de0-9e50-9c61f184cc5f,2593,,,"[65.9, 17.5]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Left Wing,154,Osasuna,422,['55da8f05-d100-4703-9013-6631fb8bf591'],55,,,,,,,,,,,,,,,,,Osasuna,422,00:14:55.077,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06815b44-2a66-4203-908d-8da9ac4b81ea,2596,,,"[73.2, 36.1]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,154,Osasuna,422,['9b515e72-f5f5-4106-8bdb-d3a9f7cc9a4b'],56,,,,,,,,,,,,,,,,,Osasuna,422,00:14:56.623,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e826ea2e-4dd3-4c44-a654-23dbe9a4fc87,2599,,,"[59.1, 23.8]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,154,Osasuna,422,['d26b19ec-0267-497d-b610-f5e9c2ce06be'],57,,,,,,,,,,,,,,,,,Osasuna,422,00:14:57.591,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff7b3f67-cb17-4cbf-8f1c-79c8d2aed4fe,2602,,,"[75.7, 33.2]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,154,Osasuna,422,['edbe399c-21f4-4545-ac27-387dd41663d3'],58,,,,,,,,,,,,,,,,,Osasuna,422,00:14:58.409,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d806f6-574c-4c61-873d-af852f963158,2606,,,"[82.6, 26.1]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Left Wing,154,Osasuna,422,"['085b5575-338d-4c32-8d84-4b3d8b751bb9', '8726dd45-60ab-4d2c-a0ba-4443e55884e5']",59,,,,,,,,,,,,,,,,,Osasuna,422,00:14:59.145,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f05fd75-2e24-4f22-9b98-4396cd03003d,2609,,,"[75.7, 33.0]",69230,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,154,Osasuna,422,['f8757c33-73c0-4890-bc23-740c1ec3e6b1'],59,,,,,,,,,,,,,,,,,Osasuna,422,00:14:59.820,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52daa15f-d3c7-44f5-9b15-c9c41784aeaf,2612,,,"[85.5, 9.5]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier García Portillo,26050.0,Right Defensive Midfield,154,Osasuna,422,['8c264b3d-272d-46b7-9ded-132e8e57e865'],0,,,,,,,,,,,,,,,,,Osasuna,422,00:15:00.133,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c4f4374-16c7-46af-8c46-693314bc5cc8,2615,,,"[100.3, 5.8]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier García Portillo,26050.0,Right Defensive Midfield,154,Osasuna,422,['229a7c8f-b03f-4075-b2a6-2fc4ac031897'],4,,,,,,,,,,,,,,,,,Osasuna,422,00:15:04.061,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb9b089-f05f-4091-9480-2daa7b7f50e4,2619,,,"[109.3, 51.2]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,154,Osasuna,422,['e32ce173-9a12-4045-9d1a-f6d739bf553d'],8,,,,,,,,,,,,,,,,,Osasuna,422,00:15:08.454,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396b2600-5af4-493c-842b-9e66a45d6201,2621,,,"[5.3, 35.1]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,155,Barcelona,217,['84c294e1-c6f4-42a4-b882-4a62dcadc096'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:15:09.635,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0af7a56e-cbfb-4728-8f3e-916851a1fb66,2624,,,"[26.2, 10.9]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,155,Barcelona,217,['2d766096-f6ae-4914-bf73-6852ba514b4c'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:15:14.241,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37011e12-1244-4a67-9a62-cf388f750003,2627,,,"[35.3, 24.3]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,155,Barcelona,217,['10f6d6a4-2482-4aca-bcd6-104643dac830'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:15:16.586,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c543bc-9a7b-45fa-ab7f-1b650b4725ed,2630,,,"[50.0, 67.8]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,155,Barcelona,217,['6eb30348-b0af-4022-a70a-ef3c8503ce81'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:15:20.661,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15661695-a905-47a7-b71c-91631838d8e6,2633,,,"[82.3, 61.9]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,155,Barcelona,217,['f16c82db-c40a-453e-af38-8c3c7dde0fbd'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:15:26.431,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60397f6b-42c1-48de-bc6e-cc2566a47044,2635,,,"[80.9, 76.4]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,155,Barcelona,217,['2b9e9089-718a-4501-b1b8-72b0c727f320'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:15:27.758,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67680bfd-e2f2-4243-8a6f-30241255fad4,2637,,,"[57.9, 8.3]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaroslav Plašil,3150.0,Left Wing,156,Osasuna,422,['3f97d851-f61f-41dd-9063-ec2f13a1f9d2'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:15:33.008,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e0e5189-f00d-4ac4-bfd3-bdbd688d27e4,2639,,,"[68.9, 26.9]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,156,Osasuna,422,['965599ca-2073-4ab7-b2bf-0fd29257e06c'],35,,,,,,,,,,,,,,,,,Osasuna,422,00:15:35.990,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9b7a481-ae7e-4e24-91bd-2749e7c751e0,2641,,,"[8.8, 42.9]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,157,Barcelona,217,['adceab74-3017-4418-86fd-bf07268f0c25'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:15:39.250,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50102e3a-07e4-456e-a12b-1fb1e22d700b,2643,,,"[27.6, 63.9]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,['4a8b7309-e9db-4be9-b44e-9b20c76a1b37'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:15:41.670,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914313a-2f16-489d-aae9-5c3f745d896c,2647,,,"[55.6, 61.9]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,['5607c0a6-0fe2-414e-8662-1459178ce522'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.982,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08e6f1b8-a050-4230-bfa6-31db89e97b68,2652,,,"[89.9, 39.3]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,157,Barcelona,217,['01259a9e-6983-416b-b7f3-a1205aec3550'],49,,,,,,,,,,,,,,,,,Osasuna,422,00:15:49.807,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05455d47-a074-4fd7-8886-c751b5ab3ca7,2656,,,"[74.9, 61.3]",69230,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['bd832c55-630a-4b15-9159-d3529e59eb36'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.985,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babba620-d824-4b32-9be7-b057765937f1,2658,,,"[70.8, 28.1]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier García Portillo,26050.0,Right Defensive Midfield,157,Barcelona,217,['c6fedec0-26b1-449e-8188-552f2b833f27'],1,,,,,,,,,,,,,,,,,Osasuna,422,00:16:01.990,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a400e9b3-08d4-4f0b-ab7b-bf6ed33195f5,2661,,,"[55.1, 63.3]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,157,Barcelona,217,"['44763b21-7d64-4b37-aad2-3faec630078e', '4bcd52ca-eb1b-48f6-9964-6eb36169dacc']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.846,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc67b27e-f041-46af-b7f4-90d91cc17ccb,2663,,,"[41.9, 59.0]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,157,Barcelona,217,['499e43d4-b5f0-427c-b2e3-7ce36de5f637'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.182,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f01ef289-ec85-46fc-8d3c-79aaebd45ebd,2668,,,"[60.2, 32.5]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,157,Barcelona,217,"['9271b6c1-53fe-4e44-9847-dd5abfbd4725', 'e1c1de59-7b6f-4321-8e8f-65cc5dc7e561']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:16:08.105,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d075e58-f870-4183-a348-2dfbe329700d,2672,,,"[52.2, 46.9]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Krisztián Vadócz,26660.0,Center Attacking Midfield,158,Osasuna,422,['ce47ecf9-e0b8-4d83-a632-a60318054f07'],9,,,,,,,,,,,,,,,,,Osasuna,422,00:16:09.790,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4063b947-5857-4dae-b432-7fca49961549,2676,,,"[54.4, 37.7]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javad Nekounam,26002.0,Left Defensive Midfield,158,Osasuna,422,['3aa5cc8a-d421-4edb-880a-de68ed1d9907'],12,,,,,,,,,,,,,,,,,Osasuna,422,00:16:12.870,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385b27a8-9d13-4db6-9d09-d78e2e5474cc,2679,,,"[70.1, 46.5]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,158,Osasuna,422,['1dca76f1-567e-407b-9423-0a67f7df433a'],14,,,,,,,,,,,,,,,,,Osasuna,422,00:16:14.790,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f0e6e3b-a4e3-479c-bf6c-22e3d5f43cc2,2683,,,"[56.4, 27.2]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,159,Barcelona,217,['72f58585-aa72-4273-8b2d-6f15c7d81944'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:16:17.195,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85e7c16b-0e19-48c9-b7d2-a97e7ed97cd7,2685,,,"[49.2, 26.0]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,159,Barcelona,217,['8177ff57-7f19-4bf8-a52e-e2daa1a6de65'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:16:18.865,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f252007-53ad-4586-a177-6c1e03ea9c67,2688,,,"[60.7, 43.1]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,159,Barcelona,217,['3e6f5a6c-3159-4ccf-894e-e60f5f5bea48'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.254,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1af3ca-e062-4aa9-a6dd-9ebbeeca5e2f,2692,,,"[89.0, 70.7]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Barcelona,217,['c55106c9-f029-4aa3-9776-28e30a9e5722'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.368,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,febd0fdb-9d81-40f7-9505-3116b25694a2,2696,,,"[104.7, 33.3]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,159,Barcelona,217,['80e0b501-fc26-4272-9018-c2f25b0ff3fb'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.303,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241998e5-0dc1-4a63-b77c-671e67f6e32c,2702,,,"[79.5, 68.7]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier García Portillo,26050.0,Right Defensive Midfield,160,Osasuna,422,['c1772aea-7eab-4412-9857-29ffb45fafa1'],43,,,,,,,,,,,,,,,,,Osasuna,422,00:16:43.312,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42e2d32c-ee2d-4573-aa4a-713165873670,2705,,,"[88.5, 58.7]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,160,Osasuna,422,['63142d31-9beb-4925-9bd7-7cece9b017c6'],44,,,,,,,,,,,,,,,,,Osasuna,422,00:16:44.647,Ball Receipt*,,2008/2009
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4846f6da-2aac-4a5b-8f82-7970d0bd3342,2713,,,"[110.4, 38.1]",69230,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Walter Gerardo Pandiani Urquiza,26516.0,Center Forward,160,Osasuna,422,['8da70e95-5a31-4d92-8945-4d9a200c75ff'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:16:52.778,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a894fd7-2c50-4eb3-8ae6-75793606fd06,2716,,,"[114.8, 31.8]",69230,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Miguel Flaño Bezunartea,24313.0,Left Center Back,161,Osasuna,422,['853f990e-36d6-4a32-9899-beef20fb250b'],15,,,,,,,,,,,,,,,,,Osasuna,422,00:17:15.354,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4359423c-8076-4308-8417-0455184cd94b,2721,,,"[60.2, 43.1]",69230,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Right Center Midfield,162,Barcelona,217,['bef9d5e6-078e-40e2-bb60-19dedbf4ac5c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.847,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39708110-6c2d-46b5-bbd8-71481a4f4350,2723,,,"[31.5, 23.9]",69230,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,162,Barcelona,217,['450f1565-e04d-4933-be43-1643221e5ae3'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:18:19.834,Ball Receipt*,,2008/2009
