bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdfbb1c6-73b4-44e6-99ff-2fdd561650eb,967,,"[70.5, 73.6]",9609,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Enrich Ametller,6700.0,Center Forward,50,Eibar,322,['2ea5ce7d-3713-4c70-a996-066e28691b37'],55,,,,,,,,,,,,,,,,,,Eibar,322,00:22:55.678,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9204f67d-070d-4df3-9dfc-63ca0f7e37b0,969,,"[13.4, 37.3]",9609,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,51,Barcelona,217,['32366aaa-d330-4304-87fb-82e0b52dea30'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.741,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ec047d8-6309-4fad-aa37-a14b505c0c1d,973,,"[27.1, 23.4]",9609,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,['cfafa9bb-0291-4b8e-9ca0-fdf7fccb64ef'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.677,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f546b6-2a3a-4739-8eb6-5bb941502cf2,976,,"[31.3, 4.7]",9609,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,51,Barcelona,217,['e56367a8-ef71-4a8a-b4e3-d262eac36803'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.557,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a41717e5-b90e-4b5a-88c9-e0daae5b8323,979,,"[49.6, 2.9]",9609,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,51,Barcelona,217,['16df0c25-0d3f-4429-b5ba-0c2a19f725c3'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.677,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35cfc34f-8736-457f-8855-1f77fbc6fb2f,983,,"[66.9, 15.0]",9609,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Wing,51,Barcelona,217,"['5969b508-2120-431b-a2a7-ec7c4c826e2b', '808f7d43-9a09-4b03-88df-a2977cb63c98']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.854,Ball Receipt*,True,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11067acc-9713-4994-a66c-2b32c977b2dd,986,,"[72.7, 25.2]",9609,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,['68bee060-c225-4ecf-87c3-bcaed6534c3d'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.994,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbcaefd3-2106-4236-8a3c-d871d717fe00,991,,"[9.2, 48.8]",9609,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,52,Eibar,322,['bcef6790-54a9-4f22-8e96-d101d084aa5f'],19,,,,,,,,,,,,,,,,,,Eibar,322,00:23:19.098,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b604e42-cb13-480d-80e6-e67c03131ef5,999,,"[106.5, 45.6]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Escalante,6712.0,Right Defensive Midfield,53,Eibar,322,['70e5a1fd-afd0-4442-9d38-a196e085e60a'],12,,,,,,,,,,,,,,,,,,Eibar,322,00:24:12.920,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676f234f-aade-4c89-a0ae-c0a8e7de5165,1004,,"[13.8, 32.3]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Javier Alejandro Mascherano,5506.0,Left Center Back,55,Barcelona,217,['c61fa219-5b5b-4870-81db-a03d507527de'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.574,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c7b363c-f106-4b2d-aacc-fac39ce5994c,1006,,"[4.8, 41.5]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,56,Barcelona,217,['8228dff4-a501-4def-a784-173f5591e764'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:27.584,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81f3292c-18a8-4582-9ca8-3c5adcb7cb61,1009,,"[28.3, 76.6]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,57,Barcelona,217,['74d8309c-5b4b-447e-8fe9-f50d17902d86'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.897,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2faeda6f-5a12-49eb-9248-1947bc92848a,1013,,"[10.2, 68.0]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,58,Barcelona,217,['f0eb2991-3b56-4854-9f19-831d07bb9c06'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.500,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09090dc6-7642-40ed-b2b9-167b1d7fc81b,1016,,"[4.6, 48.1]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,59,Barcelona,217,['cf576c18-8c39-455b-a619-c3b348e61052'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.520,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004085ff-c929-4aa5-be74-f88241b50f93,1020,,"[65.9, 70.2]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,60,Barcelona,217,['86f666eb-314d-4453-bca0-f897e90a5cb9'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.024,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed283096-3240-4ab6-9137-f8c9201f1958,1025,,"[15.1, 38.8]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,61,Eibar,322,['e05dcccc-5598-4a17-9e46-70246b8c6bd5'],44,,,,,,,,,,,,,,,,,,Eibar,322,00:24:44.990,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843874f1-3357-416a-8f04-34753980317b,1027,,"[29.9, 53.9]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,61,Eibar,322,['dc12503a-e59c-4ad4-a053-e03df9fd533e'],46,,,,,,,,,,,,,,,,,,Eibar,322,00:24:46.618,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd7fd80-b6c8-4f66-9db2-5cb8b918b0eb,1030,,"[51.2, 75.8]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,61,Eibar,322,['91513b7b-f5e5-4e65-a5dc-71764796aac6'],51,,,,,,,,,,,,,,,,,,Eibar,322,00:24:51.351,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc0813f9-423d-4fb0-8761-8759af937bf3,1033,,"[40.2, 70.9]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,61,Eibar,322,['576e7c3c-f0db-4788-a79e-5454ec05574e'],52,,,,,,,,,,,,,,,,,,Eibar,322,00:24:52.467,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2a5477f-7fa6-4686-b714-166fc9a63e9d,1036,,"[14.7, 49.6]",9609,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marko Dmitrović,6698.0,Goalkeeper,61,Eibar,322,['ddb109f1-ac4c-469c-a414-4f0eeec6b077'],56,,,,,,,,,,,,,,,,,,Eibar,322,00:24:56.413,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3c6150-74e6-4c93-a8ac-413abfb4cb79,1039,,"[46.6, 4.9]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Juncà Reñé,6776.0,Left Back,61,Eibar,322,['bee80385-8f5e-46a7-9594-245bae1f0006'],1,,,,,,,,,,,,,,,,,,Eibar,322,00:25:01.042,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eb464e3-7feb-4acf-93b4-5c0147f82a61,1044,,"[77.1, 70.0]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,62,Barcelona,217,['8b4cf52e-b001-48e8-8b8d-633ebba70203'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:20.396,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d974217-e85a-481d-90d1-ba218299d01e,1048,,"[70.9, 77.1]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,62,Barcelona,217,"['674c8fd7-89ed-41fc-8fcd-a6dde6d10f41', 'cdc487ca-5a64-4071-8033-4af3a4236b71']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:21.739,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d38329aa-e575-4aa9-be38-22d45c24c2ae,1052,,"[76.3, 72.2]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,62,Barcelona,217,['81e02813-89ce-4d80-b31a-c5a303873c64'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.284,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b05b02bf-4da1-4d23-9c2e-fc2de807ba4e,1055,,"[69.1, 70.8]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,62,Barcelona,217,"['86a5854a-6814-49b8-9204-4218ad72c925', 'a69d19fd-25c1-486e-aa29-31f7ed70cfa2']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:23.452,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7970cf7e-27b1-4420-a035-85e5b8321f95,1063,,"[88.6, 7.6]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Wing,62,Barcelona,217,['2a02a34c-c64d-4db7-b2d8-6b33bb718be6'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:29.170,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36483272-d48f-4206-b4e9-d975aa77b669,1066,,"[109.9, 26.2]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,62,Barcelona,217,['9e177f53-81a0-4b98-8e30-86071ab0f4c9'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.834,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fce69227-5281-497a-82f8-4b27924b745c,1070,,"[23.1, 50.1]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gonzalo Escalante,6712.0,Right Defensive Midfield,62,Barcelona,217,['cf3c7f99-c277-473b-8d1d-126a69201246'],35,,,,,,,,,,,,,,,,,,Eibar,322,00:25:35.600,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee00092-e3fc-42d3-9b63-89a899b836e2,1074,,"[40.2, 64.7]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anaitz Arbilla Zabala,6709.0,Right Back,62,Barcelona,217,['6db51afb-4065-4fc8-a11f-d204508e50e7'],37,,,,,,,,,,,,,,,,,,Eibar,322,00:25:37.506,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b09dc71a-0d43-4c7b-a0a1-1ebaa0b69f57,1079,,"[91.6, 52.9]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Deulofeu Lázaro,3726.0,Right Wing,62,Barcelona,217,['cd8d474a-6647-46ff-aa59-bd65cae15f0d'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.250,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc13d63e-bc20-4eed-b87b-9136fc828f50,1083,,"[90.4, 43.7]",9609,25,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,62,Barcelona,217,['4fe5ccee-7886-4460-aa32-02b122509e3e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:46.058,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751fdf34-48b3-40b4-a7d0-6f9ad2330262,1088,,"[102.6, 45.2]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Sergio Enrich Ametller,6700.0,Center Forward,63,Eibar,322,['82fbc77d-7044-41b2-a300-d487b2db2f87'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:26:08.352,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7dd0819-0c07-4163-b838-deb25f0cb18f,1092,,"[29.1, 6.7]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,64,Barcelona,217,['0a3a1f75-3a64-4933-a132-7cd5fbe4fc0b'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.835,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fc41b1f-21c5-46ea-81a6-effbda623366,1095,,"[29.7, 23.4]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,64,Barcelona,217,['23d0e09a-dff4-4727-b30b-98ff689e040e'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.361,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de0f10f7-8cf8-449f-8ecb-e03c237ce138,1104,,"[84.4, 41.0]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,65,Eibar,322,['4eac65f6-0a14-4cd6-905a-35841b659bad'],24,,,,,,,,,,,,,,,,,,Eibar,322,00:26:24.564,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73b75360-9c91-463b-85b5-9aa50278ece5,1107,,"[77.5, 73.8]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,65,Eibar,322,['472ec87a-f916-4df1-92fd-46a557a7e922'],27,,,,,,,,,,,,,,,,,,Eibar,322,00:26:27.566,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a01c44-3cf2-484a-a082-343f5d1a2214,1111,,"[92.8, 71.9]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Wing,65,Eibar,322,"['74a2e1c7-6b0f-40bd-bd50-658ce2d9f5eb', 'e9b8a9e6-1e5a-4d1b-b361-3d5a4cbc483c']",29,,,,,,,,,,,,,,,,,,Eibar,322,00:26:29.981,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4365a5a5-7e6a-46ce-b329-62d081a5d368,1114,,"[85.0, 65.5]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,65,Eibar,322,['277095c4-91ed-4d97-b4ae-68fa48a7d36c'],31,,,,,,,,,,,,,,,,,,Eibar,322,00:26:31.129,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830d2573-f2d7-437d-91c4-c5cf05d889e4,1118,,"[107.5, 55.9]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Enrich Ametller,6700.0,Center Forward,65,Eibar,322,"['a381551d-7336-4622-adaf-7aad558c82a2', 'a4cac49d-5a97-409a-be8b-ff58198b8907']",34,,,,,,,,,,,,,,,,,,Eibar,322,00:26:34.263,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1be181b-b44e-48f7-8467-0f9de443fe62,1121,,"[99.0, 50.3]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anaitz Arbilla Zabala,6709.0,Right Back,65,Eibar,322,['a0d97c61-495b-46b0-badc-4a73d5e394c9'],36,,,,,,,,,,,,,,,,,,Eibar,322,00:26:36.389,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c38ebbb-05ab-48a5-aa96-d2a6d3527129,1127,,"[44.8, 42.1]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,65,Eibar,322,['6987a495-9669-4aa4-bf65-e5122efc0302'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.469,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab123eb4-5c0d-4841-b3c8-24f3fa6910ec,1131,,"[85.8, 77.6]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ander Capa Rodríguez,6699.0,Right Wing,66,Eibar,322,['34eb806a-2cd3-44a4-b006-ebfb08eb243a'],45,,,,,,,,,,,,,,,,,,Eibar,322,00:26:45.695,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62ea68c0-c44d-4382-9b18-4f14bc85e1ce,1133,,"[61.9, 4.3]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Wing,67,Barcelona,217,['c5c1ea0b-ee19-4da6-b1aa-f3aa6ba2d28e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:48.583,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382bbc11-0a6e-4c81-aabe-5e40bea7273b,1136,,"[62.9, 17.2]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,67,Barcelona,217,['68003092-39a7-4f23-96a0-ed24748a318c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:55.239,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661789d8-d472-41dd-9057-40784792f6d6,1139,,"[71.3, 19.6]",9609,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Left Wing,67,Barcelona,217,['79d0a6c3-26d3-457b-840c-2e4eebdd3783'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.484,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013d9cf9-8480-46bc-9b1c-92cb2a262bdf,1146,,"[93.6, 70.1]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Jordán Moreno,6701.0,Center Attacking Midfield,68,Eibar,322,['caa1e34a-2307-46b7-a78f-9cf31dc2ac0c'],8,,,,,,,,,,,,,,,,,,Eibar,322,00:27:08.891,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17027a26-f042-4877-af3b-815d37529b1f,1149,,"[92.6, 64.3]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Escalante,6712.0,Right Defensive Midfield,68,Eibar,322,['03f653f7-b83f-456a-836c-a96a4cfcefa1'],10,,,,,,,,,,,,,,,,,,Eibar,322,00:27:10.994,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39a90c6e-3951-4e59-9231-e0a44858cf96,1152,,"[106.5, 56.5]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Takashi Inui,5687.0,Left Wing,68,Eibar,322,['6d37922b-b731-444b-b0ba-d17af9229b14'],11,,,,,,,,,,,,,,,,,,Eibar,322,00:27:11.922,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76133e8b-2d0f-411b-a585-671f48b4385c,1158,,"[108.3, 45.2]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,69,Eibar,322,['22f27cd8-8d1f-4dcb-bd7a-f230b55da543'],47,,,,,,,,,,,,,,,,,,Eibar,322,00:27:47.737,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397a2a38-b70c-4309-b1c9-60fe019a5f1a,1161,,"[109.9, 26.3]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,69,Eibar,322,['a34831be-ee44-4893-bbb8-fa0b9a820460'],48,,,,,,,,,,,,,,,,,,Eibar,322,00:27:48.874,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead7646a-341e-489f-a30a-c1d9620ab942,1163,,"[34.3, 63.0]",9609,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,69,Eibar,322,['54d0f5d4-aa6b-49e0-a19c-f857baf430f7'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:50.705,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210aaa1-afe8-46a5-bc62-663fe1a0098b,1178,,"[50.6, 34.0]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,69,Eibar,322,['61b72c3a-c4c0-427c-b037-94494b8c598b'],5,,,,,,,,,,,,,,,,,,Eibar,322,00:28:05.082,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e8dba91-8f72-40b4-b879-71c1d1427158,1181,,"[66.7, 10.1]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Takashi Inui,5687.0,Left Wing,69,Eibar,322,['960bd332-7de0-4def-8bcd-eb9749a5de04'],9,,,,,,,,,,,,,,,,,,Eibar,322,00:28:09.658,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d88b20e-beaf-4978-b83f-357027fef8ab,1184,,"[58.7, 23.7]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,69,Eibar,322,['5977f97a-1eb0-40d5-b40b-981a72a8592a'],11,,,,,,,,,,,,,,,,,,Eibar,322,00:28:11.377,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a1cca6-3387-4f76-b1a4-204a003321c0,1187,,"[49.8, 14.1]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Juncà Reñé,6776.0,Left Back,69,Eibar,322,['9d4f404e-ff1a-40f1-a89d-458656a637f8'],13,,,,,,,,,,,,,,,,,,Eibar,322,00:28:13.138,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d07ccd6-acef-4098-9c70-22ad041c664b,1190,,"[52.4, 24.9]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel García Carrillo,6775.0,Left Defensive Midfield,69,Eibar,322,['2f39525c-9dec-46eb-8242-d22dc50cae9c'],15,,,,,,,,,,,,,,,,,,Eibar,322,00:28:15.494,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72119ba4-496f-4033-afce-2ee389f89460,1193,,"[48.0, 50.7]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,69,Eibar,322,['cbe25391-cda7-43f0-a27e-574aa0d365f5'],20,,,,,,,,,,,,,,,,,,Eibar,322,00:28:20.582,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c613aeb6-a0a8-4057-a2e9-84203dc7912b,1196,,"[52.6, 74.6]",9609,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Anaitz Arbilla Zabala,6709.0,Right Back,69,Eibar,322,['7f6cc87a-3c78-4749-ab3b-67496bf4cd3d'],23,,,,,,,,,,,,,,,,,,Eibar,322,00:28:23.186,Ball Receipt*,,2017/2018
