50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c9239a-0351-4012-b954-8caed36b650c,3498,,,"[78.1, 72.8]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Midfield,203,Mallorca,1043,['be3a33b1-e423-485b-8752-b91c5dde3800'],29,,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:29.479,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e551443-53a0-4361-8d83-abc7000d02cd,3504,,,"[91.8, 15.0]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Thierry Henry,15516.0,Left Wing,204,Barcelona,217,"['6f917295-022d-4ccb-9cab-c24e2d7a6361', 'ebd422dc-2b5b-4d1b-80e8-8fd98e8f0d66']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:36.495,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31ee2d76-d94a-452d-95b1-838f90751da7,3509,,,"[109.2, 11.1]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,205,Barcelona,217,['aab517bc-51c1-4f3f-82e7-6a8997c63fe2'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:45.077,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203f9eec-d483-4b74-8548-980be80e6e73,3511,,,"[106.5, 2.1]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,205,Barcelona,217,['c3809c44-c602-416d-8a2e-213d8d53415e'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:46.251,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a43434c-5696-4863-a30a-48165a16a5f4,3514,,,"[97.4, 10.4]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,205,Barcelona,217,['2842217f-6c85-4a9a-bd7e-136523845fe5'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:48.105,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2e717d7-8a7f-463e-b123-9ab4a35c7d10,3518,,,"[104.7, 1.4]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,205,Barcelona,217,['5c204a9d-cb01-4844-9373-b0806845a3de'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:50.253,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04a30dab-c14f-496a-8fe2-6badcbdf8121,3523,,,"[74.9, 9.4]",68366,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,206,Barcelona,217,['2913fe28-7359-41f8-858e-94a87e6b4f38'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.083,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2673a7d8-3b6e-4e6c-8d5f-2ed5b2100299,3526,,,"[75.0, 37.6]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,206,Barcelona,217,['b0e7661f-9fcf-4c25-b716-561900f825ac'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.219,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e775c389-fad8-4379-bb60-db81654fa3a2,3530,,,"[93.8, 54.7]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovani dos Santos Ramírez,5987.0,Right Wing,206,Barcelona,217,"['2c0e99f1-b7b2-4ced-acfe-ecbc7e8d7643', 'fc5e4aa9-f2c6-45d0-9126-0f669c781b8a']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.472,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6de4a516-1dca-45db-a163-c207265551b3,3536,,,"[54.8, 37.3]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ariel Miguel Santiago Ibagaza,26121.0,Right Center Midfield,206,Barcelona,217,['ef25c285-bf27-421b-923a-da51f138c169'],10,,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:10.048,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c554a74e-573f-43b3-8fb2-8c3bc6aadf88,3540,,,"[104.5, 65.8]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel González Güiza,20132.0,Left Center Forward,206,Barcelona,217,['6d445b65-bea3-4248-9f0e-3bfbbcd488ac'],15,,,,,,,,,,,,,,,,,,Mallorca,1043,00:45:15.954,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07ead9-9025-43f9-b6a0-d5c5f1e400e8,3542,,,"[62.4, 31.6]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,207,Barcelona,217,['ebd36675-68b1-41c3-be2f-6a2a20c73df1'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:35.137,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff389cfb-7623-4e53-9d9a-c1b62caf5714,3544,,,"[73.3, 26.5]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Center Midfield,207,Barcelona,217,['39bacd59-3203-4947-9af8-2ba676b6023d'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:37.316,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814c071f-aa00-4a74-9455-81f697282b05,3547,,,"[82.2, 3.1]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Wing,207,Barcelona,217,['272b835b-b841-469c-a0e0-40ba465eb0c0'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:40.752,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d64dd8ad-0997-40cd-a203-b7b9992d2196,3550,,,"[91.9, 19.3]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Bojan Krkíc Pérez,4913.0,Left Center Midfield,207,Barcelona,217,['53e0c4f0-fd84-4879-9a55-0fce1a70295b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:45.085,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ff63c1f-0329-4e46-bfb7-6ca1285f51d1,3554,,,"[111.2, 38.3]",68366,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,207,Barcelona,217,['d545b28d-feed-4d03-ad41-8406b5abdbb5'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:48.637,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab3d5dab-bcce-4cc9-afe9-504938ce7565,3564,,,"[69.9, 5.3]",68366,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,209,Mallorca,1043,['778a2ad8-90e4-4872-97f1-88407094fc6d'],41,,,,,,,,,,,,,,,,,,Mallorca,1043,00:46:41.018,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46b217c0-d043-407b-8725-070612d50640,3567,,,"[64.8, 7.9]",68366,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Óscar Guido Trejo,11540.0,Right Center Forward,209,Mallorca,1043,"['32c88b89-03bb-4049-a83f-c841cec9a7e5', '7cbb347f-fa25-406b-93c3-f53253263fae']",43,,,,,,,,,,,,,,,,,,Mallorca,1043,00:46:43.362,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef6d46f5-2dd3-4a9b-aff2-1fdc256d9304,3570,,,"[66.1, 19.3]",68366,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ariel Miguel Santiago Ibagaza,26121.0,Right Center Midfield,209,Mallorca,1043,['6a099f14-3e8d-4345-88aa-96fcc425d1e9'],44,,,,,,,,,,,,,,,,,,Mallorca,1043,00:46:44.584,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4044dde4-782a-4c8c-8074-32716105403a,3574,,,"[77.2, 20.2]",68366,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,209,Mallorca,1043,['0b590dc4-b879-4dca-a8ba-9906728dc303'],46,,,,,,,,,,,,,,,,,,Mallorca,1043,00:46:46.280,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6137c52-a075-4c00-b7fc-3ce869c0028e,3580,,,"[93.1, 5.3]",68366,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,210,Mallorca,1043,['60e19e59-bd65-4482-9fdf-83d12cbdd16c'],34,,,,,,,,,,,,,,,,,,Mallorca,1043,00:47:34.099,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18bda770-7c23-4ea8-9137-d2eda45d7e65,3582,,,"[84.9, 13.2]",68366,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ariel Miguel Santiago Ibagaza,26121.0,Right Center Midfield,210,Mallorca,1043,['0bc86d19-6a04-435d-bd2a-557253ebd26c'],35,,,,,,,,,,,,,,,,,,Mallorca,1043,00:47:35.771,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ae63746-1e77-4df6-9d2f-5675de46b79c,3587,,,"[117.0, 9.4]",68366,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Irizábal,6740.0,Left Midfield,210,Mallorca,1043,"['0cbe9e66-b14d-4909-9b2c-e9e2aa6e158b', 'a2dd2edf-97eb-4064-9917-0bbd59b7c842']",39,,,,,,,,,,,,,,,,,,Mallorca,1043,00:47:39.434,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b548c20d-eae6-4e06-90ee-7b213f6a30df,3592,,,"[113.3, 8.2]",68366,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Angelos Basinas,19771.0,Left Center Midfield,211,Mallorca,1043,['d1101ffd-8842-45ab-93c5-9db6b7618b9a'],2,,,,,,,,,,,,,,,,,,Mallorca,1043,00:48:02.271,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531b1d6c-cf87-43d0-958c-1efdee77999d,3595,,,"[104.4, 9.3]",68366,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ariel Miguel Santiago Ibagaza,26121.0,Right Center Midfield,211,Mallorca,1043,['70b0097a-2ff8-4d11-8864-88dc7a420a69'],4,,,,,,,,,,,,,,,,,,Mallorca,1043,00:48:04.939,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15026c09-6c12-4241-8f9b-5eee6f59ce38,3598,,,"[113.9, 9.9]",68366,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Angelos Basinas,19771.0,Left Center Midfield,211,Mallorca,1043,['7adee713-94b8-42e3-b4d4-f644f229a394'],8,,,,,,,,,,,,,,,,,,Mallorca,1043,00:48:08.280,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c1cf1d-dc7b-4c17-9e84-69badabea274,3601,,,"[93.4, 9.3]",68366,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ariel Miguel Santiago Ibagaza,26121.0,Right Center Midfield,211,Mallorca,1043,['ff3b28bb-f8b1-46c9-9f1c-cd57e10f5157'],11,,,,,,,,,,,,,,,,,,Mallorca,1043,00:48:11.145,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385cad9-55cc-47e9-b2fb-bd780a79f306,3604,,,"[109.5, 44.4]",68366,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel González Güiza,20132.0,Left Center Forward,211,Mallorca,1043,['443c1932-537e-4f91-8b94-9bef760bbda9'],14,,,,,,,,,,,,,,,,,,Mallorca,1043,00:48:14.941,Ball Receipt*,,2007/2008
,,,,,,"[38.8, 64.3]",,,,,,,,,,,,,1.08593,,,,,,,,,,,,,,306c7c88-458e-4282-8250-caf2def97252,9,,,"[39.1, 64.6]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,"['685c0e4c-5b36-42e9-af8e-6e740561683c', '88e43cc4-a202-4998-b8f9-2b3fc7acb3bc']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.292,Carry,,2007/2008
,,,,,,"[38.1, 48.2]",,,,,,,,,,,,,1.151226,,,,,,,,,,,,,,17d883d8-de82-43c1-ba84-eeee52687c08,12,,,"[36.1, 51.3]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,2,Barcelona,217,"['7ec97b86-8b17-4563-a5e2-5f8ac4f5931c', 'c6166a3c-5058-4306-ae22-72d90eafbc6a']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:05.785,Carry,,2007/2008
,,,,,,"[42.4, 9.3]",,,,,,,,,,,,,0.793199,,,,,,,,,,,,,,a6136b4a-4e60-4062-adc5-3a812a83a01f,15,,,"[41.4, 10.3]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['45c4cd28-bca5-48e1-bb8a-c25cb49f8cf9', 'b19e579e-301c-4c0e-ae3d-247cc3a04e8a']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.389,Carry,,2007/2008
,,,,,,"[64.8, 4.1]",,,,,,,,,,,,,0.437511,,,,,,,,,,,,,,c0e935d1-6f9c-44af-ac69-761c8e6e46dd,18,,,"[64.4, 4.5]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Thierry Henry,15516.0,Left Wing,2,Barcelona,217,"['6fcac038-5c96-46f3-a8c1-30364eaa6ab7', '9bb64dd0-e8ea-4a4c-9c9e-ef9e40289702']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.129,Carry,,2007/2008
,,,,,,"[55.7, 16.1]",,,,,,,,,,,,,0.108835,,,,,,,,,,,,,,f06f058b-fc08-49ec-93d9-e8f4f9efa3f6,21,,,"[53.8, 17.6]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,2,Barcelona,217,"['430c2c43-aa54-4fae-8bd2-151268c5d80b', 'f5f6b290-facb-420f-86c3-1ed6b38a4c88']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.165,Carry,,2007/2008
,,,,,,"[43.1, 6.4]",,,,,,,,,,,,,1.289652,,,,,,,,,,,,,,d84497ef-8d5e-4d47-a76e-f745e005fa50,24,,,"[42.9, 7.2]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Eric-Sylvain Bilal Abidal,20177.0,Left Back,2,Barcelona,217,"['6c1ff432-e89b-4a62-b433-843cf62a0193', '70dd24f6-1042-41a7-a2be-a13ccbf63934', '8117d95d-9a8a-4c79-878d-1dd664952281']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.123,Carry,True,2007/2008
,,,,,,"[30.8, 26.7]",,,,,,,,,,,,,1.243144,,,,,,,,,,,,,,c0ab8fc6-a01d-4d86-aa21-a033827dd175,28,,,"[30.3, 27.4]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,"['afd5f0f8-c3b4-4c5d-ad50-0925377b960c', 'ec75b60d-3cd2-4f10-8a21-fa58fb6e3eaa']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.811,Carry,,2007/2008
,,,,,,"[39.0, 64.4]",,,,,,,,,,,,,3.120464,,,,,,,,,,,,,,aaae30b5-1e28-485a-a66d-dddc8a25ffe2,31,,,"[39.5, 43.1]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,2,Barcelona,217,"['7f2eec96-c486-4961-b786-08e8cb9fe11d', 'bfac39ee-4ea6-4eca-9d0e-b771d5de44c2', 'c9858d59-3cfd-4274-8500-a02b2caf76d7']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.324,Carry,True,2007/2008
,,,,,,"[36.7, 73.5]",,,,,,,,,,,,,0.831687,,,,,,,,,,,,,,ec8e9188-c342-4f98-837d-60773719c060,35,,,"[33.2, 74.5]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,"['5e438156-3bf2-4f9f-96c0-14383e7ba841', 'd7f29d15-6410-4f02-b97d-162952c90d18']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.286,Carry,,2007/2008
,,,,,,"[54.3, 59.3]",,,,,,,,,,,,,1.830999,,,,,,,,,,,,,,7a0f367d-9db0-4958-a34f-bb87a335f57f,38,,,"[54.7, 63.6]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gnégnéri Yaya Touré,3087.0,Right Center Midfield,2,Barcelona,217,"['0e2cd441-2e45-4119-8a89-5d2620968d1a', '5c6c0fb5-6009-4345-8d26-1f0b54106529']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.234,Carry,,2007/2008
,,,,,,"[38.1, 26.0]",,,,,,,,,,,,,2.204598,,,,,,,,,,,,,,88c423ab-3757-4809-91f3-8e1b2d224c94,41,,,"[38.1, 26.3]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carles Puyol i Saforcada,20125.0,Left Center Back,2,Barcelona,217,"['1c5e48ac-79be-4598-b9c7-62d652ef9cc6', 'af6107f7-63c7-4f8c-a6c5-7331648f6fb1']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.504,Carry,,2007/2008
,,,,,,"[63.4, 63.2]",,,,,,,,,,,,,4.953682,,,,,,,,,,,,,,57056753-db02-45b3-9844-5706933b0b10,44,,,"[38.5, 59.1]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,"['ea539485-f075-445d-87bc-204a9689e976', 'ec12eaf7-4d7b-4f2c-9dab-33391397051d']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.211,Carry,,2007/2008
,,,,,,"[71.2, 78.9]",,,,,,,,,,,,,0.777046,,,,,,,,,,,,,,5f1f527e-7f71-4cc7-829b-ea9972a0e624,48,,,"[71.8, 79.6]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gianluca Zambrotta,15774.0,Right Back,2,Barcelona,217,"['a884d558-a0dd-410a-aaa9-ec9b85a1721e', 'dfefe894-474b-4409-8863-63fa74f83c89', 'e6fa5586-390b-439f-8960-8f83c1123e6e']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.301,Carry,True,2007/2008
,,,,,,"[60.8, 66.6]",,,,,,,,,,,,,0.250863,,,,,,,,,,,,,,97558832-2373-40fc-a7df-f50d164d2fcb,52,,,"[60.8, 66.6]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lilian Thuram,15071.0,Right Center Back,2,Barcelona,217,"['19f1a71e-c7e7-4483-ae13-0bbaf91d3c87', '56efdfc9-a1f4-4161-9fe8-575a2505d0a4', '66b089b7-1f56-44ed-b97a-15a249251b42']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.115,Carry,True,2007/2008
,,,,,,"[77.1, 68.7]",,,,,,,,,,,,,0.306963,,,,,,,,,,,,,,d51233fd-e7cb-4f3e-a610-1f6e941eecb3,55,,,"[77.4, 68.9]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,2,Barcelona,217,"['8619e5b1-ad5c-4fda-9e1c-c1637032506b', 'b2330e71-8621-4403-be5f-de9e69660549']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.655,Carry,,2007/2008
,,,,,,"[39.7, 6.8]",,,,,,,,,,,,,0.884798,,,,,,,,,,,,,,31627c21-fb24-4378-b53c-f9faba230534,61,,,"[41.9, 6.2]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Varela Ramos,26201.0,Left Midfield,3,Mallorca,1043,"['0f9c27af-019b-4112-85df-1c9504b43b70', '54702587-82ff-48bf-9177-6ea013d8cae2', 'e52792d2-60a3-45f7-9e86-895c434cbe11']",45,,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:45.525,Carry,True,2007/2008
,,,,,,"[33.9, 3.3]",,,,,,,,,,,,,2.044938,,,,,,,,,,,,,,7e2d64ac-401d-4c9b-b35c-51f43d5ba84f,65,,,"[31.5, 3.4]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,3,Mallorca,1043,"['54702587-82ff-48bf-9177-6ea013d8cae2', '9dd32390-66c6-4f4c-ba9a-201a8cd6d520', 'a5fbbd27-4d1c-42d6-9913-b025d55d767b']",47,,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:47.080,Carry,True,2007/2008
,,,,,,"[32.7, 18.6]",,,,,,,,,,,,,1.184019,,,,,,,,,,,,,,8b6d9644-2ec6-49ea-a2a9-0315ee40fd6d,69,,,"[39.2, 19.3]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angelos Basinas,19771.0,Left Center Midfield,3,Mallorca,1043,"['1bd55edf-2549-485e-a8e3-32461957b173', '95080d72-02fe-4340-acfd-ef218691493b', 'cfb4e632-ae7d-4e80-8631-39babe0a066b']",49,,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:49.985,Carry,True,2007/2008
,,,,,,"[38.0, 45.3]",,,,,,,,,,,,,2.11061,,,,,,,,,,,,,,d843b65e-6744-4c97-86f6-1ba9c83c2af5,72,,,"[33.7, 33.0]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,3,Mallorca,1043,"['40252e33-755b-461b-91f4-63829acc7ed2', '7f400bcf-67cf-4ed1-9b45-bb240fbdede9']",52,,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:52.623,Carry,,2007/2008
,,,,,,"[14.4, 52.0]",,,,,,,,,,,,,1.494984,,,,,,,,,,,,,,762b5efe-0887-438b-a99d-9f3bf5ac4709,76,,,"[13.3, 48.4]",68366,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,4,Barcelona,217,"['098d6b9e-7f27-4f5e-b5cd-daa5c7440fd5', '4bc0a937-5572-40ae-b242-b469d8ff46ef']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:58.517,Carry,,2007/2008
,,,,,,"[31.1, 63.6]",,,,,,,,,,,,,1.956178,,,,,,,,,,,,,,ff4681cf-cb30-4ba6-9550-fc411196c0af,79,,,"[27.9, 63.7]",68366,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,4,Barcelona,217,"['61d06815-d9d4-4986-8e58-d2ae55f6561d', 'c44e50cb-2614-44b0-92c9-c784ed46b4bb']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.808,Carry,,2007/2008
,,,,,,"[42.0, 75.0]",,,,,,,,,,,,,0.693724,,,,,,,,,,,,,,d900f49f-7fa3-46d9-b098-9c8c846cc722,83,,,"[51.1, 76.7]",68366,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,4,Barcelona,217,"['6845f9f6-b916-4d2c-be6e-d4251824c41d', '8f43d0fe-7faf-4df1-8b36-3677df504294', 'a074fadb-5a89-4ddd-9dd2-47e17925e8e9']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.055,Carry,True,2007/2008
,,,,,,"[35.4, 61.4]",,,,,,,,,,,,,2.969723,,,,,,,,,,,,,,201bb716-ecba-4dd9-b4e4-c47dca63e36f,86,,,"[30.9, 69.4]",68366,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,4,Barcelona,217,"['d8c9a7ac-949c-4496-855b-01111c74bb29', 'fa4c6ff9-b1c4-496d-8ace-b799c957a42d']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.234,Carry,,2007/2008
