bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[62.0, 40.0]",,,,,,,,,,,,0.4059,,,,,,,,,,,,,0db44adc-d7bd-46d2-9113-d514ed91cc19,246,,"[63.3, 40.8]",70262,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Álvaro Cejudo Carmona,26723.0,Right Wing,14,Osasuna,422,"['039ff0fd-d5f7-4573-b954-d5f32aceeb25', '2bef1569-9e20-464a-a089-adcc1b57f9ae', '7e9a06ee-cce3-4688-8415-35d25131a8df']",46,,,,,,,,,,,,,,,,Osasuna,422,00:04:46.302,Carry,True,2012/2013
,,,"[81.7, 8.4]",,,,,,,,,,,,2.714218,,,,,,,,,,,,,ceb7e423-e7fc-4af2-af56-0b433d4a83d7,250,,"[63.5, 14.5]",70262,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Damià Abella Pérez,25896.0,Left Back,14,Osasuna,422,"['1b4861c3-92ad-4a8e-b122-bb927cd2f6d0', 'cdcf9a1a-205f-4675-8cc6-d9a98cf1280a', 'e201819e-8686-4233-9739-994f282dccbb']",48,,,,,,,,,,,,,,,,Osasuna,422,00:04:48.307,Carry,True,2012/2013
,,,"[24.2, 76.0]",,,,,,,,,,,,4.843533,,,,,,,,,,,,,3fb24481-c15c-46ec-9ca8-daef9fcb257a,253,,"[39.3, 72.6]",70262,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,14,Osasuna,422,"['35c4c1ff-c1b3-4d27-99a9-bc9c1bc83c18', '722e0d5f-0318-463d-918d-95f78d96e98e']",51,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.021,Carry,,2012/2013
,,,"[21.3, 62.7]",,,,,,,,,,,,0.12878901,,,,,,,,,,,,,530b25db-24ae-4100-913c-b39d204a94eb,256,,"[20.0, 63.7]",70262,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,14,Osasuna,422,"['c8892418-6898-4a93-b1b3-2b9d801d18ed', 'f74482eb-7ecc-456c-9e7a-e16e1bbc3541']",56,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.941,Carry,,2012/2013
,,,"[34.4, 70.7]",,,,,,,,,,,,0.080036,,,,,,,,,,,,,a5612272-96b5-4465-9e96-bbeea2347ed5,263,,"[34.4, 70.7]",70262,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,"['183d928d-b8ea-4988-bce8-96f1d4cd4299', '77582d63-789f-423f-ba90-942c581f1eb4']",24,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.071,Carry,,2012/2013
,,,"[30.1, 76.2]",,,,,,,,,,,,1.079917,,,,,,,,,,,,,df56dd0d-d4e5-44c0-acab-fba56d85f427,267,,"[29.5, 77.9]",70262,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,16,Barcelona,217,"['0cd685aa-c2f3-40f7-9c4f-2e363933b20d', '4af345c8-1f85-43bf-a723-ed92de3b278b', '630b8b85-8813-40e4-bf46-2ca72c1dfbb6']",24,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.526,Carry,True,2012/2013
,,,"[24.0, 76.0]",,,,,,,,,,,,0.432369,,,,,,,,,,,,,24021257-06fd-47fd-8b85-9efb4627a467,271,,"[23.0, 75.1]",70262,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,"['4fe80fbe-45d6-4628-a519-a37a42730265', 'b6330ad3-eb02-4337-b173-b6b894beafc1']",26,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.502,Carry,,2012/2013
,,,"[105.9, 24.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,1ed721f7-3cc4-4284-8d4f-25332a123d84,277,,"[105.7, 25.6]",70262,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joseba Llorente Etxarri,26191.0,Center Forward,17,Osasuna,422,"['c862c953-2e68-4f81-8845-6e7f309a35ee', 'cfe8f868-da93-4ef3-b3bb-bcd175e0f3a1']",47,,,,,,,,,,,,,,,,Osasuna,422,00:05:47.553,Carry,,2012/2013
,,,"[75.7, 47.0]",,,,,,,,,,,,1.438363,,,,,,,,,,,,,f459292c-42df-482d-aa14-79e81bc36555,288,,"[66.2, 47.4]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,18,Barcelona,217,"['493be037-ddf2-4948-8556-c510cbb95673', '9c9fbb68-879a-4253-b2ac-54bb50792e21', 'd7155b60-8142-41b5-9613-5142735e2a8b']",18,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.161,Carry,True,2012/2013
,,,"[79.5, 54.2]",,,,,,,,,,,,0.658776,,,,,,,,,,,,,570a8166-f4d9-4432-85a6-fd5ede86f5de,292,,"[77.6, 54.0]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,18,Barcelona,217,"['14783334-2a4b-4f0a-aec3-7fedbb7c79f8', 'c84d3363-e594-4710-8c84-91143e00d84b']",19,,,,,,,,,,,,,,,,Barcelona,217,00:06:19.864,Carry,,2012/2013
,,,"[42.9, 9.7]",,,,,,,,,,,,1.009172,,,,,,,,,,,,,de27df76-3ddf-45b9-ab75-80750a145d25,297,,"[40.4, 13.1]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Right Wing,18,Barcelona,217,"['202867f5-f4f1-4557-9722-47062ede73ab', '676c5e74-a126-4152-a397-a4f1ed906168', 'c5121d51-2d3b-4e95-94eb-c9c5fe6c8611']",23,,,,,,,,,,,,,,,,Osasuna,422,00:06:23.272,Carry,True,2012/2013
,,,"[73.8, 79.4]",,,,,,,,,,,,2.627028,,,,,,,,,,,,,52b91917-33c0-4e47-9abb-7f2cef1deaaa,300,,"[78.1, 71.3]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['56b48f81-4595-4ac1-aa1a-c0d0a4a7e670', 'ca507cfd-bb92-469d-9a77-ca138791b17d']",24,,,,,,,,,,,,,,,,Barcelona,217,00:06:24.282,Carry,,2012/2013
,,,"[69.8, 72.8]",,,,,,,,,,,,0.2081,,,,,,,,,,,,,1b108313-6f55-4d37-8969-12f80d963647,303,,"[69.8, 72.8]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,18,Barcelona,217,"['0bc191e4-3840-4306-8c8c-1de2a18e3448', '5f197657-73a8-489b-871f-1a1e0a941c47']",28,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.035,Carry,,2012/2013
,,,"[56.0, 77.1]",,,,,,,,,,,,0.637839,,,,,,,,,,,,,fe7646fa-7a00-4c95-a9b8-5416d7c03162,306,,"[57.1, 76.2]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,18,Barcelona,217,"['219fd707-e629-4674-b16c-6cb3367a3e4f', 'cb790926-2f83-49b6-b5c8-d2c5b3cc48b3']",29,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.288,Carry,,2012/2013
,,,"[63.4, 58.0]",,,,,,,,,,,,2.385859,,,,,,,,,,,,,a591c90b-4479-4f37-8738-51b4992018fb,309,,"[64.9, 63.1]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,"['01bb3454-8ffd-45b5-bfdd-7c2a9a0ef740', '2f987fcc-453c-4bd6-b356-45fa441b3045', '91c929f4-8898-4149-8960-d6f9de207917']",31,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.035,Carry,True,2012/2013
,,,"[81.5, 75.4]",,,,,,,,,,,,0.290777,,,,,,,,,,,,,96241b06-d2ab-4e1f-9502-ce165669ed42,313,,"[78.9, 73.0]",70262,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,18,Barcelona,217,"['7126e9c5-12c5-421f-b742-052a259b5d5d', 'c32e499a-7865-4a41-952c-2a1332260cb3']",36,,,,,,,,,,,,,,,,Barcelona,217,00:06:36.858,Carry,,2012/2013
,,,"[55.2, 1.6]",,,,,,,,,,,,1.845593,,,,,,,,,,,,,737833a7-1733-45c4-be91-35fde3c9b439,318,,"[55.4, 4.2]",70262,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Álvaro Cejudo Carmona,26723.0,Right Wing,19,Osasuna,422,"['1cd09a63-68e7-44e4-9f32-43718c66e8f9', '476a1a5e-c59d-4a1b-8543-eb4feec84306']",9,,,,,,,,,,,,,,,,Osasuna,422,00:07:09.520,Carry,,2012/2013
,,,"[37.2, 76.2]",,,,,,,,,,,,0.38082,,,,,,,,,,,,,15da19bf-40a3-4656-bab0-ef756944cd1a,322,,"[40.8, 75.6]",70262,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,20,Barcelona,217,"['0787488a-4fc0-467b-b5c8-d1c1041c68ee', '46008862-73c7-4457-82e9-644c0a289ef4', '6ee84d5d-f28e-476f-bd7f-76e69e5d97ff']",29,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.901,Carry,True,2012/2013
,,,"[31.2, 78.7]",,,,,,,,,,,,0.039977,,,,,,,,,,,,,1cf8fccd-b9a3-448b-948c-e63096c47e65,326,,"[31.2, 78.7]",70262,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,20,Barcelona,217,"['adcc710c-9c30-46ff-9a40-c3b982ffafa6', 'c87ac7bd-f253-414c-abf0-75e6bec3610a']",31,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.134,Carry,,2012/2013
,,,"[67.5, 69.0]",,,,,,,,,,,,1.52819,,,,,,,,,,,,,642167e6-9707-42c0-85a7-b3b841ccc9a1,331,,"[65.3, 68.0]",70262,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,22,Barcelona,217,"['10ca4f6b-3c31-4cea-9b36-33e71ebfb63f', '3d71e8b5-7933-41a8-86c7-3c25ff5e8efb']",53,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.801,Carry,,2012/2013
,,,"[78.9, 77.9]",,,,,,,,,,,,3.055374,,,,,,,,,,,,,5739e50c-582f-41f8-9701-9f1d7ade80ef,334,,"[71.3, 77.9]",70262,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,22,Barcelona,217,"['0202090b-f060-42f6-a9a8-1676491c42f3', '34a4876d-5f1f-4228-b50c-fde60060b6e9', 'f86563ea-8024-460e-b710-a298764aadce']",56,,,,,,,,,,,,,,,,Barcelona,217,00:07:56.351,Carry,True,2012/2013
,,,"[80.4, 71.5]",,,,,,,,,,,,0.040043,,,,,,,,,,,,,f9e394ce-7650-4f32-852b-9a3c8a5141be,338,,"[80.4, 71.5]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,22,Barcelona,217,"['07542d26-4c91-4751-baa9-8da589d2bce9', '135823f0-5b7e-49fd-a399-9432ed222ee0']",0,,,,,,,,,,,,,,,,Barcelona,217,00:08:00.381,Carry,,2012/2013
,,,"[70.8, 56.1]",,,,,,,,,,,,0.183388,,,,,,,,,,,,,3a77adfb-840c-47f5-ac96-d1eb006f041a,351,,"[70.4, 58.0]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,24,Barcelona,217,"['a57aefba-9067-427c-958c-42514733fdbb', 'ee7ac515-3a54-4d31-ba39-d2c85e54ce0e']",32,,,,,,,,,,,,,,,,Barcelona,217,00:08:32.684,Carry,,2012/2013
,,,"[70.0, 30.2]",,,,,,,,,,,,2.918654,,,,,,,,,,,,,af10369d-02f8-4191-a22f-1f298b8e7a59,354,,"[63.8, 46.3]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,"['c7410997-60db-4fa1-bab2-7306e849f18d', 'cf861273-24a5-4eae-b248-79a65c0a52e7']",33,,,,,,,,,,,,,,,,Barcelona,217,00:08:33.703,Carry,,2012/2013
,,,"[76.6, 10.1]",,,,,,,,,,,,1.210539,,,,,,,,,,,,,7d834275-3c61-4547-b9c0-d3393a50c93e,357,,"[79.8, 8.8]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Tello Herrera,6658.0,Left Wing,24,Barcelona,217,"['07595779-9478-465b-a846-38c9b886c2a8', '4003d609-d529-4097-be26-deb522dbe8d8']",37,,,,,,,,,,,,,,,,Barcelona,217,00:08:37.852,Carry,,2012/2013
,,,"[64.7, 54.2]",,,,,,,,,,,,4.7485,,,,,,,,,,,,,05b632f1-bc18-424a-8914-3b2f498629ae,360,,"[55.4, 29.4]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,24,Barcelona,217,"['5330cd14-a122-4df8-a856-9045a761636c', '84930951-ff23-40f8-8122-ae40673725bb']",41,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.069,Carry,,2012/2013
,,,"[81.9, 64.3]",,,,,,,,,,,,0.079999,,,,,,,,,,,,,8b83462f-7748-4549-afa9-cac22dcc4fa7,363,,"[81.9, 64.6]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,24,Barcelona,217,"['09002470-69c4-4441-bf4c-8525bb65af87', '93cfa456-296a-4f75-bf4d-cfc03ebbcdae']",46,,,,,,,,,,,,,,,,Barcelona,217,00:08:46.636,Carry,,2012/2013
,,,"[51.3, 67.5]",,,,,,,,,,,,1.149472,,,,,,,,,,,,,91b06a22-c936-4073-8ff1-6a7491520aff,368,,"[49.7, 59.5]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,24,Barcelona,217,"['4bca6285-ab54-4c10-bee5-dcd31c2fe1ae', '5e64dff1-078e-4dd4-b7ad-6bda481a572e']",50,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.631,Carry,,2012/2013
,,,"[64.1, 79.2]",,,,,,,,,,,,0.039964,,,,,,,,,,,,,e622260d-e569-46c9-9e34-f26e7a239c26,371,,"[63.9, 79.2]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,24,Barcelona,217,"['39c0484c-02e5-4c16-a6c6-9d9a01027351', '45fcefb2-4aff-4b77-94e4-9ced87b4d41e']",52,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.939,Carry,,2012/2013
,,,"[65.1, 61.8]",,,,,,,,,,,,0.079961,,,,,,,,,,,,,315d15d1-d9ab-45a4-bfba-b50fcda6fd72,374,,"[63.9, 64.1]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['731d3d36-25b9-4ce3-81b0-e23e5bd4fc51', 'a58283c8-a406-4b76-8564-a1419ae39c15']",54,,,,,,,,,,,,,,,,Barcelona,217,00:08:54.267,Carry,,2012/2013
,,,"[77.6, 68.4]",,,,,,,,,,,,1.0395,,,,,,,,,,,,,5602f087-b93c-49a4-8baa-c9460cbbe35a,377,,"[73.6, 66.9]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,24,Barcelona,217,"['42e502ad-9fe9-4633-ba9f-6701bc81a9c3', 'e3272e16-ac49-4a3a-8331-921bbe271370', 'e7a8807c-d2eb-4fef-9955-c4ed6001ee82']",55,,,,,,,,,,,,,,,,Barcelona,217,00:08:55.199,Carry,True,2012/2013
,,,"[107.5, 71.5]",,,,,,,,,,,,0.039995,,,,,,,,,,,,,e8d72c2f-fe0d-4821-828f-b5d2d2ed4120,381,,"[99.9, 69.6]",70262,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,24,Barcelona,217,"['9b08951c-1996-4830-8249-4dca3da97a5b', 'd562b8f9-6116-4d9b-a5b7-f80d82732426']",59,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.435,Carry,,2012/2013
,,,"[109.6, 60.9]",,,,,,,,,,,,1.122636,,,,,,,,,,,,,a245d689-7e37-4eea-876e-aac1714858fd,384,,"[104.1, 61.8]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,24,Barcelona,217,"['ef637a46-4253-471e-872b-734fb6046cb7', 'f12be4d3-f42e-468f-8e9f-e7b935c3e810']",0,,,,,,,,,,,,,,,,Barcelona,217,00:09:00.297,Carry,,2012/2013
,,,"[113.5, 69.4]",,,,,,,,,,,,0.347716,,,,,,,,,,,,,8cbef1ce-0c45-4cd1-8935-728466610e3f,387,,"[113.2, 69.4]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,24,Barcelona,217,"['5b89d732-ac2c-4b62-a680-05208f952812', 'f3625ded-6a99-4cab-8528-36f3aa9ac2a7']",2,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.662,Carry,,2012/2013
,,,"[85.1, 57.3]",,,,,,,,,,,,0.647732,,,,,,,,,,,,,9939f1b2-7d6b-4098-ac95-2571d3b1ebf6,393,,"[86.3, 58.8]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,24,Barcelona,217,"['44308e97-2cc9-46c3-bce2-707bea86394e', '79b34d4d-03d2-45b0-aa6e-836d6cf94ce6']",5,,,,,,,,,,,,,,,,Barcelona,217,00:09:05.957,Carry,,2012/2013
,,,"[57.5, 62.2]",,,,,,,,,,,,3.70474,,,,,,,,,,,,,b1f13b3f-b416-479c-a069-0e62f2d0b01f,396,,"[64.1, 64.8]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,24,Barcelona,217,"['685698c2-1414-41f8-ae2f-0aed6e226a3a', 'ff92443e-e003-478c-9b4f-53d81d9b0228']",8,,,,,,,,,,,,,,,,Barcelona,217,00:09:08.840,Carry,,2012/2013
,,,"[30.4, 46.7]",,,,,,,,,,,,0.080037,,,,,,,,,,,,,fa8dc2b0-5d28-4d9b-b120-68bd3960dd13,399,,"[28.7, 44.2]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,24,Barcelona,217,"['1ecf56b3-7cc4-4963-95cf-761e4c9a08bc', '5945e387-8293-4c22-a26a-af159fe13b85']",14,,,,,,,,,,,,,,,,Barcelona,217,00:09:14.953,Carry,,2012/2013
,,,"[36.7, 31.7]",,,,,,,,,,,,1.247243,,,,,,,,,,,,,02852570-0457-42b1-9116-c6497eef32d7,402,,"[35.9, 36.1]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,24,Barcelona,217,"['0aaf0ed7-6f58-4663-8968-0a00f962b13a', '6ec484af-f791-454a-9ff7-b5ba5409c35c']",16,,,,,,,,,,,,,,,,Barcelona,217,00:09:16.386,Carry,,2012/2013
,,,"[50.1, 6.1]",,,,,,,,,,,,0.599208,,,,,,,,,,,,,f6949d09-0b6d-4f64-bd89-b667c316b124,405,,"[49.9, 7.3]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,"['74281639-7e7d-4686-b568-72c60a74a91b', 'aead0903-f649-45fd-9a23-ab33cd0b68b0']",19,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.113,Carry,,2012/2013
,,,"[66.0, 6.3]",,,,,,,,,,,,2.775623,,,,,,,,,,,,,24fa91ac-df14-4839-968a-45416431fd69,408,,"[65.6, 11.4]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,24,Barcelona,217,"['468690b0-c80d-4469-9cbf-9ef98310d2e6', 'bb6408d3-b696-4ac9-bec5-07e31eccc304']",20,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.925,Carry,,2012/2013
,,,"[55.0, 5.8]",,,,,,,,,,,,1.241117,,,,,,,,,,,,,68cbe05f-69ea-40d6-8215-bf3b86bd2923,411,,"[56.4, 14.1]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,24,Barcelona,217,"['7773c2d7-e124-4b97-8af8-6f3876dfd517', 'd59bc641-e52c-4d18-94ea-58fc6b83d402', 'e99cb54b-742b-4bb4-b304-c7e182e4f452']",24,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.543,Carry,True,2012/2013
,,,"[58.1, 15.4]",,,,,,,,,,,,1.102043,,,,,,,,,,,,,f0adb95f-0b09-4283-96e4-55e49ee5b622,415,,"[61.7, 16.4]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,24,Barcelona,217,"['c799b33e-749a-4e7c-978e-4609edde16da', 'f684a0df-bd9a-489b-afaa-936b018a57ac']",26,,,,,,,,,,,,,,,,Barcelona,217,00:09:26.329,Carry,,2012/2013
,,,"[63.5, 66.3]",,,,,,,,,,,,2.078826,,,,,,,,,,,,,de2baf0a-ce94-4ae4-9a33-1c7118e8bd06,420,,"[65.8, 63.1]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raoul Cédric Loé,27089.0,Left Defensive Midfield,25,Osasuna,422,"['4aa55f72-0be2-4c98-8cde-64db80913715', '833090e2-1543-44e2-8999-d12d7bbaf63e']",28,,,,,,,,,,,,,,,,Osasuna,422,00:09:28.963,Carry,,2012/2013
,,,"[52.9, 69.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,bf9c8d2a-b1a8-4396-824a-12eb86a1f2d8,423,,"[52.9, 69.2]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Bertrán Vilanova,26807.0,Right Back,25,Osasuna,422,"['048f946e-5457-4d65-b3ac-900c0abaa922', 'f5ea4ff2-8acd-4828-8aa3-ec2663725e83']",32,,,,,,,,,,,,,,,,Osasuna,422,00:09:32.156,Carry,,2012/2013
,,,"[44.1, 9.4]",,,,,,,,,,,,0.088980004,,,,,,,,,,,,,05647214-273a-4b8f-b603-e1ddaf871e8f,427,,"[44.3, 10.1]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,26,Barcelona,217,"['7b5f925a-fcc4-429c-8abf-b510419d3496', 'a19322b7-0c5c-4159-9583-83b551e61b0e']",35,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.910,Carry,,2012/2013
,,,"[38.8, 4.4]",,,,,,,,,,,,0.119984,,,,,,,,,,,,,71b138fc-8d5e-4152-9635-32ace193fd1a,430,,"[39.3, 4.4]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,26,Barcelona,217,"['6455ee8f-e24a-456e-8b42-7ae451be2ef2', 'b44960a5-6015-4f57-8d27-3ada081d1501']",37,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.178,Carry,,2012/2013
,,,"[64.8, 51.8]",,,,,,,,,,,,0.1429,,,,,,,,,,,,,d9578378-dfa0-44e2-ac96-54f7c70ccfd3,435,,"[66.7, 50.8]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raoul Cédric Loé,27089.0,Left Defensive Midfield,27,Osasuna,422,"['8939c8d3-ab13-46fc-94cd-e4dffcd2c57f', '9306b09b-4d10-4a8b-a621-1c270af5d4f8']",40,,,,,,,,,,,,,,,,Osasuna,422,00:09:40.257,Carry,,2012/2013
,,,"[54.9, 6.7]",,,,,,,,,,,,0.040039,,,,,,,,,,,,,8f100583-33bd-41af-95a1-1d9e6611ad28,444,,"[53.0, 5.6]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,28,Barcelona,217,"['344bafa3-7c5d-499d-a007-ec03f57b2eac', '65c67e6a-7a36-4feb-8bbb-889161e07b48']",55,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.184,Carry,,2012/2013
,,,"[54.7, 16.4]",,,,,,,,,,,,0.82849,,,,,,,,,,,,,8321c764-ddde-400a-866c-fd9021136aca,447,,"[54.7, 16.0]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,28,Barcelona,217,"['47f8853a-5a48-4f57-b09b-7fad082dfa20', 'e54a2219-2e93-4c8d-9a2a-f521574ff518']",55,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.831,Carry,,2012/2013
,,,"[58.6, 35.5]",,,,,,,,,,,,0.316004,,,,,,,,,,,,,581ca23a-050d-499d-90a3-e1e30866c8bb,450,,"[59.0, 33.6]",70262,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,28,Barcelona,217,"['b39f836d-f11a-4cf4-a95b-b41675c1eda1', 'b66f42e9-6710-444a-8d53-a53c9c0c6db1']",57,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.871,Carry,,2012/2013
