bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c344fd4-f1e1-46d8-be04-9ed315df1638,2149,,"[80.8, 7.7]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,116,Barcelona,217,['31c2ddb8-8870-4ca7-914a-2695b0f206d9'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.296,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f637558-ce2b-4ecb-80ba-0aa7c02ce410,2152,,"[64.2, 10.2]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,116,Barcelona,217,['58102c16-c5fc-4593-a34e-22ede257bfeb'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.999,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4abb7282-e7bc-4069-9790-922793346214,2155,,"[68.8, 48.1]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,116,Barcelona,217,['1a74ea23-02a6-4f8e-b98c-cdbb10c6bd44'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.012,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b427b593-e656-4b7c-94ae-d577d16674c8,2158,,"[85.8, 57.3]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Barcelona,217,['04f93619-a864-4b17-a236-ab2d9e42505b'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.549,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa0817d3-8572-483c-a97a-3615c52aafa3,2161,,"[86.7, 40.9]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,116,Barcelona,217,['4fa5b5c0-fbb4-44d3-8716-b87946685953'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.425,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28f5b8e1-a02c-49c4-8447-b0014532b2cc,2164,,"[86.9, 51.0]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Barcelona,217,['b1dcaed8-e27e-403e-8346-3558b985bcf2'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.851,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ac98fba-0151-457b-be0b-ba17297a246b,2167,,"[78.9, 18.0]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,116,Barcelona,217,['89763239-9a29-4542-8172-f18ddc10ed86'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.076,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,532b9250-36e5-475a-8914-9e61c53ce6ae,2170,,"[87.9, 12.8]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,116,Barcelona,217,['47467771-668d-4c08-97cd-2c69bcf513b9'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.251,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,246fa62f-3ae9-430a-aba6-ff850e2e241e,2173,,"[80.6, 19.9]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,116,Barcelona,217,['1615f9c5-d1b1-4b4d-89e0-2a60830c97f2'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.658,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8699a5e6-74c3-4a93-b04f-bbdd23eca9cc,2176,,"[96.6, 4.6]",69268,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,116,Barcelona,217,['9868571b-1e1a-4cf9-a5f7-96785b417f99'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.343,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,17182b47-0b69-4d8a-8209-6faa77cc331c,2179,,"[86.1, 17.2]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,116,Barcelona,217,['cda89989-0568-486a-ad27-7249d1cfb812'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.496,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9b5a305-cf62-4ef4-a00b-21b4f1c979d2,2182,,"[107.7, 74.3]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,116,Barcelona,217,['f2c84762-5972-4bb1-a1bf-d799c276f9e5'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.545,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7890e576-9b43-4cd1-b8cb-7488882d7207,2185,,"[83.5, 56.7]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Seydou Kéita,20169.0,Right Center Midfield,116,Barcelona,217,['550fcc5d-c9e2-49b6-b0cf-f326c450dae4'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.609,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe10fda6-dc84-43e8-81a1-e08e37504d07,2188,,"[86.7, 50.4]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,116,Barcelona,217,['773265b0-bae0-4bd5-aa66-3aebf58e68a0'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.074,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5f2568-0f46-45ed-8440-6eba69a857f9,2191,,"[93.0, 77.1]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,116,Barcelona,217,['dc297089-cf64-434e-b3ce-f570e6ae03ff'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.627,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae1d74a4-af4d-4b9e-be26-315e66bca338,2194,,"[83.1, 61.5]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,116,Barcelona,217,['90743973-3141-4c43-9355-ea0193ff2ffe'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.529,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a346823c-fbd9-4671-be01-1f2231fde977,2197,,"[93.0, 61.7]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Barcelona,217,['6ade9d37-f464-4012-b79d-5f255c4cc7ea'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.527,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb5c671a-b992-4b3b-b952-4051d58371b4,2201,,"[72.8, 27.0]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,116,Barcelona,217,['5796170d-8b85-46b6-8cef-ac412c11afe6'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.130,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,673fcbe5-afbf-4365-afbc-814a7f7f33d3,2204,,"[88.8, 15.9]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing Back,116,Barcelona,217,['f4a50389-e6a8-481c-8bd6-8b8bd3ef6839'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.364,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eab14025-c103-41f6-92de-c79fd011f7d7,2208,,"[84.8, 42.6]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Barcelona,217,['4e0f3aa2-be31-472d-a6ca-6c90e5654d8a'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.611,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9234e562-2627-4645-9239-b189ae1cf256,2212,,"[102.0, 7.7]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,116,Barcelona,217,['6b098851-28eb-4349-bbf6-af7a126a74f5'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.690,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2290b7c-c6ef-4636-add0-f4ee3cea8cba,2216,,"[100.8, 12.3]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,116,Barcelona,217,"['0d4612b6-3e41-45ea-bf3d-ec8e04d72abd', 'fdf6b341-6f22-4790-818f-9f80b8bf1193']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:34.071,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,400e72fd-4f1a-4e36-a292-71ee1c1456ce,2221,,"[76.2, 3.1]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,117,Barcelona,217,['e6f016b3-0736-4f5a-aeb0-4bb578cbdd05'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.026,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d014d0-dc50-4b10-93ce-4306c94b4462,2224,,"[81.9, 19.7]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,117,Barcelona,217,['3bd4d1f0-cb03-4b57-8fd5-bd082d38e807'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.353,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2384a44-9c04-463a-9629-3cce30c04f95,2227,,"[71.1, 6.2]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,117,Barcelona,217,['1ed9e8a2-5bbf-4e6f-87bc-8b842e0fc6d4'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.032,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83d6c0a5-7b68-4bf3-8ff0-5af83d10c2b2,2230,,"[63.6, 13.4]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,117,Barcelona,217,['3d61beb5-dae6-4e93-b90a-2484f83bd498'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.646,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d6ea184-ea27-4578-a5a1-f0fe6ff1349e,2233,,"[71.6, 28.5]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['fe8cefbe-ce37-4e5b-92e6-3d43f1f65fd5'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.738,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7744d338-797c-40d1-a7cf-1e7315465913,2236,,"[73.9, 32.7]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,117,Barcelona,217,['1ff8a398-5347-42e4-bf09-c2f7ad9497bb'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.255,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40ff8cea-1afd-4a12-8bf9-3f7f564d380b,2239,,"[90.5, 73.7]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,117,Barcelona,217,['45e3fa42-5695-4ea9-b085-ef39a612e8f5'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.267,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e2f9ccf-1b62-42c7-badb-de25e194f4f6,2242,,"[76.7, 72.6]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,117,Barcelona,217,['05ff752f-69a2-4d30-b04d-bac3052e02c1'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.146,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a38a3b0-2074-4a7e-84d7-af1d26e125e2,2245,,"[79.0, 49.1]",69268,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,117,Barcelona,217,['e008ec48-c20d-4cc1-9886-bd025093915c'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.539,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2833bf5-a4c6-4a65-8b8a-15d209e1af9c,2248,,"[89.8, 49.1]",69268,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,117,Barcelona,217,['45f44025-1a1d-4d25-8648-aca0c1ed6447'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:01.315,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3565d5a1-5021-4145-9675-ccbf469fa189,2251,,"[80.3, 44.0]",69268,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing Back,117,Barcelona,217,['a0d6530e-005f-40c8-a98a-53478ba67f9e'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.270,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042a222-7e8e-4f9e-aac5-54847d7a6a84,2254,,"[105.1, 38.7]",69268,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,117,Barcelona,217,['deae0aaf-1abe-44a1-aa11-61ebacc7e102'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:04.125,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f76d1fa-829f-4228-8c99-3565b10025ac,2264,,"[52.5, 2.0]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Back,119,Barcelona,217,['e84799a5-234f-46af-814e-030399d6633e'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:20.954,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d31d5c6a-b348-4b5e-b674-ebfc4c266267,2268,,"[46.1, 19.2]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,119,Barcelona,217,"['42c6ffe7-e10f-443c-a287-c93c30555556', '4a40cee0-753b-4e23-9fc1-cf677423dd43']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:23.118,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,532151e6-cc08-4018-9ee4-be74a39fc2ee,2271,,"[55.4, 30.6]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,119,Barcelona,217,['1e0ea579-31c6-4d4e-a96b-88ed09772934'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:24.323,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cba3b696-d97c-4d91-abfe-5594d5f5e60e,2274,,"[80.3, 76.2]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,119,Barcelona,217,['50b63c1b-1aa0-4e69-97ea-aeff6a231716'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:25.485,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98587e2e-0c1d-4e15-8d1b-236cdfac6e7a,2277,,"[74.7, 66.5]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,119,Barcelona,217,['39a1477c-01ea-4cdf-91fa-6326870750c8'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:29.590,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95931c7a-f54f-4358-bff7-203cdfc2acdf,2280,,"[79.2, 52.0]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,119,Barcelona,217,['69b649b5-1526-497e-a5c0-fef0507b5f8b'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.563,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f223be88-8a52-47db-9e4e-8bc6a944aacc,2283,,"[85.3, 66.3]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,119,Barcelona,217,['c59f640e-8d60-43c5-a220-0507368abe13'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.382,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e45f470-e5f1-49ea-835f-78898be283b7,2286,,"[78.6, 43.2]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,119,Barcelona,217,['0c7b497c-a3a7-4036-9e35-fe0234776ff9'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:34.972,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,85dea4b3-bf68-424f-84b6-bbca3982942b,2289,,"[86.4, 31.7]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,119,Barcelona,217,['895d4646-6a8a-4b51-a345-5143fc3731f5'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:36.554,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d341e4d7-8c95-4d7a-ae63-67b1b3198e9d,2292,,"[78.6, 39.1]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing Back,119,Barcelona,217,['b9534212-e1ed-4ff9-a02c-806e9a6ec59c'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.355,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ce26684-b464-48db-a584-30747e4d6165,2295,,"[89.4, 35.3]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,119,Barcelona,217,['0912d60a-7c28-4479-9665-5adbd868de4b'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.984,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,af58c5fa-83ed-4841-bb66-3577bf7ab931,2298,,"[88.9, 44.0]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,119,Barcelona,217,['9acb8af0-1b92-4403-a3d2-6cfb1de9ac5f'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:39.460,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b5f7df77-e9b6-43e2-9f6e-74267a077065,2301,,"[46.1, 27.0]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rubén Gracia Calmache,25921.0,Left Midfield,119,Barcelona,217,['a543707a-a07d-4f21-b5c7-b49717d7c8e7'],43,,,,,,,,,,,,,,,,,,,Villarreal,222,00:07:43.252,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9826e22-87f0-405b-bbc5-02257f5c34bf,2303,,"[85.5, 64.6]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,119,Barcelona,217,['6dbae3e7-52e3-4d9c-b715-f41b4cf7bc1a'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.736,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,84983da5-c4ef-4bf3-bff2-4fc917bf00f4,2306,,"[77.5, 50.6]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,119,Barcelona,217,['2c48656a-ed96-455a-ae8b-7a1d72f499a4'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.861,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6ad46ac-7ded-4a00-ad8b-f40be1c64199,2309,,"[78.1, 61.8]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,119,Barcelona,217,['fad0eb9e-32ce-4a87-8d9d-5716301ff394'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:49.015,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03f8b804-bc78-4d90-9b63-7742dc4066ff,2312,,"[66.3, 35.3]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,119,Barcelona,217,['037e36e4-e2fe-49c1-b6c1-b197f934a4ce'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:51.445,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c29bad-fd51-46f2-99a4-cf8e83b6eeee,2315,,"[80.0, 3.7]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,119,Barcelona,217,['15c7e655-2a2b-47e9-aba7-ea3dd3ad503a'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.242,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5588dff7-0367-489a-a14d-a903bb46b867,2318,,"[64.4, 8.2]",69268,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,119,Barcelona,217,['424d551a-403c-49a5-b724-64f72b2b82fb'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:59.857,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d85313cc-30d7-48ff-845f-fa93bd4ca59c,2321,,"[64.3, 40.6]",69268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,119,Barcelona,217,['665dfb2c-d8cb-4fb9-b39a-edbac4da2a98'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.123,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,903342b4-f70a-4fe3-ac32-9f4d47b5f0b6,2324,,"[63.9, 63.9]",69268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Right Wing Back,119,Barcelona,217,['6060e306-ac2e-44fa-9ba9-e3b1c308463e'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.609,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,748f0b27-3abe-4e80-9445-86740fa5eaa8,2327,,"[59.3, 52.1]",69268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,119,Barcelona,217,['6cbb3dcb-1a86-4ef6-84ef-575d3204fa7d'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.529,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8c89111-ff65-4dfb-8700-84974a7197ff,2330,,"[52.3, 55.9]",69268,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,119,Barcelona,217,['e3cce108-bd8b-483b-982e-9acd6494e10d'],8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.833,Ball Receipt*,,2011/2012
