50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99279b15-6417-4bc8-aaf1-deb35819421b,2040,,"[53.1, 57.9]",69330,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,114,Barcelona,217,['a095573d-f0d9-42b1-a1ff-9b8e96417397'],54,,,,,,,,,,,,,,,Barcelona,217,00:00:54.830,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ebe7c5bb-0ec7-4ed2-a32d-5a610a7a120f,2043,,"[103.9, 67.0]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,114,Barcelona,217,['6d2d8f4a-6881-446f-978b-d4a5702ffede'],2,,,,,,,,,,,,,,,Barcelona,217,00:01:02.650,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf8df5a-62ec-41d0-b3af-85db897369be,2047,,"[89.3, 67.5]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,115,Barcelona,217,"['6a9f00b3-abdd-45ad-a4cc-719a436476d2', 'dd03877b-ed39-4823-b4d6-7c31a6a25ea9']",17,,,,,,,,,,,,,,,Barcelona,217,00:01:17.325,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5487cb1f-4c5d-468f-9833-8a29daf1ba8c,2051,,"[86.7, 75.8]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Wing Back,115,Barcelona,217,"['2f06087a-82b5-45ed-8828-541b44c09d9d', '66ffc31d-ff9a-4353-8aea-75579b2eee3d']",18,,,,,,,,,,,,,,,Barcelona,217,00:01:18.999,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,97a5b9ce-05b9-436d-8c73-534e329ac17f,2054,,"[71.1, 79.1]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,115,Barcelona,217,['2c981174-314f-4cb9-abb3-e0508bd70cc8'],20,,,,,,,,,,,,,,,Barcelona,217,00:01:20.678,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,871b8c58-1351-45d8-bc79-2b2f7588253a,2058,,"[80.0, 60.2]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,116,Athletic Club,215,['0d67ea1c-9030-476f-a59a-804f83da4f33'],32,,,,,,,,,,,,,,,Barcelona,217,00:01:32.961,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58ff6fb5-b729-4efb-b239-b04b2b2bf3e1,2066,,"[51.9, 7.3]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Susaeta Laskurain,6390.0,Left Wing,116,Athletic Club,215,"['859c1d0d-9f44-44ee-b6f3-2ffaf90558c9', 'b7594caf-9156-4935-8584-edb3ebae1aba']",35,,,,,,,,,,,,,,,Athletic Club,215,00:01:35.456,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,946879c7-57d3-48b1-8788-ebcb4a9d0e5b,2073,,"[91.1, 31.8]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iker Muniain Goñi,6842.0,Right Wing,116,Athletic Club,215,['d6054099-44fb-40c5-bf63-9778f6ccd382'],43,,,,,,,,,,,,,,,Athletic Club,215,00:01:43.813,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5529a2-c9a4-44ca-a034-c48cfb1f14e3,2077,,"[25.1, 47.6]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,117,Barcelona,217,['63c5d39b-c5d9-4b9d-8f14-25ab08def6c7'],47,,,,,,,,,,,,,,,Barcelona,217,00:01:47.632,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9337546-06bb-482a-9b4b-9853ca99fc2d,2080,,"[26.4, 71.0]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,117,Barcelona,217,['c2370a19-3894-4aec-8a50-3427c941f66e'],50,,,,,,,,,,,,,,,Barcelona,217,00:01:50.178,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b04d23f-265b-4eda-8669-5f2a2e8408dc,2083,,"[11.9, 50.4]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,117,Barcelona,217,['c65828ae-fe09-46e7-b4b6-60692a11622d'],53,,,,,,,,,,,,,,,Barcelona,217,00:01:53.093,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7739c7f6-c1d9-466d-bd65-70e5f5ab162d,2086,,"[46.3, 73.9]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,117,Barcelona,217,['61af7022-f01b-430a-919f-2f7985edf9cd'],57,,,,,,,,,,,,,,,Barcelona,217,00:01:57.392,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbc9d6c0-656d-4579-b71d-5d63244330f6,2089,,"[95.0, 8.1]",69330,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,118,Athletic Club,215,['47a9989c-2faa-44f6-aa07-8cd642162a64'],58,,,,,,,,,,,,,,,Athletic Club,215,00:01:58.566,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36ed8971-4de4-4a25-baa1-76f9f38260fa,2093,,"[80.6, 4.1]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Aurtenetxe Borde,26788.0,Left Back,118,Athletic Club,215,['11919c81-acaa-441a-82f6-fc209ea68b7b'],1,,,,,,,,,,,,,,,Athletic Club,215,00:02:01.262,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b4454a2-6343-45b0-aa27-d7ada98eb401,2105,,"[52.4, 76.2]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,119,Barcelona,217,['5a4a5882-2eda-4b54-be43-604ea158eca4'],8,,,,,,,,,,,,,,,Barcelona,217,00:02:08.900,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e256df16-56f3-44d3-8be4-5a018ba2fa55,2108,,"[66.9, 54.8]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,119,Barcelona,217,['317ddee3-3246-4bdc-9750-bf975dd18bad'],13,,,,,,,,,,,,,,,Barcelona,217,00:02:13.903,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,220786b3-5d07-4b22-a31a-e1758eee627c,2113,,"[14.3, 41.8]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,120,Athletic Club,215,['4d77dc28-c8b3-4820-b409-23cc6ddec97e'],18,,,,,,,,,,,,,,,Athletic Club,215,00:02:18.624,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,847d69a8-5ead-44f5-a220-6a93a357f27d,2116,,"[54.5, 31.5]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Iturraspe Derteano,6388.0,Left Defensive Midfield,120,Athletic Club,215,['640e2fd2-4d38-4366-a132-533f500021fe'],20,,,,,,,,,,,,,,,Athletic Club,215,00:02:20.574,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48a9a2f8-3b79-4923-85af-fd084c54c608,2125,,"[9.3, 34.2]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,120,Athletic Club,215,['90ddd7a2-c55a-4ca8-9c15-00056dbb21ba'],35,,,,,,,,,,,,,,,Athletic Club,215,00:02:35.943,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eca5a4b-f82f-4f7a-9719-cc4e223d2229,2127,,"[54.9, 13.0]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,120,Athletic Club,215,['680f140c-01f0-41ff-a574-72f1ffa9f9ab'],38,,,,,,,,,,,,,,,Athletic Club,215,00:02:38.382,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4ba460fb-4c9c-4dd8-a47d-9d0703d645da,2129,,"[55.7, 26.8]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,120,Athletic Club,215,['b3979cc9-8e8e-43c5-b057-24a62272db5e'],40,,,,,,,,,,,,,,,Athletic Club,215,00:02:40.365,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb2fe75d-6f89-47ca-9f8c-776055bf2370,2131,,"[72.2, 62.1]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,['a62253dd-ca13-4cbf-af68-c8908433e359'],41,,,,,,,,,,,,,,,Barcelona,217,00:02:41.398,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d4a1e8-cedc-4550-b08e-71a4ecc2ad24,2135,,"[73.7, 70.1]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,121,Barcelona,217,"['4d07fd60-0e6e-4a19-a78e-af9b6ba57e57', 'f8558882-d696-420b-a92b-dd21039f9da0']",43,,,,,,,,,,,,,,,Barcelona,217,00:02:43.246,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7c5bf42-d9e9-498a-a4e0-0a4f1dcbcd1c,2138,,"[71.1, 56.9]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,121,Barcelona,217,['92c3dd78-da86-4d20-b342-a9fbed38d069'],44,,,,,,,,,,,,,,,Barcelona,217,00:02:44.006,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d172e8-61ec-475c-bb8a-aba7678d2ace,2141,,"[66.3, 58.1]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,121,Barcelona,217,['0b59dbea-8c2c-4dd2-b697-f4119eaecbca'],45,,,,,,,,,,,,,,,Barcelona,217,00:02:45.538,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540ef975-3ccd-4dbe-8e26-bae34a54373b,2145,,"[81.9, 47.0]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,121,Barcelona,217,"['11e09015-25c3-4070-8b4c-33f06f4e117b', '46a2a1b6-6309-49f9-bc4e-f107937c88cc']",47,,,,,,,,,,,,,,,Barcelona,217,00:02:47.151,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4aac7f73-7d9d-4c30-9178-ba456e04bc92,2148,,"[77.0, 47.0]",69330,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,121,Barcelona,217,['4fccad2a-a81d-4d6c-a7ef-f175dd6ed8c4'],48,,,,,,,,,,,,,,,Barcelona,217,00:02:48.073,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea32220-8db2-4a2d-83ef-1deb125de7b5,2153,,"[119.3, 54.6]",69330,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,122,Barcelona,217,['05dde78f-b4c8-4b1b-8ab9-abf363947171'],50,,,,,,,,,,,,,,,Barcelona,217,00:03:50.839,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a82b7807-4d1b-4341-acca-50f0269686e2,2156,,"[113.6, 39.7]",69330,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,122,Barcelona,217,['123538a6-c1cd-4093-9483-fc2ca41a6772'],51,,,,,,,,,,,,,,,Barcelona,217,00:03:51.504,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99f7bf17-a335-453e-9a92-d567fde5bb35,2161,,"[18.1, 7.1]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fernando Amorebieta Mardaras,26028.0,Left Center Back,123,Athletic Club,215,['753321b9-d1c1-482c-8bed-181d901a0fa2'],20,,,,,,,,,,,,,,,Athletic Club,215,00:04:20.868,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,860139f2-eca4-4658-9d36-17817a3451a1,2163,,"[56.2, 21.6]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,123,Athletic Club,215,['00fdc65f-cfc9-4e8e-867d-d636f4e2679f'],23,,,,,,,,,,,,,,,Athletic Club,215,00:04:23.708,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a98f4899-25bd-4aa9-bd43-c013261f7674,2167,,"[50.7, 5.2]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jon Aurtenetxe Borde,26788.0,Left Back,123,Athletic Club,215,"['67e995cd-0cd5-443f-a2fd-57e916f935f8', '784ada06-2e96-4b7d-b878-765ab8e6506a']",25,,,,,,,,,,,,,,,Athletic Club,215,00:04:25.006,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,546ba0ca-00f1-425c-b38f-5dab0800fd4d,2170,,"[57.4, 23.1]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,123,Athletic Club,215,['9f32fcf3-e747-4f19-b2c9-17d78be0130a'],25,,,,,,,,,,,,,,,Athletic Club,215,00:04:25.853,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36f41f62-df32-4af3-bec7-3ba19098b1fb,2173,,"[40.6, 55.6]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,123,Athletic Club,215,['ef86dd58-a7fb-4904-8559-a117e781e65a'],29,,,,,,,,,,,,,,,Athletic Club,215,00:04:29.952,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,417210ad-8222-45eb-a686-421f347d906e,2178,,"[11.0, 37.8]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,123,Athletic Club,215,['78107d13-9f7f-46d2-b680-d0f6a55ff420'],34,,,,,,,,,,,,,,,Athletic Club,215,00:04:34.443,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,904f975d-f979-452c-9c7f-db2ef2cbb991,2183,,"[24.6, 28.1]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Fernando Amorebieta Mardaras,26028.0,Left Center Back,124,Athletic Club,215,['0cd1f520-0754-45a8-bf02-65c52c599e50'],45,,,,,,,,,,,,,,,Athletic Club,215,00:04:45.276,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b711db2d-4648-4152-aa98-e2030b9f9ace,2185,,"[51.5, 13.0]",69330,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,125,Athletic Club,215,['fe8002ee-522f-4f6c-9baa-df77604e3c80'],50,,,,,,,,,,,,,,,Athletic Club,215,00:04:50.014,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b84fa1c1-0780-4649-8491-44248303d34c,2189,,"[88.5, 3.5]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markel Susaeta Laskurain,6390.0,Left Wing,126,Athletic Club,215,['7fec6c18-a609-453f-8f45-2faf2f8aed8c'],9,,,,,,,,,,,,,,,Athletic Club,215,00:05:09.000,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e97ff87-469b-476e-aa60-2bfcb7d8c086,2193,,"[109.5, 5.2]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jon Aurtenetxe Borde,26788.0,Left Back,126,Athletic Club,215,"['25bb452c-41bd-484f-ba1f-f9792ff7931c', '855e5545-9e13-4b19-af73-c21740b86057']",11,,,,,,,,,,,,,,,Athletic Club,215,00:05:11.664,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e27c3a07-a7d0-4ab6-9396-aad634b0c5b5,2196,,"[99.2, 23.9]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Herrera Agüera,3606.0,Center Attacking Midfield,126,Athletic Club,215,['09c7eace-2142-48be-9616-c39826e93332'],14,,,,,,,,,,,,,,,Athletic Club,215,00:05:14.538,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289fdd5-ab48-400c-a7ac-1cb7481758e8,2198,,"[33.3, 62.6]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,127,Barcelona,217,['3b82ecb9-8754-4c0e-8104-2cbd40d9aa89'],15,,,,,,,,,,,,,,,Barcelona,217,00:05:15.355,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d72d681-a366-401f-9be6-c45143e95a3b,2201,,"[19.2, 61.5]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,127,Barcelona,217,['4e89e0f9-1758-45ef-9827-29ceddb795ff'],16,,,,,,,,,,,,,,,Barcelona,217,00:05:16.053,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdb52a1e-cbf9-46c6-9d54-7a18b3e243e0,2204,,"[48.7, 49.5]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,127,Barcelona,217,['a8c6f4e7-de96-48da-957d-09ffb96fc186'],18,,,,,,,,,,,,,,,Barcelona,217,00:05:18.328,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c0739b8-1661-4948-b272-2c33b1dd16c2,2207,,"[47.6, 61.7]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,127,Barcelona,217,['d6dec2b8-ba48-4975-b725-40d206bd6e3d'],21,,,,,,,,,,,,,,,Barcelona,217,00:05:21.073,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c2e0ad7-0e3d-45d9-b80c-cc2bc77a2a2f,2215,,"[65.5, 55.6]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,127,Barcelona,217,"['bbbc38e5-c87f-4aec-888e-daf7272696fb', 'c58e83d6-e1ef-4722-9565-58c0798e7599']",23,,,,,,,,,,,,,,,Barcelona,217,00:05:23.977,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a2231dd-e084-4d72-886e-4e08b5438c61,2218,,"[62.1, 76.4]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,127,Barcelona,217,['56a4fa07-2950-4cbc-9e28-e8313ddaa7bd'],27,,,,,,,,,,,,,,,Barcelona,217,00:05:27.506,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d3e826d-a139-4b04-9b6a-18b3881e05a6,2222,,"[73.2, 66.1]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,127,Barcelona,217,"['c02594e7-fcd8-425c-88b5-c5b22b09f23d', 'f8c5f0a4-ae9e-4572-8efb-98f0147d7ccd']",30,,,,,,,,,,,,,,,Barcelona,217,00:05:30.180,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b047326-522e-4dfe-aa74-a30bcac714c1,2225,,"[91.5, 74.7]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,127,Barcelona,217,['8abc1cbc-da0e-4753-b3bd-4d48bfb4ebd3'],32,,,,,,,,,,,,,,,Barcelona,217,00:05:32.267,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e9be4d5-d3d5-47a5-a4c7-00860bd1034d,2232,,"[84.8, 61.3]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,128,Barcelona,217,"['29e743c5-4057-4bc1-8f62-6da0238fc9de', '5fab8619-4a9c-45d4-bf77-b42cde0d3e27']",42,,,,,,,,,,,,,,,Barcelona,217,00:05:42.185,Ball Receipt*,True,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,957f66c4-2219-43a8-8f1c-2516d0e690c0,2237,,"[64.4, 37.8]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,129,Barcelona,217,['7ebab252-aaf6-4c6e-8550-cb15f554f194'],55,,,,,,,,,,,,,,,Barcelona,217,00:05:55.885,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b134d304-99d4-4e43-b223-ee1c5ead70a7,2241,,"[76.2, 42.4]",69330,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,129,Barcelona,217,"['2c9b96a3-0046-4624-80a4-70cf7dafce05', '418ff0a9-5217-4f83-b3a5-ac40591d12a4']",59,,,,,,,,,,,,,,,Barcelona,217,00:05:59.399,Ball Receipt*,True,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5d7825-8613-4eab-9f84-fa69a3330408,2246,,"[114.0, 27.7]",69330,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,130,Barcelona,217,['bd006562-6716-4ecf-bfd5-24041c0ce8ee'],58,,,,,,,,,,,,,,,Barcelona,217,00:06:58.902,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d57c8863-5272-4668-8129-99c462ad74a5,2249,,"[13.5, 60.9]",69330,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Defensive Midfield,131,Athletic Club,215,['98657f52-cbfc-48b7-8337-5bbf558703f9'],1,,,,,,,,,,,,,,,Athletic Club,215,00:07:01.376,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fd468eb-07d3-4656-b22a-e47e55f443a5,2253,,"[37.0, 63.6]",69330,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,131,Athletic Club,215,['3ef1fa2d-a530-4112-909c-c0182d869c0b'],3,,,,,,,,,,,,,,,Athletic Club,215,00:07:03.891,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d5ffefc-984c-4229-b6d0-fb78332f813d,2257,,"[34.9, 74.6]",69330,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Defensive Midfield,131,Athletic Club,215,['462fa67c-8a22-4479-9ce5-b6b9a8cb6eea'],6,,,,,,,,,,,,,,,Athletic Club,215,00:07:06.793,Ball Receipt*,,2011/2012
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,13b6536c-a5b3-49ec-9ada-abdce2b7f5d8,2261,,"[47.1, 78.1]",69330,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,131,Athletic Club,215,['f88da4a8-19b1-477b-81c7-9c591a1a5bcd'],10,,,,,,,,,,,,,,,Athletic Club,215,00:07:10.946,Ball Receipt*,,2011/2012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b6b5d67-c888-4abb-b0b1-3582da7c8b6c,2263,,"[91.3, 9.8]",69330,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,132,Barcelona,217,['63f44a3a-5ff5-4cff-aa9b-52482b758d33'],14,,,,,,,,,,,,,,,Barcelona,217,00:07:14.590,Ball Receipt*,,2011/2012
