bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.780247,,,,,,,,,,,,0468ee46-bc3a-4e93-9b6f-627e8f059cc8,3053,,"[70.7, 66.8]",303610,57,,,,-0.35605082,,Right Foot,,"[82.8, 62.3]",,Ground Pass,,12.909686,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,104,Barcelona,217,['e0fd4dc3-6f70-4aba-8734-b3c600b3977b'],42,,,,,,,,,,,,,,,Barcelona,217,00:12:42.338,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.321788,,,,,,,,,,,,51b2514a-68fe-40c0-a27a-48b6479aa976,3056,,"[82.8, 62.3]",303610,57,,,,0.7853982,,Right Foot,,"[85.6, 65.1]",,Ground Pass,,3.9597979,,,Antoine Griezmann,5487.0,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,104,Barcelona,217,['f485ba60-5fed-4b26-a0ef-36a0e1407c4b'],43,,,,,,,,,,,,,,,Barcelona,217,00:12:43.713,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.573329,,,,,,,,,,,,316dbbaf-43a7-405b-af47-79d9236f655a,3059,,"[85.6, 65.1]",303610,57,,,,-0.36625555,,Left Foot,,"[92.9, 62.3]",,Ground Pass,,7.8185678,,,Anssumane Fati,30756.0,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,104,Barcelona,217,['02c7eea5-87b2-4ef9-8d93-c8b861e4134b'],44,,,,,,,,,,,,,,,Barcelona,217,00:12:44.120,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.122868,,,,,,,,,,,,cde0ac29-28d1-486f-aba5-e57af034a8fb,3062,,"[92.9, 62.3]",303610,57,,,,-2.1160235,,Right Foot,,"[89.2, 56.2]",,Ground Pass,,7.1344237,,,Antoine Griezmann,5487.0,,,,,,2,From Throw In,Anssumane Fati,30756.0,Right Wing Back,104,Barcelona,217,['7f6fa433-7e54-4b70-ab6e-aeb108a793fb'],44,,,,,,,,,,,,,,,Barcelona,217,00:12:44.733,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.760079,,,,,,,,,,,,94aaf696-9944-4c40-8418-e3e7a21294eb,3065,,"[89.2, 56.2]",303610,57,,,,-1.04876,,Left Foot,,"[99.9, 37.6]",,Ground Pass,,21.4581,,Incomplete,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,104,Barcelona,217,"['44d4788f-6712-4665-8608-e54e3cebc9d5', 'd5cac4bc-3152-4993-b122-56ce13c9fe39']",45,,,,,,,,,,,,,,,Barcelona,217,00:12:45.989,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.959237,,,,,,,,,,,,2655f601-1891-406b-a446-eb805f6a6f58,3070,,"[21.9, 52.2]",303610,57,,,,0.4581279,,Right Foot,,"[65.5, 73.7]",,High Pass,,48.612858,,Incomplete,Álvaro Vadillo Cifuentes,24143.0,,,,,,2,From Throw In,Víctor David Díaz Miguel,24133.0,Right Back,104,Barcelona,217,"['56191299-17bf-4f15-8933-9ff8c54f268c', '734485d1-1ea0-48d3-b43f-16a78a566863', 'dfed8dab-7812-43fc-baa8-d6cb4b0891a7']",49,,,,,,,,,,,,,,,Granada,1049,00:12:49.795,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.555193,,,,,,,,,,,,6990b716-27a5-4a8b-ab02-4068aff5fdae,3074,,"[62.7, 80.0]",303610,58,,,,-0.20265867,,,,"[84.6, 75.5]",,High Pass,,22.35755,,,Álvaro Vadillo Cifuentes,24143.0,,,,,Throw-in,2,From Throw In,Víctor David Díaz Miguel,24133.0,Right Back,105,Granada,1049,['d985c165-6e1b-4766-a63b-87b85828f730'],18,,,,,,,,,,,,,,,Granada,1049,00:13:18.763,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.731174,,,,,,,,,,,,0467b656-ba59-4fc8-ac67-991e956d787d,3076,,"[84.6, 75.5]",303610,58,,,,-0.09275632,,Head,,"[110.4, 73.1]",,High Pass,,25.911388,,Incomplete,Yangel Clemente Herrera Ravelo,16249.0,,,,,,2,From Throw In,Álvaro Vadillo Cifuentes,24143.0,Right Wing,105,Granada,1049,"['8351c29c-23c3-4367-ba57-698394f5ae0b', 'd7c0c8fd-26b0-413d-8d78-152bfa94b4f5']",20,,,,,,,,,,,,,,,Granada,1049,00:13:20.399,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.632161,,,,,,,,,,,,d7c0c8fd-26b0-413d-8d78-152bfa94b4f5,3079,,"[9.7, 7.0]",303610,58,,,,1.7392259,,Right Foot,,"[5.5, 31.7]",,Ground Pass,,25.05454,,,Marc-André ter Stegen,20055.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,106,Barcelona,217,"['0467b656-ba59-4fc8-ac67-991e956d787d', 'dce58f57-c797-4390-a732-04d6cddae719']",23,,,,,,,,,,,,,,,Barcelona,217,00:13:23.130,Pass,,2019/2020
,,,,,,,,,,,,,,,,3.672268,,,,,,,,,,,,20bb1864-3ddb-4122-ac34-a4f23a41a605,3082,,"[10.1, 36.2]",303610,58,,,,0.1798535,,Right Foot,,"[29.9, 39.8]",,Ground Pass,,20.12461,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,106,Barcelona,217,['589d1ee6-2374-4fd9-aaba-b411a39752eb'],27,,,,,,,,,,,,,,,Barcelona,217,00:13:27.236,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.265349,,,,,,,,,,,,132e9cf9-66d2-48ba-bd80-657910a1242f,3085,,"[41.3, 44.2]",303610,58,,,,-1.3476263,,Left Foot,,"[44.5, 30.1]",,Ground Pass,,14.458562,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['d59aec6d-a9c8-44a8-bab8-542e5d6fa3da'],34,,,,,,,,,,,,,,,Barcelona,217,00:13:34.116,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.335637,,,,,,,,,,,,064b3a2b-51bc-4f3d-88e6-6df65106cda4,3089,,"[44.3, 26.8]",303610,58,,,,-1.4036945,,Right Foot,,"[47.1, 10.2]",,Ground Pass,,16.834488,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,106,Barcelona,217,"['bbfbc625-007c-4466-aa40-f87cf9668e96', 'ef2e2b62-290a-4d11-9cbe-04694c20ff68']",36,,,,,,,,,,,,,,,Barcelona,217,00:13:36.371,Pass,True,2019/2020
,,,,,,,,,,,,,,,,0.820162,,,,,,,,,,,,2a3fdad1-8e3f-4738-a261-5f87da9e2a35,3092,,"[47.6, 10.4]",303610,58,,,,-0.5191461,,Left Foot,,"[57.4, 4.8]",,Ground Pass,,11.287161,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,106,Barcelona,217,['8db82a22-5bac-4f1c-aa1d-dcf61f50d9aa'],39,,,,,,,,,,,,,,,Barcelona,217,00:13:39.094,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.380607,,,,,,,,,,,,8bcb7cd6-226f-494f-9fc9-9410c1bd3e1f,3095,,"[57.5, 4.8]",303610,58,,,,2.5201764,,Left Foot,,"[49.4, 10.6]",,Ground Pass,,9.962429,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,106,Barcelona,217,['1da2f3e5-f979-4b6d-8e08-9e035214b80b'],39,,,,,,,,,,,,,,,Barcelona,217,00:13:39.954,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.850862,,,,,,,,,,,,14af16fc-05cb-49f9-bc02-60ae38c5734d,3098,,"[54.3, 11.5]",303610,58,,,,1.4464413,,Left Foot,,"[55.7, 22.7]",,Ground Pass,,11.287161,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,106,Barcelona,217,['253836a8-1fdb-4daf-b17a-7ed50fa40922'],44,,,,,,,,,,,,,,,Barcelona,217,00:13:44.148,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.816453,,,,,,,,,,,,425980c9-5642-4796-8548-bb5605527a83,3101,,"[56.0, 22.9]",303610,58,,,,1.4823183,,Right Foot,,"[57.1, 35.3]",,Ground Pass,,12.448695,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['d31dd19c-e584-4ba8-a4d0-8051cb852d24'],45,,,,,,,,,,,,,,,Barcelona,217,00:13:45.973,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.819781,,,,,,,,,,,,e08bc968-90fd-4fee-9d2b-340074ba31df,3104,,"[57.8, 35.3]",303610,58,,,,-0.6871242,,Left Foot,,"[69.5, 25.7]",,Low Pass,,15.1343975,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,106,Barcelona,217,['324022af-5eac-4084-8f0d-d5e76b551c9b'],46,,,,,,,,,,,,,,,Barcelona,217,00:13:46.814,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.578187,,,,,,,,,,,,52ce265b-e31a-4585-af8b-f38cb548264a,3108,,"[70.4, 23.1]",303610,58,,,,2.9488919,,Right Foot,,"[62.2, 24.7]",,Ground Pass,,8.354639,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,106,Barcelona,217,['cdeebd43-9cfa-465c-a702-8702ce1262ec'],48,,,,,,,,,,,,,,,Barcelona,217,00:13:48.122,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.915911,,,,,,,,,,,,d11a2d75-6ac3-4888-8cd0-ade7ff6afc81,3111,,"[62.2, 24.7]",303610,58,,,,0.83519083,,Right Foot,,"[76.5, 40.5]",,Ground Pass,,21.310326,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,106,Barcelona,217,['0cfd7988-4ea5-425d-bf6f-a87b7844fff6'],49,,,,,,,,,,,,,,,Barcelona,217,00:13:49.652,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.028275,,,,,,,,,,,,dd10f112-d760-4fa5-8c57-505aa1c7334a,3117,,"[72.7, 39.4]",303610,59,,,,-1.0516502,,Right Foot,,"[73.9, 37.3]",,Ground Pass,,2.4186773,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,107,Barcelona,217,['b9488cc7-07bd-481f-a67e-de4650f10693'],27,,,,,,,,,,,,,,,Barcelona,217,00:14:27.811,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.446012,,,,,,,,,,,,79a6bb5b-6a93-4299-8ace-9513b3668f60,3120,,"[73.9, 37.3]",303610,59,,,,1.7220708,,Right Foot,,"[71.4, 53.7]",,Ground Pass,,16.589455,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['742ee3d4-73cf-403d-b217-b95f281de942'],28,,,,,,,,,,,,,,,Barcelona,217,00:14:28.879,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.52223,,,,,,,,,,,,288e62f7-eeef-4865-8d21-7b506c714c10,3123,,"[71.4, 53.7]",303610,59,,,,0.853255,,Right Foot,,"[90.6, 75.7]",,Ground Pass,,29.2,,,Anssumane Fati,30756.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,107,Barcelona,217,['f710c9c4-4030-4f49-90ba-91ee5fd83ee0'],31,,,,,,,,,,,,,,,Barcelona,217,00:14:31.046,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.140519,,,,,,,,,,,,a51a5c65-439d-4acb-a42e-ced979ee8dd5,3126,,"[90.6, 75.7]",303610,59,,,,-2.6011732,,Right Foot,,"[78.1, 68.2]",,Ground Pass,,14.57738,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Right Wing Back,107,Barcelona,217,['9fbe782b-63a4-4128-afd0-bd97190fc2fb'],34,,,,,,,,,,,,,,,Barcelona,217,00:14:34.191,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.565115,,,,,,,,,,,,63c7b9dc-639b-4dea-a90a-58ce71a64078,3129,,"[78.1, 68.2]",303610,59,,,,-2.1892242,,Right Foot,,"[63.3, 47.4]",,Ground Pass,,25.528025,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,107,Barcelona,217,['04d5fb05-4ab4-449b-8285-484735a97b60'],35,,,,,,,,,,,,,,,Barcelona,217,00:14:35.762,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.192392,,,,,,,,,,,,eae3e430-bf26-43dd-9a4b-2ca6b301f258,3132,,"[63.3, 47.4]",303610,59,,,,-1.3228415,,Right Foot,,"[69.3, 23.7]",,Ground Pass,,24.447699,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,107,Barcelona,217,['95f2e231-5196-4cda-bd0b-e03adca27710'],37,,,,,,,,,,,,,,,Barcelona,217,00:14:37.969,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.668124,,,,,,,,,,,,f8bf699d-41e9-43ae-a787-3afd70811887,3135,,"[76.1, 24.3]",303610,59,,,,1.0040671,,Left Foot,,"[82.4, 34.2]",,Ground Pass,,11.734565,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,107,Barcelona,217,['8acd1f85-0faa-4ed2-b9d4-5b882e230d55'],41,,,,,,,,,,,,,,,Barcelona,217,00:14:41.918,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.828658,,,,,,,,,,,,17f90cc8-d2f9-438f-9349-293b34767139,3138,,"[82.4, 34.2]",303610,59,,,,-2.146809,,Right Foot,,"[76.1, 24.5]",,Ground Pass,,11.566331,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['26c3da42-1a9f-4f51-b805-b9ee08a0b00a'],42,,,,,,,,,,,,,,,Barcelona,217,00:14:42.632,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.527662,,,,,,,,,,,,14f19b71-7111-4ef8-9574-e42f2229dc03,3141,,"[75.9, 24.7]",303610,59,,,,1.3370532,,Left Foot,,"[77.9, 33.1]",,Ground Pass,,8.634813,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,107,Barcelona,217,['ca4c2f93-9694-436c-bf2e-bfc2dbabb1b6'],43,,,,,,,,,,,,,,,Barcelona,217,00:14:43.501,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.706744,,,,,,,,,,,,0c395098-aa11-4f4e-b39e-395e4610edf9,3144,,"[77.9, 33.1]",303610,59,,,,1.5815102,,Right Foot,,"[77.6, 61.1]",,Ground Pass,,28.001608,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['4e7dcbdc-26f4-4307-9837-9ce2df2dc267'],45,,,,,,,,,,,,,,,Barcelona,217,00:14:45.489,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.121962,,,,,,,,,,,,6589a104-87f5-426a-a0ab-b9161538fcaa,3147,,"[84.2, 60.0]",303610,59,,,,-2.203545,,Right Foot,,"[77.6, 51.0]",,Ground Pass,,11.1606455,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,107,Barcelona,217,['b1234768-fcc6-4f50-a6c9-d2719226fac5'],49,,,,,,,,,,,,,,,Barcelona,217,00:14:49.333,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.046974,,,,,,,,,,,,07835d44-0956-41e8-92da-2ab89a12dc19,3150,,"[77.6, 51.0]",303610,59,,,,-1.2239114,,Right Foot,,"[85.3, 29.7]",,Ground Pass,,22.649061,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['a70ac783-4699-49af-8267-5eee9749f579'],52,,,,,,,,,,,,,,,Barcelona,217,00:14:52.433,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.571658,,,,,,,,,,,,cca9fa10-f070-4c27-8215-dc5ab7585fab,3154,,"[83.9, 29.7]",303610,59,,,,-0.801474,,Right Foot,,"[99.2, 13.9]",,Ground Pass,,21.993862,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['d22e5a31-fe19-4176-80b6-08ea2c5677ea'],54,,,,,,,,,,,,,,,Barcelona,217,00:14:54.257,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.793428,,,,,,,,,,,,90505fbf-1f31-4232-8c3e-873d266df2cf,3157,,"[97.1, 12.9]",303610,59,,,,1.3125441,,Left Foot,,"[98.5, 18.2]",,Ground Pass,,5.481788,,,Antoine Griezmann,5487.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,107,Barcelona,217,['ebdb9593-6a7e-4668-a38d-8adc56349394'],56,,,,,,,,,,,,,,,Barcelona,217,00:14:56.579,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.869743,,,,,,,,,,,,d8e4a314-dc56-4188-8e94-e3673a1576e4,3160,,"[97.2, 23.4]",303610,59,,,,2.7032561,,Left Foot,,"[87.6, 27.9]",,Ground Pass,,10.602358,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,107,Barcelona,217,['84192e0a-b4fa-4a9d-93a8-beb6a49e7d6b'],58,,,,,,,,,,,,,,,Barcelona,217,00:14:58.290,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.564452,,,,,,,,,,,,26bb5eb5-c3eb-4b6e-a285-2678480d371e,3164,,"[86.1, 30.6]",303610,60,,,,1.589662,,Right Foot,,"[85.6, 57.1]",,Ground Pass,,26.504717,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,"['06ecea2c-6b57-4ef6-8a55-e452d7fb3bc4', '1965ebca-6ca9-4ef6-ba59-272d93aba16c']",2,,,,,,,,,,,,,,,Barcelona,217,00:15:02.124,Pass,True,2019/2020
,,,,,,,,,,,,,,,,0.912418,,,,,,,,,,,,0fe92580-3cf8-4166-9346-d973a10f5ad6,3167,,"[83.8, 56.9]",303610,60,,,,-1.6683121,,Right Foot,,"[82.9, 47.7]",,Ground Pass,,9.2439165,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,107,Barcelona,217,['88ded035-c34f-40e4-b4d7-b9aed9e3d5d7'],4,,,,,,,,,,,,,,,Barcelona,217,00:15:04.281,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.152846,,,,,,,,,,,,373e29a7-984f-434f-b67b-e0b854b4d99c,3170,,"[82.9, 47.7]",303610,60,,,,-1.4056476,,Right Foot,,"[86.1, 28.5]",,Ground Pass,,19.46484,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['c0fb2ba4-2538-4cbf-a6df-6dc123b2ad5f'],5,,,,,,,,,,,,,,,Barcelona,217,00:15:05.741,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.722815,,,,,,,,,,,,687f17cd-8485-4def-86b5-192b92f6ac6b,3173,,"[86.1, 28.5]",303610,60,,,,-0.24053425,,Right Foot,,"[96.7, 25.9]",,Ground Pass,,10.914211,,,Antoine Griezmann,5487.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['947ca1e1-67f3-40fb-afa5-779c485b3e29'],8,,,,,,,,,,,,,,,Barcelona,217,00:15:08.005,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.38364,,,,,,,,,,,,87e22e83-a163-4d12-89a9-4e19ee9587e3,3176,,"[96.7, 26.1]",303610,60,,,,-2.9568546,,Right Foot,,"[76.9, 22.4]",,Ground Pass,,20.14274,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,107,Barcelona,217,['45b447ed-1a9a-4960-af73-85e661a862a0'],8,,,,,,,,,,,,,,,Barcelona,217,00:15:08.768,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.727522,,,,,,,,,,,,9e59eb86-9526-4f99-9be5-d1e030232438,3179,,"[75.9, 22.7]",303610,60,,,,-0.3752708,,Right Foot,,"[82.5, 20.1]",,Ground Pass,,7.093659,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Samuel Yves Umtiti,5492.0,Left Center Back,107,Barcelona,217,['cefb0540-5013-4932-bb84-4cf7d803015f'],11,,,,,,,,,,,,,,,Barcelona,217,00:15:11.345,Pass,,2019/2020
,,,,,,,,,,,,,,,,2.374855,,,,,,,,,,,,e9d516db-08d6-4a3d-9788-2979b24aebc5,3183,,"[80.1, 21.0]",303610,60,,,,1.6806638,,Right Foot,,"[75.5, 62.7]",,High Pass,,41.95295,,,Sergi Roberto Carnicer,6379.0,,True,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['c1a43da5-3fda-4a3a-9a97-4bb90b288b79'],13,,,,,,,,,,,,,,,Barcelona,217,00:15:13.182,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.000443,,,,,,,,,,,,bd848953-68e1-41b6-959f-94f4e7caae4b,3187,,"[75.6, 63.1]",303610,60,,,,0.7136262,,Right Foot,,"[92.0, 77.3]",,Ground Pass,,21.693317,,,Anssumane Fati,30756.0,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Back,107,Barcelona,217,['5ae20c32-9209-4c15-9d78-059682933e7e'],17,,,,,,,,,,,,,,,Barcelona,217,00:15:17.288,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.909715,,,,,,,,,,,,0d942fc5-3124-449a-830f-b90a4c15a137,3190,,"[92.0, 77.3]",303610,60,,,,-2.2703843,,Right Foot,,"[83.5, 67.2]",,Ground Pass,,13.200758,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Right Wing Back,107,Barcelona,217,['b4e306fb-b32f-406f-aa54-f28b3fe12af2'],20,,,,,,,,,,,,,,,Barcelona,217,00:15:20.221,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.233201,,,,,,,,,,,,25e44fdc-58f3-45f3-bd4d-88c0efbd78ae,3193,,"[83.5, 67.2]",303610,60,,,,-1.5905957,,Right Foot,,"[83.3, 57.1]",,Ground Pass,,10.10198,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,107,Barcelona,217,['1aebec16-0eb2-462a-b3c5-25c5c406e3dc'],21,,,,,,,,,,,,,,,Barcelona,217,00:15:21.170,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.820512,,,,,,,,,,,,ae04803f-e5bf-4647-824d-d6a821d82250,3197,,"[84.6, 54.8]",303610,60,,,,-1.5576392,,Left Foot,,"[84.7, 47.2]",,Ground Pass,,7.600658,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,107,Barcelona,217,"['29ebd5af-6c5d-4ddb-a9f2-54435eeab6e3', 'cd859891-a53c-4b2f-bc02-0746145fc81e']",22,,,,,,,,,,,,,,,Barcelona,217,00:15:22.465,Pass,True,2019/2020
,,,,,,,,,,,,,,,,1.060682,,,,,,,,,,,,f5028bd8-d8ad-45a6-810e-159502633172,3200,,"[83.2, 46.4]",303610,60,,,,-1.3928428,,Left Foot,,"[85.7, 32.5]",,Ground Pass,,14.123031,,,Ivan Rakitić,5470.0,,,,,,2,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,107,Barcelona,217,['87ac9142-ee50-498e-a666-81698ed0568e'],24,,,,,,,,,,,,,,,Barcelona,217,00:15:24.053,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.64125,,,,,,,,,,,,8971a196-f794-4ac4-ae08-962dc6d10ad6,3203,,"[95.7, 29.9]",303610,60,,,,-0.91310406,,Right Foot,,"[106.9, 15.4]",,Ground Pass,,18.321844,,,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,107,Barcelona,217,['4080a85e-7c68-432b-88da-947f57af654e'],26,,,,,,,,,,,,,,,Barcelona,217,00:15:26.976,Pass,,2019/2020
,,,,,,,,,,,,,,,,1.592876,,,,,,,,,,,,a00c68cb-703f-4fc9-b4f2-2f94d7c48588,3206,,"[106.9, 14.6]",303610,60,,,,2.0744226,,Left Foot,,"[93.4, 39.1]",,Ground Pass,,27.973202,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,107,Barcelona,217,['2648e85e-4f43-401e-b0ff-4adf5895fc01'],28,,,,,,,,,,,,,,,Barcelona,217,00:15:28.657,Pass,,2019/2020
,,,,,,,,,,,,,,,,0.051684,,,,,,,,,,,,27d65099-ce31-4ab7-8858-e6f3c0e0f9be,3210,,"[106.5, 23.1]",303610,60,,,,1.0679531,,Left Foot,,"[107.6, 25.1]",,High Pass,,2.2825425,,Incomplete,Jordi Alba Ramos,5211.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,107,Barcelona,217,"['1af13638-b781-4181-9dbc-db72e2748847', '7755c0a1-2199-4ef6-97cb-6c8c7c5069dd']",34,,,,,,,,,,,,,,,Barcelona,217,00:15:34.345,Pass,,2019/2020
