50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ac8e17-92a8-48bd-aeaa-7e9f2245929f,1789,,"[66.0, 51.9]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,88,Barcelona,217,['dbfa4686-2a42-468c-b131-213c2e7d05a0'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.655,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923f178-fdfd-47fe-b969-202be0b91476,1796,,"[76.4, 27.6]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Soldado Rillo,26009.0,Center Forward,88,Barcelona,217,['6372541e-4dba-46ce-bb94-20af67baec3c'],35,,,,,,,,,,,,,,,,,,Granada,1049,00:47:35.316,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c91929b1-33d9-4daf-9a67-8e1ab688a321,1800,,"[54.7, 7.8]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,88,Barcelona,217,['9cfc804d-8120-41eb-b42d-7a0ea0194172'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:40.691,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe7048c-8b29-45dc-9b5c-bf5eab50a325,1803,,"[55.3, 25.0]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,88,Barcelona,217,['961d2ee6-ff2d-44fe-a72c-c435f6ca11a8'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:44.194,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb357fa4-830a-4ef3-976e-ff14bc98c8ee,1806,,"[95.7, 24.8]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,88,Barcelona,217,['74e31f88-f2bb-4839-ac6e-f6f69a9f643c'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:47.177,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60a4e476-da97-46f6-b1d5-c1becb8943af,1810,,"[42.0, 45.9]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ángel Montoro Sánchez,24144.0,Left Defensive Midfield,88,Barcelona,217,['8b81a94a-5566-4a85-9cb5-df84ccc880b3'],51,,,,,,,,,,,,,,,,,,Granada,1049,00:47:51.685,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eafcaa50-7cdf-4566-bfec-39a4099dec21,1814,,"[75.7, 16.8]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,88,Barcelona,217,['c6449489-08e6-4283-b378-cc7a39d76286'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:53.257,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99631ae4-19b4-46ae-a758-360e5289347f,1817,,"[70.0, 23.3]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Center Defensive Midfield,88,Barcelona,217,['ccb7c7ae-796b-447a-b901-7141b601d463'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:55.016,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4841149-604c-457d-ad71-f140383ed969,1820,,"[70.2, 1.7]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Héctor Junior Firpo Adames,17304.0,Left Back,88,Barcelona,217,['b48a4290-92aa-4f57-a741-69d3e4e48b6a'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:00.461,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d86ce10-612e-4187-8021-538fc05fd2dd,1823,,"[55.5, 14.0]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,88,Barcelona,217,['a2e1b293-738e-4c8e-b7d5-65208e24ba4e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:02.876,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8480ce0-f18b-490b-a4e8-24498d239fa6,1826,,"[60.6, 46.4]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,88,Barcelona,217,['f3f43acd-5d17-4a45-b692-6365baee61b9'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:48:07.970,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497a8ef8-1611-4b08-8b1f-1fa0f65774de,1833,,"[101.4, 41.3]",303666,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,89,Barcelona,217,['276b967f-f17e-4a13-a6ae-886e9a30fde4'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:12.093,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5feede4-8187-4d15-a5f3-a7873562464c,1839,,"[108.5, 43.3]",303666,49,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,89,Barcelona,217,['b6cb57d1-c7ec-4919-8537-1f6ad67208ba'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:49:17.141,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9be55e93-0886-4b96-90f6-cc4e16be17fa,1854,,"[44.3, 41.4]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Frenkie de Jong,8118.0,Center Defensive Midfield,90,Barcelona,217,['765f845e-d8ec-4253-9184-be2b2cf4e8c5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.760,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4404e29e-8625-4080-a832-51367dc8a2c9,1858,,"[57.8, 54.6]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,['bd937d2a-dfd0-4b0e-a8eb-90605cd0c4c8'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.721,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a2ae8e-d614-4afd-9f00-315e63b0c397,1860,,"[35.3, 59.1]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,90,Barcelona,217,['64c5aae8-8d81-4e5b-b290-0a5a10cbc598'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.141,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c570963c-627c-493c-b5e8-81a4f48d80db,1863,,"[37.6, 31.4]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Clément Lenglet,6826.0,Left Center Back,90,Barcelona,217,['93921062-e5bb-4722-9123-78adbddd97ba'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.428,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f835b5f-d26b-4543-a5a0-93a3fc05edc3,1866,,"[62.6, 10.4]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,90,Barcelona,217,['24f0149e-d55c-4303-9e4e-96094504f075'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.364,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99cad451-e676-419e-820b-fbd29084c287,1870,,"[77.6, 7.3]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anssumane Fati,30756.0,Left Back,90,Barcelona,217,"['3a4b452d-dc04-4dc2-ab37-c6ca2c13b7ff', '7e49251f-fc2d-438d-bdae-f671be0305de']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.115,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a64463d-ea73-457d-99cf-b25be75be5c1,1876,,"[78.2, 20.2]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,91,Barcelona,217,['6dd0d19e-71eb-4c57-930e-2869836b69bd'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:23.348,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5047862-7c3a-46f7-bc95-336bb8002569,1880,,"[64.3, 28.7]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,91,Barcelona,217,['4c86704e-851b-49ba-b8e1-c19ae96d9df0'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.965,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec7c3fa6-3fed-4f5f-9fb1-47f24152c5b2,1884,,"[77.2, 29.0]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,91,Barcelona,217,"['6a678448-608d-40a2-8f63-20497969f5a1', '7fe9a02b-61b2-47a5-858e-8fe944b62ea3']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.201,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed56c61b-8bc1-4c50-a981-e43d72b65223,1887,,"[67.8, 19.2]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,91,Barcelona,217,['4f931737-0da4-4745-845f-7e896f60cca8'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:30.678,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd04605-eb1d-4e5f-b673-76e762a0a489,1890,,"[79.0, 5.2]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Left Back,91,Barcelona,217,['1d49ac76-a35d-4099-a341-b4cd2a9d3acf'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:36.355,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5eb1569-52a1-44da-8bb2-773be129d658,1893,,"[70.7, 10.8]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,91,Barcelona,217,['3de3db51-98a9-4074-b40b-16e2234d183b'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.347,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11b14dde-bdbf-4703-a569-91fcbb0444ed,1896,,"[60.5, 27.3]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,91,Barcelona,217,['06396376-a223-4c67-91d0-848ec00c4eed'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:41.922,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fad79301-634c-4a2f-a647-8209e69d7d18,1899,,"[62.4, 47.3]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['66a808ff-6869-48a0-ab6d-0bb66479fa02'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:45.952,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c92a137-1bbb-4776-b926-184bf2766061,1902,,"[67.0, 78.1]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,91,Barcelona,217,['dab94d33-ea70-44bc-890a-fef476cd415b'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.659,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f87e9c30-6623-4522-865f-1a07618655ea,1905,,"[55.3, 70.6]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,91,Barcelona,217,['f656d095-80b4-4a55-a8c8-5b6cb1bb1131'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.750,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5822e18-e6a3-44fc-9258-2d70f7ce5d1f,1909,,"[29.1, 41.7]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,91,Barcelona,217,['2426d9a7-3b2d-4da0-9d13-59bf85ca0c92'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.173,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b873c980-861a-4461-82d2-472df60c7fbe,1912,,"[39.3, 7.5]",303666,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Left Back,91,Barcelona,217,['c5f86110-c456-4eed-9b0c-0dec1dcc4689'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.160,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568c8820-cba2-4f0a-9269-1c578caf4372,1915,,"[40.5, 34.0]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,91,Barcelona,217,['2ccdc95b-81f7-48ad-97a5-ccbde67a7029'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.562,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ddd2ac-a361-4705-a0d4-a44488dac494,1918,,"[62.2, 56.2]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,91,Barcelona,217,['b7c879aa-36aa-4397-958b-af05ef72fc66'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:05.728,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4307d2-ea4b-495a-95f3-6eee29add73a,1921,,"[64.0, 34.4]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,91,Barcelona,217,['1d4981fe-4386-49dc-95a9-16c42c377296'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:10.032,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40690f1b-bc04-4b53-bf70-ff41d165bcf1,1924,,"[82.4, 3.7]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,91,Barcelona,217,['20f2afdb-3e26-403c-b251-dce1a3571254'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:13.699,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b13bf5f2-3b2a-474c-87d5-8f27a018b6a5,1927,,"[81.8, 23.3]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,91,Barcelona,217,['a1c209d8-ab02-40d8-9f62-47cdb6e24001'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:18.609,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b129f47f-7c2c-4107-930e-5a2e5f0b3b94,1934,,"[95.1, 37.9]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,91,Barcelona,217,['22cd36e0-2c15-467d-9b1f-05f6620e5389'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:23.410,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c83cc98b-45c3-48a6-9307-9e12d8003d68,1939,,"[61.0, 63.9]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,91,Barcelona,217,['4bb8466b-a307-49ec-8c65-e59ab5240a62'],30,,,,,,,,,,,,,,,,,,Granada,1049,00:01:30.126,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46d2ff6d-802a-49ef-a59f-fb2eb7a0cc28,1941,,"[62.8, 26.0]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,91,Barcelona,217,['6ea60afc-80e3-4333-8799-951bde214727'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.270,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6f707f-e305-4dfd-8a19-4576ef22213d,1944,,"[69.9, 19.4]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Left Center Midfield,91,Barcelona,217,['82f848ee-c165-4c47-83d5-d319a836d635'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:35.839,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d0fca82-0fb6-4905-9f38-61230c766325,1947,,"[89.7, 4.4]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anssumane Fati,30756.0,Left Wing,91,Barcelona,217,['ad7c8c1a-2918-42b4-9008-247961df2d7c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.697,Ball Receipt*,,2019/2020
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11a39f5a-7eb8-4e4b-a1fe-30c28d7a6d7e,1950,,"[103.2, 37.1]",303666,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Wing,91,Barcelona,217,['6ae93a42-7a02-43c2-bf5f-726d4bdb3b70'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.887,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f6deb7d-80bf-4b2b-af09-153f2102c1bd,1958,,"[44.8, 9.5]",303666,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Center Forward,93,Barcelona,217,['93c5ff90-b096-486c-a813-60dc5cc24219'],32,,,,,,,,,,,,,,,,,,Granada,1049,00:02:32.669,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67853191-6ada-4057-8461-cb3de11f6500,1964,,"[68.0, 60.0]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,94,Barcelona,217,['3bd0a2b0-3228-4722-a3f6-5b8e1b4dd604'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.592,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4409cea-3df9-4a71-a557-3c8bde788810,1967,,"[76.8, 63.1]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,94,Barcelona,217,['ea0798d1-e818-4a41-a4b9-1b5ebfa6e110'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.398,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f55f3352-5795-4171-aabe-fc459367665c,1970,,"[77.4, 53.7]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,94,Barcelona,217,"['3b1d944c-36a0-44d4-b99e-65f9eef7c430', 'f2a3f62b-2f24-4430-bafb-b594ff1d2418']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:19.865,Ball Receipt*,True,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6794c8e-2718-4657-8507-9a13b7246f7a,1975,,"[77.6, 26.2]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,95,Barcelona,217,['cb636cfb-9601-4115-b966-5b06dde408a7'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.402,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128e1493-b5b8-4bca-8216-2fa255a80141,1978,,"[99.9, 4.0]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,95,Barcelona,217,['ab9da357-5d5a-4b1d-b6c4-d666e040ea5f'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.047,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4377c65-c101-460c-a5a6-e4584f2882a2,1981,,"[92.0, 10.0]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Left Back,95,Barcelona,217,['207293ed-ede0-435e-9805-4766e3389769'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.764,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe940ec9-d10c-4e2a-bca7-dc0c4342b12b,1984,,"[92.2, 16.3]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,95,Barcelona,217,['27f8b6d5-fba1-4bdf-b3c6-f6f4d8a14c51'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.017,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f93389-6c75-420a-9ff4-8a02197d1217,1988,,"[81.3, 28.7]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,95,Barcelona,217,['e0a26cae-e8e5-407c-81fe-5589ac7577b4'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.321,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4a5f6f7-6fb2-49c6-a2f8-64aa583aa611,1990,,"[79.1, 56.2]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,95,Barcelona,217,['267adaa4-64ba-4968-94d0-4babce9c7fad'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.865,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f59defae-f401-4c33-ab1f-29039af86bd6,1993,,"[81.1, 47.5]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,95,Barcelona,217,['9a1f17d1-dbf4-4090-bb53-6b967030ff5e'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.758,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f23fdf7d-976a-4359-b212-3ec2aa3fdb08,1996,,"[84.9, 23.9]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,95,Barcelona,217,['2f997c55-4b82-4395-a02d-ebd690969580'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.397,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733dd7c1-c178-486a-92ee-6b12fe5534fb,1999,,"[90.5, 28.5]",303666,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,95,Barcelona,217,['a1ce3e68-1623-4d10-af59-1a2aa3c18774'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:47.112,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572e5ae6-b383-45c7-85e0-6a63b2cb998d,2014,,"[63.4, 21.5]",303666,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nélson Cabral Semedo,6374.0,Left Back,96,Barcelona,217,['4b124987-3f7b-432d-ac83-cf861c3c97da'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.333,Ball Receipt*,,2019/2020
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8004d583-0a8e-47c3-95f8-016908de4540,2018,,"[49.5, 32.3]",303666,50,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,96,Barcelona,217,['9ffc3a97-ec6b-4366-8214-5efac51387c3'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.181,Ball Receipt*,,2019/2020
