50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[99.3, 24.1]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,231639f7-993e-411b-87e0-51598fdaf46c,1555,,"[99.3, 24.1]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Wing,67,Barcelona,217,"['c621718d-a8c7-4d99-96b8-8fd735534e2a', 'd4d7a7e6-3c19-4cea-b262-0e9358982ab5']",16,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.096,Carry,,2016/2017
,,,,,"[101.0, 32.1]",,,,,,,,,,,0.802918,,,,,,,,,,,,,c0b33d52-70e0-4024-b2ab-a915ec68969d,1558,,"[104.3, 31.0]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,67,Barcelona,217,"['0febc6a5-f8c1-44c7-84d4-7726cec7b80a', '680140b5-233b-4384-b260-55cf09d0275e', 'b3ad439b-2c6f-4e8f-a782-ca7f2f9f82e9']",16,,,,,,,,,,,,,,,,Barcelona,217,00:40:16.994,Carry,True,2016/2017
,,,,,"[62.5, 23.9]",,,,,,,,,,,0.7781,,,,,,,,,,,,,3b9a4620-fb1f-4fc8-a3a3-b2fae4ad4502,1566,,"[62.5, 23.9]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,67,Barcelona,217,"['6d4f99cf-98d3-4550-a005-66f6a272c875', 'e7f774f4-e636-47a2-abc4-b80a748b59c4']",25,,,,,,,,,,,,,,,,Barcelona,217,00:40:25.027,Carry,,2016/2017
,,,,,"[62.9, 40.5]",,,,,,,,,,,5.8609,,,,,,,,,,,,,2dba3624-b3f9-47d3-b7cf-9bb48b9b8add,1569,,"[65.7, 30.2]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,67,Barcelona,217,"['40606acf-36fd-4ba9-9165-db44ad5aca93', '8c2c8daf-180b-4da5-b274-216c4454567e']",27,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.078,Carry,,2016/2017
,,,,,"[80.0, 61.1]",,,,,,,,,,,2.0194001,,,,,,,,,,,,,dab85c39-218b-4e97-9041-f4eac5c76b0c,1572,,"[73.0, 59.0]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['38f354ae-a8be-47ed-9463-212efd46d9f9', '90588682-e63b-4981-b9cb-92211bfd1d20']",34,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.582,Carry,,2016/2017
,,,,,"[84.8, 39.4]",,,,,,,,,,,1.4451,,,,,,,,,,,,,27dfd7ee-d451-4a57-a805-10246f62f777,1575,,"[81.4, 45.3]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['56228457-3d98-4aa9-802d-024fc82cf7a3', 'b36387f0-c232-4f5b-be88-19d5fa00098b']",38,,,,,,,,,,,,,,,,Barcelona,217,00:40:38.316,Carry,,2016/2017
,,,,,"[95.7, 33.3]",,,,,,,,,,,1.1434,,,,,,,,,,,,,de25995d-540d-49af-902d-de21bcfa2446,1578,,"[96.1, 33.1]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arda Turan,11094.0,Left Wing,67,Barcelona,217,"['0d70edf5-07ba-4b27-bd12-153c1a4d2728', 'cf072416-f5f5-41be-b525-cdd9939f0a59']",40,,,,,,,,,,,,,,,,Barcelona,217,00:40:40.373,Carry,,2016/2017
,,,,,"[95.3, 42.4]",,,,,,,,,,,0.8183,,,,,,,,,,,,,07385b14-e0e0-4c5c-8c44-d17b84e66aa6,1581,,"[93.4, 38.2]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['45f54adb-a66a-40d4-ac3b-2014360f4cab', '976e8126-d127-42c8-a935-f0b47a23f4c5', 'db730b4b-29bf-4c88-bff4-a7bc209997b0']",41,,,,,,,,,,,,,,,,Barcelona,217,00:40:41.889,Carry,True,2016/2017
,,,,,"[104.2, 57.0]",,,,,,,,,,,1.6412,,,,,,,,,,,,,c2f0c213-0a10-45f9-8eda-578df47594e1,1585,,"[98.9, 55.6]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['68a32acd-93fe-4698-b810-9be735995ed0', 'd5779348-a3ea-4c1b-9afe-a84447202211']",44,,,,,,,,,,,,,,,,Barcelona,217,00:40:44.160,Carry,,2016/2017
,,,,,"[86.1, 74.5]",,,,,,,,,,,0.42638,,,,,,,,,,,,,8d518f78-f947-4cfc-93dc-52f8d163a7c8,1594,,"[90.9, 74.5]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['73fa26e0-031a-4ef6-a3c3-aed61d27c7aa', 'e4758d0e-8477-4b4a-8a93-6af25f05756f']",52,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.379,Carry,,2016/2017
,,,,,"[79.1, 63.4]",,,,,,,,,,,0.8703,,,,,,,,,,,,,9e312a39-0b9a-4ac5-aaf9-9786f1ee92e1,1597,,"[81.2, 65.1]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,67,Barcelona,217,"['93796aae-fa34-4a29-8a58-3348e8e33873', 'e5121a21-0c4a-400d-a14a-13b685222f21']",54,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.852,Carry,,2016/2017
,,,,,"[63.8, 34.2]",,,,,,,,,,,0.04,,,,,,,,,,,,,8d72c2d0-ca3c-4ab0-b2bd-f6ded60f1367,1600,,"[63.8, 34.2]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,67,Barcelona,217,"['273902fa-d37d-47b8-853e-9784319b078b', 'e8c05eb4-2dcb-4f8a-969f-d20248874b64']",57,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.755,Carry,,2016/2017
,,,,,"[78.3, 19.5]",,,,,,,,,,,0.8,,,,,,,,,,,,,1f50bdab-d552-4aa4-ba26-e451111216ba,1603,,"[76.0, 24.3]",267670,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,67,Barcelona,217,"['a6d1f05b-9514-4247-b266-0e4a00cd5da2', 'dbabd8ae-ffba-4494-951b-3090e1963fd0']",58,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.995,Carry,,2016/2017
,,,,,"[98.5, 12.8]",,,,,,,,,,,2.4081,,,,,,,,,,,,,03d89ab4-7029-40fc-9d96-ff9d14816b58,1606,,"[90.9, 3.3]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,67,Barcelona,217,"['bad9451e-309c-43b7-9f73-c182582a6d9c', 'e21445d6-9f22-403b-a04e-2c951c841351']",1,,,,,,,,,,,,,,,,Barcelona,217,00:41:01.397,Carry,,2016/2017
,,,,,"[84.0, 24.5]",,,,,,,,,,,3.5023,,,,,,,,,,,,,e1549f13-67e7-4c0b-b1bd-f6c7dffc5959,1611,,"[84.4, 18.2]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Denis Suárez Fernández,6609.0,Left Center Midfield,67,Barcelona,217,"['5f2a7df4-4e7b-4608-9e48-99cf32432b57', 'e117468f-b101-4a38-bd23-892e32b4c8ef']",6,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.499,Carry,,2016/2017
,,,,,"[96.4, 34.2]",,,,,,,,,,,0.0101,,,,,,,,,,,,,8edc465c-b04c-4b9b-a196-a5c11ce89fa5,1614,,"[96.4, 34.2]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Barcelona,217,"['39a72f81-9fca-432a-9754-eb85d5d6c97f', '46a6bb26-d895-4f28-bcf9-75ed48caddfc']",10,,,,,,,,,,,,,,,,Barcelona,217,00:41:10.666,Carry,,2016/2017
,,,,,"[42.0, 7.0]",,,,,,,,,,,0.942,,,,,,,,,,,,,07a61f56-f07c-456d-aecd-2b4169a17c0e,1625,,"[44.5, 7.9]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arnaldo Antonio Sanabria Ayala,6880.0,Right Center Forward,67,Barcelona,217,"['3b7379bf-75b1-41e3-91f9-344a8e028a6c', '50ba42ee-933e-4633-86e1-9d14ab8f2c14', 'd02b6286-f508-42cd-bff5-2cf215f60b59']",19,,,,,,,,,,,,,,,,Real Betis,218,00:41:19.415,Carry,True,2016/2017
,,,,,"[77.9, 73.5]",,,,,,,,,,,0.61524,,,,,,,,,,,,,b3ada367-65d5-4927-a458-db090adfcb9e,1628,,"[78.1, 73.1]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,67,Barcelona,217,"['2458ac5f-3eaf-4e3d-9ddb-221cb875d786', '4213b0f8-00a3-4a9c-9587-9858e7553d4f', '55d4c973-3c05-4f12-8534-6e608ef08395']",20,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.357,Carry,True,2016/2017
,,,,,"[83.7, 67.0]",,,,,,,,,,,0.597285,,,,,,,,,,,,,d7478a64-345f-484b-b9dc-c37f3d5f041c,1633,,"[82.3, 66.3]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,68,Barcelona,217,"['ae77e045-aceb-4713-bf2a-e47790996a67', 'f56b6f0e-56b6-4a32-a74d-207b26c86158']",25,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.434,Carry,,2016/2017
,,,,,"[103.5, 74.3]",,,,,,,,,,,0.936659,,,,,,,,,,,,,636db67b-405e-496f-befe-b11fe9dd52c5,1636,,"[101.6, 75.2]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,68,Barcelona,217,"['0c3510dd-45a6-47c8-b8a8-1bf1ae20e500', 'f346befa-e55d-4a77-8df6-ae0421954059']",28,,,,,,,,,,,,,,,,Barcelona,217,00:41:28.436,Carry,,2016/2017
,,,,,"[90.7, 68.0]",,,,,,,,,,,0.915502,,,,,,,,,,,,,7a7f09ae-5ed6-4020-bc58-6a5ecdaf2aec,1639,,"[91.5, 69.5]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,68,Barcelona,217,"['9d1a5d28-5f09-41d7-a47b-c2af154db689', 'f02278fa-1596-4e57-8059-98ad11a18775']",31,,,,,,,,,,,,,,,,Barcelona,217,00:41:31.054,Carry,,2016/2017
,,,,,"[78.5, 54.4]",,,,,,,,,,,2.4311,,,,,,,,,,,,,4eabe142-0c33-4eb9-8f32-2f02b160e16d,1642,,"[76.6, 55.4]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['a0f586e0-7e70-42fe-a3fe-1208e09cf277', 'e89236e7-adef-4301-befc-5ae0ae2b6b86']",33,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.603,Carry,,2016/2017
,,,,,"[92.8, 58.8]",,,,,,,,,,,1.565962,,,,,,,,,,,,,1a29f2ed-d8e1-4e68-936f-75a99c5e0635,1645,,"[90.1, 59.0]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['461dd79e-f287-487f-9dd8-4cdb96c587e9', 'd9033e73-1e8a-40b6-803f-9b5cd788d557']",37,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.331,Carry,,2016/2017
,,,,,"[112.3, 62.4]",,,,,,,,,,,1.493168,,,,,,,,,,,,,8a88c49a-2a06-4dc0-b280-595b50b91575,1648,,"[112.3, 67.2]",267670,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,68,Barcelona,217,"['89e22167-c5b4-4ca3-8428-166324ea2c85', 'c0538ce4-293e-42ad-a151-c589a423e314']",41,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.194,Carry,,2016/2017
,,,,,"[3.3, 49.5]",,,,,,,,,,,1.252917,,,,,,,,,,,,,dfeb8b98-f7d8-463f-b10b-8e4e2f151a6e,1663,,"[3.0, 43.0]",267670,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,"['f198bf5a-bfdf-4970-942f-a6822dab320f', 'f798d91a-e3d0-4456-95d7-6e36c1f270bf']",4,,,,,,,,,,,,,,,,Barcelona,217,00:43:04.445,Carry,,2016/2017
,,,,,"[15.4, 72.2]",,,,,,,,,,,1.49349,,,,,,,,,,,,,82d9d2c0-b15a-45fa-86f1-f7236d7e4f31,1666,,"[14.2, 71.0]",267670,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,70,Barcelona,217,"['0aa749a8-19bb-47d8-af81-7c8c73b79755', '521135fe-7b30-4d85-9a46-46f4ac26bd11', '7c804540-d4c0-4b38-9148-3d1ded4fcfb0']",7,,,,,,,,,,,,,,,,Barcelona,217,00:43:07.397,Carry,True,2016/2017
,,,,,"[38.6, 74.7]",,,,,,,,,,,0.0746,,,,,,,,,,,,,b62cc20b-0dc5-4314-9b40-c10d01aceafe,1670,,"[38.6, 74.7]",267670,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,70,Barcelona,217,"['ebe6816b-f890-45b3-954f-53c64c7cada6', 'ff8c93c2-2095-44f5-a080-1bf2be7dcc46']",9,,,,,,,,,,,,,,,,Barcelona,217,00:43:09.979,Carry,,2016/2017
,,,,,"[9.2, 28.7]",,,,,,,,,,,1.225799,,,,,,,,,,,,,3b34eed3-317e-4f7b-a795-2cd42f2a1dad,1674,,"[7.1, 28.5]",267670,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,71,Real Betis,218,"['50c8f6a4-27fa-4077-a73c-5bef8f6bdbcd', 'c0a9e6e7-32f9-47c5-a5a9-b66b517c59b0']",16,,,,,,,,,,,,,,,,Real Betis,218,00:43:16.860,Carry,,2016/2017
,,,,,"[99.0, 63.1]",,,,,,,,,,,0.2,,,,,,,,,,,,,4c868cd9-2eef-4c1f-b0bb-8f6e7244d85a,1689,,"[99.0, 63.1]",267670,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Álvaro Cejudo Carmona,26723.0,Right Wing Back,73,Real Betis,218,"['827c93f6-7f76-43e6-9498-f4ed3f4b749a', 'e085fbbc-971d-45af-8a63-725e4cd39293']",5,,,,,,,,,,,,,,,,Real Betis,218,00:44:05.838,Carry,,2016/2017
,,,,,"[105.7, 77.2]",,,,,,,,,,,0.951128,,,,,,,,,,,,,e5ee0837-32b0-4635-96c9-e62b3f169a9b,1693,,"[105.3, 75.8]",267670,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Castro Martín,6832.0,Left Center Forward,73,Real Betis,218,"['16962101-3d8b-4911-83bd-0c32374f96d2', '6ee98f1b-3da8-4606-ac2b-c0cf5c2796ae', '93bc1eea-a211-49e1-88f5-71f64d137626']",7,,,,,,,,,,,,,,,,Real Betis,218,00:44:07.944,Carry,True,2016/2017
,,,,,"[11.2, 6.2]",,,,,,,,,,,2.217876,,,,,,,,,,,,,0d2e2c8e-1864-4514-ba73-a944d70edd92,1696,,"[14.4, 2.9]",267670,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arda Turan,11094.0,Left Wing,74,Barcelona,217,"['5138acf3-135e-48bf-a9c6-21e205ab2af2', '59d201fa-b81c-4265-9017-5cad4a18e892', 'b1aaeb19-2111-4f65-af20-2fb96e94372c']",8,,,,,,,,,,,,,,,,Barcelona,217,00:44:08.895,Carry,True,2016/2017
,,,,,"[61.9, 47.6]",,,,,,,,,,,1.024457,,,,,,,,,,,,,ad9e3ad5-f59a-4312-8e49-8ec8aaf7d093,1704,,"[57.9, 47.2]",267670,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,"['5b615877-1127-49c8-8709-2acd0e1c2955', 'dd7b3e55-170a-472b-b97c-24f099c72ed7']",51,,,,,,,,,,,,,,,,Barcelona,217,00:44:51.922,Carry,,2016/2017
,,,,,"[69.5, 55.6]",,,,,,,,,,,2.630598,,,,,,,,,,,,,53568b07-d768-4b9c-999c-5546e889dabe,1707,,"[68.6, 55.4]",267670,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,75,Barcelona,217,"['5453078d-2f17-4c00-8440-de7e293c7a72', 'c1e574e7-641f-4412-a43e-2821ab65691f']",54,,,,,,,,,,,,,,,,Barcelona,217,00:44:54.707,Carry,,2016/2017
,,,,,"[92.6, 62.1]",,,,,,,,,,,2.20774,,,,,,,,,,,,,9017d72c-6a85-4091-a46e-3b4b98ae1a65,1710,,"[79.1, 59.4]",267670,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,75,Barcelona,217,"['659bf71d-3b97-4aef-a250-029ad73f19ac', '880ea74a-ec54-4825-b23e-af0a4a3a2e79']",58,,,,,,,,,,,,,,,,Barcelona,217,00:44:58.715,Carry,,2016/2017
,,,,,"[104.8, 67.6]",,,,,,,,,,,0.957,,,,,,,,,,,,,1480734a-4908-46e9-ae14-c0bea9f7232f,1713,,"[105.0, 71.2]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,75,Barcelona,217,"['7a130d47-68a6-4e40-a8d6-126fb21ba546', 'b6ea88f7-33b6-4cdc-bed3-fb02de3f5736']",2,,,,,,,,,,,,,,,,Barcelona,217,00:45:02.625,Carry,,2016/2017
,,,,,"[101.2, 51.4]",,,,,,,,,,,0.1789,,,,,,,,,,,,,384b46bf-73ea-4465-b2f4-3e8159a81f89,1716,,"[102.2, 51.4]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,75,Barcelona,217,"['47ac31a8-8120-467c-97ef-77ae30a4cba4', 'e1bf5745-1aa1-4152-af86-8f2629fee7b9']",4,,,,,,,,,,,,,,,,Barcelona,217,00:45:04.365,Carry,,2016/2017
,,,,,"[26.7, 42.5]",,,,,,,,,,,0.522813,,,,,,,,,,,,,6454c373-e33d-412b-a76c-8a8abdfe71bf,1725,,"[24.4, 38.8]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ceballos Fernández,6697.0,Right Center Midfield,75,Barcelona,217,"['6e3827be-1145-4eb8-bf6c-d985f87b3fca', '9d5ffa7b-71e4-461f-a7ea-c3dec8f2abe6', 'a7128909-d49a-41fe-b09f-1f53e9dc9eb9']",8,,,,,,,,,,,,,,,,Real Betis,218,00:45:08.047,Carry,True,2016/2017
,,,,,"[96.8, 29.6]",,,,,,,,,,,1.318189,,,,,,,,,,,,,d60873aa-c50b-4263-9810-77a587893213,1729,,"[94.0, 29.6]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Arda Turan,11094.0,Left Wing,75,Barcelona,217,"['ce1196cc-b77d-4b71-9ef3-7b01c9bccd39', 'e0e2b100-89fd-46cd-a289-9b2e7f4916ef']",10,,,,,,,,,,,,,,,,Barcelona,217,00:45:10.114,Carry,,2016/2017
,,,,,"[60.3, 43.4]",,,,,,,,,,,0.046089,,,,,,,,,,,,,92074173-49fb-4897-a1e2-458b0c84fbdf,1744,,"[60.1, 43.2]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,78,Barcelona,217,"['55d90b54-cff4-4957-aa9d-438bfb5893e4', '725775c3-2fea-420a-bd72-c5095516e350']",1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.121,Carry,,2016/2017
,,,,,"[48.3, 40.9]",,,,,,,,,,,0.660317,,,,,,,,,,,,,8e934c64-cf86-4b87-93c2-8e80f3158d69,1747,,"[48.3, 40.9]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,78,Barcelona,217,"['b2ca4414-9c98-4478-a930-31c2a6516b22', 'ed92520c-5292-40e5-978f-88575c61fc36']",2,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.371,Carry,,2016/2017
,,,,,"[52.3, 65.2]",,,,,,,,,,,0.923604,,,,,,,,,,,,,2d91da54-5a7a-4f0a-8422-4089116e60d7,1750,,"[51.5, 60.2]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,78,Barcelona,217,"['4473b518-f4d4-4925-a835-cd062be7c019', 'bd327307-6d14-4c8d-81e4-ac6baad058ff']",4,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.311,Carry,,2016/2017
,,,,,"[54.6, 76.2]",,,,,,,,,,,1.0516,,,,,,,,,,,,,9d6b8b4a-6d71-497b-914f-49f2904499b7,1753,,"[53.8, 77.4]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,78,Barcelona,217,"['15990dd1-394a-419f-94c6-9c75d2000936', 'a71a1cee-ad16-4350-8f86-47bd59a87dd0']",6,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.597,Carry,,2016/2017
,,,,,"[37.6, 57.5]",,,,,,,,,,,3.599993,,,,,,,,,,,,,a90eec9a-221c-43df-8281-97703280f360,1756,,"[30.7, 59.2]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,"['254e3f47-ff10-4b20-8b00-e094c4899530', '505e6452-e585-42e2-82b8-c9d66e9e39c9']",9,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.523,Carry,,2016/2017
,,,,,"[51.9, 76.2]",,,,,,,,,,,0.936958,,,,,,,,,,,,,4c91176f-03aa-4c1d-979b-a0e7cb446c97,1759,,"[49.6, 75.3]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,78,Barcelona,217,"['3546e4ff-758a-4cf5-97b1-121b7cd42282', '3d9eb942-70b0-462f-939f-0e7abb782efb']",14,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.786,Carry,,2016/2017
,,,,,"[64.3, 72.2]",,,,,,,,,,,0.0437,,,,,,,,,,,,,6006bf09-543d-4d4d-ad75-2c6af8798557,1762,,"[64.3, 72.2]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Rakitić,5470.0,Right Center Midfield,78,Barcelona,217,"['706aae8f-315f-461b-bfc3-0eb1775b9655', 'f49612df-74d1-4df5-9e6d-b556a3aace68']",17,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.279,Carry,,2016/2017
,,,,,"[52.1, 64.2]",,,,,,,,,,,5.044408,,,,,,,,,,,,,22efcb3b-f830-4a06-a253-a05b7a608e13,1765,,"[36.8, 63.8]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,"['9d33f736-8ce5-4f52-a8f2-4d595c25e84e', 'f65f0689-b58f-429f-86b3-b0b374858f4a']",18,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.704,Carry,,2016/2017
,,,,,"[71.0, 76.6]",,,,,,,,,,,2.030844,,,,,,,,,,,,,1c65bec6-0b07-4948-ad24-fd6d27e1be6e,1768,,"[65.6, 75.8]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,78,Barcelona,217,"['3e6b8b0b-fd2b-4c36-b025-9a38a14cf767', 'e0b1dbb2-7732-4bf1-be19-c7f0781f0b88']",25,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.188,Carry,,2016/2017
,,,,,"[58.6, 68.4]",,,,,,,,,,,7.475884,,,,,,,,,,,,,1a8f7cfd-e6a1-4b7c-a6dc-5531e511e23e,1771,,"[48.5, 64.0]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,"['30f7d563-b9c4-43f5-abaa-4eed3f89146b', '73f116dc-a64f-4eac-8f64-f97571a44284']",28,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.859,Carry,,2016/2017
,,,,,"[65.8, 76.0]",,,,,,,,,,,0.408532,,,,,,,,,,,,,a71db06b-cade-420c-97ed-518c2ed7f0a8,1774,,"[65.4, 76.6]",267670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,78,Barcelona,217,"['04cd7061-02b9-46d0-abe1-c4fe503f3cdf', '3edca17c-af9b-4c8e-983d-218f9052b72c', 'e6305a2f-323f-4c2b-a610-6c6ed2db813c']",37,,,,,,,,,,,,,,,,Barcelona,217,00:00:37.676,Carry,True,2016/2017
