ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[98.2, 68.5]",,,,,,,,,,,1.989326,,,,,,,,,,,,,,c8be8f28-5add-4581-85eb-3109ec104071,1610,,"[100.5, 73.7]",266952,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,64,Barcelona,217,"['2bc41bd5-35a8-4fc1-9539-6c86579caa9d', '4750b47a-1d5d-4841-ad26-67c0c7a3cbb0', 'c4552e17-c700-44b4-b3b7-b7bea534fbd2']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.724,Carry,True,2016/2017
,,,,"[92.2, 58.2]",,,,,,,,,,,0.477263,,,,,,,,,,,,,,04baedbc-df01-4967-8d05-6ccd0f226b45,1614,,"[92.2, 58.2]",266952,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,64,Barcelona,217,"['7e3abd10-a3a6-4f6e-99a3-093189eec0df', '99bb588c-0648-4f89-91a2-351de8f89107']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:33:40.842,Carry,,2016/2017
,,,,"[91.7, 29.3]",,,,,,,,,,,2.485669,,,,,,,,,,,,,,e8e84aad-77d7-4838-9b98-fd350ddbb9b6,1617,,"[84.6, 41.4]",266952,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,64,Barcelona,217,"['3f1ddc2c-22ed-44f2-9f28-d72571117a00', '4ca8cea7-8a61-4679-a780-231e1364f85e', 'bba90ed8-3079-4496-8958-24abb7bf8ed2']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:33:42.535,Carry,True,2016/2017
,,,,"[63.9, 72.8]",,,,,,,,,,,1.038283,,,,,,,,,,,,,,3a0a1423-06c2-4754-935a-b8894504a140,1626,,"[64.6, 71.9]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,66,Barcelona,217,"['baca4ca0-30b3-4769-9d14-02ae443aed0a', 'e4bd2149-217a-4cf7-b7f1-1770fe993ee2']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.005,Carry,,2016/2017
,,,,"[47.9, 61.4]",,,,,,,,,,,2.194369,,,,,,,,,,,,,,ec257f93-adc0-40fe-805a-1e8804511be4,1629,,"[43.7, 69.9]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,66,Barcelona,217,"['6e8558d3-1c6d-4b4a-97b3-76bea9d58211', 'dfe07a7e-39c7-4972-8b6e-df439c50331c']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:34:23.324,Carry,,2016/2017
,,,,"[57.6, 13.9]",,,,,,,,,,,4.738894,,,,,,,,,,,,,,c6b049d1-3cae-4aec-ad8a-038aee03a00c,1632,,"[46.5, 23.5]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,66,Barcelona,217,"['16637e00-6d8b-4e69-83fb-1cafb992b245', 'eadd0bed-b5fb-499b-885b-46659283c1d3']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:34:27.027,Carry,,2016/2017
,,,,"[69.2, 4.0]",,,,,,,,,,,0.039986,,,,,,,,,,,,,,4b64a10d-9e35-4c41-9518-c1bd97440c9c,1635,,"[71.3, 3.4]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,66,Barcelona,217,"['0d971722-a169-461d-b2ad-af129b49fe81', 'daf5f9c5-95e9-48f8-a9e1-824731c4a287']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.177,Carry,,2016/2017
,,,,"[78.1, 2.9]",,,,,,,,,,,0.120003,,,,,,,,,,,,,,49250470-9003-476a-a687-60d7a4e1a81a,1638,,"[78.7, 2.3]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,66,Barcelona,217,"['90f766b7-7a35-447e-84ab-3a809cc57c2c', 'c6a10604-45be-479c-b36c-f1974d6cc933']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:34:33.772,Carry,,2016/2017
,,,,"[26.3, 25.3]",,,,,,,,,,,1.064024,,,,,,,,,,,,,,636b54cc-abc0-43e5-954f-1d6e9002754f,1643,,"[28.5, 27.5]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,66,Barcelona,217,"['83466061-3a26-4ea4-a424-81b0208618c2', '8b1a3bec-31d1-4475-b5fe-c39a46c7d3c3', 'bce1a8e0-83e3-46cf-b054-903e51a30b90']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:34:40.690,Carry,True,2016/2017
,,,,"[80.1, 54.2]",,,,,,,,,,,1.492401,,,,,,,,,,,,,,c06600aa-af08-40ed-b8b5-390acc3e62b3,1647,,"[71.0, 53.6]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,67,Villarreal,222,"['6f6b85bb-c9cc-48a0-b580-9f25993f1f90', 'acd939e9-1e56-45eb-ae1b-08ebdf0d186c', 'bde7a2c5-147a-4ff8-8d07-c4c055beb534']",43,,,,,,,,,,,,,,,,,Villarreal,222,00:34:43.705,Carry,True,2016/2017
,,,,"[75.7, 54.3]",,,,,,,,,,,3.156099,,,,,,,,,,,,,,addc9f90-ddd1-41cb-8759-0c6d31d66a3a,1651,,"[73.0, 54.6]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,67,Villarreal,222,"['626abd16-8f28-46aa-96aa-d27ce711ce9c', 'fabcc80a-072b-45ea-91c0-1ecfc18dd104']",45,,,,,,,,,,,,,,,,,Villarreal,222,00:34:45.678,Carry,,2016/2017
,,,,"[87.6, 65.6]",,,,,,,,,,,2.247355,,,,,,,,,,,,,,f52a821b-df7f-49b0-b790-ff7d618675de,1654,,"[82.1, 67.6]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,67,Villarreal,222,"['602f0757-a122-4853-be41-1c119251ac16', 'c6627caf-e16b-45a1-b95c-5312ee0583c7']",49,,,,,,,,,,,,,,,,,Villarreal,222,00:34:49.752,Carry,,2016/2017
,,,,"[98.1, 77.2]",,,,,,,,,,,0.758632,,,,,,,,,,,,,,cbefc570-46bf-476d-ba0f-5a89d6ed248a,1657,,"[100.3, 75.3]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,67,Villarreal,222,"['a51d9354-b0f3-4629-8a7c-6bcf4d5323a6', 'd7245788-5cdd-4a2d-9486-48c7f808823f']",53,,,,,,,,,,,,,,,,,Villarreal,222,00:34:53.305,Carry,,2016/2017
,,,,"[91.6, 72.8]",,,,,,,,,,,0.242968,,,,,,,,,,,,,,6c5e186e-dc09-4d58-882c-ac680e1e69c8,1661,,"[90.9, 73.3]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,67,Villarreal,222,"['0677d99f-e48d-4dd9-af60-4d38b4a3e4df', '745e3cea-4c00-4419-be43-739090b68d6d', 'f321188e-64f7-47e7-93f6-4f27d65d7cd6']",55,,,,,,,,,,,,,,,,,Villarreal,222,00:34:55.211,Carry,True,2016/2017
,,,,"[89.2, 77.5]",,,,,,,,,,,0.250137,,,,,,,,,,,,,,e5720507-9368-4c4a-bbfa-271e3e1f7f92,1664,,"[90.9, 78.5]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,67,Villarreal,222,"['31a05205-44b6-4526-a7f7-4ade3c2a485c', '9c476b4c-c1e0-4751-b96e-71477d593cc4', 'f321188e-64f7-47e7-93f6-4f27d65d7cd6']",56,,,,,,,,,,,,,,,,,Villarreal,222,00:34:56.223,Carry,True,2016/2017
,,,,"[93.0, 73.6]",,,,,,,,,,,0.08,,,,,,,,,,,,,,e5d7da21-8bdb-4d55-9c23-ee4d83946a4d,1667,,"[93.0, 73.6]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,67,Villarreal,222,"['c1ea5bb7-39c4-4dd2-ad21-73621ead97eb', 'c47ba386-72dd-4b69-8640-848e813827d8']",56,,,,,,,,,,,,,,,,,Villarreal,222,00:34:56.920,Carry,,2016/2017
,,,,"[69.7, 76.5]",,,,,,,,,,,1.394052,,,,,,,,,,,,,,b26b1118-437d-4da7-9490-8c079eec663d,1670,,"[77.8, 76.7]",266952,34,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,67,Villarreal,222,"['3e87ae77-ac21-4835-9247-89554ac6384e', '7a0b5823-3f8e-4add-9348-5ae175adade2', 'b79902ed-636c-47b2-afce-223e604441a9']",58,,,,,,,,,,,,,,,,,Villarreal,222,00:34:58.633,Carry,True,2016/2017
,,,,"[55.9, 2.2]",,,,,,,,,,,1.361648,,,,,,,,,,,,,,e7e3b986-83c1-4112-9e14-5053f4774cd9,1675,,"[50.4, 3.6]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,68,Barcelona,217,"['0d428f0e-7c53-4f93-980b-31a7b71237b9', '1af0b134-bc10-4fb5-a375-9728e02e5abf']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:35:00.027,Carry,,2016/2017
,,,,"[50.2, 18.1]",,,,,,,,,,,2.639445,,,,,,,,,,,,,,1007eb8f-e12a-45fe-849c-4dc036957038,1678,,"[47.3, 6.8]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,68,Barcelona,217,"['00c9d0db-02c3-4cd1-be4c-b8ce366628de', '4d33ea5c-4386-43db-804a-62d5e620514b']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:35:02.513,Carry,,2016/2017
,,,,"[64.2, 42.9]",,,,,,,,,,,0.339375,,,,,,,,,,,,,,800e42c1-ae3a-4e78-91ae-1ff22749aa2a,1682,,"[63.6, 44.3]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,68,Barcelona,217,"['1cc52747-57d3-47b9-bada-29e40a3949b3', 'b18c87fd-d921-4fca-8768-1039d8cbe511', 'da35ade9-9c5d-4427-8687-8a6a07b22c96']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:35:06.266,Carry,True,2016/2017
,,,,"[85.1, 50.6]",,,,,,,,,,,3.860429,,,,,,,,,,,,,,a5408580-2adf-4787-b360-8920ebc5f73d,1685,,"[67.8, 60.2]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,68,Barcelona,217,"['52807419-04e0-43fb-b9f5-288fae1e9682', 'b5b294bc-4fd2-47e7-bfa5-0c995d4d8cce']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:35:08.202,Carry,,2016/2017
,,,,"[78.0, 10.5]",,,,,,,,,,,3.060778,,,,,,,,,,,,,,fc620dda-fc04-436f-b9bc-b6677ed9c345,1693,,"[78.1, 6.2]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['3d6fcef1-cdde-4f6c-a7bd-7b500c4614e3', 'c74434e1-37b7-446f-8097-57cd84cb078a', 'fcd0b16b-5654-45ba-80df-6fd16c7afa99']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:35:41.838,Carry,True,2016/2017
,,,,"[71.8, 16.4]",,,,,,,,,,,0.808293,,,,,,,,,,,,,,37079370-6c99-40cb-aac1-1da082400f27,1699,,"[75.2, 20.1]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,70,Barcelona,217,"['9391f92f-7a1a-42b5-afaa-79a4d41e02e9', '9c58ec33-ddb1-4081-a4ea-7d4d29b57ed3', '9d051083-5ccb-468c-925b-915d74fd3e10']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:35:45.891,Carry,True,2016/2017
,,,,"[52.8, 26.9]",,,,,,,,,,,3.89539,,,,,,,,,,,,,,388ac3cf-4735-4bc2-9828-93ee92e93cde,1702,,"[53.5, 19.6]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,"['505d567b-01d9-4e71-a0b3-d616b8cd0f87', '9101009a-d908-4c4b-bce3-29b2e847c970']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:35:47.871,Carry,,2016/2017
,,,,"[63.9, 4.5]",,,,,,,,,,,1.135562,,,,,,,,,,,,,,8177edd3-e59d-4288-9c1f-bd0b0b3a1818,1705,,"[57.9, 9.4]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,70,Barcelona,217,"['023c8959-ef5b-4c00-b878-af1baba77759', '262b79a0-be33-4d04-a598-72a82c422c4a']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:35:53.505,Carry,,2016/2017
,,,,"[84.3, 3.9]",,,,,,,,,,,2.142605,,,,,,,,,,,,,,a624ec79-93ef-4d37-b75d-3868ccb9749a,1708,,"[85.2, 3.9]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,70,Barcelona,217,"['4dd4f684-0ee7-4f31-9566-92f5332d5870', 'c80ccfb8-5ba4-442b-be36-614292e01263', 'dd0b5587-8070-4898-8386-9790d1dde446']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:35:56.006,Carry,True,2016/2017
,,,,"[74.6, 10.0]",,,,,,,,,,,1.886265,,,,,,,,,,,,,,59e4ca5c-97a3-4caa-8fd2-c7883bf7e68f,1712,,"[82.6, 8.2]",266952,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,"['52d4b6a4-94e0-4bdd-a900-ae051b8267a5', 'caef7297-a51a-4485-867b-91a0c66cdd5c']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:35:59.081,Carry,,2016/2017
,,,,"[81.8, 13.1]",,,,,,,,,,,0.681875,,,,,,,,,,,,,,de31c5a4-8b6e-46ed-9d79-2581c3fa9397,1715,,"[82.3, 14.2]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['bf591521-f02e-4853-ba1d-0c659d576bc8', 'd737dde3-85f6-40a9-bb71-f34dad688e63']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:36:02.291,Carry,,2016/2017
,,,,"[115.3, 6.8]",,,,,,,,,,,0.120022,,,,,,,,,,,,,,4c37bf90-1215-45a4-b3a1-5be6fe78dd39,1718,,"[115.3, 6.8]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,70,Barcelona,217,"['81c22f37-63ad-48ce-8786-1d18abac2fb7', '8af2bf08-083d-4624-80ca-3fe55d9e52b4']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:36:05.692,Carry,,2016/2017
,,,,"[83.7, 56.5]",,,,,,,,,,,1.410982,,,,,,,,,,,,,,2eab349e-a5bd-4938-939f-a5c1f1d71bb3,1723,,"[88.3, 56.5]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,70,Barcelona,217,"['1e0938bd-450a-4339-bd80-51cd43046384', 'b6d70d72-77de-416b-9286-253e29fc50c5']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:36:10.957,Carry,,2016/2017
,,,,"[68.4, 44.3]",,,,,,,,,,,1.173875,,,,,,,,,,,,,,88ce5823-ee1a-466e-a615-a2ff979dbb44,1726,,"[68.6, 45.2]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,70,Barcelona,217,"['5557baa7-2456-48b0-914f-2c0a367cfdf6', 'b4f85d56-d5ab-4c75-9411-dc7a3d44d8a9']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.992,Carry,,2016/2017
,,,,"[98.0, 7.1]",,,,,,,,,,,1.615265,,,,,,,,,,,,,,b66d2b8f-4eae-404e-bb9c-fcb16b3a99f7,1729,,"[99.9, 4.0]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,70,Barcelona,217,"['34b501ea-60f3-4524-a7d1-05a0997c80fa', '5e4e24c0-0814-4fb3-b487-5b76fc5f2a86', 'ecf88a92-5dbb-42e2-8ce4-315dfde53dc6']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:36:17.405,Carry,True,2016/2017
,,,,"[91.4, 10.5]",,,,,,,,,,,1.430564,,,,,,,,,,,,,,e91a072a-a462-4b6e-b2c1-83621fea25fd,1733,,"[89.1, 11.0]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['4e9ca36a-8718-4e99-9852-d56bc27571a2', '74eaf142-eadf-4c90-a5f2-e60444dc5889', '7cb763f9-8e83-41ff-a43f-ed3071e2548e']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:36:19.876,Carry,True,2016/2017
,,,,"[82.6, 25.2]",,,,,,,,,,,1.103156,,,,,,,,,,,,,,76e83b88-d97f-4246-83d2-0fd42d586ef5,1737,,"[82.8, 24.1]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,"['528d3bc2-b4d0-4602-98b9-23daec821c3d', 'f70e1301-ab05-462f-a41b-e5ffb09ae861']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:36:22.557,Carry,,2016/2017
,,,,"[85.7, 41.0]",,,,,,,,,,,1.037464,,,,,,,,,,,,,,ee0e5589-3f38-4a0b-abbb-9fb478bcf524,1741,,"[88.9, 44.1]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,"['11e81df1-f0b4-4239-8305-21c95a70406f', '51aa01de-5eb9-4473-a4d0-4a26681606e8', 'c033e585-2289-4cd1-8b9f-899ade11f530']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:36:24.654,Carry,True,2016/2017
,,,,"[80.4, 34.6]",,,,,,,,,,,6.113079,,,,,,,,,,,,,,fa378b95-5b80-4235-b21c-3cddfef806c1,1744,,"[80.0, 35.0]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,70,Barcelona,217,"['855eb2e0-6280-4ffe-a71f-42e249fd7585', 'bc280a24-7524-4bc8-880d-6ee862165074']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:36:26.309,Carry,,2016/2017
,,,,"[88.2, 20.1]",,,,,,,,,,,0.59179,,,,,,,,,,,,,,a3a5b6a1-e626-4ff7-b90f-0bd4b295847e,1747,,"[89.4, 19.6]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,"['0610253f-53be-4c4a-89cd-841e85fcc586', '8ecd8d1b-9564-4be4-95e9-aea64f4222dd']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:36:33.404,Carry,,2016/2017
,,,,"[77.4, 15.9]",,,,,,,,,,,1.475201,,,,,,,,,,,,,,15224cb0-b469-4fb6-a7cb-f08fc30b9dd4,1750,,"[77.4, 15.9]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['ca8603db-7c0d-491b-9c4b-9d0c49191ce4', 'f8769dc4-d58d-434b-942e-6f4b40807e1f']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.137,Carry,,2016/2017
,,,,"[69.0, 29.3]",,,,,,,,,,,0.555296,,,,,,,,,,,,,,13c85bd7-5012-4f6e-8e45-a4507a0b1335,1753,,"[70.1, 28.1]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,70,Barcelona,217,"['86e1da4e-befa-4030-a9f7-752c3bc93d07', 'd093dae5-34d0-4fb8-b6e7-5bc98baf3a13', 'facb85cc-ceea-4b6b-9237-f11577a1abce']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:36:38.097,Carry,True,2016/2017
,,,,"[83.7, 25.8]",,,,,,,,,,,0.146412,,,,,,,,,,,,,,894a3413-e611-4580-96dc-0e2a9dd2929c,1757,,"[83.7, 25.8]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,"['567fc6bf-b83d-4924-b195-f08c3ea55442', '6d6b88e5-49a0-4603-b440-e60613584c09']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.406,Carry,,2016/2017
,,,,"[77.4, 14.4]",,,,,,,,,,,0.239678,,,,,,,,,,,,,,cd93557e-6f63-4759-bfcb-097fa1c1d0f3,1760,,"[77.4, 14.4]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,70,Barcelona,217,"['94a5e471-f263-4b66-a2ca-0d5670ff5342', 'fe1e1910-7f75-4f6a-adc1-ecdd70dc2e69']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:36:40.677,Carry,,2016/2017
,,,,"[86.6, 29.9]",,,,,,,,,,,1.06643,,,,,,,,,,,,,,eda76a57-c8e3-441a-b26b-eebdd58f7fa9,1766,,"[82.6, 27.2]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Barcelona,217,"['66c4e035-9a44-4055-8cb2-625a319aad8a', '8e68479e-debd-4c23-9c65-9a418806ea44', 'b23aa4c5-3ac6-4460-82a5-68631e76f11e']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:36:44.070,Carry,True,2016/2017
,,,,"[90.5, 28.5]",,,,,,,,,,,2.368458,,,,,,,,,,,,,,56a42f2e-cd54-4fd1-a1ba-f5f88fc6befe,1770,,"[94.2, 29.8]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,70,Barcelona,217,"['34ddc345-5eee-4a29-a2a5-fdf2b9b061f4', '74233acc-6835-4fb8-9fef-323886253007', 'e40ad172-c2bc-4c2e-b1ba-0273aaf8a530']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:36:45.644,Carry,True,2016/2017
,,,,"[35.0, 24.4]",,,,,,,,,,,3.589172,,,,,,,,,,,,,,4030b0b9-6cac-4afe-a829-6d50591e940a,1774,,"[29.6, 51.6]",266952,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Hernández Cascante,6765.0,Left Defensive Midfield,70,Barcelona,217,"['a0d384e1-f54e-4fbc-933f-411c6f41e2a1', 'cd5f0d2c-18ff-476d-8b68-2771d0c99d67']",48,,,,,,,,,,,,,,,,,Villarreal,222,00:36:48.013,Carry,,2016/2017
,,,,"[75.4, 30.6]",,,,,,,,,,,2.609882,,,,,,,,,,,,,,d1585f8d-9983-4950-b827-c83d4ae13ad6,1781,,"[72.4, 41.7]",266952,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Barcelona,217,"['1953899a-3919-4519-8a7d-7365d6be97a2', '5de42d21-d287-45b6-85ce-f2502ab57ece', 'c1d57da2-72dd-44d9-ae29-b856601bf22d']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:37:12.260,Carry,True,2016/2017
,,,,"[95.4, 21.5]",,,,,,,,,,,3.300693,,,,,,,,,,,,,,c796f6b5-72a5-495d-822b-64066f7285ad,1785,,"[92.6, 15.6]",266952,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,71,Barcelona,217,"['270d0174-c8c9-483f-ac3d-d3b48e372083', '2cc6a5bd-1acc-41a5-9bdb-e5b5a906a478', 'ec7d7aad-4f60-4c16-a1db-a7435c3bacab']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.283,Carry,True,2016/2017
,,,,"[92.6, 26.1]",,,,,,,,,,,2.601378,,,,,,,,,,,,,,de38dbd4-f6d8-43a9-883d-7a9e682bde6e,1789,,"[95.3, 31.0]",266952,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,71,Barcelona,217,"['1d0270a6-8e69-4863-af04-b05aa3f4c87c', '1d81ef87-3806-48b2-95b0-8aa1b22b801e', '4cf61b0d-2390-450b-ba76-11d0a12d0348']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:37:20.688,Carry,True,2016/2017
,,,,"[82.6, 33.2]",,,,,,,,,,,0.638963,,,,,,,,,,,,,,ad72978f-c41b-4ccd-8761-a2f09080d138,1794,,"[82.6, 33.2]",266952,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,"['9690b3b6-bfed-4d8f-baf9-9fb19350a36f', 'e8a2df75-4f64-40ae-bb34-a575ec81c910']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:37:24.123,Carry,,2016/2017
