bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,e44d3c89-bbdf-44b1-85ea-f0518983c136,323,,"[76.4, 76.0]",69176,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,21,Barcelona,217,['528ce5a9-1ca1-4db3-842f-f27365e3cd6b'],21,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:09:21.996,Duel,True,2006/2007
,,,,,,,,,,True,,Won,Tackle,0.0,,,,,,,,,,,,,,8d662e3e-f126-441b-9785-b0c2bfe6f933,375,,"[64.9, 40.7]",69176,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,25,Barcelona,217,['77a55c74-5267-46c4-abec-ed7c03b81645'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:19.955,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,30aeffb9-7ead-4aea-a7df-4cbf4751d50d,406,,"[33.0, 39.8]",69176,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabiano Eler dos Santos,26392.0,Left Center Back,26,Barcelona,217,['0601440d-af20-4029-b26f-3ac4ebfe9d44'],8,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:08.382,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,dcbc8327-5ed1-4d69-a7b3-d556cfd61c1b,427,,"[116.5, 31.1]",69176,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,27,Atlético Madrid,212,['76f8f629-26b1-409d-a5e7-6ec6ef506928'],26,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:11:26.787,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,e0d663d6-f7d9-4568-a232-490632000d48,481,,"[20.0, 31.6]",69176,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabiano Eler dos Santos,26392.0,Left Center Back,32,Atlético Madrid,212,['9201e835-3529-48bb-939b-ca16a94cfff4'],39,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:13:39.870,Duel,True,2006/2007
,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,09b2fbf1-ccd0-47d9-870b-8212c05ef293,528,,"[51.1, 79.1]",69176,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,36,Atlético Madrid,212,['1a480991-a5e1-4f49-a47d-2fdecc2739ce'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:24.229,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,f77dc61d-9ebc-45c7-92a1-0ea7d7acc751,601,,"[43.6, 42.4]",69176,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,43,Atlético Madrid,212,['6743b07c-892b-4d17-b623-3325df4c635c'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:24.866,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,ebfab418-40ec-4bda-a398-20d4be9c0344,658,,"[84.8, 61.3]",69176,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando José Torres Sanz,6382.0,Center Forward,49,Atlético Madrid,212,['c7887853-9fea-4269-9f7f-7064da099e6a'],20,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:20:20.775,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,1bb80e37-2253-4048-9da1-3509b13e00c4,716,,"[116.7, 46.1]",69176,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,49,Atlético Madrid,212,['7cef79b6-3333-4eee-a3c2-ad9f664aaad5'],19,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:19.030,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,3da2df44-74eb-4602-8c91-ed6354545259,720,,"[112.9, 31.1]",69176,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fernando José Torres Sanz,6382.0,Center Forward,50,Atlético Madrid,212,['e99c4377-dc7c-4d39-806b-a8af3c009e62'],48,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:21:48.750,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,61410d38-866e-4c64-87f0-a3cf074f635c,730,,"[15.6, 78.3]",69176,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Barcelona,217,['a41df2a0-03e4-41d6-aab9-0272092e7315'],1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.418,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,9274eb1a-864c-441b-9a6b-8caae36473af,819,,"[76.9, 34.0]",69176,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,56,Barcelona,217,['a5ac9e51-a32e-439f-928a-41acfedd201d'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.444,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,284aa828-a590-472c-b131-0afa8ac0ce89,826,,"[25.5, 31.1]",69176,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,57,Atlético Madrid,212,['46366e84-d1df-4345-8474-d146fa4b3aa9'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:21.297,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,ef3d4048-4d77-41ef-a9c7-34322627ef88,832,,"[15.6, 16.1]",69176,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,58,Barcelona,217,['5bbd1ec7-2a98-4eda-a4ed-1468ea3a4600'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.631,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e0a2d34b-3a41-43dd-80e4-9ac45919a381,871,,"[7.3, 27.6]",69176,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,62,Atlético Madrid,212,['a7330206-ce1e-4d54-9aad-7d16c88e9e4e'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.108,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,e2af2b33-f74a-4ef5-9071-9b066f56b8fc,954,,"[43.1, 57.4]",69176,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,65,Atlético Madrid,212,['0e5e12bd-c93b-444c-b8b6-e5c9a310a674'],42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.220,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,91109a59-915e-4bd2-bf52-3e7bb283178b,981,,"[48.0, 1.9]",69176,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio López Guerrero,26118.0,Left Back,66,Barcelona,217,['8fdbe21a-4f91-473c-91eb-71175dcd0dac'],13,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:29:13.890,Duel,True,2006/2007
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f20226c1-522f-470d-8a03-38e48835a058,1068,,"[29.4, 24.3]",69176,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nuno Ricardo de Oliveira Ribeiro,19760.0,Left Center Midfield,70,Barcelona,217,['215e32bc-99ee-4bb3-a6e2-675ad7a9c30c'],6,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:06.765,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,6ea76157-a4ef-47e8-b498-9871e7ed3497,1092,,"[113.6, 40.3]",69176,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ronaldo de Assis Moreira,25879.0,Left Wing,72,Barcelona,217,['f1e56c97-82bb-4483-ab8b-ee6cd614aaf1'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:46.289,Duel,True,2006/2007
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,f210b625-8f10-460f-900d-c798f0da7a58,1139,,"[48.2, 47.5]",69176,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Peter Luccin,26123.0,Right Center Midfield,78,Barcelona,217,['cc4d5407-bd6a-4e04-8993-97c78391774b'],46,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:46.264,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,81736f34-5e5a-438a-9c7b-c4c4676faa52,1147,,"[51.1, 33.2]",69176,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,78,Barcelona,217,['0a70f02f-a571-4850-8c22-68d435bb1cbe'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.075,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,4f67ee9a-69d2-46d9-b130-7af4da7a8f16,1156,,"[86.3, 42.7]",69176,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,79,Atlético Madrid,212,['f58678bb-b377-4baa-a894-5c88f4006612'],34,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:35:34.192,Duel,True,2006/2007
,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,c1e35328-f078-4fde-aafe-abeb9c5f843c,1288,,"[85.9, 5.2]",69176,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,90,Atlético Madrid,212,['db6f4120-b13d-4f18-bf57-db4b63791931'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:39.734,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,cf78eba5-68de-497d-9e32-f8809a3a257f,1294,,"[67.7, 5.0]",69176,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,91,Atlético Madrid,212,['98c93e5c-5c31-4390-8eb0-08e485921de1'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.621,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,2de3ff3d-4041-4736-baf0-46edd7d43a3f,1321,,"[74.0, 17.6]",69176,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Petrov,19888.0,Left Wing,95,Barcelona,217,['95d8644a-c149-449c-bcf8-dc14edffaa11'],31,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:31.465,Duel,True,2006/2007
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,9afe56e2-984e-42ec-9490-f5529294c0d2,1328,,"[56.9, 33.8]",69176,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Center Attacking Midfield,95,Barcelona,217,['4203692f-a92e-4fea-a100-3e177043a07a'],35,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:41:35.800,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,a5fe6794-f1b0-49b6-bdfb-9e88ca001d07,1425,,"[17.4, 78.8]",69176,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,97,Barcelona,217,['481f1a7a-1d99-4e6d-bc92-7a8d582190a1'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:05.113,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,0c957d32-450e-4659-9f79-b033b87b205b,1490,,"[53.1, 58.7]",69176,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,102,Barcelona,217,['2392937f-9473-4146-9a59-70139183b4e7'],11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.601,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,42c0c587-15bb-40f8-bee5-885abf52a621,1498,,"[43.4, 51.2]",69176,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,103,Atlético Madrid,212,['3f2b3df6-1614-4ac4-a8be-16e8bfbf6bd2'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:19.173,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,70a03c74-ed3c-4479-ad71-e8e2adc8af85,1676,,"[64.3, 37.7]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,['391db55f-de3a-4412-a939-ea8522b5cf0a'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.799,Duel,True,2006/2007
,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,1876a6f4-4095-4efd-8037-7888fa4af861,1765,,"[39.1, 77.1]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luciano Martín Galletti,26122.0,Right Wing,113,Barcelona,217,['3d4c9ebd-b4ef-4954-a9ad-a4be4cc65b1e'],10,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:10.410,Duel,True,2006/2007
,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,,,67306848-c1ab-4e42-a6ef-fc297e7d49ed,1809,,"[92.2, 20.3]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Center Attacking Midfield,116,Barcelona,217,['df539121-ec79-49e6-972b-41a1e73e5cda'],5,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:05.372,Duel,True,2006/2007
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,9427dc33-b8ec-4649-b6f9-a4631111ebb4,1825,,"[70.6, 6.7]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabiano Eler dos Santos,26392.0,Left Center Back,118,Barcelona,217,['42e7d313-00b5-458f-be03-aca7b4de80ba'],48,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:48.588,Duel,True,2006/2007
,,,,,,,,,,True,,Success Out,Tackle,0.0,,,,,,,,,,,,,,6005d108-046f-46cd-82ba-26bade852a44,1830,,"[45.5, 74.5]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,['9952bdbb-fcbb-49b3-82ef-3bb7f241b041'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.277,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,128c3166-cec1-4687-be59-a09331a42d4d,1880,,"[43.0, 28.7]",69176,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,121,Atlético Madrid,212,['73e55387-0200-4444-8ac6-2cc909f09e00'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:59.766,Duel,True,2006/2007
,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,5eed862d-e89d-4562-8d7f-35dc07b0ad17,1915,,"[54.2, 76.0]",69176,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,124,Atlético Madrid,212,['a0f89a75-185e-4934-bfd2-26f406b76d38'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.372,Duel,True,2006/2007
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7fc35c57-5ca7-47b3-8240-76b7a72088eb,1925,,"[31.9, 74.9]",69176,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Atlético Madrid,212,['e6812908-2d9f-4bee-b386-b55fc55b7d37'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.422,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,acea382e-228b-4df3-92ab-e981dd60f393,2018,,"[77.5, 60.5]",69176,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,128,Barcelona,217,['322a13c2-2d23-4cbc-bb24-84c889b7e477'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:21.618,Duel,True,2006/2007
,,,,,,,,,,True,,,Aerial Lost,0.0,,,,,,,,,,,,,,59f29dd1-7ffd-4570-ad39-a9d6a6479dc6,2067,,"[75.0, 12.4]",69176,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,131,Atlético Madrid,212,['a01ff2f5-4170-42fe-b376-9cf12ddab9bf'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:17.425,Duel,True,2006/2007
,,,,,,,,,,True,,Won,Tackle,0.0,,,,,,,,,,,,,,bc8946eb-3233-40ad-bf67-493f832dc64c,2098,,"[61.8, 70.5]",69176,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,132,Barcelona,217,['d8a81deb-d3e0-4ba0-8ac4-8008fb11649a'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.751,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,b3209ebc-14d4-4315-a2b3-ecdd50999a2d,2162,,"[66.1, 42.9]",69176,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,135,Atlético Madrid,212,['23943786-3a7c-4794-80db-899712c05fb8'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:16.207,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,b4ef3d6e-ad76-45fc-ae8c-a365be030165,2186,,"[8.7, 38.9]",69176,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Right Center Back,135,Atlético Madrid,212,['30ab0184-f993-4217-ab7a-7772ffdf129f'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:44.828,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,dbf4440f-b09a-4cfe-b89c-42de214993c3,2194,,"[44.4, 48.5]",69176,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,136,Barcelona,217,['7fbb751d-7caa-4469-a20d-c6a08a9c61b2'],15,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:17:15.126,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,606b7006-5295-43d0-8b33-300070b4d416,2259,,"[57.6, 17.5]",69176,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,141,Atlético Madrid,212,['2440487d-b185-47bb-9151-54d8d5e22eb0'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.621,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,68d2c8d0-59c3-48fd-b064-8333961ad6eb,2482,,"[24.3, 58.4]",69176,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,151,Atlético Madrid,212,['112787da-4b00-4e9a-9f53-39c063da092a'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:15.684,Duel,True,2006/2007
,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,,1e43db66-d076-4783-b692-bc40a8969686,2693,,"[19.4, 48.0]",69176,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Ferrer Martínez,26493.0,Left Wing,161,Barcelona,217,['d2c12410-3df8-4417-9ab6-64818498bb7d'],37,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:30:37.873,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5b6bcc2a-9997-4d55-9e1f-db47ccd6aec7,2703,,"[108.8, 38.9]",69176,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,José Eduardo Rosa Vale de Castro,26222.0,Right Center Back,163,Atlético Madrid,212,['f10c37c1-c76c-48a6-92df-7dd1647f44a5'],31,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:31.582,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,d53c9a10-9e7f-41eb-a01d-d1f1bcedfcb6,2709,,"[101.2, 34.2]",69176,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Sergio Leonel Agüero del Castillo,3237.0,Right Wing,163,Atlético Madrid,212,['dd6cdb9e-feb2-470a-b95d-0cc6b6854265'],38,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:31:38.810,Duel,True,2006/2007
,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,7f262437-fd57-478b-ae82-fce5c61bda02,2799,,"[26.1, 52.7]",69176,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miguel Ángel Ferrer Martínez,26493.0,Left Wing,178,Atlético Madrid,212,['793ed68c-93bc-4695-930e-6b1a9b0bff9a'],1,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:01.234,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,085f5c0f-847c-44d9-8d5a-f14afc6f4a12,2863,,"[40.9, 51.8]",69176,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,181,Barcelona,217,['e32ddb78-36a7-4fd2-a980-6e39180d414b'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:12.862,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,aec2b7b7-afee-48ba-8f7e-6b680cd3de9b,2891,,"[82.2, 76.2]",69176,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergio Leonel Agüero del Castillo,3237.0,Right Wing,183,Barcelona,217,['771eddb4-2b72-4099-a79e-fde0cb61548d'],12,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:37:12.532,Duel,True,2006/2007
,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,,5305c034-7897-42db-b618-b10d511f8dc0,2897,,"[82.7, 47.8]",69176,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,183,Barcelona,217,['341624b9-3854-4248-a48e-8ebf9ae294a3'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:18.816,Duel,True,2006/2007
,,,,,,,,,,True,,Success In Play,Tackle,0.0,,,,,,,,,,,,,,bf45c11a-88d7-44d6-ad7d-10aa0538dbe1,3114,,"[39.0, 13.8]",69176,86,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,201,Barcelona,217,['0fcc6c2a-0198-4531-acce-bb7f1fb0cd45'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.641,Duel,True,2006/2007
,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,,827203b5-a5ba-4738-906a-c897e82919f7,3235,,"[4.5, 5.6]",69176,89,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio López Guerrero,26118.0,Left Back,205,Barcelona,217,['b7ca4b00-1f2e-4b09-8b19-a8fed7c0f322'],5,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:44:05.768,Duel,True,2006/2007
,,,,,,,,,,True,,,,0.0,,,,,,,,,,,,,,ef00eb30-1673-4176-925f-ded49f4f3b38,41,Won,"[53.0, 54.5]",69176,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nuno Ricardo de Oliveira Ribeiro,19760.0,Left Center Midfield,4,Atlético Madrid,212,['07bb8f76-9b46-457e-9ea6-e8379b29f05c'],26,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:00:26.878,Interception,,2006/2007
,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5cadaf10-c40d-4c8b-ad5a-3ca1796209ad,277,Success In Play,"[47.7, 31.9]",69176,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabiano Eler dos Santos,26392.0,Left Center Back,19,Barcelona,217,['dacef68c-7a2a-4639-8858-7caa5726fafb'],19,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:19.891,Interception,,2006/2007
