50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[83.2, 37.1]",,,,,,,,,,,,0.867631,,,,,,,,,,,,,,b36301fa-3604-449d-b3c6-be0cd040f334,1635,,"[83.2, 37.1]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,71,Barcelona,217,"['30ef5308-ca77-48cc-ace5-9f1288e2e1c8', 'e7788cf5-b653-4160-9faa-89eb9270d83d']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:40:27.318,Carry,,2013/2014
,,,,,"[105.4, 7.4]",,,,,,,,,,,,3.30309,,,,,,,,,,,,,,01691a43-1c92-4b03-9a31-88bb34425d7d,1638,,"[104.5, 10.9]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,71,Barcelona,217,"['16af5787-183f-40fa-87e3-4dc2b79234b5', '92d5556b-835d-41c9-a32d-365f42c8a564']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.258,Carry,,2013/2014
,,,,,"[88.9, 35.6]",,,,,,,,,,,,2.7529,,,,,,,,,,,,,,a7b07949-3744-4b77-aa01-6b207b8931ae,1641,,"[92.8, 26.6]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,71,Barcelona,217,"['168fb701-bc15-4d41-a81e-03aedb10fb45', 'e3da912e-470c-4321-8b07-08ee6fb7bfef', 'f5bd0f1d-074c-4e2e-ba14-d20ad315f3b0']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.905,Carry,True,2013/2014
,,,,,"[85.0, 52.1]",,,,,,,,,,,,1.070337,,,,,,,,,,,,,,34ceff17-c4f2-4a11-96f6-31d81a8876a7,1645,,"[83.2, 49.9]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,71,Barcelona,217,"['2492c798-bcf1-46dd-903f-f6a9fb81febb', 'af722ddd-0ffc-498f-9622-aad2c29d828d']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:40:38.562,Carry,,2013/2014
,,,,,"[103.1, 56.1]",,,,,,,,,,,,4.448217,,,,,,,,,,,,,,a8ad9e55-2dae-4cd9-9997-8df90229b707,1648,,"[100.8, 68.8]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,71,Barcelona,217,"['3906d014-d932-4a8e-ab63-41182b63ed6c', '5639c258-e209-4f96-8a52-1d76b9585b4d', 'f918ce4f-7b5f-4d8b-b177-79fb676a9fa8']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:40:41.295,Carry,True,2013/2014
,,,,,"[29.4, 24.6]",,,,,,,,,,,,0.639,,,,,,,,,,,,,,31a85438-5e86-4bbe-a29a-c5ea84e4182d,1655,,"[25.1, 25.7]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Sundy Zongo,27458.0,Right Wing,72,Almería,403,"['2834ec35-4291-4d9f-b19b-120b3b3e1c50', '76403aaa-31f2-48cb-99a5-1532c7ac1b2a', 'ea55da9f-b237-4452-9a64-0cf7f1911650']",47,,,,,,,,,,,,,,,,,Almería,403,00:40:47.197,Carry,True,2013/2014
,,,,,"[42.0, 5.0]",,,,,,,,,,,,2.4353,,,,,,,,,,,,,,09e0c0c4-0d7d-4d0f-bd1c-83fa01eb41f1,1659,,"[45.3, 13.6]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Ríos Lozano,24145.0,Center Forward,72,Almería,403,"['5a898f49-19ee-47c2-bd3d-2ebc355b8cc7', '852c179d-aaac-4710-9255-8e14cd4bc4ab', 'b873321b-c0f6-41e3-aa48-80adf5d78860']",49,,,,,,,,,,,,,,,,,Almería,403,00:40:49.859,Carry,True,2013/2014
,,,,,"[51.8, 17.1]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,dcac4789-4bb3-4774-a569-7e6ccda7e4ac,1666,,"[51.8, 17.1]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,72,Almería,403,"['b38725ff-5642-4fef-a0b1-6d66b6431c8f', 'f2991497-c21b-48ab-8bc3-37f37ab058bb']",56,,,,,,,,,,,,,,,,,Almería,403,00:40:56.225,Carry,,2013/2014
,,,,,"[47.3, 65.9]",,,,,,,,,,,,1.91861,,,,,,,,,,,,,,a0f756c9-59cc-47d0-abd7-2d3c1607b918,1670,,"[42.8, 68.7]",266066,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,73,Barcelona,217,"['0cf3a042-1d05-4a71-8ab3-1f8e62a13bac', '380cb652-c5ff-4dc5-889c-c938ff8339c5']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:40:57.507,Carry,,2013/2014
,,,,,"[66.1, 42.7]",,,,,,,,,,,,4.766565,,,,,,,,,,,,,,b11582bb-c717-427d-b7a5-9c173d5e041d,1673,,"[55.8, 58.4]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,"['74781059-6fcd-4c37-acc7-298e223d9d55', '88a3ee86-3cef-4186-b1ae-f52181ee1de2', '9a776122-a224-4084-96b3-9cea94128f6d']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.323,Carry,True,2013/2014
,,,,,"[40.7, 24.4]",,,,,,,,,,,,5.5303,,,,,,,,,,,,,,8112b668-849c-44d9-862b-8425ecf1a80a,1679,,"[66.2, 26.4]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,73,Barcelona,217,"['1e8743cf-6cda-47ba-a19c-0e59d56f5a00', 'a2e19d53-b329-48d2-a693-18d5b1d6d390', 'b818e17e-fcec-4589-82d5-25f6289e97f9']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.273,Carry,True,2013/2014
,,,,,"[14.5, 25.3]",,,,,,,,,,,,0.792331,,,,,,,,,,,,,,b01aaae6-d8ef-4f74-99f4-b0effb166a5e,1684,,"[15.1, 25.8]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,73,Barcelona,217,"['37944b1f-6aa8-4644-9b59-5fdb9a39fbc7', 'ca3bc2c3-7eb0-4400-a6e4-291c20eee5ff', 'fd4dcaca-6fc8-4e40-8be3-715353143e34']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:41:13.425,Carry,True,2013/2014
,,,,,"[29.9, 55.0]",,,,,,,,,,,,1.825406,,,,,,,,,,,,,,5ee1b27f-18b1-4134-b9a0-c36319cf7fbc,1689,,"[25.2, 56.6]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,73,Barcelona,217,"['5cab49b6-bdb1-48ba-b45b-d6b3c7be82df', 'e2fd380e-a7f7-499b-82d2-fd843d04c52f']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.597,Carry,,2013/2014
,,,,,"[52.0, 50.6]",,,,,,,,,,,,1.597191,,,,,,,,,,,,,,b957f77a-da7b-42c2-9e2f-bf97ca198d07,1692,,"[46.7, 51.9]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,73,Barcelona,217,"['084475ff-6100-4c5f-98cd-e680470da65b', '9d0ba486-a3c0-40da-9e8c-dfd47d93fa86']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.877,Carry,,2013/2014
,,,,,"[63.3, 35.6]",,,,,,,,,,,,1.763526,,,,,,,,,,,,,,9d2b7a07-8202-40bd-9347-7f325a048baa,1695,,"[57.2, 35.6]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,73,Barcelona,217,"['32c4fcc2-3fb5-4d3a-867a-2f15d2862062', 'a483dcb4-b44b-4950-bf8c-79702926b58d']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.426,Carry,,2013/2014
,,,,,"[96.5, 28.6]",,,,,,,,,,,,3.558912,,,,,,,,,,,,,,fe4c7da0-9b18-4065-87f5-43c1f9f538fb,1702,,"[95.9, 22.5]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,73,Barcelona,217,"['0925dc7b-ea25-4b88-a5c3-f1456241ab23', '93be278f-1b0f-4d9f-b9d8-fbbb57d9b457']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.743,Carry,,2013/2014
,,,,,"[17.3, 26.0]",,,,,,,,,,,,8.4608,,,,,,,,,,,,,,261639c3-910e-4c6f-ac29-a51979fbbe11,1707,,"[5.5, 34.4]",266066,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Esteban Andrés Suárez,25971.0,Goalkeeper,74,Almería,403,"['629c20dc-4203-4f33-a772-da4b59981b1d', 'ed700e47-9bf1-4f25-ba39-178755a01e65']",49,,,,,,,,,,,,,,,,,Almería,403,00:41:49.904,Carry,,2013/2014
,,,,,"[72.7, 18.9]",,,,,,,,,,,,0.24,,,,,,,,,,,,,,97598492-ae61-4630-a828-b758ab995704,1713,,"[71.9, 18.1]",266066,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rodrigo Ríos Lozano,24145.0,Center Forward,74,Almería,403,"['4d25b422-028b-4049-b794-52f49aa8834e', '90c0d488-4c59-4bf0-9d7e-ca9c7bdffdab', 'c8d58187-24cd-4869-ab33-4f8fb44abb9c', 'fd6fb97f-f880-4840-8aff-3c7a69da2583']",2,,,,,,,,,,,,,,,,,Almería,403,00:42:02.474,Carry,True,2013/2014
,,,,,"[78.8, 51.4]",,,,,,,,,,,,1.515601,,,,,,,,,,,,,,af2cbac9-130c-48ca-99ff-45843a7ec300,1718,,"[72.9, 48.1]",266066,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ramon Olamilekan Azeez,24127.0,Right Defensive Midfield,75,Almería,403,"['11a2fde7-138e-406f-b308-02dcce386308', '44efe1b2-3305-42f6-9c8a-a140b2cba610', 'd3c956b0-7077-4a40-9a87-083e00b87769']",20,,,,,,,,,,,,,,,,,Almería,403,00:42:20.857,Carry,True,2013/2014
,,,,,"[73.9, 70.1]",,,,,,,,,,,,5.2086,,,,,,,,,,,,,,82e2042e-520e-4687-8128-3bb011faab3d,1723,,"[92.7, 61.8]",266066,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Left Wing,75,Almería,403,"['32bd4409-4bce-4327-9eed-a0ab56053c49', '5d8f567a-3da7-41f2-bb08-da56f492a80c', '627a9a35-6aca-4942-9d71-4f190b1aae77']",23,,,,,,,,,,,,,,,,,Almería,403,00:42:23.805,Carry,True,2013/2014
,,,,,"[64.5, 48.1]",,,,,,,,,,,,2.26534,,,,,,,,,,,,,,1e26d2d1-c166-475a-8ad5-3f6b636e2677,1726,,"[59.0, 58.3]",266066,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio García Rabasco,24149.0,Left Defensive Midfield,75,Almería,403,"['62ca25e0-93f0-46a9-a0cf-0190e92a50fb', '66136244-9cef-4703-a655-662e753b9e0f']",30,,,,,,,,,,,,,,,,,Almería,403,00:42:30.488,Carry,,2013/2014
,,,,,"[99.3, 66.4]",,,,,,,,,,,,5.297744,,,,,,,,,,,,,,207c91b1-bec0-4fa2-98a7-d931c323193f,1730,,"[54.9, 60.4]",266066,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,76,Barcelona,217,"['54a7c3d0-a545-4029-928a-3987d2eede78', '66d4e8b4-4f38-442f-a530-110159dfabde', 'b1cf292c-80c9-4ff8-b0c7-3b402d9e743c']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.230,Carry,True,2013/2014
,,,,,"[61.6, 15.4]",,,,,,,,,,,,1.0075,,,,,,,,,,,,,,5604b2fb-8194-4b99-bb43-59b153bcd5f9,1740,,"[59.0, 18.4]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,77,Almería,403,"['56ec161c-b86f-4635-9836-31c3a939d00e', 'f442fefa-6922-40fc-be4a-d24e1bef6cf0']",9,,,,,,,,,,,,,,,,,Almería,403,00:43:09.093,Carry,,2013/2014
,,,,,"[61.3, 7.8]",,,,,,,,,,,,0.941526,,,,,,,,,,,,,,98e3060b-a414-4f78-af56-2a7cf23554fc,1743,,"[56.3, 7.1]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sebastián Dubarbier,27246.0,Left Back,77,Almería,403,"['a95c050b-4366-48e8-953f-f9c402bd06e6', 'fadd132f-b8b9-4955-af73-f7d7fe493edb']",11,,,,,,,,,,,,,,,,,Almería,403,00:43:11.148,Carry,,2013/2014
,,,,,"[34.9, 12.3]",,,,,,,,,,,,1.2388,,,,,,,,,,,,,,7ed99d49-663c-4242-877c-d9204ae5633b,1748,,"[34.5, 6.9]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Natanel Torsiglieri,27515.0,Left Center Back,77,Almería,403,"['7c5961ac-2cf7-497f-9a45-df504089aca1', 'aec96d24-6389-45db-b8d2-3d3c21f1c0da']",16,,,,,,,,,,,,,,,,,Almería,403,00:43:16.114,Carry,,2013/2014
,,,,,"[38.0, 23.4]",,,,,,,,,,,,1.084637,,,,,,,,,,,,,,ec8fa58b-edd2-41a8-935f-5a8e670a73f8,1751,,"[42.9, 25.9]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Antonio García Rabasco,24149.0,Left Defensive Midfield,77,Almería,403,"['4852a41b-065f-40a3-8a9f-8f99680a8a48', '4ecc9eec-1897-429e-9473-262ee8a28a87', 'b5b023e4-f12a-4f9b-b367-c54145750ec9']",18,,,,,,,,,,,,,,,,,Almería,403,00:43:18.322,Carry,True,2013/2014
,,,,,"[65.3, 21.2]",,,,,,,,,,,,0.003828001,,,,,,,,,,,,,,164661bf-f447-4bf5-ad4a-1806e2481c51,1760,,"[64.9, 21.2]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Ríos Lozano,24145.0,Center Forward,77,Almería,403,"['3fa450a7-6c44-4488-92c7-63574687e70e', '9c0ae7d0-88a8-464a-bc6e-5d0d8bde8e3f', 'bad8e065-2220-49eb-a3dc-0df43b8d5b5d']",26,,,,,,,,,,,,,,,,,Almería,403,00:43:26.792,Carry,True,2013/2014
,,,,,"[63.1, 25.4]",,,,,,,,,,,,0.4544,,,,,,,,,,,,,,cd032e8a-ee1b-4a7f-9219-4bc254c5899d,1764,,"[62.7, 26.0]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,77,Almería,403,"['a8414f10-03af-4175-8c49-200507c1bcf7', 'b1c2e987-a2f3-4ee7-8c68-bdb52e953623', 'cac4f638-865c-48c8-bb50-9fb2d2b61bb8']",27,,,,,,,,,,,,,,,,,Almería,403,00:43:27.945,Carry,True,2013/2014
,,,,,"[78.6, 44.6]",,,,,,,,,,,,0.6275,,,,,,,,,,,,,,feed7081-0402-4c11-85f1-b9878489a8b0,1767,,"[79.8, 43.4]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aleix Vidal Parreu,6400.0,Left Wing,77,Almería,403,"['6ed94af1-df1a-4f8c-91d4-7d5bf41e5836', 'b81fff78-6755-48b0-b518-7a12c10d4cab']",30,,,,,,,,,,,,,,,,,Almería,403,00:43:30.029,Carry,,2013/2014
,,,,,"[84.4, 50.3]",,,,,,,,,,,,2.0289,,,,,,,,,,,,,,2d259fe6-50bc-45ff-b208-922c92482d17,1770,,"[68.3, 46.7]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ramon Olamilekan Azeez,24127.0,Right Defensive Midfield,77,Almería,403,"['d272d0be-4579-4e69-9702-f08ee5421ba0', 'e0cf624a-0130-4c0f-835f-183a333eb613']",32,,,,,,,,,,,,,,,,,Almería,403,00:43:32.126,Carry,,2013/2014
,,,,,"[35.3, 24.5]",,,,,,,,,,,,5.884989,,,,,,,,,,,,,,3d1eef89-89d6-4cef-8389-07550bd242c7,1775,,"[15.1, 13.7]",266066,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,78,Barcelona,217,"['9ffaa4eb-711a-46be-a488-0dc653cdf00f', 'a4b74e1d-387e-43aa-a433-164ad4100c46']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.439,Carry,,2013/2014
,,,,,"[35.6, 53.7]",,,,,,,,,,,,0.723335,,,,,,,,,,,,,,cddd3d07-ca6c-4866-bec7-29202a8ae81b,1778,,"[33.6, 51.4]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,78,Barcelona,217,"['163f864a-0d6c-4b42-aff6-5e4a98d2df37', 'fa7c2462-14f4-470d-ad8c-59250ae27107']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:44:04.322,Carry,,2013/2014
,,,,,"[63.0, 55.9]",,,,,,,,,,,,2.013819,,,,,,,,,,,,,,d318c4c1-8d9a-47fd-91af-5200bb5b3183,1781,,"[54.9, 60.4]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,"['0feb3c18-9636-4694-af46-0e78de6efbce', '86b10a42-9de2-4b09-840c-2e19ee963d3c']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.717,Carry,,2013/2014
,,,,,"[68.7, 55.3]",,,,,,,,,,,,3.302194,,,,,,,,,,,,,,82fc52f1-8c49-4271-b5e1-23201ee03760,1786,,"[63.6, 52.2]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,"['21f7a4ce-d08e-474e-b15e-08a6b6f0e06b', 'fe8815e2-d8ef-4222-981a-3a580dd4d98f']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.532,Carry,,2013/2014
,,,,,"[83.0, 73.5]",,,,,,,,,,,,0.040013,,,,,,,,,,,,,,270f1e34-4a71-4ff4-a215-0417946db78f,1789,,"[83.0, 73.5]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,78,Barcelona,217,"['3bbe4e41-b037-40c5-8dc9-2ad715abce7c', '97a38dc4-f500-49ae-81f1-377e452a00b5']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.961,Carry,,2013/2014
,,,,,"[74.8, 66.5]",,,,,,,,,,,,0.531766,,,,,,,,,,,,,,71b129b7-44a2-429c-b9d1-a029f84ac6e1,1792,,"[74.8, 66.5]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,78,Barcelona,217,"['a5be90b8-739d-4f6a-8494-eb81d5fe3d3b', 'f51f6e61-e46d-46ab-ba51-43d049b8a490']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:44:16.456,Carry,,2013/2014
,,,,,"[72.9, 59.8]",,,,,,,,,,,,1.132695,,,,,,,,,,,,,,b48fe087-4f38-4f44-a834-4f42b954d8aa,1795,,"[72.9, 59.8]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,"['10e31160-5918-4139-b4e2-510d44d6fc4a', 'db01e255-996d-483e-b0f5-527645835bc5']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:44:18.173,Carry,,2013/2014
,,,,,"[71.8, 70.1]",,,,,,,,,,,,1.220536,,,,,,,,,,,,,,e1dfa8f3-9937-445b-a0fc-9e2a28fcaf9e,1800,,"[71.5, 68.7]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,78,Barcelona,217,"['4281bf80-fca4-4a85-9bd1-cc3fbdfe5987', 'fd598f26-40f9-42f2-8322-830c8fa2d7c5']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:44:21.235,Carry,,2013/2014
,,,,,"[53.8, 36.8]",,,,,,,,,,,,2.101494,,,,,,,,,,,,,,09ae8dfc-c651-4000-b93c-cf4ada9b8fea,1806,,"[55.2, 35.6]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,78,Barcelona,217,"['d625b6bc-0f69-4942-a2c7-cafbde974146', 'dce9f811-1d2b-4010-b808-131b0ef35835']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.855,Carry,,2013/2014
,,,,,"[40.8, 21.4]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,417389e1-83f4-45d5-9235-9cbc0bf8c6b1,1811,,"[40.8, 21.4]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,79,Almería,403,"['3fa6eb37-a617-4275-b2aa-7efcea831935', 'aec332e0-de8f-4adb-8d81-aaf4141d5401']",31,,,,,,,,,,,,,,,,,Almería,403,00:44:31.508,Carry,,2013/2014
,,,,,"[92.1, 3.6]",,,,,,,,,,,,5.8084,,,,,,,,,,,,,,57d565dd-9e14-4f0f-9a80-30dde5ba7bb1,1814,,"[46.2, 9.7]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Sundy Zongo,27458.0,Right Wing,79,Almería,403,"['1f0d2006-cc93-48ce-8bab-47635a2aad97', '7feb39c5-db32-4d99-89e0-ca155d004e10', '85d310c8-3b9a-48d0-91be-334ba41a47bb']",33,,,,,,,,,,,,,,,,,Almería,403,00:44:33.052,Carry,True,2013/2014
,,,,,"[107.0, 6.7]",,,,,,,,,,,,2.278,,,,,,,,,,,,,,d1796e18-ceb1-4beb-af6f-b833caa3c812,1818,,"[92.1, 3.6]",266066,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Sundy Zongo,27458.0,Right Wing,79,Almería,403,"['368b51b6-01e2-479e-9b74-afd52e9143a7', '3b1c949c-d687-4fb4-9bef-cd6b906d59ae', '85d310c8-3b9a-48d0-91be-334ba41a47bb']",38,,,,,,,,,,,,,,,,,Almería,403,00:44:38.860,Carry,True,2013/2014
,,,,,"[42.4, 31.7]",,,,,,,,,,,,2.909824,,,,,,,,,,,,,,e246e3ee-66b4-4c69-a461-56da9e035831,1834,,"[42.6, 45.0]",266066,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,José Antonio García Rabasco,24149.0,Left Defensive Midfield,81,Almería,403,"['7131fd35-699f-4b87-9547-021d3149a07e', '722a2a34-4127-43ba-bfca-758a4b8b43d5']",3,,,,,,,,,,,,,,,,,Almería,403,00:00:03.021,Carry,,2013/2014
,,,,,"[58.2, 78.7]",,,,,,,,,,,,1.9618,,,,,,,,,,,,,,999ec4d6-7f4f-40e3-8191-56bceebd8cd8,1839,,"[65.6, 71.5]",266066,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,82,Barcelona,217,"['2583098d-8919-444a-a21d-60946a04bd88', 'a7abf4a3-ca90-4c38-8b2b-1477e91234a7', 'b75b4030-fa87-4c2f-a65a-e04cbd6f8477']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.490,Carry,True,2013/2014
,,,,,"[51.2, 77.8]",,,,,,,,,,,,0.018688,,,,,,,,,,,,,,a3c80b98-e7fd-4cd9-998a-efe5692ff0e7,1844,,"[51.0, 78.7]",266066,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,"['0b0b1c74-150d-4b3e-8213-3981e2a40831', 'a98e0595-2f61-4d3d-ba41-8dea6b16b8c5', 'd5866538-f05f-4577-818b-5bb0bdf153c3']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.096,Carry,True,2013/2014
,,,,,"[47.1, 71.5]",,,,,,,,,,,,0.690124,,,,,,,,,,,,,,91bc7d53-9a33-42d7-b4a7-371a3e477a87,1852,,"[46.8, 71.3]",266066,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,82,Barcelona,217,"['2353384b-1eb4-47a8-8ac9-b1d14ac8fc73', '722fe300-9deb-4665-b079-e5ce86713d52']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.576,Carry,,2013/2014
,,,,,"[25.3, 65.0]",,,,,,,,,,,,1.440707,,,,,,,,,,,,,,ff6c2a76-4b65-4d2a-bee5-1d4cc7942ca5,1855,,"[25.3, 65.0]",266066,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,82,Barcelona,217,"['4984a3ac-6b22-48c0-a87b-856a9fb52fd9', 'afc492be-941a-41e3-adcf-ba2dc4080b42']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.308,Carry,,2013/2014
