50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,b701dd5e-7772-43b1-80a1-ea375f97c923,1883,,"[56.5, 51.7]",69214,55,,,,-1.8613534,,Right Foot,,,,"[50.4, 31.3]",,Ground Pass,,21.292486,,,Dmytro Chygrynskiy,18608.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,123,Barcelona,217,['63364f4c-601c-4eab-ae54-283f1b69f1c2'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:12.634,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.907829,,,,,,,,,,,,,f57d5c1e-645e-40eb-8f4f-d61c4374e207,1886,,"[55.6, 31.3]",69214,55,,,,0.59037787,,Left Foot,,,,"[65.3, 37.8]",,Ground Pass,,11.676472,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,123,Barcelona,217,['53d96235-b0d0-4b31-b803-eb5e7e70e069'],15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:15.829,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.978,,,,,,,,,,,,,9e06d42d-49c3-425c-a39c-702e8c42224d,1889,,"[65.2, 31.2]",69214,55,,,,-0.37596095,,Right Foot,,,,"[76.6, 26.7]",,Low Pass,,12.256019,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,123,Barcelona,217,['4312ea09-2d58-4ff4-96f2-de5037a799be'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.686,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.095028,,,,,,,,,,,,,86304b1b-2b07-404a-922d-aaeb6a597067,1892,,"[76.6, 24.2]",69214,55,,,,-2.9413068,,Left Foot,,,,"[63.3, 21.5]",,Ground Pass,,13.571293,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,123,Barcelona,217,['d4d0c5b4-e943-4414-97d4-ad2c1e17a212'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:20.933,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.377634,,,,,,,,,,,,,e33cc5cd-ea3f-45d3-a342-9c4a22f52536,1895,,"[66.6, 19.8]",69214,55,,,,1.7858112,,Left Foot,,,,"[64.7, 28.5]",,Ground Pass,,8.905055,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,123,Barcelona,217,['440039e5-b718-46d4-af94-3d3d2a4d8e43'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.054,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2d1ae01b-2ef7-4287-b964-383ff580fdd7,1898,,"[75.4, 23.9]",69214,55,,,,-1.0449799,,Right Foot,,,,"[86.6, 4.6]",,Ground Pass,,22.314344,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,123,Barcelona,217,['2220350c-94d4-4d07-a3de-0511bfb000e1'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:26.460,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.13136,,,,,,,,,,,,,d2f4dc7a-4259-4d3d-a616-e40e8f0b3422,1901,,"[86.2, 15.3]",69214,55,,,,2.1185362,,Left Foot,,,,"[80.1, 25.3]",,Ground Pass,,11.713667,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,123,Barcelona,217,['45614752-4bb3-4f68-8d91-81bed149a8f9'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.445,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.083636,,,,,,,,,,,,,feb9bab7-7270-4c4e-896c-0298881e35e6,1905,,"[77.5, 30.7]",69214,55,,,,2.9869921,,Right Foot,,,,"[69.8, 31.9]",,Ground Pass,,7.7929454,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,123,Barcelona,217,"['12e55941-c9cb-4352-bcbf-112e572a7770', 'b4adfdbf-c64a-4d16-87bf-ef25a722e2fb']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.241,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.5881,,,,,,,,,,,,,a87c2727-f479-4739-9e3f-f216ea111349,1908,,"[70.0, 27.9]",69214,55,,,,-1.6856729,,Left Foot,,,,"[67.6, 7.1]",,Ground Pass,,20.938004,,,Seydou Kéita,20169.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,123,Barcelona,217,['cf2d4076-c453-4811-9599-98a66f3f1dd2'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.228,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.0007,,,,,,,,,,,,,b3b21603-8ca5-4fe1-a4c0-453364fd4969,1922,,"[108.4, 23.5]",69214,55,,,,1.456356,c0f9186c-2e06-4cea-8241-921647365ae8,Left Foot,,,,"[110.4, 40.9]",True,Ground Pass,,17.514565,,,Zlatan Ibrahimović,3672.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,123,Barcelona,217,['8b127e3d-c08b-428f-a3ea-818d356fc536'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.542,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.0783,,,,,,,,,,,,,55259730-d701-459e-92a6-f558d739260f,1926,,"[61.0, 40.1]",69214,56,True,,,-2.9732025,,Right Foot,,,,"[41.0, 36.7]",,Ground Pass,,20.286942,,,Fabián Ariel Orellana Valenzuela,7105.0,,,,,Kick Off,2,From Kick Off,Mario Bermejo Castanedo,26617.0,Center Forward,124,Xerez,1219,['d55e8893-ce8e-4c7d-8709-37434aacaace'],44,,,,,,,,,,,,,,,,,,,Xerez,1219,00:11:44.940,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.5123,,,,,,,,,,,,,052f0965-7864-4578-8fbd-39b516c69dd2,1928,,"[41.7, 36.7]",69214,56,True,,,-0.3204815,,Left Foot,,,,"[89.0, 21.0]",,High Pass,,49.837536,Incomplete,,,,,,,,,2,From Kick Off,Fabián Ariel Orellana Valenzuela,7105.0,Right Wing,124,Xerez,1219,['b4cc20a8-2458-4f57-99f5-9666026f368b'],47,,,,,,,,,,,,,,,,,,,Xerez,1219,00:11:47.558,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6523e6c3-4afe-499d-976c-44cc38346df1,1930,,"[25.2, 56.5]",69214,56,,,,-2.4249384,,Right Foot,,,,"[8.9, 42.3]",,Ground Pass,,21.617817,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,124,Xerez,1219,['789490fa-5b79-464e-8143-a18cc7633066'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.988,Pass,,2009/2010
,,,,,,,,,,,,,,,,,3.325908,,,,,,,,,,,,,fe0e6f9d-133e-42b8-a1ed-69ed58cd72f4,1934,,"[10.3, 29.2]",69214,56,,,,-0.5967217,,Left Foot,,,,"[52.4, 0.6]",,High Pass,,50.89568,Out,,,,,,,,,2,From Kick Off,Víctor Valdés Arribas,20176.0,Goalkeeper,124,Xerez,1219,['c3b17983-0234-4467-a383-512c389aa913'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:53.745,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,0.8651,,,,,,,,,,,,,9faa6548-6875-4db2-8df4-aa158466db38,1935,,"[68.7, 80.0]",69214,57,,,,-1.467004,,,,,,"[69.7, 70.4]",,High Pass,,9.651943,,,Víctor Sánchez Mata,6758.0,,,,,Throw-in,2,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Center Back,125,Xerez,1219,['1d20e8e4-ecff-4158-9169-3c3baeb6516f'],4,,,,,,,,,,,,,,,,,,,Xerez,1219,00:12:04.946,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9796,,,,,,,,,,,,,cf9c7b11-aeca-43e2-a8b5-902188e621e2,1939,,"[79.6, 68.2]",69214,57,,,,1.4100336,,Left Foot,,,,"[80.8, 75.6]",,Ground Pass,,7.496666,,,Francisco Jesús Pérez Malia,26615.0,,,,,,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Center Midfield,125,Xerez,1219,['e46d8ae1-08f6-49ab-aa00-b1dcf75aff48'],9,,,,,,,,,,,,,,,,,,,Xerez,1219,00:12:09.954,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1623,,,,,,,,,,,,,1e083847-474f-42b3-8725-78994215e1e0,1942,,"[80.8, 75.6]",69214,57,,,,-0.88829434,,Right Foot,,,,"[97.3, 55.3]",,High Pass,,26.159893,Incomplete,,,,,,,,,2,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Center Back,125,Xerez,1219,['bce4503c-44c0-4ae5-9760-455660e9a51e'],12,,,,,,,,,,,,,,,,,,,Xerez,1219,00:12:12.277,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2823,,,,,,,,,,,,,bce4503c-44c0-4ae5-9760-455660e9a51e,1943,,"[22.8, 24.8]",69214,57,,,,0.07233733,,Head,,,,"[36.6, 25.8]",,Low Pass,,13.8361845,Incomplete,,Xavier Hernández Creus,20131.0,,,,,Recovery,2,From Throw In,Dmytro Chygrynskiy,18608.0,Left Center Back,125,Xerez,1219,"['01217b92-7e8c-444c-835f-86cca49f90ef', '1e083847-474f-42b3-8725-78994215e1e0', '3bd49c26-ea92-46b7-adbc-46a32ff3f305']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:13.440,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.0241,,,,,,,,,,,,,01217b92-7e8c-444c-835f-86cca49f90ef,1945,,"[83.5, 54.3]",69214,57,,,,0.05258306,,Right Foot,,,,"[93.0, 54.8]",,Low Pass,,9.513149,Incomplete,,Emiliano Daniel Armenteros,26611.0,,,,,Recovery,2,From Throw In,Víctor Sánchez Mata,6758.0,Right Center Midfield,125,Xerez,1219,"['4c085fef-f326-4a4d-bcc5-dd7d005c27b2', 'a6da5e18-5967-46f2-8e77-5104e340c856', 'bce4503c-44c0-4ae5-9760-455660e9a51e']",14,,,,,,,,,,,,,,,,,,,Xerez,1219,00:12:14.722,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.025107,,,,,,,,,,,,,3c5ba17f-9ff5-4d47-868c-44df0ddb8d32,1949,,"[36.0, 44.3]",69214,57,,,,1.7987634,,Right Foot,,,,"[33.1, 56.8]",,Ground Pass,,12.831991,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,126,Barcelona,217,['2ddc5eee-1e3f-4c7f-8f08-d07f790e3c3f'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:19.615,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.458043,,,,,,,,,,,,,cca3f97d-08b3-4c35-a167-47525d802900,1953,,"[32.9, 58.0]",69214,57,,,,-1.8907052,,Right Foot,,,,"[27.5, 41.7]",,Ground Pass,,17.171196,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,126,Barcelona,217,['33a8ab4c-35b2-4eed-be2c-673390358783'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:21.658,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.9153,,,,,,,,,,,,,669853ad-0536-4563-99dd-9edd0195b62d,1956,,"[43.7, 46.4]",69214,57,,,,-1.3404746,,Right Foot,,,,"[47.1, 31.9]",,Ground Pass,,14.893287,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,['a4c9cbba-796a-45ca-b508-aef89542edee'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:25.832,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8581,,,,,,,,,,,,,c0245bed-2971-4d51-a171-b668c0dba76d,1959,,"[47.1, 31.9]",69214,57,,,,0.31949323,,Right Foot,,,,"[60.4, 36.3]",,Ground Pass,,14.008925,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,126,Barcelona,217,['cf53f7d8-ec2b-48bb-93e3-26fcfc748ec4'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:26.758,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.955522,,,,,,,,,,,,,8d6d87ab-a4aa-4e07-b4cb-50758749aadd,1963,,"[55.6, 31.2]",69214,57,,,,3.1329722,,Right Foot,,,,"[44.0, 31.3]",,Ground Pass,,11.600431,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Barcelona,217,['609aa1b9-d219-4bda-8132-975674038c9d'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:28.904,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.0565,,,,,,,,,,,,,d8309e6e-a45f-4809-973d-d139049cc4fb,1966,,"[43.3, 33.6]",69214,57,,,,1.4532847,,Right Foot,,,,"[45.0, 48.0]",,Ground Pass,,14.5,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,126,Barcelona,217,['af3e0e2e-0a83-4709-9c0d-8d5731dfd30c'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.426,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.129651,,,,,,,,,,,,,97dc78e9-f3c4-482d-8699-0723c9682d6f,1968,,"[41.1, 53.7]",69214,57,,,,-1.6589395,,Right Foot,,,,"[37.3, 10.7]",,High Pass,,43.16758,,,Maxwell Scherrer Cabelino Andrade,26613.0,,True,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,126,Barcelona,217,['10e4849f-129c-4a6c-93c9-45dece262727'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:31.482,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.291022,,,,,,,,,,,,,680dd853-c0a1-4d3d-8698-3b24803a2a58,1971,,"[37.3, 10.7]",69214,57,,,,-0.2808377,,Other,,,,"[47.7, 7.7]",,Low Pass,,10.824047,,,Seydou Kéita,20169.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,126,Barcelona,217,['ccec0ddf-a8e0-4f91-8e79-bf721e683f6f'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:33.840,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.8329,,,,,,,,,,,,,397eecbc-873c-40cc-8a31-16d26267b6c8,1974,,"[53.3, 6.0]",69214,57,,,,-0.3261558,,Left Foot,,,,"[66.9, 1.4]",,Ground Pass,,14.35688,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,126,Barcelona,217,['0ade04c9-d0d6-4aa3-adb9-613994c4af71'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:36.337,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.7898,,,,,,,,,,,,,f6456ce0-32e4-4c81-aaee-3423a455f7f7,1977,,"[72.1, 4.5]",69214,57,,,,2.4552073,,Left Foot,,,,"[63.8, 11.3]",,Ground Pass,,10.729865,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,126,Barcelona,217,['1b8b743d-cb24-44e1-8033-959e55941789'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.407,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.0048,,,,,,,,,,,,,11f0f8db-f1bb-402a-92d1-260a68d874ab,1979,,"[63.8, 11.3]",69214,57,,,,-2.535592,,Right Foot,,,,"[52.4, 3.4]",,Ground Pass,,13.869751,,,Seydou Kéita,20169.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,126,Barcelona,217,['edbcb479-4815-452b-8827-979db78d6c79'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:39.197,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.423,,,,,,,,,,,,,613e93e6-1181-4818-801a-101bc0bd1311,1982,,"[52.4, 3.4]",69214,57,,,,2.3009744,,Left Foot,,,,"[43.0, 13.9]",,Ground Pass,,14.092906,,,Dmytro Chygrynskiy,18608.0,,,,,,2,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,126,Barcelona,217,['c27217ba-54f9-46a3-b396-f9522771893e'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:41.426,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.450993,,,,,,,,,,,,,cfff5753-c289-4497-b80f-7b3776bdb07c,1985,,"[42.0, 18.7]",69214,57,,,,-0.8753801,,Right Foot,,,,"[54.1, 4.2]",,Ground Pass,,18.885445,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,126,Barcelona,217,['91728263-a0b3-4b89-92cf-802089f57a75'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:43.401,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.3394,,,,,,,,,,,,,407c34a8-205e-4704-904d-a430e6e668ae,1988,,"[54.1, 4.2]",69214,57,,,,2.223643,,Left Foot,,,,"[43.7, 17.8]",,Ground Pass,,17.120749,,,Dmytro Chygrynskiy,18608.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,126,Barcelona,217,['36e3537b-dc95-4969-81f8-cad4b4806393'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:44.932,Pass,,2009/2010
,,,,,,,,,,,,,,,,,0.8886,,,,,,,,,,,,,40c12db5-fd4a-4261-962b-020ae01996d0,1990,,"[43.7, 17.8]",69214,57,,,,0.2489627,,Right Foot,,,,"[55.5, 20.8]",,Ground Pass,,12.175385,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,126,Barcelona,217,['decba3ef-aaf1-4e38-ad82-4f5fbf6859c5'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:46.272,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.8017,,,,,,,,,,,,,bd87096b-fa2d-4b50-9cb9-31f4904d9f4b,1993,,"[55.5, 20.8]",69214,57,,,,1.667071,,Right Foot,,,,"[52.4, 52.9]",,Ground Pass,,32.24934,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,126,Barcelona,217,['d0b94956-adf3-47eb-a1a1-bdf4077e9da1'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:48.360,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.057648,,,,,,,,,,,,,cdb0d512-2859-4b1e-8ceb-b8c14f4266fe,1996,,"[66.9, 55.2]",69214,57,,,,-1.1071488,,Right Foot,,,,"[70.9, 47.2]",,Ground Pass,,8.944272,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,['18862530-b33c-4b9f-8d14-ae6fc814b281'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:52.918,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2544,,,,,,,,,,,,,96575c38-5d7f-42b8-b80e-bcd302e31f47,1999,,"[66.4, 60.2]",69214,57,,,,1.3114645,,Left Foot,,,,"[69.0, 70.0]",,Ground Pass,,10.139033,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,126,Barcelona,217,['a1084fb3-f4bf-4126-a7be-24f0292c6813'],56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.788,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1947,,,,,,,,,,,,,7d297bcb-a806-4de4-aa16-d1032986a882,2003,,"[69.8, 73.0]",69214,58,,,,0.28473043,,Right Foot,,,,"[78.0, 75.4]",,Ground Pass,,8.5440035,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,126,Barcelona,217,"['59caf486-ee77-468d-9b43-66859b9d7d5a', '6cdebccd-1999-4e84-98c6-f2843597b6db']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.128,Pass,True,2009/2010
,,,,,,,,,,,,,,,,,1.536066,,,,,,,,,,,,,3aca34bb-9524-4882-810c-7adab4854675,2009,,"[69.6, 80.0]",69214,58,True,,,-1.6590619,,,,,,"[68.6, 68.7]",,Low Pass,,11.344161,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Back,127,Barcelona,217,['716f6dd8-b7b8-4f0d-aebc-2154ae9ae0eb'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:14.083,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,265fd841-3926-41e8-a2b6-84c647f184ed,2011,,"[65.9, 64.0]",69214,58,,,,3.1301646,,Left Foot,,,,"[48.4, 64.2]",,Ground Pass,,17.501143,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,127,Barcelona,217,['f55e1b99-f357-40b5-87d9-7d88e3a568a4'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.025,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,706c9fdc-bd9c-4a76-aea5-a3dfb41ce439,2014,,"[41.7, 59.7]",69214,58,,,,-2.515267,,Right Foot,,,,"[20.0, 44.0]",,Ground Pass,,26.78395,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['90b11aa0-1879-42a4-8b29-332f56fdf4fd'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.487,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.1621,,,,,,,,,,,,,e35980b8-b2fa-4740-bd41-208a6945ba49,2017,,"[20.0, 44.0]",69214,58,,,,1.1134777,,Right Foot,,,,"[35.6, 75.7]",,Ground Pass,,35.33058,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,127,Barcelona,217,['722cd5fe-fc12-456a-bbc6-8d2339612d1a'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.461,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.1948,,,,,,,,,,,,,31587fb7-ad75-40cf-ace5-99ae3a8cb8b9,2020,,"[35.6, 74.5]",69214,58,,,,-1.276179,,Right Foot,,,,"[40.0, 60.0]",,Ground Pass,,15.152887,,,Gnégnéri Yaya Touré,3087.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,127,Barcelona,217,['f35197a0-fa64-41dc-939f-055bc67643e9'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.732,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.7394,,,,,,,,,,,,,f9bcb42c-8a54-482b-9a33-b848b67d2833,2023,,"[39.1, 46.7]",69214,58,,,,-1.1392232,,Right Foot,,,,"[49.6, 23.9]",,Ground Pass,,25.101593,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,127,Barcelona,217,['f02033e5-51a2-4130-a825-c643fcc2f2ae'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.894,Pass,,2009/2010
,,,,,,,,,,,,,,,,,2.0879,,,,,,,,,,,,,72746ce0-4151-46d9-9cae-b790b50da801,2026,,"[86.2, 18.4]",69214,58,,,,-1.1456971,,Right Foot,,,,"[92.9, 3.6]",,Ground Pass,,16.245922,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,127,Barcelona,217,['e850791b-6485-4ad0-ad87-bb2752596ca0'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:35.635,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.2579,,,,,,,,,,,,,9f8fbb51-9647-4051-8c86-297c06767af4,2029,,"[101.4, 4.0]",69214,58,,,,2.782822,,Left Foot,,,,"[90.2, 8.2]",,Ground Pass,,11.961605,,,Thierry Henry,15516.0,,,,,,2,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,127,Barcelona,217,['2e322279-52fd-40ae-89a9-9f01b55eccf6'],39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:39.178,Pass,,2009/2010
,,,,,,,,,,,,,,,,,1.393067,,,,,,,,,,,,,cab0212f-a06c-454a-9447-ed0191733dc6,2033,,"[92.2, 14.5]",69214,58,,,,1.7401001,,Right Foot,,,,"[90.2, 26.2]",,Ground Pass,,11.869709,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,127,Barcelona,217,"['6e95ae02-9d93-4027-b35c-c4396911f320', 'cac2feb1-b590-4e2e-b2e6-4c8c493b5b43']",41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:41.717,Pass,True,2009/2010
