bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978a9c4e-65a5-4ddb-8ff7-48b3818c5e66,2422,,"[59.7, 23.8]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Center Defensive Midfield,148,Barcelona,217,['92d6d168-ff40-4adc-8f29-d68a39e5b116'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.296,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8acb4e39-3b6e-485f-b48d-7161cdfe4400,2426,,"[79.0, 78.1]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,149,Barcelona,217,['1dbdf3ed-f9d3-4e6f-9e6b-7341304cfd24'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:24.229,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54cc1aba-370d-4e3c-9dde-2087295aad5a,2429,,"[66.6, 43.4]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['3d330f55-f4dd-4098-a9a9-2f41b47c8ab0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.976,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2adb116-37f8-4689-8fce-bc0d6062bedc,2432,,"[77.5, 5.6]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,151,Barcelona,217,['ed1558ac-c31c-4916-bbe0-40b75ffab5f0'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:36.798,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b40b18a-bb16-49d0-b08e-a280c24a7bca,2435,,"[89.9, 6.4]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,152,Barcelona,217,['7b4bfb53-e68d-4b4b-9fae-d7adad7d6e16'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.564,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63b68b24-ce9e-458c-bb62-86d55b243c9d,2439,,"[92.7, 4.3]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,153,Barcelona,217,['f8e03956-dc6c-4b34-89d8-b90d2c5e764d'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.217,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0021af-8160-46ea-b0a6-6c38daaa8a38,2442,,"[109.9, 34.4]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,154,Barcelona,217,['3decacfa-6352-4424-ab4e-55813b554c0b'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.449,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b948583-c496-4819-8626-b862b256bdc1,2447,,"[44.2, 55.2]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,154,Barcelona,217,['476c9c48-c028-4407-a715-c8573773d3d8'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:09:52.857,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ecb1a16-c432-4099-9c66-cd03985dc155,2449,,"[56.1, 36.2]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,155,Barcelona,217,['50abaeb5-c012-4422-873b-b34068f71722'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:54.674,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e0e4af0-07c2-418c-afcf-f18c2bd4f956,2452,,"[73.8, 46.8]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,155,Barcelona,217,['9275f3c5-adab-4d4b-bd8e-bc238bf795d6'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:56.911,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dccd72e9-d4a0-48cb-b6f1-7a6f40763ba7,2455,,"[55.9, 43.6]",69170,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,155,Barcelona,217,['e8d90a10-d65e-49d6-b843-164276b381f0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:58.907,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c277da8f-d209-456b-a21e-5240e12e6c3b,2458,,"[103.4, 34.1]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Center Defensive Midfield,155,Barcelona,217,['1b5b37b1-5790-414b-a8eb-2e238419d17e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:02.813,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a4dc302-1d5f-4d25-b7da-0e8b153c4b6e,2461,,"[28.9, 48.9]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Tomás González,26064.0,Right Center Midfield,156,RC Deportivo La Coruña,219,['5fa2908d-846d-4730-826e-e0bb29f7b442'],3,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:03.806,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a72eb897-9d6c-48e0-a927-c3abb760e38c,2464,,"[38.1, 62.1]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Right Wing,156,RC Deportivo La Coruña,219,['701a95dd-312e-4265-a88a-e3673908c622'],5,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:05.979,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a152ea3-4690-4190-9415-b63ad4e4a313,2467,,"[49.9, 51.2]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián de Guzmán,26214.0,Left Center Midfield,156,RC Deportivo La Coruña,219,['f54158ff-0180-45b9-84f2-f34af5850e36'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:09.902,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b8e3f23-7791-4dbd-81ca-0aaa452cf7df,2470,,"[91.5, 9.2]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,156,RC Deportivo La Coruña,219,['0d43265c-8b29-4ead-975b-bf2e9fc513bf'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:14.264,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c55f5335-46a5-4496-b378-2e1402931ac0,2473,,"[91.3, 22.0]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filipe Luís Kasmirski,6320.0,Left Back,156,RC Deportivo La Coruña,219,['a3aec74c-f1d6-451f-8954-912548281c69'],20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:20.193,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffcf0798-79f0-43ec-a5d6-31adbb54890b,2476,,"[89.4, 32.7]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julián de Guzmán,26214.0,Left Center Midfield,156,RC Deportivo La Coruña,219,['4414f307-7981-4515-82ed-2454c93ac62a'],22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:22.017,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c181d6d-6f0d-4627-87b1-d5e289be8e8f,2480,,"[100.6, 41.5]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,156,RC Deportivo La Coruña,219,['31657d59-e0ed-4305-8d36-8476bad15734'],26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:10:26.131,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29fc144e-d953-45cb-b7db-395c31644108,2484,,"[21.2, 51.2]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,157,Barcelona,217,['c41fd695-4251-43c9-93ce-bdd9e27207d9'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:33.730,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9f0a96b-cbcd-4e9d-afec-14f1e1835621,2487,,"[14.1, 38.1]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,157,Barcelona,217,['4cf718c3-f761-45a8-b088-8d576ad83629'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.663,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a490e2b-3b17-4df0-aeeb-4075cfeed62b,2490,,"[34.3, 74.9]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Back,157,Barcelona,217,['6df841c7-b8b4-4a66-8e6e-846e233df714'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.904,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d1a48e5-4edb-45a7-958e-ca402e183e49,2493,,"[30.7, 56.2]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,157,Barcelona,217,['a5100052-890f-4d74-8bf5-8fe276cb482c'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.033,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993128b6-096d-4f9e-a528-7ff2327b47a7,2496,,"[43.1, 57.9]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,['021d1cf7-04f7-453b-be70-83b7d5cc8a7d'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:45.114,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4037310a-3895-4724-b791-6d588a773d09,2499,,"[76.5, 78.3]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['3589fd78-21c6-471d-95ba-75be82bdc71c'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:51.346,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d77d733-65fb-4bb0-b30c-2bac55e6969e,2502,,"[74.6, 64.6]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,157,Barcelona,217,['928c5c20-19d6-490a-8ad1-61f1fd2f49b6'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:55.420,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28ceb984-6dc6-4be0-91e6-a8bb623cc77b,2505,,"[77.5, 40.0]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Center Defensive Midfield,157,Barcelona,217,['c55acbd1-13c9-430c-ad33-21c0d6de0524'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:57.984,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02211b3d-ab2d-492f-a45a-145a03624db5,2508,,"[85.1, 50.5]",69170,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,157,Barcelona,217,['8d3fcd2d-2c11-404f-886d-00a8d96fb2e8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:59.434,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8d1e837-2ce2-49d7-85fe-f294bf61964b,2513,,"[96.9, 65.0]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['02ee622a-6c3f-43ca-951f-f6115ce5617e'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:02.352,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d432b95-4bf2-4c24-98f3-354909dbfb68,2523,,"[71.3, 67.6]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,158,RC Deportivo La Coruña,219,"['605da4bc-0337-4962-b1c8-2f63e2563b7c', 'b79c5fca-4469-4df4-a577-5a3dfc4613a2']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:13.463,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e21941cf-dd1e-4e72-9391-4a87e6a237c3,2526,,"[62.9, 64.7]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Right Wing,158,RC Deportivo La Coruña,219,['30369bcc-bf6b-49d1-ac59-d36b2c77c487'],14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:14.884,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93416b9d-57e1-453f-be55-4690daa3a318,2529,,"[78.5, 67.4]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,158,RC Deportivo La Coruña,219,['8e1e3bf3-ca12-43c1-a1a2-f1be23c1e244'],17,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:17.585,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2676ed2-6219-4b2f-8057-f4319fff42c9,2532,,"[91.9, 75.8]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Jiménez Tejada,23929.0,Center Forward,158,RC Deportivo La Coruña,219,['4843ffda-d35c-439f-a41b-723ee4a07a50'],20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:20.050,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a676014-83e7-4a17-9f25-272572eba89a,2535,,"[83.3, 71.2]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,158,RC Deportivo La Coruña,219,['e949cb68-cdc6-4fd1-b58a-bb3720d2ccf6'],21,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:21.547,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91bd6538-3081-4968-883e-ee262d7ccdbc,2539,,"[86.1, 50.0]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Right Wing,158,RC Deportivo La Coruña,219,"['3219145c-a9ff-49e5-8aeb-97d115109f1a', 'e5b72ecb-a318-4242-93ee-2062e8dd44fd']",23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:23.797,Ball Receipt*,True,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c7ce92a-7a17-4c2c-8088-eb82fa9b9c24,2542,,"[109.2, 61.3]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,158,RC Deportivo La Coruña,219,['97019956-fc70-4893-9e0a-90280bec5f92'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:25.215,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85f03a9d-a87b-4a4e-b021-e18bd5b54538,2548,,"[104.8, 50.2]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,158,RC Deportivo La Coruña,219,['defe52f6-c6be-4c14-92dc-4dd70b1af89a'],31,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:11:31.999,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50982ae2-2908-4a00-b129-67c496f6e378,2557,,"[33.6, 40.4]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,159,Barcelona,217,['00ff6c77-da64-4dbf-8c04-d96e856e683f'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:37.230,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fb0b63-30bb-4f03-91d4-cb11746f3d4b,2559,,"[54.2, 40.2]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,159,Barcelona,217,['7d5436a9-c006-4777-afe7-37329a2b95e9'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:39.054,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fb2f269-a464-47f7-ab51-44a6059e669c,2562,,"[98.6, 23.8]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,159,Barcelona,217,['5b11e89a-b000-41dd-a5a7-f1eecc39c791'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:45.213,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f9c8ade-a9e6-499b-a5bf-1c06190f0386,2565,,"[100.9, 40.0]",69170,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,159,Barcelona,217,['0b5f0524-1349-4fa6-9922-77339733dbdb'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:48.949,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fccc07f1-f4cb-47f4-a3b9-8c305f39e2bd,2570,,"[67.1, 36.7]",69170,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Francisco Jiménez Tejada,23929.0,Center Forward,160,RC Deportivo La Coruña,219,['b6ff07dd-9ff2-4e65-8807-0c60107bdd8a'],49,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:49.199,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d27fb0d-9f24-40c0-9e82-3ad6f8280f23,2574,,"[81.6, 33.1]",69170,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Andrés Guardado Hernández,5563.0,Left Wing,160,RC Deportivo La Coruña,219,['e9652761-0211-43e2-a70f-e81c5952013d'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:12:50.775,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a457e95d-fd4a-4700-b25d-bb8fd185491e,2582,,"[64.5, 77.9]",69170,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,161,Barcelona,217,['359be8aa-a8f0-4d9d-9f2f-ef45a19f3c50'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:56.536,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5577456-72c5-4067-a064-2a5296fc6b5c,2585,,"[53.8, 66.1]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,161,Barcelona,217,['456805c3-8769-42ae-9fbd-25bf9d862057'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:02.378,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d0a6e67-baaf-4c82-a7da-cdeaec4cc38a,2588,,"[55.7, 37.9]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,161,Barcelona,217,['3726309a-c5f4-42df-b75d-86138f260de2'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:05.591,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5f9cd9-940f-4510-8c38-12f45fcf7cc9,2591,,"[76.9, 4.9]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,161,Barcelona,217,['18a4ee51-8e4b-4bdb-82c6-0bc560a33884'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:09.078,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b28b15c-ca99-476a-8f63-beaaded4da17,2594,,"[89.9, 6.0]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,161,Barcelona,217,['2b0da35a-c7bb-43d5-a237-098d94d54abb'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:11.579,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840ac13-4055-437c-8285-51f5bbd5aba9,2598,,"[74.4, 9.8]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Center Defensive Midfield,161,Barcelona,217,['cd01cd61-3889-42a2-b060-e43191889ba0'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:15.309,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40a3d96-b547-4e4d-9df4-da16755213a2,2602,,"[63.0, 45.5]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,161,Barcelona,217,['7ab89d60-b7fa-4096-a6af-c6fec6e1c5a3'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:19.455,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e000cc64-a88d-4c46-bf91-3530c8952f8a,2605,,"[83.8, 39.8]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,161,Barcelona,217,['3a259537-07ec-4008-b3a2-d60e149249d1'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:22.466,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a701d9a3-65d2-4d9b-ac2b-076bd2f774e4,2608,,"[83.6, 30.8]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Center Defensive Midfield,161,Barcelona,217,['10864417-6ccf-4bb1-b329-1334f5b33f42'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:24.129,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77d08260-8432-4d4a-b711-e37920e1269d,2611,,"[91.4, 41.5]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,161,Barcelona,217,['d9af5250-eb82-42c2-80dc-12df7908e4ea'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:25.504,Ball Receipt*,,2007/2008
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6097b22c-09fc-4307-93c0-0780359eca83,2614,,"[100.9, 44.6]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,161,Barcelona,217,['f92d5e4b-4a12-48d7-a4c1-643b6872e044'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:29.249,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fffa92ba-d72f-434a-be9f-29a4e904e340,2619,,"[36.4, 54.5]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,161,Barcelona,217,['9cf34167-5b31-4437-9504-944534880906'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:44.923,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcabb26a-2dd2-4101-995c-663c0a173fe5,2622,,"[62.8, 58.3]",69170,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,161,Barcelona,217,['f99b50a5-79be-43d7-8b12-ad424a6b1369'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:52.160,Ball Receipt*,,2007/2008
