ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,"[57.1, 47.5]",,,,,,,,,,,,,1.685734,,,,,,,,,,,,,,,,3f915960-df37-469e-a1f5-7625fdf2bb3b,766,,"[54.4, 51.9]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,55,Barcelona,217,"['0591eda2-41c8-4cb1-a822-c6934111a506', '4aac961d-6b2d-4d76-80f7-dd4f0fbe12c3', '9034e180-8408-4f8d-9239-4891e91e07a5', 'e5430d8c-b4c3-4b42-9aa3-bc374068d86c']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.420,Carry,True,2007/2008
,,,"[59.0, 33.1]",,,,,,,,,,,,,0.8269,,,,,,,,,,,,,,,,7364bdda-9772-4fcd-8e88-aac2e629bb44,769,,"[58.0, 33.8]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,55,Barcelona,217,"['71e2128f-3259-43df-a6c2-f618d37fea62', 'a3b5eb78-0f43-4e66-90c3-0a87d52a6514']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.906,Carry,,2007/2008
,,,"[81.7, 2.9]",,,,,,,,,,,,,3.950979,,,,,,,,,,,,,,,,ff16492c-e22c-4360-b8fe-2e81e1445cc9,772,,"[70.2, 2.9]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,55,Barcelona,217,"['12aa64b7-b8a1-4ce1-ba1c-da9036ce1ec2', 'e032a17c-e5cf-49b8-87a0-dee903017827']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.613,Carry,,2007/2008
,,,"[86.6, 17.6]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,8ae0b47d-a1d1-4a51-93b5-64ac3b0b6e09,776,,"[87.2, 15.7]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,55,Barcelona,217,"['1643b9a5-c95f-4245-aa81-f657995cb036', 'bf51f180-313b-4ca1-97dc-84033600dda5', 'e4d6dfb0-fd60-4f2b-81a4-84aa529b5504']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:30.924,Carry,True,2007/2008
,,,"[71.8, 13.7]",,,,,,,,,,,,,0.04004,,,,,,,,,,,,,,,,b4ace69d-00ce-4388-847f-3596f0d2085b,779,,"[71.8, 13.5]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,55,Barcelona,217,"['53a0ccbe-c637-46aa-94e9-a39b87f37f28', 'a08e69ab-9a0f-42d8-acae-7567dc44c1a6']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.159,Carry,,2007/2008
,,,"[70.7, 23.4]",,,,,,,,,,,,,2.187884,,,,,,,,,,,,,,,,05543793-fdc3-4186-9eef-2ed7714e8413,782,,"[79.1, 19.6]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,55,Barcelona,217,"['5ae7b030-0b20-4062-803f-8f7696b5b7fa', '84dc0d49-ec3d-4d34-9101-08f1607eba0e']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.155,Carry,,2007/2008
,,,"[17.6, 47.9]",,,,,,,,,,,,,16.7021,,,,,,,,,,,,,,,,90cce7c2-ed22-4463-b213-3df42d66b5b5,786,,"[6.2, 34.9]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Cobeño Iglesias,26438.0,Goalkeeper,56,Almería,403,"['0ec96594-b9cf-4404-a040-61ebfc80f0ab', '53f1f540-11fe-4113-bce3-4cb986471520']",37,,,,,,,,,,,,,,,,,,Almería,403,00:18:37.457,Carry,,2007/2008
,,,"[46.5, 68.9]",,,,,,,,,,,,,2.236213,,,,,,,,,,,,,,,,87725947-64cd-4510-8014-bf9cb78995a0,789,,"[52.1, 77.7]",69158,18,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,56,Almería,403,"['4391e3af-196c-49e9-80f4-bf6b0871773f', 'ccff48a6-6071-4e6d-be94-272c87814db7']",56,,,,,,,,,,,,,,,,,,Almería,403,00:18:56.896,Carry,,2007/2008
,,,"[16.3, 44.4]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,6c7a0ce1-8390-4784-a102-fe5e727de61d,792,,"[14.5, 45.0]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Cobeño Iglesias,26438.0,Goalkeeper,56,Almería,403,"['24f7ac31-490a-47d8-b02b-b211071dac33', '62053902-82f4-4db7-b069-19929b3e66ee']",1,,,,,,,,,,,,,,,,,,Almería,403,00:19:01.735,Carry,,2007/2008
,,,"[54.7, 52.1]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,8a951e0b-5d9f-4f40-9c80-0eb6e4963aa5,795,,"[54.7, 52.1]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Soriano Marco,26435.0,Right Center Midfield,56,Almería,403,"['05e80f11-f264-4ae4-b3da-5dcffc373864', 'a54aa46d-9428-4643-b398-e2264e73af77']",5,,,,,,,,,,,,,,,,,,Almería,403,00:19:05.785,Carry,,2007/2008
,,,"[75.7, 25.8]",,,,,,,,,,,,,3.067559,,,,,,,,,,,,,,,,84d62694-c025-4b9f-99c3-b859fc3f1f40,800,,"[68.7, 29.6]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,57,Barcelona,217,"['e0050241-227d-4687-914e-90d5fc891ce6', 'e6fd43a9-4590-4534-b1fc-499fb7e2249f']",8,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:08.535,Carry,,2007/2008
,,,"[103.7, 21.7]",,,,,,,,,,,,,4.022905,,,,,,,,,,,,,,,,5c0f375e-5d6b-4a73-961f-91fc90f84d3a,803,,"[110.7, 9.1]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,57,Barcelona,217,"['275366d8-9925-415c-b4f7-48a99fe0f7a3', '45f79f25-6b64-4786-b63c-956c99ab86e9', 'ad6acf93-aafd-4743-b841-27acbeeaa4d9']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:15.140,Carry,True,2007/2008
,,,"[37.9, 76.6]",,,,,,,,,,,,,0.887601,,,,,,,,,,,,,,,,421ce527-75b1-43aa-b93b-5a1c173058d9,809,,"[33.8, 76.0]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Right Wing,57,Barcelona,217,"['78225f74-4c6b-44cc-9836-183f085e7750', '7ffe5205-6a59-4d19-8d1e-65511a97ae1e', 'd60636de-f210-4209-a97a-616c2cf37a1f']",22,,,,,,,,,,,,,,,,,,Almería,403,00:19:22.456,Carry,True,2007/2008
,,,"[62.6, 20.3]",,,,,,,,,,,,,2.9312,,,,,,,,,,,,,,,,a8f09f57-0909-4be1-9079-1ec927689c94,812,,"[72.2, 5.6]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,57,Barcelona,217,"['07fc42a7-7a21-463d-8002-7cefdcf851ff', 'bd2ea4aa-6c2e-4ecd-9dfb-d67b4ab8ebe3']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.209,Carry,,2007/2008
,,,"[54.9, 51.4]",,,,,,,,,,,,,5.081,,,,,,,,,,,,,,,,718580c1-ef5a-4765-bc58-3bb0aed826ef,815,,"[47.9, 40.8]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,57,Barcelona,217,"['32938ee9-ffcf-450d-aa26-d1a40ce21f6f', '984dfba5-d3e8-4a7e-95ae-a8e7c257c64f']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.740,Carry,,2007/2008
,,,"[49.8, 30.1]",,,,,,,,,,,,,1.395293,,,,,,,,,,,,,,,,41e3fb5c-a5e2-40ab-9169-8b00b021f38f,818,,"[47.2, 25.8]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,57,Barcelona,217,"['58ad0b15-904b-48e9-91ea-1beb74ece10d', 'd071af5d-3fda-4d77-80ac-55a4bb349fd0']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:36.322,Carry,,2007/2008
,,,"[63.1, 22.5]",,,,,,,,,,,,,0.119955,,,,,,,,,,,,,,,,06ea0724-3f4e-4fd5-9ea6-c8181cd3a40d,821,,"[63.1, 22.5]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,57,Barcelona,217,"['809f0f73-bb68-45af-82b4-17474b1299fc', '973f2962-e971-4958-8eeb-01c05b826c97']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.127,Carry,,2007/2008
,,,"[60.5, 33.0]",,,,,,,,,,,,,1.307863,,,,,,,,,,,,,,,,288680f2-92f6-4bf5-94d6-b30d7348dfdf,824,,"[53.9, 31.8]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,57,Barcelona,217,"['182928cd-64cf-4e50-bcb4-4cf5b5905f9a', 'ab7cc80f-80f1-41a0-9124-35984bc54041']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:40.331,Carry,,2007/2008
,,,"[66.3, 47.8]",,,,,,,,,,,,,0.09598,,,,,,,,,,,,,,,,1005125d-acd9-4720-a33a-a79bf883f22a,827,,"[66.7, 47.1]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,57,Barcelona,217,"['566b9108-35a7-4af1-9b9a-27a1d78efa73', '98227860-357c-467e-8919-92b3d8eca56f']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.572,Carry,,2007/2008
,,,"[51.5, 54.0]",,,,,,,,,,,,,1.631722,,,,,,,,,,,,,,,,b3843e03-ceea-43e9-a241-f345918f2ea6,830,,"[49.9, 53.1]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,57,Barcelona,217,"['3daf86cf-5e47-4037-8cd3-389b4d802f3d', '9720cf06-b5db-482c-aec0-f9a80ec31fbc']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:43.805,Carry,,2007/2008
,,,"[64.6, 75.0]",,,,,,,,,,,,,2.0286,,,,,,,,,,,,,,,,726dc1c0-6437-4c4a-9667-f1bc774b9321,833,,"[63.4, 76.7]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,57,Barcelona,217,"['506f17e8-f414-4a06-ae7b-b6259242cf37', '74dad7d9-a8f2-46a8-bec8-b138ed2fa8cf', 'b919f717-be3e-4509-8dce-10efa1ad7e01']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.037,Carry,True,2007/2008
,,,"[74.7, 61.8]",,,,,,,,,,,,,1.576235,,,,,,,,,,,,,,,,ee9d5f71-023f-4901-99bd-a3642ea83acd,837,,"[77.9, 71.4]",69158,19,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,57,Barcelona,217,"['2c34df88-fb84-45b6-b95b-0eeaedae60d8', '3a35e277-adaa-4cd7-9521-5275bbcbb6d0']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.349,Carry,,2007/2008
,,,"[40.0, 7.9]",,,,,,,,,,,,,2.178582,,,,,,,,,,,,,,,,1ae8fee9-e91b-4283-b0b9-e03ee7898070,845,,"[48.0, 6.4]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Jiménez Ortiz,26436.0,Left Back,58,Almería,403,"['a55f46a3-b8ad-43c9-a624-f6237b4b566f', 'cf883275-e623-4f79-830a-35b055bcf6d4', 'dd3a12e1-7139-435c-85a1-cf338d2c44fb']",5,,,,,,,,,,,,,,,,,,Almería,403,00:20:05.159,Carry,True,2007/2008
,,,"[58.1, 25.3]",,,,,,,,,,,,,1.2436,,,,,,,,,,,,,,,,0ac39f0d-f97f-4a3f-af53-836f52f5150c,855,,"[55.9, 33.7]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,59,Barcelona,217,"['3313855e-3165-47f3-a0d4-ea72712d2d3e', 'cc639713-ea95-46be-b57e-a137acc2e001']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.579,Carry,,2007/2008
,,,"[79.0, 2.9]",,,,,,,,,,,,,0.930199,,,,,,,,,,,,,,,,c6cc1e96-ae65-4f26-8ff9-6d8a2418317d,858,,"[77.9, 3.1]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,59,Barcelona,217,"['096317d3-f161-4989-b501-b8c4b931eaf7', '0da51433-2273-4c04-8e03-ab543c61ad91']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.859,Carry,,2007/2008
,,,"[66.7, 26.8]",,,,,,,,,,,,,2.8376,,,,,,,,,,,,,,,,3eedb7c8-39f0-4833-ac7b-4c28100cabc2,861,,"[68.7, 22.5]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,59,Barcelona,217,"['496c4161-342e-44ee-a979-c46682f83979', '63c236b9-ac33-4ee1-8623-df3ac1d923ba']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.989,Carry,,2007/2008
,,,"[65.6, 27.5]",,,,,,,,,,,,,1.803671,,,,,,,,,,,,,,,,01aafa86-01e2-4e17-8d7f-16b410656c7e,865,,"[75.7, 33.7]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,59,Barcelona,217,"['3c5cdf10-27b4-49b6-bea2-95e02f4bc393', 'a4ed7cbc-875f-4bf7-bbff-7d0704358155', 'b7a9d957-f131-4bac-af62-54364a46ca88', 'c00ac090-cfd7-46e2-8600-0c61e0f6f366']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.627,Carry,True,2007/2008
,,,"[71.6, 34.0]",,,,,,,,,,,,,0.911499,,,,,,,,,,,,,,,,11d96ea6-ccbd-4fec-a2be-365dc76385f5,873,,"[71.4, 33.0]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,60,Barcelona,217,"['ca05a2fa-918e-45e6-b09a-3ae08371e5a5', 'cf2e0118-728d-4998-9e03-670c9f219932', 'd3e4e867-cd78-4352-8433-e845aa71b8f6']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.720,Carry,True,2007/2008
,,,"[67.7, 54.1]",,,,,,,,,,,,,2.840109,,,,,,,,,,,,,,,,f84c5721-dd23-41a4-97d1-cf9d7b881d1a,876,,"[64.8, 47.8]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,60,Barcelona,217,"['83bf4c3b-2675-47a5-a8b9-962f3e663eed', 'b2347ade-9187-4143-9802-9b80b022fe93']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.447,Carry,,2007/2008
,,,"[57.1, 34.7]",,,,,,,,,,,,,0.4423,,,,,,,,,,,,,,,,35161866-5b51-4625-8217-cbe268457623,879,,"[57.3, 35.2]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,60,Barcelona,217,"['75266c57-5672-4526-9e28-6699ccb4fd8f', '7c231a54-5529-4f6f-8404-9d5667abbd20']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.887,Carry,,2007/2008
,,,"[75.7, 20.2]",,,,,,,,,,,,,1.0397,,,,,,,,,,,,,,,,9d45ceb4-6edc-4146-98e5-629b9435be78,882,,"[73.3, 23.7]",69158,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,60,Barcelona,217,"['3368a0f2-a9ef-4671-9611-f29464a95161', 'dcaf9efd-294e-4563-934e-711b1eed4357']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:57.929,Carry,,2007/2008
,,,"[88.7, 5.8]",,,,,,,,,,,,,2.727851,,,,,,,,,,,,,,,,dd992b2a-2524-4f9a-abb9-6b3f64684148,885,,"[90.1, 1.4]",69158,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,60,Barcelona,217,"['34af1aa9-5e18-47d1-84ea-78923e965675', '6c331329-9b5a-489d-a19d-cb2b1e5a1250']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:00.169,Carry,,2007/2008
,,,"[41.7, 24.4]",,,,,,,,,,,,,1.016523,,,,,,,,,,,,,,,,e9555a8d-ef39-4455-99ee-cd12bfab7807,898,,"[46.7, 27.7]",69158,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,"['96ec4a0e-d1e0-4b31-89f7-d427075a4fba', 'e55b7abf-a056-47ff-814e-86a03bdd84a1']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.290,Carry,,2007/2008
,,,"[34.4, 40.3]",,,,,,,,,,,,,1.436159,,,,,,,,,,,,,,,,5f162c4d-062b-45dc-8c23-934574b7e38e,901,,"[34.4, 40.3]",69158,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,63,Barcelona,217,"['1d69e02e-c1bb-44e8-8ee3-88e705a13bf4', 'c34c4fa0-92aa-4dcb-902d-bab3a57ec39e']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.914,Carry,,2007/2008
,,,"[38.8, 32.5]",,,,,,,,,,,,,1.2268,,,,,,,,,,,,,,,,cc538684-e2a7-46c3-a0aa-501f27236dab,904,,"[38.8, 32.6]",69158,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,63,Barcelona,217,"['7d0b3895-4a7a-46a0-8ad1-825530ee9d72', '816e897a-f2c2-4435-8cae-e04c2c2e1043']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.550,Carry,,2007/2008
,,,"[51.3, 29.7]",,,,,,,,,,,,,4.8058,,,,,,,,,,,,,,,,14b1f255-e8b5-4ccb-beae-b2e6ca1e180a,907,,"[43.3, 17.3]",69158,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,63,Barcelona,217,"['60e66f35-af54-4e5d-a834-eea52a554a97', 'db4932eb-c2f4-423a-818f-50002155443d']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.977,Carry,,2007/2008
,,,"[56.6, 49.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,4bca47bb-4dd8-4b50-868c-d85a7ac5d5c9,911,,"[56.4, 48.5]",69158,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,63,Barcelona,217,"['470b8c1c-8280-44c1-9709-111f252168aa', 'e3a6cb7c-7906-4238-aded-b1cd84249978']",17,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.982,Carry,,2007/2008
,,,"[111.2, 44.2]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,ef953cee-d37b-44db-bc6b-c2743df998fe,922,,"[111.2, 44.4]",69158,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,64,Barcelona,217,"['59a66d6f-47cd-4c3e-8ac9-35ce0b19681b', 'e9022f82-475e-4384-b891-cd8b6fc060cc']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.095,Carry,,2007/2008
,,,"[69.9, 14.2]",,,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,1ee23641-8f64-4a36-a9db-f2db31429542,931,,"[69.9, 14.2]",69158,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Melo de Carvalho,25430.0,Left Center Midfield,65,Almería,403,"['568bb33a-5079-4d0a-9a80-468c1f4f57e5', 'cf2288f3-3501-4d19-a31b-fb64f8502c4e']",20,,,,,,,,,,,,,,,,,,Almería,403,00:23:20.038,Carry,,2007/2008
,,,"[77.4, 8.6]",,,,,,,,,,,,,4.654297,,,,,,,,,,,,,,,,602bc14f-7834-4bfd-a7ce-7655cf9b2f5c,934,,"[60.0, 11.7]",69158,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Manuel Jiménez Ortiz,26436.0,Left Back,65,Almería,403,"['162772d3-4670-43df-b96a-1ff9d8d052ea', '451092c3-48ee-4253-b091-a4743c6a4c5d', 'c38c0e6c-d4dc-4e83-bfda-6e1348876ece']",20,,,,,,,,,,,,,,,,,,Almería,403,00:23:20.961,Carry,True,2007/2008
,,,"[63.0, 13.5]",,,,,,,,,,,,,0.186082,,,,,,,,,,,,,,,,4e275c1e-7e5c-4f6a-bc0a-5553c50d1472,938,,"[62.9, 13.5]",69158,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Felipe Melo de Carvalho,25430.0,Left Center Midfield,65,Almería,403,"['2064ad27-a935-4018-9baa-667d1237091d', 'c074e955-9f4e-4889-b86b-3301ed875446']",27,,,,,,,,,,,,,,,,,,Almería,403,00:23:27.108,Carry,,2007/2008
,,,"[58.4, 56.1]",,,,,,,,,,,,,4.772951,,,,,,,,,,,,,,,,6bf26a25-4d5a-45a0-a2cf-b25fec5743b7,941,,"[46.3, 33.2]",69158,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos García Badías,26439.0,Right Center Back,65,Almería,403,"['2f781f46-b8e0-4eb7-b74c-53b01af25997', '513db7e5-68eb-417d-93ad-ad73ae73f82c']",29,,,,,,,,,,,,,,,,,,Almería,403,00:23:29.149,Carry,,2007/2008
,,,"[74.0, 77.7]",,,,,,,,,,,,,1.744002,,,,,,,,,,,,,,,,1caec810-6957-49d5-9c94-fd771299cbff,944,,"[68.7, 78.9]",69158,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bruno Saltor Grau,3095.0,Right Back,65,Almería,403,"['288b420c-a01c-4606-925b-dd4170e739f7', '98580171-c512-4e82-9937-a6cde81ff636']",35,,,,,,,,,,,,,,,,,,Almería,403,00:23:35.732,Carry,,2007/2008
,,,"[93.4, 78.1]",,,,,,,,,,,,,2.2546,,,,,,,,,,,,,,,,767c90c3-7c8d-4635-8e35-9934a73a3cfd,947,,"[93.3, 78.3]",69158,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Manuel Ortiz Palazón,26440.0,Right Wing,65,Almería,403,"['b2b314cc-5266-4e75-ac4c-b6846ce8786b', 'd4f5e250-e25c-464f-a07e-a7849dd1eb33']",38,,,,,,,,,,,,,,,,,,Almería,403,00:23:38.877,Carry,,2007/2008
,,,"[117.9, 12.5]",,,,,,,,,,,,,0.120045,,,,,,,,,,,,,,,,fe33a79a-fe98-40eb-9dcb-01467a16c2a4,952,,"[115.1, 13.5]",69158,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Albert Crusat Domene,26437.0,Left Wing,66,Almería,403,"['51f2e8ab-6e48-418a-969e-35d2064dabe7', '8b6f4bf2-0dbc-4984-8f8b-f03c846c4dfb']",5,,,,,,,,,,,,,,,,,,Almería,403,00:24:05.947,Carry,,2007/2008
,,,"[39.0, 55.0]",,,,,,,,,,,,,2.486293,,,,,,,,,,,,,,,,c102951f-a885-4100-8691-3da88fc6702f,958,,"[38.1, 55.4]",69158,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos García Badías,26439.0,Right Center Back,66,Almería,403,"['02de4c20-9234-4ebd-88fc-9f9f7a1264d8', 'af469221-6df0-45bb-b41a-ecd3eb7a5b8f']",14,,,,,,,,,,,,,,,,,,Almería,403,00:24:14.136,Carry,,2007/2008
,,,"[16.3, 27.9]",,,,,,,,,,,,,0.223916,,,,,,,,,,,,,,,,50544c4d-35c1-4a07-93c2-53af4c392224,961,,"[16.3, 29.9]",69158,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Cobeño Iglesias,26438.0,Goalkeeper,66,Almería,403,"['334a3352-d06b-4446-bd17-af73cdd43596', 'f221e351-5a6d-43cc-abfe-5f65ec6b81d3']",19,,,,,,,,,,,,,,,,,,Almería,403,00:24:19.196,Carry,,2007/2008
,,,"[36.9, 9.4]",,,,,,,,,,,,,3.049761,,,,,,,,,,,,,,,,4bd7d7f5-fdac-4945-b8e1-667f435b1149,964,,"[36.9, 9.4]",69158,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Wilmer Acasiete Ariadela,26434.0,Left Center Back,66,Almería,403,"['5962c507-3bb7-4a1d-bdda-2c699ee40cd8', '834517f7-bdb5-4487-8a8a-9c49490d6fc5']",21,,,,,,,,,,,,,,,,,,Almería,403,00:24:21.004,Carry,,2007/2008
