bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,c556e93b-d619-4a06-8b6d-46153f815c2d,3916,,"[71.9, 75.7]",3773547,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,219,Barcelona,217,['4f26148f-ab31-4926-8ac0-4a1ca02784b4'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.361,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,802547cd-634e-4d27-a91b-9119977ae9e8,3921,,"[111.5, 58.1]",3773547,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,219,Barcelona,217,['899f3c86-64b6-47a8-bf8a-bf14a004304c'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:30.621,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,59aee77b-0817-436f-9f94-b023e0b1bb06,3926,,"[75.5, 2.5]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique Barja Afonso,24315.0,Right Center Forward,220,Osasuna,422,['703442da-c668-418c-8a6f-cd7c817485fd'],11,,,,,,,,,,,,,,,,,,,Osasuna,422,00:45:11.998,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a45a26fe-a37a-4da7-b520-3a1a1f08678d,3929,,"[35.8, 69.4]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,221,Barcelona,217,['7a8d5ae2-6408-4499-999a-11e57be0e988'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:14.359,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,339d195a-a9d3-4f37-aaf8-eca6ae43cc7d,3933,,"[4.3, 41.1]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,221,Barcelona,217,"['05a4e896-8eab-44b2-aab0-d15739293958', 'f45646a4-69f2-4346-af5d-88533744b566']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:17.846,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,aee46ddb-a17f-49aa-8046-f87f6417fe10,3936,,"[17.3, 44.5]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,221,Barcelona,217,['d50f83f0-d4f0-4f0c-853b-73cc37b77698'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:20.460,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,4c885f1a-4e72-4f65-bb7f-0f271e6ff364,3939,,"[28.6, 57.7]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,221,Barcelona,217,['dc682305-5aea-4b30-aaa8-e876507cafc5'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:22.639,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,2356ad63-e60b-4e58-8f8b-fdd00bc059ae,3942,,"[50.4, 33.3]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,221,Barcelona,217,['17fdd6d6-ddf0-4060-a4e0-86e6f12f58d8'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:26.087,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee211b9-b24f-4576-b4da-99dc4cbecb97,3945,,"[44.9, 39.0]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,221,Barcelona,217,['6bada4ca-3dff-4777-8e14-e3c34c7240c1'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:27.319,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c016a68-86fc-4846-992a-29bb5fe65ece,3948,,"[79.3, 12.6]",3773547,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Left Wing,221,Barcelona,217,['52e3b720-6977-440b-97bc-508de9da32c0'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:45:30.517,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,f119eba1-7aeb-493c-9a30-a6069998715f,3957,,"[99.0, 73.5]",3773547,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,223,Barcelona,217,['47626874-1e5a-4c6f-97a3-94e5256e9e9a'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:57.752,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a338cf57-2258-4d38-83ef-a62f3b61838d,3959,,"[98.8, 78.6]",3773547,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,223,Barcelona,217,['c4acc1f0-903f-468c-ae5c-cf243652dc6d'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:58.579,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,9193e9e4-a8db-405d-9fff-f607a9dd1fb7,3961,,"[90.4, 62.9]",3773547,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,223,Barcelona,217,['4bb2de08-362b-4076-a176-4ad0a9bf468e'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:46:59.890,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,611cc67c-c0bc-4a84-b060-c09e9f13d7f7,3964,,"[85.1, 26.1]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,223,Barcelona,217,['acceff3d-acd8-4cc7-856b-73d486c4d59e'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:03.378,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,8003b7b6-47e5-4de8-8b23-fe1eb1f3fc17,3967,,"[92.0, 18.9]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Center Attacking Midfield,223,Barcelona,217,['fbe94e22-c684-4e78-b7c6-f892663c4958'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.126,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,202686bf-48d7-41c1-a786-1d30b314bc1f,3970,,"[84.8, 24.6]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,223,Barcelona,217,['0406eaa3-8d93-4eab-9756-851d3d422ada'],6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:06.355,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8f279d10-93b9-42cf-b78c-7fe13d8f6b00,3973,,"[106.8, 35.9]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,223,Barcelona,217,['e2a38c5a-a4e9-4d2d-aba5-aec8978027b3'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:07.785,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,88af8f70-3bca-45b3-82a5-9ef8e57c1527,3979,,"[69.0, 47.6]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,223,Barcelona,217,['65507938-9cfa-4a89-bf68-3aeae7ae78e7'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:12.813,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,130ac530-beb4-4132-9f05-3a49dcf14d22,3982,,"[64.4, 34.9]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Back,223,Barcelona,217,['91aebb81-ecee-4cbf-b3b5-693b5c78617a'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:14.877,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,14cd9ebb-ce11-44e4-80b6-9bb7b9e51333,3985,,"[63.9, 61.7]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Right Back,223,Barcelona,217,['90c87132-1021-4c6b-801c-028ecd02d154'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:18.122,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a417f119-e152-4c86-ae58-cd036a177e3c,3988,,"[78.3, 77.5]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,223,Barcelona,217,['dbe71e3b-8a3b-44d3-b292-e03e41279a9a'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:20.471,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,eac86eb3-efe4-44c4-bcf4-05e742e630a9,3991,,"[90.6, 77.5]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Right Back,223,Barcelona,217,['2b626d8e-8d7b-49c2-a90f-82b69b9d5fdd'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:24.648,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,679d0d24-0933-4fd3-950c-2e0dcd8b4ac2,3995,,"[69.2, 73.7]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,223,Barcelona,217,['afed4646-7961-4783-a1ce-665d918b2529'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:27.582,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c275942-028c-463a-8012-eae295c085ce,3998,,"[76.5, 77.2]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Junior Firpo Adames,17304.0,Right Back,223,Barcelona,217,['434f353e-1c0a-4678-96f3-c2b37cf633b8'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:28.547,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc61c69-05f7-4732-a1f1-b9d1b8dde8ad,4006,,"[62.7, 55.7]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,223,Barcelona,217,['da8300dd-9a1b-471e-8cd0-33991154e43d'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:33.149,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,55c48dde-a85f-40ce-890b-ceebcd3483db,4009,,"[65.6, 65.5]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,223,Barcelona,217,['2e819921-0cbe-48f5-b157-c92f9a214ddc'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:34.253,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,297b558a-07e0-4d60-93fc-e6e7970c2c02,4012,,"[77.9, 59.7]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,223,Barcelona,217,['1aab652b-f5f7-44da-9e65-0e15dfb712fc'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:35.925,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,4d1cd21f-5a2e-4edb-8451-82705662abaf,4015,,"[85.0, 64.6]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco António Machado Mota de Castro Trincão,22390.0,Right Wing,223,Barcelona,217,['37fcd428-425f-48eb-93a1-7cc4d92fb8b9'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:37.621,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,a34caccb-37ea-4923-9972-34e494d746f1,4023,,"[18.7, 1.7]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Back,224,Osasuna,422,['4f7ee78a-9508-4f99-b26c-444a3fe131d4'],47,,,,,,,,,,,,,,,,,,,Osasuna,422,00:47:47.197,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,63ae8bd8-edae-4069-ab18-4b9ace7d7e00,4026,,"[49.0, 2.9]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enric Gallego Puigsech,23213.0,Left Center Forward,224,Osasuna,422,['4403cbf8-a2f9-446e-8200-cf913a1fe8d5'],50,,,,,,,,,,,,,,,,,,,Osasuna,422,00:47:50.315,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,80e5ebf5-81f4-426d-b83c-88fba500c661,4028,,"[44.3, 17.5]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Enrique Barja Afonso,24315.0,Right Center Forward,224,Osasuna,422,['2b4c2f5a-83d5-4ec7-840d-52da0e236a95'],53,,,,,,,,,,,,,,,,,,,Osasuna,422,00:47:53.250,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3242c8-9db1-4c9e-aa45-305def0a04fb,4030,,"[77.0, 31.0]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,224,Osasuna,422,['89a3b67f-593e-45c6-ae27-196329d095b7'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:54.843,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,533193c4-fd30-496c-b8fb-865664e11082,4033,,"[109.5, 48.8]",3773547,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,224,Osasuna,422,['5491f041-8e91-4d81-a698-148684af52ef'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:47:58.155,Ball Receipt*,,2020/2021
,,,"[47.1, 33.3]",,,,,,,,,,,,0.501501,,,,,,,,,,,,5022c72a-21a0-4f6b-b8e4-f3c873d9e351,7,,"[46.9, 32.0]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Center Defensive Midfield,2,Barcelona,217,"['0e8e7170-589f-47d6-899b-767cbdf6ab18', 'b4508ed0-4eab-4287-85db-fd054a3c3b15']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:02.432,Carry,,2020/2021
,,,"[51.5, 13.7]",,,,,,,,,,,,0.961066,,,,,,,,,,,,c0532fb8-4b27-4709-a92a-d38372764f34,10,,"[51.5, 13.7]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['bb3763b3-fec2-47a6-98d9-8faf8a5e4277', 'f02781fe-a036-4eb0-9472-ef858826c500']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.567,Carry,,2020/2021
,,,"[41.4, 58.3]",,,,,,,,,,,,1.615016,,,,,,,,,,,,80b24960-f315-4385-b468-e947153e2f47,13,,"[41.4, 58.3]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,"['6759d5c1-5da7-4299-90a0-d96c395abad4', 'bbddf43a-e1d8-4c28-bda1-7464fa593890']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:07.612,Carry,,2020/2021
,,,"[33.9, 31.0]",,,,,,,,,,,,0.585934,,,,,,,,,,,,8cbf2fbc-fa29-4f75-846d-0edbe394534c,16,,"[33.9, 31.0]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['1f7a184e-3b1f-479e-a7ab-2225927d27f1', 'fea22f29-89b9-49fb-91e5-e12d373586e5']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.463,Carry,,2020/2021
,,,"[41.0, 21.0]",,,,,,,,,,,,0.183582,,,,,,,,,,,,97f457df-518d-4a8a-a5fe-c18be11cff79,19,,"[42.7, 21.0]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Center Defensive Midfield,2,Barcelona,217,"['bab4dd75-127f-471c-85ce-644fe6d7ba80', 'e0b68bb7-7079-49cf-b354-5b7421de4059']",11,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:11.967,Carry,,2020/2021
,,,"[33.5, 46.4]",,,,,,,,,,,,1.252881,,,,,,,,,,,,995b7ecc-7af2-45ca-9cd2-f1a1799d5768,22,,"[31.5, 30.8]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['6d84420c-fb81-4856-94e0-6ad2c22da3b9', '82799ecf-c396-4604-aad0-bf66a05868af']",13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.299,Carry,,2020/2021
,,,"[48.9, 59.3]",,,,,,,,,,,,4.927943,,,,,,,,,,,,de986fc0-661c-416d-9cc9-f7d9b7998765,25,,"[43.1, 64.1]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,"['2ef35495-b693-41da-a919-f5ddd2a56d85', '7e391f36-7d23-4599-a708-51c837280c6f']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:15.926,Carry,,2020/2021
,,,"[33.6, 45.6]",,,,,,,,,,,,0.943491,,,,,,,,,,,,ff574e51-563f-45ea-9803-b381bc39c076,28,,"[33.9, 46.7]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,2,Barcelona,217,"['37435c34-b8f5-4ad3-8d18-c6ef3e35be7f', 'e795cc16-7705-4cfc-a5e9-d09060ee2d03']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:22.148,Carry,,2020/2021
,,,"[55.1, 11.3]",,,,,,,,,,,,1.03695,,,,,,,,,,,,b71f6779-1c97-4d4c-afcb-a610f06068dd,31,,"[52.1, 16.5]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Center Defensive Midfield,2,Barcelona,217,"['0342f301-4ada-40ff-9925-d2b0ac9dc9d8', '2819cd7e-8591-49b3-9bb6-94ca74629972']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.160,Carry,,2020/2021
,,,"[62.3, 1.6]",,,,,,,,,,,,0.134825,,,,,,,,,,,,10f4a487-ee30-4530-ba70-79da8f240f4f,34,,"[62.3, 1.6]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['65f01ae0-a3f4-49eb-9ec3-575f4aeadd4c', 'f3c9b6a8-5c01-41c1-bdc9-6e09ed9a05e9']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.875,Carry,,2020/2021
,,,"[51.5, 12.3]",,,,,,,,,,,,1.189354,,,,,,,,,,,,9962e0b1-42bf-436c-b262-995c5d973aef,37,,"[55.1, 8.5]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Center Defensive Midfield,2,Barcelona,217,"['37305a81-7a6d-4e8f-8361-28b62c426924', 'aadfe3e1-31da-49e9-8431-cf21b91994e6']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:28.148,Carry,,2020/2021
,,,"[57.5, 59.7]",,,,,,,,,,,,2.359805,,,,,,,,,,,,b4bdf992-04b7-47ee-86f6-e7db9a933097,40,,"[52.5, 60.7]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Óscar Mingueza García,43728.0,Right Center Back,2,Barcelona,217,"['1f6e618b-135c-4824-8e1a-a9fc809f6f63', 'd60e273b-c1fc-49e3-9f95-ff4d7e28acbd']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.425,Carry,,2020/2021
,,,"[15.9, 29.6]",,,,,,,,,,,,11.910179,,,,,,,,,,,,4537e116-d7da-4b8b-a453-a0a75e69f5d0,44,,"[5.8, 23.9]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Herrera Pirón,24211.0,Goalkeeper,3,Osasuna,422,"['8f827fca-eee5-4355-a0b9-6df27dabfabf', 'e0a4a234-73cd-41dd-a449-e835c11086cb']",38,,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:38.684,Carry,,2020/2021
,,,"[95.5, 23.2]",,,,,,,,,,,,1.709749,,,,,,,,,,,,3c3ba34d-73b2-468e-aec2-5495f093f614,50,,"[94.1, 23.9]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén García Santos,23943.0,Right Center Forward,3,Osasuna,422,"['2fe8f00e-0b72-44b7-982f-b30b8c1c4b8a', '31b096ec-b663-4ee3-8b59-2fe2cbae49f1', 'ffa28570-2986-4e51-a94b-2503e179f06a']",55,,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:55.149,Carry,True,2020/2021
,,,"[73.2, 4.3]",,,,,,,,,,,,1.625832,,,,,,,,,,,,5d64936b-356d-4acb-a6a9-e1568938813c,56,,"[82.8, 7.7]",3773547,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Midfield,3,Osasuna,422,"['05d3e99e-7f5c-44ed-b508-9d418864b35b', '0e4438e8-778a-41a5-a485-8f399e8984d6', 'fa3a869a-7b6a-42a8-a460-5c91e16abe1b']",59,,,,,,,,,,,,,,,,,,,Osasuna,422,00:00:59.023,Carry,True,2020/2021
,,,"[72.4, 68.4]",,,,,,,,,,,,0.090649,,,,,,,,,,,,cd764ad7-8933-4dfe-8f02-b6661f246436,62,,"[72.4, 68.6]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Braithwaite Christensen,4447.0,Center Forward,4,Barcelona,217,"['394ff6c2-f793-4687-b66f-1c30e3e5f057', 'f377875c-44dd-425f-9c79-4f906807a3f6', 'f66fac63-efad-4307-bb7f-7f3db75bfcec']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:15.951,Carry,True,2020/2021
,,,"[56.7, 22.5]",,,,,,,,,,,,1.481232,,,,,,,,,,,,c2c33429-8fe0-468a-9c98-aba197438102,67,,"[56.7, 22.5]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jon Moncayola Tollar,30277.0,Right Midfield,5,Osasuna,422,"['7718d46a-66b6-45ef-acc7-fb81a376f5f6', 'ae8444dc-7df3-42cf-b0cc-047078f06028']",17,,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:17.942,Carry,,2020/2021
,,,"[42.9, 28.7]",,,,,,,,,,,,0.567127,,,,,,,,,,,,86010406-6880-4577-bb02-408b164a915b,70,,"[42.9, 28.7]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Unai García Lugea,23949.0,Right Center Back,5,Osasuna,422,"['8a80a5db-69b9-4907-8d67-dcf1c84d13d9', 'ce47d7d2-25bb-437f-8ae9-18840e9163e6']",20,,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:20.318,Carry,,2020/2021
,,,"[14.9, 40.3]",,,,,,,,,,,,2.795055,,,,,,,,,,,,5e663449-4a82-434a-94e7-0c9ab4bd5107,73,,"[14.2, 39.7]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Herrera Pirón,24211.0,Goalkeeper,5,Osasuna,422,"['63aa6b05-16b3-4ef9-baa5-e22c136069d0', 'e3e3a9c0-bdd0-48e3-b677-a97c1a81b819']",22,,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:22.697,Carry,,2020/2021
,,,"[55.2, 39.1]",,,,,,,,,,,,0.581377,,,,,,,,,,,,92e35dc8-0fce-4b51-9d90-f2f21d9326b5,83,,"[56.5, 42.2]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Left Wing,6,Barcelona,217,"['046f2e2f-8cc2-45b2-a26f-9474ee1b382f', 'a2e2114c-ba26-466e-8497-962a2a718279']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:32.432,Carry,,2020/2021
,,,"[63.7, 35.7]",,,,,,,,,,,,1.582668,,,,,,,,,,,,cb1be622-09ae-44fb-9618-7dd2f7461804,86,,"[62.1, 34.3]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Center Midfield,6,Barcelona,217,"['83764464-ae91-420c-90df-38f946d980b0', '9819945b-351e-4045-909f-6e061b6c2e2c', 'e7836754-b81d-4314-b264-723dcf9f6680']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.760,Carry,True,2020/2021
,,,"[56.7, 29.7]",,,,,,,,,,,,1.05721,,,,,,,,,,,,280134a8-9d00-4cb6-aa70-5e0949a04132,100,,"[56.7, 29.7]",3773547,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oier Sanjurjo Mate,23944.0,Right Center Midfield,7,Osasuna,422,"['6b708925-07d2-45dd-a453-06d9b93bc0e4', 'aa00e435-35ff-418b-ac5c-5196e2713f99']",46,,,,,,,,,,,,,,,,,,,Osasuna,422,00:01:46.309,Carry,,2020/2021
