50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69d36ea8-5353-42d0-9afc-b415151923cd,2694,,"[96.1, 18.1]",69187,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,167,Barcelona,217,['5da67268-7fc0-453b-bf33-476d92117a6d'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:30:24.039,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,8648259c-8a84-482c-b19b-bdd9dbf81f4e,2697,,"[117.1, 54.1]",69187,75,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Right Wing,167,Barcelona,217,['fe4b614a-d1d5-4624-981c-b7ccb49ac508'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.747,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8e0202-0ebe-4262-a7b8-0ba847f30b85,2702,,"[62.3, 29.2]",69187,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,167,Barcelona,217,['433b4ecd-cce7-4eff-925a-15f146318dd4'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:31:06.973,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,34947f5e-d55e-4711-bc67-6f3d7f6ea998,2705,,"[102.3, 25.9]",69187,76,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Left Wing,167,Barcelona,217,['bd2b6e87-0728-4ea7-ac6b-1bc365ebecfc'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:31:10.476,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfeaffa6-1502-4e9d-9043-d9f2b75d7f7a,2707,,"[85.8, 55.1]",69187,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique Sola Clemente,26518.0,Center Forward,168,Osasuna,422,['677022aa-71a6-463f-bb1e-1c538905acac'],38,,,,,,,,,,,,,,,,,Osasuna,422,00:31:38.343,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6f1fca2-5cc9-4fd8-bf9d-13b6edb04e60,2710,,"[94.0, 52.3]",69187,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaroslav Plašil,3150.0,Center Attacking Midfield,168,Osasuna,422,['cf7327c6-ef92-475d-94e0-8b4c2a8eb85e'],39,,,,,,,,,,,,,,,,,Osasuna,422,00:31:39.880,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16450fd9-26e0-4210-a317-5d5acb5838d1,2713,,"[88.8, 40.1]",69187,76,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Left Wing,168,Osasuna,422,['65ff98ed-5615-4001-a522-ee9582d85cd5'],41,,,,,,,,,,,,,,,,,Osasuna,422,00:31:41.160,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,877748e1-3c51-46e0-b3f3-4417328c8a38,2723,,"[82.6, 12.5]",69187,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaroslav Plašil,3150.0,Center Attacking Midfield,169,Osasuna,422,['97cb8799-0f97-4f1c-86a2-3a142754308b'],27,,,,,,,,,,,,,,,,,Osasuna,422,00:32:27.255,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7562f06-b261-4963-aded-8b016cbb622b,2727,,"[24.5, 65.7]",69187,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,170,Barcelona,217,['1a8e5166-ca0c-4bd1-9362-0874dc93da40'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:32:33.447,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3406d28-ccb9-4cba-8fe0-ededc60ce62d,2729,,"[33.9, 60.0]",69187,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,170,Barcelona,217,['b521abdb-e7f1-425b-80c6-f757c1c1dbb5'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:32:35.681,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,96eed5e7-7974-4d23-a3ad-75f60bff559c,2732,,"[25.4, 67.1]",69187,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,170,Barcelona,217,['6752125c-5ad8-4474-a8dc-006e1e958e46'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:32:36.828,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,13cb90e8-c341-4257-acfb-9a5f02157548,2735,,"[75.9, 61.4]",69187,77,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ronaldo de Assis Moreira,25879.0,Right Wing,170,Barcelona,217,['0c7e7872-5aaf-43d4-889b-ebd28fbac5d3'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:32:40.973,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,893d7d73-2427-4add-a2cc-e88b1b19df63,2739,,"[95.4, 28.7]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique Sola Clemente,26518.0,Center Forward,171,Osasuna,422,['8622067d-aa17-4266-ba75-90721f7fb909'],7,,,,,,,,,,,,,,,,,Osasuna,422,00:33:07.784,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,70381dc8-cbaa-4e5c-9039-d32b6a9744f4,2741,,"[15.1, 43.2]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,171,Osasuna,422,['91c47542-ef5d-4ec1-952e-8da73bc34906'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:33:09.910,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,c8c6459a-c849-4f01-89f3-bd839ce4ff13,2744,,"[57.2, 18.4]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Left Wing,171,Osasuna,422,['7eb8df80-6d89-496b-9f02-0af53b8bf4c4'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.457,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b9bedb5-0cd2-4226-a947-5aedeb95430c,2746,,"[69.0, 58.0]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martín Mauricio Astudillo,26517.0,Right Center Back,171,Osasuna,422,['2af8ab76-48af-4824-9fcb-9e8433baaf41'],15,,,,,,,,,,,,,,,,,Osasuna,422,00:33:15.648,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8f15ac8-3385-40d1-ac2f-4da081e80584,2751,,"[33.9, 40.3]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,172,Barcelona,217,['ea5b1ac7-10f6-47d3-bee3-9afd0deb70ea'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:33:35.423,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc984e01-813c-4209-8a29-58b44bd5898d,2753,,"[49.7, 58.9]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,172,Barcelona,217,['a05be3b4-2426-405a-b91e-3fa09f9c5cf5'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:33:37.014,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,4a8050b2-1f4e-4183-b863-fe7e3817b71c,2760,,"[88.1, 56.8]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ronaldo de Assis Moreira,25879.0,Right Wing,172,Barcelona,217,['1c2bb75c-aff7-49db-ad03-2213d226d8a7'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:33:41.754,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,988e89c2-2c78-49f6-85ce-91ac63035f7c,2764,,"[86.2, 24.1]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique Sola Clemente,26518.0,Center Forward,172,Barcelona,217,['022b4c91-41c2-48f8-af37-3b9646743308'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:33:46.855,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b532bdeb-e621-4ebc-860c-1bbc68a84cc7,2766,,"[38.5, 63.2]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gianluca Zambrotta,15774.0,Right Back,172,Barcelona,217,['be248613-af6a-41e0-ac2e-a4fbe30c839f'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:33:49.205,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b35ae1c-fc90-4c1a-bf04-76f7dde96758,2770,,"[44.1, 53.7]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,172,Barcelona,217,['b93af474-b697-4cbb-8101-67663eb32adf'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:33:50.363,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f08081fc-ceec-46a9-8547-258cfe21d7a6,2773,,"[10.8, 44.1]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,172,Barcelona,217,['4e0cfa66-52cd-4af1-8fe9-5ddf9eb3656d'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:33:52.548,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c84fe6cc-dfb2-49a9-a2ec-4ceee1bc32bf,2776,,"[21.3, 27.2]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,172,Barcelona,217,['dcde1036-1c10-47b6-908b-ba239b6fa55e'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:33:55.382,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f94a4be6-f2b2-482f-b0e0-b7ff35223bd4,2779,,"[40.4, 14.5]",69187,78,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['c635e43d-6eda-410b-9579-bb446b261fbc'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:33:58.125,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1957310-b035-4c7a-ac86-83fef69f44ee,2782,,"[29.4, 24.7]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,172,Barcelona,217,['7685e6fd-3d89-4f44-84c4-ad0fe313cd9d'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:34:01.886,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da0dc0f7-553d-45e8-a7e2-c66a1667ccb7,2785,,"[37.0, 50.6]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,172,Barcelona,217,['3c6ca5ae-315b-4068-8436-a875aae1a318'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:34:06.788,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0db8d5d0-21c3-4fd6-9091-1c2448dcee94,2788,,"[58.0, 66.0]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,172,Barcelona,217,['94c3b5d8-46a0-4fc2-8bd4-1753b973b460'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:34:11.786,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e8d2f6-23e7-44ff-a7aa-8a9b96327d64,2791,,"[80.8, 36.7]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,172,Barcelona,217,['5886e2d4-fa34-47c1-9efd-36e5bb012749'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:34:15.778,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc099ed-d67a-40e0-9bfd-479b2e517305,2795,,"[105.6, 14.5]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['3e466d85-1d1d-4f0e-9a1d-db46c02abc95'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:34:20.203,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,029d687f-0777-4180-a863-c79949628890,2798,,"[117.8, 48.6]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Forward,172,Barcelona,217,['bb89929b-e717-46af-90d4-8ccd5609f1c1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:34:24.142,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f5649-79be-4a57-9786-4eb4286bef34,2800,,"[68.9, 10.3]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jaroslav Plašil,3150.0,Center Attacking Midfield,173,Osasuna,422,['e21c5bb4-9134-46aa-8f2b-7c929b73deaf'],48,,,,,,,,,,,,,,,,,Osasuna,422,00:34:48.891,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3100a1d-e167-4db3-b0fa-932a61e3805f,2803,,"[71.3, 17.8]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Enrique Sola Clemente,26518.0,Center Forward,173,Osasuna,422,"['1d0b766e-a8cc-4552-9a6b-07379ddade10', '8c929f2e-8201-4e53-8cbb-c4258187bb3b']",49,,,,,,,,,,,,,,,,,Osasuna,422,00:34:49.685,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e986c930-8fc8-4547-879e-fca3ee8148b2,2809,,"[48.7, 68.0]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Barcelona,217,['80d6491e-f7d5-4316-b6c7-9b00bff4d7dc'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:34:54.237,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b782b22-4da7-43a1-af1d-1efce6df48a0,2812,,"[43.8, 60.6]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,174,Barcelona,217,['47c0911b-2c50-4074-af35-fa34c3678e9a'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:34:55.512,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acd1b056-e26e-4508-81c9-74830c41ae66,2815,,"[42.6, 46.1]",69187,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,174,Barcelona,217,['40a71b22-1579-4095-96f6-945f20e06deb'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:34:57.018,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e91ac8f-d54b-4da6-aedb-69b67dad7ef2,2818,,"[71.4, 12.3]",69187,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,174,Barcelona,217,['aa15145e-34ff-4c29-98f2-bc7dd2e6ed16'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:35:04.244,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0370670-e21c-4599-8099-a921dec2c01b,2821,,"[90.2, 43.5]",69187,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Barcelona,217,['23d74456-1153-4df1-bd0d-2bce040e9ae0'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.008,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b145d5ba-5dc5-400f-9d00-48686c57828c,2825,,"[99.5, 48.1]",69187,80,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Right Wing,174,Barcelona,217,"['15fadd27-e3a3-4c99-975b-5e5bf85094da', 'd5309482-fafd-4157-a9ef-3dc573bd5944']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:35:14.294,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d484a966-45c8-4bfe-953e-80ba455f3d68,2832,,"[51.8, 24.1]",69187,80,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jaroslav Plašil,3150.0,Center Attacking Midfield,175,Osasuna,422,['96dd64da-a068-4b50-a139-8cde962874ff'],21,,,,,,,,,,,,,,,,,Osasuna,422,00:35:21.464,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49a3d846-a3b3-494e-9ac3-70c2109fb6f2,2836,,"[70.1, 46.0]",69187,80,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Carlos Alberto Vela Garrido,5560.0,Left Wing,175,Osasuna,422,"['16908cd6-c115-40f3-84d3-6fd0572f1fbd', 'ec751053-7d5d-484f-b8dd-454255bebc84']",24,,,,,,,,,,,,,,,,,Osasuna,422,00:35:24.114,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63faead4-1c67-4089-8f45-94dfc4d0d9dd,2852,,"[112.2, 4.8]",69187,82,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaroslav Plašil,3150.0,Center Attacking Midfield,177,Osasuna,422,['7847ca54-c6dc-4052-af4d-90455b4e1d99'],3,,,,,,,,,,,,,,,,,Osasuna,422,00:37:03.640,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8613f0af-6e88-4ba0-aea9-fdc80f272510,2857,,"[110.4, 31.6]",69187,82,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enrique Sola Clemente,26518.0,Center Forward,178,Osasuna,422,['880ee490-055d-4184-aa6b-1f9a68a3c06e'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:37:33.821,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2e7d8b3-d73a-4c64-9b74-38fca52e8fde,2862,,"[93.5, 15.6]",69187,82,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Giovani dos Santos Ramírez,5987.0,Left Wing,179,Barcelona,217,['062cc6b5-152e-4bd0-b8ef-81df7bbfdb13'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:37:41.587,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,05330c0f-b92f-4a3c-b005-26c6c8fa84f2,2866,,"[114.0, 37.5]",69187,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Right Wing,180,Barcelona,217,['b782e267-5a52-4c78-9abc-68cceeea8357'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.885,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac807f36-328b-46cd-9f8b-1f28ade0dbfb,2871,,"[4.6, 54.5]",69187,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,181,Osasuna,422,"['006ae0de-b151-43a0-b81b-305261e17b28', '7dfdced2-5ac4-407e-a702-4c74e05fc7f6']",48,,,,,,,,,,,,,,,,,Osasuna,422,00:37:48.225,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3caffdb6-f4ce-4762-b397-99050d3cbaac,2875,,"[3.8, 72.4]",69187,82,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Francisco Torres Belén,6375.0,Right Wing,181,Osasuna,422,['38ada878-1044-4143-aa75-487375450a0a'],52,,,,,,,,,,,,,,,,,Osasuna,422,00:37:52.219,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58221ac5-b520-4290-b62e-aeebd704ee8c,2880,,"[86.4, 12.5]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,182,Barcelona,217,['ffd1d440-b218-449d-8dc0-ed9fa729e797'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:38:01.101,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc2ccc01-d0b2-4d2a-98b1-f4eeaafc9fa2,2883,,"[63.1, 36.1]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,182,Barcelona,217,['c26c2c75-17df-41f7-8254-6bad89db66e9'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.863,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d043be-f1a9-45a8-a329-9ea33b9358ab,2886,,"[71.6, 9.1]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,182,Barcelona,217,['84af8722-2e8d-4a38-a321-5eeec128e6c3'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.203,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,730cb93d-513e-4337-8370-c38b4c850813,2889,,"[77.9, 21.9]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,182,Barcelona,217,['9ee9376a-3b13-4ffd-b5d7-1c2d0debc8f2'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:38:10.333,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,2b762fc1-c924-491f-88e9-206efd8bf632,2892,,"[108.9, 44.3]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,182,Barcelona,217,['2359211a-658c-46e6-95b9-7452cde93f00'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:38:14.055,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,815a4520-a611-4171-bff6-bec34e73a0a5,2896,,"[32.8, 19.0]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaroslav Plašil,3150.0,Center Attacking Midfield,183,Osasuna,422,['e81899a9-1211-4516-ba51-95a43336b286'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:38:18.453,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,39efcbe0-5336-416c-b6a4-f76e40937a40,2900,,"[22.4, 9.7]",69187,83,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Monreal Eraso,3498.0,Left Back,183,Osasuna,422,"['1f19bf1d-0158-44e2-aefb-8f419009055d', '2e0f38be-c1ca-4bc5-8fa7-413e00d7a020']",21,,,,,,,,,,,,,,,,,Osasuna,422,00:38:21.249,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a8e0ac8-faca-4878-b4a6-80ff54d54585,2906,,"[49.1, 3.6]",69187,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Héctor Font Romero,26000.0,Left Wing,184,Osasuna,422,['44d51b8f-7f47-4f67-a13f-e65d448e9257'],32,,,,,,,,,,,,,,,,,Osasuna,422,00:39:32.172,Ball Receipt*,,2007/2008
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5eae6108-543b-4174-9170-81680d340805,2909,,"[52.1, 15.6]",69187,84,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,184,Osasuna,422,['63b084e2-82b0-4f41-b00c-34a45f32a79c'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:39:33.996,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37900d35-2c6d-49f7-be00-d7d7c18eca2b,2911,,"[65.5, 50.4]",69187,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,185,Barcelona,217,['65ab67d1-cbaa-4f8e-bc82-e4375202bf93'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.775,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be14de3-9f24-446c-bf95-266adaa6b0a2,2915,,"[76.3, 21.0]",69187,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,185,Barcelona,217,['79118cc4-333c-42e7-a0a8-d962406b76b9'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.216,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649011b-c4fb-476b-adf4-919bb2f942bb,2918,,"[75.1, 38.9]",69187,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,185,Barcelona,217,['10eb760a-a2f8-47b8-bb1d-79c39b0e51c7'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.595,Ball Receipt*,,2007/2008
