bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.54135,,,,,,,,,,,,,f7c12cfb-33e9-4fc7-b7e7-bb92763544da,2479,,"[62.6, 74.9]",9661,63,,,,-1.5042281,,Right Foot,,,,"[64.0, 53.9]",,Ground Pass,,21.046616,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,161,Barcelona,217,['0cc3beec-c84e-4601-b07e-4152b85c647e'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:47.221,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.124015,,,,,,,,,,,,,59a31039-7d00-4121-920b-ae0b7ee2cf09,2492,,"[110.2, 70.1]",9661,64,,,,-1.3535587,,Right Foot,True,,,"[115.1, 47.9]",,Low Pass,,22.734335,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,Regular Play,Íñigo Lekue Martínez,6392.0,Left Back,162,Athletic Club,215,"['0417eb7a-1974-4bba-8fc2-5bf47dd52c5f', '7b68e280-c2fb-408b-9d8a-d562b00b8be9', 'c85072b0-056e-4d86-aa44-fabcb1e11abe']",0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:00.196,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,2.550723,,,,,,,,,,,,,456936d6-e7b1-4482-84c0-b31c35188323,2503,,"[5.3, 42.6]",9661,64,,,,-0.26346654,,Keeper Arm,,,,"[35.7, 34.4]",,Ground Pass,,31.486506,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,164,Barcelona,217,['4c553eb4-2a27-462a-95a1-aa7dc4a29478'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:12.093,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.154697,,,,,,,,,,,,,2af8e4c0-2b34-4b3a-adab-c646c555bd43,2505,,"[36.3, 34.3]",9661,64,,,,-1.3500317,,Right Foot,,,,"[43.1, 4.0]",,Ground Pass,,31.053663,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,165,Barcelona,217,['17fa24c0-f88b-43c9-8603-521853ac18aa'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.644,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.289204,,,,,,,,,,,,,f74f68a2-7aa2-4aeb-81e3-0066c6d3ad57,2508,,"[54.4, 4.7]",9661,64,,,,2.9361973,,Left Foot,,,,"[42.4, 7.2]",,Ground Pass,,12.25765,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,166,Barcelona,217,['2211d45c-432c-4c8b-b594-1e9ce46de82c'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.492,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.63311,,,,,,,,,,,,,cd6e08ef-313b-4474-9142-1712d063b597,2511,,"[42.0, 8.2]",9661,64,,,,1.7386923,,Left Foot,,,,"[41.0, 14.1]",,Ground Pass,,5.9841456,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,167,Barcelona,217,['c9ecf70b-f52a-431c-8403-734a76b75fad'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:26.396,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.758608,,,,,,,,,,,,,ad6ca06b-4fd0-44c9-bd20-99a7eac64d34,2514,,"[41.0, 14.1]",9661,64,,,,-1.1171986,,Left Foot,,,,"[44.9, 6.1]",,Ground Pass,,8.9,,,Jordi Alba Ramos,5211.0,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,168,Barcelona,217,['61889f50-fc49-4fbc-9dc9-44c6e762a483'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.629,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.344108,,,,,,,,,,,,,9956094c-ccbd-48d8-8741-df6df4d1fa38,2516,,"[44.9, 6.1]",9661,64,,,,2.7707014,,Left Foot,,,,"[34.1, 10.3]",,Ground Pass,,11.587925,,,Samuel Yves Umtiti,5492.0,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,169,Barcelona,217,['7064cc72-5c3e-46cb-af6c-5f080a32cb79'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.388,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.943351,,,,,,,,,,,,,b364a4a1-28b8-4eb9-89f7-0db3c44cb72c,2519,,"[34.1, 10.3]",9661,64,,,,1.5860236,,Left Foot,,,,"[33.5, 49.7]",,Ground Pass,,39.404568,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,170,Barcelona,217,['833ce330-d90c-4f2e-a253-77ec13cb3b66'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:31.332,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.891722,,,,,,,,,,,,,d3258e92-44fa-46fe-a438-30c30efb6afc,2522,,"[21.4, 45.6]",9661,64,,,,-2.4526682,,Right Foot,,,,"[6.1, 33.0]",,Ground Pass,,19.820444,,,Marc-André ter Stegen,20055.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,171,Barcelona,217,['8b4e0459-9a34-4b3d-9706-462dacc6baee'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:37.760,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.919119,,,,,,,,,,,,,2cdb4aae-2198-4830-8913-af8cf02e4b4d,2526,,"[5.8, 33.0]",9661,64,,,,-0.6144448,,Left Foot,,,,"[41.8, 7.6]",,High Pass,,44.058598,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,172,Barcelona,217,"['3f5df4a1-702e-452f-a874-2942915b6c62', '9d412d44-530c-4752-a071-9cfbccd873c7']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.643,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.72756,,,,,,,,,,,,,d351f3ac-ba90-44c1-ab55-1437d71376fc,2531,,"[77.0, 76.7]",9661,64,,,,-2.7403638,,Right Foot,,,,"[70.4, 73.9]",,Ground Pass,,7.169379,,,Eneko Bóveda Altube,6386.0,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Right Wing,172,Barcelona,217,['76822ba8-db04-4eba-99da-e3d6cb1501a3'],49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:49.844,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.643339,,,,,,,,,,,,,e2396b59-77d2-4648-8858-be480747420b,2535,,"[68.1, 63.3]",9661,64,,,,0.9636965,,Right Foot,,,,"[79.7, 80.0]",,Ground Pass,,20.33347,Out,,Iñaki Williams Arthuer,6393.0,,,,,,2,Regular Play,Eneko Bóveda Altube,6386.0,Right Back,172,Barcelona,217,['22c1d780-2c1b-4278-a338-7312f71c52e2'],54,,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:54.941,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.139998,,,,,,,,,,,,,a38fcdfb-4186-4ad3-8626-8e2f5fbf1c53,2537,,"[41.7, 0.1]",9661,65,True,,,2.0952282,,,,,,"[22.9, 32.6]",,Low Pass,,37.545837,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,173,Barcelona,217,['84c775c0-76d1-4a07-9d5b-4c61ba418db4'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:13.906,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.994244,,,,,,,,,,,,,6645a929-d28f-4f82-9771-9b7c6db67d05,2539,,"[23.3, 56.6]",9661,65,True,,,-1.0247089,,Right Foot,,,,"[34.3, 38.5]",,Ground Pass,,21.180416,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,173,Barcelona,217,['942a3964-c923-4781-aa38-b28841766a25'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:17.543,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.528336,,,,,,,,,,,,,6921f793-8190-49bb-ac42-31233ca275ad,2542,,"[35.0, 55.6]",9661,65,,,,-2.5786417,,Right Foot,,,,"[14.4, 42.6]",,Ground Pass,,24.358982,,,Marc-André ter Stegen,20055.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,173,Barcelona,217,['9ab035ae-1be8-4421-9b61-33469ce07ab3'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:24.911,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.586325,,,,,,,,,,,,,f28e2f4b-af07-4d47-95a7-8791b347f10e,2544,,"[14.4, 42.6]",9661,65,,,,-1.2638495,,Right Foot,,,,"[21.5, 20.2]",,Ground Pass,,23.498299,,,Samuel Yves Umtiti,5492.0,,,,,,2,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,173,Barcelona,217,['713b869f-c85a-4051-9939-8fa7441e9c51'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.439,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.375532,,,,,,,,,,,,,f3adc7f9-9a76-4bee-a26d-92299aa88609,2547,,"[21.5, 20.2]",9661,65,,,,0.48506486,,Left Foot,,,,"[56.6, 38.7]",,Low Pass,,39.676945,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,173,Barcelona,217,['9c285ccc-acde-4379-8e92-dd918bca0b11'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:31.505,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.398275,,,,,,,,,,,,,6067bedc-4f84-4ebe-a7a5-05b284e82ec7,2551,,"[56.5, 38.9]",9661,65,,,,-1.1705557,,Left Foot,,,,"[63.1, 23.3]",,Ground Pass,,16.938713,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,173,Barcelona,217,"['731fd8e6-04ca-45f8-9e17-a6bb54cb03b6', 'de98f196-9b31-490a-895c-006865538b32']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.961,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.97647,,,,,,,,,,,,,a446e656-4aee-43a7-a254-dd419bbdfb8e,2553,,"[63.1, 23.3]",9661,65,,,,1.3407643,,Right Foot,,,,"[66.8, 39.1]",,Ground Pass,,16.227446,,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,173,Barcelona,217,['398e2668-68f7-424e-8f1c-ffac3dd9970b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.359,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.873488,,,,,,,,,,,,,06e3012e-d419-4591-85c6-fc65e3c0597a,2557,,"[70.9, 39.8]",9661,65,,,,1.3244092,,Right Foot,,,,"[79.3, 73.2]",,Ground Pass,,34.440094,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,173,Barcelona,217,['9ab2a3b4-7f5e-4c01-900c-d74bab69abc4'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:37.838,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.363132,,,,,,,,,,,,,64d568f5-fbb4-4028-8bdf-72dfdf178c39,2561,,"[92.7, 64.3]",9661,65,,,,1.0207219,,Left Foot,,,,"[99.2, 74.9]",,Ground Pass,,12.434227,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,173,Barcelona,217,"['abfe6ae9-8e39-4ccb-b091-732eedf5482b', 'bbdfc010-a115-4abf-9190-bed8cddee7ff']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.475,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.721928,,,,,,,,,,,,,fa92b68d-6a5a-4efa-bd5e-98a8e22c7a6b,2563,,"[99.0, 74.5]",9661,65,,,,-1.6470811,,Right Foot,,,,"[97.8, 58.8]",,Ground Pass,,15.745793,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Midfield,173,Barcelona,217,['340f2047-5f59-4a09-a569-da0f7189dd07'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:42.838,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.540511,,,,,,,,,,,,,0cee7e8f-edfe-4c62-8956-fb72e2fb7b47,2566,,"[97.8, 59.8]",9661,65,,,,-3.0191317,,Right Foot,,,,"[91.3, 59.0]",,Ground Pass,,6.5490456,,,Ivan Rakitić,5470.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,173,Barcelona,217,['d9f406ee-074a-43fc-aa65-41a287afc6cb'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.197,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.869317,,,,,,,,,,,,,a9f73505-b6ef-4259-bf2d-fb525fad12ab,2568,,"[90.2, 58.4]",9661,65,,,,-0.94797176,2bb54faa-6381-4a42-b895-6420057595a8,Left Foot,,,,"[98.1, 47.4]",,Ground Pass,,13.542894,,,Luis Alberto Suárez Díaz,5246.0,True,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Midfield,173,Barcelona,217,['c3da2dbc-8dcd-4cb9-a7d7-6ae871806039'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.738,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.158189,,,,,,,,,,,,,38f3c39f-1e59-4ff6-baad-a40c12a73b5b,2581,,"[115.7, 68.4]",9661,65,,,,-2.8867524,,Right Foot,,,,"[103.8, 65.3]",,Ground Pass,,12.297154,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,173,Barcelona,217,['bcd76f18-e9c3-4df2-bf51-4b05a0d53ff7'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.890,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.390783,,,,,,,,,,,,,c3c4cca2-8217-44f7-8a53-479e12438244,2584,,"[104.7, 59.7]",9661,65,,,,-1.3745773,,Left Foot,,,,"[111.2, 27.0]",,High Pass,,33.339767,Pass Offside,,Luis Alberto Suárez Díaz,5246.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,173,Barcelona,217,['1f87afd3-9cc0-418f-a150-cbae69a55e91'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.797,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.208923,,,,,,,,,,,,,9b9206cb-87dd-4e3c-a10e-90b378049e7c,2586,,"[8.9, 47.9]",9661,66,True,,,-0.44469944,,Right Foot,,,,"[92.0, 8.3]",,High Pass,,92.053085,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,Free Kick,2,From Free Kick,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,174,Athletic Club,215,"['9726f304-c1be-4a8c-9aff-f1507b1446be', 'c6642cbe-a944-4c89-af4d-7e35298b08d8']",14,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:14.056,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.173441,,,,,,,,,,,,,9726f304-c1be-4a8c-9aff-f1507b1446be,2588,,"[28.1, 71.8]",9661,66,True,,,-0.9970558,,Head,,,,"[37.6, 57.1]",,High Pass,,17.502571,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,175,Barcelona,217,"['9b14bd5e-c604-490f-962d-50660ac5d3f6', '9b9206cb-87dd-4e3c-a10e-90b378049e7c']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:16.265,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.890706,,,,,,,,,,,,,5ec891df-6eda-4216-a455-c22f89fe092c,2591,,"[37.3, 56.9]",9661,66,,,,0.4466477,,Right Foot,,,,"[63.4, 69.4]",,High Pass,,28.938902,,,Ivan Rakitić,5470.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,175,Barcelona,217,"['76204202-eea6-400e-9b73-98300265bc05', 'a707acab-414b-4600-aaca-15bb8cafbe3d']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:19.548,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.096581,,,,,,,,,,,,,dd9a3507-f112-46db-b3d6-a18533e3bf41,2598,,"[49.2, 0.1]",9661,66,,,,1.4585935,,,,,,"[51.6, 21.4]",,Low Pass,,21.434784,,,Mikel San José Domínguez,6389.0,,,,,Throw-in,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Back,176,Athletic Club,215,['962761d7-794a-4b11-8295-faa11a6b98cc'],27,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:27.202,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.734608,,,,,,,,,,,,,85fdb46b-f122-48f6-a93f-e44b1858d2c9,2601,,"[53.9, 23.1]",9661,66,,,,1.7751122,,Right Foot,,,,"[51.6, 34.2]",,Ground Pass,,11.335784,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,176,Athletic Club,215,['3be2fecd-8571-427b-b5c8-bdb2f778fd02'],31,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:31.082,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.057038,,,,,,,,,,,,,9321b6e4-a1be-46de-a986-6fcbf97424e8,2604,,"[51.6, 34.2]",9661,66,,,,-0.80936617,,Right Foot,,,,"[80.1, 4.3]",,High Pass,,41.3069,,,Iñigo Córdoba Kerejeta,6387.0,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,['28fd6b35-5fd0-481d-a50b-d70950994855'],36,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:36.021,Pass,,2017/2018
,,,,,,,,,,,,,,,,,4.511818,,,,,,,,,,,,,0c1842e6-9c3e-490e-be9b-f599ad617087,2608,,"[102.1, 14.5]",9661,66,,,,1.2945496,,Left Foot,True,,,"[116.7, 66.0]",,High Pass,,53.529526,Incomplete,,Iñaki Williams Arthuer,6393.0,,True,,,,2,From Throw In,Iñigo Córdoba Kerejeta,6387.0,Left Wing,176,Athletic Club,215,"['5655f581-b642-4b6d-8653-58d980985b40', 'c5c31467-59dd-4185-9083-c40bfc971dc2', 'f988ab86-b536-4e2f-a966-13ae5ba93607']",41,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:41.479,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.398747,,,,,,,,,,,,,6d0e8447-041a-4b7a-bf5d-2c47618adefd,2613,,"[83.5, 78.5]",9661,66,,,,-2.0344439,,Left Foot,,,,"[79.1, 69.7]",,Ground Pass,,9.838699,,,Mikel San José Domínguez,6389.0,,,,,Interception,2,From Throw In,Eneko Bóveda Altube,6386.0,Right Back,176,Athletic Club,215,"['d42d21ed-aada-4398-8ed4-7c2b2f81f89f', 'e5207e07-b65a-4fc6-bb7e-74fd3773270a']",49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:49.568,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,506fa6f9-eee9-4019-b4e5-dac6854136d4,2617,,"[79.3, 68.4]",9661,66,,,,-1.9929031,,Left Foot,,,,"[71.8, 51.7]",,Ground Pass,,18.30683,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Throw In,Mikel San José Domínguez,6389.0,Left Defensive Midfield,176,Athletic Club,215,"['2c7bf3ce-b36c-43e3-9e30-6c19be46a147', 'fe81bc35-f659-42f1-82b1-1c6eb2a32324']",51,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:51.106,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.981323,,,,,,,,,,,,,ede6279f-3bf9-457d-adc1-20c0764b61b1,2620,,"[71.0, 51.3]",9661,66,,,,-0.21866895,,Right Foot,,,,"[91.7, 46.7]",,Ground Pass,,21.204952,,,Aritz Aduriz Zubeldia,6394.0,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,['c123cfd5-3cb4-4fe6-97c3-2035b5aa3d22'],55,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:55.376,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.002091,,,,,,,,,,,,,6a61e948-9924-4bed-b334-93db0809d92a,2623,,"[91.7, 46.7]",9661,66,,,,-2.432135,,Left Foot,,,,"[81.8, 38.2]",,Ground Pass,,13.048371,,,Ander Iturraspe Derteano,6388.0,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,176,Athletic Club,215,['14551114-0cd5-4c67-b0df-082bd6e13f5e'],56,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:56.446,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.9487,,,,,,,,,,,,,f374506a-8410-4d24-b619-df0034e8260a,2626,,"[81.8, 38.2]",9661,66,,,,-0.9326143,,Left Foot,,,,"[104.2, 8.0]",,Ground Pass,,37.600533,,,Íñigo Lekue Martínez,6392.0,,,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,176,Athletic Club,215,['a9ef06fb-91fe-4c30-adc4-aa78f3bcb927'],57,,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:57.488,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.087857,,,,,,,,,,,,,ef72f488-e433-4a4f-b536-f88fd07f84ea,2629,,"[105.0, 8.4]",9661,67,,,,1.3299499,,Left Foot,,,,"[109.2, 25.5]",,Low Pass,,17.608236,Incomplete,,,,,,,,,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Back,176,Athletic Club,215,['ca3abf06-96d7-4640-9ab9-5f934773f521'],0,,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:00.920,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.595221,,,,,,,,,,,,,2ae57c47-8df0-41a0-9610-b44a13ce8336,2631,,"[105.5, 0.1]",9661,67,,,,2.6318855,,,,,,"[86.0, 11.0]",,Low Pass,,22.339651,,,Ander Iturraspe Derteano,6388.0,,,,,Throw-in,2,From Throw In,Íñigo Lekue Martínez,6392.0,Left Back,177,Athletic Club,215,['471c55ad-ab7c-451b-b6a7-fb9303184ee8'],5,,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:05.983,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.635275,,,,,,,,,,,,,cf490feb-d3d1-4282-a2af-94c2ba2a0562,2634,,"[90.8, 14.5]",9661,67,,,,1.0315831,,Right Foot,True,,,"[120.0, 63.3]",,High Pass,,56.868973,Out,,,,,True,,,,2,From Throw In,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,177,Athletic Club,215,,9,,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:09.642,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.316966,,,,,,,,,,,,,c27f1342-34fe-4926-873c-8a8738f329a7,2636,,"[6.0, 36.0]",9661,67,True,,,-0.25255427,,Right Foot,,,,"[43.2, 26.4]",,Ground Pass,,38.418747,,,André Filipe Tavares Gomes,10802.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,178,Barcelona,217,['584be84d-8a0d-454d-a968-8e6f7d7be127'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.865,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.726505,,,,,,,,,,,,,c386636f-469e-4b29-be6a-31e6bdd2dd1e,2640,,"[50.6, 19.2]",9661,67,,,,-0.77662647,,Right Foot,,,,"[62.1, 7.9]",,Ground Pass,,16.122654,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,178,Barcelona,217,"['022e3ec9-1614-4741-ae26-cb70245c62b7', '32fb8f6f-f716-40a7-89cb-4c551e24df8f', 'cb606006-e650-44af-a46c-7bc8fc5c0612']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:41.513,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.719348,,,,,,,,,,,,,95f51252-b677-42e9-8996-bf5ba5ca1d43,2643,,"[62.6, 25.7]",9661,67,,,,1.5112641,,Right Foot,,,,"[63.5, 40.8]",,Ground Pass,,15.126798,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,178,Barcelona,217,['ce9d7281-0ad3-4ce2-bcf2-2a330add3406'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:46.394,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.96251,,,,,,,,,,,,,6c48cb61-317c-4ef9-8400-d9f5d94622ec,2645,,"[63.5, 40.8]",9661,67,,,,-1.5316007,,Left Foot,,,,"[64.1, 25.5]",,Ground Pass,,15.31176,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,178,Barcelona,217,['1caa7042-6647-4c4a-b839-7d912f184ff4'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.113,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.285646,,,,,,,,,,,,,3a7152ab-fb21-4a7d-bdf8-3d709ce4440f,2648,,"[64.1, 25.0]",9661,67,,,,-1.0405805,,Right Foot,,,,"[76.0, 4.7]",,Ground Pass,,23.53083,,,Jordi Alba Ramos,5211.0,,,,,,2,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Left Defensive Midfield,178,Barcelona,217,['2d6e3529-5aa8-41ab-ba35-98186e8a8b57'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.471,Pass,,2017/2018
