ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3821967e-e6bd-4f8f-8039-7bbedfe8a99c,2808,,,"[79.5, 20.5]",70273,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aritz Aduriz Zubeldia,6394.0,Center Forward,150,Athletic Club,215,['720369f4-b431-4652-82cd-25a4524a4044'],47,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:47.441,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb98d744-3f3e-44b7-8e5b-1efe9308a64a,2811,,,"[53.1, 61.9]",70273,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Athletic Club,215,['f378caa3-6cf5-4c81-bcb3-06b0cab0b160'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.425,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a50e12f-d090-4d9f-99b2-e74561e6dea2,2819,,,"[75.1, 49.8]",70273,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Markel Susaeta Laskurain,6390.0,Right Wing,150,Athletic Club,215,['b5cc3e40-f3a4-4b39-8c92-9c57f87cf1e9'],54,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:54.446,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,101d7a9d-e560-495f-a5ab-489eda460ab1,2821,,,"[74.0, 71.2]",70273,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar de Marcos Arana,6649.0,Right Back,150,Athletic Club,215,['ff13309a-e4d3-4a8b-b851-366a1e68aa09'],56,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:56.050,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9da34515-ebbe-4b4f-b616-151030c12755,2824,,,"[74.2, 71.6]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,150,Athletic Club,215,['d8860eb0-f0ff-439e-a812-5e1dd66a11ba'],0,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:00.319,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3df90c6-efc4-4a91-8fa0-a9fa8c6c24bb,2827,,,"[74.2, 13.4]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,150,Athletic Club,215,['3ae41819-0e2d-45f8-942c-9dc7253c6b3e'],5,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:05.444,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f528187-82df-43b1-ab32-79b601da6406,2830,,,"[81.8, 7.9]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iker Muniain Goñi,6842.0,Left Wing,150,Athletic Club,215,['840a33ca-995b-436c-bbe4-710540ba5df3'],7,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:07.569,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a525af6-90e0-4a37-9573-5b2cb0451138,2834,,,"[78.2, 21.6]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,150,Athletic Club,215,['f27b930c-6840-4c8d-bdec-2901331259e1'],15,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:15.539,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee747922-d69b-4ecd-95be-e80bc8fb8700,2838,,,"[91.7, 78.8]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar de Marcos Arana,6649.0,Right Back,150,Athletic Club,215,['7c4ac645-8236-4c46-87e2-b6f36efa1ee1'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:20.727,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b7a8b02-6a7a-437f-969a-27cc7cd0ae9b,2840,,,"[76.3, 76.2]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Beñat Etxebarria Urkiaga,6396.0,Center Attacking Midfield,150,Athletic Club,215,['0f090170-4238-426c-bbbc-067f51e50698'],22,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:22.319,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e230fc-857b-4e28-9ade-1669899c1725,2843,,,"[110.0, 64.7]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Óscar de Marcos Arana,6649.0,Right Back,150,Athletic Club,215,['e893c8cf-fdc3-4e84-83b3-dd7364633a5c'],25,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:25.781,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27a76acf-f27f-43e3-aaf8-26fc110f603f,2846,,,"[31.8, 19.5]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Munir El Haddadi Mohamed,6616.0,Right Wing,150,Athletic Club,215,['ff70a6c9-c0cd-4c33-b262-9ccbd7d0ec6d'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.479,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a26e7f5-c9c0-42bd-8f93-82e61964c192,2850,,,"[69.0, 68.0]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Markel Susaeta Laskurain,6390.0,Right Wing,150,Athletic Club,215,['968b43c2-c798-41e9-9b6f-4a530ee8ef13'],33,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:33.005,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7a63cbc-8d7e-4f2f-b335-45a4696c6d5c,2854,,,"[77.2, 69.5]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Rico Moreno,6656.0,Left Defensive Midfield,150,Athletic Club,215,"['4a405a10-a445-4c2c-8c17-58e799642a73', 'dbfde742-51af-4c0c-bee0-820ba96fcaad']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:35.590,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fd79231-52b2-409e-9c5a-dfdd02adabdd,2856,,,"[77.0, 77.9]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Markel Susaeta Laskurain,6390.0,Right Wing,150,Athletic Club,215,['6449bd60-b891-425a-b1d2-229e04bda959'],36,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:36.764,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b402724-66e2-4103-a23b-7cf84e6986f5,2858,,,"[64.4, 73.3]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carlos Gurpegi Nausia,26087.0,Right Center Back,150,Athletic Club,215,['a00f2b49-60db-475f-8be5-7c6226c05b52'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:38.074,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cec2aa07-57e6-4259-a7bb-5f3d7e918bd1,2861,,,"[53.6, 47.9]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Aymeric Laporte,4353.0,Left Center Back,150,Athletic Club,215,['bedfa324-0dc9-44f6-9db6-3ad53cd8e4ef'],40,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:40.974,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e92d56d-de21-4f35-9ce5-e636a84180db,2865,,,"[77.4, 3.1]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,150,Athletic Club,215,['ea5a372a-5073-4360-a0e0-0acc5d2030d8'],44,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:44.745,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e155cd18-2d5f-4af8-a17f-51fc2cec72d7,2867,,,"[74.5, 16.8]",70273,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iker Muniain Goñi,6842.0,Left Wing,150,Athletic Club,215,['5fd865ae-25d5-4b7f-bff4-95dd896e9f33'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:16:46.192,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ce0aef-91be-44e6-8850-77855515445e,2876,,,"[78.9, 28.1]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iker Muniain Goñi,6842.0,Left Wing,151,Athletic Club,215,['91c1f41d-d324-43aa-9677-dc96975f3301'],8,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:08.216,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9759634a-9c20-48dc-9d14-4555836304ca,2880,,,"[71.7, 21.4]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ander Iturraspe Derteano,6388.0,Right Defensive Midfield,151,Athletic Club,215,"['16b2f699-2cc0-463a-972e-818d45fc58c7', '92a7ea40-f049-405c-baf4-5fa163d9fe3c']",9,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:09.599,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cacb5b7-7b66-41f2-a0f3-d5a963b4b30a,2882,,,"[69.4, 45.3]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Rico Moreno,6656.0,Left Defensive Midfield,151,Athletic Club,215,['045d9078-369a-484c-a560-f0ba385c8a33'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:10.439,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6651813b-d1c7-4e15-9178-1285137e49b6,2885,,,"[82.2, 76.2]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,151,Athletic Club,215,['c0fd71de-0933-4ddd-a6c5-3178f289ebb8'],13,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:13.268,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd84e18-884c-4b15-bd01-30e3cddbdd79,2888,,,"[63.1, 58.4]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Gurpegi Nausia,26087.0,Right Center Back,151,Athletic Club,215,['6bef2e37-2813-4f16-ae46-58da540ca035'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:16.653,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d39ff80-c19b-4f3f-bb46-c17c2eb42922,2891,,,"[98.6, 24.1]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Aduriz Zubeldia,6394.0,Center Forward,151,Athletic Club,215,['28906e50-deb8-4374-93ec-7ddf8949515d'],20,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:20.369,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fab9bf8-cb2c-44db-a2a4-78c85e7e060b,2894,,,"[25.5, 40.1]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,151,Athletic Club,215,"['1e46a66e-ee87-4a14-9f3a-88a7849315f6', '34a2935a-e358-4e43-be30-57d4042f58e1']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:18:22.310,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d9f4ca6-b996-4a1b-af0c-42c9346e08e6,2902,,,"[11.8, 36.1]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gorka Iraizoz Moreno,6576.0,Goalkeeper,151,Athletic Club,215,"['17a22862-911a-45a7-8c7e-2e1817580365', '6cf704a3-d16c-429c-a377-4f8666130561']",33,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:33.614,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c391ed0-e598-4713-b771-95ff44529eb8,2905,,,"[61.8, 68.9]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Óscar de Marcos Arana,6649.0,Right Back,151,Athletic Club,215,['37c04a3a-8112-4096-941d-c8a45ee1fa2b'],38,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:38.354,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdc5a04a-c4bf-4d83-8c2c-36466696f3ad,2908,,,"[73.6, 60.3]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai López Cabrera,11746.0,Center Attacking Midfield,151,Athletic Club,215,['8efc46f8-86e8-4522-95db-7d3a3712c4b5'],39,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:39.843,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,361a6269-8980-417a-a482-236fe4733ad8,2910,,,"[58.1, 22.2]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['6d86a5be-079a-4342-ad53-a920757c2e0f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.052,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d95e74-e3c9-4fd5-8a38-682816908849,2913,,,"[81.9, 2.9]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Right Wing,152,Barcelona,217,['46c77330-7538-4c30-a916-e18ba2685e21'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.431,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d4296d9-13e0-4e3d-9313-1a07339700bb,2921,,,"[76.4, 14.6]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['a5629e96-9dbc-471e-8939-4b2e5872db01'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.323,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfede61e-0a27-4f60-886f-5e883122133d,2925,,,"[83.3, 24.9]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,152,Barcelona,217,"['030373e0-5172-4f1a-873b-f28aae53b403', '6866d3c0-b517-4c89-9a6c-15fd56c4e836']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:18:57.300,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,252e5408-a4bf-4ae8-920c-103f9552f7df,2929,,,"[80.4, 42.8]",70273,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,152,Barcelona,217,"['1d8d56ec-8d1b-420b-b129-6cf831fe4af7', 'ae8f5530-3133-427d-829b-2f387552d0a6']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:18:59.026,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cea87352-56b7-4c00-9a1a-5a634499d079,2932,,,"[91.3, 42.0]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,152,Barcelona,217,['9a28f64c-4015-446f-9a2f-f30cc72ceb25'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.257,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ab13ccd-6e6e-4ae9-a44a-7cb65c05c0e3,2936,,,"[84.8, 28.5]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,152,Barcelona,217,"['ddc754b3-0752-456b-a0a5-e092716a0fc3', 'de497e08-5e7d-451d-9a2f-ca53ab1af243']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:19:00.899,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8096c8-f4d4-4e61-824c-598bf03a5e30,2939,,,"[78.3, 38.6]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['7f7e7778-0047-4f71-963a-a8409579b417'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.252,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b193d2b-3c1f-4c1c-9dd7-374a7fe782d8,2942,,,"[92.2, 6.4]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,152,Barcelona,217,['b8c2be48-e8cc-4a83-a663-7d4793aed839'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:19:03.606,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,51b262a1-0d4d-4de2-b415-5acb14a18099,2959,,,"[45.7, 28.7]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Unai López Cabrera,11746.0,Center Attacking Midfield,153,Athletic Club,215,['38618f2b-81a3-4546-ab21-171d947d7252'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:19.838,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c53f7f39-12f0-4e58-9d84-33e3eca61bcb,2962,,,"[81.0, 46.6]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aritz Aduriz Zubeldia,6394.0,Center Forward,153,Athletic Club,215,"['6b72063f-92e5-4d15-b392-c97a6f4c5bee', '8529c361-fe1f-48c4-a9f6-b0e24e3fb7cd']",23,,,,,,,,,,,,,,,,,Athletic Club,215,00:19:23.640,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6393b0de-62a0-4f18-adf3-3fac0d52ff6c,2974,,,"[24.1, 59.8]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,155,Barcelona,217,['28794247-f0cf-4880-95c9-b2949190fa7d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:19:40.654,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c85a02c6-134e-474f-abe9-b6d36492b1b6,2976,,,"[42.1, 55.6]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,156,Barcelona,217,['88cf99ea-7507-46ba-b3df-afccaf118bc4'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:19:44.684,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,99d11681-5210-451f-b16d-92e4673e75df,2980,,,"[36.9, 76.9]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,157,Barcelona,217,['889bc5a3-6a11-498a-a432-f8d2c7f5aa20'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:19:48.090,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ac8abc-50e6-4caa-b57d-d594c56f27e7,2983,,,"[41.5, 58.6]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,158,Barcelona,217,['a228b9af-022e-415a-9003-267f29a8495b'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:19:50.387,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,291623e1-fbf7-4b87-a934-7e12d3bdc9c4,2986,,,"[57.3, 51.4]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,159,Barcelona,217,['175e46e1-6692-41d3-8787-827ade7bd31c'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:19:53.660,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a13c70-d973-492d-91ed-150a4867328c,2989,,,"[83.7, 4.1]",70273,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,160,Barcelona,217,['f056812a-76b5-4678-90bb-79e99f0fc6a2'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:19:58.635,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdb1adff-aa6d-4a1b-b3a5-0b40eeb29ae1,2992,,,"[95.1, 42.6]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,161,Barcelona,217,['e18a0bff-ee03-4c5b-a843-4b743bf706d8'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:20:01.314,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a91f1215-a1ed-4bb0-99a6-7ad6e530c6cd,3000,,,"[36.8, 6.0]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibai Gómez Pérez,6617.0,Right Wing,162,Athletic Club,215,['fa187e6f-c125-4b46-b242-84a9424376c0'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:10.920,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a22a30eb-e6cd-4847-8e9a-bc0e18b10bdc,3003,,,"[54.5, 5.2]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aritz Aduriz Zubeldia,6394.0,Center Forward,163,Athletic Club,215,['c80d0382-dc34-4b33-b3ac-7371e26da751'],35,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:35.343,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,482447cf-cef1-4a4f-8eea-896264559c1a,3005,,,"[65.4, 14.4]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Unai López Cabrera,11746.0,Center Attacking Midfield,163,Athletic Club,215,['b19def99-d804-4ed7-a0b4-ecb17ddf60e6'],37,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:37.294,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a561a0f-cb96-4b55-83db-8abf85f06a1f,3007,,,"[61.7, 53.7]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,164,Barcelona,217,['1a0120e0-8d66-4a0f-9d09-3cd365f7e3a8'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.667,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,66a067e8-9316-4cb9-828e-7b81a7d5a11a,3010,,,"[61.3, 17.8]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,164,Barcelona,217,['3404bc24-6413-462b-bdff-7da87a3d4b0c'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:20:43.711,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9202906f-61a9-45b8-af33-ef3f7c2eeed2,3013,,,"[77.4, 17.8]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Right Wing,164,Barcelona,217,['183b1ab4-5a24-479c-8cee-fe2baddfb7b3'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.526,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,628bb71d-3021-4145-bea9-48b92ed06191,3017,,,"[87.9, 60.0]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,164,Barcelona,217,['34c7b158-0982-4741-ac6c-4513344febbf'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:20:52.999,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,828a4841-f3fc-40e6-ad53-758c7b5888e2,3020,,,"[91.1, 47.4]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Right Wing,164,Barcelona,217,['f80d2f62-2bf7-4b3d-9baa-0ed625856fc7'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.026,Ball Receipt*,,2014/2015
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc3407c-b1b7-4308-8407-d118c9c032cd,3023,,,"[105.0, 53.1]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,164,Barcelona,217,['107b8619-6732-4a24-a1d3-b4c9cd2c6757'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.337,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0049210-0166-4bd3-870c-885a56e900a4,3025,,,"[25.7, 29.6]",70273,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Rico Moreno,6656.0,Left Defensive Midfield,165,Athletic Club,215,['7c8b06e0-ecc1-47bb-924e-a215c471af1f'],57,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:57.038,Ball Receipt*,,2014/2015
