50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,"[68.3, 24.9]",,,,,,,,,,,,0.9586,,,,,,,,,,,,,,b61a8360-a4c1-40c9-b92e-073ec7797425,756,,"[64.6, 24.9]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,44,Las Palmas,208,"['5992a88f-989c-4235-9468-eadead7ee8a4', 'a58d5249-3a99-4675-b773-a79ca980b1be', 'f171d134-225c-4b7e-81db-3e447e77481c']",17,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:17.587,Carry,True,2015/2016
,,,,,,,"[81.4, 34.0]",,,,,,,,,,,,2.0292,,,,,,,,,,,,,,6a54241d-974f-48bf-a2c7-73749bd9a3a5,760,,"[68.3, 24.9]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Bigas Rigo,7907.0,Left Center Back,44,Las Palmas,208,"['9d1e3272-b7a7-4586-a6ee-e8577f1dbaed', 'a58d5249-3a99-4675-b773-a79ca980b1be', 'b2818961-8f67-4ba9-b086-633e10c21652', 'c43c7c9f-502a-4416-9a28-33f99760bfd9']",18,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:18.546,Carry,True,2015/2016
,,,,,,,"[88.2, 39.5]",,,,,,,,,,,,1.862456,,,,,,,,,,,,,,867f46c6-2ebe-4a26-a156-ad543241fb3e,764,,"[85.3, 43.4]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ezequiel Araújo,8167.0,Right Center Forward,44,Las Palmas,208,"['6800e85c-8cfc-4dd1-8239-947a95f88356', 'acee5248-0d1e-44eb-b777-2074f0ba6c48', 'f455c50d-7621-4364-ac33-6eeb6581f43a']",21,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:21.315,Carry,True,2015/2016
,,,,,,,"[78.8, 22.0]",,,,,,,,,,,,2.157093,,,,,,,,,,,,,,34f561eb-bdcd-4e7b-bbd0-2f60980b41f9,768,,"[70.8, 19.5]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dani Castellano Betancor,6932.0,Left Wing Back,44,Las Palmas,208,"['6a9de955-bcee-49c2-98e9-3e0155737687', '7f3a10f1-1570-460d-8c6c-bb6501e0327e', 'd47a08ba-ffa2-4b1b-8c72-a4844cfa327e']",24,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:24.294,Carry,True,2015/2016
,,,,,,,"[76.3, 29.5]",,,,,,,,,,,,0.985494,,,,,,,,,,,,,,5fa6b1c6-006d-481f-b1b6-1cce9bd1770b,772,,"[77.1, 29.3]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mubarak Wakaso,6626.0,Left Center Midfield,44,Las Palmas,208,"['13201265-1cd3-4970-b769-ac22d2bc367c', '83d72d85-11ba-420b-9eb4-c233a122628d', 'efd19088-eda3-40e6-88fe-6badc2a69bd6']",27,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:27.195,Carry,True,2015/2016
,,,,,,,"[71.9, 72.5]",,,,,,,,,,,,1.074511,,,,,,,,,,,,,,9bc3738a-7534-4a1f-892b-c0223e6c879e,776,,"[71.9, 72.5]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,44,Las Palmas,208,"['3b760c54-2b04-44a4-8eec-aa1cf61e498e', '639aa5f2-c1cb-419a-822f-d1b52f4c64a8']",30,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:30.096,Carry,,2015/2016
,,,,,,,"[73.2, 62.5]",,,,,,,,,,,,0.308845,,,,,,,,,,,,,,7d122fb5-c3c6-433f-9f10-2dfe707a23a4,779,,"[73.2, 62.5]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,44,Las Palmas,208,"['11b3303a-1ed5-486f-9373-3942557c7f54', 'a2e0aa82-91f2-44c6-aff3-91bfc6d8fbc4']",32,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:32.177,Carry,,2015/2016
,,,,,,,"[73.2, 71.6]",,,,,,,,,,,,1.79933,,,,,,,,,,,,,,a0bff691-e6cc-4548-b792-988eb2e19c48,782,,"[73.4, 70.3]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,44,Las Palmas,208,"['821a4c4a-9f25-47df-8135-d9568e42a70a', 'd9cfc9b8-e102-446c-80a1-0cb9f70d84dc']",33,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:33.042,Carry,,2015/2016
,,,,,,,"[75.7, 66.8]",,,,,,,,,,,,1.3677,,,,,,,,,,,,,,6f4235cc-21bd-44c2-9192-b9dfdd195553,785,,"[78.1, 64.3]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,44,Las Palmas,208,"['69f90705-83bc-4582-9812-5423c774e9e7', 'c18e090a-582c-46b6-84f6-7ff1fce3eedf', 'd1231951-4fd4-4796-a043-a8e2ace81f8e']",35,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:35.288,Carry,True,2015/2016
,,,,,,,"[64.3, 71.2]",,,,,,,,,,,,0.0658,,,,,,,,,,,,,,39efd9d1-94ea-4a71-9d70-ce4aa0f6701e,789,,"[64.3, 71.2]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,44,Las Palmas,208,"['5683bf4a-9ec9-4ced-acd3-0f6fe446674c', 'e004ee9b-af91-4a4a-a90c-af5f54c6fae8']",37,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:37.098,Carry,,2015/2016
,,,,,,,"[69.7, 60.0]",,,,,,,,,,,,0.648651,,,,,,,,,,,,,,ac4c76f6-4e65-4dc8-8a12-0c3205e81685,792,,"[69.7, 60.0]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,44,Las Palmas,208,"['2f7a3f1e-4e71-4976-9a13-e8c981b10a1e', '3f8b56bf-36cd-4805-b654-1cc5992f375f']",38,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:38.033,Carry,,2015/2016
,,,,,,,"[86.8, 62.7]",,,,,,,,,,,,2.014013,,,,,,,,,,,,,,ced7a670-e388-4aab-b735-df30342bd2cb,795,,"[76.1, 66.8]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,44,Las Palmas,208,"['323094ba-77b1-4b75-a4c0-7bde8d0d41e7', 'a7025081-ee4d-4889-9a46-009ad9388393']",39,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:39.290,Carry,,2015/2016
,,,,,,,"[92.6, 60.2]",,,,,,,,,,,,0.822319,,,,,,,,,,,,,,da842625-b790-4f70-bd3a-6c87e7c50451,798,,"[92.4, 58.0]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roque Mesa Quevedo,3610.0,Right Center Midfield,44,Las Palmas,208,"['4f9533ce-c436-403c-958e-31a9ba350057', '71fc3981-431f-4664-9664-b06f8b5c88f6']",41,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:41.916,Carry,,2015/2016
,,,,,,,"[90.8, 50.0]",,,,,,,,,,,,0.956605,,,,,,,,,,,,,,bf9d85dd-2bc1-4d6c-8927-62273067a886,802,,"[90.9, 56.5]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Viera Ramos,10755.0,Left Center Forward,44,Las Palmas,208,"['29cd1006-0936-4882-8a20-a7d8e7c9b880', '87843a4f-d736-463d-a754-5e38a6ac99dc', 'db91ad93-8cc6-4490-a1f7-3575566813e3']",43,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:43.350,Carry,True,2015/2016
,,,,,,,"[111.7, 54.6]",,,,,,,,,,,,2.857985,,,,,,,,,,,,,,de5c95d2-a7ef-4e0e-a04f-53cb4485c0d6,805,,"[106.2, 50.2]",267611,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Ezequiel Araújo,8167.0,Right Center Forward,44,Las Palmas,208,"['3829fd1d-093e-45d3-b4f4-f9b07a0f563d', '68efcc83-2e72-4996-8258-6a393614c0ae', '7135bc81-fd05-40be-b82e-16798cd1330d']",45,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:20:45.500,Carry,True,2015/2016
,,,,,,,"[66.8, 11.5]",,,,,,,,,,,,4.273703,,,,,,,,,,,,,,e78acea9-647b-4d7b-acb1-8c17e6db0bad,816,,"[39.9, 21.4]",267611,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,46,Las Palmas,208,"['617c2812-b966-4f96-8dba-634f5310d5b5', '64d2d71e-2bdb-4d6f-8c41-bc0026d54536', 'a51b79fc-d942-45ac-ab3c-feab900c32fd']",17,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:17.768,Carry,True,2015/2016
,,,,,,,"[97.3, 6.6]",,,,,,,,,,,,3.1649,,,,,,,,,,,,,,171f54a7-e611-4b96-b6a0-4ea3cb369d67,820,,"[66.8, 11.5]",267611,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dani Castellano Betancor,6932.0,Left Wing Back,46,Las Palmas,208,"['0d82dd9e-d5f1-462c-9aa0-0db5f2161b8a', '24880554-9c20-40fe-b2db-f0cf8b007e7c', 'a51b79fc-d942-45ac-ab3c-feab900c32fd']",22,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:22.042,Carry,True,2015/2016
,,,,,,,"[109.6, 3.7]",,,,,,,,,,,,2.463823,,,,,,,,,,,,,,1ae3babd-fc03-4eeb-839c-87d7043e11b0,826,,"[111.8, 3.7]",267611,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,47,Las Palmas,208,"['46c5e26b-e492-4385-9ab5-be81ba834026', '5dd766c1-f9ac-4e52-b67e-92351a43211d', 'ee7fc9a9-01a0-4ead-9338-e844447ddfa7']",40,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:40.802,Carry,True,2015/2016
,,,,,,,"[114.7, 15.7]",,,,,,,,,,,,1.817044,,,,,,,,,,,,,,5b629996-2947-45ca-99c9-cae19be86606,831,,"[108.2, 19.9]",267611,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ezequiel Araújo,8167.0,Right Center Forward,48,Las Palmas,208,"['774c5e7c-95f0-47b8-a44f-847cbf9a272a', 'aa705e04-8414-4fce-ab0a-744a55d69054', 'ffbfc9e3-5bbd-4a66-aeeb-a45d366e287a']",52,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:52.143,Carry,True,2015/2016
,,,,,,,"[116.2, 13.2]",,,,,,,,,,,,2.133856,,,,,,,,,,,,,,1b373318-bc43-49d5-b097-c331d0939906,835,,"[114.7, 15.7]",267611,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Ezequiel Araújo,8167.0,Right Center Forward,48,Las Palmas,208,"['774c5e7c-95f0-47b8-a44f-847cbf9a272a', '90307f86-9489-4102-8c3e-d246c7159b8f', 'c27d04e4-45c9-4e46-a703-07c3144684d2']",53,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:21:53.960,Carry,True,2015/2016
,,,,,,,"[51.6, 27.2]",,,,,,,,,,,,3.287834,,,,,,,,,,,,,,d8ef40a3-63fb-47f1-8bec-6555d81bf052,842,,"[35.6, 35.9]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,49,Barcelona,217,"['10b3e946-1cec-4c5c-b86f-1f72853f2576', 'c25cc351-fa71-4bb3-9e7a-3c42e2df220e', 'e1560a4e-7f07-47a9-b870-9854b8059999']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:02.314,Carry,True,2015/2016
,,,,,,,"[54.9, 19.6]",,,,,,,,,,,,0.801755,,,,,,,,,,,,,,51db4763-d87f-42d6-b7c0-e6c15d7e5e53,846,,"[51.6, 27.2]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,49,Barcelona,217,"['10b3e946-1cec-4c5c-b86f-1f72853f2576', '10f5fb75-f629-49d5-b933-feee81f93685', 'bd1168b3-71e2-4d7b-a36e-f0f7774bdbbe']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:05.602,Carry,True,2015/2016
,,,,,,,"[55.4, 65.2]",,,,,,,,,,,,3.598467,,,,,,,,,,,,,,24d0a58a-0afc-41ae-b55c-517d667fe0da,851,,"[49.6, 65.6]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,50,Las Palmas,208,"['826a73af-bc58-4d34-9e5b-5f20f926ef06', '8ad2c561-ef07-456d-8127-a4959be63f46', 'eb917fe6-4b29-4c71-a6c4-be5670733d90']",9,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:09.085,Carry,True,2015/2016
,,,,,,,"[42.4, 71.4]",,,,,,,,,,,,2.403944,,,,,,,,,,,,,,98f0a8c8-14d4-4728-aba7-87c94bf4adc7,855,,"[55.2, 75.9]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roque Mesa Quevedo,3610.0,Right Center Midfield,50,Las Palmas,208,"['7c275de8-840a-4ba8-9224-9e46ff4f6398', 'dd74ec9b-721d-4341-8deb-643f3c799de2', 'f39e4a1d-ebef-4a07-8983-ed6530f4ec6b']",13,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:13.521,Carry,True,2015/2016
,,,,,,,"[44.3, 64.7]",,,,,,,,,,,,0.1335,,,,,,,,,,,,,,b73d6229-4db5-4730-9b81-7a8789b93b7b,860,,"[43.6, 64.9]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,50,Las Palmas,208,"['26a529a0-af71-4295-b681-23e867efc855', '2885a055-d814-4343-9ea4-b9f566d918e2', '6cfbee03-299c-41f5-b818-2f7189b92fee', 'e2e8c7f2-9af0-4855-af71-51af59ee5e5e']",16,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:16.574,Carry,True,2015/2016
,,,,,,,"[48.3, 67.4]",,,,,,,,,,,,1.0052,,,,,,,,,,,,,,46f9d52a-922a-4e5d-a4f6-e5b5797a6004,863,,"[44.3, 64.7]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antolín Alcáraz Viveros,27522.0,Right Center Back,50,Las Palmas,208,"['665b9d69-190f-48c3-b93c-8ca88d53428d', '6cfbee03-299c-41f5-b818-2f7189b92fee', 'e2e8c7f2-9af0-4855-af71-51af59ee5e5e']",16,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:16.707,Carry,True,2015/2016
,,,,,,,"[68.1, 74.8]",,,,,,,,,,,,1.541189,,,,,,,,,,,,,,ec90c900-0d05-483b-902c-d2d11b453a25,866,,"[65.2, 74.5]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Simón Rodríguez Santana,7906.0,Right Wing Back,50,Las Palmas,208,"['0ce8f8c9-db9b-417b-9813-db1f0a3b2657', 'a971e2a0-5c02-498c-a329-40e2a8040178']",18,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:18.995,Carry,,2015/2016
,,,,,,,"[41.5, 17.6]",,,,,,,,,,,,1.0693,,,,,,,,,,,,,,0de2fd50-97e5-463e-8ba0-681584a377f4,875,,"[43.0, 18.0]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,51,Barcelona,217,"['96528248-03cd-44a1-9eac-c9b681d097eb', 'ec66cde7-7d92-47cf-bdc6-c9201316c739']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.602,Carry,,2015/2016
,,,,,,,"[47.3, 40.4]",,,,,,,,,,,,2.5519,,,,,,,,,,,,,,9f55ae2c-65dd-49fa-b329-d75311c345aa,878,,"[54.3, 34.6]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,51,Barcelona,217,"['348f440a-56fa-43b3-988a-4ef4de73db11', '7a427100-1e0f-4f26-af62-585d616db2bc', 'e4cd33ed-a668-4406-884d-7d6da677637f']",38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:38.793,Carry,True,2015/2016
,,,,,,,"[49.4, 52.6]",,,,,,,,,,,,2.929057,,,,,,,,,,,,,,d838097c-67db-4a63-8bfd-ce2371c9cddc,882,,"[42.2, 55.0]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,"['9470f368-e01e-4343-bf4b-1d29c295249a', 'b55e8514-ec45-4895-b858-a0d5643d1a9e']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.087,Carry,,2015/2016
,,,,,,,"[56.9, 23.8]",,,,,,,,,,,,4.5456,,,,,,,,,,,,,,4c5bdece-863e-4cb4-93fd-8b4266487a6e,885,,"[43.6, 24.8]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,51,Barcelona,217,"['0f20e6d2-19d2-4597-9a5b-43fc482f2905', 'c7f2e44f-5b4f-41ee-930d-5666c3eb58c9']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.197,Carry,,2015/2016
,,,,,,,"[69.5, 10.5]",,,,,,,,,,,,0.043700002,,,,,,,,,,,,,,0035fab4-ac3e-474f-8c55-c80d3a70a815,888,,"[67.6, 12.0]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,51,Barcelona,217,"['33799831-ad34-4c2c-bfb2-5c4409d12501', '9bff0de1-3bd0-4414-91a1-679875ec86bc']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.535,Carry,,2015/2016
,,,,,,,"[36.7, 63.3]",,,,,,,,,,,,1.4871,,,,,,,,,,,,,,e4c649aa-36e1-4656-b1df-f7ef68c93d8b,891,,"[40.7, 64.7]",267611,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,51,Barcelona,217,"['53672f2b-05ee-4965-81ad-05b6e62960a0', 'dfe2e16d-d341-48d2-8b9b-39d31e2302a2']",54,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:22:54.521,Carry,,2015/2016
,,,,,,,"[36.0, 24.6]",,,,,,,,,,,,0.335449,,,,,,,,,,,,,,fca8df63-ae7e-47be-a5d4-bc8130632fe8,895,,"[35.8, 24.6]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Bartra Aregall,7068.0,Left Center Back,51,Barcelona,217,"['7bdc87f7-6bc4-430b-a730-e336962e495d', '958c79ad-c9f8-409c-a1cd-b1f7e940c525']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.852,Carry,,2015/2016
,,,,,,,"[41.8, 47.4]",,,,,,,,,,,,1.474619,,,,,,,,,,,,,,8381b271-ec02-4c0d-a76e-567763b327dc,898,,"[41.8, 47.4]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,"['a2f28c0d-a6fc-4bfd-be79-81ad954df3c1', 'b259e9c7-d8d2-42a9-aeac-4e5405b40625']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:04.611,Carry,,2015/2016
,,,,,,,"[55.5, 24.8]",,,,,,,,,,,,1.072,,,,,,,,,,,,,,3b40802e-5a08-4fc0-b760-cc0f985f2ddb,901,,"[52.9, 26.3]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,51,Barcelona,217,"['e303802b-c6d4-4068-8d53-2f4e216e3619', 'f03c7f79-0952-4147-8a7f-e78e5b6ba041']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:07.597,Carry,,2015/2016
,,,,,,,"[67.2, 32.6]",,,,,,,,,,,,2.517178,,,,,,,,,,,,,,573b70e4-e07e-48c0-a1ac-6afd4668b11d,905,,"[71.4, 20.9]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,51,Barcelona,217,"['20d9e554-da86-4b2d-8dba-9289fb78643a', 'dbb9f4ea-3d72-463f-81f2-19c0dcc57b9d', 'de69358b-8e79-47ea-88a8-27e2bfaacdc5']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.871,Carry,True,2015/2016
,,,,,,,"[95.6, 72.9]",,,,,,,,,,,,3.5889,,,,,,,,,,,,,,b34a3e4a-7260-457f-8d4c-d9883445f58f,910,,"[103.4, 67.3]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Munir El Haddadi Mohamed,6616.0,Right Wing,51,Barcelona,217,"['1bcee022-b218-4a71-bf59-7e21722e73f7', '4416e3b9-8493-4a74-8e57-8102fdd05e89', 'b17c4d3d-c362-4c9e-9b10-6a6d875778bf']",16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:16.898,Carry,True,2015/2016
,,,,,,,"[81.2, 55.2]",,,,,,,,,,,,0.6931,,,,,,,,,,,,,,46cc4d86-29f9-4073-b24c-47cad3712a95,914,,"[83.9, 60.2]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,51,Barcelona,217,"['aeea7b5d-3db4-4b95-abfb-8d2a10076b8d', 'e674899c-7f2d-4473-8fab-fb242fb6e727']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.397,Carry,,2015/2016
,,,,,,,"[65.6, 66.5]",,,,,,,,,,,,2.2022,,,,,,,,,,,,,,923c738e-bc16-4666-858d-f30d679d4884,917,,"[60.0, 61.1]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,51,Barcelona,217,"['5944e353-00eb-4371-b4bc-1a45bed0e5e1', 'e590ec56-260a-435f-a877-96299c3ee0c7']",23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.905,Carry,,2015/2016
,,,,,,,"[83.9, 68.8]",,,,,,,,,,,,0.0392,,,,,,,,,,,,,,0adf8c56-db08-4f00-a6b8-fb848dab3fa4,920,,"[85.1, 67.3]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,51,Barcelona,217,"['16818e69-8ccb-4261-a010-c8c9c7238a1a', 'cbb1fe8c-709c-44ba-8f31-7384b4b01d76']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.924,Carry,,2015/2016
,,,,,,,"[98.3, 73.9]",,,,,,,,,,,,0.9993,,,,,,,,,,,,,,72bf5175-53a5-4c5a-8876-445fde820f67,923,,"[96.2, 77.1]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,51,Barcelona,217,"['38105db9-66e1-4e10-95d9-6d7a9e5a7b34', 'b6ff2e79-dfc3-4447-b6ea-bc5870865110', 'fb26e5df-fbd6-44d7-986c-cf7d865e3893']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.062,Carry,True,2015/2016
,,,,,,,"[107.1, 62.8]",,,,,,,,,,,,2.336335,,,,,,,,,,,,,,d202b599-f9d9-4dab-9693-001934855452,927,,"[93.4, 65.1]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,51,Barcelona,217,"['7cae4699-72cb-44fb-92d0-33b7f16b2ca0', '80958c48-ecbc-448f-98d3-cc054e3ff56d', 'eace4af9-ee56-4a43-b095-cb957f7834e9']",29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.726,Carry,True,2015/2016
,,,,,,,"[8.6, 9.2]",,,,,,,,,,,,3.1275,,,,,,,,,,,,,,02c4bed4-a775-4a99-9c3d-5408169fe9fd,931,,"[4.6, 20.6]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Bigas Rigo,7907.0,Left Center Back,52,Las Palmas,208,"['110d3202-7b22-4409-9ace-931353c9fb18', 'c4c737a4-4a47-415e-aa28-2061da06ae67']",33,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:33.113,Carry,,2015/2016
,,,,,,,"[14.9, 15.4]",,,,,,,,,,,,0.12,,,,,,,,,,,,,,24cb0a07-7858-46a8-ab8d-0439516062bb,934,,"[14.8, 15.2]",267611,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mubarak Wakaso,6626.0,Left Center Midfield,52,Las Palmas,208,"['0ea55b97-d803-4929-9b35-afc5cda2ed2a', '30e268be-1d7c-456e-b1ae-7db96d9323f3']",36,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:23:36.840,Carry,,2015/2016
