bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.236758,,,,,,,,,,,,,f85b3d89-82a7-49a1-9cae-5a3e4f2e37a7,1879,,"[63.9, 75.8]",69318,45,,,,-2.3094995,,Right Foot,,"[53.7, 64.6]",Ground Pass,,15.148598,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['4c674c4c-7f36-48ca-ae68-1735795af6fc'],45,,,,,,,,,,,,,,,Barcelona,217,00:00:45.101,Pass,,2011/2012
,,,,,,,,,,,,,,,1.7171,,,,,,,,,,,,,a9ed8b24-b646-49ed-9761-468b1ff4e715,1882,,"[54.2, 64.3]",69318,45,,,,-2.258065,,Other,,"[45.5, 53.7]",Ground Pass,,13.713133,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['57efd81c-da84-4c5a-b9bc-692d84efa2bb'],47,,,,,,,,,,,,,,,Barcelona,217,00:00:47.669,Pass,,2011/2012
,,,,,,,,,,,,,,,1.937976,,,,,,,,,,,,,902aa4e8-fc00-4b3c-b5f5-1a96840b7d21,1885,,"[47.8, 50.8]",69318,45,,,,-1.5567127,,Right Foot,,"[48.2, 22.4]",Ground Pass,,28.402817,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['f9a511f4-c20a-4f6a-8b97-8b36f88290db'],50,,,,,,,,,,,,,,,Barcelona,217,00:00:50.044,Pass,,2011/2012
,,,,,,,,,,,,,,,1.050032,,,,,,,,,,,,,eb789145-0b59-4eab-a10e-47d3e44f72e9,1888,,"[76.4, 16.7]",69318,45,,,,-1.0888581,,Left Foot,,"[83.2, 3.7]",Ground Pass,,14.67106,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,72,Barcelona,217,['18dcc7ce-dc72-4464-9556-c8c987fa4e00'],57,,,,,,,,,,,,,,,Barcelona,217,00:00:57.879,Pass,,2011/2012
,,,,,,,,,,,,,,,1.334901,,,,,,,,,,,,,b8f9a988-8396-41ea-9667-60d3cfb5f45a,1891,,"[82.2, 4.1]",69318,45,,,,1.485291,,Left Foot,,"[83.4, 18.1]",Ground Pass,,14.051334,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,72,Barcelona,217,['bae27a02-0702-4d47-952e-a6c6041dba74'],59,,,,,,,,,,,,,,,Barcelona,217,00:00:59.929,Pass,,2011/2012
,,,,,,,,,,,,,,,0.665895,,,,,,,,,,,,,0843c189-3cc0-49b8-af8a-d59962f92a35,1894,,"[83.0, 18.8]",69318,46,,,,1.6365927,,Right Foot,,"[81.3, 44.6]",Ground Pass,,25.855947,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['8fafd6c0-43df-4dc8-88ce-9db7a27b96c5'],4,,,,,,,,,,,,,,,Barcelona,217,00:01:04.237,Pass,,2011/2012
,,,,,,,,,,,,,,,1.042174,,,,,,,,,,,,,9f36367d-7df7-4a9b-8b29-565a82d4b71d,1898,,"[82.4, 51.6]",69318,46,,,,1.55228,,Right Foot,,"[82.8, 73.2]",Ground Pass,,21.603703,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['c533259c-2ad8-4771-84bc-4696cf5d2477'],7,,,,,,,,,,,,,,,Barcelona,217,00:01:07.933,Pass,,2011/2012
,,,,,,,,,,,,,,,1.322187,,,,,,,,,,,,,35ed23e4-3047-4be4-975d-da7b71013727,1901,,"[82.8, 76.2]",69318,46,,,,0.048572876,,Right Foot,,"[97.2, 76.9]",Ground Pass,,14.417004,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['24c46bda-909c-4048-a384-69cf7da91c8d'],9,,,,,,,,,,,,,,,Barcelona,217,00:01:09.433,Pass,,2011/2012
,,,,,,,,,,,,,,,0.831377,,,,,,,,,,,,,f69c3592-08ec-4165-8a91-667db5f46f56,1904,,"[97.2, 76.6]",69318,46,,,,-2.9669204,,Right Foot,,"[85.3, 74.5]",Ground Pass,,12.083874,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,72,Barcelona,217,['ddda0527-74f8-432a-b277-cb0bd8d37b57'],11,,,,,,,,,,,,,,,Barcelona,217,00:01:11.575,Pass,,2011/2012
,,,,,,,,,,,,,,,1.108415,,,,,,,,,,,,,bd5eb891-83f2-4eab-8c55-3caa7f812bc1,1907,,"[83.6, 73.2]",69318,46,,,,-1.413825,,Right Foot,,"[85.8, 59.3]",Ground Pass,,14.073024,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['49451d3b-e4d2-4d5b-b327-f8f94ae385dd'],14,,,,,,,,,,,,,,,Barcelona,217,00:01:14.323,Pass,,2011/2012
,,,,,,,,,,,,,,,0.926833,,,,,,,,,,,,,05959cff-821f-4430-8776-7ba189bb4b32,1910,,"[85.6, 58.8]",69318,46,,,,0.8893987,,Right Foot,,"[98.9, 75.2]",Ground Pass,,21.11516,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['5b1ed020-86ad-46d7-be0a-f8dba4b68bce'],16,,,,,,,,,,,,,,,Barcelona,217,00:01:16.282,Pass,,2011/2012
,,,,,,,,,,,,,,,1.014044,,,,,,,,,,,,,cc698474-1067-48ac-b041-7cfa36a297a1,1913,,"[102.3, 69.2]",69318,46,,,,2.6683912,,Right Foot,,"[89.8, 75.6]",Ground Pass,,14.043148,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,72,Barcelona,217,['f5dffc9f-dce2-4edb-b01c-6c8012110f46'],20,,,,,,,,,,,,,,,Barcelona,217,00:01:20.606,Pass,,2011/2012
,,,,,,,,,,,,,,,1.297143,,,,,,,,,,,,,3cc70ad1-d966-4683-8565-911ffe09c433,1916,,"[91.1, 74.5]",69318,46,,,,-1.0201207,,Right Foot,,"[98.1, 63.1]",Low Pass,,13.377593,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,['97047ff4-3fc4-4a90-b3fe-a54d4ac6773d'],23,,,,,,,,,,,,,,,Barcelona,217,00:01:23.415,Pass,,2011/2012
,,,,,,,,,,,,,,,1.2365,,,,,,,,,,,,,591f0f6e-14fb-401e-9ce3-5a9dabec94f6,1920,,"[99.3, 61.4]",69318,46,,,,2.9590328,,Left Foot,,"[92.8, 62.6]",Low Pass,,6.6098413,,,,,Daniel Alves da Silva,4324.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['69dc0315-8c53-4af8-a4c5-ec75c3e2de6b'],24,,,,,,,,,,,,,,,Barcelona,217,00:01:24.752,Pass,,2011/2012
,,,,,,,,,,,,,,,0.621767,,,,,,,,,,,,,2b7768aa-10de-468a-b4a0-cc364ed886bb,1924,,"[93.4, 61.0]",69318,46,,,,-1.8925469,,Right Foot,,"[90.9, 53.5]",Ground Pass,,7.905694,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,72,Barcelona,217,"['4a3c338a-f561-446a-a0d6-a47f32024a9a', '56b1d959-8eb0-4c80-a25c-db1c18b1002f']",26,,,,,,,,,,,,,,,Barcelona,217,00:01:26.029,Pass,True,2011/2012
,,,,,,,,,,,,,,,3.552274,,,,,,,,,,,,,a26d5377-c670-44b0-bb6a-3bd4a793973c,1927,,"[91.1, 54.2]",69318,46,,,,-0.008230267,,Right Foot,,"[115.4, 54.0]",Ground Pass,,24.300823,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,"['9cb71267-92d1-424c-b99b-7fe3fb926df9', 'ad8f4f54-2d05-4961-9f89-da809fc7f765']",27,,,,,,,,,,,,,,,Barcelona,217,00:01:27.592,Pass,,2011/2012
,,,,,,,,,,,,,,,1.723026,,,,,,,,,,,,,5eeb0e09-146f-4463-a935-5a29e2e38d15,1931,,"[9.8, 27.9]",69318,46,,,,-0.8100507,,Drop Kick,,"[27.6, 9.2]",High Pass,,25.817242,,,,,Daniel González Benítez,26779.0,,,,,,2,From Free Kick,Roberto Fernández Alvarellos,26659.0,Goalkeeper,72,Barcelona,217,['8b9d8a40-da4b-45bc-bb8e-3afdee011ef2'],33,,,,,,,,,,,,,,,Granada,1049,00:01:33.688,Pass,,2011/2012
,,,,,,,,,,,,,,,0.950836,,,,,,,,,,,,,ffb97b22-447e-4a1b-85a8-35d6b82ff2bf,1935,,"[34.7, 59.7]",69318,46,,,,1.100276,,Left Foot,,"[40.6, 71.3]",Ground Pass,,13.014223,,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,72,Barcelona,217,['cd5ed6e8-d672-4d6b-b736-1bd6bde6d1d4'],38,,,,,,,,,,,,,,,Barcelona,217,00:01:38.414,Pass,,2011/2012
,,,,,,,,,,,,,,,2.58657,,,,,,,,,,,,,7ce0c65f-5af4-49db-8083-d23e7bd882e7,1938,,"[40.6, 71.3]",69318,46,,,,-2.4202576,,Right Foot,,"[12.4, 46.5]",Ground Pass,,37.553696,,,,,Víctor Valdés Arribas,20176.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['8d47aae1-24d7-4441-aa2a-0ec5d7947368'],39,,,,,,,,,,,,,,,Barcelona,217,00:01:39.404,Pass,,2011/2012
,,,,,,,,,,,,,,,1.728778,,,,,,,,,,,,,b2d09805-269b-463f-bdfb-341ea8da2f62,1941,,"[17.1, 53.7]",69318,46,,,,0.8216142,,Right Foot,,"[30.4, 68.0]",Ground Pass,,19.528954,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,72,Barcelona,217,['078869f1-0429-42be-838b-0ebb0bd4aa6e'],44,,,,,,,,,,,,,,,Barcelona,217,00:01:44.401,Pass,,2011/2012
,,,,,,,,,,,,,,,1.285225,,,,,,,,,,,,,7987f6fc-ae03-4354-9b36-40f785d8b4f9,1944,,"[35.5, 69.0]",69318,46,,,,-0.41594514,,Right Foot,,"[51.8, 61.8]",Ground Pass,,17.819372,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['2abfd67e-8dcc-451d-8ebd-5899ec89db93'],46,,,,,,,,,,,,,,,Barcelona,217,00:01:46.772,Pass,,2011/2012
,,,,,,,,,,,,,,,1.389299,,,,,,,,,,,,,6c46a8fb-1607-4374-bece-e5ab2d3a7210,1947,,"[51.2, 62.6]",69318,46,,,,2.644421,,Left Foot,,"[38.3, 69.6]",Ground Pass,,14.676852,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['f5c4272e-a5cf-4135-9cda-987e6caae01f'],48,,,,,,,,,,,,,,,Barcelona,217,00:01:48.673,Pass,,2011/2012
,,,,,,,,,,,,,,,1.185913,,,,,,,,,,,,,4199b53d-5c30-4310-8136-b3d4eec981f6,1950,,"[41.5, 69.0]",69318,46,,,,-1.0561725,,Right Foot,,"[52.3, 49.9]",Ground Pass,,21.941969,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['379e5b60-cec2-4a75-997d-a4a54bd79d17'],50,,,,,,,,,,,,,,,Barcelona,217,00:01:50.936,Pass,,2011/2012
,,,,,,,,,,,,,,,1.61569,,,,,,,,,,,,,eafa0530-eef4-42de-afbb-cd07d1d996aa,1953,,"[52.5, 49.9]",69318,46,,,,2.0405169,,Right Foot,,"[42.5, 69.6]",Ground Pass,,22.092758,,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['17ffc150-a7c9-488f-8a44-e9df06c66689'],52,,,,,,,,,,,,,,,Barcelona,217,00:01:52.162,Pass,,2011/2012
,,,,,,,,,,,,,,,2.436138,,,,,,,,,,,,,3897c60b-6aa1-478a-83fc-9ab3ab5af5e5,1956,,"[43.2, 67.9]",69318,46,,,,-1.6051865,,Right Foot,,"[41.7, 24.3]",Ground Pass,,43.625793,,,,,Eric-Sylvain Bilal Abidal,20177.0,,True,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,72,Barcelona,217,['5f681ae4-bab9-4a80-a1bd-34d5b961d8b5'],54,,,,,,,,,,,,,,,Barcelona,217,00:01:54.657,Pass,,2011/2012
,,,,,,,,,,,,,,,1.24508,,,,,,,,,,,,,4d0f1460-1864-4091-911d-4340a634c753,1959,,"[46.1, 18.3]",69318,46,,,,-0.7690062,,Left Foot,,"[61.6, 3.3]",Ground Pass,,21.569654,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,72,Barcelona,217,['a7f4edd1-6657-48dc-b976-39f8912f368d'],58,,,,,,,,,,,,,,,Barcelona,217,00:01:58.050,Pass,,2011/2012
,,,,,,,,,,,,,,,1.099172,,,,,,,,,,,,,527d47fd-63a2-4dda-b694-2aefb78489ac,1962,,"[61.4, 3.9]",69318,46,,,,1.5551726,,Left Foot,,"[61.6, 16.7]",Ground Pass,,12.801562,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Free Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,72,Barcelona,217,['c96d2b6a-373b-4a07-abf5-8f602be91c1b'],59,,,,,,,,,,,,,,,Barcelona,217,00:01:59.619,Pass,,2011/2012
,,,,,,,,,,,,,,,1.146167,,,,,,,,,,,,,2b06c272-c6a8-455d-ac95-5b70f9be4f5a,1965,,"[61.6, 16.7]",69318,47,,,,3.127308,,Right Foot,,"[47.6, 16.9]",Ground Pass,,14.001429,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['03d9b7fd-2ed9-432b-b59c-5cdc93bcd500'],0,,,,,,,,,,,,,,,Barcelona,217,00:02:00.758,Pass,,2011/2012
,,,,,,,,,,,,,,,0.94738,,,,,,,,,,,,,a9eaf37b-7b76-49f6-9364-7b26a278e6a3,1968,,"[48.5, 17.3]",69318,47,,,,-0.36172923,,Left Foot,,"[55.9, 14.5]",Ground Pass,,7.9120164,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,72,Barcelona,217,['c28ec285-51a7-4556-95e0-d1e4d12faab4'],1,,,,,,,,,,,,,,,Barcelona,217,00:02:01.944,Pass,,2011/2012
,,,,,,,,,,,,,,,1.210394,,,,,,,,,,,,,b3732c80-dcbe-46a7-8e6c-68fad35389e7,1971,,"[56.1, 14.5]",69318,47,,,,-0.4619294,,Right Foot,,"[79.4, 2.9]",Ground Pass,,26.02787,,,,,Juan Isaac Cuenca López,26776.0,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['2fef134a-4685-4c58-a299-fcacbd741115'],3,,,,,,,,,,,,,,,Barcelona,217,00:02:03.659,Pass,,2011/2012
,,,,,,,,,,,,,,,1.090618,,,,,,,,,,,,,94bba884-bfa0-4b67-9999-2755792d84fb,1974,,"[79.4, 2.7]",69318,47,,,,2.3653686,,Right Foot,,"[68.4, 13.5]",Ground Pass,,15.415577,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,72,Barcelona,217,['ab88092c-ba96-49b4-b39e-0c3d44d02a7c'],8,,,,,,,,,,,,,,,Barcelona,217,00:02:08.188,Pass,,2011/2012
,,,,,,,,,,,,,,,0.999111,,,,,,,,,,,,,645a5c0c-25d8-4ff6-910e-9f460380e00f,1977,,"[75.2, 18.8]",69318,47,,,,0.27490985,,Right Foot,,"[90.8, 23.2]",Ground Pass,,16.20864,,,,,Juan Isaac Cuenca López,26776.0,,,,,,2,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,72,Barcelona,217,['0dacec27-fa0b-4777-8133-8817ab8e67da'],12,,,,,,,,,,,,,,,Barcelona,217,00:02:12.414,Pass,,2011/2012
,,,,,,,,,,,,,,,0.639913,,,,,,,,,,,,,cab314e2-7cf6-4a7a-b913-ccbdf1d2322a,1980,,"[89.8, 23.2]",69318,47,,,,1.7025586,,Right Foot,,"[88.7, 31.5]",Ground Pass,,8.372574,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,72,Barcelona,217,['586ae05b-4ba0-49c1-a986-dc1abc67a994'],13,,,,,,,,,,,,,,,Barcelona,217,00:02:13.493,Pass,,2011/2012
,,,,,,,,,,,,,,,0.4432,,,,,,,,,,,,,9080d742-0b80-43b0-95d2-f630415441b4,1983,,"[88.7, 31.5]",69318,47,,,,-0.72297937,,Left Foot,,"[93.8, 27.0]",Ground Pass,,6.8014703,,,,,Juan Isaac Cuenca López,26776.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,72,Barcelona,217,['34f38ab5-047e-4a9d-9dc9-9987de878244'],14,,,,,,,,,,,,,,,Barcelona,217,00:02:14.213,Pass,,2011/2012
,,,,,,,,,,,,,,,0.6176,,,,,,,,,,,,,9929f60a-5a50-4f37-97e0-6c28e02391a0,1986,,"[94.4, 26.6]",69318,47,,,,1.2220253,,Right Foot,,"[96.8, 33.2]",Ground Pass,,7.02282,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Juan Isaac Cuenca López,26776.0,Left Wing,72,Barcelona,217,['e0126d3b-dbc2-4197-80b0-8f8e8cf3a89e'],14,,,,,,,,,,,,,,,Barcelona,217,00:02:14.955,Pass,,2011/2012
,,,,,,,,,,,,,,,1.023174,,,,,,,,,,,,,a4438c8a-425b-4d46-9266-0ca03716448a,1993,,"[93.2, 45.3]",69318,47,,,,0.7593171,,Right Foot,,"[105.0, 56.5]",Ground Pass,,16.26899,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,72,Barcelona,217,['539157a3-77b4-4fdd-88b7-ada9c28eb083'],18,,,,,,,,,,,,,,,Barcelona,217,00:02:18.208,Pass,,2011/2012
,,,,,,,,,,,,,,,0.7445,,,,,,,,,,,,,1a17c259-3f1b-4df2-bf52-f845fb8275de,1996,,"[103.7, 54.8]",69318,47,,,,-1.0361074,,Left Foot,,"[109.8, 44.5]",High Pass,,11.970798,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,72,Barcelona,217,"['2269fbb6-21d0-4890-9c18-169f809944d5', 'dddf0ba9-2c24-4633-8c4c-028a0903b5ad']",19,,,,,,,,,,,,,,,Barcelona,217,00:02:19.801,Pass,,2011/2012
,,,,,,,,,,,,,,,2.978606,,,,,,,,,,,,,d2871a84-1c81-4428-a522-3dc9f995eae1,2003,,"[10.6, 36.2]",69318,47,True,,,-0.57907426,,Keeper Arm,,"[23.6, 27.7]",Low Pass,,15.532225,,,,,Francisco Manuel Rico Castro,25707.0,,,,,,2,From Keeper,Roberto Fernández Alvarellos,26659.0,Goalkeeper,73,Granada,1049,['7b523141-9ab6-494b-bdd9-b3aaef7445ef'],28,,,,,,,,,,,,,,,Granada,1049,00:02:28.179,Pass,,2011/2012
,,,,,,,,,,,,,,,3.429481,,,,,,,,,,,,,40c93dbe-e90b-493d-a4f5-6eff37ac0bbb,2005,,"[28.2, 27.0]",69318,47,True,,,-0.26346654,,Right Foot,,"[73.8, 14.7]",High Pass,,47.22976,,,Incomplete,,,,,,,,,2,Regular Play,Francisco Manuel Rico Castro,25707.0,Right Defensive Midfield,74,Granada,1049,['b86ec82a-e724-4794-910d-30f847a74bd7'],34,,,,,,,,,,,,,,,Granada,1049,00:02:34.101,Pass,,2011/2012
,,,,,,,,,,,,,,,1.218193,,,,,,,,,,,,,b86ec82a-e724-4794-910d-30f847a74bd7,2006,,"[47.2, 66.3]",69318,47,,,,-2.8162644,,Left Foot,,"[13.7, 55.0]",Low Pass,,35.354492,,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,75,Barcelona,217,"['036db400-9244-4a5c-9c21-284e6e0d34e5', '40c93dbe-e90b-493d-a4f5-6eff37ac0bbb']",37,,,,,,,,,,,,,,,Barcelona,217,00:02:37.531,Pass,,2011/2012
,,,,,,,,,,,,,,,1.32427,,,,,,,,,,,,,0e8bd4c5-e910-47de-b23f-375f5d22265f,2009,,"[11.8, 44.0]",69318,47,,,,-0.9086638,,Left Foot,,"[21.7, 31.3]",Ground Pass,,16.102795,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,75,Barcelona,217,['3e23ff9c-7394-42bc-a300-7d436bf56808'],40,,,,,,,,,,,,,,,Barcelona,217,00:02:40.665,Pass,,2011/2012
,,,,,,,,,,,,,,,1.362743,,,,,,,,,,,,,bfe3c7d8-fa38-41b9-aaff-22799dc34441,2012,,"[25.6, 25.6]",69318,47,,,,-0.25132778,,Left Foot,,"[40.4, 21.8]",Ground Pass,,15.280052,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,75,Barcelona,217,['5e51a587-acf9-4527-82ea-253c003a75f5'],43,,,,,,,,,,,,,,,Barcelona,217,00:02:43.605,Pass,,2011/2012
,,,,,,,,,,,,,,,1.311087,,,,,,,,,,,,,45a798a9-70b5-4072-91ed-20cb3ac3db67,2015,,"[43.8, 23.9]",69318,47,,,,1.5578101,,Right Foot,,"[44.0, 39.3]",Ground Pass,,15.4012985,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,75,Barcelona,217,['7218391b-37d0-4948-85d2-0c283acd190f'],45,,,,,,,,,,,,,,,Barcelona,217,00:02:45.288,Pass,,2011/2012
,,,,,,,,,,,,,,,0.564884,,,,,,,,,,,,,e79578d8-5792-4b70-8c23-aac56739df29,2018,,"[74.3, 45.3]",69318,47,,,,-1.3646749,,Right Foot,,"[76.6, 34.3]",Ground Pass,,11.237883,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,75,Barcelona,217,['159f7adb-083f-4608-8d5a-877fdee943d6'],51,,,,,,,,,,,,,,,Barcelona,217,00:02:51.767,Pass,,2011/2012
,,,,,,,,,,,,,,,2.067369,,,,,,,,,,,,,acad6419-e57e-4b3f-a5ed-18576039e92c,2021,,"[77.1, 32.1]",69318,47,,,,-1.1528964,,Left Foot,,"[89.8, 3.5]",Ground Pass,,31.29297,,,,,Juan Isaac Cuenca López,26776.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,75,Barcelona,217,['72c4141e-bb69-4286-b4ea-19d44f2c72ff'],54,,,,,,,,,,,,,,,Barcelona,217,00:02:54.005,Pass,,2011/2012
,,,,,,,,,,,,,,,1.301872,,,,,,,,,,,,,0f6e23ad-6c67-4c6e-a5f7-c041aab38208,2024,,"[98.7, 15.2]",69318,48,,,,-1.7649025,,Right Foot,,"[96.4, 3.5]",Ground Pass,,11.923925,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,75,Barcelona,217,['6db3b568-7991-4a47-9e0f-3abbb65baa8c'],0,,,,,,,,,,,,,,,Barcelona,217,00:03:00.378,Pass,,2011/2012
,,,,,,,,,,,,,,,1.175641,,,,,,,,,,,,,3fd3eaf5-35ca-4a42-a0bc-8d4dd0e7a47f,2027,,"[96.2, 3.5]",69318,48,,,,1.8622531,,Left Foot,,"[93.2, 13.5]",Ground Pass,,10.440307,,,,,Juan Isaac Cuenca López,26776.0,,,,,,2,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,75,Barcelona,217,['4e48b3a2-80d4-4733-ab0e-b886ad560637'],2,,,,,,,,,,,,,,,Barcelona,217,00:03:02.263,Pass,,2011/2012
,,,,,,,,,,,,,,,0.5846,,,,,,,,,,,,,36fe00a0-5eef-41bf-993f-f4dddf34ac65,2030,,"[93.2, 12.8]",69318,48,,,,-2.4450686,,Right Foot,,"[87.7, 8.2]",Ground Pass,,7.170077,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,2,Regular Play,Juan Isaac Cuenca López,26776.0,Left Wing,75,Barcelona,217,['4c8736f7-5ff0-4ea3-b39a-604e2a946f95'],3,,,,,,,,,,,,,,,Barcelona,217,00:03:03.604,Pass,,2011/2012
,,,,,,,,,,,,,,,1.153816,,,,,,,,,,,,,1655e2df-7ecb-4c2f-a8f8-f5f05e74da6b,2033,,"[87.7, 8.0]",69318,48,,,,-0.39104816,,Right Foot,,"[99.1, 3.3]",Ground Pass,,12.330855,,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,75,Barcelona,217,['7838620e-0083-4026-b5a3-c4b3147643e9'],4,,,,,,,,,,,,,,,Barcelona,217,00:03:04.228,Pass,,2011/2012
