bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175820d4-c3a7-4a8c-8687-8c9e9ab0cb7e,1024,,,"[86.5, 22.1]",3773586,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Barcelona,217,['3dec2dfb-046d-4252-8eaa-14a0dbbd796a'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.402,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22db3b1f-3363-410b-bd83-0e80f7ae4ff1,1028,,,"[98.4, 27.9]",3773586,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Antoine Griezmann,5487.0,Left Center Forward,40,Barcelona,217,"['8153d5eb-30dc-40a2-b0a4-e7269765896f', '874a3068-6c0c-4554-9a35-740d59037c03']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:22:56.329,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf414d02-e79f-4f71-981d-9c4d1c8555e6,1031,,,"[111.1, 25.2]",3773586,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,40,Barcelona,217,['1e065d67-470f-4e4a-8a37-df3faf470928'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.520,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398d33d5-8c82-48a3-a9f0-450e819e9ecb,1035,,,"[38.5, 40.9]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yangel Clemente Herrera Ravelo,16249.0,Right Center Midfield,41,Granada,1049,['5b38c7a2-e38c-4efe-bc13-2bf07431abc4'],1,,,,,,,,,,,,,,,,,Granada,1049,00:24:01.754,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768e4996-f345-48f7-b8f3-cdc71a9fd41f,1038,,,"[29.0, 26.2]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['2f6d28fa-a295-4102-a46f-962303082796'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:24:04.707,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d732b9cd-0dff-4838-95be-c809f79d85f3,1046,,,"[13.0, 61.6]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,43,Barcelona,217,['5fa3630c-b24c-4d13-9b4c-5f6cc9ef0264'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.010,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ad9bc3b-0f15-4607-bfcc-974f00cf4a1d,1048,,,"[12.0, 50.1]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Center Back,43,Barcelona,217,['1aee856e-12d0-48b7-8a97-b53fbad887e1'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:24:24.586,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb7bfbbf-1432-4526-9ea4-0af2bf1e6807,1051,,,"[3.3, 40.1]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,43,Barcelona,217,['a28045e8-b313-4b47-842c-2b37ca3206af'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:24:26.393,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b1c949e-c64d-4902-bd13-e7f2eac3839a,1054,,,"[6.8, 23.6]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Samuel Yves Umtiti,5492.0,Left Center Back,43,Barcelona,217,['12cd86e4-cc20-4942-9dee-80c0324cab12'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.173,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f453a59-86f7-47d5-a02a-02ec243a36a5,1058,,,"[16.0, 5.4]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Wing Back,43,Barcelona,217,['4e881507-ceda-4717-84dc-68b2979c8e80'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:24:30.642,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa87619-d718-4b30-9069-59c9544751fe,1060,,,"[29.7, 11.0]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,43,Barcelona,217,['2fe201ea-4ee6-4bd8-b378-b665511fb440'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:24:31.013,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f374dec-abd1-4e7a-8112-d13294fd6e16,1063,,,"[25.1, 6.1]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['fbc744c5-e99d-4e7a-a3e9-d6779390ce91'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.089,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06dffd52-7ef9-4463-8c94-2a10367d94ff,1067,,,"[15.3, 8.2]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,"['5491875e-5c13-4c96-a820-c5d7c2cd3731', 'd97449a8-c155-49b4-8704-c5970746b098']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.356,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c89d6c-0c07-4e58-83a0-84b630a39795,1069,,,"[21.7, 4.4]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['561d2df3-9df6-49c9-9583-35ca974a4627'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.003,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9541ec46-4375-419b-9954-f87a54e44e3c,1073,,,"[16.5, 15.8]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['01e9d4d1-81be-48a2-b132-da56f7b8529b'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.262,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c11069-c7ed-47da-abba-1ded397ddb32,1076,,,"[8.9, 11.3]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,44,Barcelona,217,['4446e918-fc87-4795-847a-1546b3cbac6c'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.674,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5f0adf2-05dd-4593-8b05-6dc76b5df541,1081,,,"[3.0, 30.2]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,44,Barcelona,217,"['42a04ec6-d7d0-47b2-8214-9fa0e1d71d6c', 'c55bee48-7f1a-4e11-ab96-3618e0ced838']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:24:57.592,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d35f4b4-38a6-4a2b-82c9-ac959cd01f80,1083,,,"[40.9, 15.6]",3773586,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['5d1e6650-41bc-47a1-a54b-f7043dfc9763'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:24:59.433,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e26ac0f5-2eaf-46bb-ac02-b9e77a8e08a3,1086,,,"[61.9, 41.8]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,44,Barcelona,217,['4a45ca2e-8221-4013-bfb7-1a31dfae8046'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:25:03.658,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84a5338e-311e-4140-980e-b4a5b7393cc2,1089,,,"[77.6, 57.9]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['46059a47-3089-4459-bb59-bd85de06705c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:25:06.319,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5c972a-bfd4-47be-b1cb-0607ad3afebd,1097,,,"[78.5, 17.4]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,['865c90fd-f399-4346-86f7-06367a8d767d'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.266,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2972853a-8be7-4c50-b98c-8d2ac2f60d5b,1100,,,"[97.2, 33.3]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['3f761ddc-d077-433a-88e4-df43c6ebc18d'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.303,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5391691-a6f8-4f40-8744-940279aa208f,1103,,,"[63.6, 49.4]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Óscar Mingueza García,43728.0,Right Center Back,44,Barcelona,217,['11218f7b-dea9-4314-aea0-6083793b2ac0'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.769,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102a6ce5-bf4c-434b-a75f-73b40ad57d1f,1106,,,"[85.6, 74.7]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,44,Barcelona,217,['14eb96e9-6456-40b0-8af9-c6f8c963ffa7'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.110,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0408fea-1033-4227-bf5a-c3c4608dfe96,1109,,,"[105.2, 74.9]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['217f54bc-96ca-4dd9-95a5-7a5fea3c9f3b'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:25:27.966,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee9811a-68aa-46cb-be4c-e951d33d2e0c,1112,,,"[84.7, 54.1]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['7c670122-bb6b-425a-8bdf-682447c6590c'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.417,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171068cb-6ae8-48bf-bb2a-208b0617e5f8,1116,,,"[99.0, 76.1]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['b6397769-d7f4-465b-a678-9fb118a95e5b'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.234,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c687d969-c27d-42af-87ed-37aac108bc6f,1119,,,"[93.2, 71.3]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,44,Barcelona,217,['9c85cec0-6d06-4e06-9ef1-318189122f5e'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.277,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836b6c9c-c32f-4e03-8218-86a6ae1d488e,1121,,,"[91.7, 75.1]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['4b89df92-5c6a-408d-9071-4ebcc9aa3cb9'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.913,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffdb8bca-79fd-49b0-a653-96d338c965aa,1123,,,"[85.6, 59.3]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['1e38f0bb-93e9-4354-b755-ec6af1614509'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.160,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf1f7dfb-49c7-40aa-9e5d-f638c1bb3c8c,1126,,,"[91.8, 48.4]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,44,Barcelona,217,['0742fe24-1760-4eb0-a5d6-10aa050ded4f'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:25:40.489,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0571e8da-629d-422f-91bd-3c963ad322ac,1129,,,"[91.7, 60.0]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['12e2baf5-28a2-49ae-9341-6fa221e1af67'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:25:41.464,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e9e65e-14e6-4de7-aeab-4ded6c7798c8,1131,,,"[95.3, 60.2]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['f6f1810c-054e-4bbd-9e7d-5e45d1186c1b'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.040,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10b43a39-1aa1-487e-8706-c9d6fb83a547,1134,,,"[100.5, 73.0]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,44,Barcelona,217,['1e6faa46-dccf-4605-b1b6-dd21f33213ad'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:25:44.316,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583ad51e-9a81-4563-aa0b-da9f9560c413,1137,,,"[94.4, 70.4]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['7eb19a04-b0b8-460c-90c6-4e69327d60ef'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:25:45.468,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15fd271a-5a86-45e5-87da-bb4ec67f6c12,1140,,,"[97.6, 59.1]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['e85d9c97-b8e8-420f-b905-501c5c2717e3'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:25:48.110,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720fa15f-7a4d-417f-8a3b-b9c838b10448,1144,,,"[69.5, 32.1]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,44,Barcelona,217,['c8615756-d52a-4e11-9b69-3ea07846ed82'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:25:51.188,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43828885-b295-4e7d-92cb-152331ce6efe,1147,,,"[76.8, 18.4]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,['f1dd6d6b-a012-40ce-a38b-62412b8b17fb'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:25:53.534,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73cec9a7-cfd1-42ed-8e20-442c5995eb9b,1150,,,"[65.2, 24.7]",3773586,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,44,Barcelona,217,['8fb9209a-3638-4e41-b444-0a8086a288c5'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:25:54.963,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86174093-6341-40e7-b713-685c96839204,1154,,,"[70.0, 37.3]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,"['537b8a9a-6988-4c39-9ff0-9badc2540f89', 'b2befad0-f718-4a8f-ae84-15b6943abc46']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:26:01.109,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80cdfbd-b767-4cd2-a8b7-c32435cdb46a,1157,,,"[64.0, 9.2]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,['c2eba8ef-ee95-4991-b0c0-6f7d43ef3a7b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:26:03.172,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5d3cad-dee7-4182-aeaf-4c51b41bec80,1160,,,"[68.5, 23.6]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['cd4806a5-cc60-4557-85d3-42bc2f9586e6'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:26:06.536,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6bc9a46-dbdd-4657-b0f1-25d46d9b971a,1163,,,"[76.4, 64.5]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['cf7a34bd-b113-4e3d-a048-32030629309d'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:26:10.700,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54811ed2-2006-404c-ba65-af7ea059bf4c,1166,,,"[90.3, 77.0]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,44,Barcelona,217,['73cc0f2d-3384-4af1-a128-ab4cff705e0d'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:26:14.326,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731fe121-c46b-42fa-ac98-2494ea712939,1169,,,"[84.9, 74.7]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['905ce6f2-1fe1-432b-8ff8-4114597019d3'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:26:15.061,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11072fb-9022-4408-b508-7f91504bfe0e,1172,,,"[97.0, 61.2]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,44,Barcelona,217,['8169240c-9d6f-4dcc-a287-96e05f677689'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.071,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,805dd1cb-6907-484f-ae75-2ca3b7cc2d68,1176,,,"[106.9, 65.2]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,44,Barcelona,217,['de31ccf6-1050-49ee-87de-b2b31be1cc4d'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:26:22.548,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f642327f-281f-4ac1-b957-ee307a124a5b,1182,,,"[74.0, 43.9]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Center Back,44,Barcelona,217,['38fb7b37-9d42-455d-a248-712de3375cfc'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.874,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b284b04-9b0a-4549-9045-2a4fde7ccce5,1185,,,"[80.2, 12.0]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,['8c635696-5bbb-4357-9452-87ef3ddb2213'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.813,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422c9233-4257-414f-8c78-a5f9c6511aab,1188,,,"[84.9, 16.7]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,44,Barcelona,217,['2584b167-34ed-479e-beab-6aac04a25a81'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.570,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecc62e3a-9d0a-4097-8fe7-dc2b4de26fc5,1191,,,"[77.5, 12.7]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,['f4eafd78-2ce3-43e3-9730-33f455747638'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:26:37.184,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25063d46-72d5-4e7a-9164-2ac79a32655b,1195,,,"[84.6, 10.1]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moriba Kourouma Kourouma,39073.0,Left Center Midfield,44,Barcelona,217,"['1df6beec-573e-4157-9977-2275acdc1c91', '9fbad027-f0b1-4c29-9c2f-894a212e6393']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.166,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a1fa908-18aa-4f52-a280-1133703b7eea,1198,,,"[73.5, 9.6]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,44,Barcelona,217,['2a010dcc-ee37-45ef-ba33-db7ed46def3c'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.055,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b9bfd95-bfda-4675-9809-b234629d464f,1201,,,"[85.1, 18.9]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,44,Barcelona,217,['94e84f19-08d8-48a7-9888-31c8e864b3e5'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:26:41.775,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac06ef4e-4f0d-419f-8007-01cb925ff51c,1204,,,"[92.2, 38.7]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,44,Barcelona,217,['f09e7253-b8ec-4119-a82e-4161dfb49a72'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.559,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,de4acaf2-d7df-4639-baf5-e7d6b9a80838,1206,,,"[98.4, 60.2]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,44,Barcelona,217,['c25e56b4-78f4-496d-8bc3-435ebbf00692'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.545,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73e4ad79-6cb2-4cb8-8828-b8cf3a67daa3,1210,,,"[50.1, 47.1]",3773586,26,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yangel Clemente Herrera Ravelo,16249.0,Right Center Midfield,44,Barcelona,217,['1c2e6889-ca60-4cc9-a5d5-f8d724294079'],50,,,,,,,,,,,,,,,,,Granada,1049,00:26:50.299,Ball Receipt*,,2020/2021
