bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba226232-8b8d-48eb-9efd-88202189e36a,2667,,"[45.2, 72.6]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,117,Barcelona,217,['5c91f586-7340-4fd1-acc9-65c8c3cd8033'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:19:05.226,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d785c8f7-f2e5-4d8c-8f14-8021c2ca71be,2670,,"[46.9, 29.5]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,117,Barcelona,217,['108579d9-ca20-4d7b-8e38-345abf8f4aea'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:19:09.187,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a1b81f3-1031-4585-9074-c1c7d782456a,2673,,"[53.9, 38.2]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['0bccba4f-8314-4597-985a-25700af377db'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:19:14.142,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414b3436-b238-4528-872f-d5c06f706cae,2676,,"[58.5, 67.8]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,['240640f3-fa2a-448d-a0a8-e289396649fb'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:19:17.558,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ab57740-fefd-4857-8aff-32a4b53b04cc,2679,,"[71.5, 59.5]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,117,Barcelona,217,['5f112523-724f-4e19-b2bf-3f422f99af76'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.682,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b28f86a3-dcc9-4b5f-8c58-e9127cf7149b,2681,,"[62.2, 65.9]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,117,Barcelona,217,['c2717761-98cb-4918-8092-1e7dd5a26cf4'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.739,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac0f9260-0de2-4ab5-a7cd-371d19c4f6ed,2683,,"[70.7, 52.8]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,117,Barcelona,217,['83cff238-2726-4a23-ba22-f73c5ca4ba7f'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.802,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6dd1256-e386-459a-8969-425027256a12,2687,,"[77.9, 58.5]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,117,Barcelona,217,"['228e1904-376d-426c-a090-d4c93b445113', '8c110fe8-b4c0-4860-9eb6-fbe8f765c5a4']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:19:24.221,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841f2e65-073b-4187-b56f-503d98b28841,2692,,"[80.7, 66.7]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,['11a22d73-45cb-4c8f-add3-e44be29e15dc'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:19:39.541,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b74372a-f35c-4903-a5cf-88e33354101b,2695,,"[110.1, 43.4]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,118,Barcelona,217,['5e4f81a0-8d30-4f43-9827-288664d19757'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:19:42.896,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39c065d5-2849-484d-98ce-83418a294a7a,2699,,"[66.2, 6.9]",266106,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Samuel Castillejo Azuaga,6829.0,Left Midfield,119,Villarreal,222,['7317c17b-cb6f-40bf-a186-b97093013cf6'],57,,,,,,,,,,,,,,,,,Villarreal,222,00:19:57.919,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fec31692-849a-4c63-b5bf-1383552908f8,2702,,"[58.0, 12.5]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Cédric Bakambu,6862.0,Left Center Forward,119,Villarreal,222,['a5c2ebcb-5052-4349-a841-a564e70c42ef'],3,,,,,,,,,,,,,,,,,Villarreal,222,00:20:03.467,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7b4f573-43b7-445e-b6f7-ef4a64066739,2704,,"[53.7, 56.7]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['6854d3e6-0c63-4721-b8bb-5c5811e8ee15'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.346,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3de1245c-2205-40c3-8380-a98bb95c92ea,2707,,"[61.7, 43.0]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,120,Barcelona,217,['589ffdaa-7d2d-4d78-8e03-5e05dab0178f'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:20:16.915,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03982670-7b6b-448c-9af3-721fc5b36e7f,2710,,"[52.2, 28.0]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,120,Barcelona,217,['7ab07694-0df2-4bce-8b5c-3b5ce9a75559'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.001,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d707d09-d9b8-49d7-904b-4a849f8662d5,2713,,"[65.9, 4.9]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,['ec164661-a092-443c-a858-6121f08834fd'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:20:21.292,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e503ab4d-b891-44ef-aa0f-697a0edf9846,2717,,"[88.7, 14.9]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,120,Barcelona,217,"['61d0bcc5-7aa0-4ba2-9a81-1111fbe4cde9', '76d6577a-07b3-4ed8-941e-8f9cbe9ef38b']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:20:23.432,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4d3af48-dabf-4ccf-a084-20f1ce907d82,2720,,"[70.9, 3.6]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,120,Barcelona,217,['c3ec8165-3b30-439d-bf46-7b7ba976f20d'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.330,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16979ee0-18d8-4a42-9df2-bafed5f2b72a,2723,,"[55.4, 10.6]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,120,Barcelona,217,['5d37c5d8-a063-41a7-9150-f7b106a95e27'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:20:30.507,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0f23ba-c55e-482d-baeb-457279ceb08f,2726,,"[62.6, 32.1]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,120,Barcelona,217,['aa4033ef-e62b-4e1e-89ea-2e09812669b8'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:20:32.538,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71d13f9d-83e8-4564-a8da-8e1088aa4bb5,2729,,"[114.6, 71.7]",266106,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,120,Barcelona,217,['049b91f4-600f-4617-8fee-23b5008345e7'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.315,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9d0e58f-9394-43d7-829a-702ac08f9990,2731,,"[88.0, 24.3]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roberto Soldado Rillo,26009.0,Right Center Forward,121,Villarreal,222,['5cb40ae7-8791-4fe7-a9fe-c649654c1beb'],8,,,,,,,,,,,,,,,,,Villarreal,222,00:21:08.193,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9377e0f-6eb0-4213-a34b-1088c6c50be0,2733,,"[43.9, 56.7]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,122,Barcelona,217,['2f6a7908-f9fc-457f-a3c3-a562407eaf9b'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:21:09.258,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c6dfaf-2091-45d7-b3b4-46dc806aad9b,2737,,"[44.1, 66.3]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,122,Barcelona,217,"['01f69531-42c9-4737-94bf-983e866a337c', 'e633aad6-3e05-4d0b-9697-1e5181c2f14d']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.565,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d24b7e7a-8d55-4382-abd6-c712284c8ace,2741,,"[56.1, 70.6]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,122,Barcelona,217,"['62ca2118-357c-464c-99fe-0ced0d9aa1b9', '7f09ae14-102b-418a-9582-797dba96a742']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:21:13.373,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50f187c8-c056-43e1-8164-b23a561431eb,2747,,"[81.2, 17.5]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Soldado Rillo,26009.0,Right Center Forward,123,Villarreal,222,['f92afc1b-1fae-4c5e-892a-c6ba2015cf90'],33,,,,,,,,,,,,,,,,,Villarreal,222,00:21:33.027,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e95eada2-85f2-4f8b-b8ec-ad0e887efb09,2752,,"[60.4, 60.8]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,124,Barcelona,217,['0fbd8ca8-9f31-49c6-ae5e-8b6fd2b10526'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.783,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c046d8ba-62c5-49ec-9ca1-ec6eb95f4cfc,2756,,"[46.5, 51.5]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,124,Barcelona,217,['9c68f8fb-fd97-42b3-a2c2-5e8808c1236a'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.003,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa1d60b5-aa8c-45bb-ab7c-402d60bd1456,2759,,"[49.1, 11.4]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,124,Barcelona,217,['518be339-f8e6-43e6-8c17-2c2ea6a8350e'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:21:41.788,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a9d8cb-e77b-4d18-bee7-499f084a44fd,2762,,"[80.7, 4.2]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,124,Barcelona,217,['591668e9-b186-464d-b201-6f389a07583e'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.928,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194b7462-8444-4ada-99cd-83da18128520,2765,,"[81.1, 13.8]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,124,Barcelona,217,['c3b7ebd2-5a5e-4520-8637-733245d3b424'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.899,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756953cb-ca10-4a22-a156-eb4802e99509,2768,,"[76.1, 4.0]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,125,Barcelona,217,['feb5a212-cfa5-4d71-83b3-7ead37dd743f'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.323,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000808a3-a1cf-45c0-9e54-0692a79c8194,2771,,"[62.0, 21.9]",266106,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,125,Barcelona,217,['8c9a7eee-3c0f-4719-b68b-555dfbc880b3'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.643,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d0fa23-0740-4623-a4ec-dfe456951dc0,2774,,"[64.8, 36.0]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,125,Barcelona,217,['64b45887-38bb-427f-9525-2f5f03dd9558'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:22:00.709,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3985eb0a-10e2-49a6-9d5d-f08e80af347c,2777,,"[56.7, 49.7]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,125,Barcelona,217,['b241d159-6c89-4d18-bbe2-394939598d1a'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.436,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df17de09-5c77-4bfa-9e7a-28777af6a104,2780,,"[65.9, 74.3]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['69b5537b-987d-45bc-b112-06ccf91b17c3'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.140,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26dfa304-f0a4-4a5f-9ef1-b412033feb5d,2783,,"[73.1, 65.0]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,125,Barcelona,217,['b2a55c2c-e35f-488c-adb4-ece6a6622389'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.822,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd921614-a93e-43e6-9c5e-983e4a4bcd6c,2785,,"[67.8, 72.4]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,125,Barcelona,217,['f8efe2d5-7d5e-4723-bd2c-8b5ea864e237'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.565,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca61f493-aa5f-4e86-bc15-aa50b5e346cc,2789,,"[85.5, 61.1]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,125,Barcelona,217,"['1a1376b7-f00e-4633-b8c9-059af495efcc', '235c31b5-24b4-4ccf-afc0-6a509c97c419']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.140,Ball Receipt*,True,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e51ba9b-4b52-47ee-a4a2-ac3f129be62a,2792,,"[97.0, 39.1]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,125,Barcelona,217,['228d0483-cc56-46fc-ba0c-df85d927a61a'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.335,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819f4941-dae1-472c-9b61-1a43631b991f,2795,,"[76.8, 71.9]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,126,Barcelona,217,['e7e8ae12-605a-4f17-8ff4-c1392336d626'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:22:27.327,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfd6bc64-51ed-4a82-bbf3-758a2d1b94a0,2797,,"[71.8, 78.7]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,126,Barcelona,217,['fdc65ef8-1702-4251-b815-5b4f4977b696'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.257,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d775d66-fd06-4371-9fb6-6a0e23ba2837,2800,,"[56.5, 68.0]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,126,Barcelona,217,['1732c8fd-5c94-49aa-8cfb-23aca7d53e03'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.772,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8361a8f0-838e-4ca7-a740-31b9a5192a10,2803,,"[58.3, 11.2]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,126,Barcelona,217,['c7aaea29-c53d-43a7-abf6-f9f6be2b498c'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.335,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526dc955-d751-434c-94a4-114b8373ec02,2806,,"[72.0, 1.8]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,126,Barcelona,217,['7b240b35-84f9-412c-89bf-36b173f0b4fa'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.262,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308c82fb-c13b-4665-8c96-e2555aaf6e9c,2811,,"[42.6, 5.1]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,127,Barcelona,217,['d1518d08-33eb-4776-8166-b250d8a6e8f1'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.508,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adf3f992-a87f-46de-97c3-d99e8b4f209c,2813,,"[48.9, 13.0]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,127,Barcelona,217,['cd7ca455-13e9-42f7-9522-5e1a675d7eeb'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.802,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d125079-694b-4e7d-8c1f-d913ca9ac0d6,2816,,"[52.8, 56.5]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,127,Barcelona,217,['29f98c7d-4be4-4e8c-8bf9-7be1252b753d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:22:55.391,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8f8a18b-1462-4912-8cee-29dfd23a3d85,2819,,"[72.2, 75.2]",266106,67,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,127,Barcelona,217,['4498b2cc-3555-4fcb-aff4-c329423ac03e'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.857,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67244d95-6d03-4c67-82e9-96ab68ce7db0,2822,,"[67.8, 57.8]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,127,Barcelona,217,['ea71fc50-f26d-4e65-9078-64942eabead6'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.923,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2735e5c-fe9e-40d7-a182-fbb2e7390f1f,2825,,"[86.1, 12.5]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,127,Barcelona,217,['c2e28175-f6c1-4649-a95a-217a79e005d7'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.594,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abb87407-9d72-4e66-b2d0-8dd3f1c78ad2,2830,,"[110.7, 31.0]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,127,Barcelona,217,"['7275fc82-e731-448a-b025-b065ece8bdab', 'a1407825-b15a-4eee-992e-47c38a81df6b']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.709,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d76bde0-cb2a-42bc-a1d6-19db9f68ca94,2834,,"[95.5, 20.4]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,127,Barcelona,217,['7a4d7c1b-8cce-4f7a-ad68-e44ab38c106a'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:23:14.124,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c9c923a-1be9-4ea5-a225-3a90eee0df83,2840,,"[73.6, 51.9]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cédric Bakambu,6862.0,Left Center Forward,128,Villarreal,222,['61643d12-2a1e-4ce2-9e53-c69a5491412c'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:23:47.830,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46947a01-6fa3-4351-a92a-48e8f797ea5b,2845,,"[68.6, 63.0]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Denis Suárez Fernández,6609.0,Right Midfield,128,Villarreal,222,"['05e059e4-c1c3-4910-b6ef-b96a670c1ba0', '8c48463e-8831-4c54-a4fb-fd35320d346d']",52,,,,,,,,,,,,,,,,,Villarreal,222,00:23:52.832,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119c3d58-3d0b-4266-9eb0-729f7e5cbc66,2857,,"[58.9, 2.7]",266106,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,129,Barcelona,217,['31c34993-0136-45fc-a388-04780c927390'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:23:58.685,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c331183-b8de-45ce-af2c-5001169a64e9,2860,,"[70.5, 13.4]",266106,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,129,Barcelona,217,['cbd265d2-97e1-44a2-9a5a-7bfb4d71a4b5'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.121,Ball Receipt*,,2015/2016
