bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3b2a902-405a-438c-89f8-93517fc5dfbd,2630,,"[31.7, 73.0]",266664,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,129,Real Sociedad,210,['6dc458f4-d623-46a5-b6e9-dba396cd7414'],30,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:30.340,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,141ce026-d713-42a9-a332-03e77336064b,2635,,"[9.8, 43.2]",266664,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,130,Real Sociedad,210,['b6a881e8-c839-4b2c-bcae-bca322c31090'],44,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:44.833,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,096a0287-1775-48fb-9b8d-4317bb9f5947,2638,,"[68.9, 62.8]",266664,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,130,Real Sociedad,210,['efa7fb48-65e9-41fb-ad18-77a56c21228f'],48,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:48.739,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d026f62-78cd-4ad0-86d8-852cbfa847f2,2641,,"[81.2, 53.8]",266664,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,130,Real Sociedad,210,['104fc607-121f-4a99-b2e2-e0d0a14f0d18'],49,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:49.868,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3280c48e-9385-49ad-9073-21aba6605dc5,2645,,"[51.2, 35.5]",266664,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,130,Real Sociedad,210,['760a729f-b3cc-4cfc-a7b1-6c0c5480d469'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.426,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffdf7429-23af-4ad4-b71d-4d8b824e14b0,2648,,"[60.4, 60.0]",266664,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aritz Elustondo Irribaria,6679.0,Right Back,130,Real Sociedad,210,"['15acfaf2-1e4f-492f-93ba-94fbd6ed4a59', '44d1981b-f4d1-4898-ace6-33a3f39c9194']",55,,,,,,,,,,,,,,,,,Real Sociedad,210,00:18:55.712,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d05c6ef3-0db0-49f8-824d-ce77ecd90634,2651,,"[19.4, 47.2]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerónimo Rulli,6694.0,Goalkeeper,130,Real Sociedad,210,['1a3fb3ef-f12a-4f58-87f4-8128d03e8088'],0,,,,,,,,,,,,,,,,,Real Sociedad,210,00:19:00.777,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cea0c25d-619a-4cd8-8c4a-bc38407c2a70,2659,,"[54.9, 72.7]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,131,Barcelona,217,['1ca7926a-fb01-431b-b72a-b145b6fc24e9'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:19:13.656,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,826a0f5b-1fa2-4be2-bf08-69c84c4ee329,2664,,"[58.2, 22.7]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,131,Barcelona,217,['2daee58c-fdd4-424b-979a-fcdcbc700852'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:19:21.178,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a9cf71-24c4-4b8b-bc9c-b6f4a7efde4e,2667,,"[63.3, 12.8]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,131,Barcelona,217,['2f432f50-a800-4fd8-8c60-15fce7d09378'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:19:22.522,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19b88366-ce4c-48e8-9637-dd2626e13095,2670,,"[56.8, 22.1]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,131,Barcelona,217,['dd386671-9373-41e0-95e6-a54846329e85'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:19:23.388,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a26bba7-44ec-4cbc-88e0-73ed386b05b2,2674,,"[115.1, 4.5]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,131,Barcelona,217,"['749cce98-fd24-45bf-ab54-748f51acaa3e', 'e7e2605a-e443-4e3b-b0d9-36ee9d68d4ed']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:19:30.382,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4bee8b-0a5c-494d-bfa1-69814eb1bedf,2681,,"[98.0, 11.0]",266664,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,132,Barcelona,217,['65481330-bdd3-401b-9457-5230907afc61'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:19:54.587,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14a503c5-c341-467b-9b86-032e06a116e6,2684,,"[86.1, 25.6]",266664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Barcelona,217,['329fd0dc-59a6-46ed-8a96-f653bca0c6e0'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:20:03.363,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438fb20-f732-4064-853e-87dc6b6bff6a,2687,,"[93.5, 52.3]",266664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,132,Barcelona,217,['2f633ca9-e57a-4267-82f4-fa1941039bdb'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:20:06.766,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b838e890-68b1-4b10-a79f-770f7255f11a,2690,,"[105.8, 62.7]",266664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Alves da Silva,4324.0,Right Back,132,Barcelona,217,['a37891f0-a1c3-46e4-81ff-6583e15ac404'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.307,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f5d42f-cfef-445c-92b9-0ab1ee2b003a,2693,,"[108.6, 32.0]",266664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,132,Barcelona,217,['935b3a16-19ca-4a5d-bc8c-c079ba31f665'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:20:10.954,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e5278ebe-1903-4179-8557-8bb50263df78,2698,,"[56.8, 16.2]",266664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,133,Real Sociedad,210,['e739e1ca-88ff-428d-ac04-716786a66ae3'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.230,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f4247f0-736b-487d-9309-774465e4f27f,2702,,"[47.1, 38.1]",266664,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,134,Barcelona,217,['57af4700-637b-42d1-973b-9a78f17584e9'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:20:56.902,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbcdd4a7-bec1-4e73-b49a-0c458824ea06,2705,,"[64.0, 52.6]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,134,Barcelona,217,['1f3a7e5e-6d28-4ffd-9348-1918f9d9409e'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:21:01.118,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb608c64-5d63-4c3e-be2a-79587c047d0e,2708,,"[82.1, 75.3]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,134,Barcelona,217,['2852aa80-07c6-4659-8b81-a848aecc1cb8'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:21:04.879,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,676f257c-6aad-466c-93cb-e2b9fe1590e8,2711,,"[65.3, 51.4]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,134,Barcelona,217,['d1d736d2-1efd-4559-9b49-743295530b93'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:21:08.012,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,252ceb98-71ae-4830-8a42-43acd4933e2c,2714,,"[69.3, 28.9]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,134,Barcelona,217,['85f477c5-7a30-4966-b267-378fd5004baa'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:21:11.064,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b8e4a4dc-7613-4b34-a8b0-773e8e0d2b92,2717,,"[109.2, 60.5]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,134,Barcelona,217,['09ad0b0f-9e3f-430b-89a0-6983186ecbef'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:21:15.370,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,021ed675-faff-4ea0-91e5-99316fdc5ce6,2720,,"[95.0, 74.1]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Center Midfield,135,Barcelona,217,['92b45665-467d-4dbc-8206-058a861fd97c'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:21:21.798,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8124d1c6-edee-481a-9170-3ac8ada6943c,2723,,"[89.6, 65.3]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,['c2a1403e-3bd0-4e72-aa33-4c620ad7b2bc'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.209,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7de7022c-5ad3-4993-96c6-30f78de71244,2726,,"[81.3, 45.5]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,135,Barcelona,217,['6b390a41-dd87-4882-8fe8-90f27f408d3d'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:21:25.666,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ab9eb1-2b3c-4546-83c9-088437258b69,2729,,"[86.7, 24.4]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Barcelona,217,['324f560a-4801-4d5b-95e7-f5cde25b6c3d'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:21:28.220,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b77cbd45-8398-42e3-811c-51f22e8a117c,2732,,"[93.8, 21.6]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,135,Barcelona,217,['6be56d6a-0bd0-4445-9769-2fbd7cfdbd0e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.601,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c06c44b3-b716-423b-b89c-08c04b7a521c,2736,,"[86.5, 25.3]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,135,Barcelona,217,['6ebe92ab-93b4-48dc-9611-e0edccf3405d'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:21:33.200,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b457f848-3ec0-4d58-a962-a93c6d800de2,2739,,"[111.7, 13.0]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['4a6b5e86-5806-4c34-ac58-0eac624b814e'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:21:35.006,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8bff53d3-9c2e-4f1c-9c43-1da184c773c0,2743,,"[108.9, 36.7]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Munir El Haddadi Mohamed,6616.0,Center Forward,135,Barcelona,217,['ef8b4927-2bd4-482a-961b-f2c815431464'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:21:37.035,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f27e0848-3b5d-4d33-9d1b-41d722e4361b,2748,,"[35.6, 68.5]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Alberto Vela Garrido,5560.0,Center Forward,136,Real Sociedad,210,"['2ef6cb86-802a-4138-b7a3-8ad9e6f2f73b', '8252c576-47b0-4ba8-bcf3-11a0befa68c8']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:41.526,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07ce0109-65e0-4979-9e00-94b308178f64,2751,,"[21.8, 77.6]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Esteban Félix Granero Molina,6770.0,Center Defensive Midfield,136,Real Sociedad,210,['c96338f8-0c1c-4a28-88bc-6e8807894f0d'],43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:43.407,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,75ea8c4b-6bcf-457c-98d4-c884ec9c2b36,2754,,"[34.9, 55.1]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Zurutuza Veillet,6669.0,Left Center Midfield,136,Real Sociedad,210,['7424d941-868c-406b-9034-05436ada4102'],45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:21:45.405,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,12933744-8973-441e-9f32-7d30444b7702,2757,,"[51.7, 25.3]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,137,Barcelona,217,['88dde496-a342-4b94-a4ef-fbb85a95c852'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:21:48.155,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,448e29c2-c833-4e45-bc2f-a8f6459b5880,2760,,"[63.9, 32.1]",266664,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,137,Barcelona,217,['e4502148-ab42-4779-8ce1-ca3eacb53adb'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:21:54.887,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,236ca52c-6769-4d41-a495-5515744e0e71,2763,,"[102.9, 18.9]",266664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,137,Barcelona,217,['4e3d3552-4a7d-4283-8d9b-97728c19c668'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.674,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,920dccce-8f81-4e1e-b3b0-6e2cf015d544,2766,,"[99.5, 28.4]",266664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,['955a5f20-5a48-487a-8edb-fb4ee0a6e8fe'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.881,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cb55638-7a47-4979-9b45-646316ecea64,2772,,"[71.3, 8.2]",266664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,137,Barcelona,217,['739cb32f-cbc7-4252-b201-24625fd60de4'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.320,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,333f369c-0f0d-4678-9528-840f2b02dfaf,2775,,"[80.1, 28.4]",266664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,137,Barcelona,217,['015b2239-37f9-42cc-a359-349d901fea4c'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.652,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19545756-fac7-4ab5-8bbb-3f2ce36e3a90,2778,,"[77.4, 51.6]",266664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,137,Barcelona,217,['a9ad2135-789e-471e-a992-1d8878b96436'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:22:12.831,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd68b31c-1ad5-4c21-a8a0-33aa14058d9c,2781,,"[103.5, 31.5]",266664,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,137,Barcelona,217,['6bc831f6-a3e3-419f-9977-97b64afe76ec'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.382,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a160d3d7-9bdc-4858-a6d9-50c6bea34979,2789,,"[75.4, 69.1]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Xabier Prieto Argarate,6690.0,Right Wing,138,Real Sociedad,210,['c3bcaaf9-0879-4a3d-90de-f918b3fd9af3'],23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:23.029,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b8852cc8-a44b-4090-871a-bd4b3d9535d1,2792,,"[88.3, 70.7]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Center Forward,138,Real Sociedad,210,['f0b8d8b7-b187-44a2-ba90-1c68fda29071'],23,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:23.075,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01e1ced6-f33c-4faa-b9a0-4d0c84127bb6,2795,,"[88.8, 76.4]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,139,Real Sociedad,210,['572e5077-371c-446c-8e32-a0c53e01a3a5'],40,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:40.392,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00263942-4b7a-4ad8-81dc-44086bb0417a,2798,,"[100.3, 73.7]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Alberto Vela Garrido,5560.0,Center Forward,139,Real Sociedad,210,"['52b9821e-7476-4fd1-8bab-2193a6b31738', '7c7e54dd-afb3-45f8-b08a-028f18ea7042']",42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:42.045,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb29878b-89c4-47ea-bf8b-99110613311b,2801,,"[88.5, 75.1]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Prieto Argarate,6690.0,Right Wing,139,Real Sociedad,210,"['27bafeec-0e79-4273-9296-d2478c5c492f', '5ecfa4c7-c094-4546-87c8-e47d6756296a']",42,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:42.747,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad7702ee-6962-4f61-bbed-236f5873ba9e,2804,,"[95.4, 69.1]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Oyarzabal Ugarte,6685.0,Left Wing,139,Real Sociedad,210,"['2f9f1140-07da-4d1d-bd50-59a58f9a6b54', 'bc32052c-fbfb-401c-aa05-797ff2bd14d1']",43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:43.463,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd9590a-fc1d-40f7-acb1-5106084c7c8c,2811,,"[23.0, 47.8]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,140,Barcelona,217,['29e4247b-8038-4783-8c81-9bf3f1cb156c'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.634,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77fe250c-8c51-4f5b-b94d-6ff66e77a2da,2816,,"[105.7, 59.9]",266664,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,140,Barcelona,217,['cf98f882-cdfe-4d9e-a6ab-4d94cbb8d71c'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.575,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bb9ea8ff-b4e9-40cc-b62d-b0a70e12df51,2822,,"[78.1, 31.0]",266664,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carlos Alberto Vela Garrido,5560.0,Center Forward,141,Real Sociedad,210,['f07315b3-3a96-4747-943e-981ab2524edb'],35,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:35.841,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e680bb1-507a-4834-8670-de1eaec29fd5,2825,,"[50.6, 52.2]",266664,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Center Midfield,141,Real Sociedad,210,['c7f7ed7a-94b9-430e-b32f-d2d267d86931'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.810,Ball Receipt*,,2015/2016
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8dd12543-fc63-4e64-91c1-116d99cf98d4,2828,,"[67.4, 44.5]",266664,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Munir El Haddadi Mohamed,6616.0,Center Forward,141,Real Sociedad,210,['3cad8720-ab61-49d6-8467-6d7cdb13db92'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.069,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54dfa4e7-ec31-4f5f-9ba1-a9d9b5d5a12b,2831,,"[56.5, 18.2]",266664,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,141,Real Sociedad,210,"['8a13adbe-807c-48e9-a193-eccea2ddc4ee', 'e6f83364-4d24-4e50-bf24-fc834ccbb3a5']",41,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:41.758,Ball Receipt*,True,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9359a168-0c05-4cfa-8018-51ff152c0d50,2833,,"[42.0, 13.6]",266664,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,141,Real Sociedad,210,['83687b10-bb44-402a-971d-40e8feb38f4e'],43,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:43.143,Ball Receipt*,,2015/2016
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d155dc8-ab5d-4471-b529-58e4d7b69edb,2838,,"[54.7, 4.5]",266664,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikel Oyarzabal Ugarte,6685.0,Left Wing,141,Real Sociedad,210,"['619cae79-adc4-4892-81ae-2245d773ff47', 'a140a626-54ef-4fa4-890a-4ade091881bf']",45,,,,,,,,,,,,,,,,,Real Sociedad,210,00:24:45.010,Ball Receipt*,True,2015/2016
