ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2eeecd1a-7597-475e-80c9-46069c7b4ddb,2388,,"[78.1, 29.7]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,131,Barcelona,217,['6b7471d1-62e2-48a6-a1ec-b9970ea70995'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:14:20.827,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a19814e6-dd5a-4fc2-82cf-a2f8ea3ef7b0,2391,,"[77.2, 17.5]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,131,Barcelona,217,['04d642ff-80ab-4cf5-a500-76b1b622bf1d'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:14:21.753,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b7ba001-c04c-4671-9180-d175f29f486a,2394,,"[83.1, 74.6]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['1f827766-be06-4d1c-99e8-c031a9561ecc'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:14:26.149,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffea979d-d7a4-4711-abae-c6dba367f2f0,2397,,"[71.2, 62.8]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['d6c7aa67-6b5e-4474-b4c1-bf9bbee32f3a'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:14:28.901,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baa22abd-432b-4d6a-9469-ea83d3847cb6,2400,,"[65.2, 43.2]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,131,Barcelona,217,['27d8fd37-df6c-4408-a259-5e1ac4290cae'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:14:31.351,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d44217-45fb-4eec-a979-069b01f27785,2403,,"[72.3, 7.5]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,131,Barcelona,217,['20e555b3-d2d1-4c47-8d9e-6fcbf3d893ab'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:14:33.488,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e57f2f-f921-4e42-8751-bc22cc6a9b4f,2406,,"[82.9, 5.0]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,131,Barcelona,217,['6e6d3f10-7518-44ff-b184-91f8869803e9'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:14:35.390,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af650c91-1cd7-4564-b5e8-2b52632efd45,2410,,"[80.4, 45.3]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['9624f8f9-bd35-4d05-9f4e-c4039aac42cd'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:14:41.738,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d69fb35f-0fd3-4f81-80ac-18d8afb2679f,2413,,"[97.0, 75.4]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['9fa26bf3-553e-42e9-bef0-d9079ad9a6e1'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.068,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5984ba5c-4a4c-43ac-8cf6-90a8c1dd4df4,2416,,"[90.3, 61.3]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['5e724808-210e-4472-8822-e25b757fcea2'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:14:46.553,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c3a7f5-0644-49a2-b43c-a9694fb0e9e7,2419,,"[98.0, 74.4]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['43f904fd-64a9-496e-977a-f3a1dae797c5'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:14:47.598,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be046960-7b10-4295-afc6-c546483aa5d8,2422,,"[91.4, 64.0]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['5a4aebb7-3f9c-4c0a-8952-d394e8aee220'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.363,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494ce78f-6a6e-47ff-aa16-6197301da784,2424,,"[93.7, 72.3]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['c573fb75-20b1-4c9c-bbf4-7e6a4cfc7c0e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:14:48.827,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411ee31c-a330-46b1-936f-1fcbcc4b17ee,2426,,"[103.0, 74.2]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,131,Barcelona,217,['26392b51-c3f1-4885-85d7-53ecdca9b3db'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:14:49.969,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f39dc98-3660-49bc-b84f-53742c831ad4,2430,,"[75.2, 70.4]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['37aa3be1-827b-43fb-a7e6-0d0c94c54566'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:14:54.514,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08a71a19-ac21-4a88-9c04-78f3016ff6c3,2433,,"[56.5, 21.4]",69177,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,131,Barcelona,217,['e27ad9b4-fd2c-4510-8818-40bba9729340'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:14:58.609,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43201106-2b39-434b-bf04-4fe5b6cbf254,2436,,"[40.9, 31.0]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,131,Barcelona,217,['b119dfb6-fe7f-48ba-adcd-2c9a6ba4943b'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:15:03.123,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263971b-6929-4ece-9600-25b4a37ed05a,2439,,"[41.1, 60.5]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,131,Barcelona,217,['7181b636-bba0-43b7-8e6e-2616227984e1'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:15:06.103,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ef04cb-9da9-4521-98ba-8c599540472b,2442,,"[67.5, 50.7]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,131,Barcelona,217,['8df1d074-5f21-4356-8846-50d796cee38f'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:15:08.349,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6625b4-6950-4168-b5d1-d23f33d42bdc,2449,,"[55.2, 33.6]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kalu Uche,26495.0,Left Center Forward,131,Barcelona,217,['f7fa6e05-f104-44eb-9bee-c6d8a91e24c7'],16,,,,,,,,,,,,,,,,,Almería,403,00:15:16.848,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74f9272a-e058-48a2-9a99-1c6b876b4d7b,2457,,"[104.5, 8.5]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,131,Barcelona,217,['4a054e6e-1bae-4e28-a0dd-0ad84923c47f'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:15:26.546,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439e603-eb8a-434e-b51d-65c66fb7f600,2463,,"[93.6, 45.2]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Negredo Sánchez,20542.0,Right Center Forward,131,Barcelona,217,['165b5978-7056-4b4e-aa6b-a270aa24fbaf'],41,,,,,,,,,,,,,,,,,Almería,403,00:15:41.767,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d2cb7c-bfb5-4bc6-982f-b787006ca61e,2467,,"[22.4, 40.5]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,131,Barcelona,217,['b5d48874-aed7-4c86-ae54-0da90b451dc2'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:15:44.362,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b4e2964-489a-4c9d-a3ce-e54d1968e3ba,2470,,"[45.3, 21.0]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,131,Barcelona,217,['b96ccc30-3466-492a-bc85-09e441e72f64'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.616,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a4ac53a-393f-4b9f-adae-edc4c10f5704,2473,,"[48.4, 40.1]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['3f39baef-1801-4196-8548-f926a32b9e8e'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:15:49.846,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a1fa79-aed9-4d21-b842-6923f9c1756c,2475,,"[46.5, 25.2]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,131,Barcelona,217,['1836bce4-1edc-40da-8958-01abe1101709'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.665,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07a8228c-47a3-4011-b92a-1977d96d2ae5,2478,,"[46.7, 5.4]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,131,Barcelona,217,['48aa3d2d-d408-4ecb-9a29-959ff8be2c41'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:15:54.385,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f256cfc-1483-44bf-8171-24f06440e587,2480,,"[47.3, 17.7]",69177,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,131,Barcelona,217,['d33ee521-76b1-41b2-adc5-f3d182ea050b'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.418,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ea2df1-3055-48b5-9233-4f5ce3f73f47,2483,,"[55.4, 73.6]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['a882d508-243e-45cb-8e86-0e6a09fa50c3'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:16:00.054,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5bd2680-a382-40d4-a5be-af1f1f3b9569,2486,,"[53.4, 55.9]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,131,Barcelona,217,['404687f7-d03f-4749-baa6-f51522b1bb79'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.878,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ee0f23c-d0b4-4703-b4e9-c30b6ec41f1a,2489,,"[43.8, 74.6]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['f559c513-a83f-48f1-874f-0967f4510684'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:16:02.864,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a16b48dc-9c2a-4a91-8beb-4205cef1569d,2492,,"[33.8, 69.8]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,131,Barcelona,217,['d0075fde-8bee-4cab-a706-06d173acbadd'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:16:04.437,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff625789-c859-4a2f-89ed-e7a87db2e459,2495,,"[14.7, 47.6]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,131,Barcelona,217,['d56be25d-5bd7-4d5e-b331-de00dcb7d35f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:16:10.054,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6618e3a2-1052-4417-b5c7-e952753db872,2498,,"[29.0, 23.1]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,131,Barcelona,217,['008cf97c-24bc-496c-b506-69da35f6a276'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:16:12.207,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3709e4f3-e726-4d3c-bc9d-5c36a79d393c,2501,,"[55.5, 3.6]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,131,Barcelona,217,['a6500a4e-3ec6-4f9d-b45f-6633c501e0f5'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:16:15.631,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454fe95-d4e9-48ac-b1a8-5a49ff6efcab,2504,,"[34.6, 8.5]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,131,Barcelona,217,['8fb10a8d-ae3c-4413-aea7-4d944c7c71e4'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:16:18.416,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4779b6-a4ec-4bd3-ba84-b284816ed01d,2507,,"[54.2, 15.9]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,131,Barcelona,217,['752feda0-d115-4f01-8420-cf723c8ed845'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.164,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaed27b6-5935-4c08-a429-11c2737b4402,2509,,"[34.3, 15.9]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,131,Barcelona,217,['276f95ec-fc6b-4381-b450-759c6ff35ab5'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.336,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4de9124c-456c-4409-8d18-1895adad024e,2512,,"[46.5, 53.0]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,131,Barcelona,217,['da45ac1a-e1bd-4ecf-9ab2-6cea0a5ec369'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:16:26.863,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45948907-bce1-466a-928f-39476528faca,2515,,"[47.3, 74.8]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,131,Barcelona,217,['050d5ea3-ae40-4199-a5b2-1b7662cb8a73'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:16:30.070,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee7d2b6b-c056-4abc-a77e-071d442417d7,2521,,"[66.9, 44.1]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro Negredo Sánchez,20542.0,Right Center Forward,131,Barcelona,217,['74b81f02-5363-4473-b633-504b5ac6c1a3'],36,,,,,,,,,,,,,,,,,Almería,403,00:16:36.916,Ball Receipt*,,2008/2009
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d977033-c030-440e-84a4-68ccf55563ac,2527,,"[86.4, 4.8]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bojan Krkíc Pérez,4913.0,Center Forward,131,Barcelona,217,['c151a20d-b8dd-431e-975b-36d49f26a124'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:16:41.265,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e899468d-f78b-4560-b42d-9ead57fb5fbb,2532,,"[40.6, 62.1]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iriney Santos Da Silva,25978.0,Left Center Midfield,132,Almería,403,['de2fce80-2b8a-479b-a95c-830754155491'],45,,,,,,,,,,,,,,,,,Almería,403,00:16:45.931,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795655cc-e98e-4c51-9952-f2316f1566c1,2536,,"[35.9, 34.4]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernán Darío Pellerano,26494.0,Left Center Back,132,Almería,403,['0710ef8c-4c6f-4267-bf3e-2c047a9fb826'],49,,,,,,,,,,,,,,,,,Almería,403,00:16:49.630,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4348b8a-992a-4365-80a9-a4838f4a8638,2539,,"[56.6, 39.6]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,132,Almería,403,['e8c27625-4ed2-4ab9-ab8d-7faa27b709ae'],53,,,,,,,,,,,,,,,,,Almería,403,00:16:53.824,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380f460d-12e6-47dc-ad8b-0a990c019266,2542,,"[62.5, 79.1]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,132,Almería,403,['0dba018e-f24a-41bf-877a-41b9cb8b173a'],57,,,,,,,,,,,,,,,,,Almería,403,00:16:57.310,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39030539-6e06-48d1-a336-fdebcc6cee3e,2545,,"[76.8, 65.2]",69177,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Right Midfield,132,Almería,403,['96a0b563-6c2a-466f-a79d-7c0a6a234e18'],58,,,,,,,,,,,,,,,,,Almería,403,00:16:58.825,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba2aa131-fdb6-48b9-b8d1-3b63deba2305,2548,,"[61.8, 64.8]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bruno Saltor Grau,3095.0,Right Back,132,Almería,403,['6f4d06db-9f70-466d-beb5-202941e6e643'],1,,,,,,,,,,,,,,,,,Almería,403,00:17:01.140,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a0ead10-78aa-4bb4-9b1b-92704f0a113e,2551,,"[50.6, 55.2]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Jesús Gutiérrez Robles,25883.0,Right Center Midfield,132,Almería,403,['5ac6f96e-8d7f-405f-969b-1b9025e623c6'],2,,,,,,,,,,,,,,,,,Almería,403,00:17:02.652,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,087ef7e6-3ba2-4fd0-815a-7ca25d0e12ce,2554,,"[94.4, 6.6]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albert Crusat Domene,26437.0,Left Midfield,132,Almería,403,['daea9828-4f63-4b24-ab3b-5224e68c21dc'],6,,,,,,,,,,,,,,,,,Almería,403,00:17:06.733,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c5d885d-9486-4695-96b7-f4b7ba5188ad,2565,,"[41.5, 59.6]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,133,Barcelona,217,['b90e0234-473e-44c8-afa2-7be3b7fd320b'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:17:12.495,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9dc8880-9234-429c-970f-55f462ecdf05,2567,,"[47.3, 57.6]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['3d02df7e-eacd-457d-8d69-04cf4e1efb9c'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:17:13.206,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08ee097-938e-45cc-bc34-49de36a6b256,2570,,"[26.6, 55.3]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,133,Barcelona,217,['9c60bf8d-01d0-459e-bc1b-37d45a744c60'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:17:15.148,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643da348-328d-40ad-8f30-56b16a92b85c,2573,,"[41.7, 42.0]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,133,Barcelona,217,['206d444f-9c79-4676-8704-5cc7469044a4'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:17:16.415,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28545672-08ed-42fc-955c-544785878d29,2576,,"[43.0, 5.6]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,133,Barcelona,217,['748922ca-e557-4665-b5ae-394800c5e6a1'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:17:19.423,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11d75cf1-563e-4a52-a0bc-b613c6f0b9c9,2579,,"[68.9, 27.9]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,133,Barcelona,217,['cdf82dbb-c1a9-4480-9d14-412ee9c36698'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:17:22.980,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd0b4ef8-fcd5-4b9e-aa7a-e28c33d1fabd,2582,,"[74.1, 33.6]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,133,Barcelona,217,['e0c0b17c-4c10-478a-8f24-50609c401232'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:17:26.055,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28aa358b-39fa-436f-8a05-b2921dc60dcd,2585,,"[74.1, 31.6]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,133,Barcelona,217,['383c3fdb-ca2b-4cac-b14f-eedd634d16d2'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:17:27.340,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe080c3-1d1a-458e-8cd3-e27c4afc3cc8,2588,,"[63.7, 45.9]",69177,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,133,Barcelona,217,['03ce71c7-5f9e-4352-aa83-3deff346d81e'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:17:29.849,Ball Receipt*,,2008/2009
