50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d0f6468-c0bc-4a5a-ba59-f039799a8537,3153,,,"[36.0, 36.1]",267520,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sangalli Fuentes,23796.0,Left Wing,132,Real Sociedad,210,['d8a3e4e4-b5ad-449d-824a-e36ad5ec76ff'],16,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:16.386,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9757b44c-d4b7-487f-a587-50bb739d6842,3157,,,"[33.5, 48.5]",267520,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Ros Añón,24042.0,Left Center Midfield,132,Real Sociedad,210,['e1cf2042-b190-42ec-a80c-19407addd880'],17,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:17.700,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15384ded-113f-49a4-b86a-e98ac7dd512b,3160,,,"[34.4, 22.6]",267520,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,132,Real Sociedad,210,['bf7a64f8-8f89-4eee-b976-de379f734df6'],19,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:19.066,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,393327fd-efd3-42d9-8d8b-7a2412160c38,3165,,,"[49.1, 12.1]",267520,67,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,132,Real Sociedad,210,"['53d31c87-002d-4019-878d-c0132682784f', 'b0050cb6-7dc0-4df2-9e93-32afe0786e87']",21,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:22:21.588,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a6c0a4-8456-4de0-89b5-10ebf176fd70,3178,,,"[71.7, 31.3]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,133,Real Sociedad,210,['541c1b90-f6be-402c-911d-4e2349599a92'],0,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:00.733,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c1e8a5d-57e7-4d27-b813-2cad654ee0ce,3180,,,"[72.3, 7.3]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto De La Bella Madureño,6674.0,Left Back,133,Real Sociedad,210,['cdc4c311-0e66-4022-bbfd-84ceda4ce65f'],4,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:04.580,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d01b52a-7e33-4084-bd9b-094cb2d80437,3184,,,"[96.0, 28.5]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,133,Real Sociedad,210,['26929934-d661-4e11-bb83-52b0df5b2d0b'],8,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:08.806,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bcacb46-ec0c-49d7-80b7-4834efd1b028,3189,,,"[84.5, 37.6]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Markel Bergara Larrañaga,6633.0,Right Center Midfield,133,Real Sociedad,210,"['bb0fc251-9707-4849-a7b0-d129f4d46ccc', 'bf49f0e3-e321-477a-ba07-051b4c733c6f']",11,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:11.302,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,472d793f-fc64-494f-aea4-e25b63402fd2,3192,,,"[84.0, 76.1]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antoine Griezmann,5487.0,Right Wing,133,Real Sociedad,210,['94a1e3b7-94c1-42c9-b284-9e284bf7e2a9'],14,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:14.382,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e811083-7df3-4c2f-8dd9-4e7525a94f39,3195,,,"[77.4, 69.1]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Liassine Cadamuro-Bentaïba,7321.0,Right Back,133,Real Sociedad,210,['d543a826-0296-43d2-b4ee-dd1ec4c7f3e7'],15,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:15.812,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bd227a88-74d7-4548-aafe-f3a556f7a67a,3198,,,"[98.8, 25.8]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marco Sangalli Fuentes,23796.0,Left Wing,133,Real Sociedad,210,['0a3e33cf-b7bb-4998-b736-a889f3762bc2'],22,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:22.761,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b0cc004-1212-4888-b4a8-f7a5aee5adf0,3203,,,"[41.5, 62.2]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,134,Barcelona,217,['f0f76665-763c-4b84-be59-3bf83a215b61'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.307,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a66ce09b-8b6a-475b-941c-92cf0a32d912,3206,,,"[59.2, 33.8]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,134,Barcelona,217,['2cf37e09-6523-4829-a2c6-e92424ae4e6f'],29,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.879,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d7e6b9b-bc79-460b-9684-2c7002fc2849,3209,,,"[83.7, 21.4]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,134,Barcelona,217,['a7f6f4db-ed4b-45de-8d13-bffe41cddf5c'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.204,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75511ff8-f2bd-47ce-961d-652983644456,3212,,,"[95.6, 40.1]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,134,Barcelona,217,['9fff7c0c-adea-4595-a497-b31842b9578a'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.195,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b67537fc-5a60-4f09-92b1-a3a856536169,3221,,,"[36.8, 23.5]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,135,Real Sociedad,210,['61390900-df04-4be9-a8f3-87b1bce83a72'],42,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:42.520,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61d92e0a-6d7e-42d9-8cb6-16ec454542f3,3224,,,"[51.8, 2.9]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sangalli Fuentes,23796.0,Left Wing,135,Real Sociedad,210,['f7515fa1-1a8a-4615-9bcd-64998386b29c'],45,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:45.316,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,18466bab-e9cf-45d4-b7f9-07516f411289,3227,,,"[39.6, 3.9]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,135,Real Sociedad,210,['279da396-2efd-4869-8ec7-913a9c71e864'],46,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:46.265,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f72676e0-1071-4f41-b75e-77d7964b8ad9,3231,,,"[35.4, 10.7]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Center Midfield,135,Real Sociedad,210,['1337eeb0-13ca-4222-9ea2-aef533cdf862'],48,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:48.238,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76b43fb9-1b29-4502-bae4-8d2cd8f32dc8,3235,,,"[39.9, 23.0]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Ros Añón,24042.0,Left Center Midfield,135,Real Sociedad,210,"['27d4e61d-4ef4-4775-aee5-08efec03167a', 'cd8ea3b6-864d-49f1-8f2e-123510cb2534']",50,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:50.689,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,274197c7-2913-422a-9670-95e0bc84e3bc,3239,,,"[47.3, 15.6]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markel Bergara Larrañaga,6633.0,Right Center Midfield,135,Real Sociedad,210,"['c8beda28-c60a-4177-b6e3-8174b8f80598', 'd7973fe5-ecf7-408e-8562-a5e65500f1cb']",51,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:51.979,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,220674d6-8ec7-4297-94b1-56ee8a7df0a4,3242,,,"[48.4, 3.6]",267520,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Sangalli Fuentes,23796.0,Left Wing,135,Real Sociedad,210,['4ce187ae-1a62-4a20-b270-a8c1395ac8a3'],53,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:23:53.187,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,775104e6-f4f3-447e-8d59-cd07d18213d0,3249,,,"[101.2, 61.4]",267520,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,136,Barcelona,217,['d9234945-a4a2-4434-add3-1603300031b8'],0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.307,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ea3c3ffe-1fbd-4cb5-b248-1761eb48ef0f,3253,,,"[114.6, 37.2]",267520,69,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,136,Barcelona,217,['ad6565c6-1b7d-4b82-b3b3-e34d901ac6b8'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.298,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4e4694f-7668-4aff-b800-07f8df80c4fb,3256,,,"[107.5, 38.3]",267520,69,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,137,Barcelona,217,['e18f7cdc-97fc-49e8-91e6-0fc4d1a5ed10'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:43.301,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,af9e6275-c033-4d5b-af5e-02af8ec140c4,3261,,,"[77.2, 48.0]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,138,Real Sociedad,210,['8dde4c25-0055-4f9f-9eb0-9da73da5e0d8'],12,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:12.654,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6bc29e49-7aef-48b5-9e93-193550112591,3264,,,"[38.4, 33.9]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,138,Real Sociedad,210,['cdcd17ae-04c4-47dc-8d93-e3a6e8fb301f'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.436,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2651d89-5cf0-43dd-9ba0-19c54f5f5fa5,3269,,,"[28.7, 56.3]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,139,Barcelona,217,['19714fe8-7455-4374-9905-5e76d6172893'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.037,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d82dcec-adf7-4c7a-ba55-d2394936a518,3272,,,"[27.4, 28.1]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,139,Barcelona,217,['4f0c2fd0-4a0a-4c82-ae1e-b7f000eac609'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:22.085,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b08228-dd97-480f-b24c-e5293f041780,3275,,,"[43.0, 16.4]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Left Back,139,Barcelona,217,['b63ba221-32a3-46a3-8aa7-a866d4e59365'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.054,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a000db-40ea-43cc-b860-698e55a90d82,3278,,,"[53.4, 21.0]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,139,Barcelona,217,['aa44c7b9-7080-4f21-baca-77bebeefcaa2'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:26.701,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9b04aa09-43f3-41c8-a555-7f6ccb47f2ea,3281,,,"[82.4, 51.2]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,139,Barcelona,217,['8d2f9b93-fe57-4b4d-9772-5ebb9ea53bfd'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.454,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d72b915a-bd52-43cf-b340-fa5a3ac60dc4,3283,,,"[51.8, 52.3]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Ros Añón,24042.0,Left Center Midfield,140,Real Sociedad,210,['d5c39161-9435-43b8-a175-890ed589b008'],31,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:31.474,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dcf3952-3a23-4042-a9a6-e6ddc5c2e73e,3287,,,"[52.2, 15.9]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto De La Bella Madureño,6674.0,Left Back,140,Real Sociedad,210,['60f6d8a8-933e-4eb0-be40-ce9937577e3b'],36,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:36.178,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c85c8b3-0760-435e-a43e-6d483edfc277,3294,,,"[88.5, 12.4]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,141,Real Sociedad,210,['4ca8859f-b6fd-49af-9c90-f1f53aa006a6'],50,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:50.639,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55ee1a6a-bc5d-43ba-a7b9-e939bfdd1188,3297,,,"[83.8, 3.3]",267520,70,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,141,Real Sociedad,210,['9bdf1e7a-ec27-4d07-b731-8c1269649cc0'],51,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:25:51.546,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,db7a4348-f175-491d-936f-e8aa700b4d95,3304,,,"[83.7, 10.5]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Imanol Agirretxe Arruti,6677.0,Center Attacking Midfield,142,Real Sociedad,210,"['4956a6fb-2a46-4a78-a0be-76e741138c9e', '67d72107-53e4-4d75-a030-a8a9bb51c80d']",3,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:03.021,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a61a2a11-e093-4e37-9f33-a679f45d8f55,3307,,,"[79.1, 2.0]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto De La Bella Madureño,6674.0,Left Back,142,Real Sociedad,210,['ea97df3d-c3fa-4403-877b-29e4cd4e6776'],5,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:05.201,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7535c70e-b6db-4dd0-a4e4-203084ecbf6c,3309,,,"[56.8, 73.0]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,143,Barcelona,217,['a83b4e07-f434-4ca6-9015-ffa2d9959fcf'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.583,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c41ee42-b7de-4e4b-951f-d3240350af6a,3311,,,"[50.6, 77.4]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['480569f8-ff5d-4cb4-8311-1e8cb55bb1ab'],17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.737,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0730cb-477b-43e7-8bf6-f77c43d483a5,3314,,,"[50.1, 71.0]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,143,Barcelona,217,['267fa1de-f6be-442e-93a0-2526fd35020e'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:18.443,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ab1dc0a-b3cd-4710-a69b-fc4519f74efa,3317,,,"[50.7, 77.6]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['e51d4bf6-298c-4c88-9289-d8d96cfea505'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:19.225,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,442da849-a95f-40a9-ae20-ca5b62720795,3320,,,"[22.2, 71.1]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,143,Barcelona,217,['fc39acdb-c8ae-4f45-98ef-d917994009d6'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:20.898,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e0819b-a990-4a5c-8fba-37904016138b,3323,,,"[23.6, 32.6]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,143,Barcelona,217,['c06e2134-514a-4a09-b753-d0f7adcb9510'],23,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:23.611,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e00be0-82ac-4ed4-ac61-599820425b06,3326,,,"[49.7, 30.1]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['de4b5ed1-cf28-49a8-9e64-98b6778b671f'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.192,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe0412fe-eb4b-4fdc-aad3-0fdaae6878f8,3329,,,"[50.3, 11.0]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adriano Correia Claro,22102.0,Left Back,143,Barcelona,217,['2706afce-7afb-4b07-9658-43965a70dcb7'],28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:28.616,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6da447e5-5263-437a-8bec-c326e81a0445,3332,,,"[48.3, 20.2]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['308a444b-81ae-4afa-8968-30aab6322280'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.431,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2a56f5-7f39-40e9-8e35-be9cb18d2f71,3335,,,"[40.6, 54.9]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,143,Barcelona,217,['91b89fa5-5768-483a-8515-fd1f7c02c91a'],36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:36.003,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fd228d5-cc1e-49c4-8734-70790f454785,3338,,,"[64.9, 76.4]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,143,Barcelona,217,['c566e7d7-97a4-4739-af4e-60292e238986'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.919,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89cd6338-d72f-4598-8fbd-f7c4f1ce5787,3341,,,"[73.3, 69.9]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,143,Barcelona,217,['ad3f222e-8c6a-4b68-ad0a-e0a0f5b0abc5'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:40.242,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,594be20b-01e3-4aed-8b77-f8262c1c81de,3345,,,"[94.4, 44.3]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,143,Barcelona,217,['0ec6dba0-4f73-40ae-a465-dc70ff8e320e'],44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:44.275,Ball Receipt*,,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2a347f27-e071-4bd2-900d-539e7eb166f7,3348,,,"[102.1, 27.2]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,143,Barcelona,217,['d6101bf3-40f7-4f03-a15f-34713564e237'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.371,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f250c6-5402-42bb-9860-5303f9a39ff7,3355,,,"[50.5, 52.6]",267520,71,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antoine Griezmann,5487.0,Right Wing,144,Real Sociedad,210,"['a3265761-fb0a-4e6d-a9c2-476abd2e09f1', 'eeeffac1-9e13-4ca4-8b51-eeddd9d2ebdf']",50,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:26:50.404,Ball Receipt*,True,2013/2014
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,edb6480a-b912-40d5-910e-dbb235074db3,3368,,,"[67.4, 56.2]",267520,72,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,144,Real Sociedad,210,['aa9326cb-03d3-4826-9d71-80ef29f454ff'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:03.506,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92f2846d-58ee-4cc0-8d69-d760c2ec1b90,3372,,,"[75.7, 6.0]",267520,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto De La Bella Madureño,6674.0,Left Back,145,Real Sociedad,210,['99d7db85-770b-4852-b9ff-70ad38dc852f'],22,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:22.637,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31f199ee-dbb5-4df8-b5bf-8a86b780543e,3374,,,"[104.2, 33.9]",267520,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antoine Griezmann,5487.0,Right Wing,145,Real Sociedad,210,['bd1ba78d-25ac-4464-beee-9a10495f81e2'],26,,,,,,,,,,,,,,,,,,,Real Sociedad,210,00:27:26.890,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7746639b-274a-4137-8c5e-ab0d854c4161,3379,,,"[14.2, 66.5]",267520,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marc Bartra Aregall,7068.0,Right Center Back,146,Barcelona,217,['7987ca60-fd21-41e7-9b31-193ffded0cdc'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:47.635,Ball Receipt*,,2013/2014
