50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[92.0, 61.0]",,,,,,,,,,,,,2.2537,,,,,,,,,,,,14adf75c-9d81-402b-adff-09b819c8ca5c,1822,,"[95.6, 61.5]",266557,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Left Center Midfield,88,Valencia,207,"['3d0ffc01-a54f-4b0e-a812-e5f2abb30d81', '75360ab9-f211-45f4-9b98-be9b55ffa4af', '9f173648-d7af-45c3-bf3d-402fa2417ae9']",58,,,,,,,,,,,,,,,,Valencia,207,00:44:58.750,Carry,True,2015/2016
,,,,,"[83.8, 62.1]",,,,,,,,,,,,,0.552823,,,,,,,,,,,,2704e5eb-565e-4c3c-804a-b1dbb0abf397,1826,,"[83.4, 60.4]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Fuego Martínez,6751.0,Center Defensive Midfield,88,Valencia,207,"['63ac3ef7-fffc-4240-85b7-4f315e2393c9', 'd57c8bea-890d-4b5d-aec8-31acabe0199a']",1,,,,,,,,,,,,,,,,Valencia,207,00:45:01.829,Carry,,2015/2016
,,,,,"[86.6, 74.5]",,,,,,,,,,,,,0.307453,,,,,,,,,,,,05e6e6c4-3153-4a64-9a5a-e5d40d83042a,1829,,"[86.0, 76.9]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Barragán Fernández,6663.0,Right Back,88,Valencia,207,"['7cf9b280-eb5f-4152-b366-230bb162337c', 'f560063a-acdd-4143-9b65-2a32f771d6ea']",2,,,,,,,,,,,,,,,,Valencia,207,00:45:02.678,Carry,,2015/2016
,,,,,"[96.0, 65.2]",,,,,,,,,,,,,0.8278,,,,,,,,,,,,bb672263-316d-475d-bbdc-5cac3507a81c,1833,,"[92.2, 64.9]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago Mina Lorenzo,6594.0,Center Forward,88,Valencia,207,"['44b6d779-c92a-4b34-b6aa-77f7ac9bfa49', '69d48011-a056-453d-8e62-eaf942c6265e', 'a111063e-17bb-420f-9ea6-da2739875ea9']",4,,,,,,,,,,,,,,,,Valencia,207,00:45:04.575,Carry,True,2015/2016
,,,,,"[100.2, 75.5]",,,,,,,,,,,,,3.2554,,,,,,,,,,,,c8697848-4897-4388-98bf-44190970ba7f,1836,,"[105.7, 77.0]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Enzo Nicolás Pérez,5741.0,Left Center Midfield,88,Valencia,207,"['4db03726-2870-48ea-8df2-5149d1cce591', 'cbc62877-2744-4488-9894-36e67d4515a4', 'de83adad-0c1b-40be-903b-7586c5f4b1ed']",7,,,,,,,,,,,,,,,,Valencia,207,00:45:07.351,Carry,True,2015/2016
,,,,,"[99.5, 33.4]",,,,,,,,,,,,,2.6678,,,,,,,,,,,,b6d006d1-c03c-43f2-a99c-30111198c32b,1840,,"[93.5, 45.5]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Right Center Midfield,88,Valencia,207,"['59ad2bb0-ba5e-40b6-8c7a-522f9926aa66', 'e5cb95c8-b254-4c4d-b5dc-008342e67bd5', 'fffbea2e-f49d-4c1b-a654-e07f9bb75b7f']",11,,,,,,,,,,,,,,,,Valencia,207,00:45:11.897,Carry,True,2015/2016
,,,,,"[61.2, 42.6]",,,,,,,,,,,,,0.04,,,,,,,,,,,,aff20872-f846-4a1d-8503-67878d3dccd3,1853,,"[60.3, 42.3]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,"['08917764-bd7a-4c4e-af55-a4bdfa035753', 'a0f75d27-b40f-46b4-88ab-99975eccb95e']",0,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.500,Carry,,2015/2016
,,,,,"[52.9, 38.4]",,,,,,,,,,,,,0.934542,,,,,,,,,,,,3686473c-7e4e-4054-9101-3ca5e4f60ff5,1856,,"[53.1, 38.7]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,"['29aecd7f-cc0c-4acb-b8ae-2006eecd1cc3', '3502e731-06c5-4836-8612-e190ea6a397a']",1,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.790,Carry,,2015/2016
,,,,,"[54.8, 7.1]",,,,,,,,,,,,,2.462148,,,,,,,,,,,,f834ff40-e901-4083-b2b2-4920827c9f49,1859,,"[50.0, 8.2]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,90,Barcelona,217,"['1556906c-cb56-4875-abe3-53ad961a95b2', '9baf4b79-fbd5-45d1-a6d8-953fc63b335f']",4,,,,,,,,,,,,,,,,Barcelona,217,00:00:04.528,Carry,,2015/2016
,,,,,"[48.0, 23.6]",,,,,,,,,,,,,0.51014,,,,,,,,,,,,aff6e5eb-3784-4de7-8c37-176c9c36bca9,1862,,"[47.8, 23.2]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,90,Barcelona,217,"['350cc4e9-1c40-453c-ad9f-dee519e12663', 'aec82292-21d7-4489-a960-86a8de4e4404']",8,,,,,,,,,,,,,,,,Barcelona,217,00:00:08.158,Carry,,2015/2016
,,,,,"[55.5, 54.8]",,,,,,,,,,,,,2.472001,,,,,,,,,,,,7d8aa990-e9bb-4006-9bac-9c2a8b4b733a,1865,,"[46.6, 47.5]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,90,Barcelona,217,"['895747ae-e1ae-415f-afa5-26de57542c8b', 'e1acc685-e4e0-4a3f-992a-640e57a4523e']",10,,,,,,,,,,,,,,,,Barcelona,217,00:00:10.931,Carry,,2015/2016
,,,,,"[64.5, 74.2]",,,,,,,,,,,,,1.423738,,,,,,,,,,,,7dcf08f2-b26e-46b8-b9a3-a4dcc0bfb5ad,1868,,"[65.3, 76.7]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,90,Barcelona,217,"['4a6e62a5-80ae-41d4-bd77-f5d9a58bc63f', '6ff3832d-bc0b-4c02-9ecd-a46e454c665d', 'e4033118-af47-40af-b28f-baf0cc398e1c']",14,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.641,Carry,True,2015/2016
,,,,,"[51.2, 63.6]",,,,,,,,,,,,,2.474572,,,,,,,,,,,,47e7a47a-b198-44a4-b661-74e920f5e535,1872,,"[47.7, 66.4]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,90,Barcelona,217,"['6807f2c3-8626-4cf1-b478-0eec99b2cd2b', '994a3c34-4120-47cb-b608-d6c1bdeeb01a']",17,,,,,,,,,,,,,,,,Barcelona,217,00:00:17.412,Carry,,2015/2016
,,,,,"[57.7, 26.4]",,,,,,,,,,,,,2.053698,,,,,,,,,,,,2bb620c7-9f35-41b0-a4fc-ff7d989fb927,1875,,"[47.8, 26.6]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,90,Barcelona,217,"['58965dae-4cc9-4a7e-baa8-1afcdbbdd7b2', '5b39fc3a-ccab-48ce-a6d7-7a80bf1db2c3']",21,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.515,Carry,,2015/2016
,,,,,"[77.8, 26.6]",,,,,,,,,,,,,0.165383,,,,,,,,,,,,378ca74e-a585-47d2-9e4f-e6a132b3a382,1878,,"[77.8, 26.6]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,90,Barcelona,217,"['26528480-a335-4588-a156-9752e1848e19', '4c91b627-80e9-4a94-bf32-fedf688baa2c']",24,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.744,Carry,,2015/2016
,,,,,"[10.7, 35.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,0669cf14-7464-4ae2-bdaf-3cf54228bf9f,1883,,"[9.8, 37.6]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Diego Alves Carreira,25144.0,Goalkeeper,90,Barcelona,217,"['09bee8d4-c17a-405d-af41-6d1a6ececf20', '818c58d4-1bc2-477b-a4e2-0e034a501eb9']",29,,,,,,,,,,,,,,,,Valencia,207,00:00:29.482,Carry,,2015/2016
,,,,,"[22.1, 62.5]",,,,,,,,,,,,,2.133512,,,,,,,,,,,,c9e32bae-b0c9-4977-8c6d-44f53ebcef6a,1886,,"[40.3, 52.0]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,90,Barcelona,217,"['54a3d2d7-1883-42a9-b346-6a6b6af6fe51', '85b2f1a7-57d8-46bb-a319-53f82a185473', 'ea14fe33-cd68-40e7-9078-0237e3d77bed']",34,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.452,Carry,True,2015/2016
,,,,,"[9.7, 49.5]",,,,,,,,,,,,,0.039972,,,,,,,,,,,,3812c41e-743d-479c-8773-e77c70cb9c4c,1890,,"[9.4, 49.4]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,90,Barcelona,217,"['1bf34313-5163-420a-a84b-3727a4a8c3c4', '864bf365-1e92-4720-931a-c079627de134']",38,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.440,Carry,,2015/2016
,,,,,"[15.1, 72.1]",,,,,,,,,,,,,1.982451,,,,,,,,,,,,8995772d-a485-4a00-aee7-5189bca19625,1893,,"[16.2, 66.2]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,90,Barcelona,217,"['6ae04cf9-5ec7-4ed8-bf32-66f85ac654dd', '7d11c27e-1e93-4b5d-bd0f-c5fc088d336e']",39,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.680,Carry,,2015/2016
,,,,,"[23.9, 57.9]",,,,,,,,,,,,,0.039965,,,,,,,,,,,,4ba28e3b-bab0-4cb1-af84-17037da3cefb,1897,,"[22.8, 59.9]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,90,Barcelona,217,"['04e982df-8a82-4c7c-850e-11de7b4654ed', '3f1580ca-8951-405d-a154-8f5badb9498a', 'eb17a373-17b2-427a-9f00-45d8af12c6f4']",43,,,,,,,,,,,,,,,,Barcelona,217,00:00:43.015,Carry,True,2015/2016
,,,,,"[3.4, 50.0]",,,,,,,,,,,,,1.661639,,,,,,,,,,,,bda9b7c7-fa36-4972-8063-22482adef5c6,1900,,"[2.2, 49.4]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,90,Barcelona,217,"['7805b9e0-6c4a-45db-8c14-0c833a6b4947', 'c930b597-3306-434d-b7d6-573a8a3f70f7']",44,,,,,,,,,,,,,,,,Barcelona,217,00:00:44.307,Carry,,2015/2016
,,,,,"[16.8, 7.6]",,,,,,,,,,,,,0.856929,,,,,,,,,,,,0156a722-5e97-478c-adc5-9d9f81db26f5,1903,,"[14.4, 12.2]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,90,Barcelona,217,"['485e6ce7-1bbc-4ae2-bb7d-1e62c026c62c', 'c00f7e5d-e314-4f1a-acf7-a7882a948966', 'ce33cdc9-e2ec-4e3d-bbb2-9e6c0e2756c6']",48,,,,,,,,,,,,,,,,Barcelona,217,00:00:48.150,Carry,True,2015/2016
,,,,,"[51.2, 4.4]",,,,,,,,,,,,,0.384328,,,,,,,,,,,,3c1f2e71-3888-4af7-821d-e05ca27fbe28,1907,,"[50.0, 4.4]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,90,Barcelona,217,"['e9d1a7b7-9e17-460d-a53b-061bf1a02ac6', 'f6c1eec8-9455-458d-9edb-2b93aee43015']",51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.437,Carry,,2015/2016
,,,,,"[50.3, 23.3]",,,,,,,,,,,,,4.488141,,,,,,,,,,,,a869cc26-10e3-4519-8214-094be4c45485,1910,,"[60.3, 11.0]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neymar da Silva Santos Junior,4320.0,Left Wing,90,Barcelona,217,"['525ff05f-63ae-42da-8c82-38429eacce0e', '7bc28556-6089-45f0-a972-38db8ad792ea']",53,,,,,,,,,,,,,,,,Barcelona,217,00:00:53.143,Carry,,2015/2016
,,,,,"[45.8, 30.9]",,,,,,,,,,,,,0.992231,,,,,,,,,,,,28b1d188-ae5d-4d13-9a67-a270ae517e08,1915,,"[43.5, 29.6]",266557,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Javier Alejandro Mascherano,5506.0,Left Center Back,90,Barcelona,217,"['e6a46737-c813-4cbd-a4e0-7fd0f623c80d', 'eaa220a5-1561-4a6d-a8f6-39e2a465756d']",59,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.252,Carry,,2015/2016
,,,,,"[87.0, 65.6]",,,,,,,,,,,,,2.602825,,,,,,,,,,,,96f8cb45-168d-450e-8520-4aef401dc50e,1918,,"[75.7, 74.5]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,90,Barcelona,217,"['3f906abb-0852-4b23-acfc-d2d5fcd61efc', 'd37d0237-6bc6-4bd1-b887-d81930aee609']",2,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.478,Carry,,2015/2016
,,,,,"[113.1, 55.2]",,,,,,,,,,,,,0.76864,,,,,,,,,,,,f46cc77b-fe14-446e-9fdb-33cff3934dc6,1921,,"[109.8, 52.0]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,90,Barcelona,217,"['0bb48b89-997a-43d5-a392-2060defb9952', '720206b4-c0b3-4674-9b3d-4d0b20000bef']",6,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.707,Carry,,2015/2016
,,,,,"[57.1, 21.3]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,a3c739a0-2097-4ee0-88bf-e7e4d5c7523e,1930,,"[57.1, 21.0]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,92,Barcelona,217,"['baa93692-9834-4514-bf72-878f1b78dba8', 'f1ccc669-5899-49f8-bd0b-3e4eeec77916']",36,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.060,Carry,,2015/2016
,,,,,"[52.9, 30.9]",,,,,,,,,,,,,3.890298,,,,,,,,,,,,dc7b0d52-f04b-4008-8cdd-ff88a12de509,1933,,"[42.1, 20.1]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,92,Barcelona,217,"['888d8c55-a6bf-4371-9433-a34167384526', '9e672bd7-0304-4694-9ffc-3e02322c9c9f']",37,,,,,,,,,,,,,,,,Barcelona,217,00:01:37.525,Carry,,2015/2016
,,,,,"[58.2, 46.2]",,,,,,,,,,,,,0.039975,,,,,,,,,,,,9df69653-1759-4d29-a6fa-f169af0c9109,1936,,"[58.2, 46.2]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,92,Barcelona,217,"['4947d0f6-da61-4816-923f-6075a66ef7c6', 'c8b212b3-fd83-41c1-b817-d72d0a452857']",42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.448,Carry,,2015/2016
,,,,,"[48.7, 55.7]",,,,,,,,,,,,,1.051098,,,,,,,,,,,,cc2ddffb-9964-4b49-856d-bb7003740038,1939,,"[43.8, 50.5]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['9f86b785-688e-4a61-b63f-a400d9f094a3', 'b6be6d0a-99a2-4306-9ef9-702198033e47']",43,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.925,Carry,,2015/2016
,,,,,"[56.9, 73.6]",,,,,,,,,,,,,1.081996,,,,,,,,,,,,cdf8fd37-4126-4a24-a154-87e57bf9b6c9,1942,,"[56.0, 76.4]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,92,Barcelona,217,"['abffa4f3-8334-4052-a50d-6d96bc3bf9e7', 'd308478b-772f-447f-bcee-2fccf4074751']",46,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.295,Carry,,2015/2016
,,,,,"[64.5, 76.7]",,,,,,,,,,,,,1.165943,,,,,,,,,,,,a55f5ae0-be62-47ee-b26d-39449c4a5aec,1946,,"[68.5, 76.2]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,92,Barcelona,217,"['58d91c17-239d-4f10-93c7-ecc74668557b', '95e76bfd-26e4-4942-8669-287d6072c617', 'f72c986d-42be-44d8-8a4d-6bfce7f17773']",48,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.083,Carry,True,2015/2016
,,,,,"[49.2, 76.7]",,,,,,,,,,,,,0.193692,,,,,,,,,,,,71db34e4-6807-4f5c-a571-b332ea6acce4,1950,,"[51.2, 78.1]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,92,Barcelona,217,"['5b070782-d6a0-40fc-9ec8-cb45158b277b', '5ef9756e-dc3e-47dd-a90e-fd2433ed67a9', 'e6ff1ac9-08ea-4d57-805c-292e377cc8a2']",50,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.276,Carry,True,2015/2016
,,,,,"[37.0, 59.3]",,,,,,,,,,,,,1.04854,,,,,,,,,,,,b2be1e5a-eb29-4807-b898-4b8c554eb316,1953,,"[35.6, 62.5]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,92,Barcelona,217,"['dc3c7160-5328-48b8-9800-722761d5bca6', 'f3fd4d13-a314-4d26-8b32-1f4b6d2c3c9f']",52,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.505,Carry,,2015/2016
,,,,,"[45.5, 27.8]",,,,,,,,,,,,,2.399984,,,,,,,,,,,,156ba2bb-5c28-4460-95fa-7485098ff28a,1956,,"[37.5, 24.3]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,92,Barcelona,217,"['6df14c98-5e7d-42c6-a359-57f9d2550c99', 'd61a12ec-192c-4eb8-80bf-ebea550630a8']",55,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.571,Carry,,2015/2016
,,,,,"[78.2, 28.2]",,,,,,,,,,,,,0.485064,,,,,,,,,,,,0afac95d-20ed-4d74-bc3c-0eee6961d5f4,1959,,"[75.4, 24.4]",266557,46,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,92,Barcelona,217,"['94b8f21e-4784-4f30-a12f-b7204e6adef8', '9b266809-ef11-4e00-aa2c-4ba21c0a0f9f']",59,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.629,Carry,,2015/2016
,,,,,"[17.4, 72.2]",,,,,,,,,,,,,0.751839,,,,,,,,,,,,3d9125d9-b4d6-446d-b28c-fc1cb0358aeb,1964,,"[14.3, 73.3]",266557,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,93,Valencia,207,"['54f9f246-53ad-4188-826c-7a1e1d299cdb', '7d48e900-d86c-4a7b-b49c-b77f6cf47e14']",46,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.524,Carry,,2015/2016
,,,,,"[14.3, 61.0]",,,,,,,,,,,,,0.590607,,,,,,,,,,,,cf8adb09-2c1c-4af5-88e1-57f9dfc45ee4,1968,,"[13.6, 61.5]",266557,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,93,Valencia,207,"['92ce2ee6-58ae-4ba2-9464-df15906d9263', 'ae6fe2a3-0c43-4188-8bb2-ccecaa1c7c4e', 'bf0bb519-2712-4b71-abe1-254a33f5940a']",48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.253,Carry,True,2015/2016
,,,,,"[80.0, 14.2]",,,,,,,,,,,,,0.421893,,,,,,,,,,,,61250c5a-7f14-4570-9c1f-385affe80ab5,1975,,"[81.9, 14.0]",266557,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Nicolás Pérez,5741.0,Left Center Midfield,93,Valencia,207,"['43c4d33a-9790-4063-b62d-d9ae72b65d30', '713ff082-ddea-40e8-8198-fd53e5fd3a3c', '7eb9628c-e177-45c3-9d6f-f5a96c73c1dd', 'bee97d7d-554b-461a-a3ce-c6e66b8c9bab']",52,,,,,,,,,,,,,,,,Valencia,207,00:02:52.609,Carry,True,2015/2016
,,,,,"[78.8, 15.0]",,,,,,,,,,,,,0.646407,,,,,,,,,,,,9d23f09f-01de-40bd-a63f-9f11c0281610,1978,,"[80.0, 14.2]",266557,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Nicolás Pérez,5741.0,Left Center Midfield,93,Valencia,207,"['5e516f8b-6954-4f33-b78a-6f90fb58efae', '713ff082-ddea-40e8-8198-fd53e5fd3a3c', 'bee97d7d-554b-461a-a3ce-c6e66b8c9bab']",53,,,,,,,,,,,,,,,,Valencia,207,00:02:53.031,Carry,True,2015/2016
,,,,,"[77.1, 27.5]",,,,,,,,,,,,,2.9276,,,,,,,,,,,,8bee4ba5-cf47-403e-9d1a-85bd6d6c36a7,1981,,"[75.9, 26.0]",266557,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,93,Valencia,207,"['05ceb4ae-b84d-410d-88e4-176a860b465f', '7e3b7121-84b0-4735-8b15-2351e2aee13a', 'b0b019e1-fb5c-482f-ac7d-2274b1774df5']",54,,,,,,,,,,,,,,,,Valencia,207,00:02:54.876,Carry,True,2015/2016
,,,,,"[85.6, 3.8]",,,,,,,,,,,,,0.620426,,,,,,,,,,,,094fc29a-71d3-4b17-a92e-4f04f39908cb,1985,,"[83.7, 5.8]",266557,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,93,Valencia,207,"['197772c7-65ef-41d5-94d7-eaf67526020d', '2ddb1d51-df94-4fa1-8540-b82a1e18d78d', 'ac64922c-fc86-4027-bc3a-0fe6e8d05f6e']",59,,,,,,,,,,,,,,,,Valencia,207,00:02:59.049,Carry,True,2015/2016
,,,,,"[51.4, 29.7]",,,,,,,,,,,,,6.392505,,,,,,,,,,,,4342a8fb-c7a0-494f-9420-02e4e0f7dd7f,1996,,"[24.7, 37.9]",266557,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Gerard Piqué Bernabéu,5213.0,Right Center Back,96,Barcelona,217,"['2b8d3dd7-fbc0-4747-885d-424453db6b66', '629d4219-a928-487e-8996-60351a2a7c81']",17,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.955,Carry,,2015/2016
,,,,,"[58.9, 16.9]",,,,,,,,,,,,,1.714777,,,,,,,,,,,,ba75c18b-c81b-40ec-a7eb-754bb083623f,1999,,"[57.7, 16.2]",266557,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jordi Alba Ramos,5211.0,Left Back,96,Barcelona,217,"['4746d66e-2c20-46fd-a9f5-9874f589b698', 'b12a190f-be3d-4c00-854e-563aad97622a']",26,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.223,Carry,,2015/2016
,,,,,"[72.1, 27.0]",,,,,,,,,,,,,0.4696,,,,,,,,,,,,70c39dac-3234-4ab2-a0b6-13d4deccc9ab,2002,,"[71.2, 26.8]",266557,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Luis Alberto Suárez Díaz,5246.0,Center Forward,96,Barcelona,217,"['59e442d0-744d-46ab-b4e7-95234b1bab45', '83023e15-bd83-4b6b-a783-1c8df29c7f67', 'e04116f0-9ff8-427d-b091-e7bc8338914c']",28,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.857,Carry,True,2015/2016
,,,,,"[35.9, 45.4]",,,,,,,,,,,,,0.748912,,,,,,,,,,,,78d0791e-7e0d-48c5-a15d-41cae3d9462a,2007,,"[34.4, 47.1]",266557,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,97,Valencia,207,"['096df0cc-8841-445e-ae07-a8cb37b88247', '59193a15-129f-4e87-9202-d802a75f4c8a', 'bc7fdab1-fc76-4a45-a5c6-f7aa88121701', 'e6932eeb-5bd9-410e-87ae-79c2339473ce']",30,,,,,,,,,,,,,,,,Valencia,207,00:03:30.177,Carry,True,2015/2016
,,,,,"[40.0, 43.7]",,,,,,,,,,,,,1.514388,,,,,,,,,,,,5575624a-9171-4a4c-9dea-b235cfadd87a,2010,,"[35.9, 45.4]",266557,48,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aymen Abdennour,4406.0,Left Center Back,97,Valencia,207,"['096df0cc-8841-445e-ae07-a8cb37b88247', '2e42ce04-1de1-4025-b15d-6c1864c75e9b', '3b2436eb-2a7b-4e6e-b601-7c180c06e783', '59193a15-129f-4e87-9202-d802a75f4c8a']",30,,,,,,,,,,,,,,,,Valencia,207,00:03:30.926,Carry,True,2015/2016
