bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[87.3, 6.9]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,38b40558-379b-4840-9284-d166f6fb347d,64,,"[87.3, 7.1]",69343,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,4,Barcelona,217,"['82dedf1a-8c62-4ba5-a36f-09bc0e290994', 'be53d4cb-539a-43f6-b43a-71a64ab219b5']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.234,Carry,,2011/2012
,,,,,"[70.1, 4.8]",,,,,,,,,,,,,0.5042,,,,,,,,,,,,,,,8ae5d2cc-f55f-4c40-ad5a-6c9e95109df7,76,,"[69.7, 5.4]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Center Back,7,Barcelona,217,"['1cb4b7e1-f44c-491c-a4e6-24c510385fd9', '391e1385-c5f9-41f7-8628-dd5d1411312c', 'b5f75a80-7ff8-4768-a556-bd867fc731e4', 'f1b842e1-3c81-4b79-9fee-edc6b6bec3d4']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.986,Carry,True,2011/2012
,,,,,"[57.5, 8.1]",,,,,,,,,,,,,2.436,,,,,,,,,,,,,,,bfd6a8a5-0700-45e2-8fcb-07d2b5603fdd,79,,"[70.1, 4.8]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Center Back,7,Barcelona,217,"['1cb4b7e1-f44c-491c-a4e6-24c510385fd9', '6926b98b-f49f-4fdb-949b-3bb30598c966', 'f1b842e1-3c81-4b79-9fee-edc6b6bec3d4']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.490,Carry,True,2011/2012
,,,,,"[51.2, 24.6]",,,,,,,,,,,,,2.0617,,,,,,,,,,,,,,,708cca11-a0c8-423d-804b-bbe2857f6556,82,,"[46.7, 14.6]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Back,7,Barcelona,217,"['b1b685d1-abf5-41fd-bc94-9ce2c1391f77', 'e85efb63-9819-4bed-9851-d21157fd336b']",6,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.361,Carry,,2011/2012
,,,,,"[64.6, 38.7]",,,,,,,,,,,,,3.8457,,,,,,,,,,,,,,,bde19636-009a-40f7-b4fa-b2a0880deea0,85,,"[53.2, 39.9]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['7a4c68a9-564f-4a60-ae44-6e7b6bcb48ad', 'd8bad64f-c30b-4277-9d2e-a32c708ea0db']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.743,Carry,,2011/2012
,,,,,"[63.4, 20.7]",,,,,,,,,,,,,0.2118,,,,,,,,,,,,,,,4624a375-0b5f-4304-8ad5-bb6221ac690d,88,,"[65.6, 20.7]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['8d5d55d1-3fc4-4747-b873-b95b8ff48b89', '90ba6381-fe9f-4c52-9cab-2d34e451301a']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.009,Carry,,2011/2012
,,,,,"[78.9, 8.9]",,,,,,,,,,,,,2.2726,,,,,,,,,,,,,,,7afef316-0732-4670-b55b-9a5471ebe506,91,,"[77.1, 16.9]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,7,Barcelona,217,"['5a2d649c-593a-4f8c-af67-4fa8a6d47213', 'bbfbafcd-31c6-4b7d-b9e1-cc2d412e9e2a']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.377,Carry,,2011/2012
,,,,,"[69.9, 15.4]",,,,,,,,,,,,,1.022,,,,,,,,,,,,,,,deeb4359-a9f2-4b46-a017-e9cd76b0dcdb,94,,"[69.9, 15.4]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['03650070-83bb-443d-b2f7-f959cd9a581b', '0e5c379b-ad70-4dc3-a3f5-669fb3c49d11']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.800,Carry,,2011/2012
,,,,,"[68.7, 41.4]",,,,,,,,,,,,,2.571721,,,,,,,,,,,,,,,ea2575c0-6471-4cb4-9220-79b1d531cb37,97,,"[64.4, 46.3]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['09455660-4db9-4d6f-8d77-d0e44596e551', '8992b9cc-a9d1-4a17-b939-28b72654fe25', 'eff13115-74c5-4a41-bb87-e4e289f0ffc1']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.699,Carry,True,2011/2012
,,,,,"[79.1, 34.6]",,,,,,,,,,,,,2.2481,,,,,,,,,,,,,,,e7d3fea3-18d9-43c3-bed3-475bc1f0aed7,102,,"[85.2, 39.1]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,7,Barcelona,217,"['12185189-e867-4e7b-a259-e36e5b15c140', '985f8fc2-aee4-443e-938d-c5550babc901', 'c6f17cdd-a7f1-45e5-9534-f40f06b50a3c']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.368,Carry,True,2011/2012
,,,,,"[71.0, 24.8]",,,,,,,,,,,,,0.6235,,,,,,,,,,,,,,,3cbcae4e-a18e-4f39-b419-0c00d49f219d,105,,"[69.7, 24.6]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['da137d0d-760c-4671-b77a-7c03b4d1025b', 'e9a47b57-379d-4d5e-96cc-602b5a329af6']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.743,Carry,,2011/2012
,,,,,"[83.8, 23.2]",,,,,,,,,,,,,2.9122,,,,,,,,,,,,,,,9572f521-01ca-4c41-837f-0c4a823a7df9,110,,"[76.5, 24.8]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['3dcf8392-2a1f-4821-a003-7407c3040b17', '46530f97-75d4-40b9-b7cb-666f62fc4f23']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.760,Carry,,2011/2012
,,,,,"[91.0, 53.4]",,,,,,,,,,,,,0.9952,,,,,,,,,,,,,,,d50bcdd6-1dbc-4be5-ac0e-39974dacc43b,113,,"[84.6, 50.3]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['4b11ad01-8f15-4699-9677-7d9ad29f2700', 'fb5897da-c375-42cc-865c-936df95675b1']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.494,Carry,,2011/2012
,,,,,"[102.8, 40.3]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,d557758e-6bc5-46cb-8e38-58397a46fa00,116,,"[102.8, 40.3]",69343,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['01bc3dcd-e50b-4ba2-8fbb-f5bb7968917d', '6ee612fd-5104-41f8-a28c-6d214b1c655d']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.228,Carry,,2011/2012
,,,,,"[117.5, 59.3]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,38679903-1b40-43f8-a6dc-9004eabdcef8,122,,"[117.5, 58.9]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Left Center Forward,8,Barcelona,217,"['5aeb31fd-b444-4c77-9ac3-e2458c96bc42', 'b5ef9135-8071-4e12-8fee-d3dac290bc7e']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.516,Carry,,2011/2012
,,,,,"[105.5, 69.1]",,,,,,,,,,,,,0.7467,,,,,,,,,,,,,,,fff31537-6b98-49db-89be-d699776c7aca,126,,"[103.2, 71.4]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,"['2bcef190-6101-4dc7-a9c8-aa14c7bcdc7a', '5d401ac3-59ff-4d11-817b-e6763d901a15', 'e2f07953-ae6e-45ce-a805-d919244fc9b3']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.439,Carry,True,2011/2012
,,,,,"[13.5, 46.2]",,,,,,,,,,,,,1.5074,,,,,,,,,,,,,,,9cae05d4-5288-4f13-bedc-edc91791eff9,133,,"[9.4, 43.5]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,9,Getafe,216,"['97eac8c3-5378-49dc-bd02-e0173f8a2355', 'c16ebd9e-37fc-4e4e-897d-58c2c87e0e31']",11,,,,,,,,,,,,,,,,,,Getafe,216,00:03:11.494,Carry,,2011/2012
,,,,,"[42.5, 65.0]",,,,,,,,,,,,,2.0849,,,,,,,,,,,,,,,06934e63-1b8c-4d9c-9704-6cd480b6f753,136,,"[24.9, 59.6]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,9,Getafe,216,"['57019080-d677-443b-b775-c9bbecee63f5', 'cff42564-f590-4cea-a0cc-38d3b679fff1', 'e4215156-f1d1-4b45-964d-7e3a5d2ebeae']",14,,,,,,,,,,,,,,,,,,Getafe,216,00:03:14.437,Carry,True,2011/2012
,,,,,"[55.3, 74.3]",,,,,,,,,,,,,0.5629,,,,,,,,,,,,,,,749b0099-d9e3-4b82-aa81-f27b17fefda2,141,,"[55.6, 76.2]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Midfield,9,Getafe,216,"['156a47ed-72b7-4de1-b388-9a0a4eb9cd3d', '45df66bb-a576-4d84-93ec-2304e573062b', '5e51bce2-3de3-4fb0-98f0-b2c9b36402f2', 'f76c6fef-2b4f-4e82-a403-d96cefa4e55d']",18,,,,,,,,,,,,,,,,,,Getafe,216,00:03:18.261,Carry,True,2011/2012
,,,,,"[113.1, 67.8]",,,,,,,,,,,,,1.7848,,,,,,,,,,,,,,,04e2e10a-bf22-4f01-abf7-1a6067f57142,146,,"[100.3, 66.4]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Ladislao Fedor Flores,26685.0,Center Forward,10,Getafe,216,"['fc12e303-163c-468f-aac5-d66b45d35de9', 'ff23e2fe-3e89-48a7-a8c0-32103a0047bd']",40,,,,,,,,,,,,,,,,,,Getafe,216,00:03:40.620,Carry,,2011/2012
,,,,,"[5.6, 13.4]",,,,,,,,,,,,,0.0457,,,,,,,,,,,,,,,d1b1538b-1e0a-4504-a92e-718ae97d55ae,149,,"[6.2, 13.8]",69343,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Back,11,Barcelona,217,"['156a40ce-060d-4955-ad86-8cc843fe0631', '7eba7b92-a0a8-464d-bdea-a3e953e774aa']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.034,Carry,,2011/2012
,,,,,"[4.4, 15.6]",,,,,,,,,,,,,2.0604,,,,,,,,,,,,,,,7020449f-fee7-445e-8da2-d8200e5866a3,155,,"[8.7, 22.0]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing Back,12,Getafe,216,"['3cb520c1-e4b3-4b24-9916-d3a5259c6cf0', 'd6322bd3-769c-4367-a23b-0f8296755ab9', 'fa2926f9-4feb-4b70-9e80-e8f46d8f3738']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.064,Carry,True,2011/2012
,,,,,"[70.5, 71.5]",,,,,,,,,,,,,1.4228,,,,,,,,,,,,,,,9e234164-d509-4d51-958c-cb73c314c8b8,159,,"[78.0, 71.1]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,12,Getafe,216,"['0ef9db34-7f1c-49ba-8491-3b475de4efde', '58e3ad76-bb7d-4e4f-9bfd-dbc9f6ea083d']",17,,,,,,,,,,,,,,,,,,Getafe,216,00:04:17.026,Carry,,2011/2012
,,,,,"[27.2, 53.7]",,,,,,,,,,,,,2.9149,,,,,,,,,,,,,,,0f0614b2-dfb9-4da6-a1ce-be61f4e17617,162,,"[20.9, 53.1]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,12,Getafe,216,"['3b915aca-c690-43ef-8353-a9d4b332febd', '68afc20b-f87b-4c2c-932f-37953512a29b', 'a02d3807-7915-47d4-9b98-734aca51c12b']",21,,,,,,,,,,,,,,,,,,Getafe,216,00:04:21.935,Carry,True,2011/2012
,,,,,"[77.0, 75.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,84f24d3a-e012-4b74-9324-e8fac47d6da7,168,,"[77.0, 75.4]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,13,Getafe,216,"['b0d83cad-2f40-45df-9323-fc8bf002d27a', 'daa9c330-4d59-43e8-8454-ead50c745f22']",39,,,,,,,,,,,,,,,,,,Getafe,216,00:04:39.843,Carry,,2011/2012
,,,,,"[70.0, 76.6]",,,,,,,,,,,,,0.2206,,,,,,,,,,,,,,,d1de68db-ce8e-409b-ac63-322211ef8d9f,171,,"[70.0, 76.6]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Torres Gómez,6878.0,Right Back,13,Getafe,216,"['d931cbde-2b1b-4887-9cb3-95be5101be7d', 'eec3ed48-6476-47dd-9ec9-3250d485850d']",40,,,,,,,,,,,,,,,,,,Getafe,216,00:04:40.910,Carry,,2011/2012
,,,,,"[83.3, 74.8]",,,,,,,,,,,,,1.6672,,,,,,,,,,,,,,,9af6345e-37aa-4837-be86-0e39be9b32d7,174,,"[80.3, 76.0]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Center Defensive Midfield,13,Getafe,216,"['24f90837-f16e-4db6-b6a6-9d5221ca3c68', '716dfabb-5a2f-4ea0-ba8a-f4e3819ba05c', '9da85712-a3b5-400c-a0cd-4113db5c8e2c']",42,,,,,,,,,,,,,,,,,,Getafe,216,00:04:42.015,Carry,True,2011/2012
,,,,,"[77.6, 70.7]",,,,,,,,,,,,,0.1008,,,,,,,,,,,,,,,117cebdc-57fe-439a-ac1b-7a3b9c659c1c,180,,"[77.6, 70.7]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Torres Gómez,6878.0,Right Back,13,Getafe,216,"['0b5fcc87-e1f2-42b5-90d5-7d9aa4cbf948', '3ecc3ae0-cc96-4af8-9bcd-63d2dc8b07b4']",45,,,,,,,,,,,,,,,,,,Getafe,216,00:04:45.669,Carry,,2011/2012
,,,,,"[99.6, 76.0]",,,,,,,,,,,,,1.0883,,,,,,,,,,,,,,,f19193f0-e18c-4ef6-a6fa-407cbcb2ff1d,183,,"[94.1, 76.4]",69343,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Ríos Maestre,26657.0,Right Midfield,13,Getafe,216,"['a04ba943-c0b2-464e-9d61-cea54a095af7', 'c106635b-59b7-4328-8ba3-2ee607237076']",46,,,,,,,,,,,,,,,,,,Getafe,216,00:04:46.683,Carry,,2011/2012
,,,,,"[31.7, 60.9]",,,,,,,,,,,,,1.5275,,,,,,,,,,,,,,,5a1f7380-f61d-4314-9724-55d55ec5025c,193,,"[31.9, 57.4]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Torres Gómez,6878.0,Right Back,15,Getafe,216,"['784bd87d-5503-4751-a41c-dc3f0cb0364a', '8766f01d-ced9-4e26-81d8-664fd3931742', 'd7e7301f-a71f-4acd-ac2f-6ab2df000317']",17,,,,,,,,,,,,,,,,,,Getafe,216,00:05:17.871,Carry,True,2011/2012
,,,,,"[43.9, 68.4]",,,,,,,,,,,,,2.5298,,,,,,,,,,,,,,,ca5dc0f4-fc17-44c9-bca1-d08c150e2929,197,,"[51.9, 73.3]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Ríos Maestre,26657.0,Right Midfield,15,Getafe,216,"['10dad50a-291c-49e5-a262-0973c4bb2290', '7f9b50e0-3536-4882-a413-2c7bec40134b', '93f6ba2c-1cbc-4457-abf8-53846a461938']",20,,,,,,,,,,,,,,,,,,Getafe,216,00:05:20.675,Carry,True,2011/2012
,,,,,"[30.0, 57.2]",,,,,,,,,,,,,0.7771,,,,,,,,,,,,,,,a50d7a48-21a0-4b26-8a29-07428a268036,201,,"[33.1, 59.4]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alberto Díaz,26496.0,Left Center Back,15,Getafe,216,"['3a156aa8-e0d2-4fc4-a47a-285ab7853244', '9df7aecb-16bf-4d0e-bea2-0d477127791a']",24,,,,,,,,,,,,,,,,,,Getafe,216,00:05:24.158,Carry,,2011/2012
,,,,,"[8.0, 38.6]",,,,,,,,,,,,,1.7224,,,,,,,,,,,,,,,b8f5cc7b-b144-438b-8a5f-d4a6e4a6b598,204,,"[8.8, 42.5]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,15,Getafe,216,"['35c46cb8-4a03-40e2-ad8c-5eba318d231a', '3cf6593c-6852-4e2f-ad69-1b7ab602e981', '94db3e7c-3064-4ebe-be74-2c144b41eb88']",27,,,,,,,,,,,,,,,,,,Getafe,216,00:05:27.293,Carry,True,2011/2012
,,,,,"[69.7, 59.9]",,,,,,,,,,,,,0.9494,,,,,,,,,,,,,,,9f10487b-cb71-4621-8a5a-0f6924242c33,210,,"[71.6, 65.4]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,16,Barcelona,217,"['39d0c889-90b4-4d13-a5fe-4fef7cc5493b', 'ea6d3af9-b57c-4a9e-9512-0e761ecd2d24']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:33.708,Carry,,2011/2012
,,,,,"[51.6, 58.9]",,,,,,,,,,,,,2.2952,,,,,,,,,,,,,,,26483fab-50cd-44b7-9422-590f37e6423d,214,,"[53.4, 53.0]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Back,16,Barcelona,217,"['7bc3c039-133c-4f3c-ad08-bb2fb670e3e1', '93b3f5d3-e928-4c6e-a2c6-50371816e271', 'e2ec6c64-1053-4657-8a94-19bc23a1900f']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.796,Carry,True,2011/2012
,,,,,"[27.7, 40.1]",,,,,,,,,,,,,1.1289,,,,,,,,,,,,,,,0576f70f-c617-4f9b-8607-fd7129ac6916,217,,"[26.1, 45.2]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,16,Barcelona,217,"['147e58e9-5dd0-409f-8d68-5721d8e45cf8', 'cb461bf6-0d6b-4c7d-b0b2-67d4cc5e7c64']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.359,Carry,,2011/2012
,,,,,"[70.3, 32.2]",,,,,,,,,,,,,4.2565,,,,,,,,,,,,,,,a44a067c-516c-4ff1-9a98-5df2b6d889a9,220,,"[43.0, 30.3]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Center Back,16,Barcelona,217,"['02849160-bb4b-4ba9-8ef6-8336c943ab33', '5a0cbaae-eccf-4500-b80f-1d3837aae910']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.163,Carry,,2011/2012
,,,,,"[80.3, 13.6]",,,,,,,,,,,,,2.7659,,,,,,,,,,,,,,,b18e4366-8fde-4a00-ad39-acd41909b3cf,223,,"[73.8, 14.6]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,"['08485982-a8de-4186-be58-1be7a35a6adf', '5d1e9dfa-5176-4ace-a542-17b014db1e53']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.989,Carry,,2011/2012
,,,,,"[79.9, 43.6]",,,,,,,,,,,,,1.3716,,,,,,,,,,,,,,,a463f088-6aec-4f95-8b9e-b5a710d4ccaa,226,,"[80.3, 35.6]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,16,Barcelona,217,"['932721ec-9490-4b8e-a23c-a992ce61ae3e', '9e7dae68-72e9-4d2d-bd69-a852931a4451']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.600,Carry,,2011/2012
,,,,,"[92.4, 76.9]",,,,,,,,,,,,,1.5436,,,,,,,,,,,,,,,1105ebac-1bb3-498f-9a64-a6b7c3a8db89,229,,"[90.4, 76.1]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,16,Barcelona,217,"['66780ccd-65cb-492a-9a72-b3b38a4d4d89', 'cd4ede47-43b2-4b3f-a363-a50a4f6982a8', 'ee1f8b56-819f-4c66-a350-cad7906cf7c6']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:57.469,Carry,True,2011/2012
,,,,,"[54.1, 3.5]",,,,,,,,,,,,,5.2706,,,,,,,,,,,,,,,9dc5bbdf-b1e2-4d57-9c2e-315f1a58c21d,233,,"[28.6, 4.1]",69343,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tsepo Peter Masilela,26815.0,Left Back,17,Getafe,216,"['2ee13733-459f-4c2b-a7b5-ecd20750b39b', '7b62fe33-37a3-43b6-9bae-910435d56d87', 'a0f5a997-e7d3-4128-b81a-f92315fc8e43']",59,,,,,,,,,,,,,,,,,,Getafe,216,00:05:59.012,Carry,True,2011/2012
,,,,,"[45.6, 5.3]",,,,,,,,,,,,,0.7887,,,,,,,,,,,,,,,0f86d9a4-bdce-47d0-9881-992b3bfe4aaf,237,,"[47.6, 3.7]",69343,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Castro Giménez,26252.0,Left Midfield,17,Getafe,216,"['52e3e3ae-def6-4b45-8749-dfb65a80cb9b', '9149307a-a4a4-4c23-bd28-c01eb207a9c9', 'de6557f0-d5ab-44b8-805f-44e2a8bb7b5b']",5,,,,,,,,,,,,,,,,,,Getafe,216,00:06:05.239,Carry,True,2011/2012
,,,,,"[50.2, 3.5]",,,,,,,,,,,,,1.031511,,,,,,,,,,,,,,,bc409daa-f467-4930-a3a1-556cfaf21f55,241,,"[53.5, 3.5]",69343,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tsepo Peter Masilela,26815.0,Left Back,17,Getafe,216,"['c4a6c9d0-71d1-40a4-abbd-4dcead1676f1', 'c88851ed-a32a-4f08-a73b-349eeff527c8']",6,,,,,,,,,,,,,,,,,,Getafe,216,00:06:06.723,Carry,,2011/2012
,,,,,"[49.8, 15.1]",,,,,,,,,,,,,0.6641,,,,,,,,,,,,,,,9f1997d2-1315-4ddb-a430-5cd797ed1510,244,,"[49.4, 13.3]",69343,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Casquero Paredes,26144.0,Right Center Midfield,17,Getafe,216,"['797e5106-b656-43a2-97fb-18bdf5832f7e', 'b20daef4-2df3-4f4c-a4af-c8a16dfd2a30', 'f73b56a0-dbbc-4d10-a666-e9cd36a67ed0']",8,,,,,,,,,,,,,,,,,,Getafe,216,00:06:08.440,Carry,True,2011/2012
,,,,,"[43.9, 24.5]",,,,,,,,,,,,,3.2064,,,,,,,,,,,,,,,10d9ff85-f2af-4b6b-97c9-9b5ab47f5595,248,,"[47.6, 23.5]",69343,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Antonio Rodríguez Villamuela,25881.0,Left Center Midfield,17,Getafe,216,"['22310e5d-bf18-4d40-bb9f-e709af438b9b', '5ea148fb-444d-4e7e-94bc-22fd4ca473df', 'c8247606-a93a-4cd5-82da-9ea8754e465e']",9,,,,,,,,,,,,,,,,,,Getafe,216,00:06:09.829,Carry,True,2011/2012
,,,,,"[26.8, 20.5]",,,,,,,,,,,,,0.9086,,,,,,,,,,,,,,,52d3d2bf-84d0-4f98-879c-a531b6f052b1,253,,"[30.4, 21.1]",69343,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Right Center Back,17,Getafe,216,"['0e7b6913-7c8b-4db7-bf4d-7a25e1b92898', '56add65b-ff20-4f6d-b523-c1ef0a985c0f', '5a7f8dbc-09df-424a-b090-9df179cf150d']",13,,,,,,,,,,,,,,,,,,Getafe,216,00:06:13.995,Carry,True,2011/2012
