ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1695f6a3-78b5-4208-ae59-dc43bcabcf9e,1087,,"[79.0, 66.0]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,43,Barcelona,217,['0d2587d2-e0bb-4818-9cb4-d7b3a7a5c8b0'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:18.269,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d3f86f3-b9be-4cff-9225-46aef1e4a5b2,1090,,"[68.2, 60.1]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,['04cb87cb-d89e-4815-8883-1b0af0fccc02'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:20.510,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560254d9-c000-4a1f-87b6-171dd61253c9,1093,,"[83.4, 8.6]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,43,Barcelona,217,['5b23b568-a6b3-4b49-88c4-24e18c827834'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.477,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1cc8435-a221-48af-8dc0-c101b85d7bed,1096,,"[89.3, 19.7]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,43,Barcelona,217,['50a6e065-67e3-451f-898f-46bfc59ca336'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.110,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92c83db0-2fb1-47f3-9d83-f151b1cbed64,1098,,"[92.1, 13.9]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,43,Barcelona,217,['ecf78803-a834-4235-a6e1-e8c99dc7b1ab'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:28.645,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649f7fcd-2c5c-4e0b-acbb-da434cd7f6de,1100,,"[84.3, 18.6]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,43,Barcelona,217,['a0ecc874-de3a-44a9-be9d-7f03ef258375'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:29.462,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c21e022e-5484-497b-a9f0-efaad69c3db0,1103,,"[86.1, 31.8]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,43,Barcelona,217,['66cc91e1-887c-4317-9d1d-e43d3dd075cd'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:30.887,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61b90365-b5d7-495a-a975-4058696adaae,1106,,"[77.0, 45.2]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,43,Barcelona,217,['c3059c67-e276-4cdd-8467-e6a316d43d97'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.607,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ee350ba-bfd4-4884-b5b2-19d63d5f09a5,1109,,"[104.1, 53.0]",266433,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,43,Barcelona,217,['46737374-b3f5-4830-ae5a-e5ec09de76c2'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.222,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6419395-90af-4fce-93fb-b1d00256c1bd,1118,,"[50.1, 16.7]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['1f59466d-6d5e-44ca-955b-e003f432c509'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.937,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68a9ded0-10c9-4f3c-87ef-df42321630a7,1120,,"[59.7, 24.1]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Wing,45,Barcelona,217,['0a514f96-9ce7-4d69-b92b-2853bebd461d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:22.122,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c76f9647-0043-46c6-89de-0935c8cb89ea,1122,,"[54.3, 15.3]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['4ce7d529-2c0d-4781-b7ac-85952895f9df'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:23.089,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88f915e8-9a6b-438c-94f9-1d8f963d45f2,1125,,"[63.3, 3.2]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,45,Barcelona,217,['65a74144-4118-4ad4-9ca1-2af72cd5ab6f'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:25.948,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfaad108-098c-475b-b91d-09b96dc784d6,1127,,"[54.1, 10.5]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['40a03d09-ef6d-4104-815f-5ce4e5fe10c2'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.871,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e41df3-e424-41c3-8047-871577a4abbc,1131,,"[49.3, 16.2]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,"['3094c0a4-0bbd-4ec4-8e27-79f6f1a6ef53', 'ee5b5e85-ddfc-4f8f-8c48-91698c8206d1']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:28.550,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20c16040-ef82-492b-9835-c1cf4a0c72de,1133,,"[43.8, 12.7]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,"['11319f3e-8fd0-4886-ab5f-87904d43cc71', 'ee5b5e85-ddfc-4f8f-8c48-91698c8206d1']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:29.226,Ball Receipt*,True,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6fe3435-1b7d-44e2-8ed5-115cadb8e672,1135,,"[34.5, 55.1]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['daa720d6-c6ed-4f35-97d4-28a1a0ddb98e'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:32.302,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2f49e7e-37ac-4336-abbf-41998012fa4c,1138,,"[28.6, 25.8]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,45,Barcelona,217,['1ef333e2-61c4-4a06-b0dd-90879a4e4306'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:36.195,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65b26401-c0c2-47ea-8ac6-3b9c80cae064,1141,,"[36.3, 3.6]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['fcd46881-567c-4e9b-8435-f92106e59b32'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.255,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134b7056-1545-472a-a610-d76c49fb7737,1144,,"[28.1, 11.2]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['abd9d3e8-dcc9-432f-a1e2-1e259b6fe9c5'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.237,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb9c2702-259d-47cd-af4a-65bc661287ea,1147,,"[43.8, 68.1]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['8786a1e9-9eb0-4e28-8514-62c650dfe69a'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:47.281,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5f639d-8aec-479e-b950-21d3c4fc2222,1150,,"[61.1, 76.1]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,['0f8efd60-2af2-43d5-bcec-b2256b14cc7f'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:49.571,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82ec62de-e512-46f9-84a3-13409e3e4575,1153,,"[62.5, 51.9]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,45,Barcelona,217,['3a29c4fb-5b81-4c51-8f1b-ea7f7d6aa8f4'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.847,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a8c97e0-92b1-426c-abf8-77394166e816,1156,,"[54.1, 36.0]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,45,Barcelona,217,['7229c085-7421-4b5a-9f49-22af5b6a0425'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.665,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9773215f-e473-47a2-a3fb-ae5bb50cec50,1159,,"[65.6, 53.3]",266433,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,45,Barcelona,217,['38006800-c300-491e-883e-d52286bdc6fc'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:56.920,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a195ca4-d7df-4abf-a168-4d2d80469678,1163,,"[85.2, 5.4]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,45,Barcelona,217,['bd6313cc-61af-4715-b10f-dbf73cf69223'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.834,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f663ca06-7641-410a-b31e-d0027ba44294,1167,,"[64.1, 61.3]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,46,Espanyol,214,['f29ed8dd-c179-41d8-8be2-22cda2b5c1d4'],4,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:04.604,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f95b4ab-360e-4804-922f-9025eb8ceb4b,1169,,"[57.2, 60.1]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Wing,46,Espanyol,214,['e6d1933b-8502-414b-aaee-be17b36a9fcd'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:05.450,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef96aa80-5e40-4278-8b36-5773b2b2d91b,1171,,"[69.5, 62.4]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,46,Espanyol,214,['c472afc3-2f02-4940-8d23-39b9c9291cb0'],6,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:06.108,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1735b27-4ce1-4376-b16d-c80e3e93e4e6,1176,,"[14.5, 36.8]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,47,Barcelona,217,['27da9153-a720-4085-b227-819aa45f9ad5'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:10.740,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4bf4d72-9b74-4935-b533-b0f743846a4d,1178,,"[23.7, 18.6]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,47,Barcelona,217,['080249ad-63f6-436e-bef6-2b40f2d26596'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:12.183,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dda4d34-d128-48f4-9d3e-e59bb1e16d06,1181,,"[26.3, 59.1]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,47,Barcelona,217,['2379d2e5-be20-40df-8b39-f0b65bec25bf'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.923,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d719c39d-51a9-4455-9935-6587dd6d6703,1184,,"[30.2, 23.2]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,47,Barcelona,217,['4b69ec23-741f-41b0-834d-1ebb64dfb045'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:19.526,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f896b17e-45ad-492a-bf7d-55bd553365b6,1186,,"[45.2, 10.7]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,47,Barcelona,217,['35213009-b7f3-47a4-9591-29a3a549fb1c'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.883,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185a4bd5-bd7e-4818-a0b7-534346456738,1188,,"[62.9, 42.7]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['974176d8-dc16-4e67-9885-cb2f19b69c27'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:25.621,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d35c67-5236-46ed-ae37-ca815e27a0e0,1195,,"[99.0, 73.1]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,47,Barcelona,217,['a57445fd-1a6d-47ab-803b-18dbfee3d625'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:31.692,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5033420-2902-46b1-8942-d9cae1a77cf1,1198,,"[112.2, 50.5]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,47,Barcelona,217,['40867f7d-1b38-4fe4-9619-5ae5c6a9c310'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.259,Ball Receipt*,,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47926d24-194e-49e4-8c88-649145324e6c,1200,,"[111.3, 41.8]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,47,Barcelona,217,['54b94c6e-6542-44a3-a429-b92c1f34df1e'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.823,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd72008f-58d8-4825-9792-88039e4f1cab,1203,,"[34.5, 38.7]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,48,Espanyol,214,['576931b6-cf8a-44cb-8441-1a2a708f536a'],37,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:37.351,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7c6f02-11df-429e-b383-b5fda0c18c6f,1205,,"[26.7, 52.3]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Wing,48,Espanyol,214,['91a31bf9-9f40-44bc-a73a-9b5beb7c215c'],38,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:38.490,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ce449b0-aa84-4e26-962a-296ec859c864,1211,,"[45.9, 77.1]",266433,24,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Raúl Baena Urdiales,26607.0,Right Wing,49,Espanyol,214,['55310530-8825-4db5-b133-f0dd4b1f863b'],59,,,,,,,,,,,,,,,,,,Espanyol,214,00:24:59.617,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be892953-4e7a-4fac-bebb-5a848aa5d224,1214,,"[63.1, 77.9]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio García De La Fuente,6767.0,Center Forward,49,Espanyol,214,"['15a659ec-14d5-4d87-82f2-396a60b9acac', 'f618c44d-99ba-4fb7-b2fe-6b0d759ff3dc']",1,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:01.593,Ball Receipt*,True,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d2565cd-90ee-4c67-9986-3ef8ff2cde27,1218,,"[56.8, 52.8]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Left Defensive Midfield,49,Espanyol,214,['85d437a7-e58d-4015-bdef-29e7bb0be8fa'],5,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:05.994,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad38e8cb-8bf8-4b2f-b041-76faf0ea5f72,1222,,"[80.1, 27.3]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,50,Barcelona,217,['cfe7e0ac-4c6f-415b-b72c-55e619487414'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:07.415,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa9a692e-5564-4cb3-980d-e49de69b87ed,1224,,"[69.2, 29.6]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,50,Barcelona,217,['ab41e6ba-c370-4736-b89f-889b7be9e698'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:08.640,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eff8e9b-dcc2-4619-b5ca-6efb61acabcd,1227,,"[84.8, 33.2]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,50,Barcelona,217,['a71839ac-bced-4ee5-ad9c-4d205540a125'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:13.138,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02fe58bc-b40c-4b66-9487-a7e27e63afd6,1231,,"[96.3, 26.8]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,50,Barcelona,217,"['90259640-dd62-4079-8d4f-e8bb2c32dd40', '912d1efb-1660-4489-9fb8-2e20f81aa172']",15,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:15.852,Ball Receipt*,True,2012/2013
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84de855c-791f-4ba0-a607-10b68868efb2,1237,,"[74.1, 38.6]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Raúl Baena Urdiales,26607.0,Right Wing,50,Barcelona,217,['bdaccf78-b74f-44e0-9000-10f3bf8302c4'],20,,,,,,,,,,,,,,,,,,Espanyol,214,00:25:20.613,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b2662ec-c9f8-404c-8543-d26636fefeb6,1241,,"[61.4, 43.2]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,50,Barcelona,217,['d6c2ef5e-55d8-4922-bef1-80413c12e5ba'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:24.698,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54314d9d-c7ac-48f7-97e5-78f4c8c30c08,1243,,"[54.6, 34.6]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,['42e59f85-f3bd-4615-8560-af1d7b0d0c6a'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:25.996,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950de1e-f779-4457-99d5-ba8b19403c2b,1246,,"[62.0, 21.2]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,50,Barcelona,217,['fab7fd1a-69a6-45ec-80de-3ea687e34866'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:30.143,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f8ea4a3-2946-4354-8cd9-ac6f495619a5,1248,,"[65.2, 36.8]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,['1a6d3af9-1c8f-4fcd-b88f-f7cc55675da4'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.175,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9218f0f6-cf43-4240-8a8d-083676ec1ec6,1251,,"[78.8, 25.5]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,50,Barcelona,217,['523c1eff-e2e3-4de6-ae72-88fac3676e85'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.042,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692776d4-7619-41e4-9c4b-517eae21ecd0,1258,,"[71.2, 6.3]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,50,Barcelona,217,['a4bc57ee-e483-4f90-85ae-295cf422da1c'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:36.472,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd67e5b1-49ec-4e12-bb83-72194be76375,1261,,"[83.4, 2.5]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,50,Barcelona,217,['f2b0a470-911c-47dd-a955-747785e0445f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:39.434,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385b349-3433-4b52-b3ff-072a7fb45541,1264,,"[80.8, 7.3]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,50,Barcelona,217,['aae101a5-19a5-4a24-b554-8d38ac754ccf'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.002,Ball Receipt*,,2012/2013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27040b3c-1b29-4043-afda-6d35b2e83e0f,1266,,"[84.8, 9.9]",266433,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,50,Barcelona,217,['97ee132a-8d00-46d6-a0ce-b2a35c95e96e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:42.788,Ball Receipt*,,2012/2013
