50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[71.9, 72.4]",,,,,,,,,,,,2.49556,,,,,,,,,,,,,68487ad7-08be-4a5c-bf4f-e8fb23a6a551,1541,,"[65.3, 57.4]",266525,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Shkodran Mustafi,3638.0,Right Center Back,77,Barcelona,217,"['0565f71c-8105-4f82-937f-a072d8d97bc2', '2ad10397-f092-4977-b318-a5847d42141f', 'fefd8e15-146b-422c-8874-0142d9459cb0']",32,,,,,,,,,,,,,,,,,,Valencia,207,00:36:32.618,Carry,True,2014/2015
,,,,,"[105.6, 75.7]",,,,,,,,,,,,1.400401,,,,,,,,,,,,,bc587430-da66-46b5-8617-78dd8c2218b5,1553,,"[105.6, 77.1]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,78,Barcelona,217,"['255de3f8-cdf5-4a09-8cc9-5ec54750a076', 'a94628ec-4710-4535-a09b-482f91e7f554', 'c5ab4cf7-2636-4055-b50b-db83f9e3969b']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:05.641,Carry,True,2014/2015
,,,,,"[102.0, 58.2]",,,,,,,,,,,,0.462474,,,,,,,,,,,,,85859bdd-7916-4213-bb1d-bcc34d177929,1563,,"[97.9, 60.2]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,79,Barcelona,217,"['bcf12f5d-4c81-431b-b12a-3f1cb16cfa64', 'd675297c-6ed1-4619-a4ca-bdb92a48c964']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.616,Carry,,2014/2015
,,,,,"[102.5, 59.1]",,,,,,,,,,,,0.2271,,,,,,,,,,,,,d3ec7a34-9324-4215-9c3b-62882bf36abe,1567,,"[100.7, 59.7]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,79,Barcelona,217,"['8f9d3a3b-99d2-454d-a599-a99e835ca36c', 'ce547f21-43fd-482f-9da5-ffdf6f6fedb7']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.484,Carry,,2014/2015
,,,,,"[27.2, 10.1]",,,,,,,,,,,,0.4205,,,,,,,,,,,,,d4f6f31c-1e58-49f3-825b-74a277672c23,1572,,"[31.2, 12.4]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Left Wing,80,Valencia,207,"['226e00b8-5f67-4e17-a19f-1805a8c85c32', 'b8fe1b2d-bf0f-4457-82f7-b425e622ed50', 'f18e4d3a-f36b-42d1-bf58-d15137eee441']",17,,,,,,,,,,,,,,,,,,Valencia,207,00:37:17.863,Carry,True,2014/2015
,,,,,"[39.7, 12.7]",,,,,,,,,,,,0.791033,,,,,,,,,,,,,3f0cb5e2-5575-45d9-873d-2499d5a4e8ea,1576,,"[35.6, 15.6]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,80,Valencia,207,"['35ebd8ca-b244-46e4-b3f5-849e681dbacc', 'a4887a04-3103-41d2-8f2f-c4a82ed6496d', 'f74f2685-81e1-4c86-b95f-92b05cb45a3f']",19,,,,,,,,,,,,,,,,,,Valencia,207,00:37:19.117,Carry,True,2014/2015
,,,,,"[71.9, 4.0]",,,,,,,,,,,,1.510568,,,,,,,,,,,,,9082ead9-8abc-4bd7-a057-367c04b14ef2,1582,,"[75.6, 4.7]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Left Wing,81,Valencia,207,"['48301e18-ee66-4963-86c6-b1fc73b75bef', '4b537c2c-211b-45b3-90b7-db28a33ce8fc', 'cd61338f-b595-4b22-a8b9-6eaf784ad2bb', 'f5c8648b-a629-4140-b56a-d4b3c6286e72']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:37:39.225,Carry,True,2014/2015
,,,,,"[56.5, 78.7]",,,,,,,,,,,,0.962895,,,,,,,,,,,,,4584274b-49e5-43f7-baa3-da89d48f4283,1588,,"[55.0, 77.1]",266525,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,82,Barcelona,217,"['163dc0c9-a7f9-45f3-87cb-d8ba2adbd208', '46058f7a-c10f-436f-ba41-6bb4e8a2ee2e', 'dd802d3d-d28c-4c74-9bfb-c37fdf762a92']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:42.745,Carry,True,2014/2015
,,,,,"[62.6, 70.5]",,,,,,,,,,,,0.120022,,,,,,,,,,,,,8020e517-f4a1-42ca-8579-00da2734fdd4,1594,,"[62.1, 69.4]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,83,Barcelona,217,"['000a8a25-4d8c-4502-8c23-3f02c2cdb98d', '0876ec87-778a-49d0-9172-1614be4e21ce', '7b4df689-7d9a-46fa-a199-5cf19babb0d8']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.894,Carry,True,2014/2015
,,,,,"[57.6, 78.2]",,,,,,,,,,,,0.678606,,,,,,,,,,,,,e109396e-e16c-4134-9d0b-3e3a1ac07a0a,1598,,"[57.9, 77.4]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,83,Barcelona,217,"['05494b82-4155-4a5d-95c9-d0333664ab73', 'a672633b-2095-4a87-aad7-2d3f5821e17f', 'c375c87a-98cc-418d-a577-6bf61ff07ef4']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:03.956,Carry,True,2014/2015
,,,,,"[58.5, 77.6]",,,,,,,,,,,,1.179906,,,,,,,,,,,,,227bf5e9-1a21-4285-9ba5-f39b2247b911,1602,,"[62.4, 79.3]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,83,Barcelona,217,"['754e1568-1244-4570-9678-42407ad66929', 'e0568e10-dcf2-4498-a680-e44fa9b757e0', 'e1f76a20-40c0-4547-98cd-772a25ebc2ea']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:05.298,Carry,True,2014/2015
,,,,,"[47.6, 77.4]",,,,,,,,,,,,3.80976,,,,,,,,,,,,,57725d41-f8b1-4292-922c-8fdc781393b0,1606,,"[51.6, 76.2]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,83,Barcelona,217,"['441eb9c6-a4ce-4f07-a89f-dc5a93c77f1d', '769a9894-8fc0-46aa-b9a1-0278f393399a', 'b3d078c3-5041-41b9-96ea-f3b2a330bfea', 'ef5acb87-2304-4f7b-b1f8-ec0353221d0b']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:07.095,Carry,True,2014/2015
,,,,,"[97.5, 34.1]",,,,,,,,,,,,3.4334,,,,,,,,,,,,,e26e2596-f260-4415-969d-57c6b9efc9cf,1611,,"[87.9, 18.2]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francisco Alcácer García,6402.0,Center Forward,84,Valencia,207,"['28b230ab-69a7-4825-a825-d4f08622e911', 'fcab4fab-f6c9-49d5-a72f-500f9d5a1d67']",13,,,,,,,,,,,,,,,,,,Valencia,207,00:38:13.190,Carry,,2014/2015
,,,,,"[92.4, 58.0]",,,,,,,,,,,,3.487066,,,,,,,,,,,,,5ce45c41-fe0c-4428-93dc-e2f5ed4c9e67,1622,,"[66.8, 64.5]",266525,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,86,Valencia,207,"['a48bd38b-a85a-417b-a9bc-49cb8272ddb1', 'c10e437d-3d18-4356-9149-38f0e438b3ff']",41,,,,,,,,,,,,,,,,,,Valencia,207,00:38:41.709,Carry,,2014/2015
,,,,,"[55.6, 29.0]",,,,,,,,,,,,0.431178,,,,,,,,,,,,,576e7a3b-db74-41c4-93a2-159b967e7acb,1631,,"[56.5, 27.9]",266525,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,88,Barcelona,217,"['260d4d0e-4cba-49f4-b044-df0838bd2a22', '3445ac3c-b8b3-421c-8833-d0727200dab7', '46ed6fc9-7ab5-4d46-b763-68cd4c1eb117']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:11.534,Carry,True,2014/2015
,,,,,"[69.5, 52.3]",,,,,,,,,,,,1.81271,,,,,,,,,,,,,af2b8e3e-1edd-4959-941c-fb33cbe7a672,1635,,"[60.1, 40.4]",266525,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,88,Barcelona,217,"['6d8e9a29-52e1-4b13-a1cf-964c9d662c1d', '8ff7b9f1-401e-497c-ad03-cb87b60b609c']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:13.415,Carry,,2014/2015
,,,,,"[78.0, 64.0]",,,,,,,,,,,,5.412852,,,,,,,,,,,,,79f696d3-5cda-47c1-a9ba-fa5504554dcb,1638,,"[76.0, 75.4]",266525,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,"['3156d9d3-5b6a-4a5f-af45-6a123a609497', 'dd10d419-f3dc-417a-8de8-476ffe1d4e53']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:16.698,Carry,,2014/2015
,,,,,"[104.5, 48.0]",,,,,,,,,,,,0.067288,,,,,,,,,,,,,a0d5be91-4ed8-4577-80f8-6e3d3d19770e,1641,,"[105.6, 48.8]",266525,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,88,Barcelona,217,"['1f1061a1-b90d-4431-86d1-53619f24ce7a', '5c320240-8446-4d1b-866c-5e652fa72086']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:22.900,Carry,,2014/2015
,,,,,"[112.8, 26.1]",,,,,,,,,,,,0.357806,,,,,,,,,,,,,52064c86-4fbd-4b9a-ba75-e295403f606f,1644,,"[112.1, 25.8]",266525,39,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,88,Barcelona,217,"['555909de-c03c-49b6-b59b-49f46b51b6bf', 'f0db4b26-5e30-4c7b-9534-8fb5a43e6eea']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:24.525,Carry,,2014/2015
,,,,,"[78.4, 3.7]",,,,,,,,,,,,1.8794,,,,,,,,,,,,,a51bff24-b018-4cc5-8924-facb09b0fabb,1657,,"[77.8, 2.0]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,89,Valencia,207,"['10a00b33-8a2a-489d-8dc9-718ce096914d', '9369eba6-0624-4c96-a30c-49d345ec278b', 'e1e0ea46-27c1-4a92-9c46-578043a44141']",7,,,,,,,,,,,,,,,,,,Valencia,207,00:40:07.153,Carry,True,2014/2015
,,,,,"[64.8, 15.9]",,,,,,,,,,,,1.1619,,,,,,,,,,,,,c81bc053-382c-4c01-8575-687b80beeb81,1661,,"[70.3, 19.3]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,89,Valencia,207,"['2fdeb743-944b-4a50-8161-a9306afea93b', 'ecf89f63-9b0c-4d70-9ba7-baf950fbb5d2']",9,,,,,,,,,,,,,,,,,,Valencia,207,00:40:09.863,Carry,,2014/2015
,,,,,"[52.3, 36.3]",,,,,,,,,,,,1.48,,,,,,,,,,,,,57c50a15-1603-4b18-b4d8-60792f3a7b5c,1664,,"[51.1, 23.9]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,89,Valencia,207,"['7f2d4294-89d0-4f0c-93ef-668ab5ab6093', 'c67967df-eba8-4e72-b215-50f91cc275ae']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:40:12.159,Carry,,2014/2015
,,,,,"[91.3, 60.3]",,,,,,,,,,,,0.624771,,,,,,,,,,,,,f72571f3-7389-4d9c-afb3-f4bcb6637b01,1670,,"[90.4, 62.5]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,91,Valencia,207,"['4e4f6bd8-28fe-4bc4-a404-f4655177d6e4', 'ae38224f-d0dd-42ca-9755-e187ba2da056', 'd077f2f5-da27-401a-b5ba-0dcd3cbadb9a']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:40:39.129,Carry,True,2014/2015
,,,,,"[110.9, 62.7]",,,,,,,,,,,,3.773929,,,,,,,,,,,,,ab622264-6b8f-4fa7-8add-883b0227df2a,1674,,"[91.3, 60.3]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,91,Valencia,207,"['03a5f9ab-47b2-483c-93ff-24ad1fb2b354', '4c76819b-49c9-4f2e-a70e-d44f8371dea4', 'ae38224f-d0dd-42ca-9755-e187ba2da056', 'e518e166-59d4-43b4-8f18-a6785a7c5919']",39,,,,,,,,,,,,,,,,,,Valencia,207,00:40:39.754,Carry,True,2014/2015
,,,,,"[92.3, 55.4]",,,,,,,,,,,,0.5829,,,,,,,,,,,,,b70995b1-287a-4007-bbcc-dc2049ba4fbe,1680,,"[89.6, 54.8]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Center Defensive Midfield,91,Valencia,207,"['7ee95612-31dc-4749-8bcc-2ef3da698dd2', 'e3863dea-0364-4514-a3b1-5d179dd499b7']",45,,,,,,,,,,,,,,,,,,Valencia,207,00:40:45.753,Carry,,2014/2015
,,,,,"[23.1, 18.7]",,,,,,,,,,,,1.030381,,,,,,,,,,,,,810d92c2-d681-4c60-82f4-87a69c96f26a,1684,,"[22.8, 18.1]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,92,Barcelona,217,"['57ccc3d2-5cc1-4548-9831-20e4cc01e63b', '9c5af59c-4401-456f-a155-275755c6f7c7']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:47.428,Carry,,2014/2015
,,,,,"[20.6, 28.7]",,,,,,,,,,,,0.815915,,,,,,,,,,,,,77e8e642-5ff1-4f47-9e22-582ccfe7f6fd,1687,,"[18.6, 27.8]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,92,Barcelona,217,"['b7c29de1-1885-4954-8a58-9e0b65166590', 'e2f213ea-d77d-4924-a9e5-5181bc25404b']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.094,Carry,,2014/2015
,,,,,"[47.3, 71.9]",,,,,,,,,,,,1.926527,,,,,,,,,,,,,230b2f5d-9154-4a46-b885-f7f237adce64,1691,,"[48.5, 72.5]",266525,40,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,92,Barcelona,217,"['26c9ccef-718d-4fe5-879a-e46f5e24337e', '8939e2dd-029e-4fa4-93db-9402c4142831', 'b69f68b6-c63b-460b-857b-271591b30299', 'd00d0bf3-3057-4242-84fd-f3d2675b8a92']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:53.555,Carry,True,2014/2015
,,,,,"[51.1, 19.1]",,,,,,,,,,,,0.433275,,,,,,,,,,,,,1299823d-c734-43e1-8074-222f95e50cbb,1698,,"[51.4, 22.7]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,93,Barcelona,217,"['4ffa41b7-a001-4ac0-a0ce-4e8bd004bccd', 'f9849604-aff0-4f6a-a872-fe16b9e056a5']",12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.269,Carry,,2014/2015
,,,,,"[75.4, 7.4]",,,,,,,,,,,,2.17187,,,,,,,,,,,,,385d2427-07d0-43b4-859c-49b3acb44977,1701,,"[71.7, 5.6]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,93,Barcelona,217,"['02dc5ca3-323c-4208-aa21-579b86284d89', 'bb247cee-7806-4220-bd8a-34e4217d6ecd']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:14.215,Carry,,2014/2015
,,,,,"[77.8, 35.6]",,,,,,,,,,,,3.953074,,,,,,,,,,,,,3acf9336-18b7-4e55-94cf-6abfd46634dd,1704,,"[74.7, 17.8]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,93,Barcelona,217,"['3c2285b8-0326-4b9e-81ba-9210d7ab7e74', 'b69bb626-a9c4-423c-bcaa-ebf2d585c0a1']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:16.826,Carry,,2014/2015
,,,,,"[64.7, 53.1]",,,,,,,,,,,,0.696856,,,,,,,,,,,,,d7e7587d-6ef7-43aa-b170-a9934aa12884,1707,,"[68.4, 50.3]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,93,Barcelona,217,"['0ecda3f9-28c1-4eed-ab85-1b3a906510b8', '569c5d74-f4dc-42e4-ab7e-525fddc2ee8e']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:21.782,Carry,,2014/2015
,,,,,"[80.0, 63.6]",,,,,,,,,,,,4.844539,,,,,,,,,,,,,e4d0b60a-b788-4c64-a3e9-563bdb2982e4,1710,,"[78.0, 75.1]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,"['687a5112-155f-4d7a-a229-1ff6d101df00', '7014e50b-8f3d-40d2-b8e7-f4dbbf65fe9e', 'd16c755c-6dcb-4da7-a655-ffbf1bcd2419']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.183,Carry,True,2014/2015
,,,,,"[81.8, 42.0]",,,,,,,,,,,,3.0775,,,,,,,,,,,,,3988dca9-18ce-44af-b3bc-40a0d4a44edc,1714,,"[80.0, 63.6]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,93,Barcelona,217,"['0d9c2cc5-7407-4a76-bc77-84354a9566a8', '7014e50b-8f3d-40d2-b8e7-f4dbbf65fe9e', 'a8e8e721-84f5-416d-9f91-5c652517d48f']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.027,Carry,True,2014/2015
,,,,,"[85.5, 22.5]",,,,,,,,,,,,1.6664,,,,,,,,,,,,,26380407-6f75-4653-b040-0cf8a7cbbf4c,1717,,"[83.7, 23.5]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,93,Barcelona,217,"['12f086c7-f818-4436-9f60-609890faf5af', '662f2bbe-d313-4f50-a08a-5e0a22198804']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:32.905,Carry,,2014/2015
,,,,,"[113.6, 21.5]",,,,,,,,,,,,2.363305,,,,,,,,,,,,,efc62a21-f42d-4d15-b55c-03b90bab65c3,1720,,"[105.9, 22.2]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,93,Barcelona,217,"['289ea9f5-e0bd-4948-8142-d750c441a510', '6c7f00fd-1435-462f-917b-61c1b1df2378', 'd135e7e0-804a-4249-b96c-aeb2bfdb2ffa']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.647,Carry,True,2014/2015
,,,,,"[110.2, 21.0]",,,,,,,,,,,,1.616888,,,,,,,,,,,,,8b6dd6e6-7641-4ced-b717-3a334f12aef2,1724,,"[113.6, 21.5]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,93,Barcelona,217,"['2a0e046a-a778-4649-b646-8a309c15fd67', '55f5e8ae-5227-4e29-b087-bb8d9b5c4781', '6c7f00fd-1435-462f-917b-61c1b1df2378']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.011,Carry,True,2014/2015
,,,,,"[98.7, 20.0]",,,,,,,,,,,,0.636543,,,,,,,,,,,,,a73c8aac-884f-4adc-9d4a-2baac5a1e272,1727,,"[97.9, 21.3]",266525,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,93,Barcelona,217,"['73a8d508-9d9a-4a4d-a185-e2d66086aad3', '78e9c36a-b285-460d-9b76-3299b029f852', 'f3d57cdd-0450-46b4-9be3-6f73f4d08220']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:42.233,Carry,True,2014/2015
,,,,,"[76.8, 20.7]",,,,,,,,,,,,1.3361,,,,,,,,,,,,,3f93ca68-22e3-4793-a957-fc74b3acfcf9,1738,,"[71.3, 30.1]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Center Midfield,94,Valencia,207,"['78e9d3e7-28a8-4f61-b456-1e148e4e08ab', '7f2f9a79-b338-4104-815f-268f2d7c145e', 'aba72ddf-6480-4ac2-9319-60b3dad27154']",12,,,,,,,,,,,,,,,,,,Valencia,207,00:42:12.367,Carry,True,2014/2015
,,,,,"[112.8, 13.9]",,,,,,,,,,,,1.6523,,,,,,,,,,,,,1421cd52-7ad6-477f-9db3-5bb690842e7f,1742,,"[92.9, 7.7]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rodrigo Moreno Machado,5718.0,Left Wing,94,Valencia,207,"['2b0b13a7-8d32-48f9-bca0-8149c2dd424e', 'cd76a3e4-7d59-4f8a-9184-e3f84955da0e']",15,,,,,,,,,,,,,,,,,,Valencia,207,00:42:15.857,Carry,,2014/2015
,,,,,"[7.6, 39.3]",,,,,,,,,,,,1.389841,,,,,,,,,,,,,b9568015-694d-4534-9e2d-977c0ee55ee2,1746,,"[3.3, 40.9]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,95,Barcelona,217,"['09ad8249-a3e8-42ce-a715-108bbdf20b7d', 'c1fba7c5-c306-4c67-a255-fadc0b487e31']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.066,Carry,,2014/2015
,,,,,"[27.7, 19.8]",,,,,,,,,,,,1.143662,,,,,,,,,,,,,0e60d5cd-88c2-4cfe-90e4-da861d9dbd30,1749,,"[23.1, 26.1]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['6ea9c217-2f14-4621-93ca-fce33e5d6fc7', '816ff160-07d2-43a4-b7e3-f5a08688a7df']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:22.823,Carry,,2014/2015
,,,,,"[69.5, 27.5]",,,,,,,,,,,,7.050499,,,,,,,,,,,,,c33a4cf5-0fd7-44aa-9135-6aeef37e93af,1752,,"[52.4, 5.3]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,95,Barcelona,217,"['4c723428-2530-49b5-88e5-c6070e138950', 'f3c32dbb-2dd5-42e4-af67-285cebc1faa5']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.922,Carry,,2014/2015
,,,,,"[76.3, 47.4]",,,,,,,,,,,,3.940187,,,,,,,,,,,,,0d22cf58-01d3-4be9-ac11-db33811f4064,1755,,"[69.6, 49.2]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['79dab122-eb77-42db-88cb-3f515ed5b3a2', '95b30c58-6be5-477a-bb72-f4e3c7a77845', 'bca8c4ab-9e3e-4d1b-b05a-911d23f8f882']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.259,Carry,True,2014/2015
,,,,,"[74.7, 39.3]",,,,,,,,,,,,0.910401,,,,,,,,,,,,,ce55e846-45bc-4b14-89c5-2597316eaad4,1759,,"[73.5, 38.4]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,95,Barcelona,217,"['3cd091e5-94bf-417b-841d-f681cafbad36', '4f58f8c4-9660-4e2d-ac55-2999f29845c1']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:39.247,Carry,,2014/2015
,,,,,"[75.7, 53.7]",,,,,,,,,,,,1.235894,,,,,,,,,,,,,14bc4bac-f73e-4ec7-bb38-e6e5f97e4771,1762,,"[74.7, 52.6]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,95,Barcelona,217,"['02e1917b-865c-49f0-9926-893e89ed3fcc', '9b6cc9c9-4969-48a8-9a8b-e829731508e6']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.312,Carry,,2014/2015
,,,,,"[77.4, 66.8]",,,,,,,,,,,,0.119998,,,,,,,,,,,,,faf7e41a-57be-4448-be51-c3611a37d3f1,1765,,"[76.0, 66.8]",266525,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,95,Barcelona,217,"['1ffc505d-cf2c-487c-b04b-30361407a7f8', 'b1124aa5-b060-4784-a76d-858ecf825914']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:44.273,Carry,,2014/2015
