ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.9611,,,,,,,,,,,,,,5cacca29-6128-4450-9034-c8272a4aa04f,3274,,"[41.7, 5.5]",70309,67,,,,-0.084215924,,Left Foot,,,,"[57.1, 4.2]",,Ground Pass,,15.454773,,,,Cristian Tello Herrera,6658.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,"['09970147-ca39-4b11-992d-f940dbb7407b', 'f369aacd-0a24-48a3-852f-7cd92266a111']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.385,Pass,True,2012/2013
,,,,,,,,,,,,,,1.328,,,,,,,,,,,,,,f93524b5-a77a-450d-b380-40492ca05132,3278,,"[56.0, 3.5]",70309,67,,,,3.009041,,Right Foot,,,,"[44.0, 5.1]",,Low Pass,,12.106196,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,Cristian Tello Herrera,6658.0,Left Wing,128,Barcelona,217,"['06ae4587-0309-4701-a742-89c56ded08ce', 'ef830b75-6d74-4844-9a05-eadd59a81d5a']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.266,Pass,True,2012/2013
,,,,,,,,,,,,,,0.8635,,,,,,,,,,,,,,f23cc666-8c6e-417f-9309-3d20f04040ee,3281,,"[50.4, 6.5]",70309,67,,,,1.6850506,,Left Foot,,,,"[49.0, 18.7]",,Ground Pass,,12.280066,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['cfc4c77b-8d67-4007-abfa-1f627f4f33ad'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:57.893,Pass,,2012/2013
,,,,,,,,,,,,,,0.6714,,,,,,,,,,,,,,f88fcfc6-b8a9-4b97-b250-a8243adbc69d,3283,,"[49.0, 18.7]",70309,67,,,,-1.3347727,,Right Foot,,,,"[50.9, 10.8]",,Ground Pass,,8.125269,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,128,Barcelona,217,['375b876c-a771-47b2-8436-d9ecd30f8ce1'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:58.757,Pass,,2012/2013
,,,,,,,,,,,,,,1.675734,,,,,,,,,,,,,,4ff5db68-d436-4c8f-84be-2c133a136317,3285,,"[50.7, 11.0]",70309,67,,,,2.681588,,Left Foot,,,,"[28.7, 21.9]",,Low Pass,,24.552189,,,,Carles Puyol i Saforcada,20125.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['a74ea72a-2ca6-49fb-a42f-c427430807f3'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.428,Pass,,2012/2013
,,,,,,,,,,,,,,1.723322,,,,,,,,,,,,,,ff6a4f2e-eae3-4e63-bd59-aacc165483a2,3288,,"[30.2, 23.2]",70309,68,,,,1.4541409,,Right Foot,,,,"[33.2, 48.8]",,Ground Pass,,25.775183,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,128,Barcelona,217,['d1a5283a-293b-49dc-b690-f1885a470066'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.719,Pass,,2012/2013
,,,,,,,,,,,,,,1.417667,,,,,,,,,,,,,,ec0cadfe-8048-4774-bce4-7d313544206a,3291,,"[41.7, 48.4]",70309,68,,,,-0.6907101,,Right Foot,,,,"[51.5, 40.3]",,Ground Pass,,12.714166,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,128,Barcelona,217,['89df02eb-333c-4239-aa10-a652afb0f92c'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.008,Pass,,2012/2013
,,,,,,,,,,,,,,1.2044,,,,,,,,,,,,,,1aaace4b-dc19-4250-82a0-bcb53fff997b,3294,,"[54.5, 39.6]",70309,68,,,,-1.4766312,,Right Foot,,,,"[56.2, 21.6]",,Ground Pass,,18.0801,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,128,Barcelona,217,['6cdb5b57-c1f1-41a1-b829-bd7392867d99'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:09.298,Pass,,2012/2013
,,,,,,,,,,,,,,3.062659,,,,,,,,,,,,,,59b2b941-1db7-41c9-aaf2-03242df29358,3297,,"[60.3, 14.9]",70309,68,,,,0.045620497,,Left Foot,,,,"[106.3, 17.0]",,Ground Pass,,46.04791,,,,Cristian Tello Herrera,6658.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,128,Barcelona,217,['565f98c8-f0fc-43bd-b9ce-531f165ca992'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.460,Pass,,2012/2013
,,,,,,,,,,,,,,2.006123,,,,,,,,,,,,,,8c778dfb-8c94-4496-bb62-e22cdafb77f5,3306,,"[9.1, 66.5]",70309,68,,,,0.7016782,,Left Foot,,,,"[24.6, 79.6]",,Low Pass,,20.294334,,Out,,Jose María Movilla Cubero,25920.0,,,,,,,2,From Free Kick,Ádám Pintér,10815.0,Right Center Back,128,Barcelona,217,"['3d02c31b-b64b-4533-a716-966076c5e2f3', '54877617-b0db-44ad-b665-09d5cdde27bb']",20,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:23:20.672,Pass,True,2012/2013
,,,,,,,,,,,,,,6.565894,,,,,,,,,,,,,,1b973a59-d12a-434c-88fe-1b908888fd70,3308,,"[100.1, 1.0]",70309,68,,,,1.6726978,,,,,,"[93.3, 67.5]",,High Pass,,66.84676,,,,Martín Montoya Torralbo,6593.0,,,True,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,['96b3f926-1752-4e64-8195-7faabe8e6544'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.537,Pass,,2012/2013
,,,,,,,,,,,,,,0.8376,,,,,,,,,,,,,,1f77ed27-11d9-470b-ba5b-cb802d28f341,3311,,"[91.2, 68.8]",70309,68,,,,-0.82297444,,Right Foot,,,,"[97.6, 61.9]",,Ground Pass,,9.411163,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,129,Barcelona,217,['cd8205ed-e7c6-4150-b094-fb044c1f4b4f'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.108,Pass,,2012/2013
,,,,,,,,,,,,,,0.7093,,,,,,,,,,,,,,90e27746-d9bc-4f97-abd1-f15816b0ac67,3313,,"[97.6, 61.9]",70309,68,,,,2.661187,,Right Foot,,,,"[90.5, 65.6]",,Ground Pass,,8.0062475,,,,Martín Montoya Torralbo,6593.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,129,Barcelona,217,['7119522d-3eb3-4134-a04f-5b7756ba11b8'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:45.945,Pass,,2012/2013
,,,,,,,,,,,,,,1.963263,,,,,,,,,,,,,,f23792aa-1e3c-4402-9f6d-3e0c1b48c079,3317,,"[91.6, 64.0]",70309,68,,,,-2.8286915,,Right Foot,,,,"[78.0, 59.6]",,Ground Pass,,14.294055,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,129,Barcelona,217,"['960c893f-3e48-45a1-b40b-a9c09b2c01d3', 'bb31787e-6f60-4ca2-b996-fda54843c091']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:46.815,Pass,True,2012/2013
,,,,,,,,,,,,,,1.3499,,,,,,,,,,,,,,d1663742-0071-4bfa-9eb9-9842293ee75f,3321,,"[76.6, 56.9]",70309,68,,,,-1.4300661,,Right Foot,,,,"[78.3, 44.9]",,Ground Pass,,12.119819,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,129,Barcelona,217,"['5f618ce7-b587-4c64-90cc-4547cd4db3e8', 'fc6a1d10-110e-4699-9c72-192581ac0aff']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:48.995,Pass,True,2012/2013
,,,,,,,,,,,,,,0.719,,,,,,,,,,,,,,7d9a8197-bbfe-4f6e-a4c9-c76c600ef8fe,3323,,"[78.7, 44.4]",70309,68,,,,-0.60945857,,Right Foot,,,,"[84.0, 40.7]",,Ground Pass,,6.463745,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,129,Barcelona,217,['b1691b92-9769-4118-834e-0fc1dd576595'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:50.345,Pass,,2012/2013
,,,,,,,,,,,,,,0.9351,,,,,,,,,,,,,,0441af0f-4065-476b-b4d8-e42e6dbdbe90,3325,,"[84.0, 41.0]",70309,68,,,,2.8674252,,Left Foot,,,,"[77.6, 42.8]",,Ground Pass,,6.6483083,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,['b35aa006-f606-4fb5-b0f6-492fd0efc9a9'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.064,Pass,,2012/2013
,,,,,,,,,,,,,,1.8287,,,,,,,,,,,,,,5b32927f-8822-43ac-8ea1-75e5ba7b9096,3328,,"[72.0, 33.2]",70309,68,,,,-1.4804914,,Right Foot,,,,"[74.3, 7.8]",,Ground Pass,,25.503922,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,129,Barcelona,217,['c880ad4a-e291-4bcc-a40f-ee9109451d23'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:52.581,Pass,,2012/2013
,,,,,,,,,,,,,,1.543397,,,,,,,,,,,,,,f352d3ab-23c8-430b-8998-5242ed6674b3,3331,,"[74.3, 9.7]",70309,68,,,,-0.19652523,,Left Foot,,,,"[96.4, 5.3]",,Ground Pass,,22.533752,,,,Cristian Tello Herrera,6658.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,['ef9a421a-7700-42e6-88d2-f59b1f410b78'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.807,Pass,,2012/2013
,,,,,,,,,,,,,,1.1419,,,,,,,,,,,,,,b2b888bb-5d7f-4fc2-95c1-8cd4fd899c36,3335,,"[105.2, 3.5]",70309,68,,,,2.4475148,,Right Foot,,,,"[90.3, 15.9]",,Ground Pass,,19.384789,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Cristian Tello Herrera,6658.0,Left Wing,129,Barcelona,217,['6d166c47-64fb-45ce-a5ec-ecb1c2913b37'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.674,Pass,,2012/2013
,,,,,,,,,,,,,,0.8308,,,,,,,,,,,,,,035172f4-7808-40ff-8771-aa5471ef821b,3337,,"[89.3, 15.6]",70309,69,,,,-1.146235,,Right Foot,,,,"[92.6, 8.3]",,Ground Pass,,8.011242,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,129,Barcelona,217,['f004c8da-098b-4377-88ab-382ed0210cb3'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:00.816,Pass,,2012/2013
,,,,,,,,,,,,,,0.6793,,,,,,,,,,,,,,8e97544a-85b6-4ba2-96b9-89e81cc5715d,3339,,"[92.6, 8.3]",70309,69,,,,2.2920623,,Left Foot,,,,"[87.5, 14.1]",,Ground Pass,,7.7233415,,,,Andrés Iniesta Luján,5216.0,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,129,Barcelona,217,['d6e28140-a70b-4724-a67d-0311630ce1db'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:01.647,Pass,,2012/2013
,,,,,,,,,,,,,,0.6949,,,,,,,,,,,,,,0c9256bf-566a-459c-8bbc-744b18cbc8bb,3342,,"[87.9, 14.0]",70309,69,,,,0.38228258,,Right Foot,,,,"[97.6, 17.9]",,Ground Pass,,10.454664,,,,Cristian Tello Herrera,6658.0,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,129,Barcelona,217,['4caed9de-7245-4a66-874f-5df4b98ad10b'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:03.284,Pass,,2012/2013
,,,,,,,,,,,,,,1.652757,,,,,,,,,,,,,,308be95c-8e4c-4c3b-b9db-115cf127bccc,3347,,"[94.2, 14.7]",70309,69,,,,-2.900237,,Right Foot,,,,"[81.2, 11.5]",,Ground Pass,,13.388055,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Cristian Tello Herrera,6658.0,Left Wing,129,Barcelona,217,"['0e54d87d-fc4b-41d2-8364-9b51cc76dd70', '91fd0a8d-6630-46ce-8f5f-622736fe1b32', 'ff011a9c-631d-4cd1-9719-730f599da947']",5,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:05.242,Pass,True,2012/2013
,,,,,,,,,,,,,,1.239543,,,,,,,,,,,,,,ad05e060-c15c-4ce5-8119-c6e5f68df12d,3352,,"[55.9, 75.3]",70309,69,,,,-1.8648723,,Left Foot,,,,"[50.6, 57.8]",,Ground Pass,,18.284967,,,,Jose María Movilla Cubero,25920.0,,,,,,,2,Regular Play,Francisco Montañés Claverías,24578.0,Right Midfield,130,Real Zaragoza,395,['776c8d0d-b195-494c-b3bc-f125877f9532'],10,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:10.769,Pass,,2012/2013
,,,,,,,,,,,,,,1.202556,,,,,,,,,,,,,,5da2482e-d118-4afa-943f-20fc7fd1358d,3356,,"[50.5, 59.1]",70309,69,,,,-2.1540258,,Right Foot,,,,"[44.1, 49.4]",,Ground Pass,,11.621101,,,,Antonio Galdeano Benítez,26234.0,,,,,,,2,Regular Play,Jose María Movilla Cubero,25920.0,Right Defensive Midfield,130,Real Zaragoza,395,"['3ac766a0-a06e-487d-9ba4-7d8bfe721ab2', '4a627e0d-dce4-4f5c-87d2-ed9a629adb08']",12,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:12.479,Pass,True,2012/2013
,,,,,,,,,,,,,,1.339213,,,,,,,,,,,,,,3319a97f-3e6a-4119-b0b6-a97a136797d8,3360,,"[47.5, 45.3]",70309,69,,,,-2.9835026,,Right Foot,,,,"[40.6, 44.2]",,Ground Pass,,6.987131,,,,Ádám Pintér,10815.0,,,,,,,2,Regular Play,Antonio Galdeano Benítez,26234.0,Left Defensive Midfield,130,Real Zaragoza,395,"['398548e0-25cd-45b9-9d1e-db4e9941e020', '991e0a32-f665-4e74-b24a-134feb4aeab4']",14,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:14.956,Pass,True,2012/2013
,,,,,,,,,,,,,,1.501879,,,,,,,,,,,,,,37d0273b-2c60-4ea3-a0de-ec555d97d05f,3363,,"[44.3, 52.7]",70309,69,,,,0.26975808,,Right Foot,,,,"[66.0, 58.7]",,Ground Pass,,22.514217,,,,Víctor Rodríguez Romero,15893.0,,,,,,,2,Regular Play,Ádám Pintér,10815.0,Right Center Back,130,Real Zaragoza,395,['f7603e80-8c00-4787-9bed-93d034f681de'],18,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:18.078,Pass,,2012/2013
,,,,,,,,,,,,,,0.7313,,,,,,,,,,,,,,0b8fbd58-923a-4c21-b34c-b3f9fad30585,3367,,"[64.2, 60.8]",70309,69,,,,-0.3045109,,Right Foot,,,,"[78.2, 56.4]",,Ground Pass,,14.675149,,,,Carlos Reina Aranda,26522.0,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,130,Real Zaragoza,395,['bc87e6c8-b1ee-46ac-920c-d0d70ce6554c'],20,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:20.658,Pass,,2012/2013
,,,,,,,,,,,,,,0.924767,,,,,,,,,,,,,,a9589f9c-efba-4ffe-a909-42e4a5320435,3369,,"[75.9, 57.0]",70309,69,,,,-2.5630684,,Right Foot,,,,"[71.0, 53.8]",,Ground Pass,,5.8523498,,,,Víctor Rodríguez Romero,15893.0,,,,,,,2,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,130,Real Zaragoza,395,['828ac3a8-e310-4d59-aa6d-07e1ad349207'],21,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:21.390,Pass,,2012/2013
,,,,,,,,,,,,,,1.23391,,,,,,,,,,,,,,9b3dfd97-37e1-4426-bab3-1dee288ee0e5,3372,,"[70.1, 54.5]",70309,69,,,,-2.6037571,,Right Foot,,,,"[64.4, 51.1]",,Ground Pass,,6.6370173,,,,Jose María Movilla Cubero,25920.0,,,,,,,2,Regular Play,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,130,Real Zaragoza,395,['284c5dec-6456-4a98-b0f9-52fcf9817b19'],22,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:22.521,Pass,,2012/2013
,,,,,,,,,,,,,,1.784624,,,,,,,,,,,,,,969c0c13-74cb-483f-80e3-950e22d32f82,3375,,"[69.2, 53.4]",70309,69,,,,1.2110894,,Right Foot,,,,"[78.0, 76.8]",,Ground Pass,,25.0,,,,Francisco Montañés Claverías,24578.0,,,,,,,2,Regular Play,Jose María Movilla Cubero,25920.0,Right Defensive Midfield,130,Real Zaragoza,395,['01f22e66-ef8d-4874-af90-27cc4dcbd8d2'],25,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:25.746,Pass,,2012/2013
,,,,,,,,,,,,,,1.948818,,,,,,,,,,,,,,e9a9ed61-d257-4bd4-9bdb-a45fae8ead82,3378,,"[78.7, 76.6]",70309,69,,,,-0.20370747,,Right Foot,,,,"[100.0, 72.2]",,Ground Pass,,21.749712,,,,Carlos Reina Aranda,26522.0,,,,,,,2,Regular Play,Francisco Montañés Claverías,24578.0,Right Midfield,130,Real Zaragoza,395,['ddfd490a-d1b7-4463-96cd-36bba3e70722'],28,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:24:28.307,Pass,,2012/2013
,,,,,,,,,,,,,,1.815,,,,,,,,,,,,,,587e27df-bdf1-4e1f-b257-ab577578f971,3384,,"[120.0, 80.0]",70309,70,,,,-1.8948352,,Right Foot,,,,"[106.8, 40.7]",,High Pass,,41.45757,,,True,Raúl Goni Bayo,27199.0,,,,Outswinging,,Corner,2,From Corner,Víctor Rodríguez Romero,15893.0,Center Attacking Midfield,131,Real Zaragoza,395,['b529d4ee-e050-4422-9121-d81baee7cea5'],4,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:04.375,Pass,,2012/2013
,,,,,,,,,,,,,,0.796,,,,,,,,,,,,,,b1dd9f2d-9d95-4784-9469-16f334db42f9,3387,,"[105.8, 40.3]",70309,70,,,,-0.88312507,,Right Foot,,,,"[108.1, 37.5]",,Low Pass,,3.6235342,,Incomplete,,,,,,,,,,2,From Corner,Raúl Goni Bayo,27199.0,Right Back,131,Real Zaragoza,395,['88dc9aea-ee5c-4049-8c68-54f7e1c45924'],6,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:06.240,Pass,,2012/2013
,,,,,,,,,,,,,,2.6568,,,,,,,,,,,,,,dce2aa62-276c-455a-9c52-68843760816f,3389,,"[62.7, 13.5]",70309,70,,,,-0.28401607,,Left Foot,,,,"[97.3, 3.4]",,Ground Pass,,36.044003,,,,Lucas Antonio Wílchez,27197.0,,,,,,Recovery,2,From Corner,Javier Paredes Arango,26429.0,Left Back,131,Real Zaragoza,395,['df5ec67f-daf3-46cf-8c6b-8a39b3b732c1'],11,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:11.499,Pass,,2012/2013
,,,,,,,,,,,,,,0.959126,,,,,,,,,,,,,,93ece6fb-919c-4021-8bae-bd525f05ace8,3393,,"[99.2, 5.0]",70309,70,,,,2.707787,,Left Foot,,,,"[85.6, 11.3]",,Ground Pass,,14.988329,,,,Antonio Galdeano Benítez,26234.0,,,,,,,2,From Corner,Lucas Antonio Wílchez,27197.0,Left Midfield,131,Real Zaragoza,395,['12defccd-da35-4b42-af65-df434b09df76'],16,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:16.931,Pass,,2012/2013
,,,,,,,,,,,,,,1.5729,,,,,,,,,,,,,,67950b00-e810-40ad-812b-4ef718295339,3396,,"[86.7, 16.3]",70309,70,,,,0.887087,55e79aff-2946-41e6-9c4e-0a91dae5a22a,Right Foot,True,,,"[110.9, 46.0]",,High Pass,,38.310963,,,,Álvaro González Soberón,6762.0,True,,,,,,2,From Corner,Antonio Galdeano Benítez,26234.0,Left Defensive Midfield,131,Real Zaragoza,395,['e57da539-2d15-4a33-a96f-4f993e8c8b7b'],19,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:19.392,Pass,,2012/2013
,,,,,,,,,,,,,,2.5033,,,,,,,,,,,,,,8a6f4d7d-0103-4fba-8a81-d86d09f011af,3401,,"[7.0, 37.0]",70309,70,True,,,1.4377836,,Right Foot,,,,"[10.8, 65.4]",,Ground Pass,,28.653097,,,,Carles Puyol i Saforcada,20125.0,,,,,,Goal Kick,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,132,Barcelona,217,['54ae803c-106a-4cd4-bfc2-b85ee15c764c'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.642,Pass,,2012/2013
,,,,,,,,,,,,,,1.741608,,,,,,,,,,,,,,3dbb1ddb-f8ec-48d8-a8aa-fd43bcdba461,3403,,"[9.7, 64.4]",70309,70,True,,,-1.6715182,,Left Foot,,,,"[7.8, 45.6]",,Ground Pass,,18.895767,,,,Víctor Valdés Arribas,20176.0,,,,,,,2,From Goal Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,132,Barcelona,217,['eb4882fa-dc2d-494e-b3b8-6b4b76bd280d'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:38.146,Pass,,2012/2013
,,,,,,,,,,,,,,3.2241,,,,,,,,,,,,,,7069fbbc-45a0-4b37-a323-ada8e3b301af,3406,,"[9.0, 46.7]",70309,70,,,,-0.5770523,,Right Foot,,,,"[55.7, 16.3]",,High Pass,,55.722977,,Incomplete,,,,,,,,,,2,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,132,Barcelona,217,"['20db5b37-1d5b-459a-bb4a-556433d32552', 'c39d1022-1702-4607-9dda-3dfd4f73365c']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:41.381,Pass,True,2012/2013
,,,,,,,,,True,,,,,1.421935,,,,,,,,,,,,,,c39d1022-1702-4607-9dda-3dfd4f73365c,3408,,"[65.3, 64.7]",70309,70,,,True,-2.1171563,,,,,,"[56.3, 49.9]",,Low Pass,,17.321663,,,,Ádám Pintér,10815.0,,,,,,Interception,2,Regular Play,Raúl Goni Bayo,27199.0,Right Back,133,Real Zaragoza,395,"['7069fbbc-45a0-4b37-a323-ada8e3b301af', '8986cee0-3a1d-4c64-9251-e8989b0f0f38', 'e5fc00db-cec6-4130-a96f-8c64135fdff3']",44,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:44.605,Pass,True,2012/2013
,,,,,,,,,,,,,,0.7952,,,,,,,,,,,,,,36c86ea4-a7e5-42a5-aeb4-0de25bcc5898,3411,,"[57.9, 48.3]",70309,70,,,,-0.9229849,,Right Foot,,,,"[63.5, 40.9]",,Ground Pass,,9.2800865,,,,Carlos Reina Aranda,26522.0,,,,,,,2,Regular Play,Ádám Pintér,10815.0,Right Center Back,133,Real Zaragoza,395,['5321fcdc-0872-485d-a905-30f678bed527'],47,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:47.012,Pass,,2012/2013
,,,,,,,,,,,,,,0.896,,,,,,,,,,,,,,edc81c63-a92c-4b9d-b068-58cb2bb37d57,3414,,"[56.8, 42.5]",70309,70,,,,-2.581911,,Right Foot,,,,"[48.5, 37.3]",,Ground Pass,,9.794386,,,,Álvaro González Soberón,6762.0,,,,,,,2,Regular Play,Carlos Reina Aranda,26522.0,Center Forward,133,Real Zaragoza,395,['636eaa80-1d26-45c7-bee9-38356e2fd597'],49,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:49.875,Pass,,2012/2013
,,,,,,,,,,,,,,0.986184,,,,,,,,,,,,,,790f0861-65df-4286-ae32-c1a5478c0713,3417,,"[46.6, 36.3]",70309,70,,,,1.4756075,,Left Foot,,,,"[48.5, 56.2]",,Ground Pass,,19.990498,,,,Ádám Pintér,10815.0,,,,,,,2,Regular Play,Álvaro González Soberón,6762.0,Left Center Back,133,Real Zaragoza,395,['d515a489-d5f9-428f-8e9a-8d6043af5230'],50,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:50.811,Pass,,2012/2013
,,,,,,,,,,,,,,3.555597,,,,,,,,,,,,,,13fde052-aa72-47a4-8013-14c99fb0e421,3420,,"[49.0, 56.4]",70309,70,,,,-0.9223947,,Right Foot,,,,"[90.9, 1.1]",,High Pass,,69.38084,,Out,,Lucas Antonio Wílchez,27197.0,,,True,,,,2,Regular Play,Ádám Pintér,10815.0,Right Center Back,133,Real Zaragoza,395,['48a19ebd-b1dc-4315-9f2a-f6dff5e8e7cf'],53,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:25:53.091,Pass,,2012/2013
,,,,,,,,,,,,,,1.5544,,,,,,,,,,,,,,6151cbf5-9db8-4699-8f66-f9ae42076623,3422,,"[30.9, 80.0]",70309,71,,,,-0.8557046,,,,,,"[40.8, 68.6]",,High Pass,,15.098676,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Throw-in,2,From Throw In,Martín Montoya Torralbo,6593.0,Right Back,134,Barcelona,217,['7d91798c-a40e-49a7-af1d-4ebd7d4bf8e6'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:08.369,Pass,,2012/2013
