bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,1.465872,,,,,,,,,,,,,ebbf3768-5348-489e-8603-32801c1516ec,2553,,"[95.5, 19.3]",68325,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,174,Mallorca,1043,"['45694ced-c7ca-491a-9e12-6db17bab8162', 'd9fbceac-c7e1-4059-a245-4be778c88152']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:21:23.065,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.05901,,,,,,,,,,,,,f13f1971-9489-4959-b4dc-db2f56e72502,2565,,"[56.0, 14.0]",68325,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,174,Mallorca,1043,"['a7ff4d72-5aed-452b-b604-b126f0f40b4d', 'd853815c-b063-4d49-8f95-968075d0e2a5', 'f601c644-d3b7-41a0-a52b-02e6ae4b4299']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.423,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.544511,,,,,,,,,,,,,225f267d-a08b-480a-b869-ce6cdd3d3b2d,2575,,"[78.0, 9.4]",68325,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,174,Mallorca,1043,"['54774aa1-de5a-4f7d-89af-03053bf55d3c', 'f03cafca-34e4-452b-ad33-d30ef0b78677']",41,,,,,,,,,,,,,,,,,Mallorca,1043,00:21:41.932,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.454405,,,,,,,,,,,,,3e64c81d-4bb8-4e53-9556-268b27eb65bb,2609,,"[19.2, 12.8]",68325,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fernando Navarro i Corbacho,6913.0,Left Back,176,Barcelona,217,['9d7330c9-27fb-4d55-bf69-600e9ac3c9a1'],19,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:19.883,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.775339,,,,,,,,,,,,,78d06758-1407-486b-b062-9f0eb030929f,2620,,"[12.7, 50.2]",68325,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonás Manuel Gutiérrez,25997.0,Right Wing,176,Barcelona,217,"['477c6935-bc2b-4e5a-9b40-9c0671ba954b', 'a07ca034-b9e8-4f6a-bd6b-b14aeb6eeec0', 'd892262b-3c57-4116-a9a5-423bcc9d3edf']",30,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:30.590,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.139588,,,,,,,,,,,,,873fc4f2-c568-4f5f-b0d3-930f8e5527f5,2629,,"[25.5, 49.5]",68325,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Left Center Back,176,Barcelona,217,"['5dd47ebf-29de-45c8-8db8-8359867c86d2', '79f346be-e42b-447b-9468-69df5d96c8f4']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.970,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.566507,,,,,,,,,,,,,5261fed4-30cf-49da-bc46-ef992134f068,2632,,"[29.1, 45.5]",68325,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,176,Barcelona,217,"['5dd47ebf-29de-45c8-8db8-8359867c86d2', '8808d0de-8ae9-4a5f-a022-1675dcc844cd']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.226,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.802726,,,,,,,,,,,,,b6c25559-1287-45f8-aa9b-9de1e580efec,2634,,"[85.0, 44.1]",68325,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Fernando Arango Sáenz,25995.0,Left Wing,176,Barcelona,217,"['be5b741f-57a0-41a9-b7e2-8e7c3793ac6b', 'f77583fa-5e2d-4297-8e09-34363a84e17e']",47,,,,,,,,,,,,,,,,,Mallorca,1043,00:22:47.670,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.674119,,,,,,,,,,,,,b76251a9-54f9-4a78-84de-b56a58ad6e45,2661,,"[39.1, 71.2]",68325,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Juan Fernando Arango Sáenz,25995.0,Left Wing,176,Barcelona,217,['1231a351-8580-4e56-9220-838609ad5710'],10,,,,,,,,,,,,,,,,,Mallorca,1043,00:23:10.295,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.490926,,,,,,,,,,,,,865d307c-d58c-441f-8053-a665c23245b6,2672,,"[45.2, 52.3]",68325,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,178,Barcelona,217,,36,,,,,,,,,,,,,,,,,Mallorca,1043,00:23:36.434,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.806553,,,,,,,,,,,,,65692075-7ff4-4482-99c8-146fec751fb4,2695,,"[84.8, 53.7]",68325,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleguer Presas Renom,25873.0,Right Back,181,Mallorca,1043,"['4fc6bc1a-3841-4efd-a264-4b7b76e67d05', '6cb192ee-7b34-4830-8c62-44ba0b8d80f0', 'db28390c-22f8-43ff-894a-5ac9a903c348', 'ed369098-8004-454e-9398-1f326b4f5730']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:24:34.353,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.226869,,,,,,,,,,,,,3980b717-d52b-45c1-b2fd-c6721f6e16fe,2700,,"[88.6, 67.4]",68325,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henrik Larsson,15743.0,Center Forward,181,Mallorca,1043,"['38b0579f-7d2f-456d-b834-59ba3135fbdc', '5ae24fbb-e216-492e-a072-5545bdc82093', '97b2d167-44b5-4a15-9d62-9db97836bb66']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:24:36.702,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.920525,,,,,,,,,,,,,ff96c1e6-1eac-470b-a34a-e7910c37a148,2709,,"[30.7, 77.5]",68325,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,182,Barcelona,217,"['4d916d62-89c0-4111-b7c2-05bec858f449', 'e39f1e25-ea39-4047-9654-7f39d775bb3f']",49,,,,,,,,,,,,,,,,,Mallorca,1043,00:24:49.499,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.963462,,,,,,,,,,,,,1bd40618-d082-400c-9cdc-13407bd66c4c,2738,,"[41.0, 19.1]",68325,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,184,Barcelona,217,"['494f885b-c390-469d-b13e-a5a0514eb22c', 'c0ce9251-c6db-4e5d-bf1f-3543b51cc89b', 'e66d413f-d538-4e39-8fca-a6df5094cf25']",14,,,,,,,,,,,,,,,,,Mallorca,1043,00:26:14.417,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.926011,,,,,,,,,,,,,194c068c-9dc3-4c8e-9164-d22776c6ace9,2756,,"[20.5, 75.6]",68325,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleguer Presas Renom,25873.0,Right Back,187,Mallorca,1043,"['1337f134-867b-4fd4-b6ae-728904a8d7b6', '57bd5777-af5e-4a33-8ff3-abf4f277ba42', '979068d0-316a-4365-a98f-1a580b0121dd']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:26:46.493,Pressure,,2005/2006
,,,,,,,,,,True,,,,,3.161158,,,,,,,,,,,,,273f9f6f-3307-4b61-99cd-981a79e31798,2806,,"[67.1, 24.7]",68325,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,194,Barcelona,217,['54bb1e68-ebe5-4f02-8fc7-e71fe255443f'],38,,,,,,,,,,,,,,,,,Mallorca,1043,00:29:38.134,Pressure,,2005/2006
,,,,,,,,,,True,,,,,2.639378,,,,,,,,,,,,,e3a06809-ed41-4c01-b05b-731572f0c4ad,2812,,"[37.5, 56.5]",68325,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,195,Mallorca,1043,"['00afb80a-43f5-43d2-aea1-1078610f3c1d', 'f2c077e9-89dd-4e3c-9d9d-9277f3a69234']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.927,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.742965,,,,,,,,,,,,,31286495-32ea-46ff-a25a-909bbbef0cf5,2818,,"[44.4, 48.7]",68325,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,195,Mallorca,1043,"['51b4d5e3-5c35-4df3-b9db-879c58a8c1b3', 'eb22ad18-4f13-48ad-9256-70c22714217a']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.847,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.498407,,,,,,,,,,,,,314e124d-762b-4457-a81d-b768bdd22953,2855,,"[13.5, 49.3]",68325,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,196,Barcelona,217,"['62ab5a03-c5fa-4c7c-be7e-4df4e237cdee', '6584c140-9a47-4943-9f87-a268cb8b8ad7']",26,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:26.350,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.572346,,,,,,,,,,,,,481e32f3-acab-4cac-a02c-a760b653c02c,2861,,"[11.4, 41.3]",68325,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,196,Barcelona,217,"['05c9a0e0-ca3e-4036-93c8-21ff26387d9b', '23fa10c0-c180-4c23-b2a0-67691501da4b']",26,,,,,,,,,,,,,,,,,Mallorca,1043,00:30:26.936,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.722476,,,,,,,,,,,,,f7040ed5-77ea-4543-910e-53a33b945154,2877,,"[57.5, 67.6]",68325,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oleguer Presas Renom,25873.0,Right Back,197,Mallorca,1043,"['38bd6285-3abb-45c8-abe2-e9e8a5b88b90', 'b4ddd953-cfb4-44e1-99a7-d125dec4805a']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.254,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.348715,,,,,,,,,,,,,c195a545-3d14-401e-b60a-ba1e4becfca2,2885,,"[70.5, 12.6]",68325,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Juan Fernando Arango Sáenz,25995.0,Left Wing,199,Barcelona,217,['ed84bef9-1b14-4ca8-b19a-401cb5cf7d00'],1,,,,,,,,,,,,,,,,,Mallorca,1043,00:32:01.438,Pressure,,2005/2006
,,,,,,,,,,True,,,,,2.388032,,,,,,,,,,,,,ca3a296d-59f1-4a3f-9ce8-7519e212d78c,2900,,"[72.6, 45.3]",68325,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,201,Barcelona,217,['b3c7844f-882e-46b3-a4ec-a888cc9ad221'],27,,,,,,,,,,,,,,,,,Mallorca,1043,00:33:27.026,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.81486,,,,,,,,,,,,,d0282e90-e05c-43f3-b617-76b970283289,2907,,"[51.8, 14.9]",68325,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alejandro Campano Hernando,25990.0,Left Defensive Midfield,202,Barcelona,217,"['2425e05e-a999-4f33-9be4-d4aee2798c43', '9989c468-97ba-42f5-afcc-13e81d846c00', 'a3bc4adc-95b7-4a6a-aaf2-f2f67d0b5500']",51,,,,,,,,,,,,,,,,,Mallorca,1043,00:33:51.570,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.208436,,,,,,,,,,,,,ed632ab2-ac1f-4106-915a-76b6720d7860,2947,,"[50.1, 50.8]",68325,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonás Manuel Gutiérrez,25997.0,Right Wing,203,Barcelona,217,['22086b82-2a90-485d-81f9-1810487d00cb'],2,,,,,,,,,,,,,,,,,Mallorca,1043,00:35:02.510,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.731478,,,,,,,,,,,,,17ca05fa-a77d-4351-b910-2eaf6770d6a1,2980,,"[66.5, 42.0]",68325,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,205,Mallorca,1043,"['4223a389-cf5a-4d81-8409-57fe77a1cd0f', 'fe9e4346-aa2a-486e-925b-343b51ee535f']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:36:13.423,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.335151,,,,,,,,,,,,,380d583e-25bb-4468-8ead-71e193b93493,2982,,"[41.0, 36.7]",68325,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cristiano Doni,25996.0,Right Defensive Midfield,205,Mallorca,1043,"['7dd94a8f-42b4-4492-90ba-2854d501aec6', 'b1b84328-f490-4e86-ade5-0d1cb82cf519']",15,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:15.528,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.065382,,,,,,,,,,,,,55dc2392-d611-4bd8-9ab6-aa00b459a21c,2985,,"[38.1, 43.7]",68325,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,206,Barcelona,217,['b1b84328-f490-4e86-ade5-0d1cb82cf519'],16,,,,,,,,,,,,,,,,,Mallorca,1043,00:36:16.363,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.337559,,,,,,,,,,,,,84cd20e6-0f1a-4f87-9681-2e882398c051,3000,,"[82.5, 11.9]",68325,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,207,Mallorca,1043,['34930f57-ad07-4e19-8506-fc9df4ec3f92'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.081,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.5525,,,,,,,,,,,,,94c23f54-1b39-4f68-b7ad-eef3d1cd3180,3019,,"[87.9, 48.5]",68325,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,207,Mallorca,1043,['e5a33403-06bf-495f-950b-60a35acd6883'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.027,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.572989,,,,,,,,,,,,,020beb8a-bc17-4562-b4e0-366bd757b55e,3026,,"[69.9, 52.5]",68325,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Anderson Luís de Souza,19757.0,Left Center Midfield,207,Mallorca,1043,['de7e1c8a-8723-4c04-91a6-256d1f8948bc'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.644,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.874067,,,,,,,,,,,,,a58b7aee-bd9f-4ff0-a261-f2e1b011f645,3064,,"[37.7, 11.7]",68325,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,210,Mallorca,1043,"['5ad09b2a-1f25-4e88-bc90-c4f04fb5f236', 'eda43200-6072-4832-b744-3140fadc52c2']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:39:17.879,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.714932,,,,,,,,,,,,,2028338b-deb9-42a6-9755-5ea97a5a2f0c,3067,,"[75.1, 63.8]",68325,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Cortés Caballero,25994.0,Right Back,210,Mallorca,1043,,20,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:20.192,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.206713,,,,,,,,,,,,,60eda47f-95dd-449d-8ffd-5b09cf0bd250,3076,,"[63.7, 46.8]",68325,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,211,Barcelona,217,"['830d4c30-a299-46ef-a774-6176272198aa', '9733554b-1ca7-4641-b74f-425831fac496']",26,,,,,,,,,,,,,,,,,Mallorca,1043,00:39:26.391,Pressure,,2005/2006
,,,,,,,,,,,,,,,3.418158,,,,,,,,,,,,,80ef0064-574b-4f93-a0ea-d7ed4e1fab9b,3090,,"[51.2, 25.2]",68325,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,212,Mallorca,1043,"['2e21194e-7f8c-4981-a63d-1c0afccca80e', 'c135c96b-bff6-4488-b196-ef89e8b94f6f']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:39:48.964,Pressure,,2005/2006
,,,,,,,,,,,,,,,4.385785,,,,,,,,,,,,,3bcf405a-30d8-4f71-8284-f98cba2ca05f,3097,,"[17.5, 70.1]",68325,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gabriel Francisco García de la Torre,25925.0,Right Back,213,Mallorca,1043,"['54e82717-fed2-4d4a-b766-b1dbd1a6dd41', 'a5beeb86-2c3e-4c79-8234-4a1780a56a27']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:40:09.735,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.213833,,,,,,,,,,,,,e39970db-c987-421f-980b-4262e98dd903,3102,,"[108.9, 65.1]",68325,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,214,Barcelona,217,,18,,,,,,,,,,,,,,,,,Mallorca,1043,00:40:18.586,Pressure,,2005/2006
,,,,,,,,,,True,,,,,1.3956,,,,,,,,,,,,,cddd2848-8721-4ccf-964c-3c468feb0115,3118,,"[99.1, 55.0]",68325,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,215,Mallorca,1043,"['ce04d769-8f6d-461b-b076-74c00cd2d292', 'eff71d7a-d3d1-450b-aa7a-f785bd4a6537']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.606,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.6944,,,,,,,,,,,,,b5ad0e02-b1af-47bf-9d76-24f0eff5162c,3129,,"[52.0, 73.3]",68325,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Francisco García de la Torre,25925.0,Right Back,215,Mallorca,1043,"['7343bf3d-cf48-44c4-a5ef-69490b351b70', 'f4326d77-5377-4eb2-af36-2c35956e70c5']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.684,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.071377,,,,,,,,,,,,,83d7450d-8227-4d42-9c1b-6ff6ac7679ae,3138,,"[42.6, 70.5]",68325,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,216,Mallorca,1043,"['3caab737-4b45-44a4-a6dd-2a9dba2a11f9', '6688494a-b99f-4ffd-bc05-3513946bf5c5', 'de787ffe-8cc1-472d-a571-3aa080ee916b']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.902,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.837908,,,,,,,,,,,,,3284f6a3-edf9-4c5e-b527-356ad09f1b98,3172,,"[84.6, 42.2]",68325,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,218,Mallorca,1043,['66e592c0-87ab-49ba-9a76-adff58962e17'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.328,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.710883,,,,,,,,,,,,,8e5e1611-7add-4903-9e79-7ac7c927a2e7,3174,,"[66.3, 53.1]",68325,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Francisco García de la Torre,25925.0,Right Back,218,Mallorca,1043,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.070,Pressure,,2005/2006
,,,,,,,,,,True,,,,,0.6834,,,,,,,,,,,,,b20ce99e-e46d-4d2e-a2ca-afbfe6c91451,3214,,"[100.1, 23.5]",68325,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,219,Barcelona,217,['dfe2c143-05dd-4d74-9ec8-63f10acf0763'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:42:20.104,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.672765,,,,,,,,,,,,,56438072-252c-45dc-99f5-7ba6272f1a27,3226,,"[19.8, 52.3]",68325,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Cortés Caballero,25994.0,Right Back,220,Barcelona,217,"['bf8a989d-11e1-4ea6-9d5a-7570ff91543c', 'd0a3c0b0-fc62-4483-a9fd-73715dbc79fb']",33,,,,,,,,,,,,,,,,,Mallorca,1043,00:42:33.457,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.332399,,,,,,,,,,,,,a403934d-975d-4004-92cc-753878f14e33,3249,,"[35.4, 16.3]",68325,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Carles Puyol i Saforcada,20125.0,Right Center Back,221,Mallorca,1043,"['0448c418-5220-4988-b7c2-d3fb392bf1df', 'ff032d58-8839-4715-9061-9b95be1266d5']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:43:02.446,Pressure,,2005/2006
,,,,,,,,,,True,,,,,1.070325,,,,,,,,,,,,,e7da1476-5a0d-4d9c-a106-877b8146efcd,3270,,"[108.3, 58.2]",68325,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alejandro Campano Hernando,25990.0,Left Defensive Midfield,221,Mallorca,1043,['6920156e-5dac-4723-bfa6-60a331c2257d'],11,,,,,,,,,,,,,,,,,Mallorca,1043,00:43:11.996,Pressure,,2005/2006
,,,,,,,,,,,,,,,1.040123,,,,,,,,,,,,,7ec8fc2e-d335-43b6-ae1c-8ca3c4f2881d,3279,,"[31.4, 14.0]",68325,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,223,Mallorca,1043,['945bb2f4-298c-4fd2-bae1-40bbc682a2bf'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.971,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.897757,,,,,,,,,,,,,91d71aff-8214-493e-8f13-3e564ebe26dc,3297,,"[15.8, 72.2]",68325,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Cortés Caballero,25994.0,Right Back,224,Barcelona,217,"['13b98fb0-c8fc-4903-a1bb-a14501cf448f', 'b18e0ca4-a1e6-4de5-b281-7c9237de0824']",14,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:14.860,Pressure,,2005/2006
,,,,,,,,,,,,,,,2.6579,,,,,,,,,,,,,a84f3727-732a-4470-bef0-e57e08590e7e,3316,,"[75.1, 29.8]",68325,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Fernando Arango Sáenz,25995.0,Left Wing,226,Barcelona,217,"['6db2c880-90f5-4b36-ac28-5d00824d5b36', 'cc01ce4e-6313-41f0-998b-51120e5452fa']",52,,,,,,,,,,,,,,,,,Mallorca,1043,00:44:52.344,Pressure,,2005/2006
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,010105cc-7a40-41f7-ac49-9dcd2c722714,19,,"[81.0, 70.3]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Doni,25996.0,Right Defensive Midfield,3,Barcelona,217,"['07dada99-b83f-41c4-ae04-f0a3f1a0a6c7', '34bf4803-4c4d-4293-8282-c670b8170f51', 'afc3a10a-da23-4131-b2c8-9157c9f7d16a']",21,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:21.186,Dribbled Past,,2005/2006
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a051303-ff3c-4e4f-87fb-4e1483ace1a0,201,,"[55.8, 57.9]",68325,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonás Manuel Gutiérrez,25997.0,Right Wing,21,Barcelona,217,"['9554f477-afec-4229-867e-17f728f40aa1', 'b0eb0555-b13c-4162-bf14-55aa353d5cf5', 'e225ecd7-bd04-44b1-97c5-ea9f7a0936fc']",6,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:06.514,Dribbled Past,,2005/2006
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,1ef7020f-eb9a-489f-a035-1ea6c3bf2e84,299,,"[83.5, 68.9]",68325,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Doni,25996.0,Right Defensive Midfield,29,Mallorca,1043,"['1358b829-e5d2-411f-8960-fe6194b9ddbc', '211fabbe-712d-4982-bdd6-688203d109ab', '5e69e1b4-b777-41cc-ac59-5528758f8a2c']",30,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:30.218,Dribbled Past,,2005/2006
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc3c4435-4b19-404e-bde8-7dd554cbfdf0,315,,"[33.9, 13.6]",68325,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,30,Barcelona,217,"['11807dda-7a77-411a-a260-674d564cfc9d', '28ce909b-ffb1-465c-af3f-2435f8e2e238', '5a20dd35-3df3-4e52-875e-c162ff2b09db']",48,,,,,,,,,,,,,,,,,Mallorca,1043,00:07:48.816,Dribbled Past,,2005/2006
