bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc608a0-51f9-404d-9959-3d34d405cc0b,1347,,"[64.1, 61.3]",69232,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,['f8f690eb-865f-40ce-a72b-ea01c4e43caf'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.916,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8898c045-452e-458e-b55a-7d7b2ca72018,1350,,"[50.7, 67.9]",69232,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,78,Barcelona,217,['9c26bcbc-5564-4979-b824-9473e7c2c53e'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.338,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,870e7be8-b106-41ad-b96e-57b36aa221a4,1353,,"[68.1, 75.0]",69232,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['ff3da58d-c164-4907-b376-fb93a2d81411'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.150,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ede5edb4-9bb7-4204-9e66-f3cabb17cf91,1356,,"[66.0, 61.6]",69232,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,78,Barcelona,217,['2e4e2c40-9feb-430b-9d7c-3c1d010203dc'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.663,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0054a433-2b19-487c-a86f-1e7a9f2aedf0,1359,,"[67.5, 71.2]",69232,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['4e6f0c36-5b49-49fe-bea7-073f5a9de197'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:54.419,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f512a674-86ea-4580-bd3b-198c216927a8,1367,,"[91.4, 7.9]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Albert Crusat Domene,26437.0,Left Center Forward,78,Barcelona,217,['1c4ec8bc-2a0a-45f9-a102-0da714488d22'],1,,,,,,,,,,,,,,,,,,Almería,403,00:38:01.246,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eadaad9a-6693-41df-bd13-eb79bf7bd9db,1375,,"[43.5, 71.8]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,78,Barcelona,217,"['210e3837-034b-4c08-a474-16c11cf8308d', 'f233afa9-d4f4-4122-8955-f2bd007e90dc']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:09.400,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad92112-2545-4714-becc-56fd152bd094,1378,,"[51.7, 61.6]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Barcelona,217,['8363978b-7cea-4e0f-873c-2d8bbe8fe5a8'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.148,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4165d8da-83d5-4137-9f5e-733ff4c68a47,1383,,"[105.9, 33.2]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,78,Barcelona,217,['a5f25790-17c6-4213-8922-423ea2c1577c'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:17.371,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce8f45fd-8b6b-42b3-9c3e-40ff7166e9ec,1385,,"[31.4, 41.7]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julio Álvarez Mosquera,26663.0,Left Defensive Midfield,78,Barcelona,217,['f9c5482a-2284-4643-a417-6f8791fbb9ac'],19,,,,,,,,,,,,,,,,,,Almería,403,00:38:19.531,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,3a7a08ae-0933-47ae-a0fb-1a0029779359,1388,,"[56.1, 35.8]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miguel Ángel García Pérez Roldán,26432.0,Left Midfield,78,Barcelona,217,['595fbff1-0aae-4191-bcf9-d6c3666ba2b5'],23,,,,,,,,,,,,,,,,,,Almería,403,00:38:23.256,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ec4f966-5897-47e4-a897-cc9cef1f5461,1390,,"[52.9, 50.3]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,79,Barcelona,217,['b2accbfa-beb2-4e33-905d-5c740bcedb04'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.241,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c28a3ff-5fa4-432f-aa5e-5db4a8d48e30,1392,,"[65.4, 33.5]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,79,Barcelona,217,['0249bf14-77ec-4938-aa27-6d2ad48deed5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:25.966,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79c428f7-1ab6-4d05-a37e-2dfe18984813,1395,,"[56.3, 35.9]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,79,Barcelona,217,['8968e173-2710-40a0-8a09-977e0ab72d33'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.845,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc5fe3ac-3893-44cb-9b1f-feba627fd917,1398,,"[70.0, 28.3]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,79,Barcelona,217,['edb10b09-6a31-42fb-a1a9-0ee79d7f64d5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:28.901,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19e326bf-0331-4ab4-91a2-f2aff0392bc1,1401,,"[62.8, 34.5]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,79,Barcelona,217,['ca8e643c-2ceb-4e2b-9657-a7f41db81917'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:29.694,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,69c6af09-bef2-4526-8289-c0f4b9f044c5,1404,,"[80.1, 4.3]",69232,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,79,Barcelona,217,['39d492c2-eff4-4fd5-a9d6-81ace8d150e5'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.975,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5e4c0424-e6f3-41c1-b415-1ab33d490b2b,1416,,"[108.3, 73.1]",69232,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,80,Barcelona,217,['00aa4378-b0b2-4d1b-941a-fd260592191c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:28.460,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,080b695c-4c85-4ff2-9457-fddc5a508043,1419,,"[90.9, 46.9]",69232,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,81,Barcelona,217,['91c85ec1-e5b4-4f0a-890a-35064a984dd4'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:28.765,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,98808791-8776-471f-a37b-240dd8a55b5e,1422,,"[110.7, 53.6]",69232,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,81,Barcelona,217,['bd6eefee-aa79-4a3c-b8ce-831ce7430f9d'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.822,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64448247-7b8f-4183-9ffd-004f2db4b8e6,1424,,"[76.4, 65.2]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Soriano Marco,26435.0,Right Defensive Midfield,82,Almería,403,['c2d09e57-ab39-4cf0-8282-e69d8d6beec0'],6,,,,,,,,,,,,,,,,,,Almería,403,00:41:06.204,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a92f29c5-eeff-4f23-855a-99b8dc007d98,1427,,"[84.9, 74.7]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Ortiz Palazón,26440.0,Right Midfield,82,Almería,403,['e26a7eb1-08bb-4503-b6da-98eafa617586'],9,,,,,,,,,,,,,,,,,,Almería,403,00:41:09.053,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b517a612-da2c-4814-9d8c-58d8a8165447,1429,,"[17.3, 11.2]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,83,Barcelona,217,['8f0c584e-90b4-4efb-8ba1-605677042dc9'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.746,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,618db1da-a615-470a-9c51-5eba8e8080c9,1432,,"[45.0, 56.7]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,83,Barcelona,217,['2387b269-fbb4-432b-9f04-2124c9f74785'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:25.351,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,054ad86e-3bb2-4d6b-a180-f8589c50365e,1435,,"[70.0, 51.1]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,83,Barcelona,217,['cce970f6-7b33-48b9-941d-4c3d35debfc5'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.712,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,503c05ba-1976-4724-8966-f9e366dc58f8,1438,,"[55.7, 38.0]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,83,Barcelona,217,['b39d2937-2f7e-4ff2-b9d4-5b79a054e292'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.791,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a4d523b-c3f0-4128-bd2d-95958e6be0ac,1441,,"[80.1, 5.8]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Wing,83,Barcelona,217,['38f9672e-7bed-4bfc-9770-8b4426f64bba'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.563,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2346ae29-d55c-44a5-ad22-88834d8886a1,1444,,"[111.3, 29.7]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,83,Barcelona,217,['dc10c203-23ed-44d5-87f3-b5136efbb8b0'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:41.254,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0f6a6250-1b57-4993-b919-38fa057ed041,1448,,"[72.4, 49.9]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Manuel Ortiz Palazón,26440.0,Right Midfield,84,Almería,403,['9d963633-2dab-42e9-af2a-da9b9f498a06'],54,,,,,,,,,,,,,,,,,,Almería,403,00:41:54.000,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b246753-a77d-4922-aa81-f439ae2fae4d,1454,,"[34.1, 43.0]",69232,41,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['b8eafc4a-421c-4fed-87e1-20389da01874'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.482,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da8ebf7-b258-44d2-b3e2-b14396c49d56,1457,,"[21.2, 36.6]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,85,Barcelona,217,['fe9c305d-bfce-4278-a22e-d70498886740'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:00.655,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f74f88b2-2b51-4506-b0e4-ead1bdf7937e,1460,,"[45.4, 6.9]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['df75b6c8-3926-4af0-9457-df68e3aa4849'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:02.518,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e76a44-ae2a-4925-b5b3-de6842831bb0,1463,,"[72.6, 3.7]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,85,Barcelona,217,['e0a51c42-c2f1-4c1e-a730-6a547c2e3f32'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:06.774,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,169cc2f1-c441-483a-a75c-e20970d9ea42,1466,,"[64.9, 6.9]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['c2422d3c-c66a-46cd-8886-b512a39c27e9'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:10.616,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d5b216-41ef-443c-8583-6281bdc5a154,1469,,"[57.2, 53.3]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,85,Barcelona,217,['2694560a-bf49-4433-b019-d4608be0e8a7'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:14.145,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed7598e6-3329-40bc-8937-b23cf8229a6a,1472,,"[79.4, 76.0]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,85,Barcelona,217,['296dfdc5-c9d6-4a52-9826-8413811d2486'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:17.453,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca91856-460c-43c1-b989-2eaaa70ca49d,1476,,"[74.2, 63.9]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,85,Barcelona,217,"['1b252064-563b-4b0e-b69c-df4af5d838d2', 'd911ac56-421e-489d-87da-a740aa5ec32f']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:19.184,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c87e2c5-0b9c-4188-82f9-d89ddf57d7f1,1479,,"[63.0, 46.0]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,85,Barcelona,217,['9f7f585c-7c71-45a7-8be6-c519f024171f'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:21.710,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6528e9c-dccb-4f68-9b46-a4e178f185d8,1483,,"[73.4, 20.3]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,"['6fd5520e-25ad-4442-8348-c120800010e4', 'ada3e075-38f1-4a52-ad49-54414a47662c']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:24.362,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58fde138-8a9f-4b91-85a0-79e76b5ade5e,1486,,"[79.4, 4.7]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,85,Barcelona,217,['b88c1cb7-08ca-48a7-8fa7-ee4370739493'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.495,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,878a8eeb-2ed0-4ca8-9e8d-cf9c6cd57534,1489,,"[74.0, 10.6]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['ac4d8615-756c-4d76-b46b-4c7e2da1dc43'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:27.676,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed8963ac-2ede-40ab-989f-b38e82edded4,1493,,"[90.3, 23.2]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,85,Barcelona,217,['aeb3cc39-087f-434a-8e8c-4a725cee4c53'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:30.636,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,845fed41-a1ea-4cb9-b97a-a977dd1b3d19,1496,,"[100.3, 25.7]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['e2ccefcd-01f3-4e98-adbc-094455256b41'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:32.377,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0005844-247e-4e0a-9c43-fdc1745afaa3,1500,,"[109.9, 19.3]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,85,Barcelona,217,['4262bc12-e46c-45d1-b0f8-6568e1cb6c0b'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:34.391,Ball Receipt*,,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,55083d73-de0c-4b26-b801-9b79de74c6fb,1503,,"[108.3, 30.7]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,85,Barcelona,217,['6bb4d5c5-f5c5-41fb-9b17-be4962b7827b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.051,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f143a42b-c349-42c0-9a5f-87c680ded2ad,1508,,"[23.7, 66.8]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Ortiz Palazón,26440.0,Right Midfield,86,Almería,403,['2245064e-abe7-4521-b00b-4cbcd14a278e'],38,,,,,,,,,,,,,,,,,,Almería,403,00:42:38.359,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f580eb1f-ece2-478e-992b-5bd9f074ab8c,1512,,"[17.5, 61.0]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,86,Almería,403,"['0f98ccea-3ed3-45b8-8b8e-71b1677c0817', 'bffd4646-a771-4476-bc0a-1dd2fc4a2869']",40,,,,,,,,,,,,,,,,,,Almería,403,00:42:40.071,Ball Receipt*,True,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1346e482-fa0d-4716-9cc4-923adcc2e22c,1517,,"[52.1, 25.6]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,87,Barcelona,217,['42578460-5eab-4edd-999f-4d86322b5e72'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:50.961,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77f35021-8c86-4cda-ade7-bb61ec4ffb70,1519,,"[63.5, 33.2]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,87,Barcelona,217,['b408b0fb-db37-43b7-a22a-bd0ca7da6de9'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:53.809,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf047e5b-071f-46cf-bfcd-63b8fe2ca6a1,1522,,"[53.6, 55.6]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,87,Barcelona,217,['09bccec6-0fc1-4cb5-a246-fc60c6aa9843'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.829,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb6a4a8a-f903-4563-bf0b-3245fe3fae6c,1525,,"[76.1, 59.1]",69232,42,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,87,Barcelona,217,['f8b9bfd9-076a-4616-a45e-6ed1059ab2f8'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:59.496,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03010f43-92bc-4e1b-be9e-fa241fba8261,1530,,"[92.5, 45.3]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,87,Barcelona,217,"['490a102a-a6b2-4485-922f-daa6a7ba1102', 'c86147c4-fcbe-418d-a060-18c37b0f5b53']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:01.982,Ball Receipt*,True,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,682e2868-3a30-46e0-8afb-fdae043bdf48,1533,,"[105.3, 52.4]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,87,Barcelona,217,['4aaadf9c-2fc7-430b-8d23-ce758d5f24ae'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:05.967,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6e8602-585b-4572-9874-8d40e625f209,1541,,"[25.8, 25.8]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Soriano Marco,26435.0,Right Defensive Midfield,87,Barcelona,217,"['1cae46f8-f0b4-4435-807e-05bad8d9fe2d', '28feb318-c2f1-4925-b475-46701fabdb3e']",9,,,,,,,,,,,,,,,,,,Almería,403,00:43:09.381,Ball Receipt*,True,2008/2009
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,99b4b07c-bead-40a3-8acc-9764dc8c1546,1544,,"[44.3, 10.8]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albert Crusat Domene,26437.0,Left Center Forward,87,Barcelona,217,['7c56da97-bc24-4a5a-846f-fd3e98404412'],11,,,,,,,,,,,,,,,,,,Almería,403,00:43:11.467,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e490b0-ec6b-448a-b054-4398f8d3137b,1546,,"[65.2, 63.5]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,87,Barcelona,217,['9f46f5e9-12c1-4847-a594-4946705f1b2e'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.063,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,378c22a4-dfcc-4595-98a1-fcfd883e639d,1549,,"[52.0, 41.0]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,87,Barcelona,217,['6736ac06-adb2-4915-9def-12869bf9f73e'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:15.484,Ball Receipt*,,2008/2009
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9614f962-9cd2-467a-895a-99d6ada5c470,1553,,"[75.3, 38.6]",69232,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,87,Barcelona,217,['a42e4f06-703f-4dbe-ab56-43d762f425a6'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:18.230,Ball Receipt*,,2008/2009
