ID_Partido,Fecha,Temporada,Rival,URL_FBref
487,2013-04-27,2012-2013,Athletic Club,https://fbref.com/en/matches/22951d5c/Athletic-Club-Barcelona-April-27-2013-La-Liga
489,2013-05-05,2012-2013,Real Betis,https://fbref.com/en/matches/1bafaac7/Barcelona-Real-Betis-May-5-2013-La-Liga
490,2013-05-12,2012-2013,Atlético Madrid,https://fbref.com/en/matches/b0e5128c/Atletico-Madrid-Barcelona-May-12-2013-La-Liga
494,2013-08-18,2013-2014,Levante,https://fbref.com/en/matches/aebc1635/Barcelona-Levante-August-18-2013-La-Liga
496,2013-09-01,2013-2014,Valencia,https://fbref.com/en/matches/39753687/Valencia-Barcelona-September-1-2013-La-Liga
497,2013-09-14,2013-2014,Sevilla,https://fbref.com/en/matches/f32eb4ae/Barcelona-Sevilla-September-14-2013-La-Liga
499,2013-09-21,2013-2014,Rayo Vallecano,https://fbref.com/en/matches/819d0c2b/Rayo-Vallecano-Barcelona-September-21-2013-La-Liga
500,2013-09-24,2013-2014,Real Sociedad,https://fbref.com/en/matches/e3e22e8b/Barcelona-Real-Sociedad-September-24-2013-La-Liga
501,2013-09-28,2013-2014,Almería,https://fbref.com/en/matches/03800816/Almeria-Barcelona-September-28-2013-La-Liga
504,2013-10-19,2013-2014,Osasuna,https://fbref.com/en/matches/6b5352cb/Osasuna-Barcelona-October-19-2013-La-Liga
506,2013-10-26,2013-2014,Real Madrid,https://fbref.com/en/matches/6fcbb00d/El-Clasico-Barcelona-Real-Madrid-October-26-2013-La-Liga
507,2013-10-29,2013-2014,Celta Vigo,https://fbref.com/en/matches/f5fb0db4/Celta-Vigo-Barcelona-October-29-2013-La-Liga
508,2013-11-01,2013-2014,Espanyol,https://fbref.com/en/matches/a6a726f9/Barcelona-Espanyol-November-1-2013-La-Liga
510,2013-11-10,2013-2014,Real Betis,https://fbref.com/en/matches/b0651d04/Real-Betis-Barcelona-November-10-2013-La-Liga
518,2014-01-11,2013-2014,Atlético Madrid,https://fbref.com/en/matches/29931266/Atletico-Madrid-Barcelona-January-11-2014-La-Liga
519,2014-01-19,2013-2014,Levante,https://fbref.com/en/matches/f766fb80/Levante-Barcelona-January-19-2014-La-Liga
520,2014-01-26,2013-2014,Málaga,https://fbref.com/en/matches/f29c7403/Barcelona-Malaga-January-26-2014-La-Liga
521,2014-02-01,2013-2014,Valencia,https://fbref.com/en/matches/9add8ab1/Barcelona-Valencia-February-1-2014-La-Liga
522,2014-02-09,2013-2014,Sevilla,https://fbref.com/en/matches/cf641a0f/Sevilla-Barcelona-February-9-2014-La-Liga
523,2014-02-15,2013-2014,Rayo Vallecano,https://fbref.com/en/matches/d7c0fe7e/Barcelona-Rayo-Vallecano-February-15-2014-La-Liga
525,2014-02-22,2013-2014,Real Sociedad,https://fbref.com/en/matches/8f8fbe6a/Real-Sociedad-Barcelona-February-22-2014-La-Liga
526,2014-03-02,2013-2014,Almería,https://fbref.com/en/matches/856ec5e8/Barcelona-Almeria-March-2-2014-La-Liga
527,2014-03-08,2013-2014,Valladolid,https://fbref.com/en/matches/26a52c1f/Valladolid-Barcelona-March-8-2014-La-Liga
529,2014-03-16,2013-2014,Osasuna,https://fbref.com/en/matches/9f8b46c2/Barcelona-Osasuna-March-16-2014-La-Liga
530,2014-03-23,2013-2014,Real Madrid,https://fbref.com/en/matches/548a421d/El-Clasico-Real-Madrid-Barcelona-March-23-2014-La-Liga
531,2014-03-26,2013-2014,Celta Vigo,https://fbref.com/en/matches/60d45917/Barcelona-Celta-Vigo-March-26-2014-La-Liga
532,2014-03-29,2013-2014,Espanyol,https://fbref.com/en/matches/f5ac6062/Espanyol-Barcelona-March-29-2014-La-Liga
534,2014-04-05,2013-2014,Real Betis,https://fbref.com/en/matches/5afed558/Barcelona-Real-Betis-April-5-2014-La-Liga
536,2014-04-12,2013-2014,Granada,https://fbref.com/en/matches/581ee2af/Granada-Barcelona-April-12-2014-La-Liga
537,2014-04-20,2013-2014,Athletic Club,https://fbref.com/en/matches/72d46e2c/Barcelona-Athletic-Club-April-20-2014-La-Liga
538,2014-04-27,2013-2014,Villarreal,https://fbref.com/en/matches/16b05d93/Villarreal-Barcelona-April-27-2014-La-Liga
539,2014-05-03,2013-2014,Getafe,https://fbref.com/en/matches/82c93950/Barcelona-Getafe-May-3-2014-La-Liga
540,2014-05-11,2013-2014,Elche,https://fbref.com/en/matches/ff42cde6/Elche-Barcelona-May-11-2014-La-Liga
541,2014-05-17,2013-2014,Atlético Madrid,https://fbref.com/en/matches/d5a7b1a8/Barcelona-Atletico-Madrid-May-17-2014-La-Liga
542,2014-08-24,2014-2015,Elche,https://fbref.com/en/matches/e8b5869f/Barcelona-Elche-August-24-2014-La-Liga
543,2014-08-31,2014-2015,Villarreal,https://fbref.com/en/matches/13570215/Villarreal-Barcelona-August-31-2014-La-Liga
544,2014-09-13,2014-2015,Athletic Club,https://fbref.com/en/matches/90a00e1e/Barcelona-Athletic-Club-September-13-2014-La-Liga
546,2014-09-21,2014-2015,Levante,https://fbref.com/en/matches/0ca60646/Levante-Barcelona-September-21-2014-La-Liga
547,2014-09-24,2014-2015,Málaga,https://fbref.com/en/matches/6e85577f/Malaga-Barcelona-September-24-2014-La-Liga
548,2014-09-27,2014-2015,Granada,https://fbref.com/en/matches/39655987/Barcelona-Granada-September-27-2014-La-Liga
550,2014-10-04,2014-2015,Rayo Vallecano,https://fbref.com/en/matches/9c096275/Rayo-Vallecano-Barcelona-October-4-2014-La-Liga
551,2014-10-18,2014-2015,Eibar,https://fbref.com/en/matches/a3049602/Barcelona-Eibar-October-18-2014-La-Liga
553,2014-10-25,2014-2015,Real Madrid,https://fbref.com/en/matches/db78b94d/El-Clasico-Real-Madrid-Barcelona-October-25-2014-La-Liga
554,2014-11-01,2014-2015,Celta Vigo,https://fbref.com/en/matches/62005986/Barcelona-Celta-Vigo-November-1-2014-La-Liga
556,2014-11-08,2014-2015,Almería,https://fbref.com/en/matches/65788441/Almeria-Barcelona-November-8-2014-La-Liga
557,2014-11-22,2014-2015,Sevilla,https://fbref.com/en/matches/3b40837d/Barcelona-Sevilla-November-22-2014-La-Liga
559,2014-11-30,2014-2015,Valencia,https://fbref.com/en/matches/25e6bdbc/Valencia-Barcelona-November-30-2014-La-Liga
561,2014-12-07,2014-2015,Espanyol,https://fbref.com/en/matches/3613765b/Barcelona-Espanyol-December-7-2014-La-Liga
563,2014-12-13,2014-2015,Getafe,https://fbref.com/en/matches/8d71099c/Getafe-Barcelona-December-13-2014-La-Liga
565,2014-12-20,2014-2015,Córdoba,https://fbref.com/en/matches/6a7418f8/Barcelona-Cordoba-December-20-2014-La-Liga
566,2015-01-04,2014-2015,Real Sociedad,https://fbref.com/en/matches/060b24a1/Real-Sociedad-Barcelona-January-4-2015-La-Liga
568,2015-01-11,2014-2015,Atlético Madrid,https://fbref.com/en/matches/a6febe6e/Barcelona-Atletico-Madrid-January-11-2015-La-Liga
570,2015-01-18,2014-2015,Dep La Coruña,https://fbref.com/en/matches/5c0362d7/Deportivo-La-Coruna-Barcelona-January-18-2015-La-Liga
572,2015-01-24,2014-2015,Elche,https://fbref.com/en/matches/d1b78ad6/Elche-Barcelona-January-24-2015-La-Liga
574,2015-02-01,2014-2015,Villarreal,https://fbref.com/en/matches/efa5c771/Barcelona-Villarreal-February-1-2015-La-Liga
575,2015-02-08,2014-2015,Athletic Club,https://fbref.com/en/matches/416fa8f2/Athletic-Club-Barcelona-February-8-2015-La-Liga
577,2015-02-15,2014-2015,Levante,https://fbref.com/en/matches/6e5b5293/Barcelona-Levante-February-15-2015-La-Liga
578,2015-02-21,2014-2015,Málaga,https://fbref.com/en/matches/47d9c2f3/Barcelona-Malaga-February-21-2015-La-Liga
580,2015-02-28,2014-2015,Granada,https://fbref.com/en/matches/c10ad42b/Granada-Barcelona-February-28-2015-La-Liga
582,2015-03-08,2014-2015,Rayo Vallecano,https://fbref.com/en/matches/21699115/Barcelona-Rayo-Vallecano-March-8-2015-La-Liga
583,2015-03-14,2014-2015,Eibar,https://fbref.com/en/matches/e423886f/Eibar-Barcelona-March-14-2015-La-Liga
585,2015-03-22,2014-2015,Real Madrid,https://fbref.com/en/matches/063772d1/El-Clasico-Barcelona-Real-Madrid-March-22-2015-La-Liga
586,2015-04-05,2014-2015,Celta Vigo,https://fbref.com/en/matches/690a23fa/Celta-Vigo-Barcelona-April-5-2015-La-Liga
587,2015-04-08,2014-2015,Almería,https://fbref.com/en/matches/d3d3efcf/Barcelona-Almeria-April-8-2015-La-Liga
588,2015-04-11,2014-2015,Sevilla,https://fbref.com/en/matches/c3bcf1c0/Sevilla-Barcelona-April-11-2015-La-Liga
590,2015-04-18,2014-2015,Valencia,https://fbref.com/en/matches/2ae3c2ca/Barcelona-Valencia-April-18-2015-La-Liga
592,2015-04-25,2014-2015,Espanyol,https://fbref.com/en/matches/1ffe8e77/Espanyol-Barcelona-April-25-2015-La-Liga
593,2015-04-28,2014-2015,Getafe,https://fbref.com/en/matches/ae242d9a/Barcelona-Getafe-April-28-2015-La-Liga
594,2015-05-02,2014-2015,Córdoba,https://fbref.com/en/matches/5a97d6e7/Cordoba-Barcelona-May-2-2015-La-Liga
596,2015-05-09,2014-2015,Real Sociedad,https://fbref.com/en/matches/25a722a1/Barcelona-Real-Sociedad-May-9-2015-La-Liga
598,2015-05-17,2014-2015,Atlético Madrid,https://fbref.com/en/matches/a702df1d/Atletico-Madrid-Barcelona-May-17-2015-La-Liga
599,2015-05-23,2014-2015,Dep La Coruña,https://fbref.com/en/matches/57dc665a/Barcelona-Deportivo-La-Coruna-May-23-2015-La-Liga
601,2015-06-06,2014-2015,Juventus,https://fbref.com/en/matches/e6ef9f4b/Juventus-Barcelona-June-6-2015-Champions-League
605,2015-08-23,2015-2016,Athletic Club,https://fbref.com/en/matches/ee599dc6/Athletic-Club-Barcelona-August-23-2015-La-Liga
606,2015-08-29,2015-2016,Málaga,https://fbref.com/en/matches/d21d7344/Barcelona-Malaga-August-29-2015-La-Liga
607,2015-09-12,2015-2016,Atlético Madrid,https://fbref.com/en/matches/187a5503/Atletico-Madrid-Barcelona-September-12-2015-La-Liga
609,2015-09-20,2015-2016,Levante,https://fbref.com/en/matches/c6a86c14/Barcelona-Levante-September-20-2015-La-Liga
610,2015-09-23,2015-2016,Celta Vigo,https://fbref.com/en/matches/de53479f/Celta-Vigo-Barcelona-September-23-2015-La-Liga
611,2015-09-26,2015-2016,Las Palmas,https://fbref.com/en/matches/7f0b0830/Barcelona-Las-Palmas-September-26-2015-La-Liga
613,2015-10-03,2015-2016,Sevilla,https://fbref.com/en/matches/54560f72/Sevilla-Barcelona-October-3-2015-La-Liga
614,2015-10-17,2015-2016,Rayo Vallecano,https://fbref.com/en/matches/18ed0e10/Barcelona-Rayo-Vallecano-October-17-2015-La-Liga
616,2015-10-25,2015-2016,Eibar,https://fbref.com/en/matches/07ee1d18/Barcelona-Eibar-October-25-2015-La-Liga
618,2015-10-31,2015-2016,Getafe,https://fbref.com/en/matches/1feb6608/Getafe-Barcelona-October-31-2015-La-Liga
620,2015-11-08,2015-2016,Villarreal,https://fbref.com/en/matches/9c02c4d8/Barcelona-Villarreal-November-8-2015-La-Liga
621,2015-11-21,2015-2016,Real Madrid,https://fbref.com/en/matches/f23ea7cf/El-Clasico-Real-Madrid-Barcelona-November-21-2015-La-Liga
623,2015-11-28,2015-2016,Real Sociedad,https://fbref.com/en/matches/acdb2ad4/Barcelona-Real-Sociedad-November-28-2015-La-Liga
625,2015-12-05,2015-2016,Valencia,https://fbref.com/en/matches/f5158c36/Valencia-Barcelona-December-5-2015-La-Liga
627,2015-12-12,2015-2016,Dep La Coruña,https://fbref.com/en/matches/0f3ae9c1/Barcelona-Deportivo-La-Coruna-December-12-2015-La-Liga
628,2015-12-30,2015-2016,Real Betis,https://fbref.com/en/matches/04b8dac0/Barcelona-Real-Betis-December-30-2015-La-Liga
629,2016-01-02,2015-2016,Espanyol,https://fbref.com/en/matches/c2fa507e/Espanyol-Barcelona-January-2-2016-La-Liga
631,2016-01-09,2015-2016,Granada,https://fbref.com/en/matches/2bdd127a/Barcelona-Granada-January-9-2016-La-Liga
633,2016-01-17,2015-2016,Athletic Club,https://fbref.com/en/matches/b5ec0e74/Barcelona-Athletic-Club-January-17-2016-La-Liga
635,2016-01-23,2015-2016,Málaga,https://fbref.com/en/matches/a57605a4/Malaga-Barcelona-January-23-2016-La-Liga
637,2016-01-30,2015-2016,Atlético Madrid,https://fbref.com/en/matches/6b2e6e56/Barcelona-Atletico-Madrid-January-30-2016-La-Liga
639,2016-02-07,2015-2016,Levante,https://fbref.com/en/matches/13a80787/Levante-Barcelona-February-7-2016-La-Liga
641,2016-02-14,2015-2016,Celta Vigo,https://fbref.com/en/matches/fcb5e5ac/Barcelona-Celta-Vigo-February-14-2016-La-Liga
642,2016-02-17,2015-2016,Sporting Gijón,https://fbref.com/en/matches/5ea1033c/Sporting-Gijon-Barcelona-February-17-2016-La-Liga
643,2016-02-20,2015-2016,Las Palmas,https://fbref.com/en/matches/ce1a14a8/Las-Palmas-Barcelona-February-20-2016-La-Liga
645,2016-02-28,2015-2016,Sevilla,https://fbref.com/en/matches/ad5f6823/Barcelona-Sevilla-February-28-2016-La-Liga
646,2016-03-03,2015-2016,Rayo Vallecano,https://fbref.com/en/matches/a3faab98/Rayo-Vallecano-Barcelona-March-3-2016-La-Liga
647,2016-03-06,2015-2016,Eibar,https://fbref.com/en/matches/c1d583c3/Eibar-Barcelona-March-6-2016-La-Liga
648,2016-03-12,2015-2016,Getafe,https://fbref.com/en/matches/25d107dc/Barcelona-Getafe-March-12-2016-La-Liga
650,2016-03-20,2015-2016,Villarreal,https://fbref.com/en/matches/991a1af3/Villarreal-Barcelona-March-20-2016-La-Liga
651,2016-04-02,2015-2016,Real Madrid,https://fbref.com/en/matches/5877259d/El-Clasico-Barcelona-Real-Madrid-April-2-2016-La-Liga
653,2016-04-09,2015-2016,Real Sociedad,https://fbref.com/en/matches/d88ae3a2/Real-Sociedad-Barcelona-April-9-2016-La-Liga
655,2016-04-17,2015-2016,Valencia,https://fbref.com/en/matches/deb6b433/Barcelona-Valencia-April-17-2016-La-Liga
656,2016-04-20,2015-2016,Dep La Coruña,https://fbref.com/en/matches/7412ec7a/Deportivo-La-Coruna-Barcelona-April-20-2016-La-Liga
657,2016-04-23,2015-2016,Sporting Gijón,https://fbref.com/en/matches/2099b235/Barcelona-Sporting-Gijon-April-23-2016-La-Liga
658,2016-04-30,2015-2016,Real Betis,https://fbref.com/en/matches/b5e9cec0/Real-Betis-Barcelona-April-30-2016-La-Liga
659,2016-05-08,2015-2016,Espanyol,https://fbref.com/en/matches/7363a1b9/Barcelona-Espanyol-May-8-2016-La-Liga
660,2016-05-14,2015-2016,Granada,https://fbref.com/en/matches/2de83512/Granada-Barcelona-May-14-2016-La-Liga
664,2016-08-20,2016-2017,Real Betis,https://fbref.com/en/matches/4dbbaae4/Barcelona-Real-Betis-August-20-2016-La-Liga
665,2016-08-28,2016-2017,Athletic Club,https://fbref.com/en/matches/84b6a326/Athletic-Club-Barcelona-August-28-2016-La-Liga
666,2016-09-10,2016-2017,Alavés,https://fbref.com/en/matches/148fd884/Barcelona-Alaves-September-10-2016-La-Liga
668,2016-09-17,2016-2017,Leganés,https://fbref.com/en/matches/8447120e/Leganes-Barcelona-September-17-2016-La-Liga
669,2016-09-21,2016-2017,Atlético Madrid,https://fbref.com/en/matches/9c49ec73/Barcelona-Atletico-Madrid-September-21-2016-La-Liga
673,2016-10-15,2016-2017,Dep La Coruña,https://fbref.com/en/matches/b0e4f839/Barcelona-Deportivo-La-Coruna-October-15-2016-La-Liga
675,2016-10-22,2016-2017,Valencia,https://fbref.com/en/matches/0f8baff5/Valencia-Barcelona-October-22-2016-La-Liga
