ID_Partido,Jugador,Posicion,Titular,Minutos,Goles,Asistencias,Amarillas,Rojas,xG
870,Arthur Melo,MF,0,11,0,0,0,0,
870,Jordi Alba,DF,1,90,0,0,1,0,
870,Clément Lenglet,DF,1,90,0,0,0,0,
870,Gerard Piqué,DF,1,90,0,0,1,0,
870,Nélson Semedo,DF,1,90,0,0,0,0,
870,Marc-André ter Stegen,GK,1,90,0,0,0,0,
871,Ansu Fati,FW,1,56,0,0,0,0,
871,Antoine Griezmann,FW,0,34,0,0,0,0,
871,Lionel Messi,FW,1,90,0,0,1,0,
871,Sergi Roberto,DF,1,90,0,0,0,0,
871,Ivan Rakitić,MF,1,68,0,0,0,0,
871,Arthur Melo,MF,0,22,0,0,1,0,
871,Sergio Busquets,MF,1,90,0,0,0,0,
871,Frenkie de Jong,MF,1,90,0,0,1,0,
871,Jordi Alba,DF,1,90,0,0,1,0,
871,Clément Lenglet,DF,1,90,0,0,0,0,
871,Gerard Piqué,DF,1,79,0,0,1,0,
871,Samuel Umtiti,DF,0,11,0,0,0,0,
871,Nélson Semedo,DF,1,90,0,0,1,0,
871,Marc-André ter Stegen,GK,1,90,0,0,0,0,
872,Antoine Griezmann,FW,1,88,0,0,0,0,
872,Ivan Rakitić,MF,0,2,0,0,0,0,
872,Lionel Messi,FW,1,90,0,3,0,0,
872,Arturo Vidal,MF,1,56,0,0,1,0,
872,Arthur Melo,MF,0,34,0,0,0,0,
872,Frenkie de Jong,MF,1,90,1,0,0,0,
872,Sergi Roberto,DF,1,90,0,0,1,0,
872,Sergio Busquets,MF,1,90,1,0,1,0,
872,Junior Firpo,DF,1,56,0,0,0,0,
872,Jordi Alba,DF,0,34,0,0,0,0,
872,Clément Lenglet,DF,1,78,1,0,2,1,
872,Samuel Umtiti,DF,1,90,0,0,0,0,
872,Nélson Semedo,DF,1,90,0,0,0,0,
872,Marc-André ter Stegen,GK,1,90,0,0,0,0,
873,Ansu Fati,FW,1,84,0,0,1,0,
873,Arturo Vidal,MF,0,6,0,0,0,0,
873,Antoine Griezmann,FW,1,90,1,0,0,0,
873,Lionel Messi,FW,1,90,0,1,0,0,
873,Arthur Melo,MF,1,74,0,0,0,0,
873,Ivan Rakitić,MF,0,16,0,0,0,0,
873,Sergio Busquets,MF,1,90,0,0,0,0,
873,Frenkie de Jong,MF,1,90,0,0,0,0,
873,Jordi Alba,DF,1,21,0,0,0,0,
873,Junior Firpo,DF,0,69,0,0,1,0,
873,Samuel Umtiti,DF,1,90,0,0,1,0,
873,Gerard Piqué,DF,1,90,0,0,0,0,
873,Sergi Roberto,DF,1,90,1,0,0,0,
873,Marc-André ter Stegen,GK,1,90,0,0,0,0,
874,Arturo Vidal,MF,1,90,0,1,0,0,
874,Antoine Griezmann,FW,1,71,0,0,0,0,
874,Martin Braithwaite,FW,0,19,0,0,0,0,
874,Lionel Messi,FW,1,90,4,0,0,0,
874,Arthur Melo,MF,1,90,1,0,0,0,
874,Sergio Busquets,MF,1,58,0,0,0,0,
874,Frenkie de Jong,MF,0,32,0,0,0,0,
874,Ivan Rakitić,MF,1,90,0,1,0,0,
874,Junior Firpo,DF,1,90,0,0,0,0,
874,Clément Lenglet,DF,1,90,0,0,0,0,
874,Gerard Piqué,DF,1,67,0,0,0,0,
874,Samuel Umtiti,DF,0,23,0,0,0,0,
874,Nélson Semedo,DF,1,90,0,0,0,0,
874,Marc-André ter Stegen,GK,1,90,0,0,0,0,
875,Antoine Griezmann,FW,1,86,1,0,1,0,
875,Ansu Fati,FW,0,4,0,0,0,0,
875,Lionel Messi,FW,1,90,0,0,1,0,
875,Arturo Vidal,MF,1,88,0,0,2,1,
875,Frenkie de Jong,MF,1,90,0,0,0,0,
875,Sergio Busquets,MF,1,90,0,0,1,0,
875,Ivan Rakitić,MF,1,55,0,0,0,0,
875,Arthur Melo,MF,0,35,0,0,0,0,
875,Junior Firpo,DF,1,90,0,0,0,0,
875,Samuel Umtiti,DF,1,90,0,0,0,0,
875,Gerard Piqué,DF,1,89,0,0,0,0,
875,Clément Lenglet,DF,0,1,0,0,0,0,
875,Nélson Semedo,DF,1,90,0,1,0,0,
875,Marc-André ter Stegen,GK,1,90,0,0,0,0,
876,Antoine Griezmann,FW,1,80,0,0,0,0,
876,Ansu Fati,FW,0,10,0,0,0,0,
876,Lionel Messi,FW,1,90,0,0,1,0,
876,Frenkie de Jong,MF,1,90,0,0,0,0,
876,Sergio Busquets,MF,1,90,0,0,0,0,
876,Arthur Melo,MF,1,79,0,0,0,0,
876,Ivan Rakitić,MF,0,11,0,0,0,0,
876,Arturo Vidal,MF,1,68,0,0,0,0,
876,Martin Braithwaite,FW,0,22,0,0,0,0,
876,Jordi Alba,DF,1,90,0,0,1,0,
876,Samuel Umtiti,DF,1,90,0,0,0,0,
876,Gerard Piqué,DF,1,90,0,0,0,0,
876,Nélson Semedo,DF,1,90,0,0,0,0,
876,Marc-André ter Stegen,GK,1,90,0,0,0,0,
877,Martin Braithwaite,FW,1,88,0,0,0,0,
877,Junior Firpo,DF,0,2,0,0,0,0,
877,Lionel Messi,FW,1,90,1,0,1,0,
877,Antoine Griezmann,FW,1,84,0,0,0,0,
877,Ansu Fati,FW,0,6,0,0,0,0,
877,Frenkie de Jong,MF,1,90,0,0,0,0,
877,Sergio Busquets,MF,1,90,0,0,1,0,
877,Ivan Rakitić,MF,1,73,0,0,0,0,
877,Arturo Vidal,MF,0,17,0,0,0,0,
877,Jordi Alba,DF,1,90,0,0,0,0,
877,Clément Lenglet,DF,1,90,0,0,1,0,
877,Gerard Piqué,DF,1,90,0,0,1,0,
877,Nélson Semedo,DF,1,90,0,0,0,0,
877,Marc-André ter Stegen,GK,1,90,0,0,0,0,
878,Martin Braithwaite,FW,1,90,1,0,0,0,
878,Antoine Griezmann,FW,1,56,0,0,0,0,
878,Luis Suárez,FW,0,34,0,1,0,0,
878,Lionel Messi,FW,1,90,1,2,0,0,
878,Frenkie de Jong,MF,1,83,0,0,0,0,
878,Junior Firpo,DF,0,7,0,0,0,0,
878,Sergio Busquets,MF,1,70,0,0,0,0,
878,Arthur Melo,MF,0,20,0,0,0,0,
878,Arturo Vidal,MF,1,45,1,0,1,0,
878,Ivan Rakitić,MF,0,45,0,0,0,0,
878,Jordi Alba,DF,1,90,1,1,1,0,
878,Ronald Araújo,DF,1,90,0,0,0,0,
878,Gerard Piqué,DF,1,90,0,0,0,0,
878,Sergi Roberto,DF,1,70,0,0,0,0,
878,Nélson Semedo,DF,0,20,0,0,0,0,
878,Marc-André ter Stegen,GK,1,90,0,0,0,0,
879,Ansu Fati,FW,1,53,1,0,0,0,
879,Luis Suárez,FW,0,37,0,0,0,0,
879,Antoine Griezmann,FW,1,90,0,0,0,0,
879,Lionel Messi,FW,1,90,1,0,0,0,
879,Arthur Melo,MF,1,72,0,0,0,0,
879,Riqui Puig,MF,0,18,0,0,1,0,
879,Sergio Busquets,MF,1,62,0,0,0,0,
879,Arturo Vidal,MF,0,28,0,0,0,0,
879,Ivan Rakitić,MF,1,90,0,0,1,0,
879,Junior Firpo,DF,1,90,0,1,1,0,
879,Clément Lenglet,DF,1,90,0,0,1,0,
879,Gerard Piqué,DF,1,72,0,0,0,0,
879,Samuel Umtiti,DF,0,18,0,0,1,0,
879,Sergi Roberto,DF,1,52,0,0,0,0,
879,Nélson Semedo,DF,0,38,0,0,0,0,
879,Marc-André ter Stegen,GK,1,90,0,0,0,0,
880,Luis Suárez,FW,1,90,0,0,0,0,
880,Lionel Messi,FW,1,90,0,0,0,0,
880,Martin Braithwaite,FW,1,62,0,0,0,0,
880,Arthur Melo,MF,0,28,0,0,0,0,
880,Ivan Rakitić,MF,1,87,0,0,0,0,
880,Riqui Puig,MF,0,3,0,0,0,0,
880,Sergio Busquets,MF,1,90,0,0,1,0,
880,Arturo Vidal,MF,1,76,0,0,0,0,
880,Antoine Griezmann,FW,0,14,0,0,0,0,
880,Jordi Alba,DF,1,90,0,0,0,0,
880,Clément Lenglet,DF,1,90,0,0,0,0,
880,Gerard Piqué,DF,1,90,0,0,1,0,
880,Nélson Semedo,DF,1,90,0,0,0,0,
880,Marc-André ter Stegen,GK,1,90,0,0,0,0,
881,Antoine Griezmann,FW,1,64,0,0,0,0,
881,Ansu Fati,FW,0,26,0,0,0,0,
881,Luis Suárez,FW,1,84,0,0,0,0,
881,Martin Braithwaite,FW,0,6,0,0,0,0,
881,Lionel Messi,FW,1,90,0,1,0,0,
881,Arturo Vidal,MF,1,90,0,0,0,0,
881,Sergio Busquets,MF,1,63,0,0,1,0,
881,Ivan Rakitić,MF,0,27,1,0,1,0,
881,Arthur Melo,MF,1,55,0,0,0,0,
881,Riqui Puig,MF,0,35,0,0,0,0,
881,Jordi Alba,DF,1,90,0,0,0,0,
881,Clément Lenglet,DF,1,90,0,0,0,0,
881,Gerard Piqué,DF,1,90,0,0,0,0,
881,Nélson Semedo,DF,1,90,0,0,0,0,
881,Marc-André ter Stegen,GK,1,90,0,0,0,0,
882,Ansu Fati,FW,1,68,0,0,0,0,
882,Martin Braithwaite,FW,0,22,0,0,1,0,
882,Luis Suárez,FW,1,80,2,0,0,0,
882,Antoine Griezmann,FW,0,10,0,0,0,0,
882,Lionel Messi,FW,1,90,0,2,0,0,
882,Riqui Puig,MF,1,85,0,0,0,0,
882,Arthur Melo,MF,0,5,0,0,0,0,
882,Ivan Rakitić,MF,1,90,0,0,0,0,
882,Arturo Vidal,MF,1,90,0,0,0,0,
882,Jordi Alba,DF,1,80,0,0,1,0,
882,Junior Firpo,DF,0,10,0,0,0,0,
882,Samuel Umtiti,DF,1,90,0,0,1,0,
882,Gerard Piqué,DF,1,90,0,0,1,0,
882,Nélson Semedo,DF,1,90,0,0,0,0,
882,Marc-André ter Stegen,GK,1,90,0,0,0,0,
883,Luis Suárez,FW,1,90,0,0,0,0,
883,Lionel Messi,FW,1,90,1,0,1,0,
883,Riqui Puig,MF,1,90,0,0,0,0,
883,Ivan Rakitić,MF,1,62,0,0,0,0,
883,Sergi Roberto,DF,0,28,0,0,0,0,
883,Sergio Busquets,MF,1,84,0,0,0,0,
883,Ansu Fati,FW,0,6,0,0,0,0,
883,Arturo Vidal,MF,1,89,0,0,0,0,
883,Antoine Griezmann,FW,0,1,0,0,0,0,
883,Jordi Alba,DF,1,90,0,0,0,0,
883,Clément Lenglet,DF,1,90,0,0,0,0,
883,Gerard Piqué,DF,1,90,0,0,1,0,
883,Nélson Semedo,DF,1,90,0,0,0,0,
883,Marc-André ter Stegen,GK,1,90,0,0,1,0,
884,Luis Suárez,FW,1,59,1,0,0,0,
884,Riqui Puig,MF,0,31,0,0,0,0,
884,Antoine Griezmann,FW,1,71,1,0,0,0,
884,Ansu Fati,FW,0,19,1,0,0,0,
884,Lionel Messi,FW,1,90,0,2,0,0,
884,Sergi Roberto,DF,1,90,0,0,0,0,
884,Arturo Vidal,MF,1,90,0,0,0,0,
884,Sergio Busquets,MF,1,72,0,0,0,0,
884,Martin Braithwaite,FW,0,18,0,0,0,0,
884,Jordi Alba,DF,1,90,0,1,0,0,
884,Clément Lenglet,DF,1,90,0,0,0,0,
884,Gerard Piqué,DF,1,81,0,0,0,0,
884,Ronald Araújo,DF,0,9,0,0,0,0,
884,Nélson Semedo,DF,1,59,0,0,0,0,
884,Ivan Rakitić,MF,0,31,0,0,0,0,
884,Marc-André ter Stegen,GK,1,90,0,0,0,0,
885,Luis Suárez,FW,1,81,1,0,0,0,
885,Martin Braithwaite,FW,0,9,0,0,0,0,
885,Antoine Griezmann,FW,1,70,0,0,0,0,
885,Arturo Vidal,MF,0,20,0,0,0,0,
885,Lionel Messi,FW,1,90,0,0,0,0,
885,Sergi Roberto,DF,1,90,0,0,0,0,
885,Sergio Busquets,MF,1,90,0,0,0,0,
885,Ivan Rakitić,MF,1,89,0,0,0,0,
885,Ronald Araújo,DF,0,1,0,0,0,0,
885,Jordi Alba,DF,1,90,0,0,0,0,
885,Clément Lenglet,DF,1,90,0,0,0,0,
885,Gerard Piqué,DF,1,90,0,0,0,0,
885,Nélson Semedo,DF,1,45,0,0,0,0,
885,Ansu Fati,FW,0,4,0,0,0,1,
885,Marc-André ter Stegen,GK,1,90,0,0,0,0,
886,Antoine Griezmann,FW,1,45,0,0,0,0,
886,Luis Suárez,FW,0,45,0,0,0,0,
886,Lionel Messi,FW,1,90,0,1,0,0,
886,Arturo Vidal,MF,1,90,1,0,0,0,
886,Riqui Puig,MF,1,56,0,0,0,0,
886,Ivan Rakitić,MF,0,34,0,0,0,0,
886,Sergi Roberto,DF,1,90,0,0,0,0,
886,Sergio Busquets,MF,1,73,0,0,0,0,
886,Junior Firpo,DF,0,17,0,0,0,0,
886,Jordi Alba,DF,1,90,0,0,1,0,
886,Clément Lenglet,DF,1,56,0,0,1,0,
886,Ronald Araújo,DF,0,34,0,0,0,0,
886,Gerard Piqué,DF,1,90,0,0,0,0,
886,Nélson Semedo,DF,1,90,0,0,0,0,
886,Marc-André ter Stegen,GK,1,90,0,0,0,0,
887,Ansu Fati,FW,1,90,0,0,0,0,
887,Martin Braithwaite,FW,1,58,0,0,0,0,
887,Luis Suárez,FW,0,32,0,0,0,0,
887,Lionel Messi,FW,1,90,1,0,0,0,
887,Riqui Puig,MF,1,78,0,0,0,0,
887,Frenkie de Jong,MF,0,12,0,0,0,0,
887,Ivan Rakitić,MF,1,66,0,0,1,0,
887,Sergio Busquets,MF,0,24,0,0,0,0,
887,Sergi Roberto,DF,1,90,0,0,0,0,
887,Junior Firpo,DF,1,78,0,0,1,0,
887,Jordi Alba,DF,0,12,0,0,0,0,
887,Clément Lenglet,DF,1,90,0,0,0,0,
887,Gerard Piqué,DF,1,90,0,0,1,0,
887,Nélson Semedo,DF,1,58,0,0,1,0,
887,Arturo Vidal,MF,0,32,0,0,0,0,
887,Marc-André ter Stegen,GK,1,90,0,0,0,0,
888,Ansu Fati,FW,1,77,1,0,0,0,
888,Martin Braithwaite,FW,0,13,0,0,0,0,
888,Luis Suárez,FW,1,90,1,0,0,0,
888,Lionel Messi,FW,1,90,2,1,0,0,
888,Riqui Puig,MF,1,90,0,2,0,0,
888,Sergio Busquets,MF,1,58,0,0,0,0,
888,Frenkie de Jong,MF,0,32,0,0,0,0,
888,Arturo Vidal,MF,1,90,0,0,0,0,
888,Jordi Alba,DF,1,90,0,2,0,0,
888,Clément Lenglet,DF,1,49,0,0,0,0,
888,Nélson Semedo,DF,0,41,1,0,0,0,
888,Ronald Araújo,DF,1,90,0,0,0,0,
888,Sergi Roberto,DF,1,90,0,0,0,0,
888,Neto,GK,1,90,0,0,0,0,
889,Antoine Griezmann,FW,1,83,0,0,0,0,
889,Monchu,MF,0,7,0,0,0,0,
889,Luis Suárez,FW,1,89,1,0,1,0,
889,Junior Firpo,DF,0,1,0,0,0,0,
889,Lionel Messi,FW,1,90,1,0,0,0,
889,Frenkie de Jong,MF,1,90,0,0,0,0,
889,Ivan Rakitić,MF,1,90,0,1,0,0,
889,Sergi Roberto,DF,1,90,0,0,0,0,
889,Jordi Alba,DF,1,90,0,0,0,0,
889,Clément Lenglet,DF,1,90,1,0,0,0,
889,Gerard Piqué,DF,1,90,0,0,0,0,
889,Nélson Semedo,DF,1,90,0,0,0,0,
889,Marc-André ter Stegen,GK,1,90,0,0,0,0,
890,Luis Suárez,FW,1,90,1,0,1,0,
890,Lionel Messi,FW,1,90,0,0,0,0,
890,Arturo Vidal,MF,1,90,0,0,1,0,
890,Frenkie de Jong,MF,1,90,0,0,0,0,
890,Sergio Busquets,MF,1,69,0,0,0,0,
890,Ansu Fati,FW,0,21,0,0,0,0,
890,Sergi Roberto,DF,1,45,0,0,0,0,
890,Antoine Griezmann,FW,0,45,0,0,0,0,
890,Jordi Alba,DF,1,90,0,1,1,0,
890,Clément Lenglet,DF,1,90,0,0,0,0,
890,Gerard Piqué,DF,1,90,0,0,0,0,
890,Nélson Semedo,DF,1,90,0,0,0,0,
890,Marc-André ter Stegen,GK,1,90,0,0,0,0,
891,Lionel Messi,FW,1,90,1,0,0,0,
891,Ansu Fati,FW,1,69,2,0,0,0,
891,Ousmane Dembélé,MF,0,21,0,0,0,0,
891,Philippe Coutinho,MF,1,69,0,1,0,0,
891,Pedri,MF,0,21,0,0,0,0,
891,Antoine Griezmann,FW,1,77,0,0,0,0,
891,Francisco Trincão,FW,0,13,0,0,0,0,
891,Frenkie de Jong,MF,1,90,0,0,0,0,
891,Sergio Busquets,MF,1,77,0,0,0,0,
891,Miralem Pjanić,MF,0,13,0,0,0,0,
891,Jordi Alba,DF,1,90,0,1,0,0,
891,Clément Lenglet,DF,1,90,0,0,0,0,
891,Gerard Piqué,DF,1,90,0,0,0,0,
891,Sergi Roberto,DF,1,90,0,0,0,0,
891,Neto,GK,1,90,0,0,0,0,
892,Lionel Messi,FW,1,90,0,0,0,0,
892,Ansu Fati,FW,1,71,1,0,0,0,
892,Francisco Trincão,FW,0,19,0,0,0,0,
892,Philippe Coutinho,MF,1,71,0,1,0,0,
892,Pedri,MF,0,19,0,0,0,0,
892,Antoine Griezmann,FW,1,44,0,0,0,0,
892,Ronald Araújo,DF,0,46,0,0,0,0,
892,Frenkie de Jong,MF,1,90,0,0,0,0,
892,Sergio Busquets,MF,1,90,0,0,1,0,
892,Jordi Alba,DF,1,90,0,0,1,0,
892,Clément Lenglet,DF,1,41,0,0,2,1,
892,Gerard Piqué,DF,1,90,0,0,1,0,
892,Sergi Roberto,DF,1,90,1,0,0,0,
892,Neto,GK,1,90,0,0,0,0,
893,Lionel Messi,FW,1,90,0,0,0,0,
893,Ansu Fati,FW,1,60,0,0,0,0,
893,Pedri,MF,0,30,0,0,0,0,
893,Philippe Coutinho,MF,1,74,1,0,0,0,
893,Miralem Pjanić,MF,0,16,0,0,1,0,
893,Antoine Griezmann,FW,1,60,0,0,0,0,
893,Francisco Trincão,FW,0,30,0,0,0,0,
893,Frenkie de Jong,MF,1,90,0,0,0,0,
893,Sergio Busquets,MF,1,90,0,0,0,0,
893,Jordi Alba,DF,1,74,0,0,0,0,
893,Sergiño Dest,MF,0,16,0,0,0,0,
893,Gerard Piqué,DF,1,90,0,0,0,0,
893,Ronald Araújo,DF,1,90,0,0,0,0,
893,Sergi Roberto,DF,1,90,0,0,0,0,
893,Neto,GK,1,90,0,0,0,0,
894,Antoine Griezmann,FW,1,79,0,0,0,0,
894,Francisco Trincão,FW,0,11,0,0,0,0,
894,Ousmane Dembélé,MF,1,61,0,0,0,0,
894,Ansu Fati,FW,0,29,0,0,0,0,
894,Pedri,MF,1,61,0,0,0,0,
894,Philippe Coutinho,MF,0,29,0,0,0,0,
894,Lionel Messi,FW,1,90,0,0,0,0,
894,Frenkie de Jong,MF,1,79,0,0,0,0,
894,Martin Braithwaite,FW,0,11,0,0,0,0,
894,Sergio Busquets,MF,1,90,0,0,0,0,
894,Sergiño Dest,MF,1,90,0,0,1,0,
894,Clément Lenglet,DF,1,90,0,0,0,0,
894,Gerard Piqué,DF,1,90,0,0,1,0,
894,Sergi Roberto,DF,1,86,0,0,1,0,
894,Riqui Puig,MF,0,4,0,0,0,0,
894,Neto,GK,1,90,0,0,0,0,
895,Lionel Messi,FW,1,90,1,1,0,0,
895,Ansu Fati,FW,1,62,1,1,0,0,
895,Pedri,MF,0,28,1,0,0,0,
895,Philippe Coutinho,MF,1,69,1,0,0,0,
895,Ronald Araújo,DF,0,21,0,0,0,0,
895,Francisco Trincão,FW,1,62,0,0,0,0,
895,Ousmane Dembélé,MF,0,28,1,1,0,0,
895,Frenkie de Jong,MF,1,90,0,1,0,0,
895,Miralem Pjanić,MF,1,75,0,0,0,0,
895,Sergio Busquets,MF,0,15,0,0,0,0,
895,Sergiño Dest,MF,1,90,0,0,0,0,
895,Clément Lenglet,DF,1,90,0,0,0,0,
895,Gerard Piqué,DF,1,67,0,0,0,1,
895,Sergi Roberto,DF,1,61,0,0,0,0,
895,Junior Firpo,DF,0,29,0,0,0,0,
895,Neto,GK,1,90,0,0,0,0,
896,Lionel Messi,FW,1,90,0,0,1,0,
896,Ansu Fati,FW,1,80,1,0,0,0,
896,Antoine Griezmann,FW,0,10,0,0,0,0,
896,Philippe Coutinho,MF,1,90,0,0,0,0,
896,Frenkie de Jong,MF,1,90,0,0,0,0,
896,Sergio Busquets,MF,1,81,0,0,0,0,
896,Ousmane Dembélé,MF,0,9,0,0,0,0,
896,Pedri,MF,1,80,0,0,0,0,
896,Francisco Trincão,FW,0,10,0,0,0,0,
896,Jordi Alba,DF,1,86,0,1,1,0,
896,Martin Braithwaite,FW,0,4,0,0,0,0,
896,Clément Lenglet,DF,1,90,0,0,1,0,
896,Gerard Piqué,DF,1,90,0,0,0,0,
896,Sergiño Dest,MF,1,90,0,0,0,0,
896,Neto,GK,1,90,0,0,0,0,
897,Antoine Griezmann,FW,1,88,0,0,0,0,
897,Junior Firpo,DF,0,2,0,0,0,0,
897,Pedri,MF,1,89,0,0,0,0,
897,Martin Braithwaite,FW,0,1,0,0,0,0,
897,Lionel Messi,FW,1,90,1,1,0,0,
897,Ousmane Dembélé,MF,1,65,1,0,0,0,
897,Ansu Fati,FW,0,25,0,0,0,0,
897,Frenkie de Jong,MF,1,90,0,0,0,0,
897,Miralem Pjanić,MF,1,90,0,0,0,0,
897,Jordi Alba,DF,1,90,0,0,0,0,
897,Clément Lenglet,DF,1,90,0,0,0,0,
897,Ronald Araújo,DF,1,45,0,0,0,0,
897,Sergio Busquets,MF,0,45,0,0,0,0,
897,Sergi Roberto,DF,1,90,0,0,1,0,
897,Neto,GK,1,90,0,0,0,0,
898,Antoine Griezmann,FW,1,90,1,0,0,0,
898,Ansu Fati,FW,1,77,0,0,0,0,
898,Martin Braithwaite,FW,0,13,0,0,0,0,
898,Lionel Messi,FW,1,90,0,0,1,0,
898,Ousmane Dembélé,MF,1,45,0,0,0,0,
898,Francisco Trincão,FW,0,45,0,0,0,0,
898,Frenkie de Jong,MF,1,90,0,0,0,0,
898,Sergio Busquets,MF,1,45,0,0,1,0,
898,Miralem Pjanić,MF,0,45,0,0,0,0,
898,Jordi Alba,DF,1,68,0,0,0,0,
898,Sergiño Dest,MF,0,22,0,0,0,0,
898,Clément Lenglet,DF,1,45,0,0,1,0,
898,Pedri,MF,0,45,0,0,0,0,
898,Gerard Piqué,DF,1,90,0,0,0,0,
898,Sergi Roberto,DF,1,90,0,0,0,0,
898,Neto,GK,1,90,0,0,0,0,
899,Antoine Griezmann,FW,1,59,0,0,0,0,
899,Ousmane Dembélé,MF,0,31,0,0,0,0,
899,Ansu Fati,FW,1,73,0,1,0,0,
899,Francisco Trincão,FW,0,17,0,0,0,0,
899,Pedri,MF,1,82,0,0,0,0,
899,Carles Aleñá,MF,0,8,0,0,0,0,
899,Lionel Messi,FW,1,90,1,0,0,0,
899,Miralem Pjanić,MF,1,59,0,0,0,0,
899,Sergi Roberto,DF,0,31,0,0,0,0,
899,Sergio Busquets,MF,1,73,0,0,0,0,
899,Clément Lenglet,DF,0,17,0,0,0,0,
899,Jordi Alba,DF,1,90,0,0,0,0,
899,Frenkie de Jong,MF,1,90,0,0,0,0,
899,Gerard Piqué,DF,1,90,1,0,0,0,
899,Sergiño Dest,MF,1,90,0,0,0,0,
899,Marc-André ter Stegen,GK,1,90,0,0,0,0,
900,Ansu Fati,FW,1,45,0,0,1,0,
900,Lionel Messi,FW,0,45,2,0,0,0,
900,Antoine Griezmann,FW,1,77,1,1,0,0,
900,Martin Braithwaite,FW,0,13,0,0,0,0,
900,Pedri,MF,1,90,1,0,1,0,
900,Frenkie de Jong,MF,1,90,0,0,0,0,
900,Sergio Busquets,MF,1,85,0,0,0,0,
900,Miralem Pjanić,MF,0,5,0,0,0,0,
900,Ousmane Dembélé,MF,1,65,1,0,0,0,
900,Francisco Trincão,FW,0,25,0,0,0,0,
900,Jordi Alba,DF,1,90,0,1,0,0,
900,Clément Lenglet,DF,1,90,0,0,0,0,
900,Gerard Piqué,DF,1,90,0,0,0,0,
900,Sergi Roberto,DF,1,90,0,2,0,0,
900,Marc-André ter Stegen,GK,1,90,0,0,0,0,
901,Antoine Griezmann,FW,1,82,0,0,0,0,
901,Francisco Trincão,FW,0,8,0,0,0,0,
901,Pedri,MF,1,56,0,0,0,0,
901,Philippe Coutinho,MF,0,34,0,0,0,0,
901,Lionel Messi,FW,1,90,0,0,0,0,
901,Ousmane Dembélé,MF,1,90,0,0,0,0,
901,Frenkie de Jong,MF,1,90,0,0,0,0,
901,Miralem Pjanić,MF,1,82,0,0,0,0,
901,Martin Braithwaite,FW,0,8,0,0,0,0,
901,Jordi Alba,DF,1,90,0,0,0,0,
901,Clément Lenglet,DF,1,90,0,0,0,0,
901,Gerard Piqué,DF,1,61,0,0,0,0,
901,Sergiño Dest,MF,0,29,0,0,0,0,
901,Sergi Roberto,DF,1,90,0,0,0,0,
901,Marc-André ter Stegen,GK,1,90,0,0,0,0,
902,Martin Braithwaite,FW,1,90,2,1,0,0,
902,Philippe Coutinho,MF,1,64,0,0,0,0,
902,Antoine Griezmann,FW,0,26,1,0,0,0,
902,Pedri,MF,1,72,0,0,0,0,
902,Matheus Fernandes,MF,0,18,0,0,0,0,
902,Francisco Trincão,FW,1,82,0,0,0,0,
902,Konrad De La Fuente,FW,0,8,0,0,0,0,
902,Carles Aleñá,MF,1,90,0,0,0,0,
902,Miralem Pjanić,MF,1,64,0,0,1,0,
902,Riqui Puig,MF,0,26,0,0,0,0,
902,Junior Firpo,DF,1,90,0,0,0,0,
902,Clément Lenglet,DF,1,64,0,0,0,0,
902,Jordi Alba,DF,0,26,0,1,0,0,
902,Óscar Mingueza,DF,1,90,0,1,0,0,
902,Sergiño Dest,MF,1,90,1,0,0,0,
902,Marc-André ter Stegen,GK,1,90,0,0,0,0,
903,Antoine Griezmann,FW,1,90,1,1,0,0,
903,Martin Braithwaite,FW,1,60,1,0,0,0,
903,Francisco Trincão,FW,0,30,0,1,0,0,
903,Lionel Messi,FW,1,90,1,0,1,0,
903,Philippe Coutinho,MF,1,60,1,0,0,0,
903,Ousmane Dembélé,MF,0,30,0,0,0,0,
903,Frenkie de Jong,MF,1,90,0,0,0,0,
903,Pedri,MF,1,45,0,0,0,0,
903,Sergio Busquets,MF,0,45,0,0,0,0,
903,Jordi Alba,DF,1,90,0,0,0,0,
903,Clément Lenglet,DF,1,66,0,0,0,0,
903,Carles Aleñá,MF,0,24,0,0,0,0,
903,Óscar Mingueza,DF,1,90,0,0,0,0,
903,Sergiño Dest,MF,1,60,0,0,0,0,
903,Junior Firpo,DF,0,30,0,0,0,0,
903,Marc-André ter Stegen,GK,1,90,0,0,0,0,
904,Martin Braithwaite,FW,1,79,1,0,0,0,
904,Konrad De La Fuente,FW,0,11,0,0,0,0,
904,Ousmane Dembélé,MF,1,90,1,1,0,0,
904,Antoine Griezmann,FW,1,64,1,0,1,0,
904,Riqui Puig,MF,0,26,0,0,0,0,
904,Francisco Trincão,FW,1,90,0,0,1,0,
904,Sergio Busquets,MF,1,45,0,0,1,0,
904,Frenkie de Jong,MF,0,45,0,0,0,0,
904,Miralem Pjanić,MF,1,90,0,0,0,0,
904,Jordi Alba,DF,1,45,0,1,0,0,
904,Junior Firpo,DF,0,45,0,0,0,0,
904,Clément Lenglet,DF,1,64,0,0,0,0,
904,Carles Aleñá,MF,0,26,0,0,0,0,
904,Óscar Mingueza,DF,1,90,0,0,0,0,
904,Sergiño Dest,MF,1,90,0,0,0,0,
904,Neto,GK,1,90,0,0,0,0,
905,Martin Braithwaite,FW,1,90,0,0,0,0,
905,Philippe Coutinho,MF,1,45,0,0,0,0,
905,Ousmane Dembélé,MF,0,45,0,0,0,0,
905,Antoine Griezmann,FW,1,90,0,0,0,0,
905,Lionel Messi,FW,1,90,0,0,0,0,
