ID_Partido,Fecha,Temporada,Rival,URL_FBref
372,2011-02-16,2010-2011,Arsenal,https://fbref.com/en/matches/29aee5d7/Arsenal-Barcelona-February-16-2011-Champions-League
377,2011-03-08,2010-2011,Arsenal,https://fbref.com/en/matches/d5a004bd/Barcelona-Arsenal-March-8-2011-Champions-League
381,2011-04-06,2010-2011,Shakhtar Donetsk,https://fbref.com/en/matches/a5ad4315/Barcelona-Shakhtar-Donetsk-April-6-2011-Champions-League
383,2011-04-12,2010-2011,Shakhtar Donetsk,https://fbref.com/en/matches/56c23c7b/Shakhtar-Donetsk-Barcelona-April-12-2011-Champions-League
386,2011-04-27,2010-2011,Real Madrid,https://fbref.com/en/matches/ea6b136e/El-Clasico-Real-Madrid-Barcelona-April-27-2011-Champions-League
388,2011-05-03,2010-2011,Real Madrid,https://fbref.com/en/matches/af5c5e5a/El-Clasico-Barcelona-Real-Madrid-May-3-2011-Champions-League
391,2011-05-15,2010-2011,Dep La Coruña,https://fbref.com/en/matches/4c517fbb/Barcelona-Deportivo-La-Coruna-May-15-2011-La-Liga
392,2011-05-21,2010-2011,Málaga,https://fbref.com/en/matches/7259536b/Malaga-Barcelona-May-21-2011-La-Liga
396,2011-09-13,2011-2012,Milan,https://fbref.com/en/matches/357561e3/Barcelona-Milan-September-13-2011-Champions-League
400,2011-09-28,2011-2012,BATE Borisov,https://fbref.com/en/matches/0022d966/BATE-Borisov-Barcelona-September-28-2011-Champions-League
403,2011-10-19,2011-2012,Viktoria Plzeň,https://fbref.com/en/matches/41a7a77c/Barcelona-Viktoria-Plzen-October-19-2011-Champions-League
407,2011-11-01,2011-2012,Viktoria Plzeň,https://fbref.com/en/matches/28af3331/Viktoria-Plzen-Barcelona-November-1-2011-Champions-League
410,2011-11-23,2011-2012,Milan,https://fbref.com/en/matches/3bcfd202/Milan-Barcelona-November-23-2011-Champions-League
414,2011-12-06,2011-2012,BATE Borisov,https://fbref.com/en/matches/9ddb81b3/Barcelona-BATE-Borisov-December-6-2011-Champions-League
422,2012-02-14,2011-2012,Leverkusen,https://fbref.com/en/matches/0d45df8d/Leverkusen-Barcelona-February-14-2012-Champions-League
425,2012-03-03,2011-2012,Sporting Gijón,https://fbref.com/en/matches/1fd2d43a/Barcelona-Sporting-Gijon-March-3-2012-La-Liga
426,2012-03-07,2011-2012,Leverkusen,https://fbref.com/en/matches/cfe52a81/Barcelona-Leverkusen-March-7-2012-Champions-League
431,2012-03-28,2011-2012,Milan,https://fbref.com/en/matches/4b5eb962/Milan-Barcelona-March-28-2012-Champions-League
433,2012-04-03,2011-2012,Milan,https://fbref.com/en/matches/1042c90a/Barcelona-Milan-April-3-2012-Champions-League
437,2012-04-18,2011-2012,Chelsea,https://fbref.com/en/matches/91013658/Chelsea-Barcelona-April-18-2012-Champions-League
439,2012-04-24,2011-2012,Chelsea,https://fbref.com/en/matches/99500302/Barcelona-Chelsea-April-24-2012-Champions-League
448,2012-09-19,2012-2013,Spartak Moscow,https://fbref.com/en/matches/3be33fe7/Barcelona-Spartak-Moscow-September-19-2012-Champions-League
451,2012-10-02,2012-2013,Benfica,https://fbref.com/en/matches/c3c043ba/Benfica-Barcelona-October-2-2012-Champions-League
454,2012-10-23,2012-2013,Celtic,https://fbref.com/en/matches/78ae1efc/Barcelona-Celtic-October-23-2012-Champions-League
457,2012-11-07,2012-2013,Celtic,https://fbref.com/en/matches/4e51f8c5/Celtic-Barcelona-November-7-2012-Champions-League
460,2012-11-20,2012-2013,Spartak Moscow,https://fbref.com/en/matches/087c32e9/Spartak-Moscow-Barcelona-November-20-2012-Champions-League
463,2012-12-05,2012-2013,Benfica,https://fbref.com/en/matches/9a37ed3d/Barcelona-Benfica-December-5-2012-Champions-League
474,2013-02-20,2012-2013,Milan,https://fbref.com/en/matches/73a30fc8/Milan-Barcelona-February-20-2013-Champions-League
478,2013-03-12,2012-2013,Milan,https://fbref.com/en/matches/b3ffade7/Barcelona-Milan-March-12-2013-Champions-League
481,2013-04-02,2012-2013,Paris Saint-Germain,https://fbref.com/en/matches/16c6c55f/Paris-Saint-Germain-Barcelona-April-2-2013-Champions-League
482,2013-04-06,2012-2013,Mallorca,https://fbref.com/en/matches/77463b74/Barcelona-Mallorca-April-6-2013-La-Liga
483,2013-04-10,2012-2013,Paris Saint-Germain,https://fbref.com/en/matches/5b886312/Barcelona-Paris-Saint-Germain-April-10-2013-Champions-League
484,2013-04-14,2012-2013,Zaragoza,https://fbref.com/en/matches/8ebc61b4/Zaragoza-Barcelona-April-14-2013-La-Liga
485,2013-04-20,2012-2013,Levante,https://fbref.com/en/matches/3ca170b6/Barcelona-Levante-April-20-2013-La-Liga
486,2013-04-23,2012-2013,Bayern Munich,https://fbref.com/en/matches/5d618447/Bayern-Munich-Barcelona-April-23-2013-Champions-League
488,2013-05-01,2012-2013,Bayern Munich,https://fbref.com/en/matches/529db587/Barcelona-Bayern-Munich-May-1-2013-Champions-League
491,2013-05-19,2012-2013,Valladolid,https://fbref.com/en/matches/b8e3e1f5/Barcelona-Valladolid-May-19-2013-La-Liga
492,2013-05-26,2012-2013,Espanyol,https://fbref.com/en/matches/3105a359/Espanyol-Barcelona-May-26-2013-La-Liga
493,2013-06-01,2012-2013,Málaga,https://fbref.com/en/matches/d364db22/Barcelona-Malaga-June-1-2013-La-Liga
495,2013-08-25,2013-2014,Málaga,https://fbref.com/en/matches/ce385091/Malaga-Barcelona-August-25-2013-La-Liga
498,2013-09-18,2013-2014,Ajax,https://fbref.com/en/matches/b302d6b5/Barcelona-Ajax-September-18-2013-Champions-League
502,2013-10-01,2013-2014,Celtic,https://fbref.com/en/matches/58312904/Celtic-Barcelona-October-1-2013-Champions-League
503,2013-10-05,2013-2014,Valladolid,https://fbref.com/en/matches/67eb5c72/Barcelona-Valladolid-October-5-2013-La-Liga
505,2013-10-22,2013-2014,Milan,https://fbref.com/en/matches/a7692fe5/Milan-Barcelona-October-22-2013-Champions-League
509,2013-11-06,2013-2014,Milan,https://fbref.com/en/matches/311fa295/Barcelona-Milan-November-6-2013-Champions-League
511,2013-11-23,2013-2014,Granada,https://fbref.com/en/matches/6fe76366/Barcelona-Granada-November-23-2013-La-Liga
512,2013-11-26,2013-2014,Ajax,https://fbref.com/en/matches/6ba6d8c5/Ajax-Barcelona-November-26-2013-Champions-League
513,2013-12-01,2013-2014,Athletic Club,https://fbref.com/en/matches/45594c5b/Athletic-Club-Barcelona-December-1-2013-La-Liga
514,2013-12-11,2013-2014,Celtic,https://fbref.com/en/matches/600afd8a/Barcelona-Celtic-December-11-2013-Champions-League
515,2013-12-14,2013-2014,Villarreal,https://fbref.com/en/matches/868bebaa/Barcelona-Villarreal-December-14-2013-La-Liga
516,2013-12-22,2013-2014,Getafe,https://fbref.com/en/matches/b8e6c96c/Getafe-Barcelona-December-22-2013-La-Liga
517,2014-01-05,2013-2014,Elche,https://fbref.com/en/matches/a8737eca/Barcelona-Elche-January-5-2014-La-Liga
524,2014-02-18,2013-2014,Manchester City,https://fbref.com/en/matches/67e574c1/Manchester-City-Barcelona-February-18-2014-Champions-League
528,2014-03-12,2013-2014,Manchester City,https://fbref.com/en/matches/92cd434f/Barcelona-Manchester-City-March-12-2014-Champions-League
533,2014-04-01,2013-2014,Atlético Madrid,https://fbref.com/en/matches/3058963e/Barcelona-Atletico-Madrid-April-1-2014-Champions-League
535,2014-04-09,2013-2014,Atlético Madrid,https://fbref.com/en/matches/eefbe79c/Atletico-Madrid-Barcelona-April-9-2014-Champions-League
545,2014-09-17,2014-2015,APOEL FC,https://fbref.com/en/matches/48c78545/Barcelona-APOEL-FC-September-17-2014-Champions-League
549,2014-09-30,2014-2015,Paris Saint-Germain,https://fbref.com/en/matches/d911c6f1/Paris-Saint-Germain-Barcelona-September-30-2014-Champions-League
552,2014-10-21,2014-2015,Ajax,https://fbref.com/en/matches/babfbded/Barcelona-Ajax-October-21-2014-Champions-League
555,2014-11-05,2014-2015,Ajax,https://fbref.com/en/matches/e3ce3955/Ajax-Barcelona-November-5-2014-Champions-League
558,2014-11-25,2014-2015,APOEL FC,https://fbref.com/en/matches/6cb28c8e/APOEL-FC-Barcelona-November-25-2014-Champions-League
560,2014-12-03,2014-2015,Huesca,https://fbref.com/en/matches/60ac1c82/Huesca-Barcelona-December-3-2014-Copa-del-Rey
562,2014-12-10,2014-2015,Paris Saint-Germain,https://fbref.com/en/matches/44e53f28/Barcelona-Paris-Saint-Germain-December-10-2014-Champions-League
564,2014-12-16,2014-2015,Huesca,https://fbref.com/en/matches/fa4dd0e3/Barcelona-Huesca-December-16-2014-Copa-del-Rey
567,2015-01-08,2014-2015,Elche,https://fbref.com/en/matches/08b7f9eb/Barcelona-Elche-January-8-2015-Copa-del-Rey
569,2015-01-15,2014-2015,Elche,https://fbref.com/en/matches/67652760/Elche-Barcelona-January-15-2015-Copa-del-Rey
571,2015-01-21,2014-2015,Atlético Madrid,https://fbref.com/en/matches/95c8d146/Barcelona-Atletico-Madrid-January-21-2015-Copa-del-Rey
573,2015-01-28,2014-2015,Atlético Madrid,https://fbref.com/en/matches/de59a759/Atletico-Madrid-Barcelona-January-28-2015-Copa-del-Rey
576,2015-02-11,2014-2015,Villarreal,https://fbref.com/en/matches/d4116e32/Barcelona-Villarreal-February-11-2015-Copa-del-Rey
579,2015-02-24,2014-2015,Manchester City,https://fbref.com/en/matches/c04b5aba/Manchester-City-Barcelona-February-24-2015-Champions-League
581,2015-03-04,2014-2015,Villarreal,https://fbref.com/en/matches/5292e9aa/Villarreal-Barcelona-March-4-2015-Copa-del-Rey
584,2015-03-18,2014-2015,Manchester City,https://fbref.com/en/matches/061cc7ed/Barcelona-Manchester-City-March-18-2015-Champions-League
589,2015-04-15,2014-2015,Paris Saint-Germain,https://fbref.com/en/matches/28d52ca8/Paris-Saint-Germain-Barcelona-April-15-2015-Champions-League
591,2015-04-21,2014-2015,Paris Saint-Germain,https://fbref.com/en/matches/05882dd8/Barcelona-Paris-Saint-Germain-April-21-2015-Champions-League
595,2015-05-06,2014-2015,Bayern Munich,https://fbref.com/en/matches/4897e3d6/Barcelona-Bayern-Munich-May-6-2015-Champions-League
597,2015-05-12,2014-2015,Bayern Munich,https://fbref.com/en/matches/a3c30d27/Bayern-Munich-Barcelona-May-12-2015-Champions-League
600,2015-05-30,2014-2015,Athletic Club,https://fbref.com/en/matches/6dec90e3/Athletic-Club-Barcelona-May-30-2015-Copa-del-Rey
602,2015-08-11,2015-2016,Sevilla,https://fbref.com/en/matches/22602159/Barcelona-Sevilla-August-11-2015-UEFA-Super-Cup
603,2015-08-14,2015-2016,Athletic Club,https://fbref.com/en/matches/a24f5825/Athletic-Club-Barcelona-August-14-2015-Supercopa-de-Espana
604,2015-08-17,2015-2016,Athletic Club,https://fbref.com/en/matches/234e4366/Barcelona-Athletic-Club-August-17-2015-Supercopa-de-Espana
608,2015-09-16,2015-2016,Roma,https://fbref.com/en/matches/b5c3ab35/Roma-Barcelona-September-16-2015-Champions-League
612,2015-09-29,2015-2016,Leverkusen,https://fbref.com/en/matches/2caa45b8/Barcelona-Leverkusen-September-29-2015-Champions-League
615,2015-10-20,2015-2016,BATE Borisov,https://fbref.com/en/matches/3c4e1bc7/BATE-Borisov-Barcelona-October-20-2015-Champions-League
617,2015-10-28,2015-2016,Villanovense,https://fbref.com/en/matches/a4fbf25f/Villanovense-Barcelona-October-28-2015-Copa-del-Rey
619,2015-11-04,2015-2016,BATE Borisov,https://fbref.com/en/matches/077c7684/Barcelona-BATE-Borisov-November-4-2015-Champions-League
622,2015-11-24,2015-2016,Roma,https://fbref.com/en/matches/0487b8d7/Barcelona-Roma-November-24-2015-Champions-League
624,2015-12-02,2015-2016,Villanovense,https://fbref.com/en/matches/b0d561e3/Barcelona-Villanovense-December-2-2015-Copa-del-Rey
626,2015-12-09,2015-2016,Leverkusen,https://fbref.com/en/matches/d2c241e8/Leverkusen-Barcelona-December-9-2015-Champions-League
630,2016-01-06,2015-2016,Espanyol,https://fbref.com/en/matches/d940d2d4/Barcelona-Espanyol-January-6-2016-Copa-del-Rey
632,2016-01-13,2015-2016,Espanyol,https://fbref.com/en/matches/a7fda58d/Espanyol-Barcelona-January-13-2016-Copa-del-Rey
634,2016-01-20,2015-2016,Athletic Club,https://fbref.com/en/matches/42709ce8/Athletic-Club-Barcelona-January-20-2016-Copa-del-Rey
636,2016-01-27,2015-2016,Athletic Club,https://fbref.com/en/matches/44c9547c/Barcelona-Athletic-Club-January-27-2016-Copa-del-Rey
638,2016-02-03,2015-2016,Valencia,https://fbref.com/en/matches/17bd38cd/Barcelona-Valencia-February-3-2016-Copa-del-Rey
640,2016-02-10,2015-2016,Valencia,https://fbref.com/en/matches/6ca9c978/Valencia-Barcelona-February-10-2016-Copa-del-Rey
644,2016-02-23,2015-2016,Arsenal,https://fbref.com/en/matches/b045230d/Arsenal-Barcelona-February-23-2016-Champions-League
649,2016-03-16,2015-2016,Arsenal,https://fbref.com/en/matches/7f1594ed/Barcelona-Arsenal-March-16-2016-Champions-League
652,2016-04-05,2015-2016,Atlético Madrid,https://fbref.com/en/matches/5a971f31/Barcelona-Atletico-Madrid-April-5-2016-Champions-League
654,2016-04-13,2015-2016,Atlético Madrid,https://fbref.com/en/matches/858996ab/Atletico-Madrid-Barcelona-April-13-2016-Champions-League
661,2016-05-22,2015-2016,Sevilla,https://fbref.com/en/matches/d739f86a/Barcelona-Sevilla-May-22-2016-Copa-del-Rey
662,2016-08-14,2016-2017,Sevilla,https://fbref.com/en/matches/627bf86e/Sevilla-Barcelona-August-14-2016-Supercopa-de-Espana
663,2016-08-17,2016-2017,Sevilla,https://fbref.com/en/matches/66dd154f/Barcelona-Sevilla-August-17-2016-Supercopa-de-Espana
667,2016-09-13,2016-2017,Celtic,https://fbref.com/en/matches/5b5357bc/Barcelona-Celtic-September-13-2016-Champions-League
670,2016-09-24,2016-2017,Sporting Gijón,https://fbref.com/en/matches/670396da/Sporting-Gijon-Barcelona-September-24-2016-La-Liga
671,2016-09-28,2016-2017,Gladbach,https://fbref.com/en/matches/7b6a04e6/Monchengladbach-Barcelona-September-28-2016-Champions-League
672,2016-10-02,2016-2017,Celta Vigo,https://fbref.com/en/matches/cf897a32/Celta-Vigo-Barcelona-October-2-2016-La-Liga
674,2016-10-19,2016-2017,Manchester City,https://fbref.com/en/matches/50d6488e/Barcelona-Manchester-City-October-19-2016-Champions-League
677,2016-11-01,2016-2017,Manchester City,https://fbref.com/en/matches/9d998c1c/Manchester-City-Barcelona-November-1-2016-Champions-League
679,2016-11-19,2016-2017,Málaga,https://fbref.com/en/matches/083179ef/Barcelona-Malaga-November-19-2016-La-Liga
680,2016-11-23,2016-2017,Celtic,https://fbref.com/en/matches/1fb37901/Celtic-Barcelona-November-23-2016-Champions-League
682,2016-11-30,2016-2017,Hércules,https://fbref.com/en/matches/b0a6a437/Hercules-Barcelona-November-30-2016-Copa-del-Rey
684,2016-12-06,2016-2017,Gladbach,https://fbref.com/en/matches/9f326a77/Barcelona-Monchengladbach-December-6-2016-Champions-League
687,2016-12-21,2016-2017,Hércules,https://fbref.com/en/matches/7d2503c4/Barcelona-Hercules-December-21-2016-Copa-del-Rey
688,2017-01-05,2016-2017,Athletic Club,https://fbref.com/en/matches/4223d6b8/Athletic-Club-Barcelona-January-5-2017-Copa-del-Rey
690,2017-01-11,2016-2017,Athletic Club,https://fbref.com/en/matches/3b729b6f/Barcelona-Athletic-Club-January-11-2017-Copa-del-Rey
692,2017-01-19,2016-2017,Real Sociedad,https://fbref.com/en/matches/8bc94173/Real-Sociedad-Barcelona-January-19-2017-Copa-del-Rey
694,2017-01-26,2016-2017,Real Sociedad,https://fbref.com/en/matches/35b98f1b/Barcelona-Real-Sociedad-January-26-2017-Copa-del-Rey
696,2017-02-01,2016-2017,Atlético Madrid,https://fbref.com/en/matches/7d267aa6/Atletico-Madrid-Barcelona-February-1-2017-Copa-del-Rey
698,2017-02-07,2016-2017,Atlético Madrid,https://fbref.com/en/matches/cc8012ff/Barcelona-Atletico-Madrid-February-7-2017-Copa-del-Rey
700,2017-02-14,2016-2017,Paris Saint-Germain,https://fbref.com/en/matches/cd4e5b19/Paris-Saint-Germain-Barcelona-February-14-2017-Champions-League
705,2017-03-08,2016-2017,Paris Saint-Germain,https://fbref.com/en/matches/3182885c/Barcelona-Paris-Saint-Germain-March-8-2017-Champions-League
708,2017-04-02,2016-2017,Granada,https://fbref.com/en/matches/63c7d317/Granada-Barcelona-April-2-2017-La-Liga
711,2017-04-11,2016-2017,Juventus,https://fbref.com/en/matches/67326e9f/Juventus-Barcelona-April-11-2017-Champions-League
713,2017-04-19,2016-2017,Juventus,https://fbref.com/en/matches/1c2d8380/Barcelona-Juventus-April-19-2017-Champions-League
720,2017-05-27,2016-2017,Alavés,https://fbref.com/en/matches/783c9cd3/Barcelona-Alaves-May-27-2017-Copa-del-Rey
721,2017-08-13,2017-2018,Real Madrid,https://fbref.com/en/matches/d5cfdc92/El-Clasico-Barcelona-Real-Madrid-August-13-2017-Supercopa-de-Espana
722,2017-08-16,2017-2018,Real Madrid,https://fbref.com/en/matches/be897cc5/El-Clasico-Real-Madrid-Barcelona-August-16-2017-Supercopa-de-Espana
726,2017-09-12,2017-2018,Juventus,https://fbref.com/en/matches/9badc434/Barcelona-Juventus-September-12-2017-Champions-League
730,2017-09-27,2017-2018,Sporting CP,https://fbref.com/en/matches/14e9aad9/Sporting-CP-Barcelona-September-27-2017-Champions-League
733,2017-10-18,2017-2018,Olympiacos,https://fbref.com/en/matches/395e54ba/Barcelona-Olympiacos-October-18-2017-Champions-League
735,2017-10-24,2017-2018,Real Murcia,https://fbref.com/en/matches/321a2d7f/Real-Murcia-Barcelona-October-24-2017-Copa-del-Rey
737,2017-10-31,2017-2018,Olympiacos,https://fbref.com/en/matches/64b8250b/Olympiacos-Barcelona-October-31-2017-Champions-League
740,2017-11-22,2017-2018,Juventus,https://fbref.com/en/matches/01d41d2e/Juventus-Barcelona-November-22-2017-Champions-League
742,2017-11-29,2017-2018,Real Murcia,https://fbref.com/en/matches/aea47773/Barcelona-Real-Murcia-November-29-2017-Copa-del-Rey
744,2017-12-05,2017-2018,Sporting CP,https://fbref.com/en/matches/17adc8d4/Barcelona-Sporting-CP-December-5-2017-Champions-League
748,2018-01-04,2017-2018,Celta Vigo,https://fbref.com/en/matches/f1df80ea/Celta-Vigo-Barcelona-January-4-2018-Copa-del-Rey
750,2018-01-11,2017-2018,Celta Vigo,https://fbref.com/en/matches/c206905e/Barcelona-Celta-Vigo-January-11-2018-Copa-del-Rey
752,2018-01-17,2017-2018,Espanyol,https://fbref.com/en/matches/aab587fb/Espanyol-Barcelona-January-17-2018-Copa-del-Rey
754,2018-01-25,2017-2018,Espanyol,https://fbref.com/en/matches/4f3546c3/Barcelona-Espanyol-January-25-2018-Copa-del-Rey
756,2018-02-01,2017-2018,Valencia,https://fbref.com/en/matches/a7d798a6/Barcelona-Valencia-February-1-2018-Copa-del-Rey
758,2018-02-08,2017-2018,Valencia,https://fbref.com/en/matches/d5e89762/Valencia-Barcelona-February-8-2018-Copa-del-Rey
761,2018-02-20,2017-2018,Chelsea,https://fbref.com/en/matches/e29357ad/Chelsea-Barcelona-February-20-2018-Champions-League
765,2018-03-10,2017-2018,Málaga,https://fbref.com/en/matches/2dc40d4f/Malaga-Barcelona-March-10-2018-La-Liga
766,2018-03-14,2017-2018,Chelsea,https://fbref.com/en/matches/37029ff4/Barcelona-Chelsea-March-14-2018-Champions-League
769,2018-04-04,2017-2018,Roma,https://fbref.com/en/matches/ed570f1a/Barcelona-Roma-April-4-2018-Champions-League
771,2018-04-10,2017-2018,Roma,https://fbref.com/en/matches/facc75fa/Roma-Barcelona-April-10-2018-Champions-League
774,2018-04-21,2017-2018,Sevilla,https://fbref.com/en/matches/b3626761/Sevilla-Barcelona-April-21-2018-Copa-del-Rey
778,2018-05-13,2017-2018,Levante,https://fbref.com/en/matches/a9429be8/Levante-Barcelona-May-13-2018-La-Liga
780,2018-08-12,2018-2019,Sevilla,https://fbref.com/en/matches/fcefdf4f/Sevilla-Barcelona-August-12-2018-Supercopa-de-Espana
785,2018-09-18,2018-2019,PSV,https://fbref.com/en/matches/9ff2cb4e/Barcelona-PSV-Eindhoven-September-18-2018-Champions-League
789,2018-10-03,2018-2019,Tottenham Hotspur,https://fbref.com/en/matches/8194631d/Tottenham-Hotspur-Barcelona-October-3-2018-Champions-League
792,2018-10-24,2018-2019,Inter,https://fbref.com/en/matches/75424425/Barcelona-Internazionale-October-24-2018-Champions-League
793,2018-10-28,2018-2019,Real Madrid,https://fbref.com/en/matches/66e58adb/El-Clasico-Barcelona-Real-Madrid-October-28-2018-La-Liga
794,2018-10-31,2018-2019,Cultural Leonesa,https://fbref.com/en/matches/6b2c340b/Cultural-Leonesa-Barcelona-October-31-2018-Copa-del-Rey
795,2018-11-03,2018-2019,Rayo Vallecano,https://fbref.com/en/matches/f7762281/Rayo-Vallecano-Barcelona-November-3-2018-La-Liga
796,2018-11-06,2018-2019,Inter,https://fbref.com/en/matches/e7f6f61a/Internazionale-Barcelona-November-6-2018-Champions-League
799,2018-11-28,2018-2019,PSV,https://fbref.com/en/matches/9377a060/PSV-Eindhoven-Barcelona-November-28-2018-Champions-League
801,2018-12-05,2018-2019,Cultural Leonesa,https://fbref.com/en/matches/b9ee4965/Barcelona-Cultural-Leonesa-December-5-2018-Copa-del-Rey
803,2018-12-11,2018-2019,Tottenham Hotspur,https://fbref.com/en/matches/57137a56/Barcelona-Tottenham-Hotspur-December-11-2018-Champions-League
807,2019-01-10,2018-2019,Levante,https://fbref.com/en/matches/577b56e3/Levante-Barcelona-January-10-2019-Copa-del-Rey
809,2019-01-17,2018-2019,Levante,https://fbref.com/en/matches/e5a1c799/Barcelona-Levante-January-17-2019-Copa-del-Rey
811,2019-01-23,2018-2019,Sevilla,https://fbref.com/en/matches/5b59bb26/Sevilla-Barcelona-January-23-2019-Copa-del-Rey
813,2019-01-30,2018-2019,Sevilla,https://fbref.com/en/matches/2443a947/Barcelona-Sevilla-January-30-2019-Copa-del-Rey
815,2019-02-06,2018-2019,Real Madrid,https://fbref.com/en/matches/c6e10b03/El-Clasico-Barcelona-Real-Madrid-February-6-2019-Copa-del-Rey
818,2019-02-19,2018-2019,Lyon,https://fbref.com/en/matches/ab68aed2/Lyon-Barcelona-February-19-2019-Champions-League
820,2019-02-27,2018-2019,Real Madrid,https://fbref.com/en/matches/ee895278/El-Clasico-Real-Madrid-Barcelona-February-27-2019-Copa-del-Rey
823,2019-03-13,2018-2019,Lyon,https://fbref.com/en/matches/b0f39178/Barcelona-Lyon-March-13-2019-Champions-League
828,2019-04-10,2018-2019,Manchester Utd,https://fbref.com/en/matches/6aa43ab6/Manchester-United-Barcelona-April-10-2019-Champions-League
829,2019-04-13,2018-2019,Huesca,https://fbref.com/en/matches/5faeb9d2/Huesca-Barcelona-April-13-2019-La-Liga
830,2019-04-16,2018-2019,Manchester Utd,https://fbref.com/en/matches/e5b5ebd1/Barcelona-Manchester-United-April-16-2019-Champions-League
834,2019-05-01,2018-2019,Liverpool,https://fbref.com/en/matches/b45b35c3/Barcelona-Liverpool-May-1-2019-Champions-League
835,2019-05-04,2018-2019,Celta Vigo,https://fbref.com/en/matches/f10c62ca/Celta-Vigo-Barcelona-May-4-2019-La-Liga
836,2019-05-07,2018-2019,Liverpool,https://fbref.com/en/matches/20b882b6/Liverpool-Barcelona-May-7-2019-Champions-League
839,2019-05-25,2018-2019,Valencia,https://fbref.com/en/matches/4c14a4c9/Barcelona-Valencia-May-25-2019-Copa-del-Rey
840,2019-08-16,2019-2020,Athletic Club,https://fbref.com/en/matches/5dc61284/Athletic-Club-Barcelona-August-16-2019-La-Liga
841,2019-08-25,2019-2020,Real Betis,https://fbref.com/en/matches/d102478f/Barcelona-Real-Betis-August-25-2019-La-Liga
842,2019-08-31,2019-2020,Osasuna,https://fbref.com/en/matches/449e376d/Osasuna-Barcelona-August-31-2019-La-Liga
843,2019-09-14,2019-2020,Valencia,https://fbref.com/en/matches/ef4e0c0f/Barcelona-Valencia-September-14-2019-La-Liga
844,2019-09-17,2019-2020,Dortmund,https://fbref.com/en/matches/15996455/Dortmund-Barcelona-September-17-2019-Champions-League
847,2019-09-28,2019-2020,Getafe,https://fbref.com/en/matches/642146a0/Getafe-Barcelona-September-28-2019-La-Liga
848,2019-10-02,2019-2020,Inter,https://fbref.com/en/matches/3186a3c6/Barcelona-Internazionale-October-2-2019-Champions-League
851,2019-10-23,2019-2020,Slavia Prague,https://fbref.com/en/matches/f607d251/Slavia-Prague-Barcelona-October-23-2019-Champions-League
854,2019-11-05,2019-2020,Slavia Prague,https://fbref.com/en/matches/a74f55b9/Barcelona-Slavia-Prague-November-5-2019-Champions-League
857,2019-11-27,2019-2020,Dortmund,https://fbref.com/en/matches/c4a74eef/Barcelona-Dortmund-November-27-2019-Champions-League
860,2019-12-10,2019-2020,Inter,https://fbref.com/en/matches/0f8b7424/Internazionale-Barcelona-December-10-2019-Champions-League
865,2020-01-09,2019-2020,Atlético Madrid,https://fbref.com/en/matches/c2ae4aaa/Barcelona-Atletico-Madrid-January-9-2020-Supercopa-de-Espana
867,2020-01-22,2019-2020,Ibiza,https://fbref.com/en/matches/8e7d2486/Ibiza-Barcelona-January-22-2020-Copa-del-Rey
869,2020-01-30,2019-2020,Leganés,https://fbref.com/en/matches/7e12e607/Barcelona-Leganes-January-30-2020-Copa-del-Rey
871,2020-02-06,2019-2020,Athletic Club,https://fbref.com/en/matches/e44b6d3b/Athletic-Club-Barcelona-February-6-2020-Copa-del-Rey
875,2020-02-25,2019-2020,Napoli,https://fbref.com/en/matches/b18968ba/Napoli-Barcelona-February-25-2020-Champions-League
889,2020-08-08,2019-2020,Napoli,https://fbref.com/en/matches/6e05adfc/Barcelona-Napoli-August-8-2020-Champions-League
890,2020-08-14,2019-2020,Bayern Munich,https://fbref.com/en/matches/b76118ee/Barcelona-Bayern-Munich-August-14-2020-Champions-League
895,2020-10-20,2020-2021,Ferencváros,https://fbref.com/en/matches/1841ac16/Barcelona-Ferencvaros-October-20-2020-Champions-League
897,2020-10-28,2020-2021,Juventus,https://fbref.com/en/matches/a857d537/Juventus-Barcelona-October-28-2020-Champions-League
899,2020-11-04,2020-2021,Dynamo Kyiv,https://fbref.com/en/matches/c47a0ff7/Barcelona-Dynamo-Kyiv-November-4-2020-Champions-League
902,2020-11-24,2020-2021,Dynamo Kyiv,https://fbref.com/en/matches/d7f98ad7/Dynamo-Kyiv-Barcelona-November-24-2020-Champions-League
904,2020-12-02,2020-2021,Ferencváros,https://fbref.com/en/matches/cdb78786/Ferencvaros-Barcelona-December-2-2020-Champions-League
906,2020-12-08,2020-2021,Juventus,https://fbref.com/en/matches/5271f34b/Barcelona-Juventus-December-8-2020-Champions-League
911,2020-12-29,2020-2021,Eibar,https://fbref.com/en/matches/d3f9d764/Barcelona-Eibar-December-29-2020-La-Liga
915,2021-01-13,2020-2021,Real Sociedad,https://fbref.com/en/matches/7c24477f/Real-Sociedad-Barcelona-January-13-2021-Supercopa-de-Espana
916,2021-01-17,2020-2021,Athletic Club,https://fbref.com/en/matches/41740976/Barcelona-Athletic-Club-January-17-2021-Supercopa-de-Espana
917,2021-01-21,2020-2021,UE Cornellà,https://fbref.com/en/matches/d789dd5d/UE-Cornella-Barcelona-January-21-2021-Copa-del-Rey
918,2021-01-24,2020-2021,Elche,https://fbref.com/en/matches/582338aa/Elche-Barcelona-January-24-2021-La-Liga
919,2021-01-27,2020-2021,Rayo Vallecano,https://fbref.com/en/matches/07f41033/Rayo-Vallecano-Barcelona-January-27-2021-Copa-del-Rey
