ID_Partido,Fecha,Rival,Entrenador,Formacion,Posesion_Bruta
749,2018-01-07,Levante,Ernesto Valverde,4-4-2,
74,2005-02-06,Atlético_Madrid,Frank Rijkaard,Desconocida,
750,2018-01-11,Celta_Vigo,Ernesto Valverde,Desconocida,
751,2018-01-14,Real_Sociedad,Ernesto Valverde,4-4-2,
752,2018-01-17,Espanyol,Ernesto Valverde,Desconocida,
753,2018-01-21,Real_Betis,Ernesto Valverde,4-4-2,
754,2018-01-25,Espanyol,Ernesto Valverde,Desconocida,
755,2018-01-28,Alavés,Ernesto Valverde,4-4-2,
756,2018-02-01,Valencia,Ernesto Valverde,Desconocida,
757,2018-02-04,Espanyol,Ernesto Valverde,4-3-3,
758,2018-02-08,Valencia,Ernesto Valverde,Desconocida,
759,2018-02-11,Getafe,Ernesto Valverde,4-4-2,
75,2005-02-12,Zaragoza,Frank Rijkaard,Desconocida,
760,2018-02-17,Eibar,Ernesto Valverde,4-4-2,
761,2018-02-20,Chelsea,Ernesto Valverde,4-4-2,
762,2018-02-24,Girona,Ernesto Valverde,4-4-2,
763,2018-03-01,Las_Palmas,Ernesto Valverde,4-4-2,
764,2018-03-04,Atlético_Madrid,Ernesto Valverde,4-4-2,
765,2018-03-10,Málaga,Ernesto Valverde,4-3-3,
766,2018-03-14,Chelsea,Ernesto Valverde,4-4-2,
767,2018-03-18,Athletic_Club,Ernesto Valverde,4-4-2,
768,2018-03-31,Sevilla,Ernesto Valverde,4-3-3,
769,2018-04-04,Roma,Ernesto Valverde,4-4-2,
76,2005-02-19,Mallorca,Frank Rijkaard,Desconocida,
770,2018-04-07,Leganés,Ernesto Valverde,4-2-3-1,
771,2018-04-10,Roma,Ernesto Valverde,4-4-2,
772,2018-04-14,Valencia,Ernesto Valverde,4-4-2,
773,2018-04-17,Celta_Vigo,Ernesto Valverde,4-2-3-1,
774,2018-04-21,Sevilla,Ernesto Valverde,Desconocida,
775,2018-04-29,Dep_La_Coruña,Ernesto Valverde,4-3-3,
776,2018-05-06,Real_Madrid,Ernesto Valverde,4-4-2,
777,2018-05-09,Villarreal,Ernesto Valverde,4-3-3,
778,2018-05-13,Levante,Ernesto Valverde,4-2-3-1,
779,2018-05-20,Real_Sociedad,Ernesto Valverde,4-3-3,
77,2005-02-23,Chelsea,Frank Rijkaard,Desconocida,
780,2018-08-12,Sevilla,Ernesto Valverde,4-3-3,
781,2018-08-18,Alavés,Ernesto Valverde,4-4-2,
782,2018-08-25,Valladolid,Ernesto Valverde,4-3-3,
783,2018-09-02,Huesca,Ernesto Valverde,4-3-3,
784,2018-09-15,Real_Sociedad,Ernesto Valverde,4-3-3,
785,2018-09-18,PSV,Ernesto Valverde,4-3-3,
786,2018-09-23,Girona,Ernesto Valverde,4-3-3,
787,2018-09-26,Leganés,Ernesto Valverde,4-3-3,
788,2018-09-29,Athletic_Club,Ernesto Valverde,4-3-3,
789,2018-10-03,Tottenham_Hotspur,Ernesto Valverde,4-3-3,
78,2005-02-26,Numancia,Frank Rijkaard,Desconocida,
790,2018-10-07,Valencia,Ernesto Valverde,4-3-3,
791,2018-10-20,Sevilla,Ernesto Valverde,4-3-3,
792,2018-10-24,Inter,Ernesto Valverde,4-3-3,
793,2018-10-28,Real_Madrid,Ernesto Valverde,4-3-3,
794,2018-10-31,Cultural_Leonesa,Ernesto Valverde,4-3-3,
795,2018-11-03,Rayo_Vallecano,Ernesto Valverde,4-3-3,
796,2018-11-06,Inter,Ernesto Valverde,4-3-3,
797,2018-11-11,Real_Betis,Quique Setién,4-3-3,
798,2018-11-24,Atlético_Madrid,Ernesto Valverde,4-4-2,
799,2018-11-28,PSV,Ernesto Valverde,4-3-3,
79,2005-03-01,Espanyol,Frank Rijkaard,Desconocida,
7,2003-10-05,Valencia,Frank Rijkaard,Desconocida,
800,2018-12-02,Villarreal,Ernesto Valverde,4-1-4-1,
801,2018-12-05,Cultural_Leonesa,Ernesto Valverde,4-3-3,
802,2018-12-08,Espanyol,Ernesto Valverde,4-3-3,
803,2018-12-11,Tottenham_Hotspur,Ernesto Valverde,4-3-3,
804,2018-12-16,Levante,Ernesto Valverde,3-5-2,
805,2018-12-22,Celta_Vigo,Ernesto Valverde,4-3-3,
806,2019-01-06,Getafe,Ernesto Valverde,4-3-3,
807,2019-01-10,Levante,Ernesto Valverde,3-4-3,
808,2019-01-13,Eibar,Ernesto Valverde,4-3-3,
809,2019-01-17,Levante,Ernesto Valverde,4-3-3,
80,2005-03-05,Osasuna,Frank Rijkaard,Desconocida,
810,2019-01-20,Leganés,Ernesto Valverde,4-3-3,
811,2019-01-23,Sevilla,Ernesto Valverde,4-3-3,
812,2019-01-27,Girona,Ernesto Valverde,4-3-3,
813,2019-01-30,Sevilla,Ernesto Valverde,4-3-3,
814,2019-02-02,Valencia,Ernesto Valverde,4-3-3,
815,2019-02-06,Real_Madrid,Ernesto Valverde,4-3-3,
816,2019-02-10,Athletic_Club,Ernesto Valverde,4-3-3,
817,2019-02-16,Valladolid,Sergio,4-3-3,
818,2019-02-19,Lyon,Ernesto Valverde,4-3-3,
819,2019-02-23,Sevilla,Ernesto Valverde,4-3-3,
81,2005-03-08,Chelsea,Frank Rijkaard,Desconocida,
820,2019-02-27,Real_Madrid,Ernesto Valverde,4-4-2,
821,2019-03-02,Real_Madrid,Ernesto Valverde,4-3-3,
822,2019-03-09,Rayo_Vallecano,Ernesto Valverde,4-3-3,
823,2019-03-13,Lyon,Ernesto Valverde,4-3-3,
824,2019-03-17,Real_Betis,Ernesto Valverde,4-4-2,
825,2019-03-30,Espanyol,Ernesto Valverde,4-3-3,
826,2019-04-02,Villarreal,Ernesto Valverde,4-3-3,
827,2019-04-06,Atlético_Madrid,Ernesto Valverde,4-3-3,
828,2019-04-10,Manchester_Utd,Ernesto Valverde,4-3-3,
829,2019-04-13,Huesca,Ernesto Valverde,3-1-4-2,
82,2005-03-12,Athletic_Club,Ernesto Valverde,Desconocida,
830,2019-04-16,Manchester_Utd,Ernesto Valverde,4-3-3,
831,2019-04-20,Real_Sociedad,Ernesto Valverde,4-3-3,
832,2019-04-23,Alavés,Ernesto Valverde,4-3-3,
833,2019-04-27,Levante,Ernesto Valverde,4-3-3,
834,2019-05-01,Liverpool,Ernesto Valverde,4-3-3,
835,2019-05-04,Celta_Vigo,Ernesto Valverde,4-3-3,
836,2019-05-07,Liverpool,Ernesto Valverde,4-4-2,
837,2019-05-12,Getafe,Ernesto Valverde,4-3-3,
838,2019-05-19,Eibar,Ernesto Valverde,4-3-3,
839,2019-05-25,Valencia,Ernesto Valverde,4-1-4-1,
83,2005-03-19,Dep_La_Coruña,Frank Rijkaard,Desconocida,
840,2019-08-16,Athletic_Club,Ernesto Valverde,4-3-3,
841,2019-08-25,Real_Betis,Ernesto Valverde,4-3-3,
842,2019-08-31,Osasuna,Ernesto Valverde,4-3-3,
843,2019-09-14,Valencia,Ernesto Valverde,4-3-3,
844,2019-09-17,Dortmund,Ernesto Valverde,4-3-3,
845,2019-09-21,Granada,Ernesto Valverde,4-3-3,
846,2019-09-24,Villarreal,Ernesto Valverde,4-3-3,
847,2019-09-28,Getafe,Ernesto Valverde,4-3-3,
848,2019-10-02,Inter,Ernesto Valverde,4-3-3,
849,2019-10-06,Sevilla,Ernesto Valverde,4-3-3,
84,2005-04-03,Real_Betis,Frank Rijkaard,Desconocida,
850,2019-10-19,Eibar,Ernesto Valverde,4-3-3,
851,2019-10-23,Slavia_Prague,Ernesto Valverde,4-3-3,
852,2019-10-29,Valladolid,Sergio,4-3-3,
853,2019-11-02,Levante,Ernesto Valverde,4-3-3,
854,2019-11-05,Slavia_Prague,Ernesto Valverde,4-2-3-1,
855,2019-11-09,Celta_Vigo,Ernesto Valverde,4-3-3,
856,2019-11-23,Leganés,Ernesto Valverde,4-2-3-1,
857,2019-11-27,Dortmund,Ernesto Valverde,4-3-3,
858,2019-12-01,Atlético_Madrid,Ernesto Valverde,4-3-3,
859,2019-12-07,Mallorca,Ernesto Valverde,4-3-3,
85,2005-04-10,Real_Madrid,Frank Rijkaard,Desconocida,
860,2019-12-10,Inter,Ernesto Valverde,3-1-4-2,
861,2019-12-14,Real_Sociedad,Ernesto Valverde,4-3-3,
862,2019-12-18,Real_Madrid,Ernesto Valverde,4-3-3,
863,2019-12-21,Alavés,Ernesto Valverde,4-3-3,
864,2020-01-04,Espanyol,Ernesto Valverde,4-3-3,
865,2020-01-09,Atlético_Madrid,Ernesto Valverde,4-3-3,
866,2020-01-19,Granada,Quique Setién,3-1-4-2,
867,2020-01-22,Ibiza,Quique Setién,3-1-4-2,
868,2020-01-25,Valencia,Quique Setién,3-1-4-2,
869,2020-01-30,Leganés,Quique Setién,4-3-3,
870,2020-02-02,Levante,Quique Setién,4-3-3,
871,2020-02-06,Athletic_Club,Quique Setién,4-3-3,
872,2020-02-09,Real_Betis,Quique Setién,4-4-2,
873,2020-02-15,Getafe,Quique Setién,4-3-3,
874,2020-02-22,Eibar,Quique Setién,4-3-3,
875,2020-02-25,Napoli,Quique Setién,4-3-3,
876,2020-03-01,Real_Madrid,Quique Setién,4-4-2,
877,2020-03-07,Real_Sociedad,Quique Setién,4-3-3,
878,2020-06-13,Mallorca,Quique Setién,4-3-3,
879,2020-06-16,Leganés,Quique Setién,4-3-3,
87,2005-04-24,Málaga,Frank Rijkaard,Desconocida,
880,2020-06-19,Sevilla,Quique Setién,4-4-2,
881,2020-06-23,Athletic_Club,Quique Setién,4-3-3,
882,2020-06-27,Celta_Vigo,Quique Setién,4-3-3,
883,2020-06-30,Atlético_Madrid,Quique Setién,4-3-1-2,
884,2020-07-05,Villarreal,Quique Setién,4-4-2,
885,2020-07-08,Espanyol,Quique Setién,4-3-1-2,
886,2020-07-11,Valladolid,Quique Setién,4-4-2,
887,2020-07-16,Osasuna,Quique Setién,4-3-3,
888,2020-07-19,Alavés,Quique Setién,4-3-3,
889,2020-08-08,Napoli,Quique Setién,4-3-3,
890,2020-08-14,Bayern_Munich,Hansi Flick,4-4-2,
891,2020-09-27,Villarreal,Ronald Koeman,4-2-3-1,
892,2020-10-01,Celta_Vigo,Ronald Koeman,4-2-3-1,
893,2020-10-04,Sevilla,Ronald Koeman,4-2-3-1,
894,2020-10-17,Getafe,Ronald Koeman,4-2-3-1,
895,2020-10-20,Ferencváros,Ronald Koeman,4-2-3-1,
896,2020-10-24,Real_Madrid,Ronald Koeman,4-4-2,
897,2020-10-28,Juventus,Ronald Koeman,4-2-3-1,
898,2020-10-31,Alavés,Ronald Koeman,4-2-3-1,
899,2020-11-04,Dynamo_Kyiv,Ronald Koeman,4-2-3-1,
89,2005-05-08,Valencia,Frank Rijkaard,Desconocida,
8,2003-10-15,FK_Púchov,Frank Rijkaard,Desconocida,
900,2020-11-07,Real_Betis,Ronald Koeman,4-4-2,
901,2020-11-21,Atlético_Madrid,Ronald Koeman,4-2-3-1,
902,2020-11-24,Dynamo_Kyiv,Ronald Koeman,4-2-3-1,
903,2020-11-29,Osasuna,Ronald Koeman,4-3-3,
904,2020-12-02,Ferencváros,Ronald Koeman,4-2-3-1,
905,2020-12-05,Cádiz,Ronald Koeman,4-2-3-1,
906,2020-12-08,Juventus,Ronald Koeman,4-2-3-1,
907,2020-12-13,Levante,Ronald Koeman,4-2-3-1,
908,2020-12-16,Real_Sociedad,Ronald Koeman,4-2-3-1,
909,2020-12-19,Valencia,Ronald Koeman,4-1-4-1,
90,2005-05-14,Levante,Frank Rijkaard,Desconocida,
910,2020-12-22,Valladolid,Ronald Koeman,3-4-3,
911,2020-12-29,Eibar,Ronald Koeman,3-4-3,
912,2021-01-03,Huesca,Ronald Koeman,4-3-3,
913,2021-01-06,Athletic_Club,Ronald Koeman,4-3-3,
914,2021-01-09,Granada,Ronald Koeman,4-3-3,
915,2021-01-13,Real_Sociedad,Ronald Koeman,4-2-3-1,
916,2021-01-17,Athletic_Club,Ronald Koeman,4-3-3,
917,2021-01-21,UE_Cornellà,Ronald Koeman,4-3-3,
918,2021-01-24,Elche,Ronald Koeman,4-3-3,
919,2021-01-27,Rayo_Vallecano,Ronald Koeman,4-3-3,
91,2005-05-22,Villarreal,Frank Rijkaard,Desconocida,
920,2021-01-31,Athletic_Club,Ronald Koeman,4-2-3-1,
921,2021-02-03,Granada,Ronald Koeman,4-3-3,
922,2021-02-07,Real_Betis,Ronald Koeman,4-3-3,
923,2021-02-10,Sevilla,Ronald Koeman,4-3-3,
924,2021-02-13,Alavés,Ronald Koeman,4-3-3,
925,2021-02-16,Paris_Saint-Germain,Ronald Koeman,4-3-3,
926,2021-02-21,Cádiz,Ronald Koeman,4-3-3,
927,2021-02-24,Elche,Ronald Koeman,4-3-3,
928,2021-02-27,Sevilla,Ronald Koeman,3-1-4-2,
929,2021-03-03,Sevilla,Ronald Koeman,3-1-4-2,
92,2005-05-28,Real_Sociedad,Frank Rijkaard,Desconocida,
930,2021-03-06,Osasuna,Ronald Koeman,3-1-4-2,
931,2021-03-10,Paris_Saint-Germain,Ronald Koeman,3-4-1-2,
932,2021-03-15,Huesca,Ronald Koeman,3-4-3,
933,2021-03-21,Real_Sociedad,Ronald Koeman,3-4-3,
934,2021-04-05,Valladolid,Sergio,3-4-3,
935,2021-04-10,Real_Madrid,Ronald Koeman,3-4-3,
936,2021-04-17,Athletic_Club,Ronald Koeman,3-1-4-2,
937,2021-04-22,Getafe,Ronald Koeman,3-5-2,
938,2021-04-25,Villarreal,Ronald Koeman,3-1-4-2,
939,2021-04-29,Granada,Ronald Koeman,3-1-4-2,
93,2005-08-27,Alavés,Frank Rijkaard,Desconocida,
940,2021-05-02,Valencia,Ronald Koeman,3-1-4-2,
941,2021-05-08,Atlético_Madrid,Ronald Koeman,3-1-4-2,
942,2021-05-11,Levante,Ronald Koeman,3-1-4-2,
943,2021-05-16,Celta_Vigo,Ronald Koeman,3-1-4-2,
944,2021-05-22,Eibar,Ronald Koeman,3-4-3,
945,2021-08-15,Real_Sociedad,Ronald Koeman,4-3-3,
946,2021-08-21,Athletic_Club,Ronald Koeman,4-3-3,
947,2021-08-29,Getafe,Ronald Koeman,4-3-3,
948,2021-09-14,Bayern_Munich,Ronald Koeman,3-5-2,
949,2021-09-20,Granada,Ronald Koeman,4-3-3,
94,2005-09-11,Mallorca,Frank Rijkaard,Desconocida,
950,2021-09-23,Cádiz,Ronald Koeman,4-3-3,
951,2021-09-26,Levante,Ronald Koeman,4-3-3,
952,2021-09-29,Benfica,Ronald Koeman,Desconocida,
953,2021-10-02,Atlético_Madrid,Ronald Koeman,4-2-3-1,
954,2021-10-17,Valencia,Ronald Koeman,4-3-3,
955,2021-10-20,Dynamo_Kyiv,Ronald Koeman,4-3-3,
956,2021-10-24,Real_Madrid,Ronald Koeman,4-3-3,
957,2021-10-27,Rayo_Vallecano,Ronald Koeman,4-3-3,
958,2021-10-30,Alavés,Sergi Barjuán,4-3-3,
959,2021-11-02,Dynamo_Kyiv,Sergi Barjuán,4-3-3,
95,2005-09-14,Werder_Bremen,Frank Rijkaard,Desconocida,
960,2021-11-06,Celta_Vigo,Sergi Barjuán,4-3-3,
961,2021-11-20,Espanyol,Xavi,4-3-3,
962,2021-11-23,Benfica,Xavi,4-3-3,
963,2021-11-27,Villarreal,Xavi,4-3-3,
964,2021-12-04,Real_Betis,Xavi,4-3-3,
965,2021-12-08,Bayern_Munich,Xavi,4-3-3,
966,2021-12-12,Osasuna,Xavi,3-3-3-1,
967,2021-12-18,Elche,Xavi,3-4-3,
968,2021-12-21,Sevilla,Xavi,4-3-3,
969,2022-01-02,Mallorca,Xavi,4-3-3,
96,2005-09-18,Atlético_Madrid,Frank Rijkaard,Desconocida,
970,2022-01-05,Linares_Dep,Xavi,3-1-4-2,
971,2022-01-08,Granada,Xavi,4-3-3,
972,2022-01-12,Real_Madrid,Xavi,4-3-3,
973,2022-01-20,Athletic_Club,Xavi,4-3-3,
974,2022-01-23,Alavés,Xavi,4-3-3,
975,2022-02-06,Atlético_Madrid,Xavi,4-3-3,
976,2022-02-13,Espanyol,Xavi,4-3-3,
977,2022-02-17,Napoli,Xavi,4-3-3,
978,2022-02-20,Valencia,Xavi,4-3-3,
979,2022-02-24,Napoli,Xavi,4-3-3,
97,2005-09-21,Valencia,Frank Rijkaard,Desconocida,
980,2022-02-27,Athletic_Club,Xavi,4-3-3,
981,2022-03-06,Elche,Xavi,4-3-3,
982,2022-03-10,Galatasaray,Xavi,4-3-3,
983,2022-03-13,Osasuna,Xavi,4-3-3,
984,2022-03-17,Galatasaray,Xavi,4-1-4-1,
985,2022-03-20,Real_Madrid,Xavi,4-3-3,
986,2022-04-03,Sevilla,Xavi,4-3-3,
987,2022-04-07,Eintracht_Frankfurt,Xavi,4-3-3,
988,2022-04-10,Levante,Xavi,4-3-3,
989,2022-04-14,Eintracht_Frankfurt,Xavi,4-3-3,
98,2005-09-24,Real_Betis,Frank Rijkaard,Desconocida,
990,2022-04-18,Cádiz,Sergio,4-3-3,
991,2022-04-21,Real_Sociedad,Xavi,4-3-3,
992,2022-04-24,Rayo_Vallecano,Xavi,4-3-3,
993,2022-05-01,Mallorca,Xavi,4-3-3,
994,2022-05-07,Real_Betis,Xavi,4-3-3,
995,2022-05-10,Celta_Vigo,Xavi,4-2-3-1,
996,2022-05-15,Getafe,Xavi,4-3-3,
997,2022-05-22,Villarreal,Xavi,4-3-3,
998,2022-08-13,Rayo_Vallecano,Xavi,4-3-3,
999,2022-08-21,Real_Sociedad,Xavi,3-2-4-1,
99,2005-09-27,Udinese,Frank Rijkaard,Desconocida,
9,2003-10-18,Dep_La_Coruña,Frank Rijkaard,Desconocida,
