id_partido,fecha,equipo_rival,resultado,fase,minuto,jugador_implicado,tipo_evento,detalle_accion,etiqueta_partido
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,32,Rafinha,Gol,Asistencia de Luis Suárez,"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,46,Matteo Politano,Sustitución,Entra al campo (Sale Antonio Candreva),"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,62,Luis Suárez,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,63,Lautaro Martínez,Sustitución,Entra al campo (Sale Borja Valero),"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,72,Nélson Semedo,Sustitución,Entra al campo (Sale Rafinha),"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,73,Marcelo Brozović,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,74,Milan Škriniar,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,77,Keita Baldé,Sustitución,Entra al campo (Sale Ivan Perišić),"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,78,Arturo Vidal,Sustitución,Entra al campo (Sale Arthur Melo),"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,83,Jordi Alba,Gol,Asistencia de Ivan Rakitić,"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,85,Lautaro Martínez,Tarjeta Amarilla,2:0  — Yellow Card,"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
3695035955,"Wednesday October 24, 2018",Internazionale,2-0,Fase de Grupos,88,Munir El Haddadi,Sustitución,Entra al campo (Sale Philippe Coutinho),"Fase de Grupos vs Internazionale (Wednesday October 24, 2018)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,12,Simon Rolfes,Tarjeta Amarilla,0:0  — Yellow Card,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,25,Lionel Messi,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,42,Lionel Messi,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,45,Gonzalo Castro,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,49,Lionel Messi,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,53,Cristian Tello,Sustitución,Entra al campo (Sale Andrés Iniesta),"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,54,Seydou Keita,Sustitución,Entra al campo (Sale Xavi),"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,55,André Schürrle,Sustitución,Entra al campo (Sale Lars Bender),"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,55,Karim Bellarabi,Sustitución,Entra al campo (Sale Eren Derdiyok),"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,55,Cristian Tello,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,58,Lionel Messi,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,62,Cristian Tello,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,63,Marc Muniesa,Sustitución,Entra al campo (Sale Adriano),"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,67,Bastian Oczipka,Sustitución,Entra al campo (Sale Renato Augusto),"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,84,Lionel Messi,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
2272297403,"Wednesday March 7, 2012",Leverkusen,7-1,Octavos de Final,90+1,Karim Bellarabi,Gol,Goal,"Octavos de Final vs Leverkusen (Wednesday March 7, 2012)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,24,Jordan Henderson,Sustitución,Entra al campo (Sale Naby Keïta),"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,26,Luis Suárez,Gol,Asistencia de Jordi Alba,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,39,Clément Lenglet,Tarjeta Amarilla,1:0  — Yellow Card,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,60,Nélson Semedo,Sustitución,Entra al campo (Sale Philippe Coutinho),"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,75,Lionel Messi,Gol,Asistencia de Luis Suárez,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,78,Roberto Firmino,Sustitución,Entra al campo (Sale Georginio Wijnaldum),"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,81,Luis Suárez,Tarjeta Amarilla,2:0  — Yellow Card,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,81,Fabinho,Tarjeta Amarilla,2:0  — Yellow Card,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,82,Lionel Messi,Gol,Goal,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,85,Divock Origi,Sustitución,Entra al campo (Sale James Milner),"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,86,Jordi Alba,Tarjeta Amarilla,3:0  — Yellow Card,"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,90+3,Ousmane Dembélé,Sustitución,Entra al campo (Sale Luis Suárez),"Semifinales vs Liverpool (Wednesday May 1, 2019)"
301968115,"Wednesday May 1, 2019",Liverpool,3-0,Semifinales,90+3,Carles Aleñá,Sustitución,Entra al campo (Sale Sergi Roberto),"Semifinales vs Liverpool (Wednesday May 1, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,18,Lionel Messi,Gol,De Penalti,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,31,Philippe Coutinho,Gol,Asistencia de Luis Suárez,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,33,Fernando Marçal,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,34,Mathieu Gorgelin,Sustitución,Entra al campo (Sale Anthony Lopes),"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,45+4,Moussa Dembélé,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,49,Clément Lenglet,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,58,Lucas Tousart,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,70,Ousmane Dembélé,Sustitución,Entra al campo (Sale Philippe Coutinho),"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,73,Bertrand Traoré,Sustitución,Entra al campo (Sale Memphis),"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,74,Arturo Vidal,Sustitución,Entra al campo (Sale Arthur Melo),"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,77,Maxwel Cornet,Sustitución,Entra al campo (Sale Ferland Mendy),"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,78,Lionel Messi,Gol,Goal,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,81,Gerard Piqué,Gol,Asistencia de Lionel Messi,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,83,Nélson Semedo,Sustitución,Entra al campo (Sale Sergi Roberto),"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
1133375982,"Wednesday March 13, 2019",Lyon,5-1,Octavos de Final,86,Ousmane Dembélé,Gol,Asistencia de Lionel Messi,"Octavos de Final vs Lyon (Wednesday March 13, 2019)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,21,François Clerc,Gol,Own Goal,"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,33,Yaya Touré,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,62,Milan Baroš,Sustitución,Entra al campo (Sale Nadir Belhadj),"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,66,Andrés Iniesta,Sustitución,Entra al campo (Sale Ronaldinho),"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,71,Thierry Henry,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,76,Hatem Ben Arfa,Sustitución,Entra al campo (Sale Karim Benzema),"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,79,Giovani dos Santos,Sustitución,Entra al campo (Sale Xavi),"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,82,Lionel Messi,Gol,Goal,"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,83,Abdul Kader Keïta,Sustitución,Entra al campo (Sale Kim Källström),"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,88,Bojan Krkić,Sustitución,Entra al campo (Sale Lionel Messi),"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
2947926159,"Wednesday September 19, 2007",Lyon,3-0,Fase de Grupos,90+1,Thierry Henry,Gol,Goal,"Fase de Grupos vs Lyon (Wednesday September 19, 2007)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,16,Lionel Messi,Gol,Goal,"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,20,Lionel Messi,Gol,Goal,"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,61,Philippe Coutinho,Gol,Asistencia de Jordi Alba,"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,65,Diogo Dalot,Sustitución,Entra al campo (Sale Anthony Martial),"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,71,Nélson Semedo,Sustitución,Entra al campo (Sale Sergi Roberto),"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,73,Romelu Lukaku,Sustitución,Entra al campo (Sale Marcus Rashford),"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,75,Arturo Vidal,Sustitución,Entra al campo (Sale Arthur Melo),"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,77,Luis Suárez,Tarjeta Amarilla,3:0  — Yellow Card,"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,80,Alexis Sánchez,Sustitución,Entra al campo (Sale Jesse Lingard),"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
579903398,"Tuesday April 16, 2019",Manchester United,3-0,Cuartos de Final,81,Ousmane Dembélé,Sustitución,Entra al campo (Sale Philippe Coutinho),"Cuartos de Final vs Manchester United (Tuesday April 16, 2019)"
2063922866,"Wednesday April 23, 2008",Manchester United,0-0,Semifinales,44,Rafael Márquez,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Manchester United (Wednesday April 23, 2008)"
2063922866,"Wednesday April 23, 2008",Manchester United,0-0,Semifinales,62,Bojan Krkić,Sustitución,Entra al campo (Sale Lionel Messi),"Semifinales vs Manchester United (Wednesday April 23, 2008)"
2063922866,"Wednesday April 23, 2008",Manchester United,0-0,Semifinales,73,Owen Hargreaves,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Manchester United (Wednesday April 23, 2008)"
2063922866,"Wednesday April 23, 2008",Manchester United,0-0,Semifinales,76,Nani,Sustitución,Entra al campo (Sale Wayne Rooney),"Semifinales vs Manchester United (Wednesday April 23, 2008)"
2063922866,"Wednesday April 23, 2008",Manchester United,0-0,Semifinales,77,Thierry Henry,Sustitución,Entra al campo (Sale Deco),"Semifinales vs Manchester United (Wednesday April 23, 2008)"
2063922866,"Wednesday April 23, 2008",Manchester United,0-0,Semifinales,85,Ryan Giggs,Sustitución,Entra al campo (Sale Carlos Tevez),"Semifinales vs Manchester United (Wednesday April 23, 2008)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,10,Luca Antonini,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,11,Lionel Messi,Gol,De Penalti,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,32,Antonio Nocerino,Gol,Goal,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,40,Alessandro Nesta,Tarjeta Amarilla,1:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,41,Lionel Messi,Gol,De Penalti,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,41,Clarence Seedorf,Tarjeta Amarilla,2:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,53,Andrés Iniesta,Gol,Goal,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,61,Alberto Aquilani,Sustitución,Entra al campo (Sale Clarence Seedorf),"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,63,Thiago Alcántara,Sustitución,Entra al campo (Sale Xavi),"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,66,Javier Mascherano,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,69,Alexandre Pato,Sustitución,Entra al campo (Sale Kevin-Prince Boateng),"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,75,Adriano,Sustitución,Entra al campo (Sale Gerard Piqué),"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,77,Robinho,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,78,Seydou Keita,Sustitución,Entra al campo (Sale Cesc Fàbregas),"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,83,Maxi López,Sustitución,Entra al campo (Sale Alexandre Pato),"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,86,Isaac Cuenca,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,90+1,Philippe Mexès,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,90+2,Maxi López,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
2406645602,"Tuesday April 3, 2012",Milan,3-1,Cuartos de Final,90+3,Antonio Nocerino,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Milan (Tuesday April 3, 2012)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,5,Lionel Messi,Gol,Goal,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,22,Kevin-Prince Boateng,Tarjeta Amarilla,1:0  — Yellow Card,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,40,Lionel Messi,Gol,Goal,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,41,Pedro,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,46,Mathieu Flamini,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,54,Philippe Mexès,Tarjeta Amarilla,2:0  — Yellow Card,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,55,David Villa,Gol,Goal,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,60,Robinho,Sustitución,Entra al campo (Sale Massimo Ambrosini),"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,60,Sulley Muntari,Sustitución,Entra al campo (Sale M'Baye Niang),"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,74,Bojan Krkić,Sustitución,Entra al campo (Sale Mathieu Flamini),"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,75,Alexis Sánchez,Sustitución,Entra al campo (Sale David Villa),"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,77,Carles Puyol,Sustitución,Entra al campo (Sale Javier Mascherano),"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,84,Adriano,Sustitución,Entra al campo (Sale Pedro),"Octavos de Final vs Milan (Tuesday March 12, 2013)"
1702439428,"Tuesday March 12, 2013",Milan,4-0,Octavos de Final,90+2,Jordi Alba,Gol,Goal,"Octavos de Final vs Milan (Tuesday March 12, 2013)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,1,Alexandre Pato,Gol,Goal,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,18,Mark van Bommel,Tarjeta Amarilla,0:1  — Yellow Card,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,33,Massimo Ambrosini,Sustitución,Entra al campo (Sale Kevin-Prince Boateng),"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,36,Pedro,Gol,Goal,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,39,Cesc Fàbregas,Sustitución,Entra al campo (Sale Andrés Iniesta),"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,50,David Villa,Gol,Goal,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,52,David Villa,Tarjeta Amarilla,2:1  — Yellow Card,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,57,Alessandro Nesta,Tarjeta Amarilla,2:1  — Yellow Card,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,62,Urby Emanuelson,Sustitución,Entra al campo (Sale Antonio Cassano),"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,67,Carles Puyol,Sustitución,Entra al campo (Sale Seydou Keita),"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,70,Dani Alves,Tarjeta Amarilla,2:1  — Yellow Card,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,78,Alberto Aquilani,Sustitución,Entra al campo (Sale Mark van Bommel),"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,84,Ibrahim Afellay,Sustitución,Entra al campo (Sale David Villa),"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,90+2,Carles Puyol,Tarjeta Amarilla,2:1  — Yellow Card,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
2502649658,"Tuesday September 13, 2011",Milan,2-2,Fase de Grupos,90+2,Thiago Silva,Gol,Goal,"Fase de Grupos vs Milan (Tuesday September 13, 2011)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,42,Adriano,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,50,Javier Pastore,Gol,Goal,"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,62,Marc Bartra,Sustitución,Entra al campo (Sale Cesc Fàbregas),"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,62,Lionel Messi,Sustitución,Entra al campo (Sale Adriano),"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,71,Pedro,Gol,Goal,"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,80,Ezequiel Lavezzi,Tarjeta Amarilla,1:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,81,Kévin Gameiro,Sustitución,Entra al campo (Sale Ezequiel Lavezzi),"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,83,David Beckham,Sustitución,Entra al campo (Sale Marco Verratti),"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,84,Alexandre Song,Sustitución,Entra al campo (Sale David Villa),"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
164556935,"Wednesday April 10, 2013",Paris Saint-Germain,1-1,Cuartos de Final,86,Thiago Silva,Tarjeta Amarilla,1:1  — Yellow Card,"Cuartos de Final vs Paris Saint-Germain (Wednesday April 10, 2013)"
