id_partido,fecha,equipo_rival,minuto,jugador_implicado,tipo_evento,detalle_accion,fase
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Éric Abidal,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Dani Alves,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Sergio Busquets,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Pedro,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Gerard Piqué,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Carles Puyol,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Víctor Valdés,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,David Villa,TITULAR,Alineación Inicial,Champions
2906876591,"Tuesday September 14, 2010",Panathinaikos,0,Xavi,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Mark van Bommel,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Giovanni van Bronckhorst,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Edmílson,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Samuel Eto'o,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Andrés Iniesta,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Lionel Messi,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Oleguer Presas,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Carles Puyol,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Ronaldinho,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Víctor Valdés,TITULAR,Alineación Inicial,Champions
3769343567,"Wednesday November 2, 2005",Panathinaikos,0,Xavi,TITULAR,Alineación Inicial,Champions
